"","GSM3349289","GSM3349290","GSM3349291"
"hsa-miR-181d-5p",39.22309875,33.61885071,31.92808533
"hsa-miR-125a-5p",39.69515991,37.79187393,33.71949768
"hsa-miR-129-5p",37.07806015,38.48420715,35.22480392
"hsa-miR-492",38.52090073,34.39233398,34.28894424
"hsa-miR-20a-5p",39.37403107,33.84438705,33.11354828
"hsa-miR-374b-5p",36.96810532,13.97924423,33.62799454
"hsa-miR-302d-3p",34.53303146,38.33303452,33.29306412
"hsa-miR-346",35.02782822,39.58640671,36.01812744
"hsa-miR-151a-3p",34.39428711,35.10861969,33.71949768
"hsa-miR-493-3p",32.51000214,34.75248718,34.79425049
"hsa-miR-122-5p",16.30462646,36.97234726,38.96455002
"hsa-miR-99a-3p",35.75789642,37.79187393,35.83158493
"hsa-miR-361-5p",36.18892288,37.7444191,31.33169174
"hsa-miR-202-3p",34.34115982,31.69488907,24.01474953
"hsa-miR-125b-5p",32.78725815,32.45601273,30.2397995
"hsa-miR-503-5p",36.59347534,13.97924423,32.99705505
"hsa-miR-204-5p",39.42956924,38.33303452,38.96455002
"hsa-miR-30d-5p",34.1701088,35.94441605,35.45977783
"hsa-miR-301a-3p",35.49551392,36.74318314,36.40190887
"hsa-miR-362-5p",39.44608688,35.27607346,39.04685211
"hsa-miR-30b-3p",34.71370316,38.86891937,34.79443359
"hsa-miR-654-5p",36.17396927,28.47330475,39.07649231
"hsa-miR-545-3p",34.62651062,23.80893135,34.32975769
"hsa-miR-29b-2-5p",38.2161293,37.70495224,34.21900558
"hsa-miR-491-5p",18.18150902,37.66809082,38.89429474
"hsa-miR-92b-3p",34.23766708,35.46075058,38.31555939
"hsa-miR-665",39.96344376,34.96940613,14.24292278
"hsa-miR-506-3p",31.87079239,33.51914978,38.89429474
"hsa-miR-363-3p",34.00963974,38.48420715,35.69561386
"hsa-miR-132-3p",36.46478653,32.02326965,34.24355698
"hsa-miR-651-5p",34.90888596,31.70381355,34.32975769
"hsa-miR-628-3p",39.96344376,34.75248718,34.5511322
"hsa-miR-432-5p",33.60572433,38.76819992,35.49429703
"hsa-miR-154-3p",39.42956924,39.49231339,30.06963348
"hsa-miR-27a-3p",35.49551392,34.49919128,33.92270279
"hsa-miR-376c-3p",36.82497025,39.13021088,32.69896698
"hsa-miR-940",35.02782822,38.86891937,34.49292755
"hsa-miR-22-5p",34.62651062,34.63886642,34.56584167
"hsa-miR-224-5p",32.85643387,35.55186462,36.96781158
"hsa-miR-885-5p",36.74983215,38.67418671,38.31555939
"hsa-miR-320a",34.60848236,34.0472374,31.34889793
"hsa-miR-18b-5p",36.87559509,35.18647003,34.81813812
"hsa-miR-187-3p",34.62662888,32.51578903,38.40200806
"hsa-miR-516b-5p",36.17396927,35.18647003,28.18516922
"hsa-miR-302c-5p",35.63096619,34.96420288,38.96455002
"hsa-miR-548b-3p",38.02524948,32.9781189,33.68764496
"hsa-miR-186-5p",39.39127731,31.30967331,32.331604
"hsa-miR-199a-5p",34.00963974,36.74318314,32.331604
"hsa-miR-155-5p",35.3326149,38.86891937,38.30137253
"hsa-miR-107",34.39428711,35.55186462,35.06663895
"hsa-miR-302b-3p",34.53303146,36.41959,35.69561386
"hsa-miR-662",38.8289032,35.46075058,31.71261978
"hsa-miR-519d-3p",36.18892288,38.816082,37.01808548
"hsa-miR-485-3p",35.63096619,22.16910172,34.79443359
"hsa-miR-200b-3p",35.36950302,38.83972931,30.27641296
"hsa-miR-337-3p",18.18150902,33.51914978,36.126091
"hsa-miR-494-3p",38.5007782,39.58640671,36.45783997
"hsa-miR-371a-3p",30.43191338,38.25507355,35.59767914
"hsa-miR-637",30.43191338,34.49919128,31.71261978
"hsa-miR-144-3p",36.87559509,35.63843918,35.26707077
"hsa-miR-16-1-3p",35.36950302,37.81212616,28.62757301
"hsa-miR-631",36.17396927,38.13933563,31.92808533
"hsa-miR-34c-5p",38.8289032,36.74318314,33.3083992
"hsa-miR-211-5p",32.78725815,33.98806,33.28828049
"hsa-miR-454-3p",38.66380692,35.46075058,28.7162056
"hsa-let-7f-5p",37.07806015,36.97234726,37.90955353
"hsa-miR-30e-5p",36.46478653,35.94549942,33.28828049
"hsa-miR-34a-5p",29.53593826,34.75248718,32.39616776
"hsa-miR-663a",37.00315475,36.27482986,33.62799454
"hsa-miR-518e-3p",38.2161293,38.31835556,31.22688675
"hsa-miR-29b-3p",34.62662888,36.61071396,35.26959229
"hsa-miR-658",35.3326149,33.51914978,32.84186935
"hsa-miR-572",35.3326149,35.94549942,33.69968033
"hsa-miR-802",34.62662888,39.2674408,38.52351379
"hsa-miR-521",38.8289032,28.47330475,38.08838272
"hsa-miR-433-3p",39.69515991,32.17427826,35.66785812
"hsa-miR-660-5p",35.23942566,39.13021088,34.38926315
"hsa-let-7c-5p",34.1701088,33.41876602,34.96948624
"hsa-miR-28-5p",39.22309875,33.9747467,36.39489365
"hsa-miR-324-5p",39.22309875,35.86349106,36.26524734
"hsa-miR-219a-5p",34.24314117,32.51578903,14.80945969
"hsa-miR-19b-3p",33.6324501,34.96940613,32.1235733
"hsa-miR-526b-5p",30.43191338,22.16910172,36.72639465
"hsa-miR-215-5p",34.53303146,34.45408249,32.36098099
"hsa-miR-30b-5p",37.35545731,35.10861969,37.78246689
"hsa-miR-184",39.78475571,32.02326965,34.77707672
"hsa-miR-422a",35.3326149,34.16558456,35.36600876
"hsa-miR-199a-3p",37.07806015,34.40999985,31.6211319
"hsa-miR-335-5p",34.3787384,38.28470612,34.81813812
"hsa-miR-519a-3p",37.41663742,35.77630615,34.5511322
"hsa-miR-21-5p",33.92990494,31.70363617,29.72163773
"hsa-miR-129-2-3p",34.98792267,38.13933563,33.99393463
"hsa-miR-26b-5p",32.85643387,39.42315674,31.26776505
"hsa-miR-214-3p",38.67575455,31.69488907,34.87611389
"hsa-miR-32-5p",33.92990494,38.9985466,34.96948624
"hsa-miR-324-3p",36.74983215,37.79187393,34.45233917
"hsa-miR-488-3p",35.36950302,38.86891937,36.01812744
"hsa-miR-371a-5p",38.02524948,33.84438705,31.34889793
"hsa-miR-455-5p",34.62662888,32.02326965,33.78822327
"hsa-miR-891a-5p",38.53785706,33.41876602,36.96781158
"hsa-miR-549a",34.03262329,33.98806,34.24355698
"hsa-miR-205-5p",38.67575455,33.84438705,32.84186935
"hsa-miR-518b",36.46478653,35.18647003,38.52351379
"hsa-miR-19a-3p",39.22309875,38.816082,33.69968033
"hsa-miR-150-5p",35.36950302,36.74318314,32.52803802
"hsa-miR-15a-5p",34.62662888,37.59886551,37.53998566
"hsa-let-7d-3p",34.71370316,34.16558456,34.48375702
"hsa-miR-608",37.2550087,38.13818741,24.01474953
"hsa-miR-671-5p",34.71370316,38.9985466,25.76969147
"hsa-miR-497-5p",34.71370316,35.86349106,30.06963348
"hsa-miR-877-5p",38.5007782,34.39084625,39.04685211
"hsa-miR-187-5p",31.87079239,35.55186462,12.46967983
"hsa-miR-10b-5p",37.07187653,35.10861969,30.73957634
"hsa-let-7i-5p",36.18892288,38.33303452,34.47550201
"hsa-miR-202-5p",34.71370316,26.57032585,37.01808548
"hsa-miR-652-3p",38.53785706,38.31835556,35.83158493
"hsa-miR-126-5p",16.30462646,35.77630615,33.29306412
"hsa-miR-30e-3p",39.96344376,33.9747467,38.8801384
"hsa-miR-181c-5p",37.53379059,38.76819992,38.96455002
"hsa-miR-9-3p",34.1701088,36.86471939,35.06081772
"hsa-miR-548c-3p",34.62651062,37.32894135,33.79374695
"hsa-miR-152-3p",34.62662888,35.63843918,33.68969727
"hsa-miR-93-5p",39.69515991,35.77630615,38.01054764
"hsa-miR-365a-3p",35.73564529,37.7444191,32.9642334
"hsa-miR-29c-3p",37.35545731,36.51320267,33.78822327
"hsa-miR-372-3p",18.18150902,39.2674408,34.47550201
"hsa-miR-133a-3p",15.74212837,36.86471939,35.49429703
"hsa-miR-124-3p",38.66380692,37.92613602,30.39145279
"hsa-miR-190a-5p",21.79608345,32.45601273,31.46094894
"hsa-miR-302a-3p",34.24314117,39.47766876,30.4228096
"hsa-miR-595",38.4427681,36.61071396,35.26959229
"hsa-miR-602",36.20298004,32.02326965,34.21900558
"hsa-miR-223-3p",32.85643387,33.85531998,33.68764496
"hsa-miR-627-5p",36.18892288,34.40999985,14.24292278
"hsa-miR-34b-3p",36.46478653,39.47766876,31.110569
"hsa-miR-410-3p",39.96344376,38.48420715,35.36600876
"hsa-miR-17-5p",35.49551392,36.61071396,33.36701584
"hsa-miR-376a-3p",34.62662888,35.55186462,37.23482132
"hsa-miR-514a-3p",37.12034225,31.9336586,30.39145279
"hsa-miR-512-5p",39.44608688,35.86349106,25.15127754
"hsa-miR-449a",36.82497025,34.16558456,25.15127754
"hsa-miR-498",38.2161293,35.22130585,39.07649231
"hsa-miR-148b-3p",35.23942566,38.25881577,36.126091
"hsa-miR-127-3p",34.23766708,37.32894135,33.36701584
"hsa-miR-598-3p",37.07187653,36.86471939,31.110569
"hsa-miR-96-5p",34.90888596,37.26193237,38.96455002
"hsa-let-7d-5p",18.18150902,34.45408249,31.92808533
"hsa-miR-135b-5p",37.00315475,38.9985466,37.01808548
"hsa-miR-495-3p",33.60572433,39.13021088,34.45233917
"hsa-miR-299-5p",39.42956924,34.63886642,29.72163773
"hsa-miR-34c-3p",33.6324501,33.51914978,37.90955353
"hsa-miR-596",38.4427681,38.33303452,39.22010803
"hsa-miR-744-5p",37.07187653,35.18647003,34.37446594
"hsa-miR-145-5p",36.20298004,36.94833755,33.29306412
"hsa-miR-622",36.18892288,38.86891937,37.34218597
"hsa-miR-516a-5p",39.44608688,38.28470612,36.78764725
"hsa-let-7a-5p",32.51000214,34.44670105,31.9213028
"hsa-miR-96-3p",34.1701088,33.98806,36.45783997
"hsa-miR-185-3p",38.66380692,34.78221893,28.18516922
"hsa-miR-615-3p",38.37212753,37.49547577,37.23482132
"hsa-miR-128-3p",36.20862961,34.11730576,31.46094894
"hsa-miR-766-3p",36.82497025,37.7444191,34.81813812
"hsa-miR-206",38.02524948,32.45601273,36.08391953
"hsa-miR-298",15.74212837,32.9781189,34.34182358
"hsa-miR-193a-5p",15.74212837,32.51578903,39.22010803
"hsa-miR-449b-5p",38.4427681,37.81212616,35.50471115
"hsa-miR-520d-5p",35.36950302,34.16558456,38.30137253
"hsa-miR-192-5p",21.79608345,31.30967331,34.81813812
"hsa-miR-29a-3p",36.17396927,35.22130585,32.28105545
"hsa-miR-18a-3p",34.90888596,39.49231339,33.71949768
"hsa-miR-383-5p",34.71370316,35.27607346,33.3083992
"hsa-miR-9-5p",37.07187653,36.27482986,29.72163773
"hsa-miR-142-5p",32.94691086,36.74318314,34.93437958
"hsa-miR-363-5p",35.49551392,33.39680481,34.49292755
"hsa-miR-147b",26.62611961,38.67418671,37.53998566
"hsa-miR-197-3p",16.30462646,34.45408249,34.34182358
"hsa-miR-597-5p",32.94691086,34.41493607,37.53998566
"hsa-miR-326",36.9893074,37.30818939,33.33247757
"hsa-miR-15b-5p",33.92990494,33.41876602,36.72860718
"hsa-miR-105-5p",39.39127731,38.31835556,39.13923645
"hsa-miR-196b-5p",35.37078094,34.75248718,34.50286484
"hsa-miR-296-5p",38.4427681,31.70381355,28.18516922
"hsa-miR-20b-5p",35.75789642,38.25881577,35.26959229
"hsa-miR-147a",34.34115982,38.25881577,37.53998566
"hsa-miR-198",34.71370316,32.02326965,35.45977783
"hsa-miR-375",32.85643387,38.31835556,31.6211319
"hsa-miR-517a-3p",35.05672073,28.47330475,31.79847527
"hsa-miR-361-3p",32.48019028,34.49919128,39.88978958
"hsa-miR-21-3p",33.6324501,38.816082,36.78764725
"hsa-miR-373-3p",39.12753677,33.51914978,35.69561386
"hsa-miR-518f-3p",34.80509186,35.86349106,33.36701584
"hsa-miR-222-3p",37.53379059,33.98806,31.46094894
"hsa-miR-617",34.34115982,33.84438705,34.99961853
"hsa-miR-154-5p",36.87559509,38.86891937,34.37446594
"hsa-miR-708-5p",36.20298004,35.55186462,34.5511322
"hsa-let-7b-5p",34.62651062,33.9747467,31.85938835
"hsa-miR-95-3p",38.90476227,31.30967331,38.96455002
"hsa-miR-517c-3p",38.05966949,33.41876602,35.83158493
"hsa-miR-151a-5p",21.79608345,33.39680481,37.34218597
"hsa-miR-502-5p",37.12034225,38.25881577,39.04685211
"hsa-miR-345-5p",38.66380692,33.84438705,38.52351379
"hsa-miR-509-3p",38.2161293,34.63886642,37.23482132
"hsa-miR-134-5p",15.74212837,38.13933563,32.36098099
"hsa-miR-382-5p",37.35545731,38.86891937,33.09653473
"hsa-miR-490-3p",37.00572205,35.18647003,36.72860718
"hsa-miR-200c-3p",30.43191338,32.51578903,34.01999664
"hsa-miR-30a-5p",36.18892288,32.02326965,31.62517357
"hsa-miR-181b-5p",36.46478653,36.91842651,39.13923645
"hsa-miR-33a-5p",38.90476227,39.2674408,36.39489365
"hsa-miR-195-5p",16.30462646,31.9336586,33.8824501
"hsa-miR-874-3p",36.46478653,36.51320267,39.38645554
"hsa-miR-135a-5p",37.00572205,37.32894135,35.60246277
"hsa-miR-26a-2-3p",38.7938385,31.30967331,34.81813812
"hsa-miR-146b-5p",32.51000214,32.17427826,35.45977783
"hsa-miR-412-3p",36.20862961,38.48420715,32.36098099
"hsa-miR-1",38.7938385,31.70381355,31.46094894
"hsa-miR-299-3p",34.1701088,31.69488907,38.08838272
"hsa-miR-142-3p",35.3326149,37.92613602,34.21900558
"hsa-miR-338-3p",16.30462646,35.94549942,38.40200806
"hsa-miR-584-5p",34.1701088,37.79187393,31.9213028
"hsa-miR-377-3p",15.74212837,38.13933563,34.64808273
"hsa-miR-216a-5p",35.3326149,37.26193237,14.80945969
"hsa-miR-424-5p",34.1701088,39.13021088,34.38926315
"hsa-miR-921",36.9893074,35.46075058,37.23482132
"hsa-miR-513a-5p",36.20298004,33.84438705,37.90955353
"hsa-miR-140-3p",35.37078094,37.70495224,31.71261978
"hsa-miR-181a-5p",34.60848236,31.30967331,38.37511063
"hsa-miR-10a-5p",34.1701088,37.92613602,30.2397995
"hsa-miR-106a-5p",38.52090073,33.85531998,32.62382126
"hsa-miR-182-5p",39.37403107,38.83972931,33.62799454
"hsa-miR-370-3p",31.87079239,35.10861969,37.01808548
"hsa-miR-576-5p",33.6324501,32.51578903,35.22480392
"hsa-miR-425-3p",34.62651062,34.63886642,33.52805328
"hsa-miR-450a-5p",36.18892288,34.16558456,31.110569
"hsa-miR-411-5p",15.74212837,13.97924423,36.39489365
"hsa-miR-216b-5p",38.52090073,38.28470612,34.81813812
"hsa-miR-106b-5p",35.75789642,36.41959,33.68969727
"hsa-miR-22-3p",32.85643387,33.25795364,31.71261978
"hsa-miR-510-5p",39.96344376,33.98806,31.62517357
"hsa-miR-212-3p",35.73564529,36.95923615,35.66785812
"hsa-miR-525-5p",33.92990494,33.84438705,31.71261978
"hsa-miR-542-5p",39.44608688,33.98806,34.34182358
"hsa-miR-576-3p",38.53785706,34.96420288,36.08391953
"hsa-miR-583",38.52090073,34.44670105,35.22480392
"hsa-miR-483-3p",34.90888596,34.16558456,35.69561386
"hsa-miR-582-5p",33.6324501,34.39084625,35.26707077
"hsa-miR-183-5p",38.67575455,39.58640671,35.36600876
"hsa-miR-33b-5p",36.46478653,37.79187393,32.36098099
"hsa-miR-193a-3p",37.07187653,36.97234726,30.14268494
"hsa-miR-153-3p",36.59347534,36.86471939,34.64808273
"hsa-let-7e-5p",37.00572205,34.96420288,34.26675797
"hsa-miR-409-3p",15.74212837,38.67418671,32.84186935
"hsa-miR-100-5p",32.48019028,32.17427826,30.39145279
"hsa-miR-629-5p",38.5007782,35.22130585,34.56584167
"hsa-miR-484",16.30462646,38.76819992,35.06081772
"hsa-miR-429",36.17396927,35.46075058,33.52478027
"hsa-miR-30c-2-3p",21.79608345,37.66809082,35.06081772
"hsa-miR-518a-3p",39.12753677,33.25795364,32.91127777
"hsa-miR-340-5p",38.05966949,33.41876602,22.2984848
"hsa-miR-508-3p",20.86371803,37.81212616,33.71949768
"hsa-miR-381-3p",38.2161293,29.08740807,21.79573441
"hsa-miR-148a-3p",37.53379059,38.25507355,33.62799454
"hsa-miR-146a-5p",38.67575455,33.84438705,36.61587143
"hsa-miR-139-5p",34.3787384,34.49919128,31.62517357
"hsa-miR-373-5p",34.03262329,36.95923615,33.12840271
"hsa-miR-149-5p",39.78475571,33.98806,33.3083992
"hsa-miR-642a-5p",38.2161293,33.39680481,33.36701584
"hsa-miR-31-5p",36.59347534,33.61885071,32.91127777
"hsa-miR-451a",32.85643387,33.51914978,30.27641296
"hsa-miR-620",34.39428711,38.67418671,36.72639465
"hsa-miR-27b-3p",38.90476227,33.84438705,33.28846359
"hsa-miR-523-3p",35.83576965,38.76819992,33.68764496
"hsa-miR-374a-5p",39.12753677,39.49231339,35.69561386
"hsa-miR-92a-1-5p",34.71370316,34.16558456,33.36701584
"hsa-miR-219a-1-3p",36.74983215,37.32894135,36.126091
"hsa-miR-1913",34.80509186,39.2674408,34.98150253
"hsa-miR-1245a",35.63096619,37.79187393,33.09653473
"hsa-miR-522-3p",35.63096619,33.39680481,36.00419998
"hsa-miR-571",38.02524948,33.98806,34.87611389
"hsa-miR-323a-5p",37.12034225,35.55186462,27.03563881
"hsa-miR-592",34.98792267,34.44670105,33.89469528
"hsa-miR-487a-3p",33.92990494,36.61071396,34.47550201
"hsa-miR-1249",34.24314117,37.70495224,31.46094894
"hsa-miR-25-5p",38.7938385,38.31835556,34.37446594
"hsa-miR-922",34.24314117,36.97234726,36.39489365
"hsa-miR-124-5p",35.83576965,37.26193237,31.62517357
"hsa-miR-1264",39.12753677,33.25795364,33.33247757
"hsa-miR-504-5p",35.3326149,37.92613602,34.47550201
"hsa-miR-138-1-3p",38.90476227,35.63843918,34.87611389
"hsa-miR-502-3p",34.53303146,39.49231339,36.39489365
"hsa-miR-490-5p",32.51000214,28.47330475,38.89429474
"hsa-miR-567",38.2161293,32.17427826,31.73245811
"hsa-miR-18b-3p",33.60572433,34.63886642,33.52805328
"hsa-miR-125a-3p",36.18892288,34.49919128,22.2984848
"hsa-miR-653-5p",35.37078094,35.10861969,30.14268494
"hsa-miR-891b",35.23942566,37.66809082,35.26959229
"hsa-miR-144-5p",39.69515991,36.54011154,35.50471115
"hsa-miR-1538",37.2550087,35.55186462,35.60246277
"hsa-miR-384",36.20862961,34.41493607,38.52351379
"hsa-miR-196b-3p",38.8289032,35.55186462,31.110569
"hsa-miR-649",34.53303146,36.54011154,34.24355698
"hsa-miR-143-5p",34.1701088,38.13933563,30.4228096
"hsa-miR-1207-5p",38.37212753,37.7444191,34.26675797
"hsa-miR-943",35.37078094,36.27482986,35.23608398
"hsa-miR-675-3p",32.48019028,34.40999985,37.93393707
"hsa-miR-200b-5p",38.7938385,38.86891937,36.08391953
"hsa-miR-519e-5p",36.59347534,22.16910172,38.52351379
"hsa-miR-942-5p",39.69515991,35.46075058,34.21900558
"hsa-miR-450b-3p",34.03262329,35.77630615,21.79573441
"hsa-miR-553",33.92990494,36.74318314,30.2397995
"hsa-miR-605-5p",36.59347534,34.96940613,33.68969727
"hsa-miR-24-2-5p",36.20862961,31.70363617,33.62799454
"hsa-miR-23a-5p",39.37403107,38.76819992,39.07649231
"hsa-miR-27b-5p",32.94691086,13.97924423,14.24292278
"hsa-miR-759",36.17396927,33.39680481,39.88978958
"hsa-miR-770-5p",34.03262329,37.66809082,33.69303513
"hsa-miR-585-3p",38.5007782,38.76819992,22.2984848
"hsa-miR-376a-5p",35.36950302,35.27607346,31.79847527
"hsa-miR-507",37.35545731,36.61071396,33.68764496
"hsa-miR-520b",35.63096619,38.48420715,32.9642334
"hsa-miR-302f",37.53379059,33.41876602,35.69561386
"hsa-miR-28-3p",34.34115982,36.97234726,31.79847527
"hsa-miR-875-5p",36.59347534,39.58640671,33.62799454
"hsa-miR-219a-2-3p",34.62651062,39.49231339,34.98150253
"hsa-miR-1183",39.42956924,33.85531998,32.52803802
"hsa-miR-758-3p",32.85643387,36.27482986,36.40190887
"hsa-miR-1244",39.39127731,37.66809082,34.98150253
"hsa-miR-566",34.24314117,34.45408249,35.59767914
"hsa-miR-1256",38.90476227,36.74318314,33.8824501
"hsa-miR-516a-3p",38.90476227,36.51320267,39.88978958
"hsa-miR-548c-5p",34.71370316,35.10861969,35.60246277
"hsa-miR-496",38.90476227,34.0472374,37.93393707
"hsa-miR-876-3p",36.65390015,32.45601273,30.73957634
"hsa-miR-532-3p",34.24314117,33.85531998,38.96766663
"hsa-miR-654-3p",35.37078094,35.18647003,39.88978958
"hsa-miR-659-3p",34.53303146,34.96420288,21.79573441
"hsa-miR-135b-3p",33.6324501,39.2674408,34.64808273
"hsa-miR-641",38.90476227,35.46075058,39.45009995
"hsa-miR-2113",35.02782822,23.80893135,34.49292755
"hsa-miR-1254",38.37212753,38.31835556,31.46094894
"hsa-miR-661",35.3326149,38.76819992,38.96766663
"hsa-miR-892a",35.49551392,29.08740807,14.80945969
"hsa-miR-10b-3p",36.74983215,39.58640671,32.99705505
"hsa-miR-122-3p",38.4427681,38.28470612,33.62799454
"hsa-miR-100-3p",18.18150902,32.51578903,34.96948624
"hsa-miR-769-3p",32.48019028,26.57032585,38.31555939
"hsa-miR-300",38.53785706,32.17427826,38.52351379
"hsa-miR-518e-5p",32.94691086,33.85531998,30.06963348
"hsa-miR-489-3p",34.3787384,38.45671844,14.80945969
"hsa-miR-937-3p",38.66380692,34.49919128,36.96781158
"hsa-miR-381-5p",37.00572205,34.11730576,34.28894424
"hsa-miR-640",37.41663742,37.59886551,37.34218597
"hsa-miR-148b-5p",35.63096619,36.54011154,29.75310516
"hsa-miR-29c-5p",36.46478653,33.51914978,35.36600876
