"","GSM4132313","GSM4132314","GSM4132315","GSM4132316","GSM4132317","GSM4132318","GSM4132319","GSM4132320","GSM4132321","GSM4132322","GSM4132323","GSM4132324"
"hsa-miR-544a",-4.917,-6.17,-7.641,-5.489,-5.627,-4.531,-3.491,-7.293,-6.353,-5.758,-5.926,-6.499
"hsa-miR-545-5p",-4.917,-6.17,-7.641,-5.489,-5.627,-4.531,-3.491,-7.293,-6.353,-5.758,-5.926,-6.499
"hsa-miR-545-3p",-4.917,-6.17,-7.641,-5.489,-5.627,-4.531,-3.491,-7.293,-6.353,-5.758,-5.926,-6.499
"hsa-miR-376a-2-5p",-4.917,-6.17,-7.641,-5.489,-5.627,-4.531,-3.491,-7.293,-6.353,-5.758,-5.926,-6.499
"hsa-miR-487b-5p",-4.917,-6.17,-7.641,-5.489,-5.627,-4.531,-3.491,-7.293,-6.353,-5.758,-5.926,-6.499
"hsa-miR-487b-3p",-4.917,-6.17,-7.641,-5.489,-5.627,-4.531,-3.491,-7.293,-6.353,-5.758,-5.926,-6.499
"hsa-miR-551a",-4.917,-6.17,-7.641,-5.489,-5.627,-4.531,-3.491,-7.293,-6.353,-5.758,-5.926,-6.499
"hsa-miR-552-5p",-4.917,-6.17,-7.641,-5.489,-5.627,-4.531,-3.491,-7.293,-6.353,-5.758,-5.926,-6.499
"hsa-miR-552-3p",-4.917,-6.17,-7.641,-5.489,-5.627,-4.531,-3.491,-7.293,-6.353,-5.758,-5.926,-6.499
"hsa-miR-553",-4.917,-6.17,-7.641,-5.489,-5.627,-4.531,-3.491,-7.293,-6.353,-5.758,-5.926,-6.499
"hsa-miR-554",-4.917,-6.17,-7.641,-5.489,-5.627,-4.531,-3.491,-7.293,-6.353,-5.758,-5.926,-6.499
"hsa-miR-92b-5p",-4.917,-6.17,-7.641,-5.489,-5.627,-4.531,-3.491,-7.293,-6.353,-5.758,-5.926,-6.499
"hsa-miR-92b-3p",-4.917,-6.17,-2.987,-5.489,-5.627,-4.531,-3.491,-7.293,-6.353,-5.758,-5.926,-6.499
"hsa-miR-555",-4.917,-6.17,-7.641,-5.489,-5.627,-4.531,-3.491,-7.293,-6.353,-5.758,-5.926,-6.499
"hsa-miR-556-5p",-4.917,-6.17,-7.641,-5.489,-5.627,-4.531,-3.491,-7.293,-6.353,-5.758,-5.926,-6.499
"hsa-miR-556-3p",-4.917,-6.17,-7.641,-5.489,-5.627,-4.531,-3.491,-7.293,-6.353,-5.758,-5.926,-6.499
"hsa-miR-557",-4.917,-6.17,-7.641,-5.489,-5.627,-4.531,-3.491,-7.293,-6.353,-5.758,-5.926,-6.499
"hsa-miR-558",-4.917,-6.17,-7.641,-5.489,-5.627,-4.531,-3.491,-7.293,-6.353,-5.758,-5.926,-6.499
"hsa-miR-559",-4.917,-6.17,-7.641,-5.489,-5.627,-4.531,-3.491,-7.293,-6.353,-5.758,-5.926,-6.499
"hsa-miR-561-5p",-4.917,-6.17,-7.641,-5.489,-5.627,-4.531,-3.491,-7.293,-6.353,-5.758,-5.926,-6.499
"hsa-miR-561-3p",-4.917,-6.17,-7.641,-5.489,-5.627,-4.531,-3.491,-7.293,-6.353,-5.758,-5.926,-6.499
"hsa-miR-562",-4.917,-6.17,-7.641,-5.489,-5.627,-4.531,-3.491,-7.293,-6.353,-5.758,-5.926,-6.499
"hsa-miR-563",-4.917,-6.17,-7.641,-5.489,-5.627,-4.531,-3.491,-7.293,-6.353,-5.758,-5.926,-6.499
"hsa-miR-564",-4.917,-6.17,-7.641,-5.489,-5.627,-4.531,-3.491,-7.293,-6.353,-5.758,-5.926,-6.499
"hsa-miR-567",-4.917,-6.17,-7.641,-5.489,-5.627,-4.531,-3.491,-7.293,-6.353,-5.758,-5.926,-6.499
"hsa-miR-568",-4.917,-6.17,-7.641,-5.489,-5.627,-4.531,-3.491,-7.293,-6.353,-5.758,-5.926,-6.499
"hsa-miR-551b-5p",-4.917,-6.17,-7.641,-5.489,-5.627,-4.531,-3.491,-7.293,-6.353,-5.758,-5.926,-6.499
"hsa-miR-551b-3p",-4.917,-6.17,-7.641,-5.489,-5.627,-4.531,-3.491,-7.293,-6.353,-5.758,-5.926,-6.499
"hsa-miR-569",-4.917,-6.17,-7.641,-5.489,-5.627,-4.531,-3.491,-7.293,-6.353,-5.758,-5.926,-6.499
"hsa-miR-570-3p",-4.917,-6.17,-7.641,-5.489,-5.627,-4.531,-3.491,-7.293,-6.353,-5.758,-5.926,-6.499
"hsa-miR-571",-4.917,-6.17,-7.641,-5.489,-5.627,-4.531,-3.491,-7.293,-6.353,-5.758,-5.926,-6.499
"hsa-miR-572",-4.917,-6.17,-7.641,-5.489,-5.627,-4.531,-3.491,-2.725,-6.353,-5.758,-5.926,-6.499
"hsa-miR-573",-4.917,-6.17,-7.641,-5.489,-5.627,-4.531,-3.491,-7.293,-6.353,-5.758,-5.926,-6.499
"hsa-miR-574-5p",1.66,2.361,3.286,2.479,3.531,3.156,5.016,-0.634,1.781,2.85,1.72,0.413
"hsa-miR-574-3p",-4.917,-6.17,-7.641,-5.489,-5.627,-4.531,-3.491,-7.293,-6.353,-5.758,-5.926,-6.499
"hsa-miR-575",-4.917,-6.17,-7.641,-5.489,-5.627,-4.531,-3.491,-1.071,-6.353,-5.758,-5.926,-6.499
"hsa-miR-576-5p",-4.917,-6.17,-7.641,-5.489,-5.627,-4.531,-3.491,-7.293,-6.353,-5.758,-5.926,-6.499
"hsa-miR-576-3p",-4.917,-6.17,-7.641,-5.489,-5.627,-4.531,-3.491,-7.293,-6.353,-5.758,-5.926,-6.499
"hsa-miR-577",-4.917,-6.17,-7.641,-5.489,-5.627,-4.531,-3.491,-7.293,-6.353,-5.758,-5.926,-6.499
"hsa-miR-578",-4.917,-6.17,-7.641,-5.489,-5.627,-4.531,-3.491,-7.293,-6.353,-5.758,-5.926,-6.499
"hsa-miR-579-5p",-4.917,-6.17,-7.641,-5.489,-5.627,-4.531,-3.491,-7.293,-6.353,-5.758,-5.926,-6.499
"hsa-miR-579-3p",-4.917,-6.17,-7.641,-5.489,-5.627,-4.531,-3.491,-7.293,-6.353,-5.758,-5.926,-6.499
"hsa-miR-580-5p",-4.917,-6.17,-7.641,-5.489,-5.627,-4.531,-3.491,-7.293,-6.353,-5.758,-5.926,-6.499
"hsa-miR-580-3p",-4.917,-6.17,-7.641,-5.489,-5.627,-4.531,-3.491,-7.293,-6.353,-5.758,-5.926,-6.499
"hsa-miR-581",-4.917,-6.17,-7.641,-5.489,-5.627,-4.531,-3.491,-7.293,-6.353,-5.758,-5.926,-6.499
"hsa-miR-582-5p",-4.917,-6.17,-7.641,-5.489,-5.627,-4.531,-3.491,-7.293,-6.353,-5.758,-5.926,-6.499
"hsa-miR-582-3p",-4.917,-6.17,-7.641,-5.489,-5.627,-4.531,-3.491,-7.293,-6.353,-5.758,-5.926,-6.499
"hsa-miR-583",-4.917,-6.17,-7.641,-5.489,-5.627,-4.531,-3.491,-7.293,-6.353,-5.758,-5.926,-6.499
"hsa-miR-584-5p",-4.917,-6.17,-7.641,-5.489,-5.627,-4.531,-3.491,-7.293,-6.353,-5.758,-5.926,-6.499
"hsa-miR-584-3p",-4.917,-6.17,-7.641,-5.489,-5.627,-4.531,-3.491,-7.293,-6.353,-5.758,-5.926,-6.499
"hsa-miR-585-5p",-4.917,-6.17,-7.641,-5.489,-5.627,-4.531,-3.491,-7.293,-6.353,-5.758,-5.926,-6.499
"hsa-miR-585-3p",-4.917,-6.17,-7.641,-5.489,-5.627,-4.531,-3.491,-7.293,-6.353,-5.758,-5.926,-6.499
"hsa-miR-548a-3p",-4.917,-6.17,-7.641,-5.489,-5.627,-4.531,-3.491,-7.293,-6.353,-5.758,-5.926,-6.499
"hsa-miR-586",-4.917,-6.17,-7.641,-5.489,-5.627,-4.531,-3.491,-7.293,-6.353,-5.758,-5.926,-6.499
"hsa-miR-587",-4.917,-6.17,-7.641,-5.489,-5.627,-4.531,-3.491,-7.293,-6.353,-5.758,-5.926,-6.499
"hsa-miR-548b-5p",-4.917,-6.17,-7.641,-5.489,-5.627,-4.531,-3.491,-7.293,-6.353,-5.758,-5.926,-6.499
"hsa-miR-548b-3p",-4.917,-6.17,-7.641,-5.489,-5.627,-4.531,-3.491,-7.293,-6.353,-5.758,-5.926,-6.499
"hsa-miR-588",-4.917,-6.17,-7.641,-5.489,-5.627,-4.531,-3.491,-7.293,-6.353,-5.758,-5.926,-6.499
"hsa-miR-589-5p",-4.917,-6.17,-7.641,-5.489,-5.627,-4.531,-3.491,-7.293,-6.353,-5.758,-5.926,-6.499
"hsa-miR-589-3p",-4.917,-6.17,-7.641,-5.489,-5.627,-4.531,-3.491,-7.293,-6.353,-5.758,-5.926,-6.499
"hsa-miR-550a-5p",-4.917,-2.849,-7.641,-5.489,-5.627,-4.531,-3.491,-3.971,-6.353,-5.758,-5.926,-6.499
"hsa-miR-550a-3p",-4.917,-6.17,-7.641,-5.489,-5.627,-4.531,-3.491,-7.293,-6.353,-5.758,-5.926,-6.499
"hsa-miR-590-5p",-4.917,-6.17,-7.641,-5.489,-5.627,-4.531,-3.491,-7.293,-6.353,-5.758,-5.926,-6.499
"hsa-miR-590-3p",-4.917,-6.17,-7.641,-5.489,-5.627,-4.531,-3.491,-7.293,-6.353,-5.758,-5.926,-6.499
"hsa-miR-591",-4.917,-6.17,-7.641,-5.489,-5.627,-4.531,-3.491,-7.293,-6.353,-5.758,-5.926,-6.499
"hsa-miR-592",-4.917,-6.17,-7.641,-5.489,-5.627,-4.531,-3.491,-7.293,-6.353,-5.758,-5.926,-6.499
"hsa-miR-593-5p",-4.917,-6.17,-7.641,-5.489,-5.627,-4.531,-3.491,-7.293,-6.353,-5.758,-5.926,-6.499
"hsa-miR-593-3p",-4.917,-6.17,-7.641,-5.489,-5.627,-4.531,-3.491,-7.293,-6.353,-5.758,-5.926,-6.499
"hsa-miR-595",-4.917,-2.849,-0.006,-5.489,-1.399,-4.531,-3.491,-7.293,-1.994,-0.3,-1.978,-6.499
"hsa-miR-596",-4.917,-6.17,-7.641,-5.489,-5.627,-4.531,-3.491,-7.293,-6.353,-5.758,-5.926,-6.499
"hsa-miR-597-5p",-4.917,-6.17,-7.641,-5.489,-5.627,-4.531,-3.491,-7.293,-6.353,-5.758,-5.926,-6.499
"hsa-miR-597-3p",-4.917,-6.17,-7.641,-5.489,-5.627,-4.531,-3.491,-7.293,-6.353,-5.758,-5.926,-6.499
"hsa-miR-598-5p",-4.917,-6.17,-7.641,-5.489,-5.627,-4.531,-3.491,-7.293,-6.353,-5.758,-5.926,-6.499
"hsa-miR-598-3p",-4.917,-6.17,-7.641,-5.489,-5.627,-4.531,-3.491,-7.293,-6.353,-5.758,-5.926,-6.499
"hsa-miR-599",-4.917,-6.17,-7.641,-5.489,-5.627,-4.531,-3.491,-7.293,-6.353,-5.758,-5.926,-6.499
"hsa-miR-548a-5p",-4.917,-6.17,-7.641,-5.489,-5.627,-4.531,-3.491,-7.293,-6.353,-5.758,-5.926,-6.499
"hsa-miR-600",-4.917,-6.17,-7.641,-5.489,-5.627,-4.531,-3.491,-7.293,-6.353,-5.758,-5.926,-6.499
"hsa-miR-601",-4.917,-6.17,-7.641,-5.489,-5.627,-4.531,-3.491,-7.293,-6.353,-5.758,-5.926,-6.499
"hsa-miR-602",-4.917,-6.17,-4.319,-5.489,-5.627,-4.531,-3.491,-3.971,-2.568,-5.758,-5.926,-3.177
"hsa-miR-603",-4.917,-6.17,-7.641,-5.489,-5.627,-4.531,-3.491,-7.293,-6.353,-5.758,-5.926,-6.499
"hsa-miR-604",-4.917,-6.17,-7.641,-5.489,-5.627,-4.531,-3.491,-7.293,-6.353,-5.758,-5.926,-6.499
"hsa-miR-605-5p",-4.917,-6.17,-7.641,-5.489,-5.627,-4.531,-3.491,-7.293,-6.353,-5.758,-5.926,-6.499
"hsa-miR-605-3p",-4.917,-6.17,-7.641,-5.489,-5.627,-4.531,-3.491,-7.293,-6.353,-5.758,-5.926,-6.499
"hsa-miR-606",-4.917,-6.17,-7.641,-5.489,-5.627,-4.531,-3.491,-7.293,-6.353,-5.758,-5.926,-6.499
"hsa-miR-607",-4.917,-6.17,-7.641,-5.489,-5.627,-4.531,-3.491,-7.293,-6.353,-5.758,-5.926,-6.499
"hsa-miR-608",-4.917,-6.17,-7.641,-5.489,-5.627,-4.531,-3.491,-7.293,-6.353,-5.758,-5.926,-6.499
"hsa-miR-609",-4.917,-6.17,-7.641,-5.489,-5.627,-4.531,-3.491,-7.293,-6.353,-5.758,-5.926,-6.499
"hsa-miR-610",-4.917,-6.17,-7.641,-5.489,-5.627,-4.531,-3.491,-7.293,-6.353,-5.758,-5.926,-6.499
"hsa-miR-611",-4.917,-6.17,-7.641,-5.489,-5.627,-4.531,-3.491,-7.293,-6.353,-5.758,-5.926,-6.499
"hsa-miR-612",-4.917,-6.17,-7.641,-5.489,-5.627,-4.531,-3.491,-7.293,-6.353,-5.758,-5.926,-6.499
"hsa-miR-613",-4.917,-6.17,-7.641,-5.489,-5.627,-4.531,-3.491,-7.293,-6.353,-5.758,-5.926,-6.499
"hsa-miR-614",-4.917,-6.17,-7.641,-5.489,-5.627,-4.531,-3.491,-7.293,-6.353,-5.758,-5.926,-6.499
"hsa-miR-615-5p",-4.917,-6.17,-7.641,-5.489,-5.627,-4.531,-3.491,-7.293,-6.353,-5.758,-5.926,-6.499
"hsa-miR-615-3p",-4.917,-6.17,-7.641,-5.489,-5.627,-4.531,-3.491,-7.293,-6.353,-5.758,-5.926,-6.499
"hsa-miR-616-5p",-4.917,-6.17,-7.641,-5.489,-5.627,-4.531,-3.491,-7.293,-6.353,-5.758,-5.926,-6.499
"hsa-miR-616-3p",-4.917,-6.17,-7.641,-5.489,-5.627,-4.531,-3.491,-7.293,-6.353,-5.758,-5.926,-6.499
"hsa-miR-548c-3p",-4.917,-6.17,-7.641,-5.489,-5.627,-4.531,-3.491,-7.293,-6.353,-5.758,-5.926,-6.499
"hsa-miR-617",-4.917,-6.17,-7.641,-5.489,-5.627,-4.531,-3.491,-7.293,-6.353,-5.758,-5.926,-6.499
"hsa-miR-618",-4.917,-6.17,-7.641,-5.489,-5.627,-4.531,-3.491,-7.293,-6.353,-5.758,-5.926,-6.499
"hsa-miR-619-5p",-4.917,-6.17,-4.319,-5.489,-5.627,-4.531,-3.491,-7.293,-6.353,-5.758,-5.926,-6.499
"hsa-miR-619-3p",-4.917,-6.17,-7.641,-5.489,-5.627,-4.531,-3.491,-7.293,-6.353,-5.758,-5.926,-6.499
"hsa-miR-620",-4.917,-6.17,-7.641,-5.489,-5.627,-4.531,-3.491,-7.293,-6.353,-5.758,-5.926,-6.499
"hsa-miR-621",-4.917,-6.17,-7.641,-5.489,-5.627,-4.531,-3.491,-7.293,-6.353,-5.758,-5.926,-6.499
"hsa-miR-622",-4.917,-6.17,-7.641,-5.489,-5.627,-4.531,-3.491,-7.293,-6.353,-5.758,-5.926,-6.499
"hsa-miR-623",-4.917,-6.17,-7.641,-5.489,-5.627,-4.531,-3.491,-7.293,-6.353,-5.758,-5.926,-6.499
"hsa-miR-624-5p",-4.917,-6.17,-7.641,-5.489,-5.627,-4.531,-3.491,-7.293,-6.353,-5.758,-5.926,-6.499
"hsa-miR-624-3p",-4.917,-6.17,-7.641,-5.489,-5.627,-4.531,-3.491,-7.293,-6.353,-5.758,-5.926,-6.499
"hsa-miR-625-5p",-4.917,-6.17,-7.641,-5.489,-5.627,-4.531,-3.491,-7.293,-6.353,-5.758,-5.926,-6.499
"hsa-miR-625-3p",-4.917,-2.849,-7.641,-2.167,-2.305,-0.018,-0.074,-3.297,-2.823,-2.179,-2.526,-3.177
"hsa-miR-626",-4.917,-6.17,-7.641,-5.489,-5.627,-4.531,-3.491,-7.293,-6.353,-5.758,-5.926,-6.499
"hsa-miR-627-5p",-4.917,-6.17,-7.641,-5.489,-5.627,-4.531,-3.491,-7.293,-6.353,-5.758,-5.926,-6.499
"hsa-miR-627-3p",-4.917,-6.17,-7.641,-5.489,-5.627,-4.531,-3.491,-7.293,-6.353,-5.758,-5.926,-6.499
"hsa-miR-628-5p",-4.917,-6.17,-7.641,-5.489,-5.627,-4.531,-3.491,-7.293,-6.353,-5.758,-5.926,-6.499
"hsa-miR-628-3p",-4.917,-6.17,-7.641,-5.489,-5.627,-4.531,-3.491,-7.293,-6.353,-5.758,-5.926,-6.499
"hsa-miR-629-5p",-4.917,-6.17,-7.641,-5.489,-5.627,-4.531,-3.491,-7.293,-6.353,-5.758,-5.926,-6.499
"hsa-miR-629-3p",-4.917,-6.17,-7.641,-5.489,-5.627,-4.531,-3.491,-7.293,-6.353,-5.758,-5.926,-6.499
"hsa-miR-630",-4.917,-6.17,-7.641,-5.489,-5.627,-4.531,-3.491,-2.528,-6.353,-5.758,-5.926,-6.499
"hsa-miR-631",-4.917,-6.17,-7.641,-5.489,-5.627,-4.531,-3.491,-7.293,-6.353,-5.758,-5.926,-6.499
"hsa-miR-33b-5p",-4.917,-6.17,-7.641,-5.489,-5.627,-4.531,-3.491,-7.293,-6.353,-5.758,-5.926,-6.499
"hsa-miR-33b-3p",-4.917,-6.17,-7.641,-5.489,-5.627,-4.531,-3.491,-7.293,-6.353,-5.758,-5.926,-6.499
"hsa-miR-632",-4.917,-6.17,-7.641,-5.489,-5.627,-4.531,-3.491,-7.293,-6.353,-5.758,-5.926,-6.499
"hsa-miR-633",-4.917,-6.17,-7.641,-5.489,-5.627,-4.531,-3.491,-7.293,-6.353,-5.758,-5.926,-6.499
"hsa-miR-634",-4.917,-6.17,-7.641,-5.489,-5.627,-1.209,-0.169,-7.293,-6.353,-5.758,-2.605,-6.499
"hsa-miR-635",-4.917,-6.17,-7.641,-5.489,-5.627,-4.531,-3.491,-7.293,-6.353,-5.758,-5.926,-6.499
"hsa-miR-636",-4.917,-6.17,-2.888,-5.489,-5.627,-4.531,-3.491,-7.293,-6.353,-5.758,-5.926,-6.499
"hsa-miR-637",-4.917,-6.17,-7.641,-5.489,-5.627,-4.531,-3.491,-7.293,-6.353,-5.758,-5.926,-6.499
"hsa-miR-638",1.071,1.339,0.825,1.123,0.711,-4.531,-3.491,2.544,1.317,1.271,1.414,1.283
"hsa-miR-639",-4.917,-6.17,-7.641,-5.489,-5.627,-4.531,-3.491,-7.293,-6.353,-5.758,-5.926,-6.499
"hsa-miR-640",-4.917,-6.17,-7.641,-5.489,-5.627,-4.531,-3.491,-7.293,-6.353,-5.758,-5.926,-6.499
"hsa-miR-641",-4.917,-6.17,-7.641,-5.489,-5.627,-4.531,-3.491,-7.293,-6.353,-5.758,-5.926,-6.499
"hsa-miR-642a-5p",-4.917,-6.17,-7.641,-5.489,-5.627,-4.531,-3.491,-7.293,-6.353,-5.758,-5.926,-6.499
"hsa-miR-642a-3p",2.094,1.162,3.514,1.874,1.516,1.151,1.049,4.612,4.117,1.55,2.504,3.512
"hsa-miR-643",-4.917,-6.17,-7.641,-5.489,-5.627,-4.531,-3.491,-7.293,-6.353,-5.758,-5.926,-6.499
"hsa-miR-644a",-4.917,-6.17,-7.641,-5.489,-5.627,-4.531,-3.491,-7.293,-6.353,-5.758,-5.926,-6.499
"hsa-miR-645",-4.917,-6.17,-7.641,-5.489,-5.627,-4.531,-3.491,-7.293,-6.353,-5.758,-5.926,-6.499
"hsa-miR-646",-4.917,-6.17,-7.641,-5.489,-5.627,-4.531,-3.491,-7.293,-6.353,-5.758,-5.926,-6.499
"hsa-miR-647",-4.917,-6.17,-7.641,-5.489,-5.627,-4.531,-3.491,-7.293,-6.353,-5.758,-5.926,-6.499
"hsa-miR-648",-4.917,-6.17,-7.641,-5.489,-5.627,-4.531,-3.491,-7.293,-6.353,-5.758,-5.926,-6.499
"hsa-miR-649",-4.917,-6.17,-7.641,-5.489,-5.627,-4.531,-3.491,-7.293,-6.353,-5.758,-5.926,-6.499
"hsa-miR-650",-4.917,-6.17,-7.641,-5.489,-5.627,-4.531,-3.491,-7.293,-6.353,-5.758,-5.926,-6.499
"hsa-miR-651-5p",-4.917,-6.17,-7.641,-5.489,-5.627,-4.531,-3.491,-7.293,-6.353,-5.758,-5.926,-6.499
"hsa-miR-651-3p",-4.917,-6.17,-7.641,-5.489,-5.627,-4.531,-3.491,-7.293,-6.353,-5.758,-5.926,-6.499
"hsa-miR-652-5p",-4.917,-6.17,-7.641,-5.489,-5.627,-4.531,-3.491,-7.293,-6.353,-5.758,-5.926,-6.499
"hsa-miR-652-3p",-4.917,-6.17,-7.641,-5.489,-5.627,-4.531,-3.491,-7.293,-6.353,-5.758,-5.926,-6.499
"hsa-miR-548d-5p",-4.917,-6.17,-7.641,-5.489,-5.627,-4.531,-3.491,-7.293,-6.353,-5.758,-5.926,-6.499
"hsa-miR-548d-3p",-4.917,-6.17,-7.641,-5.489,-5.627,-4.531,-3.491,-7.293,-6.353,-5.758,-5.926,-6.499
"hsa-miR-661",-4.917,-6.17,-7.641,-5.489,-5.627,-4.531,-3.491,-7.293,-6.353,-5.758,-5.926,-6.499
"hsa-miR-662",-4.917,-6.17,-7.641,-5.489,-5.627,-4.531,-3.491,-7.293,-6.353,-5.758,-5.926,-6.499
"hsa-miR-663a",-4.917,-6.17,-7.641,-5.489,-5.627,-4.531,-3.491,-7.293,-6.353,-5.758,-5.926,-6.499
"hsa-miR-449b-5p",-4.917,-6.17,-7.641,-5.489,-5.627,-4.531,-3.491,-7.293,-6.353,-5.758,-5.926,-6.499
"hsa-miR-449b-3p",-4.917,-6.17,-7.641,-5.489,-5.627,-4.531,-3.491,-7.293,-6.353,-5.758,-5.926,-6.499
"hsa-miR-653-5p",-4.917,-6.17,-7.641,-5.489,-5.627,-4.531,-3.491,-7.293,-6.353,-5.758,-5.926,-6.499
"hsa-miR-653-3p",-4.917,-6.17,-7.641,-5.489,-5.627,-4.531,-3.491,-7.293,-6.353,-5.758,-5.926,-6.499
"hsa-miR-411-5p",-4.917,-6.17,-7.641,-5.489,-5.627,-4.531,-3.491,-7.293,-6.353,-5.758,-5.926,-6.499
"hsa-miR-411-3p",-4.917,-6.17,-7.641,-5.489,-5.627,-4.531,-3.491,-7.293,-6.353,-5.758,-5.926,-6.499
"hsa-miR-654-5p",-4.917,-6.17,-7.641,-5.489,-5.627,-4.531,-3.491,-7.293,-6.353,-5.758,-5.926,-6.499
"hsa-miR-654-3p",-4.917,-6.17,-7.641,-5.489,-5.627,-4.531,-3.491,-7.293,-6.353,-5.758,-5.926,-6.499
"hsa-miR-655-5p",-4.917,-6.17,-7.641,-5.489,-5.627,-4.531,-3.491,-7.293,-6.353,-5.758,-5.926,-6.499
"hsa-miR-655-3p",-4.917,-6.17,-7.641,-5.489,-5.627,-4.531,-3.491,-7.293,-6.353,-5.758,-5.926,-6.499
"hsa-miR-656-5p",-4.917,-6.17,-7.641,-5.489,-5.627,-4.531,-3.491,-7.293,-6.353,-5.758,-5.926,-6.499
"hsa-miR-656-3p",-4.917,-6.17,-7.641,-5.489,-5.627,-4.531,-3.491,-7.293,-6.353,-5.758,-5.926,-6.499
"hsa-miR-549a-3p",-4.917,-6.17,-7.641,-5.489,-5.627,-4.531,-3.491,-7.293,-6.353,-5.758,-5.926,-6.499
"hsa-miR-657",-4.917,-6.17,-7.641,-5.489,-5.627,-4.531,-3.491,-7.293,-6.353,-5.758,-5.926,-6.499
"hsa-miR-658",-4.917,-6.17,-7.641,-5.489,-5.627,-4.531,-3.491,-7.293,-6.353,-5.758,-5.926,-6.499
"hsa-miR-659-5p",-4.917,-6.17,-7.641,-5.489,-5.627,-4.531,-3.491,-7.293,-6.353,-5.758,-5.926,-6.499
"hsa-miR-659-3p",-4.917,-6.17,-7.641,-5.489,-5.627,-4.531,-3.491,-7.293,-6.353,-5.758,-5.926,-6.499
"hsa-miR-660-5p",-4.917,-6.17,-7.641,-5.489,-5.627,-4.531,-3.491,-7.293,-6.353,-5.758,-5.926,-6.499
"hsa-miR-660-3p",-4.917,-6.17,-7.641,-5.489,-5.627,-4.531,-3.491,-7.293,-6.353,-5.758,-5.926,-6.499
"hsa-miR-421",-4.917,-6.17,-7.641,-5.489,-5.627,-4.531,-3.491,-7.293,-6.353,-5.758,-5.926,-6.499
"hsa-miR-542-5p",-4.917,-6.17,-7.641,-5.489,-5.627,-4.531,-3.491,-7.293,-6.353,-5.758,-5.926,-6.499
"hsa-miR-542-3p",-4.917,-6.17,-7.641,-5.489,-5.627,-4.531,-3.491,-7.293,-6.353,-5.758,-5.926,-6.499
"hsa-miR-758-5p",-4.917,-6.17,-7.641,-5.489,-5.627,-4.531,-3.491,-7.293,-6.353,-5.758,-5.926,-6.499
"hsa-miR-758-3p",-4.917,-6.17,-7.641,-5.489,-5.627,-4.531,-3.491,-7.293,-6.353,-5.758,-5.926,-6.499
"hsa-miR-1264",-4.917,-6.17,-7.641,-5.489,-5.627,-4.531,-3.491,-7.293,-6.353,-5.758,-5.926,-6.499
"hsa-miR-671-5p",-4.917,-6.17,-3.107,-5.489,-5.627,-4.531,-3.491,-1.21,-6.353,-5.758,-5.926,-6.499
"hsa-miR-671-3p",-4.917,-6.17,-7.641,-5.489,-5.627,-4.531,-3.491,-7.293,-6.353,-5.758,-5.926,-6.499
"hsa-miR-668-5p",-4.917,-6.17,-7.641,-5.489,-5.627,-4.531,-3.491,-7.293,-6.353,-5.758,-5.926,-6.499
"hsa-miR-668-3p",-4.917,-6.17,-7.641,-5.489,-5.627,-4.531,-3.491,-7.293,-6.353,-5.758,-5.926,-6.499
"hsa-miR-550a-3-5p",-4.917,-6.17,-7.641,-5.489,-5.627,-4.531,-3.491,-7.293,-6.353,-5.758,-5.926,-6.499
"hsa-miR-767-5p",-4.917,-6.17,-7.641,-5.489,-5.627,-4.531,-3.491,-7.293,-6.353,-5.758,-5.926,-6.499
"hsa-miR-767-3p",-4.917,-6.17,-7.641,-5.489,-5.627,-4.531,-3.491,-7.293,-6.353,-5.758,-5.926,-6.499
"hsa-miR-1224-5p",-4.917,-6.17,-7.641,-5.489,-5.627,-4.531,-3.491,-7.293,-6.353,-5.758,-5.926,-6.499
"hsa-miR-1224-3p",-4.917,-6.17,-7.641,-5.489,-5.627,-4.531,-3.491,-7.293,-6.353,-5.758,-5.926,-6.499
"hsa-miR-151b",-4.917,-6.17,-7.641,-5.489,-5.627,-4.531,-3.491,-7.293,-6.353,-5.758,-5.926,-6.499
"hsa-miR-320b",-4.917,-6.17,-7.641,-5.489,-5.627,-4.531,-3.491,-2.537,-6.353,-5.758,-5.926,-6.499
"hsa-miR-320c",-4.917,-6.17,-4.032,-5.489,-5.627,-4.531,-3.491,-1.109,-6.353,-5.758,-5.926,-6.499
"hsa-miR-1296-5p",-4.917,-6.17,-7.641,-5.489,-5.627,-4.531,-3.491,-7.293,-6.353,-5.758,-5.926,-6.499
"hsa-miR-1296-3p",-4.917,-6.17,-7.641,-5.489,-5.627,-4.531,-3.491,-7.293,-6.353,-5.758,-5.926,-6.499
"hsa-miR-1468-5p",-4.917,-6.17,-7.641,-5.489,-5.627,-4.531,-3.491,-7.293,-6.353,-5.758,-5.926,-6.499
"hsa-miR-1468-3p",-4.917,-6.17,-7.641,-5.489,-5.627,-4.531,-3.491,-7.293,-6.353,-5.758,-5.926,-6.499
"hsa-miR-1323",-4.917,-6.17,-7.641,-5.489,-5.627,-4.531,-3.491,-7.293,-6.353,-5.758,-5.926,-6.499
"hsa-miR-1271-5p",-4.917,-6.17,-7.641,-5.489,-5.627,-4.531,-3.491,-7.293,-6.353,-5.758,-5.926,-6.499
"hsa-miR-1271-3p",-4.917,-6.17,-7.641,-5.489,-5.627,-4.531,-3.491,-7.293,-6.353,-5.758,-5.926,-6.499
