"","GSM1328038","GSM1328039","GSM1328040","GSM1328041","GSM1328042","GSM1328043","GSM1328044","GSM1328045","GSM1328046","GSM1328047","GSM1328048","GSM1328049"
"hsa-miR-3651",5.60801,6.06295,4.20303,3.74766,3.12002,2.89783,4.62446,2.20384,3.81774,2.16322,4.36999,2.22138
"hsa-miR-345",3.58014,1.81705,5.6866,2.12426,4.50035,4.02442,4.86988,1.90916,4.85469,3.45838,4.86488,2.88516
"hsa-miR-4529",3.51651,3.70752,2.72882,3.89482,2.55701,4.41523,3.53063,4.50143,3.18452,4.10585,3.35896,4.25528
"hsa-miR-503",4.76949,3.24701,4.43075,3.54576,4.18509,3.66432,4.46918,3.30135,3.95471,2.80992,3.98174,1.35891
"hsa-miR-4534",2.47807,4.08281,4.27894,3.91185,4.0126,4.0126,3.59799,3.08493,3.4585,4.1846,3.4171,2.54355
"hsa-miR-3180-4",0.956421,5.09784,2.98468,5.21077,2.55937,4.92407,3.09395,3.68584,2.44215,3.75906,3.74617,4.50177
"hsa-miR-4669",6.18378,2.65785,4.88082,1.91134,5.47204,2.94313,4.12508,2.2251,5.505,1.70309,4.2063,1.14141
"hsa-miR-4721",1.69066,5.83074,3.06966,4.19718,2.2301,4.73445,1.82492,3.75928,3.06966,5.1066,3.5075,3.86795
"hsa-miR-28",3.23385,0.973243,5.30677,2.31832,4.80149,3.60033,5.19033,2.08477,5.51223,3.02952,5.145,1.67241
"hsa-miR-1290",1.03704,7.64621,0.803596,7.05931,0.511784,5.93825,1.0435,5.98906,0.873608,5.22603,1.33271,5.21111
"hsa-miR-324",4.26553,1.01605,4.98703,2.98428,4.58678,2.05323,4.46184,3.3206,5.08316,3.11547,4.44803,2.25945
"hsa-miR-2277",1.43471,4.89685,3.5743,5.54006,1.87754,4.72704,2.43285,3.03323,2.40963,4.56481,3.9891,3.98282
"hsa-miR-1263",3.40047,3.40047,1.02746,1.38751,4.78697,2.75952,3.50684,5.18826,4.31686,3.74937,2.89011,5.55772
"hsa-miR-877",1.94671,6.18202,3.35209,4.70766,2.9448,4.29988,2.69139,4.29137,2.8583,4.53836,2.24062,1.90417
"hsa-miR-378g",2.32498,1.95006,2.66408,1.8023,4.87653,3.80221,4.43083,2.8349,5.09571,3.51477,4.04147,4.24993
"hsa-miR-1202",2.63287,2.72749,3.65653,4.53986,2.27628,3.9612,3.6168,3.71158,3.71962,3.83845,4.81775,1.90481
"hsa-miR-4430",2.42618,5.21382,2.58734,5.33155,1.70087,4.5005,2.9882,3.24307,3.37586,4.00852,3.48916,2.35994
"hsa-miR-4521",6.8659,0.890004,5.33067,0.881921,6.66119,1.00838,5.90011,0.815337,6.11631,1.43363,4.29858,0.746642
"hsa-miR-4800",1.32716,4.10459,3.12969,4.38439,2.9805,4.5568,3.38284,2.99157,2.56646,4.75771,3.93566,2.80061
"hsa-miR-4725",0.823612,4.31559,2.08379,5.29376,2.12973,4.83081,2.91133,3.00681,2.92627,4.45429,3.67153,4.15608
"hsa-miR-21",2.50102,2.5556,3.06966,2.34402,4.5311,3.7019,3.31616,3.0686,3.29005,3.72045,3.67354,4.60262
"hsa-miR-424",5.54831,3.36754,5.32912,2.76511,3.49309,2.47361,4.16511,1.95729,3.68625,2.02138,3.98775,1.43783
"hsa-miR-3679",2.58306,4.64863,3.87222,2.94248,2.90142,3.0808,3.36206,3.27995,3.86344,3.70153,4.21816,1.77836
"hsa-miR-4688",1.54407,4.89867,2.44816,4.82457,2.75209,5.0796,3.25866,2.34744,3.16238,2.93263,3.87869,3.006
"hsa-miR-151b",1.116,1.66497,4.23829,2.30587,5.08613,3.72028,5.60424,1.15603,5.18371,3.9216,4.9873,1.04016
"hsa-miR-346",1.85375,4.63818,3.26955,5.82997,2.90538,3.80733,2.03109,3.27995,2.91556,3.42496,3.80574,2.09734
"hsa-miR-548x",2.31898,3.04474,2.81953,2.78348,4.43952,3.46137,2.62482,4.91737,3.51811,3.7417,2.01032,3.53594
"hsa-miR-3609",6.46209,1.41298,5.1832,0.925801,5.36324,1.20324,5.26973,1.05002,5.3983,0.785944,5.228,0.912407
"hsa-miR-4743",1.92802,3.98536,2.87159,2.40173,3.54904,4.18276,3.22973,2.93141,4.04418,3.41912,3.64019,3.00829
"hsa-miR-451",1.90323,4.26379,1.4143,3.57214,3.71074,4.29157,2.15533,5.39216,3.06966,3.01142,1.3601,4.76597
"hsa-miR-628",3.24209,1.18001,1.29059,1.88453,4.82193,3.43984,2.9972,5.45423,3.60163,3.25948,2.4763,5.16408
"hsa-miR-660",2.09533,0.785798,3.33504,2.77557,4.25998,3.11616,4.34714,3.79457,4.27722,3.22019,4.42667,2.28837
"hsa-miR-150",1.12321,4.81038,2.32888,3.88712,2.4747,3.81486,2.76094,3.60607,3.50241,4.70817,3.54256,2.01861
"hsa-miR-3128",2.01184,0.780817,1.68129,2.4951,5.01608,2.38254,4.10297,4.59699,2.80456,5.27663,3.03216,4.3846
"hsa-miR-551b",1.232,5.02616,1.82918,4.28638,1.94739,4.71848,1.47761,4.50273,2.21539,3.42155,3.00905,4.3616
"hsa-miR-122",0.756477,7.38656,0.531151,6.04507,1.34676,5.83266,0.569741,6.47257,0.741714,3.08569,1.17968,3.82826
"hsa-miR-1180",3.7296,1.63254,5.5123,1.24169,3.97536,2.3698,4.5665,1.80994,4.79328,1.24377,4.26038,2.44589
"hsa-miR-4539",0.81721,4.84101,2.67137,3.3917,2.34818,3.80561,3.17076,3.48622,3.79995,4.18096,3.20934,1.82492
"hsa-miR-486",1.51751,6.55759,1.60198,5.50393,1.26984,4.65821,1.16005,3.59042,1.14766,4.2104,2.66347,3.26438
"hsa-miR-125b-1",5.65612,1.39481,3.50517,2.36838,2.9735,2.99488,4.25262,3.4022,3.43397,1.19292,4.40969,1.22861
"hsa-miR-362",4.82608,1.82908,5.48014,1.77087,4.19473,0.890043,4.33789,1.45779,4.94091,1.26765,4.26882,1.23177
"hsa-miR-548ae-1",2.37303,2.18383,1.40474,2.95081,4.08109,3.35329,2.68088,4.85886,3.0965,2.34744,2.10842,4.88339
"hsa-miR-3195",0.42771,3.26955,3.41141,4.11783,0.984034,5.14055,2.03109,4.40736,2.17872,4.05528,3.62067,1.9913
"hsa-miR-4440",2.08917,5.71955,3.81845,3.96173,2.07774,2.91824,3.61666,1.67274,1.88158,2.99636,2.9346,1.59539
"hsa-miR-196b",2.06825,0.811818,4.38063,1.89076,4.47187,1.81652,4.85556,1.28508,4.80438,1.91661,5.06887,1.8257
"hsa-miR-4732",3.80957,2.67015,2.11049,2.07435,2.82559,4.59704,3.01391,2.42739,3.29496,2.66882,3.51139,2.17362
"hsa-miR-4481",3.18472,3.99226,2.91561,2.82488,2.04418,3.7749,2.28706,2.98561,2.22367,3.67409,3.06766,2.18476
"hsa-miR-500a",3.44788,2.74897,4.07034,1.4838,2.28145,3.0638,3.02191,2.39156,4.12201,2.55043,3.74441,1.86904
"hsa-miR-4708",1.65339,4.54433,2.70663,3.98181,0.899214,4.11785,2.34744,3.08386,1.32133,2.87485,3.5202,3.6771
"hsa-miR-4783",1.42422,2.46427,3.53732,4.34897,0.98687,3.06966,2.79307,2.88149,1.97769,4.94377,3.11935,3.07529
"hsa-miR-148a",1.60872,2.75701,2.82566,1.55326,3.73607,2.26307,4.02312,2.0391,4.52266,2.93609,4.24971,2.05621
"hsa-miR-195",1.07602,1.49612,5.15625,1.45527,2.53329,2.29298,4.89351,2.15374,4.49058,1.4903,5.32521,2.20191
"hsa-miR-3124",1.52493,2.05158,1.38822,2.80066,2.88732,3.1036,3.07329,4.45436,2.50595,4.11459,2.95993,3.68391
"hsa-miR-99a",6.13371,2.19671,3.46999,1.73334,3.77842,1.41058,4.03169,1.87179,3.36052,1.19188,4.51329,0.770672
"hsa-miR-1260b",5.01387,2.48729,2.75493,3.1126,2.96523,2.24464,2.7841,1.71712,2.11418,2.9684,3.44282,2.50785
"hsa-miR-502",2.81137,2.61821,4.17653,2.52654,2.47798,2.21965,3.791,1.47245,3.20232,1.9462,3.70534,3.03257
"hsa-miR-933",2.99599,2.89773,2.19709,3.12493,2.95394,2.93134,2.63447,2.014,2.85868,2.88928,3.11935,3.20919
"hsa-miR-629",3.17657,1.65998,4.57428,0.775979,3.21211,2.47099,4.27736,1.41826,4.02731,1.78626,4.13572,2.24924
"hsa-miR-4445",2.09533,2.56219,2.29201,1.49612,3.35526,3.87339,2.75585,4.53684,2.20626,3.82541,2.23327,2.52653
"hsa-miR-3175",2.30239,4.87516,2.49737,4.37047,2.64025,2.50139,3.28948,2.06777,2.53217,2.83437,2.53953,1.05117
"hsa-miR-4284",5.06073,1.15415,4.31996,1.90922,4.17808,0.763437,4.12405,1.28698,3.60163,1.35186,3.9749,1.75538
"hsa-miR-4274",3.51022,2.71406,2.34191,2.66119,3.17704,2.29416,2.98425,1.52265,3.25164,2.91608,2.69133,3.40617
"hsa-miR-720",2.08377,1.32646,3.5408,1.85273,2.87215,3.33055,3.4647,2.17777,3.44058,3.35054,4.56717,1.42573
"hsa-miR-197",4.65755,1.51419,3.8177,2.12989,2.42524,2.3579,3.70445,1.17,3.4952,2.30379,3.77264,2.05097
"hsa-miR-4742",1.4847,2.26934,1.59088,2.15827,3.40105,2.89783,2.39931,4.54745,3.52021,2.94278,1.95287,3.53488
"hsa-miR-4322",0.888257,4.33682,1.95819,3.18045,1.48448,4.10684,1.82492,3.27175,3.17649,3.14958,3.11935,1.86853
"hsa-miR-1226",1.127,3.36846,3.09025,2.32906,1.75039,4.0615,1.39386,2.86986,3.32073,3.33928,2.94316,2.76249
"hsa-miR-642b",1.73748,5.07387,2.25384,4.5767,1.03441,1.35278,2.45303,2.52912,2.05469,3.4137,2.94664,2.40765
"hsa-miR-3622a",0.621523,4.99981,1.50591,4.0427,1.88065,3.49791,1.36631,3.68394,2.18001,3.57598,1.87342,2.47452
"hsa-miR-421",5.48635,2.65283,3.79069,2.03109,3.16761,0.970283,3.36633,1.44285,2.86773,1.19188,3.40516,1.31884
"hsa-miR-3652",1.87496,1.95864,2.22345,3.07269,2.92692,4.26969,1.83976,1.68971,1.95864,2.37627,4.03316,3.35555
"hsa-miR-3911",4.27231,0.868818,4.52297,1.07712,4.53427,1.92325,3.89892,0.833408,4.12974,1.459,2.98325,0.992566
"hsa-miR-30e",3.17209,1.17959,2.42069,0.99369,3.38307,2.48705,3.49765,2.79928,3.47964,2.09865,3.51804,2.46199
"hsa-miR-4685",2.09533,3.89611,1.39715,3.89431,1.56529,3.3094,1.81077,2.82365,2.47113,3.15888,2.79526,2.21643
"hsa-miR-4271",0.878797,3.01933,1.79046,4.91784,1.8884,4.63623,1.45001,4.25529,0.868536,2.30035,2.28581,3.09651
"hsa-miR-4710",2.01847,3.69111,2.24187,3.39092,1.67818,2.82238,3.456,2.881,1.65156,3.03506,2.09167,2.40023
"hsa-miR-200c",3.76094,3.30115,3.78074,2.21128,2.05367,1.51958,3.18291,1.8973,3.44414,2.01319,2.47156,1.66112
"hsa-miR-378h",2.74585,2.39765,2.93262,2.86221,1.55344,3.6168,2.15826,3.6573,1.81253,2.5886,2.65278,2.24829
"hsa-miR-1234",3.93076,1.72041,2.39603,2.44156,1.09392,2.21418,2.45448,1.90711,2.84457,2.93455,2.74544,4.45431
"hsa-miR-4299",1.39549,2.83142,1.71985,3.14209,1.59164,3.66688,2.19843,2.92802,2.51966,2.96119,2.87651,3.19545
"hsa-miR-3151",1.3195,3.18876,2.03109,3.90152,2.37414,2.89783,2.07833,3.26701,2.06562,2.89011,2.22681,2.66942
"hsa-miR-132",2.35887,1.40678,3.37866,2.47994,2.71042,1.7483,3.53157,1.7365,3.8246,1.54658,3.32309,2.69687
"hsa-miR-1272",2.10982,2.36059,1.4689,1.52401,3.72909,1.55832,3.10574,3.51637,2.83181,1.94821,2.29101,3.90063
"hsa-miR-4462",0.948259,3.70463,1.79059,3.44051,1.77087,3.94351,1.55286,2.17688,2.5237,3.46439,2.59249,2.32222
"hsa-miR-32",1.35034,1.62107,1.28816,1.67192,3.77568,3.27168,2.60828,3.12341,2.741,1.95492,1.47477,4.51228
"hsa-miR-182",7.89519,6.09533,2.35406,0.981929,3.84885,1.42071,1.32631,1.21605,1.03886,0.69951,1.48487,0.899372
"hsa-miR-505",4.60787,1.60765,3.92502,1.54013,3.52213,0.894216,3.52706,1.62931,2.48983,1.19308,2.93612,1.27783
"hsa-miR-654",0.605842,5.96743,1.24986,4.59782,0.580252,3.9457,1.50854,3.29979,0.990024,2.72365,1.00063,2.61833
"hsa-miR-4701",3.17079,0.986488,4.10532,1.41392,3.76044,1.10445,2.87159,1.96236,3.38,1.29163,3.1617,1.75174
"hsa-miR-200b",1.10466,1.25581,2.06862,1.60418,4.04811,2.68681,2.56465,3.77388,2.9653,2.42894,2.28581,2.11854
"hsa-miR-4673",0.733177,3.30497,1.01214,2.77399,1.0307,3.48186,3.0813,1.83258,2.23384,4.36825,2.72299,2.20346
"hsa-miR-3620",1.57563,3.05129,1.94036,1.37524,1.33911,2.33638,2.65333,2.38303,2.75676,2.25703,4.08136,2.35887
"hsa-miR-3910-1",2.09533,1.95864,1.31361,1.40209,3.85965,2.5638,3.32826,3.72819,2.43688,1.61675,1.97827,1.72967
"hsa-miR-4510",1.04945,1.62817,2.02652,2.1301,3.24459,3.05405,2.52786,2.1965,3.45124,1.38289,3.56464,1.71902
"hsa-miR-4446",1.16096,4.31048,0.612527,2.09444,1.96309,2.89783,2.08574,2.42148,1.36095,3.28577,2.73175,2.86608
"hsa-miR-202",2.06979,1.75667,2.87159,2.03109,2.06287,2.17216,2.10264,2.97108,2.28057,2.17216,1.97915,3.24391
"hsa-miR-3663",1.03898,2.19985,1.84921,2.17995,1.93688,3.1321,2.11752,1.47797,3.21852,4.19154,3.00586,1.18483
"hsa-miR-301a",2.80461,0.789996,1.84402,0.780963,3.51896,1.13184,3.97349,1.67336,4.2324,1.64758,3.7671,1.31965
"hsa-miR-4423",2.50485,1.33041,1.15492,1.42973,4.35077,1.4336,2.7811,2.75123,2.5667,1.66427,1.95851,3.34398
"hsa-miR-943",1.24642,4.59929,1.20748,3.88338,1.26039,2.98891,1.64266,2.11118,1.59187,2.49696,2.29976,1.89404
"hsa-miR-1181",1.47026,2.63576,2.49069,2.43901,1.56858,3.22341,1.63922,2.74277,1.73849,3.56213,2.5236,1.12123
"hsa-miR-148b",2.91172,1.28855,0.945638,1.42225,2.55937,1.9746,3.38284,1.127,3.70496,1.96538,3.86692,1.98207
"hsa-miR-16-2",1.11802,2.18383,0.783976,1.28499,3.46384,2.62107,2.26991,3.31309,3.23327,2.13646,2.10527,2.60525
"hsa-miR-181a-2",4.13153,1.49612,4.31633,1.43189,3.03652,1.11266,3.51864,1.2628,1.78677,0.673414,3.39289,0.882445
"hsa-miR-1323",1.55738,3.12104,1.22118,2.03109,2.41031,2.12179,1.88257,3.88352,3.04736,1.47388,1.70836,2.3262
"hsa-miR-769",3.24441,1.10922,4.0881,1.77087,2.25125,1.17965,3.65025,1.1034,3.25777,0.905713,3.52286,0.687434
"hsa-miR-129-1",1.27935,3.995,2.91365,2.58204,0.806553,2.19167,2.29624,2.50799,2.78305,1.6224,1.72516,2.04436
"hsa-miR-4490",1.60322,1.69172,1.47519,1.24052,2.81136,2.32888,2.37948,3.08006,2.35361,2.80735,2.83638,2.10713
"hsa-miR-548aj-1",2.03076,1.33673,1.12175,1.96951,2.65485,1.96577,1.71911,4.74961,1.86891,2.34744,1.0747,3.84967
"hsa-miR-4321",1.74013,3.10994,1.79046,3.10623,0.98687,2.74212,2.50104,2.01366,1.08306,2.83064,2.98786,1.46131
"hsa-miR-145",4.39456,3.86118,1.34471,2.60525,2.57165,2.98058,0.933632,1.81462,0.698798,2.71086,0.68926,1.6852
"hsa-miR-548u",1.57385,0.575956,2.07752,0.92776,3.15616,1.99986,1.82698,3.7447,2.52609,2.47457,2.52807,2.87159
"hsa-miR-4797",1.39383,1.5125,1.79046,1.09667,3.87639,1.9353,2.03109,3.72521,1.86222,1.71356,1.66829,3.5202
"hsa-miR-575",1.61563,2.28217,1.86923,2.42723,0.89642,2.20548,1.40593,1.91087,1.504,5.07932,1.59446,2.95036
"hsa-miR-4317",2.12608,0.942078,2.59978,1.58516,2.33957,1.63092,2.9943,1.39737,2.95034,2.80629,2.98203,1.31534
"hsa-miR-921",1.77303,1.89699,0.953968,1.18552,0.817654,1.17567,1.60589,2.7023,1.7904,5.0855,1.35623,5.3006
"hsa-miR-188",1.88114,1.18991,3.04407,0.994419,3.21746,1.61029,3.1925,1.19341,3.65193,1.55991,2.52212,1.57882
"hsa-miR-24-2",2.20433,0.973311,3.1648,1.19622,3.68749,1.78733,3.27809,0.903741,2.93029,0.97925,3.16002,1.32062
"hsa-miR-142",2.67149,0.871627,1.49612,1.26726,3.00715,2.10713,3.6168,1.127,3.51119,1.13057,3.62656,1.14141
"hsa-miR-636",1.46661,2.75877,1.42531,3.4432,1.28655,2.76281,2.05312,2.24067,1.39233,2.42252,2.65278,1.54677
"hsa-miR-483",1.42726,1.61208,1.36912,2.37713,1.66434,2.98145,1.79966,2.15857,2.65242,2.46908,2.66033,2.22135
"hsa-miR-1278",1.92578,2.45466,0.945614,2.21911,2.83977,1.3802,1.92435,3.08822,2.25547,2.17047,1.77827,2.39497
"hsa-miR-2392",2.19381,2.48518,2.13256,2.06736,2.42622,2.6981,1.59421,2.64393,2.26018,1.32682,2.3118,1.18992
"hsa-miR-603",2.31151,1.42696,1.14736,1.44877,2.97488,2.37464,2.34744,3.24607,2.73212,1.47393,1.49612,2.24555
"hsa-miR-2276",1.84243,3.87003,3.03247,0.863062,1.49078,2.08106,1.53336,1.99135,2.40914,2.21251,2.1077,1.69835
"hsa-miR-4526",1.58539,2.34694,2.69031,3.44757,0.98687,2.06434,1.49612,2.01732,1.53076,3.24338,2.51724,1.03634
"hsa-miR-4306",1.78994,1.66726,1.20474,1.2415,2.98857,1.84926,2.09724,1.78994,3.00951,2.40419,2.96644,1.93879
"hsa-miR-1972-1",1.26176,2.90819,1.14371,1.53322,3.30734,1.75165,2.13725,1.49795,2.85437,1.80868,3.4027,1.31917
"hsa-miR-766",2.24601,1.72041,2.58734,2.15333,2.04858,2.10713,2.38986,1.81253,2.10302,1.82901,2.96013,0.917446
"hsa-miR-637",1.53267,2.22964,1.32688,1.77087,1.49707,3.0686,1.26536,3.55101,1.54395,2.83105,2.60339,1.5918
"hsa-miR-550a-1",2.39558,1.11318,1.56935,0.882685,3.10799,1.25812,3.7853,1.79707,2.95007,1.66126,2.85409,1.42524
"hsa-miR-378e",1.81253,1.01151,1.65813,1.50388,3.33985,1.82142,2.9991,1.40533,3.55987,1.6224,2.40807,1.59539
"hsa-miR-4785",1.18833,4.04658,1.46585,2.89395,1.19782,2.40008,1.17054,1.64672,1.55858,3.20859,2.64946,1.2027
"hsa-miR-4654",1.35748,2.34471,0.893864,2.32643,1.47194,2.43233,2.14389,2.20884,2.97502,1.62322,2.59277,2.08004
"hsa-miR-4793",1.43364,5.48021,3.52164,1.00894,2.45391,0.869914,3.74477,0.893246,0.717126,0.871305,2.61478,0.761142
"hsa-miR-4476",1.33804,1.17674,1.23293,0.962446,1.34676,1.56955,4.08079,1.80377,1.93667,3.21369,1.77431,3.67252
"hsa-miR-760",1.86761,3.71632,2.23723,3.72907,0.975056,2.18678,0.847846,1.33495,2.5765,0.870617,2.2593,1.36873
"hsa-miR-4258",2.97502,1.32067,1.79046,1.49612,1.50338,2.36101,2.25266,2.15639,1.89005,2.60525,1.93757,1.59539
"hsa-miR-98",2.58032,0.976311,1.79046,1.2597,3.04352,1.44621,2.78025,1.48184,2.97502,1.83012,2.26391,1.35897
"hsa-miR-501",2.00716,0.891878,3.65697,1.13403,1.55839,1.01849,2.90849,1.01651,3.3924,1.59773,3.01802,1.57338
"hsa-miR-4535",0.986426,5.01899,0.976272,2.87229,1.17006,2.89962,1.76881,2.21745,1.59539,1.49605,1.76249,0.998031
"hsa-miR-330",1.77239,2.10396,3.59593,0.805105,2.27831,1.19076,3.06703,1.15896,2.47746,1.1475,2.82576,1.2527
"hsa-miR-4704",1.17585,1.23548,1.66291,1.6982,2.93441,1.51813,1.91752,2.8332,2.78195,2.36026,1.72289,1.76549
"hsa-miR-498",1.7204,1.94537,2.23675,1.96324,1.4341,2.29649,2.11552,1.81253,2.26104,2.04776,1.97827,1.79389
"hsa-miR-1301",2.42057,1.03133,2.88503,1.09749,2.34744,0.765238,3.02397,1.60043,3.06966,1.13831,2.20608,1.92251
"hsa-miR-1254",2.19911,2.61706,1.01506,2.53616,1.55404,2.21047,1.20875,1.94726,1.69412,1.92504,1.88704,2.48684
"hsa-miR-548z",1.2669,1.10991,1.87109,1.43616,2.99616,2.29567,1.77868,3.52885,2.09178,1.59685,1.53294,1.56263
"hsa-miR-23c",1.63523,1.47755,1.97371,1.74587,2.26391,1.8994,2.29916,1.44782,2.09266,2.15664,2.61064,1.34676
"hsa-miR-450b",1.04873,1.6041,0.946162,0.683265,3.75729,1.84926,1.76143,4.50405,2.12808,1.36341,1.34676,1.94739
"hsa-miR-3942",1.54248,1.246,1.48174,1.05861,2.12973,1.83175,1.33956,3.4613,2.69136,2.3565,1.92863,1.5162
"hsa-miR-3646",2.00409,2.8551,1.53396,2.51401,1.17219,1.9031,1.50668,2.01399,1.58156,2.09967,1.70467,1.67379
"hsa-miR-1244-1",3.24492,0.820369,1.22527,0.77667,3.8707,1.17965,2.82685,0.842215,2.22715,1.28078,3.12367,1.05834
"hsa-miR-4470",1.79985,1.34432,1.6511,1.11242,1.44825,3.01979,1.31651,1.80354,1.83794,2.96251,2.28471,1.82714
"hsa-miR-4667",1.48758,2.12727,1.50824,1.68255,1.28611,1.80901,2.63512,2.75795,1.89799,1.78861,1.82619,1.58537
"hsa-miR-3615",1.45429,1.95864,1.928,1.65299,1.41748,2.45628,1.9926,1.81253,1.85555,1.8786,2.15593,1.82492
"hsa-miR-1973",1.95535,1.09461,1.81117,1.63713,1.7865,1.2966,3.20569,0.934766,2.99573,1.45025,2.93833,1.2798
"hsa-miR-4469",1.91335,1.95864,1.90221,2.26899,1.55738,2.00966,1.72825,1.34744,1.28621,1.4281,2.1685,2.47365
"hsa-miR-335",2.35887,1.15584,0.917413,1.30048,3.43655,1.59306,2.3695,1.70446,1.48026,2.60179,1.63634,1.45125
"hsa-miR-449b",1.934,3.3535,1.79573,2.62849,1.30641,2.16757,1.17965,2.12185,0.871627,1.69513,1.48897,1.42531
"hsa-miR-2110",2.06927,1.9917,2.87159,1.98481,1.17194,2.13676,2.11036,1.52717,1.7758,1.44309,1.84928,0.93859
"hsa-miR-3944",1.2436,2.32954,2.20956,1.67298,1.22353,2.97846,1.11237,1.45949,1.48076,1.73584,2.62629,1.77329
"hsa-miR-1183",1.47645,1.96594,1.2622,1.98491,1.80243,1.60778,1.91344,2.16232,1.95864,2.34744,1.94184,1.35406
"hsa-miR-4717",1.22816,2.22099,1.49612,2.07734,1.442,2.29236,2.00513,1.40099,1.22219,2.34744,1.60911,2.1286
"hsa-miR-1292",1.24502,1.83637,2.288,1.46358,1.67334,2.75274,1.04631,1.67334,1.59539,1.50268,2.58688,1.71135
"hsa-miR-510",2.02729,2.18383,1.09509,0.804693,1.54748,1.34548,1.82492,3.04018,1.822,1.86544,1.96739,1.77487
"hsa-miR-3177",2.66602,1.72041,1.79046,1.44976,1.47561,1.67945,1.39883,2.01021,1.80706,1.81158,2.12426,1.34846
"hsa-miR-675",0.712866,3.52423,1.76086,1.24052,1.95121,2.89783,1.63868,1.16946,1.59301,2.07753,1.48442,1.15029
"hsa-miR-3918",0.528633,2.50805,2.00458,2.95307,1.10726,3.06966,1.37356,1.55738,1.5686,2.34744,0.986879,1.00992
"hsa-miR-3149",2.22267,0.781661,2.36392,1.82895,2.22267,1.06311,2.09225,1.3817,2.51232,1.26722,2.42964,0.833434
"hsa-miR-625",2.7227,1.92188,1.7537,0.721418,2.08798,1.54348,1.66829,1.55308,3.00045,1.04019,1.82291,1.10465
"hsa-miR-4657",1.55738,0.858001,1.21511,1.51701,3.0918,1.56825,1.38728,1.61966,1.77261,2.68757,2.03895,1.62325
"hsa-miR-4253",1.04162,1.25095,1.21708,1.77087,2.11858,3.92778,1.84383,1.93872,1.15891,1.59083,1.45903,1.43039
"hsa-miR-1260",1.90695,1.48891,2.02488,1.8457,0.98687,2.12802,1.517,1.82772,1.847,1.54145,2.32784,1.28223
"hsa-miR-570",0.99893,1.49612,1.56703,0.924191,2.97381,1.801,1.51878,1.5891,2.60525,1.68378,1.67213,1.854
"hsa-miR-3687",1.09608,1.77917,2.34844,1.56979,0.823612,1.1685,2.87159,1.74791,1.4963,1.5542,1.90118,2.31019
"hsa-miR-1249",0.911878,1.49612,1.49612,1.281,2.28976,2.10713,2.12152,0.87644,1.42111,2.06833,1.13164,3.10574
"hsa-miR-548al",1.40157,0.733177,1.40064,1.75495,2.85567,1.84926,1.64186,1.63156,1.35519,1.37374,1.98644,2.25287
"hsa-miR-1913",1.04358,1.74044,1.52204,1.32748,1.95105,2.79096,1.70161,1.88441,1.45497,1.84926,1.68958,1.28023
"hsa-miR-337",1.70812,1.73544,2.27048,1.50219,2.12973,0.947143,1.98933,0.943951,2.29261,1.33712,1.98933,1.28836
"hsa-miR-26b",1.407,0.968824,1.49357,2.03109,1.45966,1.95437,1.80991,1.57685,2.82189,1.03911,2.71883,0.809241
"hsa-miR-663b",1.2151,3.68517,1.58227,1.317,1.23327,1.24536,1.65452,1.82326,1.68397,1.14105,1.8785,1.59539
"hsa-miR-194-1",4.30956,1.28855,1.00634,1.24248,1.70264,1.6007,1.08181,1.84998,1.33452,1.1997,1.83937,1.53455
"hsa-miR-181d",2.28566,1.49612,1.47889,1.38788,1.64707,1.60558,1.32701,1.27435,1.97188,1.08396,2.92638,1.49412
"hsa-miR-4257",2.35887,2.12865,1.205,0.465831,1.05263,1.46581,1.64022,2.00859,1.56778,1.79944,1.34676,2.84768
"hsa-miR-4638",1.79768,2.51322,1.58597,1.6191,1.32343,2.18033,0.998922,1.70116,1.20269,2.09228,1.37154,1.49055
"hsa-miR-1294",1.19814,1.18138,1.5764,1.02014,2.16695,1.22589,1.74033,1.58946,2.05785,1.6224,2.11472,2.35887
"hsa-miR-4327",0.76049,2.75701,1.64849,1.58937,0.899261,2.18366,1.01362,1.51144,1.58294,2.04095,1.97827,1.82277
"hsa-miR-3137",1.43354,3.80856,1.00691,1.94989,0.991746,1.47027,1.82492,1.6866,1.07662,1.35798,1.22361,1.70582
"hsa-miR-143",1.3082,3.1972,0.821737,2.04438,0.830943,2.30369,0.525192,2.14516,0.802565,2.74779,1.14449,1.60868
"hsa-miR-3121",1.81253,0.991685,0.992033,1.01671,2.12973,1.08694,2.17823,1.70004,1.65404,2.60594,1.66311,1.62965
"hsa-miR-4722",1.0637,1.56581,1.13672,0.877727,1.35038,2.28486,2.21622,1.45472,1.0129,2.10713,1.85523,2.46053
"hsa-miR-214",1.07418,4.54499,0.897282,1.63139,1.52478,1.48588,1.46243,1.68207,1.26298,1.46116,1.27001,1.08195
"hsa-miR-9-1",1.15794,1.02831,1.26211,1.24052,2.67524,1.40292,1.59068,1.29696,2.4911,1.26811,2.65278,1.2981
"hsa-miR-874",0.609577,2.79633,1.08386,3.05039,0.526091,2.49739,1.25603,1.2955,0.740018,2.90542,0.921549,1.52863
"hsa-miR-297",1.5507,3.86717,1.86519,1.08091,1.68153,1.0982,2.00305,0.882053,1.27678,0.93005,2.00305,0.970283
"hsa-miR-4448",1.127,0.949933,2.09554,0.471902,1.29195,1.17965,2.94019,0.765873,3.14796,0.842689,3.93927,0.433505
