"","GSM979679","GSM979680","GSM979681","GSM979682","GSM979683","GSM979684","GSM979685","GSM979686","GSM979687","GSM979688","GSM979689","GSM979690","GSM979691","GSM979692","GSM979693","GSM979694","GSM979695","GSM979696","GSM979697","GSM980009","GSM980010","GSM980011","GSM980012","GSM980013","GSM980014","GSM980015","GSM980016","GSM980017","GSM980018","GSM980019","GSM980020","GSM980021","GSM980022","GSM980023","GSM980024","GSM980025","GSM980026","GSM980027","GSM980028","GSM980029","GSM980030","GSM980031","GSM980032","GSM980033","GSM980034","GSM980035","GSM980036","GSM980037","GSM980038","GSM980039","GSM980040","GSM980041","GSM980042","GSM980043","GSM980044","GSM980045","GSM980046","GSM980047","GSM980048","GSM980049","GSM980050","GSM980051","GSM980052","GSM980053","GSM980054","GSM980055","GSM980056","GSM980057","GSM980058","GSM980059","GSM980060","GSM980061","GSM980062","GSM980063","GSM980064","GSM980065","GSM980066","GSM980067","GSM980068","GSM980069","GSM980070","GSM980071","GSM980072","GSM980073","GSM980074","GSM980075","GSM980076","GSM980077","GSM980078","GSM980079","GSM980080","GSM980081","GSM980082","GSM980083","GSM980084","GSM980085","GSM980086","GSM980087","GSM980088","GSM980089","GSM980090","GSM980091","GSM980092","GSM980093","GSM980094","GSM980095","GSM980096","GSM980097","GSM980098","GSM980099","GSM980100","GSM980101","GSM980102","GSM980103","GSM980104","GSM980105","GSM980106","GSM980107","GSM980108","GSM980109","GSM980110","GSM980111","GSM980112","GSM980113","GSM980114","GSM980115","GSM980116","GSM980117","GSM980118","GSM980119","GSM980120","GSM980121","GSM980122","GSM989205","GSM989206","GSM989207","GSM989208","GSM989209","GSM989210","GSM989211","GSM989212","GSM989213","GSM989214","GSM989215","GSM989216","GSM989217","GSM989218","GSM989219","GSM989220","GSM989221","GSM989222","GSM989223","GSM989224","GSM989225","GSM989226","GSM989227","GSM989228"
"hsa-miR-720",7.93747740212467,5.28307612595804,4.93132139256153,5.92569779732531,16.0841926035669,16.0107096988531,7.04448920294366,9.2249692581024,7.70752686151447,15.9668028284038,16.3512022063865,9.03493043575323,9.15759553249313,7.92470385211022,15.462642534897,15.5234654750503,8.496857771002,7.25458554011663,6.44600340521225,16.1646797204468,15.9867233443134,9.52884964996488,9.23022895673803,9.41533023523125,15.8314430839314,15.776957805733,-0.189141854553881,7.93449880982815,7.76212354307433,15.498061965246,15.6025895570125,6.87730131384031,8.35101827353223,8.04353699137399,4.83590285799483,5.13340898996495,4.04637842709962,4.94410317528576,3.09017594979021,3.30516186002124,5.36249198138309,4.92230347721379,3.72996491016278,3.4741504613143,3.88603111295438,5.00823408323916,4.62351691203372,3.7974747739146,4.97589014508837,4.58957774601606,4.63052953512538,6.20536455502814,5.00340479701001,3.53684616438505,3.06439485953019,4.41563429089926,4.742374924362,4.90372570093813,4.56151738322153,2.23067461023292,4.09380437929054,3.37958672397889,3.80687566160886,2.66311253973003,4.72713574173649,4.96850967198208,5.1752730855654,4.53809796275066,3.9762618918977,3.71366062673031,4.24398357004639,4.20626656140251,5.51115742917301,5.39454775323094,5.35242556242771,2.02482247789365,4.10685079645022,3.76517827178656,4.06578770029244,4.17257392101067,4.0938576083953,4.45366704284418,4.75123232294718,2.97572427201986,5.01237960906988,4.41825337654854,4.68621868388556,4.33209635908691,4.86461406007574,3.92978437115135,5.67583314632728,4.02604045305858,4.40746628582044,5.17880585230763,4.11794599659222,4.13787316699564,4.24739361750161,4.3258310715549,4.57210931097398,4.05816147981262,4.43660961306874,3.93160836776853,2.75889071156365,3.51133140437336,3.20444171647234,4.77678989493644,3.69964268644872,3.95521514478919,3.4703611540495,4.50895657217331,3.70850399808884,3.80070321418517,3.77861861365207,5.22268634050903,4.05590970874734,4.40152466324863,3.57050907709909,2.99968167028957,3.96286454903833,4.57784873469247,4.82816543303188,4.28494862342925,4.41101602270105,4.27086378817127,3.93696389237161,3.34691562841963,4.5053301254464,3.78291383908852,3.32713992711723,2.65385729289485,2.95435974451587,4.82357257858107,2.80708243306261,4.71793574218362,4.6422481316444,4.43722107948542,3.81048834802652,4.85735751667115,3.80047440388046,4.21582223777907,4.26974608664504,3.84707288513339,5.20631071884741,5.51310349043966,3.02739701684967,4.70003681704125,3.8349983510863,3.75104053425982,5.4343119675647,3.94252201202561,4.09194012227267,3.06246075376708,3.25392333023372,4.31958903376965,4.50338690119814,3.98389745640745,5.40091972874078
"hsa-miR-923_v12.0",5.55521582732855,3.52331855914562,5.94162445160744,3.40510551021725,14.3343794440883,12.3812190113971,6.24920866507363,7.42124265848028,6.05987763213578,12.9028214592984,12.3704574725834,10.6160295639042,10.8775763244589,8.86925051653861,12.8637932973245,11.8753462004203,11.8204606115523,11.5368571961362,10.1258254257334,11.3400681717488,13.2094096515506,9.24431269168576,9.72098756355224,8.69546773463736,12.6317018247153,13.0313595257577,-0.814707095485386,12.6835530372566,10.9123856519654,12.236766147233,12.1939922204118,11.2424470963249,12.2549394316513,12.6238602334185,12.9541012304511,12.8077881888035,10.7986621497648,12.2762264956054,10.6449152801082,10.756111770538,13.0426060371986,12.619898758057,10.8152199626012,11.0938341360808,11.0465858692698,12.4222981862822,12.4486805707383,12.081499416169,12.2840374869175,13.6777504681288,11.8765372822826,10.7684539776618,12.2042792134938,11.7194983452338,11.738537331644,11.2391503769474,12.5862057727424,11.6749628534824,11.723102442526,11.6306138762931,11.4396137882646,11.2986560246979,12.3196656299336,11.6514881121885,11.8456468571008,12.2918443945716,12.7326927559789,12.910095714204,11.5574565216113,11.6217176540519,11.8839510448362,11.3293983371423,12.4887221087659,11.3847983172472,13.3875650264671,10.8213522707967,11.7234399588192,11.4284899884783,12.1780887160261,11.4030557086571,11.0553881931033,11.0977141548185,10.6696424661242,11.1942483748496,11.3142835721334,12.3995011751083,12.7862639091404,12.8168492640241,11.7635364802394,12.0693661840235,11.3993398826842,11.3168743293141,12.705020408023,11.8471360577615,11.5631757711171,12.1728743748534,12.170320060442,12.5167881007793,13.1915902544051,12.453250825116,12.2656877067932,11.0057255904444,11.6603453781899,11.4559970342819,10.8959894770844,13.2063315637203,12.4105827887091,12.7318179475022,12.4284839690535,11.7119276158489,11.9700699306665,11.6207146931793,11.9685105647646,12.1931606365785,11.1409850214516,11.19929690085,11.28522591723,10.8916189228484,12.4933160886349,11.1771080417037,11.8192626239523,12.280182380822,13.2667622418522,11.3380098389139,11.1919487461666,10.7715587964295,12.5677526771922,11.7125609609782,11.2415744672076,11.2004989587099,10.8337503125467,11.6257727585175,11.6046820188414,12.8358557990914,12.5684903343762,12.4375219196638,11.4637052096866,12.2944768742386,12.5396093405663,12.3571637882517,12.2896146167563,12.2872893193398,11.9875489695008,11.972743624117,11.9242951482804,11.8083130460453,13.9171473402145,12.045939816402,12.4179637710687,12.0231995504876,13.0581468447374,11.5856606675443,11.455417642801,12.7578041725791,12.2828495243867,12.0335155760877,12.9409191816867
"hsa-miR-421",2.10942909832849,0.578701777759867,2.55963766609409,0.396849866116732,5.20366553225536,4.5133157671462,4.47416084710257,-1.45137280417703,1.85144243301852,4.35768008210226,4.31819028358755,-0.590653601394308,2.25080668766348,1.06706661892623,3.75668921113294,3.64414123815295,1.06389842123386,1.64218862509258,0.343423969020919,5.8340689987666,5.39519307503173,0.768678176669205,0.399126020861193,-0.829444454218532,4.07369257826107,3.75046287128501,0.210413304016098,0.925294755725363,-0.329760247486006,4.01142496938117,4.52075852386271,0.873800050682707,-1.88149408481228,0.893053056443451,-0.341372258368819,-0.764024732202248,-1.01366858355691,-0.770700275918421,-0.971733562636926,0.520614142492475,1.95352152978998,-0.303391480424281,-0.0437625312252524,1.63991838013666,0.951366674038614,2.48915497936899,1.83906911347415,3.37022706570867,2.49765706995135,1.68825556927714,2.35158140683175,1.81248343891716,2.03875397503872,-0.0179937498675695,2.17996703544378,-0.311833967703385,2.76960567168495,-2.79250191373416,-0.966177134411247,1.27969711694647,0.432560847797896,0.161161477459035,-2.48977692974505,-1.60306455847517,-2.76284455239344,2.00010783742393,1.60072837388371,0.240761022370761,-1.03921163922943,-5.25408565302082,19.2525776633686,-0.160144225810425,0.987452576336714,1.11321907604877,2.52697597156085,-1.45917877242217,0.873291293178784,0.486776558152909,1.41477959448936,-1.19417101941115,-0.478413906428574,-4.25126399410857,2.250029582529,0.534277691592447,0.683854794028425,0.483831251899021,2.05275600732404,2.30874442054615,0.975143997205013,0.168180915558616,1.32528048264326,2.20561490611964,2.06031825277667,0.410760933997647,1.28489193247388,0.591355994896695,-1.57436195392129,1.34339531414866,1.10047513914981,0.833719957806329,1.40944959322832,-1.52068499082387,2.28382134301772,-2.07852771652345,1.57423668627893,-0.0582595986417772,0.220858639785243,0.170802790610178,1.10364064322356,0.94790856155669,3.05507432529137,-0.55635622082093,6.23118104394475,2.27110710055014,1.34111531479073,0.47408513299189,-1.29611365319811,3.29079181374558,1.30052674408409,4.51248330958356e-05,1.10243977915353,2.50103194833046,1.2368268869184,-0.482833174523762,1.2111922854268,0.185032902382868,2.37892439693294,1.71505605706667,-5.01251904564724,0.479245464148436,1.20202082789414,-3.38916389445272,-2.18779851775108,2.57357714881826,1.34308541855671,4.96353007356303,-0.904095018549812,2.20999914698959,0.524483982572854,1.84618919970315,1.95507803948368,1.23910959593558,0.701054042243265,-1.55341767847273,3.34153707614079,0.429503168488268,1.97441587475004,2.30341254002874,0.548743873689481,2.73327146462359,0.777882397914452,0.4824288856378,0.527760181258865,1.60188712026882,-0.318028895067784,0.752193153933275,0.343159458381323
"hsa-miR-206",1.30685891253405,1.78106715777117,0.294148423279636,1.19821438826087,1.29493887861033,1.97244746690503,3.22664092491309,3.30440020703279,2.7431051732612,0.822975884762397,0.659437612311915,5.02403504866885,6.31942338700902,3.93671707895985,1.8333228589801,0.644003914183551,-2.05741808601657,1.17737121810885,1.87831297188159,1.19306583269067,0.100821814792846,4.62615641085858,2.83199800105943,2.97348141793841,-6.80512220454874,1.69166770852687,-0.181949686114767,4.12397982770068,3.38868729819038,0.396164203038611,1.23948725247873,0.914156378235341,1.57721997714719,0.372400314734631,1.86235854801108,0.488194043019927,0.762419832340366,1.05079630104154,-0.0632424784295491,1.26924265126929,2.2973701646538,2.69986629938571,1.47034058795068,0.898066224081025,1.89567604486253,2.0907758750416,-0.00753050341267892,1.30590691846636,1.32360007483005,2.1494008311386,1.65684138625376,0.527147624252312,0.629675085359944,1.32313829683593,1.51139365076706,0.395394087639066,3.78307628592179,-0.908854808900769,2.45637222432419,0.537506603190363,0.854722119598375,0.251493696498882,1.09276018484464,-1.39586261759692,-0.0619745905415804,2.68794619543977,1.14390992729906,2.15882172229711,1.82600903458856,1.84321044869137,1.83720859194344,2.00016157279667,1.58716525626665,1.7218866442304,-0.559619679522645,0.388854980047334,4.04602737453569,-1.23340789114811,-0.96782776459546,1.79878588398622,1.07207492201592,2.29627795872133,1.58402733130704,1.51739362398403,0.197459568439618,-1.72569897271768,0.0651407344105325,0.207326279624314,2.06988326538377,1.42364055644551,-8.17663932311648,-3.43478967424491,2.16282166607123,1.23628381430241,1.90613096098562,1.2865346228579,-0.675179951421345,1.36476515227526,2.00843382136606,1.24838728023662,1.82977448093402,0.216252206194327,0.638614659530146,19.0700753353007,0.531878473018007,0.774757125015432,0.857880460654474,2.09403232124124,1.85161793132753,-1.48855867942057,0.469130681389512,0.968034038726771,2.64134556378237,1.01891898216305,1.53443019978128,-3.51121190227682,-1.30641875047669,-0.492457013129522,-0.262717855564646,0.215845684871894,-0.673228894377441,0.532484436904343,1.70086713645882,1.64396744612629,1.69004469581745,2.46282451688719,-0.0898147912435915,0.856289682920666,1.13079845201302,-0.794137092469113,-0.33236942242407,1.44691204380139,0.717042413606048,3.15741404059776,-0.0161013983660965,1.59425185890599,1.98774287891584,3.28336873196846,2.47752424354263,-1.29580900667712,2.06178068980378,1.58491008184906,1.01805655325106,2.97023761718316,3.64063249546079,2.39305561894883,2.86123999108625,-3.34213393693222,2.88974823199338,-0.0858494707466923,2.26549570687784,1.1497965360434,1.86788579196247,2.84168475231419,1.4139779918289,1.72199291780475,2.97923553313489
"hsa-miR-27a",-1.23232384749189,0.635790510431148,0.910015049631959,-0.446974968406852,10.9170557559193,9.89502172657065,1.86388573560364,1.3299398876427,1.1689359354823,8.8816756303497,8.0670013528153,2.01994275859032,1.50840481870865,-0.127867904388585,9.52222037095133,9.14146421261263,-0.698179199943924,0.225543574411358,-2.30568068453404,8.62095253582636,8.12219177482877,1.23526385280938,0.306134357492079,-5.3781612640281,9.78577824340995,9.8341929132876,-0.186829974069524,1.26423134605623,-0.481275132659227,9.23950186902324,8.85995899127137,2.25868775688493,0.192546556540863,0.783961394072441,1.29988584335975,-1.51655267122799,-0.194326508581446,1.34212403444491,3.91436360369576,1.81302961425752,2.31461561646968,1.24941135922515,1.1253938796624,2.06996710606444,0.321116263991949,-5.35818173415091,2.1499776071843,-1.73824775783958,3.02211281079144,0.249674819054853,3.15813211372288,1.91142238149733,3.92499582703133,0.26283542042072,1.85336335678764,2.63348236060261,3.39358053313358,3.45872439359673,3.10929786851258,1.02166236246336,2.86969317989964,1.83073479047517,2.32624452266052,1.30062689571244,1.84449211362078,0.0770686752854428,0.730404584523373,1.39808161873533,2.02874629578548,2.09129294522399,1.35899707221144,3.42155402061698,3.73967855447237,1.68251307143772,3.1919897426964,2.48946869248096,-0.317037721816268,0.0358897211563229,0.76400289449546,2.37405597777175,2.6473794466334,1.33382957774068,-1.27611750740506,-0.481281980170214,1.72831107260619,1.83614268458617,0.830418084741712,1.9554939659957,1.94770243408947,3.17698603644542,2.73475340163074,-0.547981125977107,1.30683208796983,1.61941394969937,1.72557714012571,2.03779370920858,18.830147195068,2.30812260054779,2.19052668403927,1.92737539696832,3.02268437217378,-1.33427324642205,0.59394612249605,2.42655594840481,2.67291634048688,0.617839627098673,-2.42630982159233,0.764450280845251,0.0696357007777077,2.4541471969589,1.85344480367359,1.85977518860753,1.78040207579523,3.68789604466184,2.04174377266419,1.30038734018594,-0.31278214710912,0.905411979823846,2.9329652188827,1.59698998760248,0.840027610166021,0.891804346669888,2.15670305157117,2.37936062137988,2.33713789585346,1.08860703861884,2.10188165510337,1.35282066013738,0.2783483201269,1.02357544247781,1.78290880818491,2.29570833306964,2.08127042279276,2.59501400635026,2.07119529445027,1.22088525462879,2.564857848938,1.98146727441264,2.96094052566497,-0.128957734903245,0.172482010984393,0.447402306797006,1.77472592492699,1.54107071244737,2.31643975559854,1.58188772872167,-1.01595523991895,1.87704962628335,-3.26059012847779,1.79591237342043,0.00914239393394858,1.83850527902627,2.3191404248548,4.85239792087666,0.786845989261181,0.874105644136835,2.26601349875091
"hsa-miR-21",1.72315616709091,0.152979554025523,0.046742027488154,0.553451043740046,15.4635547058199,14.8398503753334,2.0277358259053,4.00307417122778,-1.2109722587968,14.5970573955519,13.3062568275148,2.6429674467709,2.06506386673327,2.68248610379749,15.0913676137686,14.8555853655029,3.72098869181293,4.90323595207912,1.64852664697322,14.4190061831583,14.1215553712848,2.04369341148387,2.93031572520221,3.47247607388796,13.2419031797615,13.4400983134577,1.00072981906204,1.8491666182136,1.99645925237712,15.3134524210359,14.8580232609647,2.37682157076659,3.72833959185431,3.46699639226835,4.37617506315769,4.09261846642421,4.28339881167357,3.9209468435727,2.55154973138686,3.58886571718823,4.91099642843845,3.67059110509861,3.62612369520161,4.29202560835068,4.22225741998425,5.00916843685818,5.58922357358049,2.98564432831543,4.97569758750669,4.3305505125115,5.04216978077982,2.9990032945229,5.96551926609693,3.61802834514304,3.65303478692298,4.85044940613092,5.43961981337117,5.153174627031,4.90960319591848,4.08652903054665,4.95852534021413,5.45386059827683,3.91997880796755,4.97732160075465,5.00068556806999,4.78169437995434,5.076521471015,4.48262760353307,4.11466686112179,4.96074475771527,4.4650190971859,4.84142471010699,5.97445657936425,3.87741150843831,5.54894764280903,3.51788288332937,4.8251032891031,4.43403835334385,4.66627428761737,4.83398604595647,4.2685661405324,4.84757205046381,4.86393547783497,4.10825429206445,3.70998424203759,3.77322626043394,4.1600916588332,5.52636120329647,4.46375845505028,4.71385140199328,3.86445261615758,4.70832520714317,4.64889220594562,4.24833672520658,3.37312100588904,4.21264092711981,4.96822533584813,4.75524866504483,4.67317987215063,3.77480392388299,5.61452493175819,3.65875760371407,1.77303800676942,6.35934247404636,4.35178660984438,5.13080528730959,3.74041707752832,4.42219262618972,3.8472663572546,4.72008142210613,4.70066054455761,4.36211916672566,4.31945463916214,5.91767473022149,4.27864793710208,4.31259620249105,3.81687716058904,3.51023912520432,4.63756909532991,4.18140473746938,5.00492200460916,4.79814333795397,4.87021477015259,4.74518353936549,5.45906270058133,3.89101081913824,5.43407472700529,4.78529578215146,4.20668307257035,4.67831308552917,3.90936701904961,5.38894203635151,4.37722233223655,4.62872577670774,3.3785417253266,3.24432097942405,3.49658378344799,3.25643885964984,3.02067233852798,3.16183045702526,3.04765791043334,3.35288025082981,3.50300646796931,3.93440515784233,3.03557482207655,3.60551803880138,3.10983174054289,2.25289488312702,3.33411028173195,3.69845409176395,3.83850205187164,2.92576686015215,1.96307788331197,2.98211395830815,1.40932575879537,3.80682205699315,4.84999975970701
"hsa-miR-650",0.810300616534733,1.63214069423762,2.02766081707675,-2.96194371717898,4.17118760843967,3.79134941729063,1.86708318721653,17.7264789535609,-1.01388473374957,3.89585516078869,3.78699984190368,-1.30795495244329,0.918366235043139,0.744781622428121,3.33713589726089,0.294902894072242,1.19700605900495,2.75925023453788,-0.876947294539777,4.07231078241859,4.02555508721563,-0.481041933892643,1.35339274212917,-2.07379588513293,2.93367687110064,3.53279819305173,0.0521787412276756,1.24876069495457,0.0332709762007202,1.09475088834084,1.64027895305174,0.76040227811041,1.66081181689372,2.08694066088474,-1.33371823515204,0.550718174340929,0.49334031875734,-0.0669600638061122,1.69397485439136,2.81515915949185,1.16917781255443,0.516148716221335,0.190296136357205,-0.784894246847835,2.53679544832002,0.456896860099615,2.16988396419973,-0.608265928659154,-2.3932462402326,1.9543925035716,1.97330929730407,-1.70143692891052,0.863397259020079,-1.62432506068579,-1.55396318232633,2.64972374334447,0.839695929014374,0.716065429668247,2.2378543082802,1.84501345633206,3.7876090292203,-0.369753718380757,0.299675233023469,1.53926305369323,-0.045496597655841,1.21713329223388,0.5197922787539,-0.799439401250246,0.163861550222392,0.517652130799876,1.93034752073487,3.24877678301041,0.391861624031325,0.0103960365529937,1.70197880737839,2.04545799875624,0.430525719957178,1.97402226108669,2.10548465530108,-3.86889838842611,-0.0113404685959495,1.19368218315421,-1.01523188682862,2.46695307617974,1.20353320425682,-0.088212622523046,1.10186115396229,1.53922979616281,-1.59468853527063,-0.879733004621791,0.508486257763734,2.53077693043612,-0.763300444344531,1.01913895787478,1.94710916713396,0.581196001455102,0.483469411506012,-0.496698286770486,0.614764771475052,3.47185336606976,1.32492808757422,0.830919881870472,5.07130789474416,0.79182165440536,0.707981733926293,1.21790691798127,3.39341276809441,1.87227087525217,-0.184158188976905,1.50656690764237,0.580904557242852,0.507262564944515,-0.673779297192779,0.437536489493771,2.72927083823067,1.89250604832661,-0.178717882013156,0.229460689269185,-2.03428795808105,0.68490408513652,2.55412932617458,1.71471677602897,3.61717856676362,1.00057624157224,3.8208416838629,-0.0205537371016522,5.41515662941156,1.99275248128835,-0.523267027203978,1.01114565696828,0.145137835249185,1.72911200955441,0.411857145836013,2.16334769223965,-1.54416501410163,7.60438791659256,0.869691087633173,0.599826408779241,1.98678662419466,2.91539182683338,0.0525572769021111,0.936014616639885,0.0805677973574139,-1.51568035076155,3.03463690952908,2.10372992931317,0.906089850805041,-0.0226136928842133,2.64028358112981,0.948808565674762,2.20981173335398,1.69913893073673,-0.0353187048950703,3.2772347971849,0.896796123284238,2.10201843394935,0.558560552240754
"hsa-miR-609",0.511014867744779,0.160425354421057,-2.57230630279849,-2.94825872696432,-0.354319550900136,-3.6502307337697,2.49764685194022,3.24433742154692,1.60690031175487,1.49653035380633,0.359013157885635,2.41520998119369,4.42533643412346,3.47908566346693,0.542173838499972,1.69627742620041,1.4110340614048,17.6309311466622,0.317742715274873,-0.320340741562795,1.75493366766613,2.5958196629925,0.145521863964393,0.450591031925189,0.970318432983484,7.0434177840142,0.096521096504074,0.487449921353368,1.48467694614517,1.14219186995728,-1.2750215033766,1.1544581294496,0.0471624713190711,0.722226517214651,0.684187223952986,2.06365721269,-0.809791490274384,1.50503572709688,1.99777689836086,0.973528109237671,1.07238916530276,0.0249109211370045,0.123796715056544,2.26951286754972,1.29244606275941,1.48285705793112,2.82356941974803,1.78782150507099,0.652837976362107,1.26134064978784,1.48060584741911,1.10435276422763,2.0490741424893,1.17433226836338,1.69566605256344,-0.524714814307243,2.66507481550497,-0.438035381622901,-4.45959176667522,0.927173446355853,0.419565857524213,1.50742069591753,0.0821668263202355,0.695000059623635,1.72772401689946,2.46704101169857,-1.31593498138618,2.1803729065782,0.674485329027533,-2.76093538722514,1.34244096377917,-1.35292463150569,2.13125889743128,0.141453849152904,1.28191185699505,0.283267878883235,2.50254065056276,1.86610047582337,1.29354705785908,1.83091323132015,-1.29572081289017,1.44136661442641,1.59432352890201,1.56571853259628,2.16389960411206,2.78889656669336,2.14694158234751,0.76197913216562,0.365566680778573,0.872546219683575,2.04898663833924,0.640011610064855,0.926090381407424,0.863864173498018,0.621930235419575,-0.241594989165183,2.71890319960447,2.30963343420186,2.1765346928067,0.953530469344091,-0.492102275789313,-1.83639461527602,1.84861633093063,0.366679412791671,1.95858769927413,0.325391595917576,1.61464907298703,3.21223313772895,1.54602419834683,0.693127395880061,1.26428840424736,1.84365186543657,2.47537469023452,2.79092255397243,1.72031743279769,1.04356638705113,1.17109983851694,-0.0211898398989617,2.15775647123797,1.81463532156745,3.87470255331804,2.2947433635703,2.22561828498312,-0.42047148404974,0.461412049547978,-0.616756116462754,2.83101744678598,2.34678247933813,1.43320197338262,-1.95456541702508,1.48646313432099,2.4229869886046,1.36603007827048,3.02853697408088,0.546842812023687,5.71637254239835,2.66975360087915,2.50612458676487,2.41844175655341,2.43168419607156,2.83653941206974,2.95261052232047,3.67216167243192,3.48193695531226,2.39263615447207,0.614574259741767,2.20807739238561,3.05749740811671,2.72875730157795,3.03855593301726,1.30865618793644,3.11503424204218,2.23527028725889,2.92868583363835,2.15273410212805,2.18714284497709,3.08428133323022
"hsa-miR-92a-2*",0.654247538283158,1.0664453844942,-0.0185608421836347,-3.99916924689038,-2.12399226852916,2.86995863626395,0.654643039364452,-0.309593811327971,1.1077501281282,1.6287773273101,-0.286697813095585,0.122389200563759,0.404479404466395,2.26826550033606,6.0943490399318,0.703810883711248,0.449890099958044,1.36456178712813,1.64786937410892,1.70485780296313,13.2158358550449,0.487027742291984,-0.608949847372161,0.754242141871782,-1.71172366047674,-1.71014051652419,0.85680797544787,0.30393548444449,5.5305755097546,1.21582829368723,0.33497173910266,0.873800050682707,0.741930731573268,1.73697756848535,0.779582982339905,2.30904402170962,0.167556525514173,0.91747384213386,1.08478067078919,0.534136325712532,0.911951531139467,0.708003989971335,2.07228282425447,-0.106058947776206,2.22023924180304,1.53444812914282,2.3658142961926,1.84137499081821,4.62480042625131,-3.77241860274726,1.00365116515861,0.60196649147691,2.3840868410201,1.33619025246551,1.51916998652303,-4.42903507901406,0.290830259580237,1.82366418173065,1.09195365844164,-1.94067739799638,1.2998413095136,-1.2190264558087,1.81030983092036,1.19984820551292,1.59473484582153,1.59831898879112,0.0365653515887666,-0.90237113609087,1.22637350203102,1.89876829204839,1.39217397054009,1.41391302139379,0.757226148576616,1.65320175664963,1.40703290242259,1.04597130300609,0.180808191850404,1.3405434697188,-1.34627956782507,1.98316691577934,1.47627539345091,1.0143760047869,1.67324795276434,1.4531777716779,2.39571049548999,-0.695937840513509,2.38882655236127,1.25664778609088,0.631754617732798,1.26314801359502,1.38316623103867,0.9854324471641,-0.751766363962544,1.33480050684969,1.30104968151073,1.35525255808973,17.6255383404486,-0.61655083312157,1.06970903986306,0.763095549275644,-0.192673602366332,0.201168736589537,1.72504439448141,1.0158357952031,2.37626037318972,0.125645389053898,-4.68716385049439,1.62925215934784,0.502825198874715,1.9557710597674,0.640348465221184,2.16437471030939,0.457603326728791,1.66752431029569,-0.293284865030911,1.4140229280015,1.63583702759722,0.799012599068967,0.742493323934661,-1.75933445916018,0.2568605459711,1.66612530310565,1.65442866648798,2.02205420362915,0.32219352635594,-1.26878894770711,1.34408253307768,1.29679157466339,0.891802869370548,1.14891653834675,-1.88854876417413,0.927407712511654,1.82031582044431,3.64232958809014,2.16742729876185,2.51699720729017,2.62185308001887,3.24630790083503,2.95290512570587,2.13602695694096,2.14003094319689,6.09449641564305,3.14260311611119,3.03610343816004,2.73151650039645,2.05449357550491,2.32234756961658,3.07487017425627,2.73384585792287,2.26777188335994,1.52691514484033,2.08218515619024,1.96725900375043,4.45059433092771,2.0559400677522,2.40008127712794,2.5411448257329
"hsa-miR-1274b_v16.0",5.24820387696902,3.05171594076823,2.49940022475525,3.1781882920823,13.9209296692212,13.8876128472271,3.67932357619676,5.94502823352796,4.82484930151688,13.6958524831599,14.0284500138837,5.72695379731728,6.36739902458383,5.31402141843519,13.3409391269959,13.2774685975258,6.1122964552382,4.51321910930475,3.37680823791036,14.2066236899603,14.0684541725149,6.63149008474634,6.36576111536677,6.48687941768343,13.2614453101808,13.2670668260682,0.57833900682185,4.66904434541285,4.001265409781,13.005960098157,13.0785679745542,4.69955218774737,5.17332974847683,4.92106351659693,3.033062084403,1.6609131049166,1.69011757391493,2.91852916104165,1.36626569446753,-1.29596769823288,2.02306546481128,2.55982412096368,2.40257102425055,-1.58725922290536,1.64516118068566,2.00046375191152,2.61899411041405,0.22272581024634,2.52532422899284,2.64098271317678,1.8361794531251,2.38172220626226,2.55493702099268,0.973339424489988,2.55186025465624,1.98251614041821,0.997048908586868,1.90365880410676,2.04358773353652,2.19532743825066,2.34387594707662,3.10479187570375,1.05557398230151,2.58374050153385,1.62230161109552,1.87272673326099,3.0350123941392,2.9441432914045,2.32727547630248,3.69121142072021,2.41934795774164,2.94437009520581,3.18380264997122,1.51325423538705,4.51252841746132,1.13794347864769,1.26318888615677,1.87119350091113,1.21016252936298,1.91245710949624,-0.537612574998001,2.7112440100789,2.60848022338971,-0.32644954579479,0.714047209038904,1.74850545779917,2.34237866449773,1.64222421377198,2.65727482682628,2.40019579542168,2.89321793404583,3.45008725169582,2.31664654285734,2.63798622990628,-0.181788652065959,-1.3243719249191,1.49505655200937,1.17994602253525,2.08340843807133,1.61836083306379,4.23028987378418,1.56407569529529,0.480663540439757,1.9323242804077,0.786838045336913,3.25194808806904,1.97870780534574,-1.65259739734511,1.80858316305287,2.39605424304291,2.5325541054389,2.65138905575293,1.81410944714175,2.71250950228277,1.21473346937222,2.58244713443925,2.33609511101879,2.41758683205264,1.77644261309242,2.10607422831836,2.45057308521932,2.53527114574612,2.31746152889036,2.58784980863099,2.05196889551589,0.613859946551577,1.27881621390918,2.8932792971051,1.42824639422981,2.65614783923477,1.87353762319319,3.04161429872832,0.811380602365677,-1.02970233201095,0.979665184946112,-0.840835857981012,1.01874739206146,2.13876041596378,1.6875310556888,0.857539642035167,2.77447925182512,1.9534317586964,1.85631645862518,3.4558766386265,3.6199892691846,-0.895628984321736,1.47958498183722,0.823425736481739,2.45182776101067,1.10690840262386,-0.343826573002282,1.10563450141038,1.41915915656749,1.14368401834776,0.407724187095927,-1.30787029915805,2.4186433336978
