"","GSM3356828","GSM3356829","GSM3356830","GSM3356831","GSM3356832","GSM3356833","GSM3356834","GSM3356835"
"hsa-miR-7975",16.4548727742976,16.4388324537901,16.3694252458318,16.26238118252,16.3482440399778,16.2664205509314,15.8828054198304,16.0654224460328
"hsa-miR-7977",16.3281401981061,16.178874891616,16.1818976431084,15.9923453501861,16.2727354757193,16.0497358344975,15.4881508177406,15.8131323334931
"hsa-miR-21-5p",13.3920221982765,13.7423410183793,11.8961431607745,13.1271237999907,14.4503800347346,13.562934026879,15.4798465628293,15.3854546307162
"hsa-miR-1246",7.67665528354532,6.55886149067244,6.53346990639053,6.5570822512378,10.2885085274954,8.43786440469458,15.2682824731381,15.4099576925658
"hsa-miR-20a-5p",11.637417341258,12.3306032146628,10.8927856486112,11.0510661600708,13.603823357688,13.8603789585479,13.626233778975,14.0603159584513
"hsa-let-7a-5p",12.0463566798232,12.0934670839628,11.2814316606723,11.035575800767,12.7472866867852,12.8649521794916,14.2777087543492,14.4076727350035
"hsa-miR-29a-3p",13.0601386033535,11.8405812505608,12.2710369264017,11.8429788317883,13.8710196407716,13.1043956350599,13.1989222796984,13.6266330588206
"hsa-miR-5100",12.3790425656344,12.6572402828718,12.9395314664891,12.1532701783246,13.3865630912772,13.2778583781333,13.0819760140455,13.5715037998045
"hsa-miR-16-5p",12.4867922930284,11.9073338556706,11.4535535885265,11.4684662236078,13.2299904042723,13.3580604869937,13.4160981734405,13.611993033577
"hsa-let-7f-5p",11.7835507813786,11.6939399065698,10.8559040721121,10.8696323968422,12.1839206669871,12.4672820281646,14.0444538888666,14.1513178619277
"hsa-miR-19b-3p",11.5653591694196,12.1576185205111,10.8580898150028,11.0192710206246,13.4055004963163,13.6340395918801,12.831689246109,13.33356070185
"hsa-miR-6089",11.3063408569545,9.97217567223974,9.19163173607379,10.9240033582251,11.2823123773799,12.07247430753,14.1149867347847,14.289226414613
"hsa-miR-141-3p",11.4600309093465,11.4223065971128,11.110522459761,10.8076366709191,12.699281802942,12.7816404379445,13.5272692860286,13.7608446707521
"hsa-miR-192-5p",5.84645570611456,10.912298069296,4.94645015286422,5.13259740545164,12.7890159750715,12.5956770796154,13.7799655278325,14.0274136136015
"hsa-miR-200b-3p",12.0539428463307,11.0129177965297,10.9825301841871,11.0841639463831,12.0532131797474,11.9593282274069,13.4419974535328,13.611797133439
"hsa-let-7b-5p",11.3793729515392,11.2839391300908,10.9195039615742,10.4450148458684,12.2064344404186,11.9510478895258,13.4758600664759,13.5757283163638
"hsa-miR-29b-3p",12.2831896623208,11.0593512213289,11.3054176889214,10.9105977626507,13.2994083787849,12.0104861461379,12.650369659199,12.8763135736217
"hsa-miR-6087",10.5031996394344,9.21096594003454,8.27915553225902,10.2754261580842,10.1416473644142,10.6918656284568,13.7399177014725,14.1056384689152
"hsa-miR-4459",9.77756272856003,8.46518680568369,8.11223618583685,9.14102654657894,10.5836939494824,10.7717040420503,13.4189725942103,14.1807172703102
"hsa-miR-8069",10.5010907702745,9.99507460410251,10.203984165856,10.2583422515898,11.5938532714452,10.9885000781549,13.6296525972221,13.4897601720827
"hsa-miR-15b-5p",11.5691245842194,11.1809907057404,10.7227136248859,10.5717526435035,12.0570812925722,12.3960990000954,12.7254578614357,12.977904169093
"hsa-miR-106b-5p",10.6821255457818,9.88219366545836,10.0704295810977,9.76690485475988,11.4459356413318,11.4732542026661,13.2007086029511,13.600505322373
"hsa-miR-1290",4.29817440376227,3.76031676804714,3.46249736476737,3.8487781547998,7.6304200334954,5.76209895367343,13.7604184883338,14.1163439612375
"hsa-miR-17-5p",10.5787217643426,11.4801540231486,9.85771668411025,10.001886667542,12.3765269866224,12.7591704011907,12.2620037929321,12.7381809471634
"hsa-miR-10a-5p",10.9142954281206,8.82020449661472,10.2261592775004,10.3707854718682,11.6288510417628,10.6073950486132,13.0459404987646,13.5423668863215
"hsa-miR-3960",10.2531501911362,8.17196737307833,8.04843238023264,9.77505712791372,10.2435667430118,10.4653419227707,13.1709187035764,13.6608761314776
"hsa-miR-4530",9.19158238971634,7.79303099447551,8.71955310426175,8.64620586822325,10.6097420365927,9.18414885478728,12.9965582260415,13.8227799308975
"hsa-miR-4516",10.013880937935,7.94618694017975,8.47176461807506,9.80401159853038,10.3847513781137,9.73570155530834,13.0752200695406,13.6667787788304
"hsa-miR-7641",9.82633397373305,9.93224723808257,9.603477988254,9.53271241492426,12.2353920001897,11.8394124597877,12.7073181458441,12.8945620108206
"hsa-miR-4284",11.7671581905284,11.5754305206343,11.2422690394583,11.4490506048276,12.5934938352871,12.448599016293,4.27999865212175,6.20235894681574
"hsa-miR-194-5p",4.38910557120871,9.65409357346037,3.59398712685821,3.68565987743181,11.9786782876491,11.5693144962258,12.6319477729075,13.0822006127871
"hsa-miR-6869-5p",9.82425551380989,8.48177118281496,7.00098024869194,9.27571015271372,9.21069325797424,9.95979333457283,13.085118879221,13.3461812766505
"hsa-miR-494-3p",8.92301840950411,8.49924397437949,8.69631034196596,8.74000332444765,10.7911140380088,10.8315210192148,12.92163269802,13.2324763913183
"hsa-miR-4286",10.2997346204569,8.98929798578246,10.1555013291111,9.73381358418981,11.5853663236702,10.7342947010767,12.1128467141683,13.1135224247773
"hsa-miR-215-5p",4.12712147789904,9.1654823818658,3.37104999636706,3.45346621809442,11.16471212456,10.8953480684199,12.9351245238929,13.1546298503772
"hsa-let-7d-5p",10.2849397424868,10.5354697968139,9.29938891642364,9.29468966579844,10.4517880744638,10.5772683098412,12.7401665423482,12.9206115198037
"hsa-miR-103a-3p",10.6267037768733,10.4220752814045,9.89918016306924,9.96914185405624,10.9480678559061,10.424250286084,12.4639049207421,12.8077131361167
"hsa-miR-200c-3p",9.78362198643406,10.1937963793721,9.52518015973988,9.09859536119392,11.2290711400393,11.4606913773457,12.4789869678075,12.6243316905531
"hsa-let-7g-5p",10.325215494683,9.79115474691218,9.56223097421499,9.71204200831914,11.2286383423438,10.859022220245,12.4619807222966,12.7543426316256
"hsa-miR-19a-3p",10.0798047546353,10.928881039045,9.45091635973756,9.58482536303419,11.8204821518574,12.2178093022034,11.4609524092247,11.8710735622099
"hsa-miR-25-3p",10.4689701667537,9.71809614856656,9.81848631416039,9.76530599211194,10.1249613465888,10.9175063468106,12.3445289398319,12.7106235028324
"hsa-miR-24-3p",11.4567907515322,10.4401424475375,10.3958339963624,10.6111816034638,10.2359543774329,9.5619905030932,12.0108812187504,12.1792093376169
"hsa-miR-23a-3p",9.30008710747892,9.06360270656845,8.39221436945246,8.55650988652618,9.6939468739064,8.30371226419214,12.8073549220576,12.7640359952041
"hsa-let-7i-5p",9.57611961157573,11.1046249603207,9.08708885895685,8.90118368317731,9.75675478368212,9.94803426353899,12.4406459996792,12.3701751809391
"hsa-miR-1268a",5.92463438211153,5.22229838547008,5.10779665312206,5.78873268617062,7.46532151358055,6.02384969829364,11.8893100193082,13.5443003891995
"hsa-miR-6090",9.18566340430459,7.36090852083524,6.88095484237334,8.65111269938074,9.5477389993152,9.17783808308558,12.8128691999066,12.4580323047759
"hsa-miR-200a-3p",9.43135134245919,8.63903676094142,8.26170944864275,8.40698727196419,9.90994407209083,9.28904596736726,12.4760398698025,12.6205108099314
