"","GSM618037","GSM618038","GSM618039"
"hsa-miR-223",9.28045382230204,11.0315533656128,9.34143365446802
"hsa-miR-150",5.32043322639263,7.99588074034184,9.35338228345273
"hsa-miR-146a",5.28817481434546,6.99062338695269,8.34502166551019
"hsa-miR-191",5.30823567813632,5.006524705821,8.32104225889801
"hsa-miR-19b",6.27368152306818,7.977061240731,5.36546855148291
"hsa-miR-342",3.39773845730619,5.01555179923343,8.33384328380544
"hsa-miR-24",6.26373916714968,6.99733729919022,7.32337603764117
"hsa-miR-126",7.28184181243741,6.00237835637795,5.37044115200678
"hsa-miR-92a",4.33552641862852,6.99563473789619,4.40104436326404
"hsa-miR-16",6.30347248180614,6.01328518380626,4.41440859875553
"hsa-miR-135a*",6.21036038570556,5.94309664786242,4.21081649483381
"hsa-miR-877",6.18492078302113,5.94961027521457,1.6404201462539
"hsa-miR-409",0.185739237552384,3.16349124248637,6.9497916702031
"hsa-miR-222",3.42974596331021,5.0488879135157,6.38381869158168
"hsa-miR-484",4.32778023108793,4.05606131698139,6.36902196564341
"hsa-miR-20a",5.30251119774677,6.01730998248007,2.58057042724809
"hsa-miR-17",5.29538395834275,5.01560122235765,4.42338535595585
"hsa-miR-106a",5.29907367386613,5.01180256487213,4.41275882133928
"hsa-miR-21",3.35975561251415,5.99360973788977,2.58193055935469
"hsa-miR-30b",5.3032451225515,5.03054020527761,1.17638090441909
"hsa-miR-451",5.31458076213422,5.04653332021984,0.210290986050181
"hsa-miR-625*",1.6802771230004,3.09929228914813,5.95589907538769
"hsa-miR-188",5.21329966851161,4.96701827253726,1.8996565560561
"hsa-miR-197",2.56752694608071,4.03792891564385,5.36823582547271
"hsa-miR-30c",5.30840041318648,4.04504953458262,0.706282350068766
"hsa-miR-320",3.41817665417174,4.07424499133063,4.40914507588101
"hsa-miR-221",2.52009449711808,5.03146017917147,0.390385126260693
"hsa-miR-26a",4.34034286371689,4.07389790028205,0.394149444677643
"hsa-miR-126*",1.69219652922688,4.98763047772259,1.53216235748488
"hsa-miR-146b",1.77228926456901,3.138045881521,4.41240810076458
"hsa-miR-142",4.35102148236606,3.15648041814394,0.109520637180496
"hsa-miR-509",4.28190133240434,3.08597124216599,0.183045722134108
"hsa-miR-760",4.16222725040629,3.08987405476678,0.0762781807375394
"hsa-miR-574",1.13509080398283,1.55808855778916,4.39427930351011
"hsa-miR-30e",3.30049888458918,3.08412224363168,2.29387375659794
"hsa-miR-29a",1.14709480570487,4.08753437084313,1.82884617351976
"hsa-miR-27a",1.75788693347458,4.09234900490645,1.19300506848292
"hsa-miR-30a",1.68381597950221,4.02717951435097,1.59160011200197
"hsa-miR-610",3.26017733140863,3.096621475548,2.01897617231156
"hsa-miR-25",1.77816159635118,4.09334876680787,0.707929021940237
"hsa-miR-331",3.40186460799207,3.15502621485951,1.16823352046897
"hsa-miR-106b",3.40912502531365,3.15246094789822,0.39365557243167
"hsa-miR-26b",3.41447881241792,3.1671591108558,0.212030395490585
"hsa-miR-15b",3.38785992209259,3.1489459620646,0.107854853442256
"hsa-miR-425",2.51716482848303,3.11418535155322,1.80442033531992
"hsa-miR-199a",2.52684270763427,3.14609466237244,1.18236308016496
"hsa-miR-93",2.51964122017127,3.12014502902404,1.16662685948602
"hsa-miR-572",2.45087173131349,3.12043353891975,0.973649133691539
"hsa-miR-19a",2.53458706442952,3.16006078429813,0.402088207730694
"hsa-miR-328",2.52592537385015,3.1476266812225,0.391811731379958
"hsa-miR-139",2.52553781646273,1.55865721884338,2.59622117604507
"hsa-miR-145",1.74936541591634,3.15613061127793,1.17063175400043
"hsa-miR-186",1.77038655804415,2.29554496118366,2.60018006119667
