"","GSM1635868","GSM1635869","GSM1635870","GSM1635871","GSM1635872","GSM1635873","GSM1635874","GSM1635875","GSM1635876","GSM1635877","GSM1635878","GSM1635879","GSM1635880","GSM1635881","GSM1635882","GSM1635883","GSM1635884","GSM1635885"
"hsa-miR-532-3p",8.85174904141606,7.94836723158468,8.96650545190574,4.1963972128035,5.12928301694497,0,10.7528591423598,9.4831103768181,9.28899420552528,2,1,1.7369655941662,8.81137469350994,8.89532282021522,9.20569144683275,3.16992500144231,0,1.58496250072116
"hsa-miR-4747-5p",1,1.58496250072116,1.16992500144231,0,1.63742992061529,0,2,0,1,0,0,0,0,3,2.70043971814109,0,0,0
"hsa-miR-26a-2-3p",7.25266543245025,7.17816685478444,6.5274770060604,2.8073549220576,2,0,8.11937347046116,7.68299458368168,6.97956810009519,0,0,1,7.14635653030391,8.12906831420763,7.83578725757564,0,0,0
"hsa-miR-3605-3p",5.52356195605701,6.20945336562895,5.22881869049588,1.58496250072116,3.85798099512757,0,6.8073549220576,6.08746284125034,5.20945336562895,0,1.58496250072116,1,5.39231742277876,6.4757334309664,5.80305478462398,2,1.58496250072116,1
"hsa-miR-4677-3p",9.36868833292815,9.6839762717808,9.03225896258749,2.84130225398094,4.28540221886225,2.32192809488736,10.0302073131225,9.50725192323806,8.52216114514893,2.32192809488736,1,4.08746284125034,9.29748950116098,9.81534395806002,9.1632303488683,2,2.8073549220576,4.08746284125034
"hsa-miR-34a-3p",3.58496250072116,3.4594316186373,3.32192809488736,1,1,0,4.85798099512757,3.8073549220576,3.90689059560852,0,0,0,3,4.82017896241519,4.4093909361377,0,0,0
"hsa-miR-758-3p",0,0,0,0,0,0,1.58496250072116,2.32192809488736,0,0,0,0,1.58496250072116,0,1.58496250072116,0,0,0
"hsa-miR-3122",2.32192809488736,1,2,1.22239242133645,1.58496250072116,0,3,1.58496250072116,0,0,0,0,3,2.32192809488736,2.58496250072116,0,0,0
"hsa-miR-3150b-3p",8.11026579077459,8.06339508128851,7.22881869049588,3.16992500144231,3.90689059560852,4.4594316186373,8.65105169117893,7.84235034341381,7.84862294042934,0,0,1,7.62935662007961,8.81685033041647,8.05062607306997,1.58496250072116,0.0874628412503394,1
"hsa-miR-4797-3p",4.84966572691557,4.97727992349992,4.09753053766054,0,1.58496250072116,0,5.71881824745595,5.08037341646402,4.14101230952707,0,0,0,4.79007693062577,5.49452228310566,3.98489310760979,0,0,0
"hsa-miR-548ar-3p",7.17824986609324,6.78179682761401,6.34872815423108,2,0,0,8.62016890356403,7.84034833003788,7.36398869972026,0,0,0,6.84653510353689,8.30103884990315,7.56126066505363,0,0,0
"hsa-miR-4690-3p",4.02236781302845,4.4594316186373,3.58496250072116,2.58496250072116,0,0,5.53915881110803,4.4594316186373,3.70043971814109,0,0,0,4.4594316186373,5.56985560833095,4.47248777146274,0,0,0
"hsa-miR-202-5p",0.584962500721156,1,1.58496250072116,0,0,0,4.23521646169403,2,1.58496250072116,0,0,0,1,2.84130225398094,2.90689059560852,0,0,0
"hsa-miR-4684-5p",5.52356195605701,5.27301849440642,4.39231742277876,0,0,1,6.51884982870769,6.19967234483636,5.17990909001493,0,0.584962500721156,0,5.09351188592314,5.66533591718518,4.95419631038687,0,0,0
"hsa-miR-4638-5p",3,3,2.32192809488736,0,0,0,2.58496250072116,2.58496250072116,3.70043971814109,0,1,0,3.60880924267552,3.24792751344359,2.58496250072116,0,0.263034405833794,0
"hsa-miR-378d",7.95110512606077,8.25671796502483,7.21804600666662,6.43541184252638,6.01132020967173,2.92599941855622,9.25726187899824,8.72122454322125,8.07160484431727,2.11547721741993,1.45066140900956,3.81085486448706,7.84149238257944,8.70259416075687,7.87385580478179,2.22872004130846,3.31585726975832,4.56645716107781
"hsa-miR-6511a-5p",2.14684138832927,3.56768450928933,2.83071891512312,2.30116953472057,3.01140476327225,2.97400479146706,4.63558857379112,3.76250068627335,3.16992500144231,0,1.09953567355091,0.652076696579693,3.40209844357135,4.50552803322675,3.822001698022,2.14684138832927,0.652076696579693,2.74723392962003
"hsa-miR-101-5p",2.18057224564182,1.75742969672592,1.08746284125034,0,0,0,2.75488750216347,1.39231742277876,1,0,0,0,3.08463125046718,3.35156836974147,3.21223580630028,0,0,0
"hsa-miR-4650-3p",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"hsa-miR-4668-5p",0,0,0,0,1,0,0.15200309344505,0,0,0,0,0,0,1.32192809488736,0,0,0,0
"hsa-miR-4671-5p",0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0
"hsa-miR-1248",4.85798099512757,4.58496250072116,5.32192809488736,2,3.70043971814109,0,7.17492568250068,6.61102479730735,6.11270013274936,1,0,3.32192809488736,5.83289001416474,6.60979435370109,7.06069593168755,1.58496250072116,2.58496250072116,0
"hsa-miR-5092",1,1,1,0,0,0,2,1,1.58496250072116,0,0,0,1.58496250072116,3.16992500144231,1,0,0,0
"hsa-miR-4463",1,0,0,0,0,0,0,0,0.0740005814437768,0,0,0.137503523749935,0.106915203916512,0,0,0,0,0
"hsa-miR-135a-3p",0,2,0,0,1.58496250072116,0,1.58496250072116,1.58496250072116,0,0,0,0,0,1,1,0,0,0
"hsa-miR-548b-5p",0.584962500721156,0,0,0,0,0,0,0,0,0,0,0,0.584962500721156,0,1.58496250072116,0,0,0
"hsa-miR-4763-5p",1,0,0,0,0,0,2.16992500144231,2.4594316186373,1,0,0,0,0,1.58496250072116,0,0,0,0
"hsa-miR-518e-5p",2.41503749927884,2.22239242133645,2.0703893278914,1.32192809488736,0.874469117916141,0,1.41503749927885,1.30812229536233,1.20759541940837,0,0,0,1,1.66296501272243,1.72662364994475,0,0,0
"hsa-miR-1306-3p",7.45327063401062,7.16992500144231,6.85798099512757,1.03747470541866,2.16992500144231,0.584962500721156,7.64476617459739,6.68182403997375,6.84757939966711,1.58496250072116,1.58496250072116,2.58496250072116,6.57490883605723,7.90162115834611,7.1053847492476,1,0,0
"hsa-miR-3917",2.32192809488736,1.58496250072116,2,0,0,0,3.49185309632967,1.22239242133645,1.70043971814109,0,0,0,1,2.87446911791614,1.58496250072116,0,0,0
"hsa-miR-4793-3p",1.58496250072116,0,1.58496250072116,0,0,0,2.41503749927884,2,2.8073549220576,0,0,0,1.58496250072116,2.8073549220576,0,0,1,0
"hsa-miR-205-5p",2.32192809488736,2.32192809488736,2.8073549220576,2,1.58496250072116,3.16992500144231,4.75488750216347,2,3.08746284125034,0,0,0,3.32192809488736,4.52356195605701,4.4594316186373,0,1.58496250072116,0
"hsa-miR-320c",8.69379870022109,7.93372862420915,8.73365398361243,11.5228712251286,11.6161969528155,11.0171258858697,10.0544656180029,9.35582809751585,9.09861292857771,9.05839107287692,8.43287952721187,10.0837235946324,8.75154644343886,9.87185772005217,9.53017058319456,9.31602631582409,6.04930260039599,7.08659697551187
"hsa-miR-6515-5p",4.12928301694497,3.32192809488736,2.32192809488736,2.8073549220576,2.58496250072116,0,4.93310047493137,3.58496250072116,2.64477189595646,0.321928094887362,0,0,4.08746284125034,4.77610398807316,3.64385618977472,0,0,0
"hsa-miR-511",7.99408400086202,7.92869460811555,7.10313791023111,1.32192809488736,4.50250034052919,5.08392248354509,9.7305388757459,8.96074897500855,8.37198056884653,1,0,1.58496250072116,7.28650275674527,8.61602365446089,7.37872491805054,1,1.58496250072116,1.58496250072116
"hsa-miR-661",0,0,0,0,0,0,0,0,0,0,0,0,0,1.58496250072116,0,0,0,0
"hsa-miR-3162-3p",0,0,0,0,1,0,1.58496250072116,0.222392421336448,0,0,0,0,0,0,1,0,0,0
"hsa-miR-4722-5p",1,0,0,0,0,0,1,0.321928094887362,1,0,0,0,0,1.58496250072116,1,0,0,0
"hsa-miR-4477a",0.584962500721156,1,0.584962500721156,0,0,0,0,0.584962500721156,0,0,0,0,0,0.584962500721156,0,0,0,0
"hsa-miR-375",15.176699100736,15.3730180527468,14.5941429577096,11.0579409703993,11.2528378754446,11.5708044377245,16.1918891382527,15.4107026208126,14.6175856278045,7.32192809488736,6.90689059560852,8.97441458980553,15.0672677543978,15.6501069174117,15.0244886075641,9.6514874074599,8.71539005960706,9.74146698640115
"hsa-miR-424-3p",10.461308905878,9.85733308788136,9.88856569111431,4.08746284125034,6.14974711950468,4.16992500144231,10.7886503691978,10.0018772872407,9.72763687814147,1,0,2,9.97632544444367,10.8608110956345,10.3001618663829,1.58496250072116,1,1.58496250072116
"hsa-miR-499b-3p",9.31276953140436,9.07369529140493,8.74451352332397,2.58496250072116,3.75488750216347,1.58496250072116,11.1094093394279,10.3907703377153,9.60234538241759,1,2,1.58496250072116,9.45565257779503,10.3230923007078,10.0361736125535,0,2.58496250072116,1.58496250072116
"hsa-miR-3618",1,0.137503523749935,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"hsa-miR-1277-5p",5.30726504038433,5.2170065791114,4.54520929816505,0,0.222392421336448,0,6.11480346452469,5.06246708768457,3.59162623100217,0,0,0,5.21653519035816,5.93071098653009,5.61384139895399,0,0,0
"hsa-miR-513a-3p",0,0,0,0,0,0,1.09953567355091,1.22239242133645,0,0,0,0,0,0,1,0,0,0
"hsa-miR-1238-5p",0,0.584962500721156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-4799-5p",3.08746284125034,3.16992500144231,3.16992500144231,0,0,0,4.52356195605701,4.16992500144231,3.16992500144231,0,0,0,2,4.08746284125034,3.16992500144231,0,0,0
"hsa-miR-3074-5p",17.1947908473328,16.807301155896,16.1750988513274,13.9299551357321,13.894925507261,13.1831033044628,17.7404635313444,16.7478377554272,16.5199363835503,9.50110682912781,8.46862404291802,10.5424171158083,16.7295992994982,18.0190057774701,17.1898461719703,8.67748475153289,8.34725225124723,9.15355203170811
"hsa-miR-5196-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0.125530882083859,0,0,0,0
"hsa-miR-4708-3p",5.70043971814109,5.66533591718518,5.79227902170918,0.584962500721156,2.59295529147469,0,7.43272581712083,6.3541968983597,6.18652696877944,0,0,0,5.75250011945602,6.83506537238608,6.51588031187313,1.13750352374994,0,0
"hsa-miR-3173-5p",6.62692579382485,5.42066204847272,6.72496853167426,2,3.03562390973072,0,7.83993859840761,6.88196365446306,6.56224242422107,0,0,1,6.37213954084113,6.80520645547902,7.30225811474723,0,0,0
"hsa-miR-4748",0,2.08746284125034,1,0,0,0,2.32192809488736,2,3,0,0,0,0,1.58496250072116,2.36923380966572,0,0,0
"hsa-miR-4735-3p",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-223-3p",1,0,0,2,4,0,0,0,0,1,1.58496250072116,0,0,1.22239242133645,1,1.58496250072116,0,0
"hsa-miR-4634",0,0,0.192645077942396,2.11651343926541,1.33371729259097,4.93179387004576,0,0,0,2.21279165105417,1.21205047711499,1.91328836680667,0,0,0,2.15919859484926,1.08746284125034,1.06465295834226
"hsa-miR-142-5p",8.79297100389495,8.28514530584565,8.15827306217529,6.28540221886225,5.99246632731459,4.10852445677817,10.4997047325279,9.63934070865223,9.0644091699082,3.16992500144231,3.32192809488736,3.24792751344359,8.86609402836114,10.0031575809679,9.49303259609329,2,2.32192809488736,1.58496250072116
