"","GSM2940329","GSM2940330","GSM2940331","GSM2940332","GSM2940333","GSM2940334","GSM2940335","GSM2940336","GSM2940337","GSM2940338","GSM2940339","GSM2940340"
"hsa-miR-363-3p",4.52098753403777,5.13246135582065,5.41211813782156,2.64711094853285,1.84305782054739,0,3.18951160651937,4.41431498239504,3.49483454942424,0,0.911968356447954,1.80376785227233
"hsa-miR-374b-5p",6.83863419794937,8.00121910590851,8.00145071963034,6.32123798385636,7.96055453891313,7.69433967414816,4.10819336000242,6.47797610479894,6.65531619560874,7.58468831376892,7.53566852627525,6.61707851782673
"hsa-miR-1301-3p",0,4.25747579349058,3.18349935780228,0,3.69689476640326,3.44606199869421,3.18951160651937,2.31503607841787,2.78040287101157,2.41686131544574,1.74457554901906,1.35449042901082
"hsa-miR-132-3p",5.23259643302815,3.81258442301703,3.55828084114581,5.74526855387502,3.3301191406571,3.78762738966431,3.18951160651937,3.50871062494842,3.97049518750051,2.41686131544574,2.84222996560037,3.02901320867854
"hsa-miR-30b-5p",7.85530105708737,6.69983785838792,7.07249533130183,8.9840057978373,7.06895413958297,6.53912975105902,5.06574820902811,5.67024654514461,4.85222853554041,5.60706034560088,5.92257069952823,5.83426730190142
"hsa-miR-193a-3p",3.9671067520404,0.786635366819366,2.83997200388216,4.46312963976213,1.70674464607794,1.73511768898804,0,1.34839602665262,1.97644461979664,2.41686131544574,1.8658526477552,2.97289451426893
"hsa-miR-1287-5p",4.73437506746453,3.65543726683393,3.05572895986706,4.77191622859445,3.73243831925751,3.72547932339781,0,2.60422863837564,2.43371564610684,3.27503084968515,2.58395114121368,3.78324250564386
"hsa-miR-361-5p",6.21328209124911,8.65087507870536,8.03148125626438,5.24217613492955,8.18719826133713,8.84311654038542,3.18951160651937,4.96638799845345,4.21810889194028,6.13834917161189,4.89720609241318,5.43803479703669
"hsa-miR-15b-5p",6.79174858590397,5.67322335646877,6.23468799336864,6.58126219867935,6.72521906924707,6.28279551373489,3.18951160651937,3.85547169872583,3.67139342568847,4.19851925207126,3.76939340844983,4.49105368724055
"hsa-miR-19b-1-3p",3.58249543745314,9.46892032718884,8.87867844424093,3.52709939060763,7.17609485490333,7.69027822945174,5.85452298278508,7.27991673789676,7.40748193353008,3.80943909538221,6.13050927962794,5.94050110917759
"hsa-miR-222-3p",8.97268413535881,10.6331106535511,10.3747387719229,9.20599113669259,11.5771701805219,12.6698956536679,9.4503447996819,9.032446911781,8.98676816312757,9.93937065003211,9.74767113595947,9.26030580436251
"hsa-miR-425-3p",5.70701817563925,5.45212595664431,5.51287307042201,6.1175601805307,5.12777834953158,6.20522296035683,4.66499829557158,5.08380310952256,4.52444967422874,5.15868597641606,5.08378672515511,5.11406150567784
"hsa-miR-7641-1-5p",3.0565253898794,6.06564218828836,5.79884235074452,2.64711094853285,5.39505185343884,5.88817488531219,5.37903533746159,3.78786148234123,5.17882021932761,2.41686131544574,4.1012186904946,3.90819905065747
"hsa-let-7g-5p",10.4727060235028,11.9443106820021,12.1290784485733,9.34093223796996,12.8201132762036,12.5808344219323,10.2899557022919,10.9558052453129,10.8151895501568,11.3967062312907,10.8706468829846,11.0816117643377
"hsa-miR-335-3p",5.23259643302815,6.65901739560522,6.89719421986351,4.46312963976213,6.36087298110216,6.15894815267825,3.18951160651937,4.95615803210627,4.09960785903517,4.75704880930051,5.37691904339632,4.90503609843076
"hsa-miR-941-1-3p",2.22027805438508,4.68097610576414,4.41988968802592,3.52709939060763,4.69524656185105,5.30120706876646,3.18951160651937,3.78786148234123,4.21810889194028,4.19851925207126,4.93926898237013,4.20470100404136
"hsa-miR-101-2-3p",10.7674232380907,10.7317511968756,11.5055109151572,12.2006288497805,10.1701772594114,10.4223149048625,11.2173792289649,9.61323917549238,10.3343063439891,8.4073792171616,9.66548172204545,8.97797912278826
"hsa-miR-146a-5p",6.79174858590397,4.08330069589458,5.43797418740639,7.0509685398818,3.98907127179107,2.16787162744423,5.63628021204592,7.783666855927,8.15844017332713,4.50464576708886,6.42012277174731,4.87472981853559
"hsa-miR-148a-5p",5.89620687713801,7.81403387219239,7.21763282014745,5.74526855387502,6.59611173204297,5.62433868745294,6.21154156251155,4.69830285229897,5.44495533026211,3.27503084968515,4.32923631230752,4.99231266742686
"hsa-miR-615-3p",4.73437506746453,6.74929097069308,7.86991661365562,4.06973208643344,7.11681006723246,5.51836297843226,3.18951160651937,4.48717400666463,4.09960785903517,4.19851925207126,4.66625872564898,5.12697610297853
"hsa-miR-1248-5p",0,2.41961434842366,4.41988968802592,0,3.18373284333354,2.64163841964882,0,0,0,0,0.371693022830882,0.391122723001126
"hsa-miR-6131-3p",3.0565253898794,4.76031032477778,2.27799620374022,0,2.62653091675137,5.64126845959402,8.3483777580604,5.20970436805088,8.38434157842564,5.94862696199946,5.10857530021904,4.29901117042547
"hsa-miR-3912-3p",3.0565253898794,2.41961434842366,3.51034218536795,0,2.28733772280756,3.09920532736085,4.10819336000242,3.01234492937134,2.43371564610684,0,2.08153510790844,2.33581946568542
"hsa-miR-340-3p",2.22027805438508,3.88517274729325,4.49570895513201,2.64711094853285,3.66045336329436,3.28303268168752,0,2.60422863837564,1.97644461979664,2.41686131544574,3.20607566204896,2.4221764537349
"hsa-miR-450b-5p",9.34160850216215,7.35235640831978,7.16828529766258,10.1722292469715,6.45430472645163,5.11983191568624,7.55327969048776,6.62082377319808,5.71056857613976,4.50464576708886,6.06235813573328,5.22633076988908
"hsa-miR-210-3p",9.24918972741859,9.0466709940535,8.52320386568175,8.64772039896589,8.94540223055998,8.83025522083911,0,4.45847041311193,4.42938472952324,3.80943909538221,5.28204203006697,5.71958464095932
"hsa-miR-320e-3p",0,4.46115870359649,4.16512161267781,0,4.43972760550557,4.49466298002542,0,3.66762135556647,3.97049518750051,4.19851925207126,3.76939340844983,4.36590628179782
"hsa-miR-934-5p",2.22027805438508,3.04447567374064,2.3882012123286,0,2.96212385348221,2.64163841964882,0,1.07347199733257,1.97644461979664,2.41686131544574,1.74457554901906,1.66897910951106
"hsa-miR-200c-3p",0,4.68097610576414,4.65851099743031,2.64711094853285,4.2565483814859,5.11983191568624,3.18951160651937,3.05131065657025,3.67139342568847,3.80943909538221,3.33770820288242,3.84707321796781
"hsa-miR-130b-5p",5.23259643302815,5.65257745296924,6.45328490118559,0,6.1404584589067,6.36662519175661,0,3.16226516887036,3.67139342568847,4.19851925207126,3.56963710883376,3.45486470708952
"hsa-miR-484-5p",4.52098753403777,6.44758828625936,5.58407466567127,3.52709939060763,6.64821879299695,6.57481591386938,0,4.27311051526725,4.42938472952324,4.75704880930051,4.1967918193398,4.91995379574374
"hsa-miR-100-5p",16.1392426443447,16.6388429848811,16.686585264152,16.4697630343307,16.8713122258274,16.85241849408,15.4642142254923,15.4004799434566,15.8457433035323,15.6055905561067,16.7439245561927,16.1962129874309
"hsa-miR-28-5p",4.73437506746453,4.79839925010494,5.26098062005183,4.06973208643344,5.55248809513042,5.16735782697146,0,2.7534672317709,3.49483454942424,2.41686131544574,4.39116152531047,4.02319011101971
"hsa-miR-1180-3p",5.8047114789631,5.93496157723516,6.20487878029816,5.59625073604658,6.36653969261187,5.72305963718971,4.10819336000242,5.34130308534588,5.78924896496996,6.04660450928351,5.94338888438974,5.38526456819334
"hsa-miR-122-5p",2.22027805438508,1.96354313197707,1.34483724685953,0,1.5561950914648,2.34365408964689,4.66499829557158,7.73513258756007,8.34581286391934,3.80943909538221,6.74659565930194,4.20470100404136
"hsa-miR-3613-5p",2.22027805438508,7.87322887589107,7.3045253829013,3.52709939060763,7.06895413958297,6.59233334112318,0,4.47289359388411,3.97049518750051,4.19851925207126,4.77864638262841,4.54977861365916
"hsa-miR-17-3p",0,4.25747579349058,4.54412821565463,0,3.62306757139179,4.11298910147597,0,2.1809034769164,1.97644461979664,3.27503084968515,2.08153510790844,2.1458565078062
"hsa-miR-185-5p",4.27046628544726,6.49474738666421,6.32058918532124,2.64711094853285,6.93807087619279,7.02528565973669,0,5.14812669848603,4.85222853554041,4.75704880930051,5.30367158170492,5.6937771726228
"hsa-miR-532-5p",8.81749337234036,9.66977501149231,10.1940325037109,8.89108632604388,9.37454775923463,9.39806489921554,8.97907441759166,9.15322662814238,8.84662516146012,6.93689978970873,9.02148279585475,8.43871065691328
"hsa-miR-574-5p",3.9671067520404,4.25747579349058,3.81661311462843,5.02612265281369,5.97967587933553,6.97275074772878,0,4.72264717351634,5.44495533026211,4.75704880930051,6.08751443216335,5.46879461009158
"hsa-miR-196a-2-5p",6.06343784936255,3.81258442301703,4.52012170478975,7.57370912738539,5.95731864482958,4.63650465408582,5.37903533746159,5.86872582190015,5.39551160088245,6.93689978970873,5.95026205294128,5.81843172418293
"hsa-miR-29c-3p",3.58249543745314,3.47905628496959,3.30086883877714,4.46312963976213,3.73243831925751,4.41814486268388,0,2.60422863837564,1.97644461979664,2.41686131544574,2.65298333043499,2.58077671766843
"hsa-miR-374a-5p",7.57977815054501,5.54466893209466,5.42510408600857,6.49968604100854,5.54251032844593,5.34319923793505,0,4.18824855761105,3.29361513300218,3.27503084968515,4.73154807180897,4.25262659173882
"hsa-miR-324-5p",4.52098753403777,3.38205937980146,2.98733347790326,3.52709939060763,3.3301191406571,3.19404492266212,0,2.97229749405444,0,3.80943909538221,2.43510974896303,2.24396233802356
"hsa-miR-7974-3p",6.83863419794937,6.58467858601902,7.740840759962,5.59625073604658,6.01618482941469,6.52095009472958,0,0.733523701768719,0,0,1.12133458796236,1.52028715967937
"hsa-miR-20b-5p",2.22027805438508,3.47905628496959,3.18349935780228,0,2.46687994262367,2.64163841964882,0,2.1809034769164,3.29361513300218,0,0,1.16713582938903
"hsa-miR-4497-5p",5.48922141272176,4.31115523042429,5.45073049067567,4.06973208643344,4.91224673385842,3.78762738966431,0,1.34839602665262,2.43371564610684,4.50464576708886,1.97772068734234,2.79011678544701
"hsa-miR-18a-5p",4.52098753403777,5.47582414834454,4.84399777362366,3.52709939060763,4.5028370570182,4.11298910147597,0,2.65570934482653,2.43371564610684,2.41686131544574,2.43510974896303,3.37050007463305
"hsa-miR-126-5p",7.55191163095512,3.27806798319684,2.6758281046223,7.3121885025245,2.62653091675137,2.64163841964882,0,3.33010430513084,3.49483454942424,4.50464576708886,3.49639344857494,3.02901320867854
"hsa-miR-200a-3p",10.1630552802044,12.7320375596658,13.2170709195635,9.50670035270937,12.2349923966678,12.6852821977293,9.21427180375641,12.3253132830665,12.9305932023939,9.33911933797656,11.2522171813285,10.7614556366031
"hsa-miR-4454-5p",8.66974039446563,5.52208373972256,5.26098062005183,8.23388143170527,6.22398909210546,6.7721706067252,6.62170391385754,4.69830285229897,3.29361513300218,7.44793614089603,5.3143659558409,6.51269992046901
"hsa-let-7a-1-3p",8.53388672117018,8.71948140373849,9.0040522391115,8.50868221828845,8.25445133808919,8.45029453749678,5.85452298278508,6.8313589100463,6.8329659991646,6.22460675544881,6.21854054326033,5.93316701540343
"hsa-miR-193b-3p",5.98224409442693,4.97507796409429,5.05919619813216,5.88032497613721,4.37373069452634,4.70251708265646,4.10819336000242,3.94095559685863,3.49483454942424,4.50464576708886,3.63934126091036,4.51089545126708
"hsa-miR-181b-1-5p",6.58729959708123,7.13143468035157,7.85559924875899,3.52709939060763,7.58620984221178,7.79232862829301,6.94069899266486,7.26962682649074,7.33064389349155,6.88486841316091,7.14734619222001,7.01807554795107
"hsa-miR-31-5p",7.66028675536702,8.97572567070801,8.2313795871314,8.33141448265098,8.75978422855653,8.90400502374366,3.18951160651937,6.27071478391731,5.71056857613976,5.3241163978845,6.59696081497668,6.58935229370652
"hsa-miR-629-5p",4.92022940141331,3.95428312636994,4.61384013331591,4.46312963976213,5.84814365524046,5.58987122406283,5.06574820902811,5.54615261963444,4.92372960960197,5.3241163978845,5.3143659558409,5.98373954801005
"hsa-miR-33a-5p",3.0565253898794,3.27806798319684,3.55828084114581,0,3.42005946083068,3.95946096440243,0,1.21747291414847,0,0,1.6121600646103,2.58077671766843
"hsa-miR-423-5p",7.73653910429197,8.47389974314386,7.53462850604398,7.57370912738539,7.54432478041185,7.5313522436963,6.21154156251155,7.49481154672771,8.13603546655792,6.65566433031411,7.04832372007108,6.11269118551058
"hsa-miR-660-5p",3.0565253898794,6.45952336702589,6.39507705994588,0,5.33850893690753,5.4999180515943,0,6.38189071634981,7.2213807803362,0,5.50380721764692,4.3875326782362
"hsa-miR-181d-5p",5.8047114789631,6.37382688567146,6.94756359253958,5.02612265281369,6.10021172901248,6.69319317536426,5.37903533746159,6.59138179583316,6.94030381292389,5.60706034560088,6.17812673769156,5.55732454334081
"hsa-miR-671-3p",5.8047114789631,5.00795816202033,4.86320904862683,4.77191622859445,4.78261239148977,5.51836297843226,3.18951160651937,2.1809034769164,1.97644461979664,4.50464576708886,2.58395114121368,3.13509797909926
"hsa-miR-619-5p",4.73437506746453,2.76561390211023,3.73553552541323,5.43004866363433,3.18373284333354,3.09920532736085,3.18951160651937,0.527867836301555,1.30311465926047,0,0.371693022830882,0.698509327346224
"hsa-miR-132-5p",2.22027805438508,3.56994059666294,3.24337733371942,0,2.83709129729358,2.7703356443086,0,2.43775182921022,3.05971040998472,0,0.911968356447954,1.92703250760591
"hsa-miR-181a-2-3p",3.0565253898794,4.55314210283704,5.24642213901245,5.24217613492955,4.79946816045526,5.09546865971101,4.66499829557158,2.97229749405444,3.49483454942424,0,3.15938675119378,3.71645640031849
"hsa-miR-19a-3p",2.22027805438508,8.75623188681045,7.740840759962,0,5.79029309906623,6.21656340717808,0,6.07188100644906,5.44495533026211,0,4.43101593875951,4.15512848613039
"hsa-miR-1275-5p",6.06343784936255,3.95428312636994,5.17134097156041,6.80150063208531,4.91224673385842,3.59252471467282,0,0.287943138525628,0,0,0.371693022830882,0.951767334276385
"hsa-miR-5100-3p",4.92022940141331,3.1659944019919,2.58617627466599,3.52709939060763,3.50472025903452,3.84720845567391,0,0.287943138525628,0,0,0.371693022830882,0.951767334276385
"hsa-miR-106b-5p",7.01227962173687,7.35874343812957,7.12516946002387,7.68860369850335,6.88378285624419,6.84704805391485,5.37903533746159,5.4618947664553,5.29123044560152,5.3241163978845,5.52237463579517,5.85769945507242
"hsa-miR-542-3p",8.04716716504475,6.8342469708241,7.22507713388186,9.73773205732835,6.23021858213579,4.96707011025453,8.07178243587123,5.9738764122586,5.29123044560152,4.75704880930051,5.60309192131945,4.99231266742686
"hsa-let-7e-5p",8.21648601051078,8.93783423378651,9.23082744743806,8.73942082899166,9.98642033890792,9.79502390613158,3.18951160651937,7.08008437554107,7.69997543550476,9.02737962724124,7.27327505832505,7.09567461070098
"hsa-miR-98-3p",5.23259643302815,3.73614946594376,3.81661311462843,4.77191622859445,2.96212385348221,3.09920532736085,0,4.38410890011496,4.42938472952324,0,3.41923149488111,2.85365065794614
"hsa-miR-335-5p",3.58249543745314,3.81258442301703,3.60467766085786,4.06973208643344,3.76712720395788,4.20695563473898,0,4.27311051526725,4.52444967422874,0,3.45832828232171,2.72365557764953
"hsa-let-7a-2-5p",12.0269414218725,12.1340537455384,12.5228300976709,12.1762224137458,13.6046922335085,13.400571446174,8.64034624384547,11.6637587013745,11.5914836181508,12.0707982260817,11.6992518665346,11.3061582419247
"hsa-miR-7641-2-3p",8.72069135297186,8.92712978098961,7.26173318735652,9.45353288698632,6.40008034919199,6.88307813480687,10.8107223202243,5.54615261963444,13.045492829062,9.95206881266411,6.74659565930194,6.57056761931388
"hsa-miR-19b-2-3p",0,9.47039565774022,8.87867844424093,0,7.17609485490333,7.69027822945174,0,7.28196594254628,7.40748193353008,0,6.13050927962794,5.94050110917759
"hsa-miR-874-3p",2.22027805438508,4.2017216206192,2.76023324818417,0,4.28075867333711,4.20695563473898,0,1.07347199733257,2.78040287101157,3.27503084968515,2.17837803414223,1.92703250760591
"hsa-miR-25-3p",10.8669037323714,9.27825168486113,9.47203501871008,11.0586459394608,10.0308131817283,9.81940197780744,11.1363995383749,8.936841196293,9.51254767979687,8.27214298676765,9.40967583412347,9.09515430335444
"hsa-miR-186-5p",7.57977815054501,8.06119358157965,8.82457542995988,7.925698864739,7.92259126222543,8.18472055077858,7.48949844158366,8.26287083054103,8.97419307121246,6.88486841316091,8.30257087449546,7.71181898724406
"hsa-miR-95-3p",6.69314270612064,5.58880551006681,5.9944807905454,5.88032497613721,5.64864467754821,5.4999180515943,7.61436016312543,5.70731569622813,5.58386606545747,5.60706034560088,5.44662663796453,5.21427923347181
"hsa-miR-125b-2-3p",5.8047114789631,4.94143088786072,4.65851099743031,5.74526855387502,3.73243831925751,1.73511768898804,6.21154156251155,3.66762135556647,3.97049518750051,4.19851925207126,2.65298333043499,3.23391355676223
"hsa-miR-1246-5p",6.47307215059025,5.07155240579894,5.75837064836062,5.24217613492955,5.87224381868358,7.36296883327195,9.95420872696394,9.18368741629965,9.03196117177574,10.7110395383741,8.91308598730326,10.134771205045
"hsa-miR-196b-5p",6.79174858590397,5.37860219530226,5.70613023974826,6.65847151009764,6.81499137138316,6.23898032630889,5.85452298278508,5.28519961326048,5.49276053536912,7.03565025187011,5.59434313749123,5.72808555013119
"hsa-let-7d-5p",7.46492922059645,8.02550889145159,8.2515678038043,6.93162006658871,8.93971146107724,8.90925617450312,5.63628021204592,7.42234703990659,7.16348075181906,7.85190037406212,7.09558780883796,7.12815366822193
"hsa-miR-10b-5p",8.35193339352952,11.7083791791493,11.6506084748294,8.37781487478967,10.5762675048689,8.69085275214598,8.19686641633928,10.2015172684205,11.5921695764057,7.2968508341106,9.96176853745422,9.30431777179643
"hsa-miR-6868-3p",3.58249543745314,2.60296193576067,4.00136542355125,4.06973208643344,3.4630107824785,3.84720845567391,5.06574820902811,2.37769833719139,1.30311465926047,0,2.26912715502826,1.16713582938903
"hsa-miR-99b-3p",8.79389495843584,7.59888924918263,7.70402172360055,8.75708166440328,7.45139728579732,7.17811561416807,9.02478876280848,7.08243777186486,7.0402056482285,6.45617527667063,7.25950622801672,6.86075202785196
"hsa-miR-27a-3p",12.1482198384252,12.0142527698127,12.3735049568885,12.1973984157715,12.3808051777041,12.4729666590095,10.1422345846309,11.6685637578896,11.5651725268197,11.4128715576215,11.3648517698394,12.3887189096726
"hsa-let-7a-2-3p",2.22027805438508,3.27806798319684,4.13382370110881,2.64711094853285,4.01816380541114,4.41814486268388,0,1.95295937908953,0,0,2.17837803414223,2.33581946568542
"hsa-miR-576-5p",2.22027805438508,3.38205937980146,3.40940400981487,0,3.02079822459981,2.64163841964882,0,1.7781590742845,1.97644461979664,0,2.65298333043499,3.13509797909926
"hsa-miR-141-3p",0,6.55160783117179,6.8831463252047,0,6.09339341469896,6.5570831702101,0,5.83003452999972,6.37827205044089,0,4.89720609241318,4.88996253619017
"hsa-miR-4791-5p",7.808962720965,7.27342158926755,6.00316665556675,9.92905342143816,6.53703544914951,5.27974356266839,6.21154156251155,3.45159722546697,9.39481761095227,4.75704880930051,4.45053774143249,4.15512848613039
"hsa-miR-107-3p",7.37236411034058,7.57714342641997,7.63584128985485,6.58126219867935,7.45406109333453,7.77709079287081,3.18951160651937,6.27071478391731,6.12882315675282,7.33613120586521,5.62043191651837,6.04626044061522
"hsa-miR-92b-3p",10.3687241392545,12.3828856569393,12.343359787371,9.30536394508321,11.4606373644646,11.7612641125487,6.04404797114229,6.16364938219403,6.06700339928518,7.12807224554814,6.06235813573328,6.19471642274571
"hsa-miR-181c-3p",6.14030452640709,5.21925883228143,5.07576054186688,6.86802681819925,4.56330115456497,4.56732629917901,4.10819336000242,3.19743146402707,3.29361513300218,3.27503084968515,2.43510974896303,3.57282599324546
"hsa-miR-4532-5p",8.00668100825819,5.54466893209466,5.28966412269722,6.80150063208531,3.50472025903452,2.88848665748762,0,0.733523701768719,0,2.41686131544574,0,0.698509327346224
"hsa-miR-147b-3p",6.58729959708123,2.60296193576067,3.35615683274346,5.43004866363433,2.70018553749741,3.78762738966431,6.84200193229773,3.05131065657025,3.29361513300218,2.41686131544574,3.29515133343233,3.13509797909926
"hsa-miR-3195-5p",8.31924496308897,5.61037756024791,4.49570895513201,6.99252810506381,3.18373284333354,4.16073726853365,0,0.287943138525628,0,3.27503084968515,0.371693022830882,0
"hsa-miR-200a-5p",9.26643949496616,8.80849373653935,9.18575708930654,9.51710270078916,8.63387077774169,8.98249499978188,10.7575595481595,6.93916795999775,7.66909936345467,6.83089006820757,7.47976143208857,7.33708129000093
"hsa-miR-320a-5p",6.74328792686923,6.48310134271471,6.96545231234981,6.93162006658871,6.85585305326999,6.51177363174464,3.18951160651937,1.6821165599416,2.43371564610684,5.15868597641606,1.8658526477552,3.13509797909926
"hsa-miR-30c-2-3p",4.73437506746453,4.02023365680229,3.30086883877714,4.77191622859445,3.98907127179107,4.79619615738231,4.66499829557158,1.6821165599416,2.43371564610684,2.41686131544574,1.30413225426716,2.24396233802356
"hsa-miR-10a-5p",11.6535851625345,13.6074722388291,13.704661108363,11.5208036827934,12.8603929682209,12.5025097841506,10.644969428755,11.8258093457664,13.0202290852949,9.97090892458033,11.9519345464275,11.2702291753435
"hsa-miR-152-3p",6.97078810016522,5.40352877334148,5.84788584857548,6.80150063208531,5.39505185343884,5.25795590714471,8.11469344358817,4.36876533800248,5.39551160088245,5.84350750752506,4.28642504659581,4.20470100404136
"hsa-miR-6087-3p",5.70701817563925,3.1659944019919,4.36703526586188,5.59625073604658,3.02079822459981,4.41814486268388,5.37903533746159,2.03300973193698,2.78040287101157,2.41686131544574,2.17837803414223,2.79011678544701
"hsa-miR-30a-3p",11.1203532857366,6.93171601011663,7.34949462705733,11.5615756119301,6.73839078619333,7.84807862064191,13.4357744710563,7.3789701566011,7.13363536691045,8.59718515892433,6.95230783784571,6.96152129775808
"hsa-miR-7641-1-3p",3.58249543745314,8.389078460563,5.00833054729763,2.64711094853285,5.33850893690753,5.44312468763053,5.37903533746159,3.64232223755683,12.4190791743832,6.71646852915838,5.4368722589888,4.64263483784739
"hsa-miR-218-2-5p",10.7734688199338,9.61613603720917,9.82359661111935,10.2491262745052,9.41680793755778,9.39307596606364,12.5729999124117,8.30075710622652,7.54987341512039,7.7391994514418,8.07151452871531,8.69542741804852
"hsa-let-7i-5p",9.86201337681948,11.6080703051023,11.2059328823265,8.18252538041767,12.4863942118965,11.2578880381757,12.5379587873441,11.1428935240757,11.1870831754436,11.2137261824628,11.504627438037,10.7199719677327
"hsa-miR-671-5p",0,4.25747579349058,3.35615683274346,0,4.12899978398583,5.09546865971101,0,1.21747291414847,0,0,1.12133458796236,1.66897910951106
"hsa-miR-20a-5p",5.98224409442693,11.7008575831373,10.9102523938114,6.22299047202407,10.0599587112579,10.5655548050135,4.66499829557158,9.61649075400991,9.56380522244804,5.3241163978845,8.78822677748108,8.44517023914475
"hsa-miR-203a-3p",10.2738227957405,9.42698636774202,9.63807919784747,8.85873390844813,8.55044718653863,7.43269768049328,8.69791994985996,8.64045789772621,8.09015441656744,8.69107203348752,7.82646123592222,8.0142382176756
"hsa-miR-651-5p",3.9671067520404,3.04447567374064,3.51034218536795,4.46312963976213,3.80100155730034,4.11298910147597,0,4.18824855761105,4.61363579370741,3.27503084968515,5.90144770282275,4.27600528847586
"hsa-miR-4664-3p",6.58729959708123,4.31115523042429,4.54412821565463,7.49169236233211,3.66045336329436,3.28303268168752,7.98193052019662,3.33010430513084,1.97644461979664,3.80943909538221,3.60491011609941,2.91450422657413
"hsa-miR-151b-3p",4.52098753403777,6.00178102306351,6.82554555595773,4.46312963976213,4.95800608385764,4.37830805363877,4.10819336000242,5.34130308534588,3.05971040998472,4.50464576708886,5.39718154011952,4.90503609843076
"hsa-miR-328-3p",2.22027805438508,4.7211884733148,5.3177884430362,2.64711094853285,5.46010208813194,6.57481591386938,0,2.7999693565383,4.77699818393191,0,2.65298333043499,2.50365492093032
"hsa-miR-30a-5p",9.63514423323727,13.4043296296967,12.6133676591858,8.64772039896589,11.9938450943341,13.1633396594917,7.78346687996205,11.9299406427953,11.8224094934127,7.08260121438949,10.9832053416513,11.0401830487595
"hsa-let-7b-5p",9.4737209234043,10.0061732948517,10.192609305812,9.99751614578309,11.3306001224979,11.0172988396552,8.66942027722976,10.5200568305002,10.5331534645061,10.6884516988014,10.5748823420563,10.2174728660279
"hsa-miR-30e-3p",10.3241145176147,7.16097201595659,7.80185203739865,11.5311051969584,7.21116052657596,6.83973278596166,12.1516164740808,6.62405832118672,7.1031594972786,8.67584241067671,7.51727250462952,6.62164818905373
"hsa-miR-345-5p",5.36660743676226,5.91776170216251,5.6846926513229,3.52709939060763,5.59172308663933,5.81545578062773,5.06574820902811,4.91449696637755,4.77699818393191,6.65566433031411,4.73154807180897,4.91995379574374
"hsa-miR-1296-5p",5.89620687713801,5.1909026302059,5.2317152469516,5.74526855387502,5.33850893690753,4.79619615738231,0,3.71692633372872,2.43371564610684,0,3.91702830770109,4.3875326782362
"hsa-miR-15b-3p",7.98600374254011,6.18546255693189,5.96810495353347,7.7604123137925,5.90376362182233,5.16735782697146,5.37903533746159,6.20311443007632,5.58386606545747,5.47251371796976,6.34909039691249,6.21904460700186
"hsa-miR-324-3p",2.22027805438508,1.66682016630575,2.27799620374022,0,2.18842706348106,1.45775180307395,4.10819336000242,2.03300973193698,1.30311465926047,5.15868597641606,2.90017065421277,2.91450422657413
