"","GSM5036359","GSM5036360","GSM5036361","GSM5036362"
"hsa-let-7a-5p",2.17768305283377,4.21888210331816,3.76726516076579,4.76386336685671
"hsa-let-7b-5p",3.41696367949269,4.56877803217481,3.74398660504983,3.49773855344588
"hsa-let-7c-5p",4.21254005822519,4.03065906728342,1.02018522988536,1.27040043364233
"hsa-let-7d-5p",5.35816008184518,4.09696943428633,0.560379031510704,1.36607016204421
"hsa-let-7e-5p",2.13904699268625,1.80841990475869,2.49867983827063,2.00668254110665
"hsa-let-7f-5p",10.5657716191537,1.03728335130399,4.72144532288195,5.66070651857307
"hsa-miR-15a-5p",2.87174831711689,1.90883425831555,1.31029031303302,2.676657888135
"hsa-miR-16-5p",1.83325123314249,5.33759914014348,2.2235851695719,3.82175299938884
"hsa-miR-17-5p",3.29701256941438,3.83302367948946,1.30505622377665,2.71216106076419
"hsa-miR-17-3p",13.7730053410804,2.37424856962241,2.71722280341937,4.69425429113727
"hsa-miR-18a-5p",6.92511957023463,3.96213748706284,5.65100746507934,1.70629598120368
"hsa-miR-19a-3p",6.13331377165627,6.49498413063072,2.7875269111423,8.90826404284287
"hsa-miR-19b-3p",2.06638540881596,4.49530018678134,3.08690445231518,2.23523324435292
"hsa-miR-20a-5p",2.83391413111488,3.03818326484574,4.36321065394953,1.61258878176164
"hsa-miR-21-5p",6.7184068559055,6.55077224799505,4.87222541403568,4.95996900718985
"hsa-miR-22-3p",2.63722187530221,4.84567775719345,2.86744031033172,2.71458270462529
"hsa-miR-23a-3p",4.68861600237731,7.40661407149323,6.7078059711428,7.33086681752034
"hsa-miR-24-1-5p",7.50948016095309,3.91514255145641,5.01244638248512,11.1730038920552
"hsa-miR-24-3p",5.85965326426885,9.73861234003763,7.82152439741524,7.00588035283347
"hsa-miR-25-3p",2.68480354071147,3.81008639119033,3.08398969185995,3.47152216973632
"hsa-miR-26a-5p",7.53444735874515,3.5081536864344,5.59578387035569,12.8140637884978
"hsa-miR-26b-5p",4.51859683805376,4.81124346546021,2.74457890328636,2.04979986780857
"hsa-miR-27a-3p",2.35295849136594,5.21527089535013,3.93743463216284,3.90752918632544
"hsa-miR-28-5p",2.81646602363883,3.23035861709971,3.05191904136604,2.74588216283894
"hsa-miR-29a-3p",4.43122065778654,5.88983036659019,4.0157618587854,4.0319373508056
"hsa-miR-30a-5p",8.17119496573511,4.95809788213775,2.73896482438557,3.09440527065146
"hsa-miR-30a-3p",1.85266104239,2.87099243106392,2.5616067553253,2.61926857750381
"hsa-miR-31-5p",4.41840192014657,3.64122273091613,2.49637816486062,0.933970550430923
"hsa-miR-32-5p",2.27507318192662,6.27728470418303,10.1207323608939,5.25890095351566
"hsa-miR-33a-5p",13.7730053410804,1.49992930477401,5.23502661300611,4.58702609783832
"hsa-miR-92a-3p",4.60370096562288,5.69853375516613,4.39577994033091,4.84165957585735
"hsa-miR-93-5p",3.46348915309967,4.01147154988749,2.85315852449717,3.24397678146131
"hsa-miR-95-3p",4.78156941735273,5.03846441147667,5.36983648189546,3.3208200670712
"hsa-miR-96-5p",3.23158677639244,6.96845273666077,5.6030442409757,6.03708933264954
"hsa-miR-98-5p",5.95094834396337,2.57719492557956,2.11117411175896,3.97748434668959
"hsa-miR-99a-5p",5.04819368682726,4.98605210420719,1.67682659699705,2.7869318510928
"hsa-miR-100-5p",1.9378525671163,5.50791202767686,2.88708060357597,3.5805950527156
"hsa-miR-101-3p",6.27743638830773,8.24553376000401,4.21238682482747,8.97334954118191
"hsa-miR-29b-3p",3.19975120498502,5.55694131305829,2.34818169452721,2.04015900527837
"hsa-miR-103a-3p",2.52614534686358,3.34599331102288,2.44524301543405,2.10260586824341
"hsa-miR-105-5p",3.09048858279379,2.5375384272037,3.42486680305058,3.23986719740686
"hsa-miR-106a-5p",3.42656079970406,3.56052438265799,1.31553020422636,2.40169875954138
"hsa-miR-107",2.02342036055822,2.99983425367305,1.79939688889199,1.0105368190389
"hsa-miR-192-5p",4.31652144734793,4.1960728474801,4.31178533033907,3.96621729041164
"hsa-miR-196a-5p",2.12443250690399,5.71368441206438,1.00080978968896,0.638237619774772
"hsa-miR-197-3p",5.55252691385313,5.38212089315889,5.39761396396129,5.42445864740417
"hsa-miR-198",4.89182950426227,4.65246258613691,5.37548971101698,5.47439379951058
"hsa-miR-199a-5p",4.66825386034613,3.84140355747649,4.03054001194497,4.01830770341689
"hsa-miR-199a-3p, hsa-miR-199b-3p",10.8151507709983,4.57429159274481,0.937120824900139,3.17323716194006
"hsa-miR-208a-3p",4.01773606800155,9.41916609586943,6.33031445047257,10.3155830201988
"hsa-miR-129-5p",3.79750420970009,4.23530048052992,3.54951545206658,3.7214636524914
"hsa-miR-148a-3p",2.01562708642436,3.63315354796302,1.29455667931195,5.3057984620474
"hsa-miR-30c-5p",2.16800931292146,6.61421531700968,2.01615090891042,2.92437218260194
"hsa-miR-30d-5p",3.96755904353886,5.56432991460902,4.55077333442101,4.42592919379857
"hsa-miR-139-5p",2.77228012615635,5.75090998658174,4.10357911148615,3.41506013178553
"hsa-miR-147a",1.80122326089073,2.59104864590043,2.82302895491193,2.08792523101611
"hsa-miR-7-5p",5.42816474761914,6.55240292181379,2.99444066958902,3.98207728807197
"hsa-miR-10a-5p",4.67040701372369,1.67409099993013,1.20887412880317,1.45612542447112
"hsa-miR-10b-5p",2.01066105853509,1.60559528578605,0.666397933760514,0.747032609029448
"hsa-miR-34a-5p",3.86695112288029,3.30402398154184,3.81509522865164,3.17147209763819
"hsa-miR-181a-5p",2.79021236336671,4.05197799253598,2.36968740302203,2.68383311091097
"hsa-miR-181b-5p",2.71778060258481,2.85382357607623,2.64848973762317,2.53668229534732
"hsa-miR-181c-5p",5.3731464796176,6.8409941360711,3.99618385745224,1.17498248151437
"hsa-miR-182-5p",5.14701646317611,2.3901262247549,0.635640335168687,12.7119840141905
"hsa-miR-182-3p",2.4328052908947,4.36636254758817,4.53670595186959,3.97197505364601
"hsa-miR-183-5p",9.51793921457843,5.21581771834694,3.68612326381175,3.0718789817274
"hsa-miR-187-3p",4.8222120193211,4.4706918101582,4.52597245220042,4.40263494340423
"hsa-miR-199b-5p",4.21891517723685,3.27921094087925,3.84294986197997,3.60055016200068
"hsa-miR-203a-3p",2.63722187530221,1.22383363844013,2.95414581889999,2.80740141483543
"hsa-miR-204-5p",4.00338378226123,2.9729166039077,3.4948420551276,3.68220845049597
"hsa-miR-205-5p",3.47954172131549,4.78266967172126,7.16114243868541,7.50997898025682
"hsa-miR-210-3p",4.87751076570483,9.36551182138896,4.64959189753431,5.98897334253384
