"","GSM4250514","GSM4250515","GSM4250516","GSM4250517","GSM4250518","GSM4250519","GSM4250520","GSM4250521","GSM4250522","GSM4250523","GSM4250524","GSM4250525","GSM4250526","GSM4250527","GSM4250528","GSM4250529","GSM4250530","GSM4250531","GSM4250532","GSM4250533","GSM4250534","GSM4250535","GSM4250536","GSM4250537","GSM4250538","GSM4250539","GSM4250540","GSM4250541","GSM4250542","GSM4250543","GSM4250544","GSM4250545","GSM4250546","GSM4250547","GSM4250548","GSM4250549"
"hsa-miR-2110",5.0574502721839,4.89287670006069,4.96670731415032,4.70597790168252,5.44824022521607,5.05918219921169,4.58315800387441,4.84849775538515,5.1197711619529,5.0036022366802,4.85996954822103,5.09550251765867,5.07553263116736,4.99186193055632,5.09761079662642,4.79389588254888,5.05831649559082,5.09676785471469,5.18745105402733,5.23993261348524,4.85049941375812,5.21761848535105,5.06047978140759,5.46074256378964,5.33699741660501,4.75328361646088,5.39643353125099,4.67638025546692,5.08915913191124,5.49313492230551,5.06134418828839,5.16390121381454,5.41515020542639,5.24792751344359,4.94345253855882,5.23878685958712
"hsa-miR-2113",5.0574502721839,4.89287670006069,4.96670731415032,4.70597790168252,5.44824022521607,5.05918219921169,4.58315800387441,4.84849775538515,5.1197711619529,5.0036022366802,4.85996954822103,5.09550251765867,5.07553263116736,4.99186193055632,5.09761079662642,4.79389588254888,5.05831649559082,5.09676785471469,5.18745105402733,5.23993261348524,4.85049941375812,5.21761848535105,5.06047978140759,5.46074256378964,5.33699741660501,4.75328361646088,5.39643353125099,4.67638025546692,5.08915913191124,5.49313492230551,5.06134418828839,5.16390121381454,5.41515020542639,5.24792751344359,4.94345253855882,5.23878685958712
"hsa-miR-2116-5p",5.0574502721839,4.89287670006069,4.96670731415032,4.70597790168252,5.44824022521607,5.05918219921169,4.58315800387441,4.84849775538515,5.1197711619529,5.0036022366802,4.85996954822103,5.09550251765867,5.07553263116736,4.99186193055632,5.09761079662642,4.79389588254888,5.05831649559082,5.09676785471469,5.18745105402733,5.23993261348524,4.85049941375812,5.21761848535105,5.06047978140759,5.46074256378964,5.33699741660501,4.75328361646088,5.39643353125099,4.67638025546692,5.08915913191124,5.49313492230551,5.06134418828839,5.16390121381454,5.41515020542639,5.24792751344359,4.94345253855882,5.23878685958712
"hsa-miR-2117",5.0574502721839,4.89287670006069,4.96670731415032,4.70597790168252,5.44824022521607,5.05918219921169,4.58315800387441,4.84849775538515,5.1197711619529,5.0036022366802,4.85996954822103,5.09550251765867,5.07553263116736,4.99186193055632,5.09761079662642,4.79389588254888,5.05831649559082,5.09676785471469,5.18745105402733,5.23993261348524,4.85049941375812,5.21761848535105,5.06047978140759,5.46074256378964,5.33699741660501,4.75328361646088,5.39643353125099,4.67638025546692,5.08915913191124,5.49313492230551,5.06134418828839,5.16390121381454,5.41515020542639,5.24792751344359,4.94345253855882,5.23878685958712
"hsa-miR-212-3p",5.0574502721839,4.89287670006069,5.30341546268562,4.70597790168252,5.44824022521607,5.05918219921169,4.9676297534662,4.84849775538515,5.1197711619529,5.0036022366802,4.85996954822103,5.09550251765867,5.07553263116736,4.99186193055632,5.09761079662642,4.79389588254888,5.26903314645524,5.09676785471469,5.18745105402733,5.23993261348524,4.85049941375812,5.21761848535105,5.06047978140759,5.46074256378964,5.33699741660501,4.75328361646088,5.39643353125099,4.67638025546692,5.08915913191124,5.49313492230551,5.06134418828839,5.16390121381454,5.41515020542639,5.24792751344359,4.94345253855882,5.23878685958712
"hsa-miR-214-3p",5.0574502721839,4.89287670006069,4.96670731415032,4.70597790168252,5.44824022521607,5.05918219921169,4.58315800387441,4.84849775538515,5.1197711619529,5.0036022366802,4.85996954822103,5.09550251765867,5.07553263116736,4.99186193055632,5.09761079662642,4.79389588254888,5.05831649559082,5.09676785471469,5.18745105402733,5.23993261348524,4.85049941375812,5.21761848535105,5.06047978140759,5.46074256378964,5.33699741660501,4.75328361646088,5.39643353125099,4.67638025546692,5.08915913191124,5.49313492230551,5.06134418828839,5.16390121381454,5.41515020542639,5.24792751344359,4.94345253855882,5.23878685958712
"hsa-miR-215-5p",5.0574502721839,4.89287670006069,4.96670731415032,4.70597790168252,5.44824022521607,5.05918219921169,4.58315800387441,4.84849775538515,5.1197711619529,5.0036022366802,4.85996954822103,5.09550251765867,5.07553263116736,4.99186193055632,5.09761079662642,4.79389588254888,5.05831649559082,5.09676785471469,5.18745105402733,5.23993261348524,4.85049941375812,5.21761848535105,5.06047978140759,5.46074256378964,5.33699741660501,4.75328361646088,5.39643353125099,4.67638025546692,5.08915913191124,5.49313492230551,5.06134418828839,5.16390121381454,5.41515020542639,5.24792751344359,4.94345253855882,5.23878685958712
"hsa-miR-216a-5p",5.0574502721839,4.89287670006069,4.96670731415032,4.70597790168252,5.44824022521607,5.05918219921169,4.58315800387441,4.84849775538515,5.1197711619529,5.0036022366802,4.85996954822103,5.09550251765867,5.07553263116736,4.99186193055632,5.09761079662642,4.79389588254888,5.05831649559082,5.09676785471469,5.18745105402733,5.23993261348524,4.85049941375812,5.21761848535105,5.06047978140759,5.46074256378964,5.33699741660501,4.75328361646088,5.39643353125099,4.67638025546692,5.08915913191124,5.49313492230551,5.06134418828839,5.16390121381454,5.41515020542639,5.24792751344359,4.94345253855882,5.23878685958712
"hsa-miR-216b-5p",5.0574502721839,4.89287670006069,4.96670731415032,4.70597790168252,5.44824022521607,5.05918219921169,5.24298351610969,4.84849775538515,5.1197711619529,5.0036022366802,4.85996954822103,5.09550251765867,5.07553263116736,4.99186193055632,5.09761079662642,4.79389588254888,5.05831649559082,5.09676785471469,5.18745105402733,5.23993261348524,4.85049941375812,5.21761848535105,5.06047978140759,5.46074256378964,5.33699741660501,4.75328361646088,5.39643353125099,4.67638025546692,5.08915913191124,5.49313492230551,5.06134418828839,5.16390121381454,5.41515020542639,5.24792751344359,4.94345253855882,5.23878685958712
"hsa-miR-217",5.0574502721839,4.89287670006069,4.96670731415032,4.70597790168252,5.44824022521607,5.05918219921169,4.58315800387441,4.84849775538515,5.1197711619529,5.0036022366802,4.85996954822103,5.09550251765867,5.07553263116736,4.99186193055632,5.09761079662642,4.79389588254888,5.05831649559082,5.09676785471469,5.18745105402733,5.23993261348524,4.85049941375812,5.21761848535105,5.06047978140759,5.46074256378964,5.33699741660501,4.75328361646088,5.39643353125099,4.67638025546692,5.08915913191124,5.49313492230551,5.06134418828839,5.16390121381454,5.41515020542639,5.24792751344359,4.94345253855882,5.23878685958712
"hsa-miR-218-5p",5.0574502721839,4.89287670006069,4.96670731415032,4.70597790168252,5.44824022521607,5.05918219921169,4.58315800387441,4.84849775538515,5.1197711619529,5.0036022366802,4.85996954822103,5.09550251765867,5.07553263116736,4.99186193055632,5.09761079662642,4.79389588254888,5.05831649559082,5.09676785471469,5.18745105402733,5.23993261348524,4.85049941375812,5.21761848535105,5.06047978140759,5.46074256378964,5.33699741660501,4.75328361646088,5.39643353125099,4.67638025546692,5.08915913191124,5.49313492230551,5.06134418828839,5.16390121381454,5.41515020542639,5.24792751344359,4.94345253855882,5.23878685958712
"hsa-miR-219a-1-3p",5.0574502721839,4.89287670006069,4.96670731415032,4.70597790168252,5.44824022521607,5.05918219921169,4.58315800387441,4.84849775538515,5.1197711619529,5.0036022366802,4.85996954822103,5.09550251765867,5.07553263116736,4.99186193055632,5.09761079662642,4.79389588254888,5.05831649559082,5.09676785471469,5.18745105402733,5.23993261348524,4.85049941375812,5.21761848535105,5.06047978140759,5.46074256378964,5.33699741660501,4.75328361646088,5.39643353125099,4.67638025546692,5.08915913191124,5.49313492230551,5.06134418828839,5.16390121381454,5.41515020542639,5.24792751344359,4.94345253855882,5.23878685958712
"hsa-miR-219a-2-3p",5.0574502721839,4.89287670006069,4.96670731415032,4.70597790168252,5.44824022521607,5.05918219921169,4.58315800387441,4.84849775538515,5.1197711619529,5.0036022366802,4.85996954822103,5.09550251765867,5.07553263116736,4.99186193055632,5.09761079662642,4.79389588254888,5.05831649559082,5.09676785471469,5.18745105402733,5.23993261348524,4.85049941375812,5.21761848535105,5.06047978140759,5.46074256378964,5.33699741660501,4.75328361646088,5.39643353125099,4.67638025546692,5.08915913191124,5.49313492230551,5.06134418828839,5.16390121381454,5.41515020542639,5.24792751344359,4.94345253855882,5.23878685958712
"hsa-miR-219a-5p",5.0574502721839,4.89287670006069,4.96670731415032,4.70597790168252,5.44824022521607,5.05918219921169,4.58315800387441,4.84849775538515,5.1197711619529,5.0036022366802,4.85996954822103,5.09550251765867,5.07553263116736,4.99186193055632,5.09761079662642,4.79389588254888,5.05831649559082,5.09676785471469,5.18745105402733,5.23993261348524,4.85049941375812,5.21761848535105,5.06047978140759,5.46074256378964,5.33699741660501,4.75328361646088,5.39643353125099,4.67638025546692,5.08915913191124,5.49313492230551,5.06134418828839,5.16390121381454,5.41515020542639,5.24792751344359,4.94345253855882,5.23878685958712
"hsa-miR-219b-3p",5.0574502721839,4.89287670006069,4.96670731415032,4.70597790168252,5.44824022521607,5.05918219921169,4.58315800387441,4.84849775538515,5.1197711619529,5.0036022366802,4.85996954822103,5.09550251765867,5.07553263116736,4.99186193055632,5.09761079662642,4.79389588254888,5.05831649559082,5.09676785471469,5.18745105402733,5.23993261348524,4.85049941375812,5.21761848535105,5.06047978140759,5.46074256378964,5.33699741660501,4.75328361646088,5.39643353125099,4.67638025546692,5.08915913191124,5.49313492230551,5.06134418828839,5.16390121381454,5.41515020542639,5.24792751344359,4.94345253855882,5.23878685958712
"hsa-miR-22-3p",5.0574502721839,4.89287670006069,4.96670731415032,4.70597790168252,5.44824022521607,5.05918219921169,4.58315800387441,4.84849775538515,5.1197711619529,5.0036022366802,4.85996954822103,5.09550251765867,5.07553263116736,4.99186193055632,5.09761079662642,5.40871186102943,5.05831649559082,5.09676785471469,5.18745105402733,5.23993261348524,4.85049941375812,5.21761848535105,5.50652577904312,5.46074256378964,5.33699741660501,4.75328361646088,6.60880924267552,4.67638025546692,5.08915913191124,5.49313492230551,5.81992359556066,5.57470704641555,5.41515020542639,5.24792751344359,4.94345253855882,5.23878685958712
"hsa-miR-221-3p",5.0574502721839,4.89287670006069,4.96670731415032,4.70597790168252,5.44824022521607,5.05918219921169,4.58315800387441,4.84849775538515,5.1197711619529,5.0036022366802,4.85996954822103,5.09550251765867,5.07553263116736,4.99186193055632,5.09761079662642,4.79389588254888,5.05831649559082,5.09676785471469,5.18745105402733,5.23993261348524,4.85049941375812,5.21761848535105,5.06047978140759,5.46074256378964,5.33699741660501,4.75328361646088,5.39643353125099,4.67638025546692,5.08915913191124,5.49313492230551,5.06134418828839,5.16390121381454,5.41515020542639,5.24792751344359,4.94345253855882,5.23878685958712
"hsa-miR-221-5p",5.0574502721839,4.89287670006069,4.96670731415032,4.70597790168252,5.44824022521607,5.05918219921169,4.58315800387441,4.84849775538515,5.1197711619529,5.0036022366802,4.85996954822103,5.09550251765867,5.07553263116736,4.99186193055632,5.09761079662642,4.79389588254888,5.05831649559082,5.09676785471469,5.18745105402733,5.23993261348524,4.85049941375812,5.21761848535105,5.06047978140759,5.46074256378964,5.33699741660501,4.75328361646088,5.39643353125099,4.67638025546692,5.08915913191124,5.49313492230551,5.06134418828839,5.16390121381454,5.41515020542639,5.24792751344359,4.94345253855882,5.23878685958712
"hsa-miR-222-3p",5.0574502721839,4.89287670006069,4.96670731415032,4.70597790168252,5.44824022521607,5.05918219921169,4.58315800387441,4.84849775538515,5.1197711619529,5.0036022366802,4.85996954822103,5.09550251765867,5.07553263116736,4.99186193055632,5.09761079662642,4.79389588254888,5.05831649559082,5.09676785471469,5.18745105402733,5.23993261348524,4.85049941375812,5.21761848535105,5.06047978140759,5.46074256378964,5.33699741660501,4.75328361646088,5.39643353125099,4.67638025546692,5.08915913191124,5.49313492230551,5.06134418828839,5.16390121381454,5.41515020542639,5.24792751344359,4.94345253855882,5.23878685958712
"hsa-miR-223-3p",5.0574502721839,4.89287670006069,4.96670731415032,4.70597790168252,5.44824022521607,5.05918219921169,4.58315800387441,4.84849775538515,5.1197711619529,5.0036022366802,4.85996954822103,5.09550251765867,5.07553263116736,4.99186193055632,5.09761079662642,4.79389588254888,5.05831649559082,5.09676785471469,5.18745105402733,5.23993261348524,4.85049941375812,5.21761848535105,5.06047978140759,5.46074256378964,5.33699741660501,4.75328361646088,5.51569983828404,4.67638025546692,5.08915913191124,5.49313492230551,5.06134418828839,7.63364916755724,5.41515020542639,5.24792751344359,4.94345253855882,5.23878685958712
"hsa-miR-224-5p",5.0574502721839,4.89287670006069,4.96670731415032,4.70597790168252,5.44824022521607,5.05918219921169,4.58315800387441,4.84849775538515,5.1197711619529,5.0036022366802,4.85996954822103,5.09550251765867,5.07553263116736,4.99186193055632,5.09761079662642,4.79389588254888,5.05831649559082,5.09676785471469,5.18745105402733,5.23993261348524,4.85049941375812,5.21761848535105,5.06047978140759,5.46074256378964,5.33699741660501,4.75328361646088,5.39643353125099,4.67638025546692,5.08915913191124,5.49313492230551,5.06134418828839,5.16390121381454,5.41515020542639,5.24792751344359,4.94345253855882,5.23878685958712
"hsa-miR-2278",5.0574502721839,4.89287670006069,4.96670731415032,4.70597790168252,5.44824022521607,5.05918219921169,4.58315800387441,4.84849775538515,5.1197711619529,5.0036022366802,4.85996954822103,5.09550251765867,5.07553263116736,4.99186193055632,5.09761079662642,4.79389588254888,5.05831649559082,5.09676785471469,5.18745105402733,5.23993261348524,4.85049941375812,5.21761848535105,5.06047978140759,5.46074256378964,5.33699741660501,4.75328361646088,5.39643353125099,4.67638025546692,5.08915913191124,5.49313492230551,5.06134418828839,5.16390121381454,5.41515020542639,5.24792751344359,4.94345253855882,5.23878685958712
"hsa-miR-23a-3p",5.0574502721839,4.89287670006069,4.96670731415032,4.70597790168252,5.44824022521607,5.05918219921169,4.58315800387441,4.84849775538515,5.1197711619529,5.0036022366802,4.85996954822103,5.09550251765867,5.08491465976794,4.99186193055632,5.09761079662642,6.55979769575487,5.05831649559082,5.09676785471469,5.18745105402733,5.23993261348524,5.02989454966334,5.21761848535105,5.66760832567372,5.46074256378964,5.33699741660501,5,7.16751850373522,4.67638025546692,6.08725066461331,5.49313492230551,5.88581837198992,8.27001493743756,6.08873524619028,5.61382629093404,4.94345253855882,5.74604398299834
"hsa-miR-23b-3p",5.0574502721839,5.08406426478847,4.96670731415032,4.70597790168252,5.44824022521607,5.05918219921169,4.9676297534662,4.84849775538515,5.1197711619529,5.0036022366802,4.85996954822103,5.09550251765867,5.07553263116736,5.11144869848767,5.09761079662642,4.79389588254888,5.05831649559082,5.09676785471469,5.18745105402733,5.23993261348524,4.85049941375812,5.21761848535105,5.06047978140759,5.46074256378964,5.33699741660501,4.75328361646088,5.39643353125099,4.67638025546692,5.08915913191124,5.49313492230551,5.06134418828839,5.16390121381454,5.41515020542639,5.24792751344359,4.94345253855882,5.23878685958712
"hsa-miR-23c",5.0574502721839,4.89287670006069,4.96670731415032,4.70597790168252,5.44824022521607,5.05918219921169,4.58315800387441,4.84849775538515,5.1197711619529,5.0036022366802,4.85996954822103,5.09550251765867,5.07553263116736,4.99186193055632,5.09761079662642,4.79389588254888,5.05831649559082,5.09676785471469,5.18745105402733,5.23993261348524,4.85049941375812,5.21761848535105,5.06047978140759,5.46074256378964,5.33699741660501,4.75328361646088,5.39643353125099,4.67638025546692,5.08915913191124,5.49313492230551,5.06134418828839,5.16390121381454,5.41515020542639,5.24792751344359,4.94345253855882,5.23878685958712
"hsa-miR-24-3p",5.0574502721839,4.89287670006069,4.96670731415032,4.70597790168252,5.44824022521607,5.05918219921169,4.58315800387441,4.84849775538515,5.1197711619529,5.0036022366802,4.85996954822103,5.09550251765867,5.07553263116736,4.99186193055632,5.09761079662642,4.79389588254888,5.05831649559082,5.09676785471469,5.18745105402733,5.23993261348524,4.85049941375812,5.21761848535105,5.06047978140759,5.46074256378964,5.33699741660501,4.75328361646088,5.39643353125099,4.67638025546692,5.08915913191124,5.49313492230551,5.06134418828839,5.16390121381454,5.41515020542639,5.24792751344359,4.94345253855882,5.23878685958712
"hsa-miR-25-3p",5.0574502721839,4.89287670006069,4.96670731415032,4.70597790168252,5.44824022521607,5.05918219921169,4.58315800387441,4.84849775538515,5.1197711619529,5.0036022366802,4.85996954822103,5.09550251765867,5.07553263116736,4.99186193055632,5.09761079662642,4.79389588254888,5.05831649559082,5.09676785471469,5.18745105402733,5.23993261348524,4.85049941375812,5.21761848535105,5.48220292629596,5.46074256378964,5.33699741660501,4.75328361646088,7.30997649237056,4.67638025546692,5.08915913191124,5.49313492230551,5.06134418828839,7.161686174584,6.26453643099903,5.36772051340145,4.94345253855882,5.23878685958712
"hsa-miR-25-5p",5.0574502721839,4.89287670006069,4.96670731415032,4.70597790168252,5.44824022521607,5.05918219921169,4.58315800387441,4.84849775538515,5.1197711619529,5.0036022366802,4.85996954822103,5.09550251765867,5.07553263116736,4.99186193055632,5.09761079662642,4.79389588254888,5.05831649559082,5.09676785471469,5.18745105402733,5.23993261348524,4.85049941375812,5.21761848535105,5.06047978140759,5.46074256378964,5.33699741660501,4.75328361646088,5.39643353125099,4.67638025546692,5.08915913191124,5.49313492230551,5.06134418828839,5.16390121381454,5.41515020542639,5.24792751344359,4.94345253855882,5.23878685958712
"hsa-miR-2682-5p",5.0574502721839,4.89287670006069,4.96670731415032,4.70597790168252,5.44824022521607,5.05918219921169,4.58315800387441,4.84849775538515,5.1197711619529,5.0036022366802,5.22149045504206,5.09550251765867,5.07553263116736,4.99186193055632,5.09761079662642,4.79389588254888,5.05831649559082,5.09676785471469,5.18745105402733,5.23993261348524,4.85049941375812,5.21761848535105,5.06047978140759,5.46074256378964,5.33699741660501,4.75328361646088,5.39643353125099,4.67638025546692,5.08915913191124,5.49313492230551,5.06134418828839,5.16390121381454,5.41515020542639,5.24792751344359,4.94345253855882,5.23878685958712
"hsa-miR-26a-5p",5.0574502721839,4.89287670006069,4.96670731415032,4.70597790168252,5.44824022521607,5.05918219921169,4.58315800387441,4.84849775538515,5.1197711619529,5.0036022366802,4.85996954822103,5.09550251765867,5.07553263116736,4.99186193055632,5.09761079662642,4.79389588254888,5.05831649559082,5.09676785471469,5.18745105402733,5.23993261348524,4.85049941375812,5.21761848535105,5.06047978140759,5.46074256378964,5.33699741660501,4.75328361646088,5.39643353125099,4.67638025546692,5.08915913191124,5.49313492230551,5.06134418828839,5.16390121381454,5.41515020542639,5.24792751344359,4.94345253855882,5.23878685958712
"hsa-miR-26b-5p",5.0574502721839,5.08406426478847,4.96670731415032,5.11478344724985,5.44824022521607,5.05918219921169,4.58315800387441,4.84849775538515,5.1197711619529,5.0036022366802,4.85996954822103,5.09550251765867,5.07553263116736,5.23725777090037,5.09761079662642,4.79389588254888,5.05831649559082,5.09676785471469,5.18745105402733,5.23993261348524,5.20554891117303,5.21761848535105,5.06047978140759,5.46074256378964,5.33699741660501,4.75328361646088,5.39643353125099,4.67638025546692,5.08915913191124,5.49313492230551,5.06134418828839,5.16390121381454,5.41515020542639,5.36772051340145,5.26265865507222,5.23878685958712
"hsa-miR-27a-3p",5.0574502721839,4.89287670006069,4.96670731415032,4.70597790168252,5.44824022521607,5.05918219921169,4.58315800387441,4.84849775538515,5.1197711619529,5.0036022366802,4.85996954822103,5.09550251765867,5.07553263116736,4.99186193055632,5.09761079662642,4.79389588254888,5.05831649559082,5.09676785471469,5.18745105402733,5.23993261348524,4.85049941375812,5.21761848535105,5.06047978140759,5.46074256378964,5.33699741660501,4.75328361646088,5.39643353125099,4.67638025546692,5.08915913191124,5.49313492230551,5.06134418828839,5.16390121381454,5.41515020542639,5.24792751344359,4.94345253855882,5.23878685958712
"hsa-miR-27b-3p",5.0574502721839,4.89287670006069,4.96670731415032,4.86888427302877,5.44824022521607,5.05918219921169,4.58315800387441,4.84849775538515,5.1197711619529,5.0036022366802,4.85996954822103,5.09550251765867,5.07553263116736,4.99186193055632,5.09761079662642,4.79389588254888,5.05831649559082,5.09676785471469,5.18745105402733,5.23993261348524,4.85049941375812,5.21761848535105,5.06047978140759,5.46074256378964,5.33699741660501,4.75328361646088,5.39643353125099,4.67638025546692,5.08915913191124,5.49313492230551,5.06134418828839,5.16390121381454,5.41515020542639,5.24792751344359,4.94345253855882,5.23878685958712
"hsa-miR-28-3p",5.0574502721839,5.13134253912326,4.96670731415032,4.70597790168252,5.44824022521607,5.05918219921169,5.24298351610969,4.84849775538515,5.1197711619529,5.0036022366802,4.85996954822103,5.09550251765867,5.07553263116736,4.99186193055632,5.09761079662642,4.79389588254888,5.05831649559082,5.09676785471469,5.18745105402733,5.23993261348524,4.85049941375812,5.21761848535105,5.06047978140759,5.46074256378964,5.33699741660501,4.75328361646088,5.39643353125099,4.67638025546692,5.08915913191124,5.49313492230551,5.06134418828839,5.16390121381454,5.41515020542639,5.24792751344359,4.94345253855882,5.23878685958712
"hsa-miR-28-5p",5.52418907844937,5.38784501296558,5.61794491742059,4.70597790168252,5.44824022521607,5.05918219921169,5.34020617991171,5.41447383643093,5.1197711619529,5.0036022366802,4.85996954822103,5.09550251765867,5.65563804923464,5.42492208821069,5.09761079662642,4.79649392942584,5.35191096110308,5.28835856219366,5.34731131636529,5.23993261348524,5.0759604132434,5.21761848535105,5.06047978140759,5.54689445988764,5.33699741660501,4.75328361646088,5.39643353125099,4.67638025546692,5.08915913191124,5.49313492230551,5.06134418828839,5.16390121381454,5.41515020542639,5.24792751344359,4.94345253855882,5.23878685958712
"hsa-miR-296-3p",5.0574502721839,4.89287670006069,4.96670731415032,4.70597790168252,5.44824022521607,5.05918219921169,4.58315800387441,4.84849775538515,5.1197711619529,5.0036022366802,4.85996954822103,5.09550251765867,5.07553263116736,4.99186193055632,5.09761079662642,4.79389588254888,5.05831649559082,5.09676785471469,5.18745105402733,5.23993261348524,4.85049941375812,5.21761848535105,5.06047978140759,5.46074256378964,5.33699741660501,4.75328361646088,5.39643353125099,4.67638025546692,5.08915913191124,5.49313492230551,5.06134418828839,5.16390121381454,5.41515020542639,5.24792751344359,4.94345253855882,5.23878685958712
"hsa-miR-296-5p",5.0574502721839,4.89287670006069,4.96670731415032,4.70597790168252,5.44824022521607,5.05918219921169,4.58315800387441,4.84849775538515,5.1197711619529,5.0036022366802,4.85996954822103,5.09550251765867,5.07553263116736,4.99186193055632,5.09761079662642,4.79389588254888,5.05831649559082,5.09676785471469,5.18745105402733,5.23993261348524,4.85049941375812,5.21761848535105,5.06047978140759,5.46074256378964,5.33699741660501,4.75328361646088,5.39643353125099,4.67638025546692,5.08915913191124,5.49313492230551,5.06134418828839,5.16390121381454,5.41515020542639,5.24792751344359,4.94345253855882,5.23878685958712
"hsa-miR-297",5.0574502721839,4.89287670006069,4.96670731415032,4.70597790168252,5.44824022521607,5.05918219921169,4.58315800387441,4.84849775538515,5.1197711619529,5.0036022366802,4.85996954822103,5.09550251765867,5.07553263116736,4.99186193055632,5.09761079662642,4.79389588254888,5.05831649559082,5.09676785471469,5.18745105402733,5.23993261348524,4.85049941375812,5.21761848535105,5.06047978140759,5.46074256378964,5.33699741660501,4.75328361646088,5.39643353125099,4.67638025546692,5.08915913191124,5.49313492230551,5.06134418828839,5.16390121381454,5.41515020542639,5.24792751344359,4.94345253855882,5.23878685958712
"hsa-miR-298",5.0574502721839,4.89287670006069,4.96670731415032,4.70597790168252,5.44824022521607,5.05918219921169,4.58315800387441,4.84849775538515,5.1197711619529,5.0036022366802,4.85996954822103,5.09550251765867,5.07553263116736,4.99186193055632,5.09761079662642,4.79389588254888,5.05831649559082,5.09676785471469,5.18745105402733,5.23993261348524,4.85049941375812,5.21761848535105,5.06047978140759,5.46074256378964,5.33699741660501,4.75328361646088,5.39643353125099,4.67638025546692,5.08915913191124,5.49313492230551,5.06134418828839,5.16390121381454,5.41515020542639,5.24792751344359,4.94345253855882,5.23878685958712
"hsa-miR-299-3p",5.0574502721839,4.89287670006069,4.96670731415032,4.70597790168252,5.44824022521607,5.05918219921169,4.58315800387441,4.84849775538515,5.1197711619529,5.0036022366802,4.85996954822103,5.09550251765867,5.07553263116736,4.99186193055632,5.09761079662642,4.79389588254888,5.05831649559082,5.09676785471469,5.18745105402733,5.23993261348524,4.85049941375812,5.21761848535105,5.06047978140759,5.46074256378964,5.33699741660501,4.75328361646088,5.39643353125099,4.67638025546692,5.08915913191124,5.49313492230551,5.06134418828839,5.16390121381454,5.41515020542639,5.24792751344359,4.94345253855882,5.23878685958712
"hsa-miR-299-5p",5.0574502721839,4.89287670006069,4.96670731415032,4.70597790168252,5.44824022521607,5.05918219921169,5.02680005934372,4.84849775538515,5.1197711619529,5.0036022366802,4.85996954822103,5.09550251765867,5.07553263116736,4.99186193055632,5.09761079662642,4.79389588254888,5.05831649559082,5.09676785471469,5.18745105402733,5.23993261348524,4.85049941375812,5.21761848535105,5.06047978140759,5.46074256378964,5.33699741660501,4.75328361646088,5.39643353125099,4.67638025546692,5.08915913191124,5.49313492230551,5.06134418828839,5.16390121381454,5.41515020542639,5.24792751344359,4.94345253855882,5.23878685958712
"hsa-miR-29a-3p",5.0574502721839,4.89287670006069,4.96670731415032,4.70597790168252,5.44824022521607,5.05918219921169,4.58315800387441,4.84849775538515,5.1197711619529,5.0036022366802,4.85996954822103,5.09550251765867,5.07553263116736,4.99186193055632,5.09761079662642,4.79389588254888,5.05831649559082,5.09676785471469,5.18745105402733,5.23993261348524,4.85049941375812,5.21761848535105,5.06047978140759,5.46074256378964,5.33699741660501,4.75328361646088,5.39643353125099,4.67638025546692,5.08915913191124,5.49313492230551,5.06134418828839,5.16390121381454,5.41515020542639,5.24792751344359,4.94345253855882,5.23878685958712
"hsa-miR-29b-3p",5.0574502721839,4.89287670006069,4.96670731415032,4.70597790168252,5.44824022521607,5.05918219921169,4.58315800387441,4.84849775538515,5.1197711619529,5.0036022366802,4.85996954822103,5.09550251765867,5.07553263116736,4.99186193055632,5.09761079662642,4.79389588254888,5.05831649559082,5.09676785471469,5.18745105402733,5.23993261348524,4.85049941375812,5.21761848535105,5.06047978140759,5.46074256378964,5.33699741660501,4.75328361646088,5.39643353125099,4.67638025546692,5.08915913191124,5.49313492230551,5.06134418828839,5.16390121381454,5.41515020542639,5.24792751344359,4.94345253855882,5.23878685958712
"hsa-miR-29c-3p",5.0574502721839,4.89287670006069,4.96670731415032,4.70597790168252,5.44824022521607,5.05918219921169,4.58315800387441,4.84849775538515,5.1197711619529,5.0036022366802,4.85996954822103,5.09550251765867,5.07553263116736,4.99186193055632,5.09761079662642,4.79389588254888,5.05831649559082,5.09676785471469,5.18745105402733,5.23993261348524,4.85049941375812,5.21761848535105,5.06047978140759,5.46074256378964,5.33699741660501,4.75328361646088,5.39643353125099,4.67638025546692,5.08915913191124,5.49313492230551,5.06134418828839,5.16390121381454,5.41515020542639,5.24792751344359,4.94345253855882,5.23878685958712
"hsa-miR-300",5.0574502721839,4.89287670006069,4.96670731415032,4.70597790168252,5.44824022521607,5.05918219921169,4.58315800387441,4.84849775538515,5.1197711619529,5.0036022366802,4.85996954822103,5.09550251765867,5.07553263116736,4.99186193055632,5.09761079662642,4.79389588254888,5.05831649559082,5.09676785471469,5.18745105402733,5.23993261348524,4.85049941375812,5.21761848535105,5.06047978140759,5.46074256378964,5.33699741660501,4.75328361646088,5.39643353125099,4.67638025546692,5.08915913191124,5.49313492230551,5.06134418828839,5.16390121381454,5.41515020542639,5.24792751344359,4.94345253855882,5.23878685958712
