"","GSM3318616","GSM3318617","GSM3318618","GSM3318619","GSM3318620","GSM3318621","GSM3318622","GSM3318623","GSM3318624","GSM3318625","GSM3318626","GSM3318627","GSM3318628","GSM3318629","GSM3318630","GSM3318631"
"hsa-miR-539-5p",35.69802094,35.43300629,38.51060867,35.2988739,34.04004288,28.39029884,36.45641708,36.07568359,34.96526337,33.39897919,32.00860596,30.15307045,29.39982796,38.05983734,32.18331528,27.6106205
"hsa-miR-331-3p",37.89256668,34.75231934,23.66500282,34.60055542,35.82032394,34.58520126,34.91698074,31.77980995,39.61256409,31.43802834,35.22029877,34.15788651,31.21031952,34.93157196,37.01316071,33.3163681
"hsa-miR-499a-5p",37.81604767,37.10520935,36.07523346,31.13011169,38.51314163,39.04881287,35.45339966,36.79261017,30.22716904,31.43802834,34.26562119,35.98670578,33.61561203,31.56642723,35.97789001,38.34636307
"hsa-miR-196a-5p",36.23791885,39.80018616,31.66150856,34.9508934,35.32531738,35.79862213,33.43677521,35.47591782,36.23500061,38.55787659,31.18840599,32.69225693,31.84996414,32.27583694,37.46569443,30.60429192
"hsa-miR-888-5p",34.44031906,39.90102005,36.7227478,34.65307236,30.84873772,34.57030869,34.53501892,34.1807785,31.44906807,32.80010986,32.7996254,39.67690277,32.00619888,34.72659302,28.06406975,35.55249405
"hsa-miR-330-3p",32.9849968,33.40001297,30.14965057,35.96368027,29.62738037,30.47993279,36.23149109,32.08979034,37.5765152,34.97861481,31.1152916,38.34880066,35.19958115,31.43838501,39.25750351,36.88589096
"hsa-miR-570-3p",34.48589706,39.52062988,31.6876297,29.95257568,31.26872826,26.15416718,37.64704514,29.18581009,36.32959747,38.83104324,38.44474792,31.4229126,32.9132576,37.00495148,34.89352798,34.38813019
"hsa-miR-518c-3p",33.3079834,32.94981766,32.66184616,33.98418045,34.68788147,32.8054924,36.24579239,34.68586731,36.38667297,35.82076645,34.10955811,35.27281189,35.72865295,36.38321304,30.31058693,32.37154007
"hsa-miR-200a-3p",39.29924393,34.71696091,31.38407898,31.93288422,34.20722198,33.42259979,34.48863983,30.81205559,34.00674438,33.45840454,37.03897476,33.83417511,31.06239319,31.35957146,31.62394714,31.70613861
"hsa-miR-188-5p",37.27476501,33.83625412,34.40078354,29.73064804,33.75073624,33.42259979,34.83467484,30.15326309,35.71413803,31.58978462,37.89971924,36.68950653,38.09667206,32.1335144,35.25249863,31.88142395
"hsa-miR-431-5p",33.48215866,36.78743362,31.30758667,36.87177658,31.83077431,29.53741264,25.88331604,25.95535088,38.29969025,37.08425903,34.60876465,33.97071075,22.67996216,31.72346878,38.2848587,33.30106354
"hsa-miR-367-3p",34.50244141,33.48384476,35.55467224,38.48913574,36.07322311,30.3584404,34.75642395,30.81205559,31.84087944,36.98906326,34.20644379,35.26945114,32.50589371,34.38722229,37.0059967,33.35258102
"hsa-miR-505-3p",37.81604767,39.23773575,26.74731827,32.29462433,34.89448166,32.18965149,33.43677521,33.99253464,38.69694519,37.42310715,35.42088699,35.27616501,32.17312241,36.61904907,33.99507904,33.00321579
"hsa-miR-18a-5p",29.43296623,39.80018616,34.47493362,32.29462433,38.14382935,29.84396172,34.35549927,30.62481689,33.07641983,32.45473862,32.48464584,37.88122559,38.47226715,37.2916069,36.5904274,29.67627144
"hsa-miR-500a-5p",38.58111191,39.07266235,33.36183167,35.31616592,32.64652634,34.96969604,38.99143219,33.97655487,32.46503448,38.08253098,35.22029877,30.97959709,34.4207077,32.88935471,36.37855911,35.07430649
"hsa-miR-887-3p",35.18001938,32.80828857,35.19061661,34.793293,35.42840576,34.21658707,35.24404526,34.420681,36.11038208,32.07892227,35.51699448,33.97071075,35.19958115,34.37989426,25.24870682,28.2544632
"hsa-miR-491-3p",35.00168991,39.80018616,36.70891953,28.61802864,33.51270676,34.50611877,33.25323105,32.80757904,39.23706436,36.98906326,29.24724007,30.80241203,37.74091721,36.61904907,35.70076752,37.18094635
"hsa-miR-126-3p",34.50244141,38.34506989,31.19369125,32.48801041,32.07695389,29.83263016,34.40564346,30.15326309,34.88957596,32.89487076,33.7252655,35.33336639,34.8817482,34.63624954,29.78733444,34.53203583
"hsa-miR-421",30.83732414,36.67412186,34.76217651,33.46378708,34.47040939,37.5977478,34.39136887,33.27724838,39.13291168,33.74094391,35.98373795,33.97041702,36.21628952,35.80212402,34.54006577,33.21514511
"hsa-miR-376b-3p",34.82453156,38.13679886,37.61181641,35.31416321,35.42840576,30.47993279,31.79511642,37.61971664,33.39147568,34.1758194,18.44135857,18.92420006,33.53889084,33.48950195,35.35103226,30.11689186
"hsa-miR-302c-3p",35.18001938,32.53364563,30.210886,31.27692032,25.28465271,34.65882874,32.34604263,30.30010223,30.17276192,37.42310715,29.69588089,31.55006981,33.72185135,34.2333374,33.99507904,34.38813019
"hsa-miR-625-3p",35.45275879,35.87986755,30.61996078,34.35360718,31.14946556,32.37114334,37.24087906,31.34488869,37.39141083,30.4112587,35.33686066,39.67690277,33.68435287,37.44004059,30.19443703,36.88589096
"hsa-miR-339-5p",38.33250427,38.13679886,33.07040024,33.29863358,34.2171402,36.78839493,34.47599792,32.51750565,33.57572937,34.26380157,38.44474792,36.93056107,29.5613327,32.50563812,36.85547256,33.01533127
"hsa-miR-873-5p",17.22613144,33.83113098,27.4650116,29.80647469,30.1243763,29.53471375,36.00101471,27.93992615,33.3626442,34.45134354,34.94804382,36.36050415,31.06239319,32.55228806,34.6726799,29.05735207
"hsa-miR-323a-3p",33.48215866,32.94981766,36.15467834,33.73912811,35.44190216,32.18965149,34.21250916,35.02805328,34.88957596,39.30734634,39.6934166,35.27281189,33.23244858,32.69070435,37.01316071,39.144104
"hsa-miR-181d-5p",32.73628998,32.77085114,36.74246597,34.82286835,34.20722198,36.58919144,24.54044342,38.12813568,36.24453354,33.74094391,33.66033936,32.43654633,32.74119186,31.48095322,39.25750351,35.78697205
"hsa-miR-129-5p",34.4823494,35.12567902,36.74246597,36.62634659,31.54873466,34.58520126,37.12939835,31.68199921,33.46086502,31.68103027,35.22029877,34.30559921,30.60317802,32.81726456,30.31058693,34.38813019
"hsa-miR-492",32.54252625,32.77085114,32.5568924,35.96194458,26.82411385,35.14770508,29.25941467,31.59329224,32.77595901,28.84947395,29.20603943,33.75178146,38.97104645,33.86930084,29.91101265,35.09803391
"hsa-miR-374b-5p",34.20575333,37.16052246,33.68936157,34.86138153,35.31510925,34.87660599,35.46171188,33.66706085,38.4621582,34.50831604,35.91807556,30.45731735,35.49555588,39.18408203,34.86492157,35.06858826
"hsa-miR-302d-3p",38.58111191,32.89429474,30.94261742,31.02831078,34.47647858,31.00713921,32.44085693,29.93520737,33.56962204,30.93078423,30.56592751,33.43611526,38.29205322,32.55228806,30.21387482,29.62413979
"hsa-miR-346",38.3413887,39.49332809,32.74802017,39.99842834,35.45749283,35.36444473,37.27851486,37.72126007,34.00674438,35.52688599,38.9695282,33.97071075,36.71737671,33.24628067,35.17579651,34.22489929
"hsa-miR-151a-3p",35.69802094,35.43822479,32.02533722,31.13011169,32.76010513,32.99105835,33.14614105,30.32437706,36.38667297,32.80010986,37.02620697,36.04449463,36.74802017,38.58137512,32.47693253,32.69054031
"hsa-miR-493-3p",37.81604767,34.38385391,35.67309189,33.85223007,33.43264389,38.73826981,34.23161697,33.32807159,36.52912903,38.77783585,32.55694962,34.8591156,32.17312241,34.47824478,33.98500824,33.93057251
"hsa-miR-122-5p",33.95173264,31.94465256,33.97952271,34.19556427,32.76010513,34.28178787,38.81138611,28.58625031,33.96976089,32.49303436,39.73275375,33.27523804,33.1191597,32.50563812,32.94379425,36.25507736
"hsa-miR-99a-3p",35.69802094,34.48314667,28.69255066,34.0994339,33.10912323,36.94211578,33.70151138,34.10797119,33.84163284,39.03024292,34.63995361,30.19319344,31.06239319,33.65112686,33.22176743,35.10767365
"hsa-miR-202-3p",32.00310135,34.49845505,32.92293167,33.29863358,33.33351135,33.65682983,18.46173286,34.68586731,35.72103882,29.34435844,31.33449745,32.3264122,23.34436989,32.50563812,28.59614944,36.88589096
"hsa-miR-503-5p",34.18156052,32.94981766,32.84337997,25.94487381,35.54515076,36.65180206,34.83467484,34.14770508,37.84109116,30.73332214,29.24724007,33.63947296,34.72483063,34.45643616,30.99652863,33.59406281
"hsa-miR-301a-3p",38.17502213,30.19510269,39.04747772,33.98951721,31.4093895,33.92246246,30.07444763,34.59052658,38.23204422,33.14163971,35.13831711,30.97959709,36.18431473,31.1956501,37.02747726,28.1953907
"hsa-miR-362-5p",39.85799026,37.73171997,38.91413498,35.69536972,37.83789063,35.26141357,37.27851486,37.29770279,36.46686554,39.6410675,36.80081177,30.80241203,38.47226715,39.69161224,36.92935562,36.25045776
"hsa-miR-30b-3p",28.17938995,34.20035172,33.13246536,33.80170059,31.83604431,36.21061325,36.36299515,33.98301697,39.61256409,38.43251419,31.73721886,30.19319344,33.4596405,35.55091095,38.9262085,35.06858826
"hsa-miR-654-5p",38.58111191,37.03321838,26.77495384,35.49174881,33.70059586,30.29393768,31.89160347,29.30889511,32.42873764,36.54722214,36.2096405,32.3264122,34.33749008,39.63971329,33.99507904,31.92425346
"hsa-miR-545-3p",38.3413887,37.46295166,38.30971527,27.61212349,29.36914825,32.83315277,38.30212784,39.34677887,16.968647,37.23548126,33.24308395,33.81785965,34.33749008,32.39402008,38.17024612,34.70174026
"hsa-miR-29b-2-5p",32.73628998,33.70183182,37.2898674,32.72714233,34.51602173,34.66595459,34.54650497,32.73631668,36.0775795,34.47317886,29.20603943,33.63947296,37.74091721,34.38722229,32.52304459,33.46712112
"hsa-miR-491-5p",36.99341583,27.63840294,28.68329239,31.14731216,31.14946556,39.69314575,31.40703583,39.00971603,33.72300339,31.33510399,31.61376762,36.12979126,34.8567543,38.23988342,35.13602829,34.80980682
"hsa-miR-92b-3p",37.36490631,35.05646515,34.60057449,29.73064804,35.16699982,36.44856262,38.99143219,33.43877411,37.84109116,35.82076645,36.50830078,30.45731735,38.21750259,39.69161224,37.46569443,35.16159058
"hsa-miR-665",39.52058029,34.48314667,31.00614929,36.60372925,36.43398285,37.47542191,31.89160347,37.72126007,36.52912903,37.19733429,33.66280746,26.41179657,38.19228745,35.43268204,32.52304459,28.1953907
"hsa-miR-506-3p",36.88491821,30.16256905,35.81062317,34.65307236,33.66109467,28.78338432,31.41012573,34.1807785,37.24981689,32.23190689,32.52074814,38.34880066,31.96208,38.23988342,35.56428146,33.8787384
"hsa-miR-363-3p",38.84625626,33.86354828,31.6876297,32.92806625,33.76058578,32.35380173,33.82145309,32.22690964,34.34460449,38.46323013,34.72156525,36.93056107,39.36633682,32.55228806,34.18976593,35.31515884
"hsa-miR-132-3p",33.3079834,39.52062988,31.30758667,31.62945175,32.64042282,32.29655457,32.34604263,30.36188507,36.16264343,32.20097351,29.71976662,32.63952255,35.8085022,35.7650032,30.74450493,31.69402122
"hsa-miR-651-5p",29.17031288,30.19510269,37.12099457,37.23625946,30.1243763,36.21061325,32.8514328,35.67657089,34.91529846,30.76394844,35.56199646,38.13795471,35.09362793,37.05047989,35.0163269,37.32740402
"hsa-miR-628-3p",37.27476501,31.84878349,28.56638527,36.31507111,35.92074585,38.20825577,38.83914185,34.33039474,35.71413803,30.63711357,35.72949982,39.44420242,37.72415924,35.28951263,34.91725159,33.37372589
"hsa-miR-432-5p",36.99341583,33.93626022,34.19650269,35.1423645,37.39208603,36.67993927,35.27127838,34.80193329,33.6437645,35.33361435,36.2096405,25.6053791,33.66604614,35.00111008,38.04383087,34.87003708
"hsa-miR-154-3p",31.48262405,34.56394958,36.70891953,35.29679489,37.83789063,38.58352661,31.79511642,29.66486549,30.97032166,31.33510399,26.11988831,34.32715225,32.9132576,33.95672226,34.5161438,34.22489929
"hsa-miR-376c-3p",38.68581009,31.9164753,33.77394104,36.31507111,29.7893486,35.54521942,28.08099365,33.64259338,36.3649025,36.38177872,36.86587143,37.88122559,38.21750259,36.864048,33.99507904,36.20637512
"hsa-miR-940",37.89256668,37.73171997,38.33374786,38.46091461,30.35357666,32.85315704,32.48314285,38.03089142,29.90838051,38.20956039,35.95231628,30.52716637,35.17811203,35.85654449,33.9335022,30.78477669
"hsa-miR-22-5p",36.99341583,39.07266235,30.27674484,31.11842728,34.04004288,32.45780945,34.28784943,29.7827282,39.02227402,36.14292908,33.32718277,33.43611526,33.72185135,32.97277069,31.73317719,31.37662315
"hsa-miR-224-5p",31.48262405,36.94487762,32.92293167,33.25421906,33.07771301,33.98330307,35.17028809,34.13741302,35.78575516,35.7567749,36.31353378,34.32715225,35.8085022,37.43187332,34.82342529,34.83749771
"hsa-miR-885-5p",32.73628998,34.02053452,23.66500282,35.30043411,35.42999649,33.19248581,35.23944092,37.59208679,33.95885468,39.03024292,37.18266678,33.72315979,36.92159653,34.50533295,34.67851639,31.71664047
"hsa-miR-18b-5p",36.99341583,37.16259003,37.61181641,27.44809723,31.29984665,35.86540985,37.24087906,29.27942848,36.71232605,37.42310715,34.98755646,33.19234467,31.06239319,29.78247261,28.88737297,31.43272591
"hsa-miR-187-3p",37.59661865,34.71696091,35.79127121,36.48168182,37.49575806,39.04881287,31.63448906,32.49436569,38.69482803,38.85357666,31.99106598,34.661129,28.92529297,39.69161224,35.35103226,34.54647446
"hsa-miR-516b-5p",32.81541061,35.60375977,27.76782799,34.65307236,31.83077431,28.30286789,32.54107666,33.89606476,34.49827957,32.49303436,31.1152916,35.93567657,32.37748337,36.89804077,34.54006577,36.65465546
"hsa-miR-302c-5p",35.30862045,35.64782715,34.83728027,38.83904266,39.52702332,28.69957161,36.28546524,36.96961594,37.5765152,35.0831337,39.54274368,31.50751305,34.4786377,33.79177094,33.22176743,33.77537155
"hsa-miR-548b-3p",34.90275955,39.49892426,28.67047501,33.09405518,16.13538551,35.91179657,33.70151138,36.96961594,32.64319992,30.19234276,32.48464584,26.41179657,33.23244858,37.44004059,32.48740005,34.34253311
"hsa-miR-186-5p",36.23791885,35.98133087,32.8298378,33.09862137,34.79125595,35.86363983,34.82932281,33.66285706,36.52912903,35.34302139,36.94947815,38.13795471,35.72865295,36.54979706,34.36126709,36.99160004
"hsa-miR-199a-5p",34.20575333,34.26941681,33.59341431,34.14278793,33.77923965,36.653759,34.28546906,33.24433136,36.31206894,34.57676315,36.2096405,36.12979126,34.61424255,31.31161308,36.37855911,37.18094635
"hsa-miR-155-5p",20.62765503,31.7937336,26.7765255,33.50199127,35.82032394,34.62732315,34.29731369,37.83645248,39.02227402,34.42831039,35.15643311,24.37180138,38.09667206,26.42951775,34.69984436,28.17182159
"hsa-miR-107",38.28757858,35.76174927,33.81317139,34.38610458,18.59455299,35.30402756,36.41194916,34.59052658,37.11432648,28.84947395,37.11606216,33.27523804,33.27811813,38.12551498,34.32030106,29.54611588
"hsa-miR-302b-3p",37.72217941,32.63284683,30.14965057,32.53077316,38.26117706,32.83315277,29.25941467,36.21313477,35.47993851,27.67391968,36.24471664,39.44420242,34.33749008,32.14712906,30.24802971,29.59820938
"hsa-miR-662",34.64769745,36.49461746,38.83044434,29.38719749,31.79844856,38.55010986,32.44085693,34.10797119,29.95463371,37.04568481,34.2292366,32.92462158,31.57811165,28.53029251,33.08480453,30.44349098
"hsa-miR-519d-3p",37.0847435,34.29683304,34.83728027,31.01830482,37.60982895,31.83730888,33.30894089,32.73631668,33.46086502,30.55563354,30.26729965,35.70276642,32.98125458,34.42588043,39.17166519,26.92818069
"hsa-miR-485-3p",34.27522278,33.83625412,33.10655212,30.97878456,33.23738098,33.83966446,39.21940613,33.89606476,34.83856964,34.14531708,35.72949982,28.77180672,33.47981262,36.43746948,33.12025833,36.25507736
"hsa-miR-200b-3p",34.27522278,38.15702057,30.94261742,30.4876461,31.54873466,31.81534767,32.87540054,29.43707848,34.52037811,31.58978462,33.24308395,34.35102081,34.17811584,33.39796066,30.99652863,31.88142395
"hsa-miR-337-3p",35.26187134,29.35695076,36.15467834,34.6734848,26.71726418,34.86223221,32.0934639,34.38526154,36.23500061,34.78789902,34.63737106,31.57148933,37.35587692,33.86930084,30.36778069,38.07024765
"hsa-miR-494-3p",31.67350769,33.83113098,34.0055542,31.27692032,37.68040466,33.90196609,34.70119476,35.82130814,30.17276192,35.35571289,30.23815727,34.59931183,23.34436989,29.22606468,34.14277267,28.85869598
"hsa-miR-371a-3p",37.83678818,33.78315353,32.73859787,33.80170059,34.72068787,35.72568893,25.44298553,34.60755539,34.96526337,36.14292908,33.34094238,31.57148933,30.62829971,35.7650032,36.5904274,35.94683838
"hsa-miR-637",34.42394257,33.60630035,34.51806259,34.13237381,34.49205399,27.09871674,33.74993134,28.38779831,35.71413803,36.21866608,29.01529312,38.796875,36.18431473,32.62685394,35.44599533,35.16115189
"hsa-miR-144-3p",34.90275955,38.84162521,32.70107269,33.50199127,36.70203781,32.7087326,34.29731369,34.76142883,35.72103882,35.71668625,35.67086411,35.13949203,38.00149918,34.67416,35.26710129,36.44426346
"hsa-miR-16-1-3p",33.95173264,35.64782715,33.66658783,31.49697495,34.89133453,38.55010986,29.39151382,31.58009148,34.34460449,33.87535858,32.00860596,37.55872345,34.8817482,29.6841507,34.7772522,35.72336197
"hsa-miR-631",38.64149475,33.53827286,35.89807892,33.46378708,35.96373749,38.55010986,34.28784943,37.6755867,36.78890228,32.9928894,32.67512512,30.80241203,38.10522079,34.45294571,27.49205208,32.9666481
"hsa-miR-34c-5p",30.78300858,37.16259003,39.07544708,28.86725235,29.51820946,31.50614929,28.70708656,18.47115707,35.16723251,30.4112587,34.26176834,34.9702301,37.3676796,31.1956501,32.17691803,22.04577637
"hsa-miR-211-5p",33.85974503,34.52875519,39.35930634,34.30537415,38.51314163,39.88070679,33.76413727,30.39090347,35.81004333,32.41569519,39.6934166,32.71261215,27.85941505,35.83778,38.52793503,32.22578812
"hsa-miR-454-3p",28.17938995,39.49332809,34.79840469,29.64380264,34.72068787,30.8942585,35.45339966,34.65353012,38.23204422,36.54722214,36.89687347,36.83233643,34.8567543,33.98786926,29.53588295,35.94683838
"hsa-miR-663a",37.89256668,35.43822479,37.62594604,34.69340897,39.65299225,35.72953033,32.8514328,37.10533524,36.23500061,30.93078423,37.89971924,31.35116386,32.74119186,36.51992798,39.47519302,39.1666832
"hsa-miR-518e-3p",34.68808365,32.50339127,34.73538971,37.00466156,27.97947311,32.82604218,33.43677521,36.19242096,33.85571289,37.49476242,34.72156525,36.66366959,39.73150253,33.70779419,28.20585823,28.08767509
"hsa-miR-29b-3p",38.17502213,35.05646515,29.85429001,30.84146881,33.07771301,34.028862,34.71024704,30.39761162,35.49900055,33.40729904,33.66033936,35.25127411,34.3417244,35.09981155,32.55406189,31.92425346
"hsa-miR-658",33.85974503,35.76174927,28.67651939,38.48913574,34.16935349,33.94076538,29.40196991,34.1437149,30.22716904,28.54727554,38.35166168,35.266716,37.14838409,32.81726456,36.3161087,28.08293533
"hsa-miR-572",32.12153625,34.44551086,33.72590256,26.29466057,36.42974854,28.30286789,28.7743206,38.23712921,34.91529846,39.01019669,34.94804382,31.85800743,35.09362793,34.5969696,33.68781281,35.06858826
"hsa-miR-802",38.02975082,32.63284683,35.84003067,35.29679489,35.31201553,33.99154282,25.44298553,29.83214569,33.46086502,38.68006897,26.57954979,34.86104202,33.74282837,34.45294571,27.30686188,35.4767189
"hsa-miR-521",34.54155731,35.40411758,28.92301559,26.30099297,33.90700912,35.42724991,38.5439949,28.35697746,37.1285553,36.38177872,32.06313705,30.97959709,33.76711655,38.05983734,34.5161438,30.12043953
"hsa-miR-433-3p",37.83678818,33.96789169,33.72590256,38.46091461,35.18568802,30.29393768,30.94015884,34.60755539,39.95297241,38.58721161,35.00629425,33.97071075,36.13820648,34.33811951,33.98500824,33.01533127
"hsa-miR-28-5p",31.94355583,32.63284683,33.88856888,33.79225922,34.75030136,39.83592224,33.09997177,33.34409332,31.83189774,39.09434509,29.45668221,35.93567657,34.68841553,38.23988342,34.39689636,39.48727417
"hsa-miR-324-5p",32.81541061,33.90263748,31.27054214,30.69738579,32.58696747,31.83730888,34.70334625,29.79664421,34.49240494,32.95547867,33.28040695,35.66742325,36.92159653,34.37989426,30.57454681,33.19193268
"hsa-miR-219a-5p",33.63357544,37.64691544,31.11338043,36.96210098,38.70534897,39.95793533,34.91698074,34.65353012,33.07641983,30.71149635,28.53191757,30.61632538,33.12332916,32.55228806,38.35063553,32.09395218
"hsa-miR-526b-5p",38.4973793,30.54627419,37.12099457,35.83896255,32.76010513,34.39306259,31.63448906,33.29589844,30.17276192,37.20768356,36.32349014,36.38847351,33.4596405,35.39419556,31.7165947,38.56122589
"hsa-miR-215-5p",28.17938995,39.13919449,33.39680481,33.43504715,34.62518692,35.09923172,37.67388535,34.4720726,30.17276192,35.42684937,36.84255219,34.9762001,34.8817482,30.42962456,35.54289627,33.75788879
"hsa-miR-184",32.81386185,30.77727509,35.10288239,37.31198883,36.07322311,31.23035812,31.60105896,38.13534546,35.78575516,34.20029449,31.66010857,32.39057541,35.17811203,36.01156998,32.61915588,38.56122589
"hsa-miR-422a",34.18156052,30.54627419,34.83728027,29.26335907,33.66109467,35.50522232,35.17028809,28.68303299,35.50877762,33.27531433,30.51523399,30.32666206,34.8567543,32.14670944,32.18331528,37.18094635
"hsa-miR-519a-3p",33.85974503,32.77085114,38.00554276,28.72132874,34.26351166,25.55138588,36.23425293,27.79236984,33.1635704,34.78862381,33.24308395,33.72315979,34.17811584,35.83778,31.62394714,29.31266022
"hsa-miR-129-2-3p",38.44695663,39.41293716,31.80768967,34.38610458,34.89448166,34.33825302,33.60434723,39.42355728,31.44906807,35.34302139,39.6934166,34.8591156,32.86338043,38.07535934,36.12946701,35.39921188
"hsa-miR-214-3p",34.20575333,35.41912079,33.67511368,34.17681503,31.46318817,34.90534973,29.25941467,32.85339355,39.23706436,34.19757843,34.54912567,36.83233643,28.92529297,34.5969696,34.6797905,36.30871582
"hsa-miR-32-5p",31.48262405,37.64691544,33.91152191,33.30895615,39.11914444,36.32871246,35.44523239,34.96145248,35.65768814,36.64253998,37.20856857,36.68950653,33.74282837,36.2287941,34.33755493,33.23768234
"hsa-miR-324-3p",34.68808365,34.16352844,30.92032051,29.75962639,30.70386505,31.20565796,32.421772,28.86874008,33.72557831,32.9928894,32.55694962,34.9702301,36.58989334,38.5282135,29.68320847,30.11689186
"hsa-miR-488-3p",37.81604767,39.90102005,37.03260422,29.36496544,31.90352821,36.28680038,33.43677521,37.6755867,33.07641983,33.12122726,32.47996521,34.68993759,33.12332916,35.76448059,35.13602829,36.63739014
"hsa-miR-371a-5p",39.52058029,36.62688065,33.73821259,33.20550156,22.1297226,38.39766693,34.29731369,29.66409683,31.90397835,33.92351532,31.73721886,35.27616501,27.85941505,37.44004059,35.0163269,32.84495163
"hsa-miR-455-5p",33.48215866,33.15402985,31.75873184,34.35360718,34.62518692,36.44856262,34.77991867,34.71395111,31.84087944,34.78862381,32.4887619,36.83233643,34.61424255,37.05047989,37.04327774,35.62876511
"hsa-miR-891a-5p",38.58111191,35.43822479,27.28025055,37.00466156,37.15773392,34.028862,38.52562332,37.10533524,39.23706436,34.42831039,32.740242,34.46833801,35.90447617,34.5477562,38.98222351,27.23208046
"hsa-miR-549a",34.68808365,34.38385391,34.71475983,34.14685822,32.02278519,32.85315704,34.21250916,32.7638855,36.9082489,37.01038361,37.23209381,33.81785965,35.54915619,29.22606468,34.33755493,34.82070541
"hsa-miR-205-5p",34.82453156,36.06529999,31.94619751,32.73167419,36.71627426,33.73114395,38.16617584,32.53553009,31.5327301,35.52688599,34.68458176,31.49116898,37.3676796,32.35855865,34.92006683,35.88927078
"hsa-miR-518b",37.72217941,34.16352844,32.70941162,33.52316284,37.1758728,33.77531433,39.11326599,35.47647858,39.95297241,37.08425903,32.52074814,34.41778183,33.66604614,31.58216476,33.12025833,36.30871582
"hsa-miR-19a-3p",38.44695663,33.70183182,28.81195068,30.13062668,31.19410133,29.53749084,31.40703583,29.92241478,33.47741699,33.23736191,32.67671585,32.89402008,31.96208,32.1335144,29.99114799,30.57534981
"hsa-let-7d-3p",39.85799026,33.15402985,29.15416527,28.31661606,29.08560181,28.12288475,28.70708656,26.61836433,32.46503448,31.37964821,30.25979996,31.0119133,31.99324799,30.68942642,28.86390686,27.6106205
"hsa-miR-608",38.33250427,35.33855057,36.66677475,37.34796143,32.63506317,34.73239517,31.78567123,27.79236984,36.38667297,30.71149635,38.50889587,34.14711761,31.61732864,38.05983734,33.92149734,32.74593353
"hsa-miR-671-5p",32.24245453,37.10945511,32.70107269,35.96368027,38.26117706,36.21061325,32.00837708,36.17380142,32.77595901,38.85357666,36.32349014,36.93613815,38.60985565,32.92194748,35.07441711,37.17591476
"hsa-miR-497-5p",33.63357544,37.44125366,31.70734024,31.01031494,34.75030136,32.37114334,32.48929977,31.34685135,33.57572937,33.69062805,39.48947906,32.69225693,36.48091125,34.42588043,31.1237011,31.5427742
"hsa-miR-877-5p",39.35440445,31.48906517,34.59418106,31.65257645,34.49205399,34.49972153,33.97233963,39.00971603,38.03684616,33.50581741,34.01795959,34.43717575,37.72415924,34.72659302,33.65222549,34.47913361
"hsa-miR-187-5p",35.43013382,37.44125366,34.59418106,26.30099297,34.20722198,30.32243156,35.85780716,28.8508358,39.32905579,37.83204651,39.59611893,39.67690277,33.4596405,31.72171402,38.17024612,36.88589096
"hsa-miR-10b-5p",36.65740204,39.80018616,32.12863541,33.98418045,36.37059021,32.14953232,32.10261536,32.29951859,36.78890228,33.45840454,32.740242,29.10560799,32.09436035,38.81801987,31.82107544,34.71754074
"hsa-miR-202-5p",32.24245453,36.49461746,30.82353592,37.31198883,36.35016632,37.31794739,32.48314285,36.28904343,34.61699295,35.84119797,35.67086411,35.93567657,35.79240417,38.5282135,37.39125824,36.49845886
"hsa-miR-652-3p",37.17824936,34.48314667,31.46790504,31.21311569,31.90352821,32.60789108,32.48929977,29.65408325,34.88957596,35.0900383,33.70807266,33.72315979,32.83336639,35.83778,30.73129272,31.23265648
"hsa-miR-126-5p",34.18156052,30.16256905,36.51118088,36.55792999,32.57850647,32.85315704,36.23425293,35.32261276,39.61256409,36.17620087,35.57934952,36.66366959,33.4596405,37.05047989,35.11489487,36.88589096
"hsa-miR-30e-3p",38.28757858,33.48384476,31.7215519,33.2375946,33.32541275,34.65882874,36.85198975,32.08979034,34.96526337,33.7663765,31.78688431,35.98670578,36.18431473,38.33825302,34.65975189,33.97783279
"hsa-miR-181c-5p",37.8836937,38.92454147,33.64667511,34.83760071,34.68788147,35.50522232,36.85108948,34.60755539,30.17276192,33.0043869,32.17154312,29.37108994,32.9132576,36.82843781,35.87085342,31.69402122
"hsa-miR-9-3p",34.54155731,36.34791565,38.40530014,28.5110302,38.33737183,33.64369965,34.54650497,25.33238602,32.14987564,38.77817917,26.94582176,34.95098877,28.92529297,34.42472839,39.17166519,29.65190125
"hsa-miR-548c-3p",34.22999191,36.0904541,28.52519608,24.0068512,37.49575806,34.62732315,36.36299515,34.90164566,31.5327301,28.57389259,32.00860596,27.50845146,33.12332916,36.38321304,34.92006683,37.18987274
"hsa-miR-93-5p",33.87026978,32.63284683,27.84221649,28.61802864,30.75753975,29.22165108,30.67845154,28.68303299,33.46086502,30.26481819,30.80417442,30.89929581,32.74119186,32.43063736,30.19443703,29.48293877
"hsa-miR-372-3p",38.67683792,17.14098167,30.64417267,32.00922012,35.45597076,36.2683754,31.63448906,31.93951035,39.95297241,38.68006897,35.98373795,30.83805656,29.5613327,34.47824478,35.37723541,29.69548607
"hsa-miR-133a-3p",36.88491821,31.23155403,33.64667511,33.05444717,31.77031708,35.91179657,33.70151138,32.18732071,28.32798576,33.0043869,34.52220154,32.63952255,30.74650192,35.85654449,36.57144547,35.20746994
