"","GSM1563104","GSM1563105","GSM1563106"
"hsa-miR-132-3p",3.01792190799726,6.0639343057541,3.39231742277876
"hsa-miR-133a-3p",6.29462074889163,7.13442632022093,6.77741971551583
"hsa-miR-135a-5p",2.23266075679027,4.62643913669732,4.72246602447109
"hsa-miR-137",10.5692860110185,2.37851162325373,3.36457243229586
"hsa-miR-138-5p",2.51096191927738,4.49185309632967,2.56071495447448
"hsa-miR-140-5p",10.0061857999463,3.59693514238723,3.84799690655495
"hsa-miR-141-3p",2.92599941855622,7.2240016741981,11.1819597412485
"hsa-miR-142-5p",3.10433665981474,4.74953426766926,2.86789646399265
"hsa-miR-142-3p",5.68929916053589,3.97269265400426,3.21723071622067
"hsa-miR-143-3p",3.33628338786443,4.54843662469604,12.300123724569
"hsa-miR-144-3p",4.5909612413426,8.28909670241999,2.88752527074159
"hsa-miR-145-5p",6.01346225980656,8.11582397743624,3.30742852519225
"hsa-miR-152-3p",9.64150990345892,8.24887634283713,4.70043971814109
"hsa-miR-153-3p",4.10433665981474,2.13750352374994,3.85798099512757
"hsa-miR-191-5p",3.67807190511264,6.0703893278914,2.40599235967584
"hsa-miR-9-5p",11.4473415653707,3.43295940727611,8.02014657311178
"hsa-miR-9-3p",7.49984588708321,3.63226821549951,6.63081315229913
"hsa-miR-125a-5p",3.32192809488736,3.24792751344359,4.01792190799726
"hsa-miR-126-5p",3.12101540096137,9.21965256510381,2.86789646399265
"hsa-miR-126-3p",3.03562390973072,1.96347412397489,2.35049724708413
"hsa-miR-127-3p",6.25361115194717,2.13750352374994,3.58496250072116
"hsa-miR-134-5p",2.23266075679027,2.67807190511264,2.56071495447448
"hsa-miR-136-5p",3.52356195605701,3.83794324189103,4.8073549220576
"hsa-miR-146a-5p",6.28540221886225,5.01346225980656,2.56071495447448
"hsa-miR-149-5p",6.35402893805439,2.76553474636298,9.97527478760954
"hsa-miR-150-5p",3.6667565918848,6.53605290024021,4.97269265400426
"hsa-miR-154-5p",4.57893871309339,6.75221336786514,3.81762325751143
"hsa-miR-154-3p",2.76553474636298,4.43962313755712,7.20065343636747
"hsa-miR-184",4.24792751344359,4.39231742277876,3.52356195605701
"hsa-miR-185-5p",2.10433665981474,3.51096191927738,6.51254295509686
"hsa-miR-186-5p",10.9210970881068,5.22110372536788,6.92599941855622
"hsa-miR-188-5p",4.16188768237689,4.34340782229781,4.00898878322726
"hsa-miR-190a-5p",6.20359271420771,5.83289001416474,3.37851162325373
"hsa-miR-193a-3p",4.44625622988956,4.72246602447109,2.03562390973072
"hsa-miR-194-5p",11.8296831000625,4.16992500144231,10.9891106165221
"hsa-miR-195-5p",7.21334728173344,4.39231742277876,6.4093909361377
"hsa-miR-206",8.27612440527424,1.88752527074159,7.89178370321831
"hsa-miR-320a",4.65535182861255,3.47248777146274,4.43295940727611
"hsa-miR-200c-3p",4.97727992349992,5.22110372536788,3.60880924267552
"hsa-miR-155-5p",2.90689059560852,2.82781902461732,2.92599941855622
"hsa-miR-106b-5p",2.94485844580754,6.3019533951261,7.97956810009519
"hsa-miR-29c-3p",6.10433665981474,9.19229281447077,5.52042224852645
"hsa-miR-200a-3p",6.92005505480697,3.44625622988956,3.60880924267552
"hsa-miR-302a-5p",6.38370429247405,9.80396963687297,3.15380533607904
"hsa-miR-302a-3p",5.76553474636298,5.83794324189103,3.6667565918848
"hsa-miR-34b-5p",4.23266075679027,5.01346225980656,2.16992500144231
"hsa-miR-34c-5p",7.35138098067433,4.25550073314839,2.13750352374994
"hsa-miR-299-3p",7.35138098067433,4.28540221886225,10.5418710088415
"hsa-miR-301a-3p",3.08746284125034,6.95768248616512,3.85798099512757
"hsa-miR-99b-5p",5.92124588858559,9.17816685478444,2.4594316186373
"hsa-miR-296-5p",6.76950729143624,5.54843662469604,6.95303237725324
"hsa-miR-130b-3p",2.53605290024021,6.67383905599044,5.70873904135958
"hsa-miR-30e-5p",3.99095486039699,3.40599235967584,7.62716906084185
"hsa-miR-30e-3p",10.5692860110185,5.10013667128545,5.3037807481771
"hsa-miR-361-5p",3.13750352374994,6.97613447283165,6.49825086752783
"hsa-miR-362-5p",3.93545974780529,2.10433665981474,3.93545974780529
"hsa-miR-363-3p",2.48542682717024,6.29645740737124,2.98185265328974
"hsa-miR-365a-3p, hsa-miR-365b-3p",2.40599235967584,2.43295940727611,4.11270013274936
"hsa-miR-302b-5p",4.10433665981474,2.0703893278914,11.7939690165964
"hsa-miR-302b-3p",7.39746072605472,5.96578428466209,2.40599235967584
"hsa-miR-302c-5p",4.97727992349992,5.13750352374993,4.37851162325373
"hsa-miR-302c-3p",4.19377174339668,3.12101540096137,5.01792190799726
"hsa-miR-302d-3p",7.69696752623429,2.26303440583379,4.26303440583379
"hsa-miR-367-3p",8.62570884306447,2.82781902461732,6.52356195605701
"hsa-miR-376c-3p",5.15785216914174,5.00898878322726,9.11971929536625
"hsa-miR-369-3p",2.20163386116965,5.10433665981474,10.250179965175
"hsa-miR-370-3p",5.41953889151378,5.56071495447448,6.762880292917
"hsa-miR-371a-3p",4.19377174339668,4.33628338786443,3.21723071622067
"hsa-miR-372-3p",2.0703893278914,4.54843662469604,7.83668159332712
"hsa-miR-373-5p",4.69488019279919,5.08746284125034,5.13750352374993
"hsa-miR-373-3p",3.72246602447109,3.78659636189081,7.70528679027247
"hsa-miR-374a-5p",7.13134253912326,6.97613447283165,3.57288966842058
"hsa-miR-375",5.6667565918848,7.70113315484797,3.39231742277876
"hsa-miR-376a-3p",4.57893871309339,2.82781902461732,6.25361115194717
"hsa-miR-377-3p",4.45285896471381,7.75087443965685,2.10433665981474
"hsa-miR-378a-5p",3,7.7176764230664,8.41658643754191
"hsa-miR-378a-3p",3.0703893278914,2,5.62643913669732
"hsa-miR-379-5p",7.79701297783614,2.43295940727611,2.23266075679027
"hsa-miR-380-5p",5.48220292629596,8.24887634283713,7.26959425168337
"hsa-miR-380-3p",2.96347412397489,2.90689059560852,3.85798099512757
"hsa-miR-381-3p",2.51096191927738,4.13750352374993,4.37155886261196
"hsa-miR-382-5p",5.9518675043269,5.1168637576909,3.41953889151378
"hsa-miR-383-5p",2.40599235967584,2.51096191927738,2.13750352374994
"hsa-miR-340-3p",9.08719761557795,1.92599941855622,4.14567745519564
"hsa-miR-330-3p",3,2.82781902461732,2.67807190511264
"hsa-miR-328-3p",2.92599941855622,6.65105169117893,3.57288966842058
"hsa-miR-342-3p",4.46597446450407,4.96347412397489,3.59693514238723
"hsa-miR-337-3p",10.5692860110185,4.70043971814109,8.43587857730987
"hsa-miR-323a-3p",4.04439411935845,2.88752527074159,3.99095486039699
"hsa-miR-326",2.10433665981474,3.74416109557041,1.96347412397489
"hsa-miR-151a-3p",8.33046876659032,1.88752527074159,12.8190414341914
"hsa-miR-135b-5p",4.16188768237689,6.0703893278914,2.53605290024021
"hsa-miR-148b-3p",7.72519581722666,11.2504760787699,3.57288966842058
"hsa-miR-331-3p",10.8843231771733,3.23266075679027,3.29278174922785
"hsa-miR-324-5p",7.00674683244058,5.27798474729977,2.84799690655495
"hsa-miR-324-3p",8.17791779219584,7.83289001416474,2.35049724708413
"hsa-miR-338-3p",5.28909670241999,2.35049724708413,9.47106549611535
"hsa-miR-339-5p",5.54843662469604,6.0703893278914,8.89330153086056
"hsa-miR-335-5p",10.8843231771733,10.9643408677924,3.52356195605701
"hsa-miR-133b",6.59991284218713,2.37851162325373,3.33628338786443
"hsa-miR-325",2.51096191927738,2.32192809488736,12.4065504879167
"hsa-miR-345-5p",4.94016675048282,4.4594316186373,7.45121111183233
"hsa-miR-346",2.76553474636298,2.48542682717024,3.24792751344359
"hsa-miR-384",5.96116025813664,7.29920801838728,4.32912359629157
"hsa-miR-196b-5p",7.36282052553426,3.98185265328974,5.00898878322726
"hsa-miR-422a",2.23266075679027,2.32192809488736,3.74416109557041
"hsa-miR-423-3p",4.43962313755712,2.32192809488736,1.96347412397489
"hsa-miR-424-5p",3.39231742277876,7.05528243550119,3.8073549220576
"hsa-miR-425-3p",2,2.86789646399265,3.13750352374994
"hsa-miR-18b-5p",4.88752527074159,2.37851162325373,4.36457243229586
"hsa-miR-20b-5p",5.94953493301701,6.72655877910497,2.56071495447448
"hsa-miR-448",4.4262647547021,7.02569327368077,5.10433665981474
"hsa-miR-429",11.2542019119738,3.39231742277876,3.24792751344359
"hsa-miR-449a",2.92599941855622,5.18982455888002,7.23457795978457
"hsa-miR-450a-5p",7.3037807481771,8.5894638929561,4.19377174339668
"hsa-miR-191-3p",4.47897180503294,2.26303440583379,6.15987133677839
"hsa-miR-200a-5p",7.05636676102453,10.9643408677924,3.6667565918848
"hsa-miR-369-5p",4.10433665981474,1.92599941855622,2.82781902461732
"hsa-miR-431-5p",3.21723071622067,7.00786824333334,2.29278174922785
"hsa-miR-433-3p",6.70182625841205,5.02680005934372,3.13750352374994
"hsa-miR-329-3p",3.05311133645956,3.29278174922785,3.21723071622067
"hsa-miR-323b-5p",6.37155886261196,3.92599941855622,3.24792751344359
"hsa-miR-451a",4.84297883178833,2.03562390973072,4.8972404255748
"hsa-miR-452-5p",11.2542019119738,4.22496636500027,2.56071495447448
"hsa-miR-452-3p",3.68929916053589,11.0115767031762,6.27052894238072
"hsa-miR-409-5p",6.20163386116965,3.6667565918848,4.97269265400426
"hsa-miR-409-3p",3.27798474729977,3.58496250072116,3.49825086752783
"hsa-miR-412-3p",6.66959375118833,4.44625622988956,8.28355142317431
"hsa-miR-410-3p",7.69696752623429,9.17816685478444,2.43295940727611
"hsa-miR-376b-3p",2.58496250072116,6.50620838930675,4.26303440583379
"hsa-miR-483-3p",2.29278174922785,2.13750352374994,3.40599235967584
"hsa-miR-484",3.41953889151378,5.19770815795585,3.08746284125034
"hsa-miR-485-5p",7.39746072605472,10.212009933182,14.6057862202032
"hsa-miR-485-3p",12.0308395321414,2.48542682717024,2.29278174922785
"hsa-miR-486-5p",2.10433665981474,2.63226821549951,3
"hsa-miR-487a-3p",4.86789646399265,3.52356195605701,10.8904162916718
"hsa-miR-488-5p",3.37851162325373,2.4594316186373,5.40258575823259
"hsa-miR-489-3p",6.13134253912326,4.90207357931074,2.48542682717024
"hsa-miR-490-3p",2.53605290024021,3.40599235967584,2.90689059560852
"hsa-miR-491-5p",5.16591193893569,4.94485844580754,5.63226821549951
"hsa-miR-511-5p",2.82781902461732,2.26303440583379,4.63807383718072
"hsa-miR-146b-5p",3.49825086752783,5.84549005094437,5.83035674741922
"hsa-miR-202-5p",3.70043971814109,8.5894638929561,6.67948009950545
"hsa-miR-202-3p",2.13750352374994,2.13750352374994,4.00898878322726
"hsa-miR-492",5.62643913669732,3.83794324189103,8.82527683005487
"hsa-miR-493-5p",2.0703893278914,3.74416109557041,2.40599235967584
"hsa-miR-432-5p",8.48381577726426,6.46107011403305,3.67807190511264
"hsa-miR-432-3p",4.4262647547021,2.10433665981474,6.01346225980656
"hsa-miR-494-3p",5.18586654531133,5.89965902637744,6.52199295640167
"hsa-miR-495-3p",8.08214904135387,4.81249822533356,10.4616840703687
"hsa-miR-496",3.62058641045188,8.98953642056108,4.22496636500027
"hsa-miR-193b-3p",5.01792190799726,9.17816685478444,6.33806779754262
"hsa-miR-497-5p",2.51096191927738,6.0639343057541,5.92124588858559
"hsa-miR-181d-5p",7.13134253912326,2.90689059560852,9.11971929536625
"hsa-miR-512-5p",5.22110372536788,7.00786824333334,3.8972404255748
"hsa-miR-512-3p",6.25361115194717,2.0703893278914,3.4594316186373
"hsa-miR-498",5.17791779219584,5.35755200461808,5.50143914515887
"hsa-miR-520e",10.9210970881068,3.67807190511264,4.5298209465287
"hsa-miR-515-5p",3.16992500144231,5.69766263347052,11.2195315691679
"hsa-miR-515-3p",2,5.47248777146274,2.65535182861255
"hsa-miR-519e-5p",2.29278174922785,3.48542682717024,2.82781902461732
"hsa-miR-519e-3p",3.27798474729977,7.61911951145322,3.12101540096137
"hsa-miR-520f-3p",3.81762325751143,5.81249822533356,2.94485844580754
"hsa-miR-519c-5p, hsa-miR-523-5p, hsa-miR-518e-5p, hsa-miR-522-5p, hsa-miR-519a-5p, hsa-miR-519b-5p",3.26303440583379,3.05311133645956,2.88752527074159
"hsa-miR-519c-3p",2.65535182861255,4.46597446450407,5.12515513132229
"hsa-miR-520a-5p",12.0308395321414,3.81762325751143,4.00898878322726
"hsa-miR-520a-3p",8.88782986169403,4.03562390973072,6.15987133677839
"hsa-miR-526b-5p",9.50263293508292,7.61911951145322,2.10433665981474
"hsa-miR-526b-3p",2.29278174922785,3.05311133645956,2.94485844580754
"hsa-miR-519b-3p",6.60436789989375,5.49185309632967,3.15380533607904
"hsa-miR-525-5p",5.9518675043269,3.79701297783614,5.04875931191986
"hsa-miR-525-3p",6.66959375118833,3.92599941855622,4.66106547980695
"hsa-miR-523-3p",5.8073549220576,10.212009933182,3.24792751344359
"hsa-miR-518f-5p",6.19574129324645,9.91916128397349,3.8073549220576
"hsa-miR-518f-3p",6.55918586578773,2.63226821549951,3.33628338786443
"hsa-miR-520b",4.20163386116965,4.16992500144231,2.92599941855622
"hsa-miR-518b",3.24792751344359,4.03562390973072,6.79441586635011
"hsa-miR-526a, hsa-miR-520c-5p, hsa-miR-518d-5p",2.65535182861255,10.7872496084679,2.29278174922785
"hsa-miR-520c-3p",3.21723071622067,8.09803208296053,5.08321336824898
"hsa-miR-518c-5p",4.28540221886225,4,5.43962313755712
"hsa-miR-518c-3p",5.24792751344359,3.43295940727611,8.75288236627309
"hsa-miR-524-5p",3.41953889151378,3.26303440583379,2.86789646399265
"hsa-miR-524-3p",7.88752527074159,5.10433665981474,10.5093791489147
"hsa-miR-517-5p",6.37155886261196,5.58796498888268,8.78496195020486
"hsa-miR-517a-3p, hsa-miR-517b-3p",2.65535182861255,4.20945336562895,11.1371832877847
"hsa-miR-519d-3p",4.60288440871842,10.4277318668044,5.89965902637744
"hsa-miR-521",2.03562390973072,2.90689059560852,4.31469652565629
"hsa-miR-520d-5p",3.08746284125034,3.6667565918848,2.94485844580754
"hsa-miR-520d-3p",2.58496250072116,4.74953426766926,11.3242930769445
"hsa-miR-520g-3p",3.18586654531133,9.33270793364061,4.73335434061383
"hsa-miR-516b-5p",5.51412226017071,2.48542682717024,2.94485844580754
"hsa-miR-516b-3p, hsa-miR-516a-3p",3.57288966842058,3.8972404255748,2.63226821549951
"hsa-miR-518e-3p",3,5.00450139223494,2.84799690655495
"hsa-miR-527, hsa-miR-518a-5p",4.57893871309339,2.60880924267552,2.82781902461732
"hsa-miR-518a-3p",5.84799690655495,8.26865895502767,3.21723071622067
"hsa-miR-518d-3p",7.45697038112101,6.05093696522523,7.12928301694497
"hsa-miR-517c-3p",4.78659636189081,7.88996019965864,11.8762483347177
"hsa-miR-520h",6.20945336562895,2.40599235967584,2.16992500144231
"hsa-miR-522-3p",2.40599235967584,4.72246602447109,4.04439411935845
"hsa-miR-519a-3p",5.76022094646651,2.0703893278914,9.99971819610402
"hsa-miR-499a-5p",5.10013667128545,5.85549144310187,8.38930867290642
"hsa-miR-500a-3p",2.48542682717024,3.48542682717024,2.51096191927738
"hsa-miR-501-5p",7.3371758685863,2.58496250072116,2.94485844580754
"hsa-miR-502-5p",9.32215349837831,6.20750245925879,9.87697730769454
"hsa-miR-503-5p",4.17791779219584,4.877744249949,10.3161683747564
"hsa-miR-504-5p",3.47248777146274,4.16992500144231,6.10013667128545
"hsa-miR-505-3p",5.5909612413426,5.14974711950468,6.25738784269265
"hsa-miR-513a-5p",4.81249822533356,5.17791779219584,5.70597790168252
"hsa-miR-506-3p",2.13750352374994,5.17791779219584,2.96347412397489
"hsa-miR-507",7.40002551791402,8.20408201217437,4.91169158187234
"hsa-miR-508-3p",2.65535182861255,3.18586654531133,6.877744249949
"hsa-miR-509-3p",3.18586654531133,3.43295940727611,5.50143914515887
"hsa-miR-510-5p",3.0703893278914,5.81249822533356,3.58496250072116
"hsa-miR-514a-3p",5.28909670241999,4.72246602447109,5.25550073314839
"hsa-miR-532-5p",2.26303440583379,2.74416109557041,5.65248649491816
"hsa-miR-299-5p",3.67807190511264,4.57893871309339,3.01792190799726
"hsa-miR-18a-3p",2.03562390973072,5.18189764310839,4.36457243229586
"hsa-miR-455-5p",5.22881869049588,4.47248777146274,6.25738784269265
"hsa-miR-493-3p",7.88752527074159,2.84799690655495,1.92599941855622
"hsa-miR-539-5p",9.50501755552812,11.6427737625331,6.77741971551583
"hsa-miR-544a",7.13134253912326,3.79701297783614,10.250179965175
"hsa-miR-545-3p",4.13750352374993,3.16992500144231,11.4320720606719
"hsa-miR-487b-3p",5.03562390973072,3.92599941855622,4.63807383718072
"hsa-miR-551a",8.04603261475421,5.4757334309664,7.45121111183233
"hsa-miR-552-3p",3.48542682717024,2.29278174922785,2.90689059560852
"hsa-miR-553",3.51096191927738,5.89965902637744,7.45121111183233
"hsa-miR-554",7.09064175191785,7.74685018309805,10.7294508048002
"hsa-miR-92b-3p",3.27798474729977,2.16992500144231,2.10433665981474
"hsa-miR-555",4.35049724708413,7.07574653806091,2.0703893278914
"hsa-miR-556-5p",3.48542682717024,4.13750352374993,14.6057862202032
"hsa-miR-557",6.20359271420771,5.2364926183813,6.467605550083
"hsa-miR-558",2.67807190511264,4.34340782229781,3.77610398807316
"hsa-miR-559",6.52042224852645,5.58796498888268,2.37851162325373
"hsa-miR-561-3p",4.64385618977472,6.86046625851717,4.90689059560852
"hsa-miR-562",2.51096191927738,5.12515513132229,4.84799690655495
"hsa-miR-563",2.03562390973072,9.49765228026764,5.22110372536788
"hsa-miR-564",6.22496636500027,4.96809075204526,5.69209237542757
"hsa-miR-566",4.5909612413426,2.13750352374994,4.18586654531133
"hsa-miR-567",3.99095486039699,2.65535182861255,4.05311133645956
"hsa-miR-568",2.16992500144231,2.67807190511264,5.65248649491816
"hsa-miR-551b-3p",3.72246602447109,6.04657836662033,2.78659636189081
"hsa-miR-569",9.90628934740607,4.47248777146274,4.48542682717024
"hsa-miR-570-3p",6.60436789989375,3.78659636189081,6.25361115194717
"hsa-miR-571",11.4599438483749,2.51096191927738,8.82527683005487
"hsa-miR-572",5,4.36457243229586,5.62643913669732
"hsa-miR-573",3.08746284125034,3.63226821549951,10.1489849313875
"hsa-miR-574-3p",4.24792751344359,4.81249822533356,2.20163386116965
"hsa-miR-575",5.38887833881199,5.69766263347052,6.73876783680019
"hsa-miR-576-5p",3.68929916053589,4.28540221886225,6.21140163741847
"hsa-miR-577",3.27798474729977,2.29278174922785,2.53605290024021
"hsa-miR-578",4.96347412397489,8.69244114734777,4.14567745519564
"hsa-miR-579-3p",4.43295940727611,3.44625622988956,4.90207357931074
"hsa-miR-580-3p",6.35226417325832,3.24792751344359,12.300123724569
"hsa-miR-581",2.76553474636298,5.44294349584873,3.40599235967584
"hsa-miR-582-5p",5.53915881110803,9.09328550387792,9.9005649573591
"hsa-miR-583",6.23266075679027,3.83794324189103,5.55151601762801
"hsa-miR-584-5p",4.38543103719352,4.39231742277876,3.10433665981474
"hsa-miR-585-3p",5.51727569320958,2.56071495447448,2.67807190511264
"hsa-miR-548a-3p",10.9157300237923,5.76022094646651,4.06177619758669
"hsa-miR-586",7.84360704649056,5.49185309632967,2.16992500144231
"hsa-miR-587",3.51096191927738,7.16591193893569,5.01792190799726
"hsa-miR-548b-3p",4.16992500144231,2.90689059560852,6.37677657188298
"hsa-miR-588",4.26303440583379,3.03562390973072,7.69278983497265
"hsa-miR-589-3p",3,3.6667565918848,11.7741693353182
"hsa-miR-550a-3p",3.30742852519225,4.39231742277876,7.03232128705788
"hsa-miR-590-5p",4.02680005934372,3.77610398807316,7.71080643369935
"hsa-miR-591",2.51096191927738,5.33985000288462,12.8190414341914
"hsa-miR-592",6.96231765494231,3.97269265400426,3.85798099512757
"hsa-miR-593-5p",4.74416109557041,5.81249822533356,4.51096191927738
"hsa-miR-595",6.20945336562895,5.5668151540109,8.28123458464702
"hsa-miR-596",5.22110372536788,4.34340782229781,3.56071495447448
"hsa-miR-597-5p",2.35049724708413,3.74416109557041,2.96347412397489
"hsa-miR-598-3p",2.51096191927738,7.18289089274548,2.0703893278914
"hsa-miR-599",6.29278174922785,3.48542682717024,7.12928301694497
"hsa-miR-600",6.81506301719287,4.8972404255748,2.13750352374994
"hsa-miR-601",5.09169983413681,3.05311133645956,3.40599235967584
"hsa-miR-602",4.29278174922785,3.39231742277876,4.78135971352466
"hsa-miR-603",9.50263293508292,9.96852280446902,4.66106547980695
"hsa-miR-604",2.65535182861255,3.92599941855622,2.29278174922785
"hsa-miR-605-5p",9.8811139606751,6.28169825009883,3.32192809488736
