"","GSM1174754","GSM1174755","GSM1174756","GSM1174757"
"hsa-let-7a",1.54524189797132,0.800098496416436,1.29627531528471,2.19575388971023
"hsa-let-7c",0.977470438265253,0.459442110926714,1.3305584000308,0.908005848597876
"hsa-let-7d",0.56968551215184,0.455407450003032,0.449904675375984,0.911400137624202
"hsa-let-7e",3.15216069926921,1.98879373676397,2.79820608097088,3.91616896407913
"hsa-let-7f",0.545217181634685,0.248777693649712,0.455365362848717,0.895899742465407
"hsa-let-7g",0.966873396759981,0.458035463730283,0.79926141393471,0.917393563089982
"hsa-miR-1",0.00067790737346122,0.800098496416436,0.0164820568989403,0.00506936967839643
"hsa-miR-9",0.305071656450299,0.245678193875672,0.24752654036812,0.524795873378275
"hsa-miR-10a",1.54662533744556,1.30760338672096,2.00816415042922,2.9600760927986
"hsa-miR-10b",2.2693114819254,2.81016338104072,2.79131815717356,3.92166958827181
"hsa-miR-15a",0.0828796798351296,0.0328625543437085,0.0667711871282086,0.0387030625761307
"hsa-miR-15b",0.306273907250755,0.129296207239328,0.246590502905181,0.523722525351786
"hsa-miR-16",1.55338016514398,0.806373555727419,1.31390173703872,1.46340797210308
"hsa-miR-17",3.11070566738347,2.00143476788697,3.70800509393289,3.00981652722516
"hsa-miR-18a",0.0213802277696737,0.0167530297371839,0.016596156928926,0.0769968309105534
"hsa-miR-18b",0.307684981515185,0.00824304873887396,0.0324253248740235,0.00488246507821224
"hsa-miR-19a",0.566873591107506,0.246128338431584,0.457835902688326,0.284561511613764
"hsa-miR-19b",4.02204461313956,2.77889400914829,3.69320145684174,3.91223213175773
"hsa-miR-20a",2.26792226273004,1.97490737385768,2.80135114058218,2.15981322425531
"hsa-miR-20b",0.972773516173498,0.466757615726172,0.807610462546215,0.529890893683488
"hsa-miR-21",2.25801532570442,1.3309713589856,1.9975706213053,3.05002797689073
"hsa-miR-22",0.584962500721156,0.816312982081965,0.443054927300107,0.89738759232764
"hsa-miR-23a",0.967235021632407,1.3309713589856,1.32355453775207,0.149012173848003
"hsa-miR-23b",0.0394472590505514,0.246347276900915,0.031903296825426,0.283388439432307
"hsa-miR-24",3.10274210418416,3.6120846964871,3.66001358272301,3.93184282243463
"hsa-miR-25",0.313048447411943,0.0661374230379426,0.24836481155309,0.288063200325316
"hsa-miR-26a",3.10898270102752,3.69375790781855,3.68458986264327,3.90908854949947
"hsa-miR-26b",2.28375883040159,1.32060598060908,2.00012262386704,2.18497528697907
"hsa-miR-27a",0.310095772534845,0.451899484093331,0.245020973966821,0.528281250501135
"hsa-miR-27b",0.567866659766189,0.814058162076536,0.457426190887988,0.91478645950559
"hsa-miR-28-3p",0.563343642710407,0.248012554013246,0.805094303618683,0.916553076587393
"hsa-miR-28-5p",0.308162801231381,0.130074221228344,0.250282498424946,0.291285281372093
"hsa-miR-29a",0.959384395970781,0.808088449025919,1.31102058640112,0.911400137624202
"hsa-miR-29b",0.0832337956447652,0.0658480033660813,0.0653792960015368,0.0761485971800829
"hsa-miR-29c",0.311375231916137,0.127263479830545,0.127329522478539,0.150000686432837
"hsa-miR-30b",4.96865619611487,4.66508971412816,5.59714258940348,5.82354251843804
"hsa-miR-30c",5.98760373741263,5.61270811522678,6.61099631210104,6.83068264812401
"hsa-miR-31",1.54078116318896,1.32549579281898,2.00087256657496,2.16970697771837
"hsa-miR-32",0.0218066064939289,0.00838648915746225,0.0166674648654608,0.00969114199108147
"hsa-miR-33b",0.0207119809749804,0.016596156928926,0.454933898712332,0.00125459901410159
"hsa-miR-34a",0.312061020167003,0.129151107368127,0.129309397413093,0.289645633837322
"hsa-miR-34c-5p",0.00132666926328817,7.21329487359093e-05,0.000129836711115532,0.00124018453221963
"hsa-miR-92a",0.968356220381044,0.460805459205161,0.801100698744268,1.46012918974893
"hsa-miR-93",0.568703422134979,0.248729125417928,0.469041987226079,0.920125579545947
"hsa-miR-95",0.308197757437018,1.32251082598013,0.460805459205161,0.91241993501531
"hsa-miR-96",0.00534249439114762,0.00103836666228301,0.00426406960675368,0.00488246507821224
"hsa-miR-98",3.99481050076042,0.0327920424234936,0.0654206586595032,0.529890893683488
"hsa-miR-99a",1.52559284417251,0.801506351304093,1.30437085410444,2.17651745949816
"hsa-miR-99b",1.56166828529975,1.28542589366354,1.96528190849793,2.13907651504611
"hsa-miR-100",1.52897631677947,1.28700530882171,2.00973054995318,2.1741219424149
"hsa-miR-101",0.163885116708942,0.06593070062562,0.128557364973757,0.149454486890388
"hsa-miR-103",0.309432333349203,0.243352238144476,0.454933898712332,0.523933245434084
"hsa-miR-105",1.52897631677947,0.0333701384605922,0.129322587466266,0.89738759232764
"hsa-miR-106",3.11500493494034,2.00091221615541,3.71986573850107,3.02512449835913
"hsa-miR-106b",0.974367780332297,0.4546707474815,0.807503305916485,0.914151172336262
"hsa-miR-107",0.0414672905529132,0.016596156928926,0.0326227997528266,0.0780495886503084
"hsa-miR-122",0.00542873355913838,0.0167530297371839,1.31099151323045,0.0192322060631831
"hsa-miR-124",0.307684981515185,0.00834345852933497,0.793571317670164,0.0379303771138903
"hsa-miR-125a-3p",0.0107225594011532,0.00834345852933497,0.0171665217587509,0.019474196144659
"hsa-miR-125a-5p",0.160855665493157,0.127065333745114,0.243254734044354,0.148465599858809
"hsa-miR-125b",1.54034970632368,1.33458543688493,1.32689395116346,2.17772010551968
"hsa-miR-126",0.0828796798351296,0.244558306343492,0.247332089057021,0.0749027050820889
"hsa-miR-127-3p",0.0432044985651676,0.00837214575735875,0.0333560413129521,0.0780905896414268
"hsa-miR-127-5p",2.25217341320203,3.69375790781855,0.805226407963975,0.0193745580856465
"hsa-miR-128",0.0207404233151373,0.00798482004067837,0.0163964759540897,0.0379303771138903
"hsa-miR-129-3p",0.56200546691024,0.80207738301253,0.000533698437005527,0.0765727763852818
"hsa-miR-129-5p",0.0220623732551864,3.68225416128013,0.0333137490435204,0.913798964950696
"hsa-miR-130a",0.0828796798351296,0.246432410666898,0.12557175786428,0.287685048875718
"hsa-miR-130b",0.304370854104443,0.795683840835689,0.463549221742312,0.525818322034023
"hsa-miR-132",0.307684981515185,0.239495806659916,0.453122446595813,0.519612351866352
"hsa-miR-133a",0.08399621153056,0.248619840917908,0.129718232996583,0.152676674760147
"hsa-miR-133b",0.00528499874842601,0.0321996061950883,0.00845820401900736,0.00964815025924821
"hsa-miR-134",0.0102928917561722,0.00419214595062487,0.00831477073086917,0.00966248097887502
"hsa-miR-135a",1.5536652312614,0.245045320784712,0.789679178661587,0.520256281903871
"hsa-miR-135b",0.311816963407919,0.251822084481128,0.250706957823956,0.531359001088964
"hsa-miR-136",0.00015868772683289,0.00106719951511905,0.065296567127781,1.46340797210308
"hsa-miR-137",1.52559284417251,0.000259661738504671,0.0042496851623777,0.00122576990631567
"hsa-miR-138",0.162467867615304,0.0335815791469993,0.250064156382775,0.149519521490029
"hsa-miR-139-3p",0.00139873591236407,0.06593070062562,0.00875936751516944,0.00340074898923177
"hsa-miR-139-5p",0.0211385572115839,0.0331445675668222,0.0654206586595032,0.0772976972335755
"hsa-miR-140-3p",0.0419858700096321,0.0661512034789613,0.0654206586595032,0.0770788915850347
"hsa-miR-140-5p",0.568489412837046,0.461036052272445,0.457678334996095,0.28374401658845
"hsa-miR-141",2.30041077035425,1.32492578405532,2.00274211970023,1.47057851198023
"hsa-miR-142-3p",0.00542873355913838,0.0168671083392985,0.0020903926406134,0.00977712161152991
"hsa-miR-142-5p",8.655910570606e-05,5.77066475103601e-05,0.016596156928926,0.909012681236578
"hsa-miR-143",0.08399621153056,0.244010218512534,0.0333137490435204,0.0770652151300907
"hsa-miR-145",1.56503168455226,2.76937187539078,0.805226407963975,2.14946749404485
"hsa-miR-146a",0.559795248951795,0.453902071062712,0.829825210355819,0.913844909921031
"hsa-miR-146b-3p",0.00132666926328817,0.0331445675668222,0.0021047986303075,0.00266652005440521
"hsa-miR-146b-5p",0.561692721398309,0.251943241980686,0.827518262471934,0.521814610061165
"hsa-miR-147b",0.568489412837046,0.451424779754568,0.000259661738504671,0.00249370598647328
