"","GSM4836563","GSM4836564","GSM4836565","GSM4836566","GSM4836567","GSM4836568"
"hsa-miR-4793-3p",1.52761,3.08707,3.83841,1.35167,3.74761,3.85593
"hsa-miR-3180",3.82203,3.27694,2.41283,1.50366,3.39824,2.89033
"hsa-mir-4466",2.98963,3.38911,2.60767,1.99406,2.91345,3.33434
"hsa-miR-2277-5p",3.0665,2.6693,2.83684,3.51106,2.62291,2.25352
"hsa-miR-6777-5p",3.00815,1.87453,3.55341,4.45717,1.86389,1.91184
"hsa-miR-1307-3p",2.61035,3.87257,2.95406,1.3254,2.90194,2.98655
"hsa-miR-6824-5p",1.78256,3.36702,2.34911,2.45573,3.58792,3.07605
"hsa-miR-6776-5p",2.44186,2.65555,3.28171,2.97875,2.51269,2.74572
"hsa-miR-23b-3p",3.23422,1.59997,2.34911,3.77691,2.94092,2.65403
"hsa-miR-3180-3p",3.67459,2.88312,2.11864,1.95454,3.10429,2.69454
"hsa-miR-4449",2.83659,3.33631,2.67464,1.29223,3.14327,3.06858
"hsa-miR-125a-5p",3.11723,1.41077,2.76292,3.9909,2.36836,2.62291
"hsa-miR-6806-3p",3.45066,1.56886,2.71862,4.70277,2.95742,0.80975
"hsa-miR-6799-5p",2.50791,2.79127,2.39631,1.63291,3.12998,3.68639
"hsa-miR-6716-5p",1.7594,3.2211,3.31549,2.26699,2.56939,2.98649
"hsa-miR-6734-5p",0.32324,3.70019,2.66047,1.04436,4.36562,3.913
"hsa-miR-1587",3.02939,2.4934,3.01519,1.66388,2.40388,3.36373
"hsa-miR-1224-5p",1.99054,2.83331,2.65024,2.19622,3.13161,3.10337
"hsa-miR-182-5p",3.5227,0.70309,3.90107,1.75637,2.64162,3.31917
"hsa-miR-4725-3p",3.41418,3.38899,2.11933,0.99323,2.79491,2.96987
"hsa-miR-3679-5p",1.26499,2.40008,2.4765,3.01139,3.39247,3.13375
"hsa-miR-6813-5p",3.87668,2.23976,2.34911,1.00945,2.62291,3.37511
"hsa-mir-3679",2.13119,2.19671,1.87253,3.61702,2.79465,2.84364
"hsa-miR-6778-5p",2.782,2.17069,2.59503,2.28577,2.69297,2.87309
"hsa-miR-1231",3.52641,3.20243,2.01097,1.086,2.64732,2.80303
"hsa-miR-642a-3p",0.87318,3.68906,3.12732,0.25993,3.6413,3.6413
"hsa-miR-6075",2.78398,3.49365,2.28959,0.26676,3.37129,2.99536
"hsa-miR-1202",2.14631,1.9053,2.54827,3.23422,2.49161,2.86923
"hsa-miR-6785-5p",2.82026,3.01787,2.0317,1.44133,2.82026,3.01547
"hsa-miR-6511a-5p",2.78114,2.54093,2.69664,3.1329,2.26211,1.72282
"hsa-miR-1229-5p",1.67104,2.44486,1.97469,3.29588,2.64346,3.08546
"hsa-miR-885-3p",3.37539,2.63466,1.61544,2.15056,2.62291,2.63466
"hsa-mir-6511a-1",2.62291,2.23453,2.73681,2.69871,2.08692,2.50808
"hsa-mir-6511a-2",2.62291,2.23453,2.73681,2.69871,2.08692,2.50808
"hsa-mir-6511a-3",2.62291,2.23453,2.73681,2.69871,2.08692,2.50808
"hsa-mir-6511a-4",2.62291,2.23453,2.73681,2.69871,2.08692,2.50808
"hsa-mir-6511b-1",2.62291,2.23453,2.73681,2.69871,2.08692,2.50808
"hsa-mir-6511b-2",2.62291,2.23453,2.73681,2.69871,2.08692,2.50808
"hsa-miR-6735-5p",2.33862,2.5106,2.51874,2.8402,2.33862,2.33862
"hsa-miR-744-5p",2.49028,3.3845,2.34292,0.46529,3.49938,2.61672
"hsa-miR-3619-5p",2.59301,2.37964,2.55865,3.01787,2.30116,1.91306
"hsa-miR-3921",2.48118,2.36979,2.57769,2.87614,1.89537,2.5517
"hsa-miR-25-5p",1.35949,3.21028,2.34911,0.3221,4.25657,3.24504
"hsa-miR-5189-5p",2.78238,2.55965,1.60091,2.85829,2.43674,2.34481
"hsa-miR-498",2.73372,2.56638,2.35751,2.58027,2.15911,2.16297
"hsa-miR-6790-5p",3.03949,2.01919,2.6825,1.31364,3.18723,2.27238
"hsa-miR-619-5p",0.77218,2.08031,3.36996,0.29628,3.3974,4.44163
"hsa-miR-4690-5p",2.83702,3.16255,1.2588,2.08267,2.07055,2.93902
"hsa-miR-654-5p",1.42089,3.65958,2.18979,0.70707,3.66285,2.65753
"hsa-miR-6889-5p",2.07337,2.41556,2.48926,0.83971,2.97698,3.42142
"hsa-mir-4716",1.58982,2.49035,2.22248,3.08314,2.25632,2.53316
"hsa-miR-4720-5p",3.52383,2.39411,3.20345,2.42655,1.5535,0.9198
"hsa-miR-3622a-5p",2.79288,2.34865,2.07904,1.45057,2.73861,2.61108
"hsa-miR-4750-3p",3.24971,2.22356,2.36546,2.16859,2.09332,1.90641
"hsa-miR-4498",2.94316,2.74589,1.95096,1.14609,2.67549,2.52797
"hsa-miR-6893-5p",1.85713,2.3936,1.99743,2.25962,2.40565,3.07605
"hsa-miR-6820-5p",2.57018,2.08692,2.34911,1.91612,1.93678,3.08162
"hsa-miR-4740-3p",1.5556,3.07181,1.81453,4.04349,1.97149,1.46792
"hsa-miR-6746-5p",2.47399,2.62291,2.62291,1.3166,2.08692,2.7478
"hsa-miR-572",2.39807,2.78715,1.8883,1.07467,2.44844,3.13173
"hsa-miR-4656",2.35185,2.62291,2.2792,1.88291,2.08418,2.15684
"hsa-miR-4448",0.83093,2.51928,1.52708,0.56204,3.87408,3.99068
"hsa-miR-6860",2.12563,2.01331,2.32075,1.65943,2.76816,2.34766
"hsa-miR-6781-5p",2.43232,2.82039,1.18888,1.99885,2.47919,2.2844
"hsa-miR-6865-5p",1.76433,2.7162,2.11158,2.09357,2.3936,2.08692
"hsa-miR-423-5p",2.77548,2.55913,1.89037,0.98259,2.25809,2.61731
"hsa-mir-4479",1.97171,2.77453,2.34837,1.57373,2.30116,2.08692
"hsa-miR-6887-5p",1.71067,1.23294,3.21968,3.36905,1.9308,1.52622
"hsa-miR-6846-5p",1.4188,2.35717,2.08692,1.86925,2.85763,2.31278
"hsa-miR-1275",2.15058,2.37999,2.51178,1.23219,2.19806,2.41276
"hsa-miR-7855-5p",2.36941,2.58957,2.19399,1.44133,2.07163,2.1634
"hsa-miR-6086",2.98775,1.49903,2.0171,1.2692,2.08692,2.88743
"hsa-miR-106a-5p",2.87452,1.75439,2.19466,2.46618,1.11454,2.33414
"hsa-let-7i-5p",2.9538,1.00046,2.92766,2.69871,1.71399,1.44133
"hsa-mir-4722",2.34911,2.34705,2.32289,1.78738,2.08692,1.7501
"hsa-miR-365b-5p",1.41392,2.92082,1.18422,3.62694,1.74537,1.74537
"hsa-miR-6757-5p",2.30458,1.35036,1.93637,2.30499,1.9717,2.62291
"hsa-mir-1282",2.55117,2.11114,1.93636,2.18196,1.64455,2.05872
"hsa-miR-551b-5p",2.34193,1.81926,2.62144,1.72739,1.56739,2.38326
"hsa-miR-4722-3p",2.64981,2.95316,1.55747,1.92705,1.93684,1.3972
"hsa-miR-4257",1.23648,1.43205,4.59548,1.5314,1.46658,2.00638
"hsa-miR-6741-5p",1.07895,1.93705,2.08662,2.08662,2.03867,2.95726
"hsa-miR-29a-3p",2.76485,0.86165,3.22997,1.56398,1.63023,2.04839
"hsa-miR-4685-5p",2.05936,1.92636,1.79169,2.34911,1.79169,2.14206
"hsa-miR-7106-5p",1.44687,1.98113,1.93664,2.16178,2.82175,1.62951
"hsa-mir-1233-1",1.78892,2.05131,1.96915,2.04592,1.98059,2.1382
"hsa-mir-1233-2",1.78892,2.05131,1.96915,2.04592,1.98059,2.1382
"hsa-miR-7109-5p",1.0068,1.91169,2.01602,1.44133,2.74969,2.82354
"hsa-miR-1254",0.51034,2.38582,2.32841,1.20424,2.38582,3.05294
"hsa-miR-503-5p",1.63363,2.08692,1.77999,1.77999,2.62395,1.89581
"hsa-miR-1281",2.19473,2.24328,1.96141,1.52688,2.17169,1.59769
"hsa-miR-135a-3p",0.63155,2.80849,1.52,0.87653,2.76816,3.07851
"hsa-miR-6726-5p",2.23548,2.8567,1.97072,0.5955,2.24505,1.74687
"hsa-miR-297",0.31238,0.90339,3.4145,0.61766,2.82128,3.57176
"hsa-miR-16-5p",3.88499,0.85755,2.24342,1.59636,1.34145,1.71357
"hsa-miR-939-5p",1.0068,2.58428,2.08692,0.8797,2.93984,2.11779
"hsa-mir-6836",2.43051,2.31328,1.54104,1.97223,1.66907,1.61583
"hsa-miR-6815-5p",1.30061,2.58711,1.09202,1.44133,2.76545,2.3279
"hsa-mir-2114",2.73149,1.5013,1.72615,2.55112,1.43846,1.54053
"hsa-miR-99b-5p",2.78176,2.08692,1.03829,2.34911,1.36803,1.81926
"hsa-miR-671-5p",1.58145,1.90885,2.60995,1.58145,1.52982,2.17103
"hsa-miR-6849-5p",1.05483,1.81926,2.37555,1.0068,2.3936,2.71323
"hsa-miR-4717-3p",1.03787,2.60932,1.49763,2.06916,1.5292,2.6096
"hsa-miR-204-3p",1.94655,2.45507,2.07714,1.02746,1.87769,1.91256
"hsa-miR-17-5p",2.62052,1.30293,2.53453,1.92267,1.19248,1.65543
"hsa-miR-7154-5p",1.79205,2.31145,2.44268,1.44133,1.56886,1.57778
"hsa-mir-3960",2.05504,1.87588,1.76172,0.97948,2.12048,2.33826
"hsa-mir-3648",2.62291,2.43189,1.25031,0.81578,2.5379,1.45101
"hsa-miR-3124-5p",2.32904,1.88902,1.81926,1.0068,2.22687,1.75274
"hsa-miR-4433-5p",2.24409,2.56198,1.83745,1.94385,1.06674,1.24525
"hsa-miR-6780a-5p",1.96931,1.86714,2.08692,1.0068,2.13819,1.76066
"hsa-miR-4783-3p",1.91632,2.19013,1.09473,1.52849,1.81926,2.22508
"hsa-miR-1247-3p",1.85009,1.56886,1.65172,1.4157,1.6895,2.44346
"hsa-miR-6861-5p",1.68205,1.57987,1.82584,1.37824,2.31217,1.75616
"hsa-miR-20a-5p",3.53146,0.65163,2.34911,1.44133,1.49101,1.06892
"hsa-miR-4743-5p",1.53589,1.63877,1.898,1.1832,2.08692,2.16567
"hsa-miR-5739",2.16426,1.60574,1.90719,0.51471,2.16426,2.13559
"hsa-miR-504-3p",2.00307,2.00307,0.55099,1.87714,2.22442,1.80537
"hsa-miR-6810-5p",1.45933,2.03058,1.09482,1.80637,2.58658,1.44462
"hsa-miR-584-3p",2.1987,1.7781,1.62776,1.5539,1.27791,1.97436
"hsa-miR-361-5p",2.40522,0.79921,2.40582,0.70846,1.17783,2.88473
"hsa-mir-6891",1.53578,1.7802,1.69804,1.34706,1.97564,2.01961
"hsa-miR-6737-5p",1.45735,1.95211,1.74999,0.77053,2.22416,2.01765
"hsa-miR-4446-3p",2.26405,1.62641,1.36206,1.20245,2.01491,1.66957
"hsa-miR-6797-5p",2.00707,1.12995,1.78886,0.72688,2.16678,2.29971
"hsa-miR-193b-5p",1.72002,1.51048,1.10051,2.10447,1.81926,1.81798
"hsa-mir-185",1.38481,1.69674,1.1224,1.75745,1.71339,2.34911
"hsa-miR-1224-3p",1.54479,1.7483,1.4528,1.54479,1.9347,1.72046
"hsa-miR-3663-3p",1.01052,1.73616,1.47701,2.27584,1.7847,1.62571
"hsa-miR-16-2-3p",1.50592,1.39076,1.32943,3.21313,1.20205,1.25448
"hsa-miR-371b-5p",2.61585,2.05964,1.44133,0.38843,1.68279,1.69342
"hsa-miR-3187-5p",1.20272,1.82826,1.35094,2.3155,1.17747,1.95309
"hsa-miR-150-3p",1.01466,1.58746,2.19334,0.39482,2.08439,2.41968
"hsa-miR-4529-3p",1.17078,2.75387,0.60213,2.41103,1.49267,1.25871
