"","GSM3746429","GSM3746430","GSM3746431","GSM3746432","GSM3746433","GSM3746434","GSM3746435","GSM3746436","GSM3746437","GSM3746438","GSM3746439","GSM3746440","GSM3746441","GSM3746442","GSM3746443","GSM3746444","GSM3746445","GSM3746446","GSM3746447","GSM3746448","GSM3746449","GSM3746450","GSM3746451","GSM3746452","GSM3746453","GSM3746454","GSM3746455","GSM3746456","GSM3746457","GSM3746458","GSM3746459","GSM3746460","GSM3746461","GSM3746462","GSM3746463","GSM3746464","GSM3746465","GSM3746466","GSM3746467","GSM3746468","GSM3746469","GSM3746470","GSM3746471","GSM3746472","GSM3746473","GSM3746474","GSM3746475","GSM3746476"
"hsa-let-7f-1-3p",0,0,0,3.129216253023,0,0,0,0,0,0,0,0,0,0,4.18316161389722,0,3.91752152355107,4.52849071842937,0,5.63757742578441,3.9215772743143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.74588661961843,3.60868634068835,0,0,4.83928436959577,0,0,0,0,4.560084006292,2.69480106334723
"hsa-let-7f-2-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.35218891805438
"hsa-let-7f-5p",13.201298965953,13.5074780801167,14.4281277111363,11.8881922395945,11.6123452462608,13.635201321291,12.77955882833,12.9073606987546,14.0332358784877,12.8887434182358,14.0655710242875,13.8728332390601,13.2937471444415,14.3811211746795,13.9089230271766,14.3214563748555,13.6706018987453,13.8233347463053,13.3436226549207,13.7783303417415,14.2133298599019,14.0921188165064,14.0685311311891,14.5378857170761,14.4225311946599,12.5204307833341,14.0834926798363,14.4838602025729,14.1001238524615,12.7296470883941,14.2990812545583,13.2352181537564,13.6990037815045,13.5105879831883,14.5629472192803,14.8545274161925,13.1838172101447,13.0896255371474,13.4146834810599,13.4789947125103,13.0800492288395,13.6798796962494,12.8623581322106,12.6570968761105,12.6542803785191,12.9427507390003,12.7878148696626,11.1407801549272
"hsa-let-7g-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.25702642359979,0,3.59946584088372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.90200503599011
"hsa-let-7g-5p",11.5895832405309,11.5618713129545,12.2970475191365,10.0847330783692,10.294957437374,11.7911459417711,10.9471945029938,11.3145093495089,12.2593159864437,10.9626494610885,12.4820459962865,11.8830345521738,11.2903066171381,12.3064227032428,12.0675947311368,11.8835155823465,11.7320557168284,12.0118278628761,11.6389431094844,11.8083773105685,11.9983632961625,12.1657056588721,12.1852085657042,12.7087976338328,11.9073222399858,11.157004972152,12.1513884502389,12.6081026821068,12.3303947810139,10.9346424551075,12.3664724458728,10.999167269742,11.6490546864595,11.4590248362863,12.3295874272338,12.5673042285725,11.252966175994,11.1504674547979,11.4283310364431,11.1243748778942,10.7181692040726,11.4178700686506,10.9822186786122,10.3692034489255,10.6203272219806,10.9945935245716,10.9821211736802,11.7535358405436
"hsa-let-7i-3p",0,0,0,0,0,0,0,0,0,4.12802811343307,0,0,0,0,0,0,0,0,0,0,3.9215772743143,3.80868053378409,5.46309306904702,0,0,0,0,0,0,4.8553425544922,0,0,0,0,0,0,0,0,0,0,0,0,0,4.95592865334345,4.51404962846917,0,0,2.97146190237319
"hsa-let-7i-5p",14.0575459968568,14.2925852591236,14.7373173203486,13.0351103454233,12.9720600759638,14.2816924940072,13.6230388237685,13.958552749905,14.9574244347733,13.7727869480402,14.9263142010807,14.7736970101599,14.2742064208598,14.9213424907058,14.7748348496176,14.9497615044774,14.4626623008238,14.7820478383846,14.2641227211165,14.525735901401,15.199248688247,15.2062278614803,15.0046486585805,15.5893583454331,14.8867497201104,13.6902193587144,15.0991770697148,15.3408588811814,14.9166809181991,13.8532065257412,15.1475986707854,14.2710610786396,14.1790104220029,14.5751579412423,15.5166292781294,15.6459047074647,14.0812219618384,13.8215845281875,13.9032396326935,13.9382162963276,13.6054598586238,14.3786408379273,13.7146737805526,13.4205648848855,13.6344742119933,13.8385302333249,13.8781488786067,15.8814765878122
"hsa-miR-100-5p",13.9290575381929,14.2104092269947,14.1327138648949,14.0060972738648,14.5007224105501,14.4477157048588,15.2092677210433,14.4967705325821,14.0005766908918,14.1698458764697,14.9581284643685,14.8777512413512,13.9698300889402,14.5027303600268,14.4087414496819,14.9232292802068,13.7918237260908,13.6080827749764,13.9781860530764,15.0554282520649,14.0957971356317,14.0080165088385,14.5254694435406,14.5994709806462,14.6815509572912,14.4569582421879,14.223997241155,13.9844156373875,13.6627095676878,13.8801969942597,13.8164975517765,13.984195984633,14.3817341207844,14.0339106228545,14.4795049079106,14.4490223684474,13.9399441219012,14.06884498674,14.2943289326703,14.1213369467249,14.6441077014432,14.6066260649271,14.5906926090822,14.3010695420461,13.9593509973073,14.3034217500977,14.2255877602699,14.2295819279051
"hsa-miR-101-3p",10.1753257396113,10.7036152362715,11.157268414266,10.4389763560443,10.4753945738053,10.9369053583123,10.3300544623473,9.77953231851893,9.61136455315375,9.29329187592046,10.8234267316176,9.55273120118247,9.61039950484171,10.7934236076235,10.3879536152728,10.6579588033114,9.84268208391738,10.574055166017,9.84255571815861,9.96729656561531,10.0911946784854,9.91281803762253,9.64127234388083,9.43587252675207,12.1384169797045,10.9660461351399,10.7802611409442,10.3650403406074,10.4874787624574,10.4350212844972,9.8386663871254,9.80130021490172,10.3471506229103,10.038421020869,9.81127753584144,9.5169485273432,10.6343729935345,10.0948842298279,10.01025448923,10.2388790529177,9.87832442431389,10.0372871600805,9.88210607470451,9.88748453419151,9.69914953679325,9.4110445027394,9.08521309549161,9.45482268807726
"hsa-miR-103a-3p",8.45572648314427,8.79910170070846,8.7178447647382,8.93435281585439,7.77204495849806,8.91925273277402,8.84269421600925,8.2680044369569,8.91736048185023,8.21784199557311,10.1649245085375,8.8658486436252,7.56556250475543,9.38668263332803,8.80514288029708,8.02518435436813,8.07204074064511,8.3758242657672,7.26542859920894,8.41987623455854,8.47101267637094,8.79258719915275,8.52140566896497,9.15253232058602,9.72207956485119,8.54134075625544,8.9897233518387,9.44002511637321,8.56651946709161,8.50902738789799,8.23853354937504,8.15268419804631,7.90461695721237,8.81785658303199,7.90317306632025,8.79998938170206,8.2901579557986,8.80728187057238,8.48931309525006,8.58153099787492,7.91594364089751,8.79124619846826,8.98435662455385,8.37247205405133,8.03994001154729,8.70611351482386,9.08521309549161,6.59702881267145
"hsa-miR-103b",8.45572648314427,8.79910170070846,8.7178447647382,8.93435281585439,7.77204495849806,8.87869588777137,8.78623637726209,8.2680044369569,8.91736048185023,8.21784199557311,10.1649245085375,8.8658486436252,7.56556250475543,9.33018531315073,8.80514288029708,8.02518435436813,8.07204074064511,8.3758242657672,7.26542859920894,8.41987623455854,8.41228838555618,8.79258719915275,8.43418819627371,9.15253232058602,9.70041037523374,8.54134075625544,8.93736103578214,9.44002511637321,8.56651946709161,8.50902738789799,8.23853354937504,8.15268419804631,7.90461695721237,8.81785658303199,7.90317306632025,8.79998938170206,8.2901579557986,8.80728187057238,8.44363890137334,8.58153099787492,7.91594364089751,8.79124619846826,8.98435662455385,8.37247205405133,8.03994001154729,8.70611351482386,9.08521309549161,6.59702881267145
"hsa-miR-105-5p",5.17031428405757,7.06967352780681,6.52849361430641,5.3128094728092,5.10745705623621,5.36670305543203,6.7376537478168,4.91947682906948,5.29621298456457,6.06477807169627,5.93944187020222,6.70670645877127,5.77712244649878,6.69804846104742,5.14289603958583,6.8621653036746,4.86897711323877,5.81241547357315,5.48132768579402,7.78478469195694,4.87317145401355,6.88405848899667,7.24689577598865,5.65534588953069,6.66853361291786,4.22446312260413,6.19929617202041,4.59214505841467,6.81008878769144,6.62665148965202,5.15922068937638,5.94876150656915,6.7743202553741,6.82741568034419,6.15203046714737,6.8550689426676,5.85131830036019,6.81691105771243,5.83275848708355,7.11427937193508,7.45875039482732,7.60278193384836,6.11494742768922,5.93249806226162,4.51404962846917,6.7897541504747,7.67459573761047,10.5008852565569
"hsa-miR-106a-5p",0,0,3.34077627495587,0,0,0,0,0,3.11414518335549,0,0,0,0,0,0,0,0,3.58968623382762,0,0,0,0,0,0,3.76454283897114,0,0,0,4.53869258083521,0,0,0,0,0,0,4.89197919620496,0,0,0,0,0,0,3.87396823082415,0,4.51404962846917,0,4.560084006292,1.24407186848135
"hsa-miR-106b-3p",7.45982974736406,7.65105169117893,9.21564870226154,6.29454633030985,5.67840228140874,8.74970017953216,7.14930757817374,7.6853801016219,7.58846513342092,7.51042895686475,9.04775138133324,7.69978390626573,7.34443881883427,7.49943602471283,8.01395699918631,7.66419569500918,8.07204074064511,7.28124362034256,5.48132768579402,6.62301429462085,7.41651689002529,7.41081007444887,8.13559011135631,7.22109770667348,7.46979757750656,6.48329003948928,7.64617925155439,8.12120921477701,8.12428209354682,7.51298202551431,7.54107618989312,6.93703543211499,8.53052165677843,7.04799219770939,7.51800313369416,8.0957634226496,7.64071246116225,7.9618590379011,8.19067895021453,6.94565537028972,7.04644397636523,7.60278193384836,7.94783186408509,7.37681870646094,7.26624259465626,6.06145535046584,7.59254889429874,7.40382438927118
"hsa-miR-106b-5p",0,0,3.34077627495587,0,0,0,0,0,0,4.12802811343307,4.00829767875091,4.74755839442434,0,0,0,0,0,0,0,0,0,0,0,0,3.76454283897114,0,0,0,3.59946584088372,0,0,0,0,5.26763872185235,0,3.93976833727532,0,4.69109152383246,0,4.9803460853623,0,0,0,0,0,0,0,0
"hsa-miR-107",8.30417988468529,8.4779830728395,6.52849361430641,8.71245180128523,6.88460639766297,7.92222962959859,8.31357543590679,7.20275408001346,7.98718475012711,7.63530031865947,9.12777436973955,7.02586951739568,6.76390812607297,8.38883629415124,7.91481993276727,6.8621653036746,6.64062933588024,7.28124362034256,7.04459816059532,7.61567722822125,7.73675507007133,7.41081007444887,7.02608552092738,7.44210809795648,8.78683432317609,8.15023293608253,7.50939573503143,7.34729789572863,7.80364601338094,8.20184765663264,6.86764448851364,5.94876150656915,6.04611438768401,6.82741568034419,7.14185088109736,6.8550689426676,6.8387692845439,8.16273794037172,6.95638856540038,7.64158662033923,6.05731689091129,7.12032077558282,8.63366982867641,7.37681870646094,7.04541127546795,6.06145535046584,7.59254889429874,5.19318791059377
"hsa-miR-10a-3p",0,0,0,0,0,3.85002895916548,0,0,0,4.12802811343307,4.96276086323754,0,0,0,0,3.94646100790486,0,0,0,0,0,0,0,0,3.76454283897114,0,0,0,3.59946584088372,3.90434018077876,0,0,4.50417004199474,0,0,0,0,0,3.60868634068835,0,0,0,0,0,4.51404962846917,0,0,0
"hsa-miR-10a-5p",11.3001806474857,12.0365170704865,11.4813758262256,11.0943322887101,11.0990707566857,11.9365373451422,12.1109784261154,11.5649625034088,11.1998018984425,11.4781971422233,11.0863284386013,12.0151046657695,12.5581658074804,12.5235348710053,11.6641613428471,12.8499061241035,11.3661833042428,11.7176778653338,11.093182820244,12.0762423358117,11.9267433735401,11.7790934059197,11.2760831614236,12.4784349492551,12.0209505677551,12.0158589073051,11.8092864031417,12.0152203326325,11.8850186705997,11.7298594798112,11.5053491074297,11.6716099650415,11.874164630736,11.5430600933214,11.7169900795246,11.294338310437,11.2861196047481,11.1661422156945,11.6304063308334,12.2288252593774,12.4842008178435,12.335159748574,11.4449948676057,11.8806068615022,11.7167006665505,12.2032262771839,12.1015466584411,10.6824622152346
"hsa-miR-10b-3p",0,0,0,3.129216253023,0,0,5.17947864399935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.68369063077122,5.6826466324182,0,0,0,0,3.90434018077876,0,0,5.47202727640775,0,4.86021713768752,3.93976833727532,0,0,0,0,6.05731689091129,0,0,0,4.51404962846917,4.51906263993097,3.61998111595075,1.24407186848135
"hsa-miR-10b-5p",12.4962553610073,13.1814456261131,12.8880101683231,12.7075533817723,12.5328389381128,13.0480112301681,13.4036844258256,13.1634781691567,12.6838271861504,12.6093480606392,12.8198211564796,13.2398715781134,14.0635388686613,13.9533036684421,13.1184448348917,14.1773412076873,12.6455158795817,12.8826275804874,12.5781850550865,13.6140422749069,13.1293076610148,13.2925980884071,12.7521484745877,13.8064428689798,13.6430786316869,13.4398963567946,13.1163281435129,13.6681579333783,13.3534350069948,12.9772285938391,13.0010907345448,13.2592611547358,13.2239376737565,12.7844869403112,13.1113300982437,12.8844026167276,12.8263088105044,12.6594953750136,13.1329119972383,13.5724582667693,14.0763183579491,13.8104542927634,12.9743550633793,12.9116829032316,12.8290620625828,13.6121896061755,13.5891444529694,11.6814221454618
"hsa-miR-1180-3p",7.59658809059406,7.29053089486733,6.78892100700306,8.51266529033828,6.08637973774783,7.45503009433271,6.15943486962805,6.88327223754692,7.11744604358038,7.05396145418933,6.25666059292508,8.02032349568997,6.35328886238667,4.73914282793219,5.71418301373756,6.45125556265415,7.99433603284488,7.86311122339388,7.26542859920894,6.62301429462085,6.83577053633885,7.41081007444887,7.02608552092738,6.95999592143087,6.66853361291786,7.85184407123935,6.77769924272357,6.86541059056229,7.29183755340001,7.2734092926254,6.71701340897683,7.80614284548063,6.04611438768401,7.23927384613531,6.41167965210375,7.17450245098956,7.64071246116225,7.6413768438471,7.49332206800187,6.94565537028972,6.46692817589878,5.81386320523513,7.77863705763547,6.24969402645539,6.0562919464955,7.46292800613571,7.41297292163746,2.97146190237319
"hsa-miR-1185-1-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.61998111595075,0
"hsa-miR-1197",0,0,0,0,0,0,0,0,3.11414518335549,0,0,0,0,0,0,0,0,0,0,0,0,0,4.49543328204855,0,5.2769416921736,0,0,0,0,0,0,5.94876150656915,0,0,0,0,0,0,0,0,0,0,0,4.00167823871391,0,0,0,1.24407186848135
"hsa-miR-122-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.94646100790486,0,0,0,4.66626995401465,0,0,4.49543328204855,0,0,0,0,0,0,0,0,4.40977284334795,0,0,0,4.89197919620496,0,0,0,0,0,0,0,0,0,0,0,2.69480106334723
"hsa-miR-1224-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.48132768579402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.83928436959577,0,0,0,0,0,1.90200503599011
"hsa-miR-1224-5p",10.9505915510559,10.6245924023707,10.4303029620301,10.0847330783692,10.5737314609435,10.7014076725756,11.2995525049676,10.5998496507203,10.5746645008108,10.3660847659126,10.6308953858329,10.8021606390208,10.7957775593847,11.0246287209723,10.9725571761438,11.1901782673168,10.8195407376203,10.499004279954,11.093182820244,10.8758571441941,10.1993519577109,10.52302700052,10.2385608159793,10.967003998289,10.9859095774759,10.4129908662007,10.2251276767174,10.2047043594198,10.2577847861548,10.1097092177778,10.0738072462638,10.2721552457205,11.0397503318333,10.2969300415056,10.6685385194785,10.6116593037128,10.0369374425785,10.3766853275975,10.2279633983146,10.2205158298216,10.9590455414529,10.4328862943378,10.7154247657053,10.7674895120262,9.87728495465009,10.5431574893001,10.3441923180692,11.6036110211205
"hsa-miR-122-5p",12.7186121097924,15.8646617402491,14.8575687415979,14.6688511472302,14.2312280146532,14.0329885078717,16.0620857718585,16.9305242981603,13.8884734372741,11.6582194151413,13.8302239470984,11.7700567131639,17.0179544518076,14.1187953593962,14.6713852083462,15.4972003110628,14.5669945027127,14.6118465617916,12.5203740479252,13.1707015480265,13.4081801690829,13.4451480040244,13.3608857233741,13.9663732147305,13.7177833349295,12.7340721834566,12.4037956585237,14.2793213961012,14.9565865208985,15.4326445669075,12.2270971058212,14.2901494926467,13.2074888822183,15.1508303352735,15.9508428381851,14.4134232050083,14.6189577866816,14.1646177037485,15.7120330531828,13.4198648752381,13.4977746328715,15.8561168563211,14.3627074920321,15.2684667600463,13.9049066967968,13.7332828526867,12.5852896156718,12.8694918392193
"hsa-miR-1226-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.51326617722312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1226-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.18316161389722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1228-5p",4.20983212847342,4.53743413063857,3.34077627495587,3.129216253023,4.14870979739581,3.85002895916548,4.21874963172206,6.47230263060137,0,0,4.00829767875091,4.74755839442434,6.35328886238667,0,0,6.19151488117678,4.86897711323877,0,7.04459816059532,4.66626995401465,4.87317145401355,5.32331995523764,0,0,3.76454283897114,6.16538766587747,0,4.59214505841467,3.59946584088372,5.42359560612673,5.87994589266016,4.40977284334795,6.04611438768401,4.30461136133736,0,3.93976833727532,0,4.69109152383246,3.60868634068835,4.9803460853623,0,0,3.87396823082415,0,6.0562919464955,5.48725363585224,5.5291763384077,1.24407186848135
"hsa-miR-1234-3p",0,0,3.34077627495587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-124-3p",7.3087369077155,8.79910170070846,7.28757892629261,7.4219898268644,8.46140611469625,9.20821743543143,8.9999103828466,8.2680044369569,7.75116051894419,6.86286658135274,9.00601138064353,8.78356837470569,6.76390812607297,8.01161532588207,8.96235047288916,8.37761689229008,5.84407830050434,7.47272888955492,7.26542859920894,8.31328503221024,5.44163090948179,7.61613009580158,7.75861666965237,7.95419027551317,8.18281648274772,7.73688717845313,6.51729218879126,6.13667026605675,7.80364601338094,7.89814549295463,7.24330236842615,8.34469543917223,8.02964602617516,7.23927384613531,8.27377147967067,8.01805385849635,7.64071246116225,7.54874908455399,7.49332206800187,7.5267113466575,8.36180877072994,7.60278193384836,8.5308453694127,7.72288076219727,6.78455957862347,6.47108220776203,7.82589251785381,10.6968088163478
"hsa-miR-1244",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.80868053378409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-124-5p",0,0,3.34077627495587,0,0,4.79911807256156,0,0,3.11414518335549,0,4.00829767875091,0,4.80319342974985,0,0,0,3.91752152355107,5.0924639599368,0,0,0,0,0,0,3.76454283897114,0,0,4.59214505841467,0,0,0,0,5.47202727640775,0,3.9090522558968,0,0,0,0,0,0,0,0,0,0,0,0,4.68009374914826
"hsa-miR-1246",7.83644900641993,8.28591590768409,8.36515928220109,6.77471236916365,6.40405516343509,8.14377213559741,5.17947864399935,6.21251430034475,8.43312671377942,7.22267958788059,6.73668638914499,6.70670645877127,0,6.28763523595266,8.56472106943172,9.40642708469994,6.99998266397086,7.47272888955492,7.77718593439309,6.62301429462085,6.16525678463023,7.70877983657511,7.89551443885455,6.95999592143087,8.11891180018355,8.15023293608253,6.19929617202041,7.9961492920077,6.08166904553594,6.14705288508482,6.13889147384465,8.34469543917223,7.03515639379652,7.04799219770939,6.15203046714737,3.93976833727532,6.42792693059915,5.97911493498437,6.66946119044801,7.11427937193508,8.26258631329565,6.39025145911051,6.78519223479165,6.92063850446784,5.48212866968232,6.06145535046584,7.59254889429874,1.24407186848135
"hsa-miR-1247-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.51404962846917,0,0,1.90200503599011
"hsa-miR-1248",0,0,0,3.129216253023,0,0,0,0,0,4.12802811343307,0,0,0,0,0,0,0,0,0,0,0,0,0,4.68369063077122,0,5.1853494750968,0,0,3.59946584088372,3.90434018077876,0,0,4.50417004199474,0,0,0,6.42792693059915,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1250-5p",0,0,0,0,0,0,0,0,0,4.12802811343307,0,0,0,0,0,0,0,0,0,0,0,3.80868053378409,0,0,4.71046512668265,0,0,0,0,0,0,0,0,0,0,0,0,3.74588661961843,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1251-5p",0,0,0,0,0,3.85002895916548,0,0,0,0,4.00829767875091,0,0,0,0,3.94646100790486,0,0,0,0,0,0,4.49543328204855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.90200503599011
