"","GSM4847915","GSM4847916","GSM4847917"
"hsa-miR-451a",12.1193843449989,12.1608635633764,12.5398812846555
"hsa-miR-151a-3p",12.1112045315171,12.130648084346,11.791490897076
"hsa-miR-128-3p",12.1043524133216,11.8498300004211,11.6077490174159
"hsa-miR-199a-5p",12.0604191991438,12.0583470198016,11.7525214203757
"hsa-miR-27b-3p",11.95999699235,11.9668389646629,12.0105822055865
"hsa-miR-181b-5p",11.834775042232,11.6482547667739,11.5283407155575
"hsa-miR-127-3p",11.7565184646254,11.8311620449177,11.775630549536
"hsa-miR-423-5p",11.6949080059264,11.7407011359716,11.4642325790298
"hsa-miR-125a-5p",11.6428958608193,11.5108977489658,11.4814455920361
"hsa-miR-7-5p",11.6267281322806,11.1682788793816,10.7569839823527
"hsa-miR-22-5p",11.5164599737592,11.602858679407,11.4875436626704
"hsa-miR-23b-3p",11.4336016398231,11.6308842921705,11.7382715882227
"hsa-miR-155-5p",11.4071188391966,11.316247252339,10.5464614562123
"hsa-miR-99a-5p",11.397061102052,11.6101770184286,11.3630538407875
"hsa-let-7g-5p",11.3959392349041,11.2320123665723,11.133437677048
"hsa-miR-423-3p",11.3959392349041,10.9825870559179,10.6759955777815
"hsa-miR-369-3p",11.3503338185803,11.4929121991774,11.6255546212225
"hsa-miR-425-5p",11.3422025147913,11.5559876139435,11.2769513130191
"hsa-miR-191-5p",11.2270627888425,11.5764144674569,11.6669824945078
"hsa-miR-30d-5p",11.2003213263527,11.2032654500727,10.9998819984995
"hsa-miR-99b-5p",11.1651946377303,11.0731321935505,10.8751905985433
"hsa-miR-10a-5p",11.1019306585556,10.8081119458902,10.5323728206003
"hsa-miR-30c-5p",11.0657038371406,11.0594492234522,10.7448163333661
"hsa-miR-10b-5p",10.9918871928004,10.8979854556586,10.7730495078708
"hsa-miR-409-3p",10.9664177873137,10.5125083351361,10.2943274189421
"hsa-miR-411-5p",10.9603590707614,10.8563884943086,10.7468514147279
"hsa-miR-543",10.8935684343347,10.9217077679453,10.6566421691646
"hsa-miR-29b-3p",10.8434235913162,10.6728690430161,10.5085816395827
"hsa-miR-30a-5p",10.8401277973919,10.9217077679453,11.0083893543186
"hsa-miR-103a-3p",10.8318552228911,10.8651539882778,10.8317504417913
"hsa-miR-370-3p",10.7999795802412,10.741122645971,10.4347594235271
"hsa-miR-25-3p",10.7464108195921,10.4625550194675,9.9782405172472
"hsa-miR-487b-3p",10.6137365542499,10.584337744261,10.5323728206003
"hsa-miR-214-3p",10.5962603551406,10.490016465004,10.3327713320718
"hsa-miR-337-3p",10.5943054232321,10.3670473873315,10.1964630715584
"hsa-miR-493-5p",10.5765907905222,10.4298416981889,10.4892621133385
"hsa-let-7b-5p",10.5159199802982,10.6446370408924,10.2083270939428
"hsa-miR-186-5p",10.448262461499,10.6425991703485,10.4118555010066
"hsa-miR-654-3p",10.3380927769936,9.82876900427151,9.77387372097824
"hsa-miR-379-5p",10.333412322855,10.0813441150933,9.96780915992801
"hsa-miR-154-5p",10.3050061668392,10.2080173706886,9.78183535232366
"hsa-miR-329-3p",10.2978163672478,9.77768739625904,9.62692376504872
"hsa-miR-369-5p",10.2954117824491,10.359622821572,10.1480065887139
"hsa-miR-1307-3p",10.2808995005654,9.86417933425076,9.5728860902824
"hsa-miR-150-5p",10.2489462871896,10.1632306625706,10.1325239834096
"hsa-miR-126-5p",10.2289251153858,10.3065526612065,10.3833588304001
"hsa-miR-382-5p",10.2264028188533,10.4203571529019,10.375488317773
"hsa-miR-152-3p",10.164505743871,10.0692571866752,10.1510832705593
"hsa-miR-193a-5p",10.0691946489986,9.85011932497194,9.86288248579654
"hsa-miR-98-5p",10.0350111634227,9.95894001038534,9.64885545455515
"hsa-miR-6087",9.99111034437403,9.4118692144972,9.21543667837511
"hsa-miR-134-5p",9.98515465637522,9.65365571737105,9.52150809309738
"hsa-miR-15b-5p",9.94889479264831,10.0230073220208,9.70436488601172
"hsa-miR-196b-5p",9.93041728347997,9.82517969565567,9.27869445489225
"hsa-miR-378a-3p",9.91170004764551,9.80345426981269,9.54508878349361
"hsa-miR-335-5p",9.88316085124235,9.60843194632906,10.138736978318
"hsa-let-7e-5p",9.8799546972953,10.0292603097552,9.67901026496601
"hsa-miR-34a-5p",9.8507740942771,10.0261372036297,9.59564826365131
"hsa-miR-539-5p",9.78716131482161,10.1345160815545,9.74972176092408
"hsa-miR-431-5p",9.77340412781536,9.44965773050757,9.26739743109909
"hsa-miR-493-3p",9.73842604154856,9.81073249028686,9.69596275910584
"hsa-miR-532-5p",9.71342680345942,9.80345426981269,9.63573648950327
"hsa-miR-196a-5p",9.7098198568582,9.48192974593649,9.00709691639817
"hsa-miR-320b",9.69894459183053,9.33823195249865,9.51674534900893
"hsa-miR-494-3p",9.6357198673421,9.61260228075523,9.4878338963281
"hsa-miR-146a-3p",9.62043195904137,9.38286375858064,9.13691571814743
"hsa-let-7d-5p",9.60109140281385,9.84658280795126,9.4731579584206
"hsa-miR-101-3p",9.54955784921888,9.64146188188604,9.35004455945165
"hsa-miR-374a-5p",9.5455164239725,9.56605184900342,9.54040337870419
"hsa-miR-139-5p",9.36466194927115,9.69357318487473,9.51674534900893
"hsa-miR-222-5p",9.31329462923159,8.43768468118489,8.787433215485
"hsa-miR-125b-1-3p",9.25013138939917,9.2283857826548,8.61989161776807
"hsa-miR-30b-5p",9.24515617991881,9.54438561540267,9.70016993929132
"hsa-miR-376a-3p",9.23012677198527,8.9863323278485,8.84935670002399
"hsa-miR-374b-5p",9.21493914409902,9.35326316092677,9.25028427871496
"hsa-miR-224-5p",9.18407565260058,8.9002518428615,8.35759045544729
"hsa-miR-142-3p",9.14721338440279,9.22294046309218,9.14927753958023
"hsa-miR-93-5p",9.14186960871642,9.35326316092677,8.73098028448278
"hsa-let-7c-5p",9.04785944396456,9.36319766122936,8.5282103682889
"hsa-miR-574-3p",9.04213393425032,8.8231749054675,8.88675120070527
"hsa-miR-107",9.03638561131772,8.70315761765531,8.73098028448278
"hsa-miR-486-5p",9.02481979488562,8.8231749054675,8.57477914758178
"hsa-miR-361-5p",8.97159458709197,8.74174650912517,8.48008811038625
"hsa-miR-615-3p",8.92879548110818,8.53756973729702,8.65499267879661
"hsa-miR-30e-5p",8.89742817703061,8.63918461200128,8.62874727117106
"hsa-miR-320c",8.89107203881751,8.55501038625116,8.80316504107085
"hsa-miR-92b-3p",8.88468777314866,8.29965692531211,8.03676152755041
"hsa-miR-323a-3p",8.88468777314866,8.51100695336007,8.5282103682889
"hsa-miR-376c-3p",8.85886438403313,8.76441392646015,8.71443665247931
"hsa-miR-145-5p",8.79901418940562,8.59771130656046,8.83412321868524
"hsa-miR-7704",8.76465892612512,8.25766710444966,8.17618387463864
"hsa-miR-655-3p",8.72232267207169,8.60610189540889,8.91598424252589
"hsa-miR-455-5p",8.69339215538131,8.8231749054675,8.2119807958241
"hsa-miR-337-5p",8.64887863609481,8.71095841103439,8.62874727117106
"hsa-miR-148b-3p",8.60294783284398,8.71871725184396,8.5470186443549
"hsa-miR-140-3p",8.54744571325574,8.60610189540889,8.62874727117106
"hsa-miR-28-3p",8.53933961755619,7.85480108915926,7.75877980105013
"hsa-miR-24-2-5p",8.50645195090085,8.56365227828602,8.48984183127986
"hsa-miR-154-3p",8.48128466574921,8.76441392646015,8.95171175798127
"hsa-miR-30a-3p",8.4470304337665,8.58078229793869,8.24691096798649
"hsa-miR-19b-3p",8.4470304337665,8.53756973729702,8.2353612919096
"hsa-miR-432-5p",8.42959342024192,8.38013900272671,8.0233923541334
"hsa-miR-335-3p",8.39407411186139,7.72213755195322,7.49384933748345
"hsa-miR-28-5p",8.37598104915571,8.38989076573634,8.10180988145462
"hsa-miR-503-5p",8.36684870972397,7.72213755195322,7.24014059052825
"hsa-miR-137",8.33909963307382,8.15846809015103,7.8971443463898
"hsa-miR-106b-5p",8.30125057982375,8.22535275397143,8.2922066737289
"hsa-miR-411-3p",8.24254744116002,7.82635657638481,7.69275073803484
"hsa-miR-744-5p",8.23252708691688,8.33036623882584,7.91172999012091
"hsa-miR-142-5p",8.18135398744615,8.44705636082828,8.64629715238502
"hsa-miR-145-3p",8.17089788935881,7.93691697281284,7.94046621255276
"hsa-miR-149-5p",8.16036545591321,7.45118432362211,7.32975993297183
"hsa-miR-656-3p",8.1282987900696,7.72213755195322,7.95462249284529
"hsa-miR-194-5p",8.11744953352862,8.26827968782947,8.36820535862203
"hsa-miR-412-5p",8.0955031469124,8.13546591459988,8.03676152755041
"hsa-miR-889-3p",8.05058269385819,8.16983309433237,8.18821514250975
"hsa-miR-484",8.05058269385819,7.79733994603571,7.60572364955714
"hsa-miR-3615",8.01594998592645,7.93691697281284,8.0233923541334
"hsa-miR-342-3p",7.98046540822757,7.79733994603571,7.86752308066428
"hsa-miR-424-3p",7.93175277224237,7.82635657638481,7.7906946042876
"hsa-miR-454-3p",7.93175277224237,7.70661496098978,7.24014059052825
"hsa-miR-345-5p",7.93175277224237,7.7526904998221,7.64116689757009
"hsa-miR-20a-5p",7.91931320567937,7.82635657638481,7.4141362815684
"hsa-miR-192-5p",7.86845376836968,7.91006100429985,7.83728086193546
"hsa-miR-1180-3p",7.85545373756246,7.09362232407596,6.78139793132162
"hsa-miR-140-5p",7.80224953201242,7.64279851733614,7.21683804903958
"hsa-miR-320d",7.77489308720281,7.50601668937904,7.8971443463898
"hsa-miR-106b-3p",7.76101784728578,8.08833120479987,7.92616964771408
"hsa-miR-132-3p",7.71857302096176,7.50601668937904,7.62355411432722
"hsa-miR-652-3p",7.71857302096176,7.97628620909765,7.88240973509391
"hsa-miR-193b-3p",7.70414263553656,7.52384061078187,7.45454328608622
"hsa-miR-185-5p",7.67484149515158,7.76772771035583,7.28564603776493
"hsa-miR-382-3p",7.65996469564031,7.54144700864934,7.43448124371588
"hsa-miR-223-3p",7.64493288958864,7.72213755195322,7.83728086193546
"hsa-miR-941",7.64493288958864,7.09362232407596,7.60572364955714
"hsa-miR-136-3p",7.62974281282221,7.76772771035583,8.13947609240248
"hsa-miR-629-5p",7.58318872551851,7.09362232407596,6.71641946441656
"hsa-miR-15a-5p",7.58318872551851,7.69092353814542,7.32975993297183
"hsa-miR-17-5p",7.58318872551851,7.60979952203603,7.01548429785657
"hsa-let-7d-3p",7.56733077131159,7.27295134533921,7.21683804903958
"hsa-miR-660-5p",7.51868343798669,7.57602803154468,7.83728086193546
"hsa-miR-31-3p",7.50209617416731,7.48796980383059,7.32975993297183
"hsa-miR-339-5p",7.50209617416731,7.45118432362211,7.55087063870614
"hsa-miR-197-3p",7.50209617416731,6.91604660348546,7.64116689757009
"hsa-miR-410-3p",7.4853159793316,7.43243376728217,7.30787159040459
"hsa-miR-18a-5p",7.46833831254373,7.64279851733614,7.45454328608622
"hsa-miR-30e-3p",7.46833831254373,7.67505956896968,7.28564603776493
"hsa-miR-16-2-3p",7.45115846981527,7.18607139940759,6.29486301493805
"hsa-miR-490-5p",7.45115846981527,7.0695537988398,6.29486301493805
"hsa-miR-4488",7.43377157957204,5.90091870881618,5.99953694299055
"hsa-miR-590-3p",7.38031715811875,7.52384061078187,7.39350030403119
"hsa-miR-361-3p",7.36204963998737,7.43243376728217,6.98821798350926
"hsa-miR-365a-3p",7.36204963998737,6.86101990133814,7.06851801919224
"hsa-miR-365b-3p",7.36204963998737,6.86101990133814,7.06851801919224
"hsa-miR-99b-3p",7.32480569364158,7.50601668937904,6.84357549150949
"hsa-miR-136-5p",7.32480569364158,7.72213755195322,7.35132114690349
"hsa-miR-130a-3p",7.2865747384133,7.04507691428831,7.01548429785657
"hsa-miR-340-5p",7.22725888382941,7.11729589446389,7.14458324826905
"hsa-miR-323b-3p",7.20693232297044,6.94279240497497,6.84357549150949
"hsa-miR-214-5p",7.18631527753329,7.11729589446389,7.01548429785657
"hsa-miR-1185-1-3p",7.18631527753329,7.09362232407596,6.78139793132162
"hsa-miR-421",7.16539932443483,6.86101990133814,6.33870020258166
"hsa-miR-221-5p",7.14417566883347,7.09362232407596,7.28564603776493
"hsa-miR-758-3p",7.14417566883347,7.11729589446389,7.09432128178425
"hsa-miR-654-5p",7.1226351219251,7.48796980383059,6.96042640320213
"hsa-miR-450a-5p",7.1226351219251,6.99484094353932,6.682798744371
"hsa-miR-146b-5p",7.0785644839972,7.37467400343108,7.09432128178425
"hsa-miR-328-3p",7.05601382012482,6.61716646497304,6.46274488197016
"hsa-miR-874-3p",7.00982666056295,6.0559600982738,6.24965195177468
"hsa-miR-29a-5p",7.00982666056295,6.58356900326894,6.29486301493805
"hsa-miR-331-5p",6.9621117987955,6.88879558795096,6.46274488197016
"hsa-miR-27a-5p",6.86166974377346,6.99484094353932,5.39844883495867
"hsa-miR-505-3p",6.86166974377346,7.11729589446389,6.96042640320213
"hsa-miR-130b-5p",6.86166974377346,6.0559600982738,4.78895484730543
"hsa-miR-127-5p",6.83542724017023,6.54917043103341,6.682798744371
"hsa-miR-362-5p",6.80869853116778,6.96905138343254,6.78139793132162
"hsa-miR-133a-3p",6.78146525854455,6.51393160931472,7.19315293399512
"hsa-miR-200b-3p",6.78146525854455,7.11729589446389,5.31312217421176
"hsa-miR-339-3p",6.78146525854455,6.77433252984694,6.81282165311404
"hsa-miR-485-5p",6.75370800566774,6.99484094353932,6.61311138202662
"hsa-miR-452-5p",6.72540621309255,6.71350489115663,6.74927449213563
"hsa-miR-135b-5p",6.69653808708052,6.1959447498768,6.57696334617734
"hsa-miR-409-5p",6.69653808708052,6.1959447498768,6.24965195177468
"hsa-miR-29b-1-5p",6.69653808708052,6.58356900326894,6.46274488197016
"hsa-miR-502-3p",6.66708049877675,6.71350489115663,7.14458324826905
"hsa-miR-10a-3p",6.63700887258771,6.47781045844284,5.22242995681044
"hsa-miR-433-3p",6.60629706400195,6.96905138343254,6.90318366421772
"hsa-miR-500a-3p",6.60629706400195,6.91604660348546,6.90318366421772
"hsa-miR-485-3p",6.60629706400195,6.36368150544903,6.05314932424913
"hsa-miR-19a-3p",6.57491722172301,5.90091870881618,5.99953694299055
"hsa-miR-379-3p",6.57491722172301,6.61716646497304,6.24965195177468
"hsa-miR-130b-3p",6.57491722172301,5.78745214419322,5.9438551065969
"hsa-miR-450b-5p",6.51003257249458,5.90091870881618,5.88593761496873
"hsa-miR-769-5p",6.47646207749946,6.64999928271201,6.46274488197016
"hsa-miR-144-3p",6.47646207749946,6.61716646497304,7.01548429785657
"hsa-miR-455-3p",6.40688261584511,6.54917043103341,6.24965195177468
"hsa-miR-299-5p",6.40688261584511,5.90091870881618,6.15474364098298
"hsa-miR-708-5p",6.37079263340744,6.1959447498768,5.82559740580098
"hsa-miR-181a-2-3p",6.33377662110847,6.3235399841375,6.61311138202662
"hsa-miR-487a-3p",6.33377662110847,6.61716646497304,6.38124455715074
"hsa-miR-296-3p",6.29578580281272,4.92486355012159,4.91013031363436
"hsa-miR-210-3p",6.29578580281272,6.88879558795096,7.4141362815684
"hsa-miR-424-5p",6.25676744417801,6.61716646497304,6.71641946441656
"hsa-miR-4485-3p",6.25676744417801,5.84530064351379,6.78139793132162
"hsa-miR-29c-3p",6.21666441243949,6.58356900326894,6.05314932424913
"hsa-miR-151a-5p",6.21666441243949,6.51393160931472,6.50183110670584
"hsa-miR-1296-5p",6.21666441243949,4.92486355012159,5.76262291016814
"hsa-miR-4326",6.21666441243949,6.10414670161907,5.55530856406078
"hsa-miR-204-3p",6.17541467324029,6.74423926814421,5.62777431293026
"hsa-miR-499a-5p",6.17541467324029,6.47781045844284,5.82559740580098
"hsa-miR-500a-5p",6.13295071338678,6.00610826290843,6.24965195177468
"hsa-miR-181a-3p",6.0440785919336,6.23974240399633,6.46274488197016
"hsa-miR-377-3p",6.0440785919336,5.5985337175567,5.99953694299055
"hsa-miR-532-3p",5.9975014863793,4.56053036267285,5.47900950869586
"hsa-miR-331-3p",5.9493703371026,5.5985337175567,5.31312217421176
"hsa-miR-378c",5.9493703371026,5.5985337175567,5.88593761496873
"hsa-miR-143-5p",5.89957785328607,5.72718681714542,5.69677357438016
"hsa-miR-582-3p",5.89957785328607,4.92486355012159,4.65666052526543
"hsa-miR-501-3p",5.89957785328607,5.21549102435355,5.55530856406078
"hsa-miR-125a-3p",5.84800523383682,5.12496789497407,4.91013031363436
"hsa-miR-496",5.84800523383682,5.30066800162404,4.1663948073165
"hsa-miR-708-3p",5.84800523383682,5.78745214419322,5.82559740580098
"hsa-miR-1-3p",5.84800523383682,5.30066800162404,4.51099879611615
"hsa-miR-425-3p",5.79452046080836,5.38109523737307,5.99953694299055
"hsa-miR-199b-5p",5.79452046080836,6.1959447498768,5.99953694299055
"hsa-miR-1307-5p",5.79452046080836,5.30066800162404,4.91013031363436
"hsa-miR-2682-5p",5.73897626280963,5.30066800162404,5.76262291016814
"hsa-miR-100-3p",5.73897626280963,5.52963235897237,5.39844883495867
"hsa-miR-539-3p",5.68120767069414,5.45727459167007,5.62777431293026
"hsa-miR-21-3p",5.68120767069414,5.38109523737307,5.02191188087678
"hsa-miR-378d",5.68120767069414,5.66429388102001,6.10484057940681
"hsa-miR-380-3p",5.68120767069414,5.72718681714542,5.76262291016814
"hsa-let-7a-3p",5.68120767069414,5.38109523737307,6.5398862605383
"hsa-miR-181d-5p",5.62102906312642,5.84530064351379,4.91013031363436
"hsa-miR-671-5p",5.62102906312642,4.92486355012159,5.22242995681044
"hsa-miR-7706",5.62102906312642,5.5985337175567,3.95733163485554
"hsa-miR-132-5p",5.55823056868651,6.23974240399633,6.05314932424913
"hsa-miR-15b-3p",5.55823056868651,5.30066800162404,4.1663948073165
"hsa-miR-32-3p",5.55823056868651,5.38109523737307,4.78895484730543
"hsa-miR-23a-5p",5.55823056868651,5.30066800162404,5.39844883495867
"hsa-miR-330-5p",5.55823056868651,6.10414670161907,5.69677357438016
"hsa-miR-299-3p",5.55823056868651,4.69246506443178,5.22242995681044
"hsa-miR-501-5p",5.55823056868651,6.0559600982738,5.39844883495867
"hsa-miR-330-3p",5.55823056868651,5.21549102435355,5.82559740580098
"hsa-miR-576-5p",5.49257364865137,4.56053036267285,3.71275367483366
"hsa-miR-1228-5p",5.42378562583083,4.41530454423929,5.12565183267861
"hsa-miR-144-5p",5.35155284250531,6.10414670161907,6.38124455715074
"hsa-miR-340-3p",5.35155284250531,4.92486355012159,4.65666052526543
"hsa-miR-490-3p",5.35155284250531,4.56053036267285,4.65666052526543
"hsa-miR-215-5p",5.27551201341473,5.45727459167007,5.39844883495867
"hsa-miR-431-3p",5.27551201341473,4.813338784628,4.1663948073165
"hsa-miR-18a-3p",5.19523917043924,5.66429388102001,4.65666052526543
"hsa-miR-200c-3p",5.19523917043924,3.6204093234291,4.51099879611615
"hsa-miR-589-5p",5.19523917043924,4.69246506443178,4.51099879611615
"hsa-miR-376a-5p",5.19523917043924,4.813338784628,4.65666052526543
"hsa-miR-625-3p",5.19523917043924,4.25380660932495,3.71275367483366
"hsa-miR-584-5p",5.19523917043924,4.92486355012159,4.51099879611615
"hsa-miR-204-5p",5.19523917043924,5.45727459167007,5.22242995681044
"hsa-miR-183-5p",5.11023534635108,5.38109523737307,4.65666052526543
"hsa-miR-4461",5.11023534635108,4.25380660932495,5.55530856406078
"hsa-miR-32-5p",5.11023534635108,5.02838229827103,5.62777431293026
"hsa-miR-429",5.01990777064755,5.45727459167007,5.02191188087678
"hsa-miR-3180-3p",5.01990777064755,4.56053036267285,0
"hsa-let-7a-2-3p",5.01990777064755,2.95960217289365,3.41807494774672
"hsa-miR-1185-2-3p",5.01990777064755,4.56053036267285,4.65666052526543
"hsa-miR-9-3p",5.01990777064755,3.86375892974482,4.91013031363436
"hsa-miR-3180",5.01990777064755,4.56053036267285,0
"hsa-miR-664a-3p",4.92354477559717,4.07192450099101,5.02191188087678
"hsa-miR-125b-2-3p",4.92354477559717,4.813338784628,4.34896150287611
"hsa-miR-550a-3-5p",4.92354477559717,4.41530454423929,4.65666052526543
"hsa-miR-200a-3p",4.92354477559717,5.21549102435355,3.41807494774672
"hsa-miR-550a-5p",4.92354477559717,4.25380660932495,4.65666052526543
"hsa-miR-10b-3p",4.92354477559717,5.12496789497407,5.02191188087678
"hsa-miR-93-3p",4.92354477559717,3.86375892974482,3.41807494774672
"hsa-miR-377-5p",4.92354477559717,4.69246506443178,4.91013031363436
"hsa-miR-598-3p",4.92354477559717,4.92486355012159,4.78895484730543
"hsa-miR-29c-5p",4.82028170571001,4.813338784628,4.78895484730543
"hsa-miR-182-5p",4.82028170571001,5.21549102435355,4.51099879611615
"hsa-miR-224-3p",4.82028170571001,4.25380660932495,2.54709786240139
"hsa-miR-1271-5p",4.82028170571001,4.25380660932495,4.1663948073165
"hsa-let-7f-1-3p",4.82028170571001,4.25380660932495,4.78895484730543
"hsa-miR-223-5p",4.82028170571001,4.92486355012159,5.69677357438016
"hsa-miR-1301-3p",4.709053659116,4.56053036267285,3.95733163485554
"hsa-miR-2355-3p",4.709053659116,4.41530454423929,3.71275367483366
"hsa-miR-129-5p",4.709053659116,3.86375892974482,4.34896150287611
"hsa-miR-7-1-3p",4.709053659116,3.32751380456427,4.1663948073165
"hsa-miR-1973",4.709053659116,4.07192450099101,2.54709786240139
"hsa-miR-193a-3p",4.709053659116,4.92486355012159,4.51099879611615
"hsa-miR-34c-5p",4.58852844231133,4.69246506443178,4.1663948073165
"hsa-miR-877-5p",4.58852844231133,3.86375892974482,4.51099879611615
"hsa-miR-628-5p",4.58852844231133,3.6204093234291,4.65666052526543
"hsa-miR-24-1-5p",4.58852844231133,4.41530454423929,4.1663948073165
"hsa-miR-487a-5p",4.58852844231133,4.92486355012159,4.51099879611615
"hsa-miR-324-5p",4.58852844231133,5.38109523737307,5.02191188087678
"hsa-miR-148a-5p",4.58852844231133,5.02838229827103,4.1663948073165
"hsa-miR-1287-5p",4.4570088809403,4.56053036267285,4.34896150287611
"hsa-miR-190a-5p",4.4570088809403,4.69246506443178,4.34896150287611
"hsa-miR-302b-3p",4.4570088809403,4.25380660932495,3.41807494774672
"hsa-miR-191-3p",4.4570088809403,4.69246506443178,0
"hsa-miR-887-3p",4.31228597269731,3.32751380456427,3.0473396178298
"hsa-miR-203a-3p",4.31228597269731,3.6204093234291,3.95733163485554
"hsa-miR-491-5p",4.31228597269731,2.95960217289365,3.41807494774672
"hsa-miR-27b-5p",4.31228597269731,4.56053036267285,2.54709786240139
"hsa-miR-338-3p",4.31228597269731,2.95960217289365,3.71275367483366
"hsa-miR-940",4.31228597269731,3.32751380456427,2.54709786240139
"hsa-miR-195-5p",4.31228597269731,4.25380660932495,4.34896150287611
"hsa-miR-9-5p",4.31228597269731,2.95960217289365,5.69677357438016
"hsa-miR-375",4.31228597269731,1.70473833594175,2.54709786240139
"hsa-miR-3909",4.31228597269731,4.07192450099101,3.41807494774672
"hsa-miR-296-5p",4.31228597269731,3.86375892974482,3.71275367483366
"hsa-miR-1306-5p",4.15140984276642,3.32751380456427,1.77496074298862
"hsa-miR-374a-3p",4.15140984276642,4.25380660932495,2.54709786240139
"hsa-miR-4775",4.15140984276642,4.41530454423929,3.95733163485554
"hsa-miR-365b-5p",4.15140984276642,2.95960217289365,4.34896150287611
"hsa-miR-1260b",4.15140984276642,4.41530454423929,3.41807494774672
"hsa-miR-30c-2-3p",4.15140984276642,4.07192450099101,4.78895484730543
"hsa-miR-380-5p",4.15140984276642,4.07192450099101,2.54709786240139
"hsa-miR-873-5p",4.15140984276642,2.95960217289365,2.54709786240139
"hsa-miR-615-5p",4.15140984276642,1.70473833594175,4.1663948073165
"hsa-miR-542-3p",4.15140984276642,4.25380660932495,3.95733163485554
"hsa-miR-6724-5p",4.15140984276642,4.813338784628,0
"hsa-miR-624-5p",4.15140984276642,1.70473833594175,1.77496074298862
"hsa-miR-378a-5p",3.97031624880731,3.6204093234291,3.95733163485554
"hsa-miR-26b-3p",3.97031624880731,2.46451042910031,0
"hsa-miR-2110",3.97031624880731,2.46451042910031,4.34896150287611
"hsa-miR-362-3p",3.97031624880731,4.69246506443178,3.41807494774672
"hsa-miR-760",3.97031624880731,3.86375892974482,3.0473396178298
"hsa-miR-323a-5p",3.97031624880731,4.07192450099101,3.95733163485554
"hsa-miR-205-5p",3.97031624880731,5.30066800162404,4.1663948073165
"hsa-miR-324-3p",3.97031624880731,3.32751380456427,2.54709786240139
"hsa-miR-188-5p",3.97031624880731,4.41530454423929,5.02191188087678
"hsa-miR-181c-5p",3.97031624880731,3.6204093234291,3.71275367483366
"hsa-miR-629-3p",3.97031624880731,1.70473833594175,3.0473396178298
"hsa-miR-494-5p",3.97031624880731,1.70473833594175,1.77496074298862
"hsa-miR-505-5p",3.97031624880731,3.6204093234291,3.41807494774672
"hsa-miR-138-5p",3.97031624880731,3.6204093234291,3.41807494774672
"hsa-miR-193b-5p",3.76318332375935,4.25380660932495,4.51099879611615
"hsa-miR-4677-3p",3.76318332375935,3.6204093234291,3.0473396178298
"hsa-miR-1197",3.76318332375935,3.6204093234291,2.54709786240139
"hsa-miR-548o-3p",3.76318332375935,4.813338784628,5.47900950869586
"hsa-miR-1908-5p",3.76318332375935,2.46451042910031,3.0473396178298
"hsa-miR-500b-5p",3.76318332375935,3.32751380456427,4.51099879611615
"hsa-miR-301a-3p",3.76318332375935,3.32751380456427,2.54709786240139
"hsa-miR-3130-3p",3.76318332375935,2.46451042910031,2.54709786240139
"hsa-miR-618",3.76318332375935,2.95960217289365,3.41807494774672
"hsa-miR-4466",3.76318332375935,0,2.54709786240139
