"","GSM1954293","GSM1954294","GSM1954295","GSM1954296","GSM1954297","GSM1954298"
"hsa-miR-148a",12.0124,13.034,13.0195,11.9977,11.005,11.0021
"hsa-miR-148b",6.9864,7.0135,4.9674,11.9977,11.005,6.0057
"hsa-miR-149",12.0124,13.034,13.0195,11.9977,11.005,11.0021
"hsa-miR-150",0.9642,1.006,-2.0368,0.9744,-0.0292,-2.0481
"hsa-miR-152",6.9717,9.0117,5.9621,6.9572,6.98,4.9603
"hsa-miR-153",12.0124,13.034,13.0195,11.9977,11.005,11.0021
"hsa-miR-154",12.0124,13.034,13.0195,11.9977,11.005,11.0021
"hsa-miR-15a",12.0124,-0.0295,-0.0048,-0.1632,11.005,-4.8271
"hsa-miR-15b",1.9766,3.0235,7.0328,4.9476,5.0006,4.917
"hsa-miR-16",1.0054,-1.0014,-3.0116,-2.0402,-4.015,-5.0421
"hsa-miR-17",-1.016,-0.9882,-1.0138,-0.0389,-1.0045,-2.0132
"hsa-miR-181a",3.9982,5.0507,3.0638,5.9178,4.0141,3.9614
"hsa-miR-181c",8.914,8.9665,9.022,8.8556,11.005,7.933
"hsa-miR-182",12.0124,13.034,13.0195,11.9977,6.918,11.0021
"hsa-miR-183",12.0124,13.034,13.0195,11.9977,5.9612,7.036
"hsa-miR-184",6.9824,4.4325,13.0195,11.9977,11.005,6.9767
"hsa-miR-185",12.0124,6.0306,5.0128,6.013,3.8816,3.8945
"hsa-miR-186",3.0174,13.034,13.0195,5.4292,11.005,11.0021
"hsa-miR-187",12.0124,13.034,13.0195,11.9977,11.005,11.0021
"hsa-miR-188-3p",12.0124,13.034,13.0195,8.2108,11.005,11.0021
"hsa-miR-18a",4.014,5.0144,3.0307,1.2637,11.005,3.8098
"hsa-miR-18b",12.0124,13.034,13.0195,11.9977,11.005,11.0021
"hsa-miR-190",12.0124,13.034,8.2428,11.9977,6.9561,11.0021
"hsa-miR-191",-0.0194,0.0184,-0.0028,-0.0302,1.9725,-0.0422
"hsa-miR-192",5.989,7.9887,4.9782,5.9633,3.9717,3.9828
"hsa-miR-193a-3p",12.0124,13.034,13.0195,11.9977,11.005,11.0021
"hsa-miR-193a-5p",8.0099,6.019,4.0098,7.9806,5.0525,4.0242
"hsa-miR-193b",12.0124,8.0278,5.0117,6.996,6.9854,4.1266
"hsa-miR-194",12.0124,9.0306,13.0195,11.9977,11.005,6.9876
"hsa-miR-195",4.004,3.9956,2.0109,2.9709,0.9777,-0.0182
"hsa-miR-196b",7.998,13.034,8.9945,8.0196,11.005,11.0021
"hsa-miR-197",2.9828,2.0336,1.0665,1.9727,2.9483,0.979
"hsa-miR-198",12.0124,13.034,13.0195,11.9977,11.005,11.0021
"hsa-miR-199a-3p",0.9927,2.0226,1.0015,1.9753,4.0312,2.9953
"hsa-miR-199a-5p",12.0124,13.034,13.0195,11.9977,11.005,6.9964
"hsa-miR-199b-5p",12.0124,13.034,13.0195,11.9977,11.005,11.0021
"hsa-miR-19a",4.9877,3.9991,2.9928,2.9334,2.0055,0.9726
"hsa-miR-19b",-0.022,-0.975,-3.01,-1.0524,-1.9549,-4.0014
"hsa-miR-200a",12.0124,13.034,13.0195,11.9977,11.005,11.0021
"hsa-miR-200b",12.0124,13.034,13.0195,11.9977,11.005,11.0021
"hsa-miR-200c",12.0124,7.0065,13.0195,11.9977,11.005,11.0021
"hsa-miR-202",12.0124,13.034,7.989,11.9977,5.0275,3.9536
"hsa-miR-203",12.0124,13.034,13.0195,7.9897,6.9848,6.9938
"hsa-miR-204",12.0124,8.0022,6.9929,11.9977,5.9924,11.0021
"hsa-miR-205",12.0124,13.034,13.0195,11.9977,11.005,11.0021
"hsa-miR-208",12.0124,13.034,13.0195,11.9977,11.005,7.0481
"hsa-miR-208b",12.0124,13.034,13.0195,11.9977,11.005,11.0021
"hsa-miR-20a",0.0042,0.0189,-1.0109,-0.0243,-1.0136,-2.0127
"hsa-miR-20b",2.9804,2.9853,2.986,2.9672,2.9928,0.9773
"hsa-miR-21",0.9703,0.9668,-1.0141,2.0995,-0.0372,-0.0226
"hsa-miR-210",12.0124,13.034,13.0195,11.9977,11.005,11.0021
"hsa-miR-211",12.0124,13.034,13.0195,11.9977,11.005,11.0021
"hsa-miR-212",8.0022,13.034,13.0195,8.0068,7.0183,6.9837
"hsa-miR-214",6.0112,13.034,13.0195,11.9977,11.005,11.0021
"hsa-miR-215",12.0124,7.0322,13.0195,11.9977,11.005,3.9669
"hsa-miR-216a",12.0124,13.034,13.0195,11.9977,11.005,11.0021
"hsa-miR-216b",12.0124,13.034,13.0195,11.9977,11.005,11.0021
"hsa-miR-217",12.0124,13.034,13.0195,11.9977,11.005,11.0021
"hsa-miR-218",8.9561,8.9868,2.921,7.953,5.9643,6.9417
"hsa-miR-219-1-3p",12.0124,13.034,13.0195,11.9977,11.005,11.0021
"hsa-miR-219-2-3p",12.0124,13.034,13.0195,11.9977,11.005,11.0021
"hsa-miR-219-5p",12.0124,13.034,13.0195,11.9977,11.005,11.0021
"hsa-miR-22",12.0124,13.034,13.0195,11.9977,11.005,11.0021
"hsa-miR-220",12.0124,13.034,13.0195,11.9977,11.005,11.0021
"hsa-miR-220b",12.0124,13.034,13.0195,11.9977,11.005,11.0021
"hsa-miR-220c",12.0124,13.034,13.0195,11.9977,11.005,11.0021
"hsa-miR-221",0.9892,2.004,-0.0142,1.9798,3.0917,5.0061
"hsa-miR-222",1.9852,0.976,-0.0377,0.949,0.9605,-0.0547
"hsa-miR-223",-4.0265,-3.9985,-5.0294,-3.0288,-0.9758,-4.019
"hsa-miR-224",5.9182,5.9866,6.9818,11.9977,5.0832,11.0021
"hsa-miR-23a",12.0124,13.034,13.0195,11.9977,11.005,11.0021
"hsa-miR-23b",12.0124,13.034,13.0195,11.9977,11.005,11.0021
"hsa-miR-24",-1.0034,-0.99,-1.9916,-0.0248,-0.0346,-1.021
"hsa-miR-25",4.9875,3.01,0.9849,2.9629,0.9715,-0.0271
"hsa-miR-26a",0.9809,1.9986,0.993,0.9645,1.9699,0.9699
"hsa-miR-26b",2.9937,5.0105,4.0008,4.9945,6.0102,2.9839
"hsa-miR-27a",3.9683,3.9926,2.9802,3.9635,5.9935,4.9811
"hsa-miR-27b",3.981,3.9978,3.9982,11.9977,6.992,3.9797
"hsa-miR-28-3p",4.0087,5.0126,2.968,4.9698,11.005,4.0051
"hsa-miR-28-5p",8.0403,7.0029,7.9818,7.9685,11.005,11.0021
"hsa-miR-296-3p",12.0124,13.034,13.0195,11.9977,11.005,11.0021
"hsa-miR-296-5p",12.0124,13.034,5.9731,8.0249,4.9858,4.9601
"hsa-miR-298",12.0124,13.034,13.0195,11.9977,11.005,11.0021
"hsa-miR-299-3p",12.0124,13.034,13.0195,11.9977,5.0584,5.0102
"hsa-miR-299-5p",12.0124,13.034,13.0195,11.9977,11.005,11.0021
"hsa-miR-29a",7.9913,4.9987,3.9842,5.9606,5.9762,4.9736
"hsa-miR-29b",12.0124,13.034,8.9793,11.9977,11.005,11.0021
"hsa-miR-29c",9.0029,9.0142,7.0028,7.9814,7.9912,6.9842
"hsa-miR-301a",4.9725,4.9951,3.9764,6.9906,4.9982,5.9743
"hsa-miR-301b",6.9966,13.034,9.9946,11.9977,11.005,11.0021
"hsa-miR-302a",-11.966,13.034,13.0195,11.9977,11.005,11.0021
"hsa-miR-302b",12.0124,13.034,13.0195,11.9977,7.2634,11.0021
"hsa-miR-302c",12.0124,13.034,13.0195,11.9977,11.005,11.0021
"hsa-miR-30b",0.9785,1.9906,1.9951,2.9805,2.9846,1.9859
"hsa-miR-30c",0.9761,2.0045,1.9859,1.9636,1.992,1.9699
"hsa-miR-31",12.0124,13.034,13.0195,11.9977,11.005,11.0021
"hsa-miR-32",12.0124,13.034,13.0195,11.9977,11.005,11.0021
"hsa-miR-320",-0.0156,1.0031,-1.015,0.9685,-0.0286,-1.0102
"hsa-miR-323-3p",12.0124,5.9663,6.1049,11.9977,3.0269,4.9664
"hsa-miR-324-3p",6.9955,8.0102,7.002,7.9697,6.9068,4.9855
"hsa-miR-324-5p",8.0195,13.034,6.0131,11.9977,11.005,11.0021
"hsa-miR-325",12.0124,13.034,13.0195,11.9977,11.005,11.0021
"hsa-miR-326",12.0124,13.034,13.0195,11.9977,11.005,11.0021
"hsa-miR-328",3.9838,5.0184,2.005,5.0147,6.9974,5.006
"hsa-miR-329",12.0124,13.034,13.0195,11.9977,11.005,11.0021
"hsa-miR-330-3p",8.0748,9.0204,8.0878,7.973,11.005,11.0021
"hsa-miR-330-5p",12.0124,13.034,13.0195,11.9977,11.005,11.0021
"hsa-miR-331-3p",3.9832,4.9911,5.0093,4.0058,4.2484,3.0821
"hsa-miR-331-5p",9.0451,13.034,13.0195,11.9977,11.005,11.0021
"hsa-miR-335",3.9946,3.9959,2.99,4.9589,4.9461,5.0061
"hsa-miR-337-5p",12.0124,13.034,9.012,11.9977,11.005,11.0021
"hsa-miR-338-3p",12.0124,9.0176,13.0195,11.9977,11.005,6.0112
"hsa-miR-339-3p",6.9579,6.0168,6.0041,5.9652,5.4919,6.0162
"hsa-miR-339-5p",12.0124,13.034,13.0195,11.9977,11.005,11.0021
"hsa-miR-33b",12.0124,13.034,13.0195,11.9977,11.005,11.0021
"hsa-miR-340",6.9564,7.0197,4.9843,6.9708,11.005,6.9704
"hsa-miR-342-3p",5.0054,2.9932,-0.0046,2.9931,2.9764,-0.0229
"hsa-miR-342-5p",12.0124,13.034,6.0379,11.9977,11.005,11.0021
"hsa-miR-345",6.9828,9.0006,6.0115,5.9699,7.0092,6.0006
"hsa-miR-346",12.0124,13.034,13.0195,11.9977,11.005,11.0021
"hsa-miR-34a",12.0124,6.0018,4.0101,11.9977,2.9028,1.974
"hsa-miR-34c-5p",12.0124,13.034,13.0195,8.0389,11.005,11.0021
"hsa-miR-361-5p",12.0124,13.034,9.0511,8.0546,11.005,11.0021
"hsa-miR-362-3p",12.0124,13.034,13.0195,11.9977,6.9792,11.0021
"hsa-miR-362-5p",12.0124,13.034,13.0195,11.9977,11.005,11.0021
"hsa-miR-363",12.0124,13.034,13.0195,11.9977,11.005,11.0021
"hsa-miR-365",12.0124,9.0116,9.0186,7.993,11.005,6.9557
"hsa-miR-367",12.0124,13.034,13.0195,11.9977,11.005,11.0021
"hsa-miR-369-3p",12.0124,13.034,13.0195,7.9638,11.005,11.0021
"hsa-miR-369-5p",12.0124,13.034,13.0195,11.9977,11.005,11.0021
"hsa-miR-370",12.0124,13.034,13.0195,11.9977,11.005,11.0021
"hsa-miR-371-3p",12.0124,13.034,13.0195,11.9977,11.005,11.0021
"hsa-miR-372",12.0124,13.034,13.0195,11.9977,11.005,11.0021
"hsa-miR-373",8.975,13.034,13.0195,11.9977,11.005,11.0021
"hsa-miR-374a",5.969,6.0094,5.9794,4.9587,4.9782,5.9629
"hsa-miR-374b",3.9999,5.048,4.03,2.9662,4.9959,4.0072
"hsa-miR-375",5.9661,4.0008,4.9912,3.9686,4.9645,3.9883
"hsa-miR-376a",7.9766,13.034,13.0195,11.9977,11.005,11.0021
"hsa-miR-376b",12.0124,13.034,13.0195,11.9977,11.005,11.0021
"hsa-miR-376c",8.0085,7.9678,6.0127,7.9787,11.005,4.9844
"hsa-miR-377",12.0124,13.034,13.0195,11.9977,11.005,11.0021
"hsa-miR-379",12.0124,8.8194,13.0195,11.9977,11.005,11.0021
"hsa-miR-380",12.0124,13.034,13.0195,11.9977,11.005,11.0021
"hsa-miR-381",7.9929,-20.1042,13.0195,11.9977,11.005,11.0021
"hsa-miR-382",12.0124,6.0132,4.0716,11.9977,11.005,11.0021
"hsa-miR-383",12.0124,13.034,13.0195,7.8627,11.005,11.0021
"hsa-miR-384",12.0124,13.034,13.0195,11.9977,11.005,11.0021
"hsa-miR-409-5p",12.0124,13.034,6.0608,11.9977,11.005,11.0021
"hsa-miR-410",12.0124,13.034,7.9988,11.9977,11.005,11.0021
"hsa-miR-411",12.0124,13.034,13.0195,11.9977,11.005,11.0021
"hsa-miR-412",12.0124,13.034,9.0622,11.9977,11.005,11.0021
"hsa-miR-422a",7.9855,13.034,13.0195,11.9977,6.9765,11.0021
"hsa-miR-423-5p",3.9789,5.9942,2.9935,4.02,2.9877,3.0146
"hsa-miR-424",12.0124,13.034,13.0195,11.9977,11.005,11.0021
"hsa-miR-425",12.0124,3.0161,13.0195,11.9977,11.005,11.0021
"hsa-miR-429",12.0124,13.034,13.0195,11.9977,11.005,11.0021
"hsa-miR-431",12.0124,13.034,13.0195,11.9977,11.005,11.0021
"hsa-miR-433",12.0124,5.0013,6.0249,7.9776,11.005,11.0021
"hsa-miR-448",12.0124,13.034,13.0195,11.9977,11.005,11.0021
"hsa-miR-449a",12.0124,9.9772,13.0195,8.0026,11.005,11.0021
"hsa-miR-449b",12.0124,13.034,13.0195,11.9977,11.005,11.0021
"hsa-miR-450a",12.0124,13.034,13.0195,11.9977,11.005,11.0021
"hsa-miR-450b-3p",12.0124,13.034,13.0195,11.9977,11.005,11.0021
"hsa-miR-450b-5p",12.0124,13.034,13.0195,11.9977,11.005,11.0021
"hsa-miR-451",1.9677,-4e-04,-1.0247,-0.0218,-2.0177,-3.0257
"hsa-miR-452",12.0124,13.034,13.0195,11.9977,11.005,11.0021
"hsa-miR-453",12.0124,13.034,13.0195,11.9977,11.005,11.0021
"hsa-miR-454",3.9592,3.9722,6.9812,4.9646,4.962,3.9542
"hsa-miR-455-3p",12.0124,13.034,13.0195,11.9977,11.005,11.0021
"hsa-miR-455-5p",12.0124,13.034,13.0195,11.9977,11.005,11.0021
"hsa-miR-483-5p",5.9879,6,3.9826,4.9616,2.969,1.9631
"hsa-miR-484",0.9623,0.9907,-1.0177,1.9599,0.976,-0.0342
"hsa-miR-485-3p",5.0238,13.034,13.0195,11.9977,11.005,11.0021
"hsa-miR-485-5p",12.0124,13.034,13.0195,11.9977,11.005,11.0021
"hsa-miR-486-3p",12.0124,13.034,13.0195,11.9977,11.005,11.0021
"hsa-miR-486-5p",-1.0215,3.0187,-0.976,2.9934,0.009,-1.026
"hsa-miR-487a",12.0124,13.034,13.0195,11.9977,11.005,11.0021
"hsa-miR-487b",8.014,13.034,9.0037,11.9977,11.005,11.0021
"hsa-miR-488",12.0124,13.034,13.0195,11.9977,11.005,11.0021
"hsa-miR-489",12.0124,9.072,13.0195,7.9742,11.005,11.0021
"hsa-miR-490-3p",12.0124,13.034,13.0195,11.9977,11.005,11.0021
"hsa-miR-491-3p",12.0124,13.034,13.0195,11.9977,11.005,11.0021
"hsa-miR-491-5p",5.9935,6.9998,8.0113,11.9977,11.005,11.0021
"hsa-miR-492",12.0124,13.034,13.0195,11.9977,11.005,11.0021
"hsa-miR-493",12.0124,13.034,13.0195,11.9977,11.005,11.0021
"hsa-miR-494",12.0124,8.9874,13.0195,7.9473,11.005,11.0021
"hsa-miR-495",6.0042,4.0452,4.0568,11.9977,11.005,11.0021
"hsa-miR-496",12.0124,13.034,13.0195,11.9977,11.005,11.0021
"hsa-miR-499-3p",12.0124,13.034,13.0195,11.9977,11.005,11.0021
"hsa-miR-499-5p",12.0124,13.034,13.0195,11.9977,11.005,11.0021
"hsa-miR-500",12.0124,13.034,13.0195,11.9977,11.005,11.0021
"hsa-miR-501-3p",12.0124,13.034,13.0195,11.9977,11.005,11.0021
"hsa-miR-501-5p",12.0124,13.034,13.0195,11.9977,11.005,11.0021
"hsa-miR-502-3p",12.0124,13.034,13.0195,11.9977,11.005,8.0201
"hsa-miR-502-5p",12.0124,13.034,13.0195,11.9977,11.005,11.0021
"hsa-miR-503",12.0124,13.034,13.0195,11.9977,11.005,11.0021
"hsa-miR-504",12.0124,13.034,13.0195,11.9977,11.005,11.0021
"hsa-miR-505",5.9757,13.034,13.0195,11.9977,11.005,11.0021
"hsa-miR-506",12.0124,13.034,13.0195,11.9977,11.005,11.0021
"hsa-miR-507",12.0124,13.034,13.0195,11.9977,11.005,11.0021
"hsa-miR-508-3p",12.0124,13.034,13.0195,11.9977,11.005,11.0021
"hsa-miR-508-5p",12.0124,13.034,13.0195,11.9977,11.005,11.0021
"hsa-miR-509-3-5p",12.0124,13.034,13.0195,11.9977,11.005,11.0021
"hsa-miR-509-5p",12.0124,13.034,13.0195,11.9977,11.005,11.0021
"hsa-miR-510",12.0124,13.034,13.0195,11.9977,11.005,11.0021
"hsa-miR-511",12.0124,13.034,13.0195,11.9977,11.005,6.9974
"hsa-miR-512-3p",12.0124,13.034,13.0195,11.9977,11.005,11.0021
"hsa-miR-512-5p",12.0124,13.034,13.0195,11.9977,11.005,11.0021
"hsa-miR-513-5p",12.0124,13.034,13.0195,11.9977,11.005,11.0021
"hsa-miR-515-3p",12.0124,13.034,13.0195,11.9977,11.005,11.0021
"hsa-miR-515-5p",12.0124,13.034,13.0195,11.9977,6.9791,11.0021
"hsa-miR-516a-5p",12.0124,13.034,13.0195,11.9977,11.005,11.0021
"hsa-miR-516b",12.0124,13.034,13.0195,11.9977,11.005,11.0021
"hsa-miR-517a",8.0287,13.034,13.0195,11.9977,11.005,5.9979
"hsa-miR-517b",12.0124,13.034,13.0195,11.9977,11.005,11.0021
"hsa-miR-517c",12.0124,13.034,9.0353,11.9977,11.005,6.9192
"hsa-miR-518a-3p",12.0124,13.034,13.0195,11.9977,11.005,11.0021
"hsa-miR-518a-5p",12.0124,13.034,13.0195,11.9977,11.005,11.0021
"hsa-miR-518b",12.0124,-15.9667,-15.9983,-17.0585,-19.0374,-18.9895
"hsa-miR-518c",12.0124,13.034,13.0195,11.9977,11.005,11.0021
"hsa-miR-518d-3p",7.9813,9.0914,13.0195,4.9657,3.9775,11.0021
"hsa-miR-518d-5p",12.0124,13.034,13.0195,11.9977,11.005,11.0021
"hsa-miR-518e",12.0124,13.034,13.0195,11.9977,11.005,11.0021
"hsa-miR-518f",-5.9445,-14.9875,-14.9983,-16.0585,-17.9262,-18.0339
"hsa-miR-519a",12.0124,13.034,13.0195,11.9977,11.005,7.0366
"hsa-miR-519c-3p",12.0124,13.034,13.0195,11.9977,11.005,11.0021
"hsa-miR-519d",12.0124,13.034,13.0195,11.9977,11.005,11.0021
"hsa-miR-519e",12.0124,13.034,13.0195,11.9977,11.005,11.0021
"hsa-miR-520a-3p",12.0124,13.034,13.0195,11.9977,11.005,11.0021
"hsa-miR-520a-5p",12.0124,13.034,13.0195,11.9977,11.005,11.0021
"hsa-miR-520b",12.0124,8.9954,13.0195,11.9977,5.855,11.0021
"hsa-miR-520d-5p",12.0124,13.034,13.0195,11.9977,11.005,3.9787
"hsa-miR-520e",12.0124,13.034,13.0195,11.9977,11.005,11.0021
"hsa-miR-520f",12.0124,13.034,13.0195,11.9977,11.005,11.0021
"hsa-miR-520g",12.0124,13.034,13.0195,11.9977,11.005,11.0021
"hsa-miR-521",12.0124,13.034,13.0195,11.9977,11.005,11.0021
"hsa-miR-522",12.0124,13.034,13.0195,11.9977,6.9614,11.0021
"hsa-miR-523",9.0503,-13.9368,-14.0033,-15.0524,-16.9758,-15.9783
"hsa-miR-524-5p",12.0124,13.034,13.0195,11.9977,11.005,11.0021
"hsa-miR-525-3p",12.0124,8.9994,13.0195,11.9977,11.005,11.0021
"hsa-miR-525-5p",12.0124,13.034,13.0195,11.9977,11.005,11.0021
"hsa-miR-526b",12.0124,13.034,13.0195,11.9977,11.005,11.0021
"hsa-miR-532-3p",7.9829,10.0138,9.029,11.9977,7.0198,11.0021
"hsa-miR-532-5p",7.9691,9.0319,5.0075,11.9977,7.0356,6.99
"hsa-miR-539",12.0124,13.034,8.0121,11.9977,11.005,11.0021
"hsa-miR-541",12.0124,13.034,13.0195,11.9977,11.005,11.0021
"hsa-miR-542-3p",12.0124,13.034,13.0195,11.9977,11.005,11.0021
"hsa-miR-542-5p",12.0124,13.034,13.0195,11.9977,11.005,11.0021
"hsa-miR-544",12.0124,13.034,13.0195,11.9977,11.005,11.0021
"hsa-miR-545",12.0124,13.034,13.0195,11.9977,11.005,11.0021
"hsa-miR-548a-3p",6.9797,8.9956,13.0195,11.9977,6.9463,7.9497
"hsa-miR-548a-5p",12.0124,13.034,13.0195,11.9977,11.005,11.0021
"hsa-miR-548b-3p",12.0124,13.034,13.0195,11.9977,11.005,11.0021
"hsa-miR-548b-5p",12.0124,13.034,13.0195,11.9977,11.005,7.0416
"hsa-miR-548c-3p",7.9782,13.034,13.0195,11.9977,11.005,11.0021
"hsa-miR-548c-5p",12.0124,13.034,13.0195,8.9576,11.005,11.0021
"hsa-miR-548d-3p",12.0124,13.034,13.0195,11.9977,11.005,11.0021
"hsa-miR-548d-5p",12.0124,13.034,13.0195,7.9814,11.005,11.0021
"hsa-miR-551b",12.0124,13.034,13.0195,11.9977,11.005,11.0021
"hsa-miR-556-3p",12.0124,13.034,13.0195,11.9977,11.005,11.0021
"hsa-miR-556-5p",12.0124,13.034,13.0195,11.9977,11.005,11.0021
"hsa-miR-561",12.0124,13.034,13.0195,11.9977,11.005,11.0021
"hsa-miR-570",12.0124,13.034,13.0195,11.9977,11.005,11.0021
"hsa-miR-574-3p",5.007,6.018,3.9919,4.9796,7.0252,3.9866
"hsa-miR-576-3p",12.0124,10.0298,8.9995,11.9977,11.005,11.0021
"hsa-miR-576-5p",12.0124,13.034,13.0195,11.9977,11.005,11.0021
"hsa-miR-579",12.0124,10.0711,8.9801,11.9977,11.005,11.0021
"hsa-miR-582-3p",12.0124,13.034,13.0195,11.9977,11.005,11.0021
"hsa-miR-582-5p",12.0124,13.034,13.0195,11.9977,11.005,11.0021
"hsa-miR-589",12.0124,13.034,13.0195,11.9977,11.005,11.0021
"hsa-miR-590-5p",8.007,8.0006,4.9924,6.9805,2.9602,4.9791
"hsa-miR-597",5.9857,13.034,5.9695,3.9827,2.9781,2.9592
"hsa-miR-598",9.008,7.0395,9.0253,6.973,5.9935,5.9863
"hsa-miR-615-3p",12.0124,13.034,13.0195,11.9977,11.005,11.0021
"hsa-miR-615-5p",12.0124,13.034,13.0195,11.9977,11.005,11.0021
"hsa-miR-616",12.0124,13.034,13.0195,11.9977,11.005,4.9614
"hsa-miR-618",12.0124,-13.0174,-13.9337,-15.0781,-15.981,-15.959
"hsa-miR-624",12.0124,13.034,13.0195,11.9977,11.005,11.0021
"hsa-miR-625",12.0124,13.034,13.0195,11.9977,11.005,11.0021
"hsa-miR-627",12.0124,13.034,8.9995,11.9977,11.005,11.0021
"hsa-miR-628-5p",-14.0526,9.0649,13.0195,11.9977,6.9894,6.9737
"hsa-miR-629",12.0124,13.034,8.9954,11.9977,11.005,11.0021
"hsa-miR-636",7.0172,6.009,5.9904,5.0211,11.005,4.9935
"hsa-miR-642",12.0124,8.0246,5.9845,6.9662,11.005,11.0021
"hsa-miR-651",12.0124,13.034,13.0195,11.9977,11.005,11.0021
"hsa-miR-652",7.9973,7.0329,4.9779,7.9719,11.005,6.9769
"hsa-miR-653",12.0124,13.034,13.0195,11.9977,11.005,11.0021
"hsa-miR-654-3p",12.0124,13.034,13.0195,11.9977,11.005,11.0021
"hsa-miR-654-5p",12.0124,13.034,13.0195,11.9977,11.005,11.0021
"hsa-miR-655",12.0124,10.0138,13.0195,11.9977,11.005,6.9873
"hsa-miR-660",5.008,4.0352,2.0089,8.0109,1.067,1.9647
"hsa-miR-671-3p",6.9758,9.0074,6.9853,11.9977,11.005,11.0021
