"","GSM1223777","GSM1223779","GSM1223781","GSM1223783","GSM1223785","GSM1223787","GSM1223789","GSM1223791","GSM1223793","GSM1223795","GSM1223797","GSM1223799"
"hsa-miR-4657",3.62187,4.86914,5.03518,3.44663,3.05555,3.72554,3.70167,4.6889,4.85671,4.74495,2.84333,2.80438
"hsa-miR-4644",3.1209,3.62652,4.1302,2.92608,4.83434,4.24634,3.14403,3.53743,3.86805,4.79822,3.74217,5.31812
"hsa-miR-548u",4.2444,4.36041,4.51689,3.95245,2.96189,4.0499,4.99429,4.11234,4.09574,4.74986,1.73058,3.21316
"hsa-miR-628",4.77421,4.54618,4.42031,3.68108,2.86645,4.05202,4.0623,3.81686,4.1767,4.33774,2.95645,3.29093
"hsa-miR-890",3.77086,4.16934,4.90688,4.3473,2.93247,4.04001,2.65385,3.70067,4.43143,4.94507,3.35907,3.29024
"hsa-miR-1587",2.36944,3.80251,3.74086,5.11076,5.32036,3.85131,3.46387,3.6351,3.8997,2.24466,4.05628,4.88309
"hsa-let-7f-1",3.83491,4.11902,3.42962,6.06567,2.98792,3.89043,4.58974,3.33899,2.89389,2.91849,2.95926,5.26758
"hsa-miR-4769",3.20548,3.95405,3.45386,4.92634,3.31103,3.13156,3.64263,4.83804,3.80231,2.56658,3.38554,5.74631
"hsa-miR-142",4.06379,4.08262,3.59882,1.55782,3.50657,4.24872,3.45131,4.74708,5.00901,5.16509,3.84606,2.48924
"hsa-miR-4517",4.49462,4.08749,2.7908,2.68585,3.29049,3.32792,2.9732,3.93318,4.71496,4.92529,4.02318,4.42531
"hsa-miR-548c",4.32566,3.99978,5.03995,2.8062,2.66317,5.25511,3.63458,3.17563,3.31322,3.82616,2.92961,4.68325
"hsa-miR-509-1",3.62438,4.49576,4.61325,1.99164,2.54868,4.7331,4.87063,4.17971,4.27328,4.19252,3.10379,3.01768
"hsa-miR-153-1",4.79316,3.42993,5.12652,2.48101,2.26491,3.90004,3.3267,3.74828,4.23741,4.93759,2.48266,4.8723
"hsa-miR-450b",3.58931,4.99898,4.69275,3.20341,2.54744,3.88898,4.44102,4.72516,3.97467,4.38733,2.3793,2.62313
"hsa-miR-25",3.74099,4.0925,4.85287,4.4798,2.30207,3.75777,3.84289,4.34116,3.55469,4.23061,3.20254,2.89925
"hsa-miR-4797",3.82672,4.25016,5.11886,4.07827,2.04521,3.75777,3.96089,4.22206,4.27339,4.47851,2.0417,3.03403
"hsa-miR-202",3.20308,4.0038,4.95214,3.19147,2.26064,4.1808,4.81339,4.04474,3.63826,4.78131,2.59874,3.37178
"hsa-miR-32",4.40471,4.0218,4.33743,4.82428,2.56141,3.54585,3.51576,3.50463,3.69004,4.45491,2.93542,3.0347
"hsa-miR-4305",4.32813,4.00059,2.97722,2.4999,4.03681,3.31278,1.82594,4.74033,4.47063,4.06091,4.25615,4.25563
"hsa-miR-3922",3.08501,4.63374,3.55023,4.2216,3.74008,2.03786,2.4287,5.36156,4.50162,3.75828,3.44919,3.96872
"hsa-miR-497",5.25594,4.94653,2.78351,1.2956,6.11845,3.38577,1.77075,3.04457,3.18182,3.07552,4.92184,4.77608
"hsa-miR-3655",3.0627,3.83696,3.49852,5.08603,4.88695,3.46099,3.40014,3.56496,3.64582,2.50042,3.8868,3.59116
"hsa-miR-4743",2.56589,3.93424,5.56165,4.06708,2.66582,3.86906,2.64942,4.13566,4.38313,4.6492,2.17035,3.74063
"hsa-miR-550a-1",3.88903,4.22346,5.30203,3.10749,2.54855,3.57668,3.01872,4.49594,3.92708,4.74182,2.62912,2.91043
"hsa-miR-3121",1.92717,3.71539,5.2555,2.65404,3.41092,4.38631,3.43172,3.91259,3.94303,4.82939,2.83994,4.03373
"hsa-miR-329-1",4.43807,4.59451,2.02853,2.01453,5.13902,2.48503,2.09978,4.49538,3.72325,3.69319,4.30581,4.95031
"hsa-miR-532",3.65944,4.64115,3.25653,2.95316,3.57235,2.94278,2.48786,4.53576,3.92238,3.46393,4.47034,4.04981
"hsa-miR-133a-1",3.42845,3.17207,3.80417,3.29959,3.92075,2.34789,3.38577,4.51971,4.95587,3.73646,3.53716,3.56124
"hsa-miR-4290",2.53202,4.10875,2.89713,5.51161,1.33327,4.04752,5.01426,3.515,3.09471,1.99319,3.30228,6.27243
"hsa-miR-4704",3.59835,4.12073,5.00288,3.4818,2.09181,4.06823,3.38577,4.31767,3.75699,4.64117,2.20452,2.88051
"hsa-miR-3960",2.48395,3.30698,2.51289,4.48959,5.93198,5.26596,4.30784,2.5719,2.55456,1.71993,3.85478,4.53504
"hsa-miR-221",3.47961,4.13853,5.08356,2.56119,2.10989,4.15617,3.15412,4.18827,4.00583,4.64093,2.38177,3.40005
"hsa-miR-297",1.77642,2.72475,1.91272,6.71631,5.71998,4.87365,4.34184,1.52385,2.1765,1.75593,4.78173,4.99379
"hsa-miR-3685",3.26795,3.82073,4.21986,2.91485,3.44825,4.32548,2.61481,3.83083,3.74449,3.58709,3.6742,3.84686
"hsa-miR-200b",2.79259,3.86186,4.44554,2.95599,3.70062,4.5929,2.82256,3.89786,3.55036,4.53284,2.61417,3.16746
"hsa-miR-4708",3.85368,4.24329,4.61166,2.86682,2.47043,4.63724,2.50494,4.13293,3.8318,4.34511,2.33525,3.10025
"hsa-miR-324",2.81729,4.23663,4.64424,4.34328,1.90157,3.91721,3.54477,4.57329,3.61765,4.50082,2.01918,2.69083
"hsa-miR-4667",2.58431,3.80273,3.76588,2.46482,5.16129,2.62628,2.50164,4.00627,4.74725,4.85322,3.74304,2.4421
"hsa-miR-3675",3.62187,4.42886,4.27389,2.6825,3.86922,3.34906,2.43148,4.2065,3.80643,3.03033,2.40573,4.58051
"hsa-miR-4791",3.0627,4.06996,4.95539,2.62681,2.20421,3.35691,4.39082,3.95996,3.4472,3.749,3.19854,3.40043
"hsa-miR-4698",3.96397,4.20058,3.78884,3.27211,2.53442,2.43241,2.0264,4.94083,4.777,4.16491,3.26024,2.92116
"hsa-miR-4539",2.74274,4.64872,2.80319,5.47876,4.23747,2.26483,3.69218,3.61101,3.64156,1.93722,3.256,3.90548
"hsa-miR-4793",2.67876,3.85455,2.76634,5.82346,4.23692,2.51912,3.09608,3.9452,3.80799,2.00325,3.58107,3.71466
"hsa-miR-4773-1",3.04491,3.25764,5.37851,3.18991,3.14783,4.12443,3.06657,3.78338,2.40265,3.97957,3.05793,3.48139
"hsa-miR-4487",3.67967,2.83747,3.30984,4.07264,4.18063,4.79813,4.66328,2.39914,2.81858,3.32687,2.93245,2.82365
"hsa-miR-196b",3.56521,3.88568,2.52494,2.45635,4.1336,3.29568,2.04258,3.93808,5.13455,4.14109,3.42403,3.20698
"hsa-miR-4269",3.79853,3.86691,3.18903,3.58141,2.37227,1.59012,2.26966,3.86394,5.50039,3.64582,4.64598,3.32714
"hsa-miR-664",3.08431,3.58464,3.20003,2.41988,4.87905,2.32643,3.38577,4.12224,3.55036,3.35334,3.34691,4.23552
"hsa-miR-1278",3.5272,4.26269,4.74251,2.8903,2.81315,3.41024,3.42828,3.92844,3.73689,3.94126,2.40909,2.36449
"hsa-miR-1910",1.74923,4.07121,3.1288,6.3406,3.8968,2.4025,3.91729,3.09456,3.70194,1.71487,2.63787,4.79056
"hsa-miR-3921",3.71755,3.17589,3.26836,3.22371,1.47604,4.23874,5.26862,3.91259,3.56147,3.64582,2.5661,3.12532
"hsa-miR-589",4.47549,3.39599,2.65809,3.33665,3.64771,3.60575,3.80329,2.89223,3.15477,3.21878,3.19777,3.70973
"hsa-miR-509-3",3.72287,3.94904,4.98899,3.47088,2.08435,2.89519,3.1494,4.31868,3.81413,4.37197,2.12034,2.1882
"hsa-miR-3944",3.22018,3.90834,2.55955,2.0704,3.94386,1.82402,3.25317,5.12744,4.44311,4.37902,3.20188,3.00035
"hsa-miR-3163",2.10634,3.30442,5.37962,3.08539,2.91215,4.22406,3.09234,3.56027,3.42118,4.38232,2.21152,3.10055
"hsa-miR-26b",2.31326,4.01126,5.19384,3.04935,2.31539,3.52176,3.26402,3.81002,3.56665,3.91656,2.28714,2.97446
"hsa-miR-4753",3.24559,3.16267,3.18033,2.53036,3.63612,2.36254,2.20658,4.00206,4.83106,4.29221,4.01808,2.75598
"hsa-miR-1227",3.28474,3.63715,3.0792,3.53293,3.32398,2.3994,2.73956,4.02176,3.38352,2.6157,2.85801,5.29017
"hsa-miR-3129",3.88579,3.05109,2.73742,3.06918,2.97853,2.91594,3.85899,2.78568,2.68442,2.63563,4.21319,5.00912
"hsa-miR-4310",3.96945,3.09664,2.87179,3.88654,3.2795,3.98701,4.40289,1.84058,2.56606,2.53175,3.98247,3.1499
"hsa-miR-3939",4.00303,3.52221,3.44117,1.86183,3.58532,2.16365,2.2558,4.69319,3.79509,4.39522,3.49914,2.31105
"hsa-miR-2681",3.17767,3.4257,2.73949,1.72037,4.26351,2.66972,2.22636,4.39103,3.98958,3.1723,3.55917,4.08849
"hsa-miR-4670",2.78823,2.72828,1.85249,2.62681,3.39642,5.40137,4.02743,2.62702,1.93924,2.14614,5.3653,4.45874
"hsa-miR-4772",2.85499,3.4522,4.72439,2.72237,2.64521,5.06351,2.63758,2.65457,2.97652,4.18737,2.61677,2.75954
"hsa-miR-1469",2.60896,3.63205,2.44903,3.16373,3.05506,4.8356,5.62031,2.46305,2.21672,2.25896,4.14573,2.77376
"hsa-miR-4635",3.61886,2.93017,3.73646,1.64339,2.74754,2.17718,2.07205,4.58135,5.07624,4.567,2.88412,3.16164
"hsa-miR-31",2.91464,3.91172,4.36434,2.63903,2.22456,3.82318,3.0224,3.5355,3.55731,4.26785,2.49488,2.42282
"hsa-miR-216b",2.44216,4.02318,4.73638,2.83946,1.92987,3.93693,2.79035,3.74183,3.17402,4.25933,2.7875,2.51399
"hsa-miR-888",4.00798,3.47212,3.35079,2.62681,1.84538,2.89973,2.88886,2.27897,3.54664,4.2321,4.03983,3.26712
"hsa-miR-4274",1.52283,2.47221,3.73968,4.76015,3.0742,3.0651,2.98621,3.49938,2.86094,2.71684,3.66251,4.03639
"hsa-miR-144",3.43035,3.50936,4.30906,3.04171,2.23907,3.2467,3.02145,3.71626,3.03754,3.13432,2.70175,2.95372
"hsa-miR-1271",4.1578,3.80528,3.07644,1.71009,2.11043,2.99406,2.23891,4.18835,3.61635,3.49217,3.46922,3.36298
"hsa-miR-346",1.81459,4.14672,3.89745,5.60513,2.09436,2.49287,2.42249,3.90336,3.98957,1.45273,2.67834,3.62346
"hsa-miR-1184-1",2.4705,3.06757,1.80042,1.19044,5.41827,3.93331,5.19032,2.38818,2.24849,2.39317,3.7005,4.05185
"hsa-miR-138-2",4.0556,3.28696,2.69906,1.57257,4.169,1.72899,1.55097,3.88093,3.88585,4.53358,2.87276,3.48138
"hsa-miR-4481",2.72646,3.02897,2.44451,3.22363,5.06871,2.93869,3.75658,1.81933,2.95117,1.58874,3.83197,4.12762
"hsa-miR-4252",3.0627,3.67622,2.86463,2.9388,2.43301,1.46396,1.55567,4.96825,4.22272,4.36575,3.29208,2.6124
"hsa-miR-4277",3.13067,3.90361,3.54853,1.5278,2.26414,2.17671,2.42579,5.07343,4.6995,4.15986,2.57501,1.94977
"hsa-miR-3678",3.12462,3.26025,3.20528,2.8982,2.9321,2.61322,3.54727,2.87365,3.12248,3.41271,2.33023,4.10287
"hsa-miR-154",4.28791,4.53756,3.08892,3.99825,2.86863,1.46339,1.78266,3.58236,4.04122,2.38632,3.00976,2.32298
"hsa-miR-1911",2.79059,3.86734,4.48963,2.11353,1.57954,2.64649,2.65179,3.59725,4.0876,3.81476,2.56006,3.09066
"hsa-miR-4431",3.92863,2.85333,3.19972,2.36683,3.18933,2.95388,3.00431,3.05166,2.45971,3.14335,3.9784,3.11774
"hsa-miR-4422",2.92538,3.35605,3.36682,2.7048,3.16075,2.23345,2.21364,3.31856,4.34114,3.77886,3.43169,2.32233
"hsa-miR-4524",3.35678,2.18672,1.54951,2.7114,2.6615,4.4818,2.56739,3.4184,3.16533,3.37389,3.65585,3.7895
"hsa-miR-4439",1.65698,3.95494,4.8006,3.98162,1.51675,3.19901,2.26288,3.56724,3.19582,4.53612,1.92477,2.30614
"hsa-miR-4261",4.05019,3.60255,3.2564,1.37221,3.84493,2.43241,1.91211,3.33497,3.37857,3.98399,3.46922,2.25553
"hsa-miR-2861",2.30896,2.96152,2.62829,3.69339,4.52383,4.35231,3.00082,1.88643,2.90893,1.50768,3.69203,3.3143
"hsa-miR-3620",2.94335,3.8981,3.5459,2.03939,2.21581,2.1695,1.72155,4.519,3.82523,3.45527,2.77185,3.61668
"hsa-miR-3612",2.29531,4.00287,4.49477,3.2848,3.00461,2.58223,2.53925,3.84191,3.16083,3.35714,1.96915,2.10801
"hsa-miR-410",4.02431,3.09642,2.51288,2.54256,3.18491,3.68477,2.40078,2.15761,3.02654,3.17677,4.30712,2.50777
"hsa-miR-1909",2.16266,3.75437,2.45678,5.17152,4.28808,1.9356,2.90343,2.52952,2.9412,1.51919,2.55431,4.36595
"hsa-miR-542",3.30624,3.74766,5.052,2.12867,1.59044,3.04159,2.58755,4.07461,3.21028,3.81618,1.81362,2.19025
"hsa-miR-4323",3.42583,3.57714,3.14866,1.89941,3.54567,2.29233,2.85291,3.52484,3.59779,2.84477,2.7474,3.05393
"hsa-miR-660",2.3568,3.15058,4.26502,4.10634,1.96131,3.54275,3.84439,2.60792,2.67015,3.48825,1.90666,2.26086
"hsa-miR-4735",3.42181,2.84467,2.21859,1.38066,4.03793,2.03428,1.53454,4.26482,3.55036,4.0791,3.69122,3.0616
"hsa-miR-1538",1.20818,3.16267,2.58412,6.1817,4.67694,1.93473,3.89095,2.28683,2.98831,1.28854,1.75111,4.08902
"hsa-miR-4716",1.97908,2.69123,2.41378,5.50285,1.74726,3.49337,2.80915,3.04762,1.67581,2.23507,1.93472,6.33753
"hsa-miR-4329",3.36373,3.43881,3.2848,1.4506,3.25889,2.10785,1.64786,4.78006,3.94845,3.56027,2.05981,2.95157
"hsa-miR-1294",3.76635,3.67716,3.90437,2.07386,1.87789,2.87802,2.57036,3.13752,4.00505,3.36099,2.47621,2.0197
"hsa-miR-185",3.55724,3.29454,4.38435,1.98512,2.34341,3.84657,2.71754,3.5508,2.21227,2.8891,2.42518,2.46722
"hsa-miR-4771-1",3.89284,2.52745,2.90082,1.62468,2.73204,2.50781,2.09983,3.91748,2.63816,4.57646,2.90161,3.32391
"hsa-miR-4654",2.66439,3.70125,4.41748,2.6564,1.61952,3.34492,3.02854,3.12785,2.96033,4.20338,1.66711,2.16915
"hsa-miR-4727",2.33161,3.42125,4.40312,2.544,2.01408,3.06285,2.66434,3.23213,3.39734,3.69045,2.39613,2.25084
"hsa-miR-671",2.00417,3.70494,3.49175,2.89814,2.32251,1.63587,2.10284,4.39879,3.92935,2.80223,3.54932,2.38657
"hsa-miR-1322",1.10672,2.11884,1.25961,6.10161,6.90583,3.18828,2.17389,1.13426,1.25522,0.994129,4.54452,4.29886
"hsa-miR-15a",1.38378,2.64963,3.7517,4.64079,3.01785,3.54726,2.1139,2.82039,2.36395,2.72867,3.23136,2.67884
"hsa-miR-4324",3.37172,3.41289,2.71814,1.47794,3.26675,1.81472,1.80129,3.46393,3.44221,3.88255,3.46922,2.69914
"hsa-miR-4262",3.21159,2.73486,2.42629,1.96149,2.7921,2.83457,2.8221,2.75301,3.09386,2.97009,3.67444,3.42872
"hsa-miR-4287",1.10672,3.36992,4.29098,3.42827,2.30279,2.54668,3.38577,3.3735,3.23783,3.33716,2.04614,2.12678
"hsa-miR-214",3.85316,3.14532,2.79966,2.91671,2.54887,2.48527,2.82531,2.23623,3.53583,2.75652,2.76821,2.66958
"hsa-miR-550b-1",2.59669,3.25123,4.21047,3.60035,1.90566,2.39902,2.34586,3.17474,2.81858,3.08657,2.58229,2.56463
"hsa-miR-4270",1.5614,2.47881,1.68409,3.82629,6.02416,3.51173,2.61481,1.64414,2.04698,2.06717,3.62652,3.19333
"hsa-miR-4802",3.0627,2.96301,3.24099,1.61235,1.90566,1.91979,3.24902,3.46393,4.00128,4.29099,1.34429,3.03204
"hsa-miR-668",3.0443,3.62872,2.39779,2.16549,2.19715,2.16459,2.44154,4.31934,4.00747,2.55893,1.82767,3.25969
"hsa-miR-4475",2.90883,2.66784,3.2251,2.43822,3.0462,2.57619,2.2558,2.14573,2.31487,3.063,3.46922,3.78459
"hsa-miR-340",2.23188,3.41805,3.81684,2.79638,2.62141,2.914,3.06503,2.13124,2.45757,3.20187,2.60129,2.5949
"hsa-miR-20b",2.63284,3.32796,3.69841,3.04042,2.77622,2.56818,2.83227,3.08011,2.62227,3.76626,1.61278,1.79791
"hsa-miR-149",1.59547,3.39805,1.91211,5.24712,3.79275,3.00904,1.94013,2.80229,3.46226,1.00833,2.59713,2.72667
"hsa-miR-921",2.7722,2.82275,2.12602,1.25127,3.66132,2.07178,1.85805,4.46816,4.31258,4.02823,2.27258,1.69541
"hsa-miR-4474",3.22452,2.09188,2.17308,1.69095,1.35054,2.33495,2.10258,4.31998,4.57625,4.35136,2.45354,2.61038
"hsa-miR-4651",2.07205,2.57259,2.26363,3.11023,3.59116,3.316,3.53793,1.98355,2.70372,1.48938,3.28203,3.30493
"hsa-miR-101-1",2.38128,3.71539,4.47745,2.02012,1.67167,2.16869,2.42579,4.07461,3.21087,3.82103,1.70154,1.48421
"hsa-miR-4296",1.53704,1.78071,1.51995,5.68094,3.8515,2.74644,3.24406,1.51695,1.46905,1.46069,4.11795,4.14992
"hsa-miR-3669",2.08931,3.63276,4.13708,2.09573,2.10431,2.9917,1.73761,3.75378,2.48493,3.40146,1.71053,2.88557
"hsa-miR-4294",1.28558,1.61952,1.48238,2.03659,6.37723,2.75564,2.89464,1.4695,2.34611,1.31172,4.65416,4.42262
"hsa-miR-194-1",3.58171,2.72344,2.15673,1.37492,3.05555,2.71011,2.01257,3.83278,3.01504,2.52152,2.78351,2.86891
"hsa-miR-1238",2.82922,3.13824,2.78351,4.09882,2.2988,1.80438,3.14227,2.45365,2.61641,2.25896,2.68523,2.34754
"hsa-miR-148a",2.6053,2.62681,2.01635,2.16729,3.5852,1.88212,1.41527,4.519,3.64479,3.14825,2.5972,2.22463
"hsa-miR-4454",2.6631,3.39806,2.74705,2.34378,2.7609,1.60178,1.45248,4.41363,3.62417,3.00022,1.85518,2.50543
"hsa-miR-877",1.9699,3.07665,3.00708,3.25979,1.92908,2.4834,2.41296,3.15605,2.67116,1.82341,2.07542,4.50059
"hsa-miR-548p",5.57083,3.42759,3.68234,1.4621,2.36858,1.94462,1.34114,1.99282,1.42405,3.9431,2.74861,2.4501
"hsa-miR-3690",3.53444,3.00669,2.74955,1.7007,2.11252,1.71918,1.9712,3.34952,2.48426,2.57083,4.18092,2.79936
"hsa-miR-16-1",1.43878,2.56781,2.22121,4.74051,3.44383,2.81124,2.77011,2.07705,2.55795,1.82519,2.3013,3.41053
"hsa-miR-425",3.46667,2.66398,1.96434,4.06641,2.14756,2.57077,3.38577,2.41287,2.26007,2.79445,2.39189,2.03576
"hsa-miR-4695",1.61738,3.61486,2.59745,4.1635,3.49966,1.92374,1.82298,2.36677,2.89981,1.94255,1.79571,3.82272
"hsa-miR-4690",1.47741,3.16267,2.58586,4.58958,2.58496,2.66053,2.72172,2.53361,2.5641,1.34281,2.19025,3.63568
"hsa-miR-21",4.07486,3.14857,2.04396,0.585942,4.94133,1.73762,1.52546,2.5118,2.30773,3.29503,2.76547,2.78796
"hsa-miR-3692",3.47961,2.50941,2.38195,1.88284,2.9064,2.14516,1.85446,3.19993,2.49431,3.4463,3.14559,2.16083
"hsa-miR-183",2.08486,3.11311,4.71102,1.87562,1.43892,3.15926,2.2043,2.35569,2.26052,2.94318,2.59125,2.8393
"hsa-miR-4723",1.92795,3.46711,2.03149,3.29613,1.61952,1.56647,2.00025,3.89611,2.78603,2.80374,1.37364,4.4191
"hsa-miR-216a",1.23764,3.03944,4.10809,2.72961,1.45056,1.98842,2.08803,3.44001,3.64582,3.75319,2.17851,1.48911
"hsa-miR-1180",1.35435,2.16583,1.6394,3.88654,3.45337,3.32854,3.08734,1.89459,1.94582,1.539,3.47336,3.284
"hsa-miR-2909",2.80811,2.73562,2.53108,2.16061,2.40132,2.53421,2.07639,2.44051,2.94336,3.18571,2.89871,2.22359
"hsa-miR-26a-2",1.63791,2.73562,4.01193,3.6423,1.74781,1.98875,1.70198,3.37987,2.46758,3.41483,2.01682,2.17847
"hsa-miR-4722",1.61738,3.57792,1.58166,5.32561,1.76601,1.45185,1.64456,3.5089,3.82081,1.14889,1.74762,3.69649
"hsa-miR-3673",1.72942,3.30886,4.35557,1.3302,1.85986,2.1695,2.8863,3.46314,2.37187,3.33756,2.11311,1.84213
"hsa-miR-3185",1.84172,2.74951,2.13645,4.4524,2.3719,1.7824,1.71197,3.14825,3.48196,2.16568,2.19818,2.66991
"hsa-miR-4640",2.7057,3.02129,2.95124,2.14489,2.22663,1.37726,2.01508,3.51508,3.18268,2.52698,2.09645,2.42286
"hsa-miR-371b",2.41538,3.10229,3.5451,2.17332,2.30433,2.41724,2.85092,2.40963,2.24379,3.35655,1.49817,1.8107
"hsa-miR-4715",2.45465,2.71309,2.58374,1.85404,2.65809,2.1695,2.06492,2.15761,3.34071,3.32925,2.80864,1.94233
"hsa-miR-541",1.5068,2.27897,3.30346,2.38975,2.11089,3.8246,1.78421,2.00017,2.52853,3.76387,2.35369,2.20563
"hsa-miR-23c",1.82505,2.2779,3.36943,2.82707,2.05621,2.37697,2.34043,2.27897,2.40365,2.88403,3.1059,2.19264
"hsa-miR-296",1.96811,2.51345,3.3567,3.10353,2.81819,2.33674,1.76227,2.70378,1.91251,2.18279,2.08767,3.11504
"hsa-miR-4728",1.67155,2.25802,1.83567,1.62572,5.46955,2.07485,1.75139,1.92524,2.69065,3.46393,2.90976,2.18432
"hsa-miR-4707",2.10341,1.66734,2.58809,3.62201,3.20122,3.00486,3.59453,1.33304,1.37893,1.89991,2.94948,2.51569
"hsa-miR-4278",3.22097,3.71345,2.45426,1.85412,3.17151,1.91211,1.41338,2.39807,3.56338,1.5061,2.01286,2.36449
"hsa-miR-640",2.08003,2.64326,2.2485,3.52852,2.10654,1.89271,2.14388,2.3751,3.55036,2.4678,1.90951,2.54893
"hsa-miR-1273d",1.98519,2.35098,2.5103,4.17631,2.25859,1.96621,2.43986,1.89326,2.68569,1.85788,2.67012,2.6924
"hsa-let-7d",1.49632,3.37626,4.35887,2.37592,1.68134,2.58073,2.39937,2.72314,2.17458,2.92927,1.59767,1.78208
"hsa-miR-4645",2.03451,2.2752,2.88792,1.96537,2.37098,3.62539,2.06311,1.72164,2.39753,3.26025,2.46242,2.28257
"hsa-miR-33a",2.57813,3.62368,2.52397,2.47932,1.8024,1.64673,2.24522,3.14825,2.29066,3.2336,1.95997,1.80633
"hsa-miR-3117",2.58431,2.52571,3.81241,2.11429,1.69547,3.01195,1.95049,2.45149,2.24331,2.4373,2.13035,2.38106
"hsa-miR-96",3.49768,2.94011,2.33462,2.22995,2.79567,2.37025,2.10203,2.25755,2.67229,2.25384,1.88177,1.98974
"hsa-miR-1207",1.49478,1.83036,1.98837,2.33982,4.98263,3.23155,2.07576,1.66357,2.65081,1.54852,2.56922,2.91477
"hsa-miR-378h",2.7722,2.04016,2.50933,2.30362,3.20617,4.24166,3.23747,1.40672,1.78567,1.63601,1.95189,2.17022
"hsa-miR-3160-1",2.74242,2.38692,1.88573,1.77764,1.28854,2.70179,1.93034,3.43726,3.23249,3.14694,1.88239,2.67552
"hsa-miR-30c-2",1.74142,3.1899,3.98329,1.37511,3.59183,2.56818,1.15891,2.99084,2.40265,2.62155,1.55996,1.75168
"hsa-miR-487b",2.24306,2.63911,2.78672,2.07282,2.20868,2.25123,1.50932,3.37172,2.91427,3.08537,1.79909,2.04335
"hsa-miR-3619",1.83457,3.37376,2.34716,3.59689,2.19497,1.32229,1.88403,2.66611,3.40844,1.42654,2.25527,2.30648
"hsa-miR-3679",1.73618,2.0573,2.50886,1.77682,2.53442,3.18669,2.5294,2.23522,1.72531,2.00325,2.50388,3.7637
"hsa-miR-1296",1.91211,2.58827,2.08751,3.81034,2.52063,2.18437,1.40892,3.25921,3.20935,1.55596,1.53468,2.46962
"hsa-miR-4734",1.42117,2.45579,1.83666,3.4818,3.72386,2.20637,1.93816,1.92595,2.75746,1.38465,2.75588,2.51222
"hsa-miR-642b",2.52067,1.71979,1.46487,3.0311,3.1999,2.16649,2.97573,1.9528,2.18842,2.43563,2.78351,1.90621
"hsa-miR-4633",2.01055,2.40213,3.6758,1.82397,1.83752,1.91142,1.61212,3.36242,2.63299,3.18233,1.67739,2.02465
"hsa-miR-92b",2.45479,2.67702,1.90905,4.42059,2.26256,1.48505,2.1111,2.40022,2.66588,1.87012,2.23997,1.5566
"hsa-miR-3618",1.61738,1.41527,3.00495,1.28384,1.42565,2.54382,3.64415,1.73791,2.93142,3.11511,2.14045,3.11432
"hsa-miR-488",1.78702,2.82275,4.613,2.28814,1.4309,2.05614,1.75858,3.10864,2.03642,2.18855,1.57596,2.01785
"hsa-miR-4776-1",1.30688,2.21727,3.55435,2.03523,2.08046,2.00542,3.20935,2.21487,2.25896,2.14094,1.96293,2.62705
"hsa-miR-548ad",4.63322,1.99738,2.38099,1.25102,3.92216,1.70589,1.38852,1.60725,1.46905,2.32351,2.00979,2.90152
"hsa-miR-3161",2.41538,1.72798,2.19228,1.54523,1.70002,1.91211,1.16459,2.01989,2.96576,3.76955,4.09241,2.08213
"hsa-miR-936",1.21411,1.51166,1.87959,1.91866,5.90618,2.72952,2.01518,1.89458,1.44785,1.49678,3.17573,2.34206
"hsa-miR-4506",1.47741,3.03783,3.73646,2.05764,2.25392,2.16749,1.93097,2.47459,1.79608,2.91982,1.60532,2.04231
"hsa-miR-2053",3.01425,2.04573,2.42885,2.17424,2.05816,1.77816,2.61481,2.05724,1.81149,2.24527,2.93789,2.30694
"hsa-miR-4289",1.39167,1.89519,3.03632,2.08065,1.59837,3.26677,2.06117,1.96351,1.69562,2.8974,3.25202,2.25592
"hsa-miR-2115",1.87105,2.07235,1.0938,2.33686,2.09123,2.70179,3.30425,2.10081,1.04171,1.55145,4.5845,2.56103
"hsa-miR-491",2.10407,1.96999,1.47971,3.09253,2.50821,2.82063,3.20733,1.55201,1.52934,1.85676,2.16393,3.00726
"hsa-miR-4424",3.90256,2.24316,1.48385,1.70977,1.57605,2.69003,2.54954,2.37383,2.33146,2.03587,2.00675,2.37639
"hsa-miR-516a-1",2.45198,2.00604,1.93133,1.31255,2.11503,2.07218,2.34086,1.58604,2.94836,3.19853,3.76853,1.51881
"hsa-miR-4676",2.72096,2.38777,1.45821,1.88239,2.41418,1.8835,1.41527,3.10738,2.49409,2.15088,2.837,2.4444
"hsa-miR-4498",1.4726,2.85357,2.78351,2.0501,2.19664,3.30461,2.12113,1.54036,2.15862,2.32263,2.1188,2.03646
"hsa-miR-4779",3.15674,1.14884,1.85263,1.78564,2.44135,1.88193,3.53968,1.97369,1.57962,1.88406,3.46922,2.24403
"hsa-miR-583",2.2558,1.72504,3.30929,1.92288,1.46587,2.70179,1.34709,2.58644,2.15539,3.18989,1.99238,2.10787
"hsa-miR-23b",1.13136,2.81213,3.72585,1.983,1.56932,2.43241,2.21917,2.14429,1.81492,3.42731,1.90703,1.42113
"hsa-miR-320b-1",1.63261,1.72281,3.87049,2.51981,1.32871,2.3983,2.18833,2.08282,2.04645,3.00645,1.14463,2.62681
"hsa-miR-99b",1.24703,1.84121,1.7439,3.68325,3.257,1.82482,1.99203,2.09045,1.38904,1.54776,2.98496,2.95782
"hsa-miR-625",1.86758,2.6503,2.05471,2.40963,1.71737,1.9356,2.17138,2.55728,1.88486,1.5061,1.74646,4.00553
