"","GSM4700049","GSM4700050","GSM4700051","GSM4700052","GSM4700053","GSM4700054","GSM4700055","GSM4700056","GSM4700057","GSM4700058","GSM4700059","GSM4700060","GSM4700061","GSM4700062","GSM4700063","GSM4700064","GSM4700065","GSM4700066","GSM4700067","GSM4700068"
"hsa-miR-16-2-3p",13.329752899779,13.1197371247157,13.2176699780992,14.6085303263937,14.6720821969917,12.7841583667347,14.1502335978073,13.8807046545556,12.8112241540367,13.8585978563287,13.9540663238162,13.6035892572334,12.9096343652568,13.0410105459203,13.7768606779629,12.6927702235305,13.1027352159728,13.2574320422313,13.138679780674,13.4855589038002
"hsa-miR-29a-3p",13.4549302704299,13.7901621400011,13.4615625789137,13.3908796470667,13.130456339564,13.9406733083136,13.2891356173025,13.6877999431202,13.2052632884181,13.1718210492247,12.7269929527134,13.5088569484669,13.4975100792887,14.590870041127,13.3909830643813,13.3743005127614,12.556587479385,13.9767511604616,13.8205080795759,13.3754874880468
"hsa-miR-186-5p",13.1488356223868,12.8532588652279,12.5912254555736,14.8430063219045,15.1721680752503,13.7078692054429,13.0094857441492,13.9330294526238,12.3038834680595,12.8527304115716,12.6212437388901,12.7717659320479,12.5347503111907,14.5347819177559,13.4848505800493,12.4241636638247,12.9044107118705,12.654351846896,13.4469062371833,13.3273477331524
"hsa-miR-126-5p",12.5982619084367,13.4700004115994,12.5836046390395,13.6268474835265,14.0118195195184,13.4869757654333,14.1909558526514,12.7486708728128,13.3253841658442,13.1008134330325,12.635269191883,12.5945112276934,12.9957706834274,13.197207476545,12.8323144823633,13.7476611772254,13.9267324070334,12.3847999358108,13.4694052487636,12.9339063792623
"hsa-let-7f-5p",12.6574725372622,12.8768488049924,12.8508197340048,14.0382194143143,13.8023830752677,13.0113338459593,14.3718120307634,13.216973155684,13.1306316926561,13.2420427147339,12.9265220931924,12.6222188731376,13.3164116513132,12.6510023444225,13.6029829691043,12.9000611034614,13.7717710894279,12.6434796874136,12.6457192188405,13.0213044740699
"hsa-let-7a-5p",12.3026731916713,12.6001893632203,12.6218298140844,14.2949609941217,14.0605025800352,12.6476135707901,14.6045931875646,12.9603459071954,12.8599501420041,13.151424102938,12.9724216206956,12.4181530450486,12.9915431037046,12.4723354518679,13.1196042097183,12.9808536063797,13.5286921797576,12.2728659384411,12.485826793541,12.9409063385926
"hsa-miR-484",13.0822139212448,13.0335348473661,13.4222789988916,13.8178460634677,13.6319727745349,12.9983065871847,13.4989327049514,13.2357629544712,12.8381107216232,13.3539627983182,12.418384990437,13.4109600741589,12.2888833725638,13.1038942686141,12.7218212102006,12.3887922565875,12.1839516728831,12.804014019358,13.2524377761323,12.7063621891544
"hsa-miR-151a-3p",12.6177222791194,12.7097278829444,12.9362827420373,13.1492898549565,13.852754790999,13.4592010559078,13.4778885179177,13.2264227299637,12.7850294063136,12.6070343459486,12.3843898416554,12.5157294014041,12.119242683817,13.4925317046836,12.4929472260098,13.5464893683165,13.3135420550927,11.8550786960407,13.4340912867285,12.702386995391
"hsa-miR-363-3p",12.2913318852939,13.0706828150948,12.9390006246102,13.3757304666645,13.8447292992125,12.4183981680327,13.3880401637231,12.8964421535554,12.8542353125667,12.9310052312095,13.5377267978461,12.9193922278215,11.8358056759612,12.4070074607299,13.2434670755258,12.9252465826372,12.8926699291019,12.7033888512095,12.9051519273684,12.976318880214
"hsa-miR-26b-5p",12.9564106450178,12.6307039633761,12.5281219694106,13.2405096214334,13.2081886255236,12.8908114548177,13.8720890271478,13.2931051807484,12.7852297119263,13.0980814444008,12.8679871699742,12.4748593428615,13.052201217296,12.9659123181656,12.4994647380838,12.8982726059186,13.4996677809664,12.3586512008929,12.2778046315696,12.8831129185214
"hsa-miR-199a-3p",12.9621350649512,13.183726865038,12.8514933463418,13.7446078732472,12.8224792157113,13.6853379365036,13.2187675480239,12.9909832149737,13.3317035372585,12.5665939961079,11.7954065666271,12.8117740487953,12.4105944478829,13.0325089822573,11.9715794771848,13.3935446405893,12.7828528676781,12.324861221043,13.0850624312062,12.5123651750394
"hsa-miR-151b",12.6985527504496,12.586544277245,12.6977798997971,13.2413382006909,13.3986448372246,12.8618759064452,13.653061137042,12.9575772979073,13.095698651671,12.6301305859121,12.2972974729512,12.1950799474631,12.4375648322664,12.3837177906804,12.9045706509862,13.4344001824898,13.4016568628811,12.1107214555555,12.6569186381307,12.8451508993413
"hsa-miR-423-3p",13.0188747627293,12.539910019165,12.720705983636,13.0837070158392,13.0816914721019,13.23497456258,12.4270089765793,12.7589435494216,11.4747757066768,12.3882595085801,11.8534031325876,12.8386386481138,12.3238063201609,13.6444951170916,12.1794395158642,11.780847301855,11.9257027813513,12.580974554553,12.9994891899003,12.8334534568748
"hsa-miR-96-5p",12.1283874952669,11.4144685510496,12.753812176821,14.4624511485504,13.9569006452755,12.5225839831478,13.4648443664899,13.0427452125598,11.5671099784877,12.3418106684436,12.588152437079,12.1180488428888,11.3288712371689,12.3306592309953,13.053964900272,12.9073826810788,11.875611140911,11.5838584542478,12.2189899880078,12.9648751003632
"hsa-miR-99a-5p",11.9185129537058,13.4722681722599,11.8215627431995,13.3133393962435,13.5757708535933,11.7657253472021,13.5133537987311,11.9737655178676,13.0534270272533,11.4598311734358,12.709107512543,12.0148085748399,12.5763733296458,13.2939931664179,12.502279875109,12.5315642228045,12.63779542884,11.6928552045212,12.3333370737055,12.0338462492988
"hsa-miR-103a-3p",12.3126277390132,11.7608280416035,12.0354589580327,12.2448454459785,11.4947006089249,12.6892008631029,12.7666158652086,12.8663980253602,12.7848290728865,12.5223363209133,12.2021391324827,12.3407541868617,12.2631253932524,12.0963297255653,11.8057035728446,12.6013413509761,12.3908299503954,11.8681704944403,12.3769203350966,12.406563774053
"hsa-miR-10b-5p",12.0821956220838,11.697719096225,10.4925542360169,13.0845177604299,14.4457869571352,12.1485051815762,13.5378493202846,11.6844900340427,11.2512279341716,11.6911284545827,11.8559702374828,11.090688059251,12.1734304206026,13.9498048294753,12.8898423524492,11.3998813693345,12.7784139381479,10.991706068454,12.1154891386789,12.3346196693314
"hsa-let-7d-5p",11.8711929525088,12.0723470157362,11.9745866704022,13.3208188785497,12.6125252866727,12.1975208067301,13.2142371471628,12.1409831048784,11.9662170282661,12.3398249558783,11.808135633876,11.5903110215411,12.4012395315579,11.5678135095731,12.1717084823147,12.0814434921311,12.5837245017857,11.7477188631903,11.907262492486,12.1240631374692
"hsa-miR-192-5p",12.0039465108708,13.3951699348457,11.9023336571363,12.9401685861584,12.6386010813517,11.4342685514548,11.7255878006664,11.9079271601984,12.7044159505604,12.2932187239524,12.2976098640218,12.0215491287892,11.7341846004539,12.2465030982801,12.2364806596527,12.0626499458946,10.7010118274821,11.3881034138214,12.4450510680295,10.8446273123039
"hsa-miR-222-3p",11.9448730834671,11.7163350528028,11.6688185195116,13.0538529306195,13.8650401700741,12.0632636147693,13.960127764062,12.1934637582022,10.6855635216942,11.2704880623274,10.7736420013663,11.342719179732,11.4462148676269,12.7089954727838,11.9400859784465,11.2386793984928,12.3508231868534,11.4932450261013,11.7693171896251,11.5759409899708
"hsa-miR-106b-3p",11.8884845145628,12.1518537442361,11.95538473528,13.1727900121126,11.4074589777193,11.5585689932686,11.7071520318043,11.656603624822,11.7822283478504,12.3120575929444,11.8576816981408,12.1721211847191,11.8742705799914,11.043950039761,11.7811875635049,11.9474543067672,11.5139249415571,12.0757866420728,11.591756076023,11.5752745078594
"hsa-miR-30a-5p",11.8413559870797,12.1468900166583,10.4165864375419,11.2566391914931,12.3594613219047,12.0164113526938,12.3033755039732,11.8669620534731,11.9955905123663,11.8261392949351,11.0437655357377,11.1489849313875,12.0409506335844,13.2809055815958,11.5624857153697,12.1606309477482,12.0096257022443,11.2321150865847,12.3629273432432,11.7241812786989
"hsa-miR-340-5p",11.9985516470993,11.657751639706,12.061968535105,11.7960761220217,11.2477080077796,12.5476079160195,10.8896484538339,12.3968883691727,12.0202993928822,11.8422481881875,11.2453090674937,11.9985022858601,11.8663980253602,12.4180686920246,10.8382348411158,12.2294226925901,11.3155684944905,11.6276296353909,12.1325222213581,12.031411738825
"hsa-miR-378a-3p",11.7424526036193,12.0581575013603,11.578268896617,13.0877280181725,12.3218801921083,12.1922743182619,12.4670731014463,11.5256725092136,11.7500662974334,11.7009164916789,11.2810084936976,11.7225812920197,11.1673491457232,12.0627814683442,11.6195138871403,10.9811105702405,11.1763601760992,11.3154043328398,11.2001261825996,11.1289867187888
"hsa-miR-15b-5p",11.2788849888022,11.8119686693443,12.0954893312223,11.8617615571971,11.2243695386551,11.746064983507,12.2207289821118,11.4624511485504,12.143501201465,11.9251315829618,11.1591901835897,12.4352222788508,11.3850642768273,11.0098845889318,10.6766094491731,11.3337032467012,10.980532337178,11.9631561873931,12.2363072469473,11.6265303974141
"hsa-miR-10a-5p",11.3514969305304,11.0011759369845,10.7764906074948,12.6046111395674,13.8923673071683,11.7889222039606,12.8768488049924,11.7474293612726,10.5047693413884,11.0500118641734,11.0881389461011,10.4546488708745,11.5514583394345,13.4524548999985,11.9343248293184,10.7313614626082,12.0384903684029,10.4456460162286,11.6487350602964,11.2932129751442
"hsa-let-7d-3p",11.8339929694108,11.2158181131476,11.8144783253596,12.3190595793012,12.2303297230942,11.3095616169859,12.8043448275911,11.3463308915631,10.4512523311018,11.6131402437506,11.1169806860878,11.9088579312248,11.5048735965286,11.7718401965406,10.8354820043747,10.4976423017088,10.567746974025,11.9889544568808,12.0921790222822,11.7841563214221
"hsa-miR-425-5p",11.6188443017667,11.0157634873699,11.4711772970915,12.0634523834582,12.4022233336399,11.4524214373368,11.3041516466105,11.6466127089584,10.1341182385653,11.4451235096235,11.1311881769025,11.5195969418161,10.6787497702395,11.6000011487814,11.0341180258849,10.8031624444159,10.6663216588545,11.7996661270373,11.8672169527317,11.0346751798089
"hsa-miR-106b-5p",11.3431579496872,11.7073763890954,11.3208964245687,10.8629782334064,9.77011875345807,11.4135856206314,10.5531012649814,11.7164679598282,11.8945222230252,11.8252092418985,12.1623378246764,12.0816132548339,11.771204698955,10.5994200851254,9.95294504440168,12.0374611584139,10.8297306619601,11.7181389708341,11.8471200024958,11.1095695093707
"hsa-miR-584-5p",10.7162192850941,11.4285538451776,11.2578533431908,11.8924745127941,11.6903254225366,11.9493306534806,12.9696077655865,11.3218548311696,11.4792396572586,11.0390081264413,10.4770600192539,11.4624869355734,9.54469402283607,10.6718506247092,11.119531263357,11.4493343881443,11.5872759074685,10.1804935118592,12.2168216280039,11.0337051805079
"hsa-miR-107",11.0599662946644,11.1055222544767,11.3136540012714,11.8470886746337,10.0254994988628,11.3106184615501,11.5587220405104,11.435888992339,11.9455828317397,11.5869898654654,11.5569849575945,11.59154572122,11.0331063447853,10.5084583650247,10.8205220404621,11.9791536372764,10.7934488716853,10.9281111950361,11.7630297356298,11.0784377167005
"hsa-miR-15a-5p",10.6950194423568,10.6307130627687,10.3754304703762,10.3566280320996,10.4551730779848,11.5313180975184,12.6914578302904,11.2426322759731,12.0793014352375,11.94541457249,11.0437655357377,12.1781668547844,10.9159316494483,10.7896966521499,10.5161530729017,11.2921490513028,10.5130268009583,12.146266359046,12.0778204581464,10.6999714598727
"hsa-miR-20a-5p",11.5828429253803,10.4368364453918,10.5247571727475,11.7768031176801,11.5049083465679,12.0082885477911,10.8825054977267,12.3490296061692,10.8758414844041,11.6620585945381,11.1825743686628,12.2871265264266,11.2156664640973,11.0772296445401,10.926659217589,10.9023223503796,9.84388965388447,10.5726433890562,11.327575098304,11.0597567936358
"hsa-miR-199b-5p",11.6178209786883,11.1958273996919,11.3041288248448,12.0507023450036,11.7023198916348,12.0067678669156,9.35557133839774,10.4372110902866,9.92320861790319,11.2558488546235,9.64974118646937,11.9658852697805,11.7627474419532,11.9874239078342,10.172239971105,10.5518332064801,9.12267271882414,11.2267011845517,11.2057627093821,10.6925893498858
"hsa-miR-128-3p",10.7051830950001,10.8958478919064,11.1285743766195,11.1541472264474,11.4544792336682,11.1434916352724,12.634817855321,11.0250218712224,10.7349128024022,11.0631995626377,10.5078739069793,11.0167804361621,11.1118138122945,10.820992642727,9.81831054819385,10.6383091974434,10.1341182385653,11.3096582424587,11.2515948394049,10.5555477716471
"hsa-miR-199a-5p",11.2517605079617,10.203739521023,10.3080659389866,10.4593598919588,12.4330402852649,11.380580112281,11.4383136467337,11.6424533887478,11.0052526002919,10.4558100929545,9.95463254333105,10.6356637122011,10.3559236556353,11.4062794240248,10.3615929237722,11.3395438429813,11.7386369684284,9.87625601003604,11.3053834861656,10.9952230349722
"hsa-miR-100-5p",10.2618833599129,12.1490198738159,9.94893660410048,11.9361667779792,12.6702999568112,10.6647939163874,12.9217851617035,10.290905854695,10.950599636507,9.68243284122705,10.6006470168701,10.0748505912015,10.1870674654901,12.0880693617001,11.3100503617751,10.289281178482,10.7679692280602,9.89684701968583,11.244768161239,10.334664357987
"hsa-miR-335-5p",10.8788555925241,10.922636430963,10.146250445886,10.6778605573513,12.0734922377583,12.1593037314567,11.5778819594976,11.7292595997729,10.3798548543059,10.3293142383568,9.7001622501066,10.6043957007893,9.76399243973569,12.5519677503823,10.7204152849063,10.568982133807,10.5784481737571,10.07904470806,11.5664251323041,10.7060901760225
"hsa-miR-652-3p",10.6471615821005,10.8206975372215,11.1342722876168,12.1560925593538,11.4913871508212,10.6256814498606,11.1945291072808,10.9061389961954,10.9048829515535,11.0261291718843,10.0017881713356,10.0872506646133,10.4484880329017,10.6685481979595,10.7506065048356,11.0762878481824,10.6763185432475,10.710840865151,10.7574150125302,10.7506065048356
"hsa-miR-30c-5p",10.9967418064703,9.75722331053453,10.858027633222,10.1688099885682,11.7152456112586,9.89237584596148,11.685226225924,11.11123349886,9.98518731146678,10.9908485257708,11.1011878152597,11.088894217931,10.9218483736277,10.9358574949128,10.9356586350663,9.71177020386319,10.9458315268639,11.0873567568324,11.0390149829169,11.1864671303586
"hsa-miR-223-5p",11.3477985113428,10.9790178390782,10.8383609198261,13.0697367338275,12.0782342173864,11.6865049042853,10.7421915227391,11.0948562404945,9.52315025878955,10.880700828717,8.23902563336514,10.9721038545627,10.4520043759772,12.1333573801651,11.1082042579459,9.9507308469294,9.30119893717314,10.8422560465387,10.3393823870499,10.2246770254851
"hsa-miR-93-5p",11.1281683621587,10.3408070293193,9.91399637438196,10.7801460277781,10.3178421925263,11.6924629427935,10.5349739735334,11.5966556676747,10.4633200110581,11.2201727320263,11.2903184170347,11.8007826357484,10.6515181589315,10.6559152713227,10.3356025001308,10.5301039149627,9.90041400836175,10.3368412530123,10.7013237915247,10.6689647379301
"hsa-miR-361-5p",10.8293104776062,10.3123951693194,11.1361708746673,12.3678215098748,12.5697298416039,11.2065626444335,11.0369977742674,10.2127273924528,9.63403051344453,10.7180533250279,8.76158447388273,9.68560732055452,9.909023005317,11.32024208737,10.5978011701025,10.7849292430773,10.4474138920467,10.9347671115188,10.9864393792745,9.91999548730801
"hsa-miR-424-5p",10.8222202716215,10.2971226190659,10.5562569623123,10.6322318567994,10.134233776896,11.3679388752722,10.7689121065653,9.9377416200771,10.3378783087726,10.980875021783,10.5465472455054,12.0733315596743,10.6392502547169,11.3298972224584,10.7359536621687,9.9109424801156,8.0732311267835,11.3929398800883,11.3216237443016,10.974070367024
"hsa-miR-15b-3p",10.3945055675258,10.887944066724,11.1304740367146,11.0500731024285,10.9646152281471,10.3376999436629,11.0806110329315,10.8130757011743,10.738641190174,10.6664281851902,10.8199874415121,10.9405852240751,10.0639477837838,10.1455373561843,10.4814563724795,9.95726168710972,10.2134809484307,10.6715499121479,10.2977646015176,10.9297614145938
"hsa-miR-629-5p",11.2193984619168,10.7045953476324,10.5043522454721,12.4895293886378,11.0858840299795,11.3934387252439,11.6107480389778,10.0201187859597,10.873590220286,10.3512705435754,10.0888014865444,10.7569565523327,9.33246179531478,9.80622737605188,10.2098188670558,10.0879003570381,9.74288202100041,10.3691283669109,11.1168117864724,10.0411936910618
"hsa-miR-125a-5p",10.4513450701524,9.36975000434357,9.92720017589982,10.5756715981067,12.6207284370807,10.0349364865315,12.3404621278461,10.7188753149602,9.02577631206462,10.634729385877,10.397011418317,9.63446621392201,10.780022962083,11.0357613550736,10.7381598315762,9.15314665218498,11.6671337235626,10.3267552926689,10.9625924002889,10.9139739428524
