"","GSM927364","GSM927365","GSM927366","GSM927367","GSM927368","GSM927369"
"hsa-miR-148a*",20.142,20.182,23.156,25.16,26.413,26.097
"hsa-miR-92a",20.142,20.182,23.156,25.16,26.413,26.097
"hsa-miR-96*",20.142,20.182,23.156,25.16,26.413,26.097
"hsa-miR-101*",20.142,20.182,23.156,25.16,26.413,26.097
"hsa-miR-141*",20.142,20.182,23.156,25.16,26.413,26.097
"hsa-miR-143*",20.142,20.182,23.156,25.16,26.413,26.097
"hsa-miR-125b",20.142,20.182,23.156,25.16,26.413,26.097
"hsa-miR-302c*",20.142,20.182,23.156,25.16,26.413,26.097
"hsa-miR-146a*",20.142,20.182,23.156,25.16,26.413,26.097
"hsa-miR-149*",20.142,20.182,23.156,25.16,26.413,26.097
"hsa-miR-29b",20.142,20.182,23.156,25.16,26.413,26.097
"hsa-miR-105*",20.142,20.182,23.156,25.16,26.413,26.097
"hsa-miR-16",20.142,20.182,23.156,25.16,26.413,26.097
"hsa-miR-373*",20.142,20.182,23.156,25.16,26.413,26.097
"hsa-miR-15b*",20.142,20.182,23.156,25.16,26.413,26.097
"hsa-miR-124*",20.142,20.182,23.156,25.16,26.413,26.097
"hsa-miR-888*",20.142,20.182,23.156,25.16,26.413,26.097
"hsa-miR-647",16.817,20.182,23.156,25.16,26.413,26.097
"hsa-miR-374a*",20.142,20.182,23.156,25.16,22.413,26.097
"hsa-miR-302a*",20.142,20.182,23.156,25.16,26.413,22.095
"hsa-miR-302d",20.142,20.182,23.156,25.16,26.413,22.051
"hsa-miR-497*",20.142,20.182,19.101,25.16,26.413,26.097
"hsa-miR-122*",20.142,20.182,23.156,25.16,26.413,21.073
"hsa-miR-155*",20.142,20.182,23.156,25.16,21.381,26.097
"hsa-miR-922",20.142,20.182,23.156,20.102,26.413,26.097
"hsa-miR-549",20.142,20.182,23.156,25.16,20.433,26.097
"hsa-miR-154*",20.142,20.182,23.156,25.16,26.413,19.092
"hsa-miR-524",20.142,20.182,23.156,25.16,26.413,19.089
"hsa-miR-581",20.142,20.182,23.156,25.16,19.403,26.097
"hsa-miR-624*",20.142,20.182,23.156,25.16,19.397,26.097
"hsa-miR-106a*",20.142,20.182,23.156,25.16,19.39,26.097
"hsa-miR-181c*",20.142,12.22,23.156,25.16,26.413,26.097
"hsa-miR-182*",16.17,16.186,23.156,25.16,26.413,26.097
"hsa-miR-605",20.142,12.185,23.156,25.16,26.413,26.097
"hsa-miR-586",20.142,20.182,23.156,25.16,26.413,18.099
"hsa-miR-379*",20.142,20.182,23.156,25.16,26.413,18.086
"hsa-miR-769",20.142,20.182,23.156,25.16,18.392,26.097
"hsa-miR-26a",20.142,20.182,23.156,25.16,26.413,18.042
"hsa-miR-938",20.142,20.182,23.156,25.16,26.413,18.029
"hsa-miR-644",20.142,20.182,23.156,17.025,26.413,26.097
"hsa-miR-7",20.142,20.182,23.156,25.16,26.413,17.16
"hsa-miR-541*",20.142,20.182,23.156,25.16,26.413,17.004
"hsa-miR-545*",20.142,20.182,23.156,25.16,21.358,22.049
"hsa-miR-645",20.142,20.182,23.156,25.16,22.395,20.515
"hsa-miR-675",20.142,20.182,13.222,25.16,26.413,26.097
"hsa-miR-202*",20.142,20.182,23.156,25.16,26.413,16.069
"hsa-miR-337",20.142,20.182,23.156,25.16,26.413,16.066
"hsa-miR-623",20.142,17.184,23.156,25.16,26.413,19.02
"hsa-miR-935",20.142,20.182,23.156,14.62,26.413,26.097
"hsa-miR-376a*",20.142,20.182,23.156,25.16,21.362,20.122
"hsa-miR-380*",20.142,20.182,23.156,25.16,26.413,15.061
"hsa-miR-130a*",20.142,20.182,23.156,25.16,20.469,20.042
"hsa-miR-138",20.142,14.14,23.156,19.126,26.413,26.097
"hsa-miR-221*",20.142,20.182,23.156,25.16,20.393,19.07
"hsa-miR-132*",20.142,20.182,23.156,25.16,20.391,18.1
"hsa-miR-374b*",20.142,20.182,23.156,25.16,18.354,20.073
"hsa-miR-493*",20.142,20.182,23.156,25.16,19.394,18.1
"hsa-miR-33a*",20.142,20.182,23.156,25.16,19.508,17.101
"hsa-miR-543",20.142,20.182,23.156,25.16,20.511,16.093
"hsa-miR-411*",20.142,20.182,17.134,25.16,26.413,16.189
"hsa-miR-944",20.142,20.182,18.124,25.16,21.377,20.097
"hsa-miR-24",14.093,20.182,23.156,25.16,16.383,26.097
"hsa-miR-20b*",20.142,20.182,23.156,25.16,17.416,18.102
"hsa-let-7a*",20.142,20.182,23.156,25.16,18.418,16.997
"hsa-miR-100*",20.142,20.182,23.156,25.16,19.354,16.041
"hsa-miR-635",20.142,20.182,23.156,20.102,21.356,19.062
"hsa-miR-591",20.142,20.182,23.156,25.16,17.599,17.189
"hsa-miR-643",20.142,20.182,23.156,25.16,17.438,17.094
"hsa-miR-516a",20.142,20.182,23.156,25.16,17.362,17.055
"hsa-miR-551b*",20.142,20.182,23.156,20.162,19.348,20.055
"hsa-miR-937",20.142,20.182,23.156,21.13,19.364,19.064
"hsa-miR-656",20.142,20.182,23.156,25.16,17.367,16.499
"hsa-miR-526b*",20.142,20.182,23.156,21.132,17.373,20.105
"hsa-miR-218",15.115,20.182,23.156,21.139,22.404,20.079
"hsa-let-7g*",16.181,14.149,23.156,25.16,26.413,16.099
"hsa-miR-30d*",20.142,20.182,14.16,25.16,26.413,15.088
"hsa-miR-186*",20.142,20.182,23.156,25.16,17.418,15.062
"hsa-let-7e*",20.142,20.182,23.156,20.12,19.421,18.084
"hsa-miR-378*",14.114,20.182,23.156,25.16,17.368,20.07
"hsa-miR-519b",16.103,20.182,23.156,25.16,16.146,19.195
"hsa-miR-616*",20.142,20.182,19.183,25.16,16.381,16.058
"hsa-miR-34b*",20.142,20.182,23.156,19.14,17.374,17.052
"hsa-miR-513",12.114,20.182,23.156,25.16,17.375,17.106
"hsa-miR-639",20.142,13.211,23.156,25.16,17.077,16.002
"hsa-miR-550",15.11,20.182,19.119,20.144,19.382,20.089
"hsa-miR-661",20.142,20.182,23.156,25.16,13.381,11.991
"hsa-miR-550*",13.151,20.182,16.151,18.134,18.399,26.097
"hsa-miR-10a*",16.114,14.177,23.156,25.16,16.393,17.051
"hsa-miR-192*",14.117,20.182,18.138,25.16,16.353,18.058
"hsa-miR-614",20.142,20.182,23.156,16.895,15.394,15.093
"hsa-miR-135b*",20.142,20.182,16.198,25.16,14.388,14.052
"hsa-miR-875",13.111,13.136,23.156,25.16,18.379,17.064
"hsa-miR-584",14.153,12.895,15.502,25.16,15.414,26.097
"hsa-miR-424*",16.1,20.182,23.156,21.174,14.407,14.119
"hsa-miR-29a*",15.171,20.182,19.054,25.16,14.38,15.074
"hsa-miR-190b",14.093,20.182,16.108,25.16,16.383,17.063
"hsa-miR-604",14.372,14.486,23.156,18.508,18.737,18.554
"hsa-miR-744*",20.142,20.182,14.15,19.168,17.414,16.102
"hsa-miR-136*",20.142,20.182,15.137,19.135,18.382,14.076
"hsa-miR-130b*",13.172,13.149,23.156,25.16,15.428,15.089
"hsa-miR-335*",20.142,20.182,13.135,25.16,13.392,13.101
"hsa-miR-610",12.115,20.182,23.156,17.137,16.354,15.067
"hsa-let-7i*",16.107,20.182,15.106,20.125,16.394,16.053
"hsa-miR-148b*",13.106,14.148,16.125,25.16,17.374,17.078
"hsa-miR-340*",14.129,20.182,15.101,25.16,14.374,14.036
"hsa-miR-601",14.1,20.182,17.133,18.116,17.357,16.043
"hsa-miR-572",20.142,16.135,16.14,17.988,17.302,15.089
"hsa-miR-181a*",20.142,20.182,15.235,18.11,14.388,14.086
"hsa-miR-564",20.142,20.182,15.124,16.128,16.437,14.066
"hsa-miR-206",12.092,20.182,15.105,17.113,18.374,18.044
"hsa-miR-649",13.745,16.156,17.567,16.823,18.369,16.525
"hsa-miR-144*",14.126,13.147,16.136,25.16,15.387,14.081
"hsa-miR-454*",14.126,16.135,16.125,19.136,16.412,16.091
"hsa-miR-497",13.109,12.617,17.008,25.16,15.343,13.914
"hsa-miR-145*",12.093,12.14,17.134,25.16,15.39,15.051
"hsa-miR-18a*",12.1,14.148,18.065,17.09,17.378,18.077
"hsa-miR-17*",13.133,14.147,17.142,19.164,17.397,15.114
"hsa-miR-9*",15.113,15.15,13.142,18.117,17.366,17.07
"hsa-miR-520c",13.136,13.103,16.141,19.121,16.38,18.072
"hsa-miR-941",13.155,20.182,16.155,16.102,15.421,14.123
"hsa-miR-20a*",13.127,13.141,17.135,18.143,17.406,16.049
"hsa-miR-22*",13.105,13.142,17.122,25.16,13.393,13.051
"hsa-miR-622",20.142,12.377,14.348,15.066,18.378,14.234
"hsa-miR-200a*",10.096,12.133,13.096,16.105,14.368,26.097
"hsa-miR-193b*",11.13,20.182,14.187,15.178,15.442,14.118
"hsa-miR-571",9.952,10.956,13.435,14.986,26.413,14.097
"hsa-miR-589*",13.203,13.218,14.126,16.129,16.388,16.138
"hsa-miR-200b*",8.114,12.117,12.164,16.133,13.389,26.097
"hsa-miR-760",20.142,8.161,23.156,12.134,12.421,11.137
"hsa-miR-505*",12.124,12.153,15.144,17.149,15.407,15.077
"hsa-miR-214*",14.131,12.16,14.143,18.123,14.367,13.079
"hsa-miR-770",11.149,12.151,15.169,16.154,16.389,14.085
"hsa-miR-15a*",12.146,12.194,15.146,16.137,15.391,14.071
"hsa-miR-26b*",11.101,11.159,15.156,17.148,15.419,15.068
"hsa-miR-632",12.118,13.139,14.134,16.152,15.393,14.078
"hsa-miR-99a*",11.122,11.142,14.093,16.137,17.409,14.08
"hsa-miR-223*",12.108,12.16,14.113,15.113,16.397,14.066
"hsa-miR-181a",11.13,12.15,14.142,16.15,15.39,14.081
"hsa-miR-942",11.129,13.178,13.161,15.127,15.39,15.054
"hsa-miR-592",12.152,12.18,11.126,17.161,13.374,16.066
"hsa-miR-425*",11.108,12.149,13.12,15.145,15.399,15.079
"hsa-miR-432",11.808,11.168,11.883,19.336,15.513,11.972
"hsa-miR-630",9.225,11.133,13.172,15.167,15.407,15.105
"hsa-miR-27b*",10.163,10.169,14.144,16.153,14.377,14.122
"hsa-miR-222*",11.106,12.182,12.13,16.161,14.38,12.066
"hsa-miR-93*",10.122,10.133,13.117,15.135,14.375,15.053
"hsa-miR-766",8.299,9.014,10.278,12.99,26.413,10.928
"hsa-miR-628",9.089,10.753,11.995,15.049,15.358,15.006
"hsa-miR-565",11.126,11.186,14.149,15.163,12.371,11.069
"hsa-miR-877",9.077,10.136,13.144,14.118,14.387,14.076
"hsa-4373381-na",12.086,11.507,13.906,15.055,11.307,10.08
"hsa-miR-27a*",10.116,9.185,11.117,16.131,15.41,11.058
"hsa-miR-29c*",10.125,10.157,13.141,16.13,11.378,12.071
"hsa-4373375-na",20.142,20.182,8.048,9.261,7.979,6.658
"hsa-miR-629*",8.14,10.144,11.138,14.142,14.408,14.086
"hsa-miR-126*",10.129,11.155,13.124,17.139,10.375,10.011
"hsa-miR-509",9.09,11.142,12.107,16.112,11.363,12.037
"hsa-miR-183*",9.119,10.167,11.139,15.119,12.386,12.076
"hsa-miR-34a*",8.105,10.152,10.13,15.134,13.382,12.067
"hsa-miR-409",10.976,10.914,9.976,14.128,13.337,9.066
"hsa-miR-188",7.113,9.157,11.117,14.153,12.362,13.068
"hsa-miR-30d",8.105,9.833,12.004,15.039,10.358,11.089
"hsa-miR-650",7.868,10.638,11.075,13.111,12.167,11.024
"hsa-4373379-na",9.888,9.985,11.023,13.033,11.301,10.034
"hsa-miR-378",8.077,9.149,12.109,13.114,10.354,12.048
"hsa-miR-99b*",7.139,7.182,9.133,9.145,13.399,14.083
"hsa-miR-625*",7.112,8.139,7.097,11.099,12.392,12.06
"hsa-miR-10b*",6.117,6.155,9.141,12.105,10.383,11.068
"hsa-miR-21*",7.119,7.144,10.147,11.126,10.354,9.055
"hsa-miR-923",8.032,13.126,9.181,9.147,9.253,5.936
"hsa-miR-151",6.097,6.126,8.095,10.086,9.383,11.064
"hsa-miR-30a",5.101,6.144,10.116,12.119,7.361,9.058
"hsa-4373384-na",5.457,5.805,6.806,9.177,7.262,5.924
"hsa-miR-801",4.912,5.036,6.998,6.137,9.372,7.035
"hsa-miR-30e",2.065,4.116,7.082,9.093,7.34,9.042
"hsa-miR-135a*",2.101,4.148,6.124,8.099,8.357,7.027
"hsa-miR-30a*",1.101,2.141,6.107,8.111,5.361,8.06
"hsa-miR-30e*",1.097,2.151,6.092,8.111,5.365,8.036
"hsa-miR-768",3.02,2.078,5.082,7.127,7.31,6.054
"hsa-4373383-na",1.078,2.109,2.062,4.074,5.359,6.032
"hsa-4395470-na",0,0,0,0,0,0
