"","GSM1086789","GSM1086790","GSM1086791","GSM1086792","GSM1086793","GSM1086794","GSM1086795","GSM1086796","GSM1086797","GSM1086798","GSM1086799","GSM1086800","GSM1086801","GSM1086802","GSM1086803","GSM1086804","GSM1086805","GSM1086806","GSM1086807","GSM1086808"
"hsa-miR-923_v12.0",15.93284104,15.39542368,15.93284104,15.99997799,15.98577635,15.9243834,15.99997799,15.99997799,15.99997799,15.99648397,15.89906066,15.32839794,15.99997799,15.99837226,15.99997799,15.97503907,15.99997799,15.99997799,15.99997799,15.99997799
"hsa-miR-21",14.70358189,15.78831688,15.93284104,15.39542368,14.24682223,14.36230687,15.2874689,15.37011523,15.60816529,15.39542368,15.89906066,15.48477885,14.67232313,15.99837226,15.50343135,15.10824061,12.0812504,14.75804099,15.21119818,13.43574187
"hsa-miR-1225-5p",14.12134734,14.17319694,14.4016162,15.79742595,15.10824061,15.17664067,13.86737528,14.70358189,14.31416898,13.42128248,13.58062956,12.55075881,15.17664067,14.12134734,14.26553081,13.58694531,15.48477885,15.38111706,15.80241918,15.52682167
"hsa-miR-1202",14.77468412,13.93927617,15.93284104,15.99997799,14.69051095,13.61323695,12.9664694,13.9746969,14.23290804,14.26553081,12.73795499,14.17319694,14.27625165,14.96831129,13.64759896,13.42128248,15.1385278,15.54862025,14.00381654,14.83536209
"hsa-miR-1207-5p",14.04511119,14.06726208,14.65867174,15.41836984,14.79418738,15.38111706,13.19779261,14.07597629,13.37064654,13.56155049,13.80138503,13.31295384,15.18562268,14.17319694,13.7455903,13.17309932,14.80987613,14.79418738,15.12401829,14.08494123
"hsa-miR-451",15.38111706,15.1385278,15.93284104,14.38421376,15.98577635,14.5288051,12.56796796,15.07627281,13.56155049,15.37011523,15.89906066,15.10824061,12.16901677,15.99837226,12.24535958,13.59308761,8.14172399,14.61018571,13.99819374,14.80987613
"hsa-miR-720",15.10824061,15.16347279,12.97965741,12.06344564,12.63920503,13.56155049,15.29897721,15.25339694,15.83840007,14.49937566,13.65945523,13.66986498,13.83096078,13.54967037,14.36230687,15.97503907,14.50959874,14.12134734,11.95430538,15.60816529
"hsa-miR-638",14.5288051,13.42128248,14.88981051,14.5288051,14.23290804,15.72970438,12.97405602,13.76208612,14.16839399,12.17564311,13.00926878,12.62462413,15.16347279,14.20124713,12.88555339,12.75166958,14.53966016,14.98019984,14.7265641,13.76208612
"hsa-let-7b",13.93927617,14.43688718,13.68736475,12.63920503,12.47152281,12.93179015,14.50959874,14.20124713,14.56754616,14.36230687,14.47926871,14.82171171,13.6949781,13.53981917,13.42128248,14.24682223,12.9664694,13.12069958,13.12069958,12.35962604
"hsa-miR-1308_v15.0",12.3582391,12.78220992,12.01595509,15.99997799,15.32839794,14.69051095,12.87704443,13.41158381,12.42779733,14.08494123,14.15727587,13.94768716,13.98403566,14.49937566,14.77468412,11.54865336,13.65945523,12.88555339,12.69722823,12.95494146
"hsa-miR-1246",12.42779733,12.15586179,13.0898725,14.22325133,13.43574187,13.17309932,12.57312644,12.79760074,13.65945523,13.68736475,13.81385633,12.41303285,14.02008145,13.25575888,15.16347279,13.83096078,13.50365185,12.89129007,15.41836984,15.03859325
"hsa-miR-1915",13.28787828,12.63920503,13.64759896,13.56155049,14.06726208,14.34955423,12.43603479,13.27612441,14.27625165,12.30106744,12.57839628,12.11273271,15.56015816,13.6798869,12.48356389,12.10538475,14.15501979,13.70522738,14.15727587,13.50365185
"hsa-miR-1274b_v16.0",13.58062956,14.47926871,12.55723632,11.73912661,11.78409292,13.2682057,14.94151534,14.5875783,14.87855628,13.82173911,13.15107205,12.59381126,12.19618715,13.0443685,13.65945523,14.96831129,12.70991308,11.07574654,11.78164658,13.68736475
"hsa-let-7a",13.63936897,14.21116205,13.15823887,12.0812504,11.88021486,12.55075881,14.56754616,13.51135734,14.43688718,14.13693906,14.43688718,15.03859325,12.20785321,12.99929539,12.46607646,14.23290804,10.29194768,11.89922473,12.16412127,11.26517549
"hsa-miR-575",13.21476686,12.65595551,13.92572596,14.04511119,12.89825182,14.28563701,12.2661643,12.54527824,11.24623586,10.02811327,11.89922473,10.86387652,13.25575888,13.4863134,12.57839628,11.48447048,13.39727353,14.69051095,13.16799041,12.7451911
"hsa-miR-16",12.6083819,12.70991308,13.42894896,12.24754187,14.00381654,12.47152281,12.94308253,12.58441058,12.78220992,13.42894896,15.89906066,13.30612579,11.29551067,13.0156067,11.61572158,12.88842458,8.211766646,11.86441832,12.33950209,11.82865221
"hsa-miR-125b",13.42128248,13.2309586,13.27612441,12.06857677,10.57825474,11.58796499,13.9746969,13.18317012,12.65074885,13.23856894,13.39137115,14.38421376,11.79026703,12.8332459,10.1759861,12.83921363,11.21170582,12.63920503,12.25688682,9.998449397
"hsa-let-7f",12.67014723,13.35634192,12.44422549,11.63875266,11.43392443,11.86441832,13.87568217,13.00926878,13.15107205,13.81385633,14.24682223,14.64152966,11.6746116,12.45968776,11.83713513,13.86737528,9.455429973,10.87163577,11.58482161,10.66591324
"hsa-miR-320c",11.5205573,11.27399952,12.99929539,13.47772033,14.64152966,12.99929539,11.73912661,11.37286506,10.13179267,10.39756768,11.51078889,10.5228267,11.44264549,12.96129594,13.95633532,12.11273271,14.22325133,12.1321141,14.47926871,14.56754616
"hsa-miR-141",10.97344625,11.75302867,11.42731284,11.65624608,12.04950825,11.74963901,11.41859055,11.30771312,12.67473296,12.49073808,11.98464987,13.07779209,13.73923739,13.05143838,13.80138503,12.82413337,12.59381126,12.52017667,11.77200522,11.712527
"hsa-miR-29a",12.04073493,12.44867128,12.79189545,11.30483613,12.3582391,11.68257769,11.72203903,11.37147719,11.53252639,12.16901677,11.74310931,13.52358033,11.89740116,13.12714799,13.56155049,13.62115329,10.90918056,11.92944336,11.21170582,12.00825353
"hsa-miR-1275",11.97794172,10.89231512,12.86342164,12.95494146,13.30612579,12.19950365,11.02945979,11.42182815,11.51078889,9.995731825,10.75279876,9.521305982,13.08300555,12.18102799,12.68980147,10.85510206,13.12069958,13.56155049,13.54967037,13.17309932
"hsa-miR-27b",12.16901677,12.79760074,12.42779733,11.36744205,10.62926554,11.59740081,13.16799041,12.48356389,12.71491089,13.02682599,13.34683919,13.38021076,11.69692407,12.24317398,10.51318476,12.91082071,10.68763813,11.76466429,11.74630437,9.754219433
"hsa-miR-23a",12.18396097,12.57839628,12.22754074,11.94401653,11.47081137,11.65624608,12.52824653,12.24754187,12.05414641,12.87704443,12.22754074,13.03605338,11.66697845,12.03605338,12.06857677,12.06857677,10.02686921,11.27399952,12.14102144,11.13583752
"hsa-miR-1268",11.62696381,11.4652858,12.21989453,13.23856894,12.86342164,12.26376801,11.09915053,11.77785118,11.85542331,10.41331059,10.3446288,9.913637428,12.99292949,11.54320103,13.19779261,11.13122998,12.76056403,12.36678664,13.81385633,12.37727832
"hsa-miR-19b",11.43392443,12.01246741,11.82330752,12.11273271,12.20785321,11.78164658,11.77200522,11.83713513,11.82330752,12.63279077,13.32515083,13.56155049,12.16412127,12.7253343,11.47345209,11.81338039,10.75415679,11.83273182,11.51343153,10.55966388
"hsa-let-7c",12.31703097,12.55075881,11.92312318,10.7076611,10.85315358,11.33815139,12.83921363,12.09364864,12.29655778,12.52017667,12.36678664,13.39727353,11.71881111,12.05414641,11.1407499,12.28886607,11.06674512,11.5079928,11.70988078,10.37422443
"hsa-miR-494",11.57319746,11.59940149,11.1584519,11.3139742,12.54010382,11.24623586,11.69692407,11.8697095,11.81108364,10.95532298,10.0905756,10.15196787,12.30419444,11.36484598,12.07415819,12.93750256,13.71311797,13.99151299,11.46786024,12.82413337
"hsa-miR-199a-3p",12.51489894,13.33295263,13.06171714,11.80878322,9.9716154,11.35540616,13.4604175,12.67014723,12.58441058,13.47772033,13.23856894,13.36308755,10.80073815,12.04073493,9.084144011,12.6083819,9.369706389,11.09915053,11.81338039,8.665335917
"hsa-miR-24",11.91337564,12.01595509,11.37910757,11.31902287,10.9685228,11.54210083,12.47622725,11.86073782,12.13652658,12.8332459,12.45968776,12.68980147,11.92312318,12.17564311,11.84676361,12.18396097,11.04135114,11.19964167,11.47748002,10.65553072
"hsa-let-7g",11.66697845,12.30998786,11.44454905,10.82229198,11.61985315,11.56978442,12.33527869,12.10538475,12.20785321,12.47152281,12.78220992,13.70522738,11.10399259,12.40588603,11.92944336,12.88842458,7.824004051,10.55526016,11.24623586,11.06538247
"hsa-miR-22",10.87766757,11.24500298,11.29062368,11.7865351,11.85905912,10.63245,11.31001627,11.43725791,10.75279876,11.6937374,11.78164658,10.44439375,11.94840374,12.87704443,13.2682057,12.81650371,12.30998786,11.95430538,11.29837766,12.14102144
"hsa-miR-939",11.99594377,11.712527,12.40588603,11.97794172,12.07663191,12.00825353,10.90715356,12.11018965,12.68980147,11.54320103,10.46201652,10.40103949,12.56796796,10.61590546,10.60739967,10.43603479,11.9698002,12.68473766,12.57839628,11.61778884
"hsa-miR-27a",11.60737655,12.1505565,11.83273182,11.21485032,10.9762777,11.44073942,11.98928805,11.98135322,11.93619623,12.07415819,11.92312318,12.34321348,11.31231575,11.72972695,11.60427523,11.98464987,10.04289053,11.33926546,11.63465225,10.34784279
"hsa-let-7i",11.49463061,12.05182919,11.88021486,10.8897321,11.21355993,10.79603961,12.04365961,11.73398979,11.56978442,11.83273182,12.42779733,12.18530908,10.51953797,11.79026703,11.82164445,13.4604175,8.200408226,10.16970583,11.31231575,11.9462118
"hsa-miR-572",12.35193304,11.66697845,12.8332459,11.08118382,11.36484598,12.70520038,10.56491161,11.92312318,11.90882416,9.926073568,10.62021983,10.13005568,12.60203767,11.56581611,9.689299161,10.10026811,11.59539736,12.6619562,12.45473625,11.33525077
"hsa-miR-23b",12.20301146,12.41303285,11.47748002,10.64331508,9.832494484,10.42505851,12.89825182,12.18396097,12.14594806,12.35193304,12.43603479,13.11309098,10.7287496,11.54865336,10.42505851,12.3582391,10.20658706,11.27055814,10.26094893,9.352484887
"hsa-miR-1260",11.89274202,12.33527869,10.10898176,9.882948673,10.36240961,11.53641722,13.43574187,11.96733435,12.30998786,11.34451784,10.54723195,10.15854658,10.65069277,10.724727,11.97226185,13.82173911,11.63106335,10.51459078,9.725366258,12.28886607
"hsa-miR-26a",11.98135322,11.79502498,11.12156589,10.20457114,11.23179118,10.37093256,11.98135322,11.56581611,11.58482161,11.7683084,10.99725006,12.29655778,11.23505686,11.712527,11.66222331,12.55723632,10.31174832,11.36046305,9.799929151,11.04749886
"hsa-miR-125a-3p",11.42731284,11.14277718,11.99129154,12.35193304,12.30419444,12.36101164,11.53641722,11.12156589,10.8493269,9.2644426,9.500144757,8.60659028,11.75670225,10.32339259,9.941157676,10.7039252,12.23282562,11.54099979,13.30612579,11.84676361
"hsa-miR-30b",11.07901803,11.45154598,10.47542946,9.599633944,10.84390143,10.31944633,11.12973379,11.02299192,11.89922473,10.91919854,11.06674512,11.98928805,11.1407499,12.56057764,12.56391124,12.9664694,10.26743046,11.42731284,9.419012111,11.35361551
"hsa-miR-1290",10.04538427,9.565863696,10.7076611,11.90882416,11.11364451,11.31902287,10.00415023,10.37422443,10.91120471,9.772891866,9.762714227,9.152158062,11.13122998,10.02458564,14.99154399,12.45968776,11.25198531,11.13272463,13.39727353,13.88896675
"hsa-miR-200c",11.06810648,10.77474589,10.46648438,10.07614753,10.38067751,10.89848802,10.46918391,10.66311331,11.32553033,11.58112995,10.7076611,12.07415819,11.90882416,12.09186509,12.63920503,11.9111017,10.81770319,11.23179118,9.958842675,11.85346551
"hsa-miR-199a-5p",12.10538475,12.05182919,11.33287573,10.44708323,9.408223578,10.31257102,12.29655778,12.09919985,12.12747852,12.51165384,11.95430538,11.62901503,10.79250563,11.30771312,8.678071905,11.67098812,10.74529617,11.21170582,10.68071114,8.794578323
"hsa-miR-30a",10.34196352,10.54809942,10.36303963,10.80610652,11.03785578,11.08597031,10.82229198,10.80445374,10.84022717,11.5053898,10.30990262,11.22556897,11.48447048,11.37623394,11.85346551,12.02209034,11.42731284,10.29811986,11.80878322,11.52696376
"hsa-miR-130a",10.85196371,11.11364451,10.65374078,11.54320103,10.56195615,11.23039578,11.46270675,11.13871977,11.11159215,11.71566175,11.90882416,11.92944336,10.55966388,11.35361551,11.01598992,11.00608058,9.775939438,10.57596462,11.40055928,8.708566625
"hsa-miR-134",11.48590476,11.22556897,12.24317398,12.32882917,11.64880695,11.7865351,9.912440295,11.15608308,10.94975377,9.347621369,9.636533996,9.427103287,11.3835153,10.65199344,9.918192407,9.860233447,11.26786933,11.43392443,12.18396097,11.64438583
"hsa-miR-483-5p",10.50618359,10.06204614,11.28655776,12.79189545,12.21299787,11.22556897,9.782383991,10.30924896,10.35799178,9.588339861,9.9716154,9.348728154,10.9762777,10.74529617,11.34856219,10.20102117,12.01246741,11.33926546,12.37229374,12.21804854
"hsa-miR-150*",9.787086325,9.209087772,12.54527824,13.13431401,12.12747852,10.95379631,9.89284635,10.0172956,10.99590845,8.318316841,8.652127928,8.493154942,11.73398979,11.63465225,10.4121464,9.073873777,12.99292949,13.28787828,11.64438583,11.17938042
"hsa-miR-188-5p",10.88145815,10.77844679,11.74310931,12.37229374,11.41663921,11.18982456,9.793237509,10.74529617,10.43951925,8.982565835,9.223700076,8.500443565,10.85953479,10.46311562,10.11718854,9.510516941,11.75302867,12.44422549,11.99129154,11.41663921
"hsa-miR-15b",11.27055814,10.88794407,10.87766757,10.10741326,10.79250563,10.70186957,10.76005457,10.84501953,11.29837766,11.58482161,12.69722823,11.26200673,9.797580473,10.67458953,10.2598021,10.83174268,9.419012111,10.66990373,10.11663637,9.139934997
"hsa-miR-663",11.40466261,10.81069212,10.61461783,10.4425807,9.883712448,10.99725006,9.658836277,11.13583752,11.72972695,10.65199344,10.1470777,10.08613623,11.95430538,11.23179118,9.384028215,9.631540867,10.58204787,11.26200673,10.36708708,10.54561611
"hsa-miR-106b",10.2485206,11.13727937,10.68763813,9.865887892,11.11159215,10.2665816,10.75670225,11.03785578,10.57220282,11.62310416,11.99594377,11.61572158,10.19352536,11.07303694,10.50278209,10.6767064,9.439934746,10.01489224,9.774540002,9.741719773
"hsa-miR-320d",10.4268413,10.36051791,10.39344409,10.71321465,10.65374078,10.49979607,10.20701432,10.65780969,9.83059443,10.31944633,10.44060967,10.48265672,10.48761397,11.16081685,11.12156589,10.75279876,11.62696381,10.50863663,10.79603961,10.80279906
"hsa-miR-320b",10.53641722,10.2424596,10.46847131,10.49879935,10.98488124,10.65463603,10.38715572,10.11504365,10.10436942,9.992124024,10.07146236,10.20457114,10.50452108,10.84390143,10.91120471,10.78230208,11.56978442,10.71544726,11.07901803,11.03960452
"hsa-miR-200b",10.35799178,10.54486786,10.39927792,10.05507903,9.922287062,10.93424373,10.48338754,10.26318116,11.01757399,11.44938082,10.60348726,12.20301146,11.4135486,10.75279876,11.36046305,10.84501953,8.285170999,9.71759075,10.57672053,10.24911345
"hsa-miR-574-5p",10.55765515,9.801465869,11.05355261,9.320349284,13.09841048,10.60954814,10.59902948,10.92603649,11.12647863,9.977208359,9.009828617,8.853621456,9.572416017,8.628627802,10.03239017,12.26855662,10.83703654,11.56581611,11.15608308,12.41303285
"hsa-miR-630",10.35799178,10.59306426,12.61659479,11.46017429,10.81069212,12.2301856,10.44439375,10.54486786,8.712011046,8.623241369,9.386509204,9.014229744,9.590961241,10.44889063,10.47098926,10.10240225,11.52559421,10.31594203,12.03605338,11.74310931
"hsa-miR-20a",10.62632505,11.34037867,10.80279906,10.14535903,10.86100934,11.21925929,10.83620819,10.84022717,10.99590845,11.40055928,12.15947719,12.16412127,10.02811327,10.59208323,10.06339508,10.77844679,7.30833903,9.736148211,10.09885455,8.969962045
"hsa-miR-940",11.58482161,10.17317742,10.40103949,9.537412559,8.827342704,10.66451395,9.014229744,10.88478105,11.95430538,10.48525071,9.759305663,10.28892373,12.8332459,10.79603961,9.766984337,10.00415023,10.68374031,11.69054368,9.402692336,10.67978796
"hsa-miR-424",11.33525077,11.76466429,10.97057329,10.83065384,9.037478318,8.942954284,11.57952808,11.5053898,11.31563076,12.06344564,12.39616324,13.06815687,10.01409023,10.50618359,8.497153268,9.999647737,7.824004051,10.45614903,9.84795777,7.389738879
"hsa-miR-107",10.90307217,10.82119599,10.56491161,10.15196787,10.53532398,10.30594773,10.66591324,10.92603649,10.4425807,10.99590845,11.5053898,10.81514309,10.26845428,10.63884314,10.6671559,10.72203903,8.337844867,9.741719773,10.11952478,9.590399918
"hsa-miR-92a",10.50618359,9.941157676,9.844666539,10.36615826,10.29111313,10.93730025,10.37764436,10.43488881,9.89284635,10.68674125,10.95532298,10.82495874,10.39842306,10.55526016,10.26743046,10.22502664,10.62926554,10.01903467,10.48525071,10.1958028
"hsa-miR-1826_v15.0",10.61111704,9.976528324,10.30799766,11.33525077,10.70052642,11.40466261,9.42006548,10.42595018,10.93214092,9.303095762,10.87766757,9.183635381,10.51130792,10.14911199,10.77844679,9.50675386,10.46091658,9.737838837,10.36708708,10.87766757
"hsa-miR-29b",8.760054574,10.27839138,10.15924065,9.028734893,10.75112558,9.778405724,9.610009757,9.585056423,10.29111313,11.2390316,10.3328198,11.40466261,10.96383533,12.12747852,12.55075881,12.09186509,7.441699257,10.15069929,8.716819461,10.95101145
"hsa-miR-25",10.37422443,10.36240961,10.29811986,9.924367159,10.99456558,10.67458953,10.61847727,10.50863663,10.3047791,10.81514309,11.50263294,10.84645022,9.405779683,10.44060967,9.728813356,10.2485206,8.452858965,9.507398241,10.6213422,10.12211618
"hsa-miR-17",10.89848802,11.08447624,10.71990214,9.395319911,10.01073789,10.94518776,10.67458953,10.24792751,10.74529617,10.82229198,11.25600224,11.44454905,9.846313093,10.15658875,9.59628295,10.69657638,8.542064542,9.46913302,9.762714227,8.839361279
"hsa-miR-195",10.94749083,11.58482161,10.82495874,9.943357297,8.578183968,9.847292294,10.54056398,10.9357728,10.95532298,10.93424373,11.34856219,12.22754074,9.494455614,11.20212382,8.735386783,10.91919854,7.562624039,10.53532398,9.711408865,8.111918114
"hsa-miR-320a",10.12425058,9.719003709,10.20194011,10.19899746,10.19899746,10.71990214,10.00415023,9.909330593,10.94313749,9.421854445,9.440921062,9.634084983,10.27376647,10.21067134,10.39617662,10.27093768,10.77375737,10.67317655,10.79830978,10.78353032
"hsa-miR-886-3p_v15.0",10.94975377,11.26200673,9.992124024,9.956739145,9.600424016,11.02000763,11.10227101,10.51599544,8.248402006,10.79830978,10.0045365,11.33670181,7.943540448,10.4083032,11.44454905,10.82495874,9.419012111,9.11816243,9.693182008,10.84150538
"hsa-miR-324-3p",11.08910284,11.00758797,10.14911199,9.86940106,10.31339325,11.0026744,10.58951071,10.97344625,10.84278246,9.669948004,9.421118081,9.804816703,9.577523242,9.379053399,9.734878941,10.6024437,9.771902081,9.031218731,10.68995431,10.63535536
"hsa-miR-199b-5p",11.06538247,11.83273182,10.76731547,9.903429992,8.542064542,9.545350645,11.82330752,11.74630437,11.33287573,11.84676361,11.7865351,12.0812504,9.517324911,10.12560719,8.119330237,10.0826813,7.083479327,9.725366258,9.735513716,6.921840937
"hsa-miR-15a",9.581577216,10.16509542,10.47208155,10.29811986,10.49515549,9.271463028,10.3505525,10.34784279,10.394811,11.03387033,12.20785321,10.55966388,9.977208359,10.78475752,10.6213422,10.32659802,7.840620587,10.0568409,9.516684949,8.751460374
"hsa-miR-34a",9.936969132,10.5007921,10.09885455,9.91565534,9.126317293,9.749450466,10.71544726,10.22929951,10.69918201,11.62901503,10.67458953,10.66591324,10.22019692,10.25735838,10.31944633,10.40351805,8.828295188,9.579127338,10.20957521,9.273562512
"hsa-miR-1274a_v16.0",10.86778066,11.33525077,9.303837816,8.690521858,8.756389527,10.83537936,11.85346551,11.17383326,11.16235986,10.27239651,9.997391211,9.539449648,9.186299982,9.67912818,10.34662453,11.80421171,9.805743872,8.222553427,8.931771686,10.9762777
"hsa-miR-103a",10.84278246,10.76341987,10.32561465,8.979853867,9.505414609,9.806831528,11.01757399,10.17698342,10.65286737,10.9685228,10.94975377,10.64876202,9.839991071,10.15785217,10.45973898,10.93730025,8.542064542,9.557655155,9.194018084,9.399064255
"hsa-miR-10a",9.707704233,9.824839439,9.392532094,10.25225149,9.84862294,10.87766757,10.33954384,9.918192407,9.770911616,10.57099413,10.48638254,11.94840374,10.4603279,10.33125287,11.06538247,10.45712433,7.639159795,8.497452696,10.44708323,9.951066108
"hsa-miR-497",10.35799178,10.65995131,10.12211618,10.65553072,9.333602628,9.963907561,9.906514845,10.20371505,9.937815169,10.36910655,10.8805784,11.25519089,9.225086906,11.26200673,9.056163512,10.29983763,9.3022962,10.63367641,10.10322223,8.035898787
"hsa-miR-1280",10.75788999,10.6131909,9.204754526,8.827819025,9.467707432,10.37093256,11.01440411,10.35738705,10.57520832,9.429825157,8.83652381,9.24418542,9.357716937,9.600424016,10.44976769,11.09231118,10.38715572,10.8752502,9.0725346,11.59940149
"hsa-miR-30e",9.242102277,9.550842962,9.443254388,9.537412559,9.42006548,9.700353015,9.793237509,9.536198639,9.712999797,10.11608399,10.11663637,10.20285846,9.724769627,9.799929151,10.18960839,9.740876979,9.482404631,9.342185811,10.1909358,15.72970438
"hsa-miR-29c",9.386509204,9.740876979,10.25735838,9.101581797,10.1204323,10.0045365,9.669948004,9.217170118,9.644487231,10.02562407,9.967082126,11.06810648,10.81265866,11.18568075,11.02794054,10.51599544,9.823844875,9.794172147,9.10525378,9.407533332
"hsa-miR-99a",10.83174268,11.02945979,10.56352997,9.197769579,8.718704106,9.423378577,11.07574654,10.58533815,10.46201652,10.4603279,10.38067751,11.63465225,9.017643583,10.1759861,8.903279342,10.85315358,8.394569875,9.850890039,9.730979533,8.352484887
"hsa-miR-93",10.40721464,10.49879935,9.95011843,9.403704436,9.823844875,10.50784418,10.57978733,10.3407959,10.12127448,10.73310008,10.92992411,10.58204787,9.763419874,9.8133403,9.166476951,9.926073568,9.274086906,9.189948072,9.645388239,8.889275791
"hsa-miR-30d",9.260625556,9.317977822,9.223277733,9.087860588,9.303095762,9.522483452,9.341073993,9.018408847,9.78520723,9.45948285,9.330468767,9.564768744,11.54099979,10.89231512,10.91543127,10.41816886,11.99129154,11.08118382,9.730979533,10.42211734
"hsa-miR-26b",9.956739145,10.63710031,10.07908472,9.301096026,10.01213564,9.462297766,10.40939094,10.45614903,10.16150983,10.68995431,11.47748002,11.56978442,9.626074036,10.26209485,10.37019698,10.69918201,7.063395081,9.134041208,9.051276927,8.73597904
"hsa-miR-1224-5p",10.3795679,9.287366091,10.1572206,10.30990262,10.3328198,10.12734954,8.697836358,9.909330593,10.00702727,9.073873777,8.596096556,8.573079085,11.09799917,10.01903467,10.2813795,8.700266307,10.71990214,11.60737655,10.62543489,10.51318476
"hsa-miR-145",11.24500298,11.07303694,9.955395634,8.890188264,8.371776644,8.368506462,11.31001627,10.70876059,10.40015898,10.64074202,10.25485147,10.65374078,8.732421847,10.07146236,8.174176684,10.68071114,11.03242461,10.10819772,8.957682486,9.19991768
"hsa-miR-342-3p",10.21798798,10.39687232,9.725366258,9.093813673,9.248164779,9.894893533,10.42595018,10.31594203,9.921394674,10.28522881,10.22502664,10.30924896,9.414843765,10.59828517,9.79510618,11.05090296,8.692005169,9.644487231,9.585713709,9.748276725
"hsa-miR-1914*",9.431602068,9.242876367,9.573173785,10.67317655,10.54303182,10.36801529,9.183635381,9.568858665,9.737838837,8.483815777,8.460660665,8.10053094,9.977208359,9.152158062,11.3019534,9.833680749,11.48299698,10.11952478,11.55935319,10.93214092
"hsa-miR-223",9.068442416,9.889047583,11.02299192,9.320349284,12.07415819,8.378078056,9.105973965,9.484218708,9.545350645,10.88794407,10.87036472,9.073873777,9.280654793,10.18261161,10.76173821,8.615353761,9.815903597,12.02209034,8.464954099,9.83154477
"hsa-miR-10b",11.20495316,10.4926043,10.01903467,10.22863834,9.314583244,9.445014846,11.02565867,10.41447384,10.22363975,10.46311562,10.86495992,10.67458953,8.696098171,10.16886012,9.532453336,10.41669199,6.983848674,8.730894647,10.24085095,8.317751766
"hsa-miR-19a",8.977279923,10.1283166,10.01903467,10.16229691,10.22019692,10.07614753,9.820657653,9.676265645,9.550842962,10.54636396,11.20777696,10.83703654,10.00165449,10.29278175,9.886573009,9.704292737,7.30833903,9.476796824,9.115108694,8.24697806
"hsa-let-7e",10.98067513,11.17220871,9.955395634,9.133399125,8.453064814,9.415530524,11.29837766,10.77474589,10.59902948,10.70985925,10.54723195,10.80986859,8.53673289,9.455429973,8.832969107,10.76005457,7.25124569,8.502632935,9.202736043,7.921840937
"hsa-miR-557",9.084144011,9.101581797,9.884475819,11.29551067,11.96521611,10.65069277,9.087860588,9.397460726,8.324293077,8.048486874,8.988684687,7.81602364,9.113872367,10.13397701,9.806831528,8.586839788,11.49463061,9.248164779,10.7303003,11.39466365
"hsa-miR-449a",9.001478568,9.516684949,6.524345816,8.259978594,9.753133161,10.81390141,11.11364451,10.64074202,10.84501953,12.68980147,10.421197,10.32401173,10.9762777,8.398850554,10.03768422,9.690259938,7.271463028,8.391887985,10.63367641,8.136734838
"hsa-let-7d",10.44798721,10.56274327,9.565863696,8.933690655,9.213954758,9.47634118,10.62721467,10.39617662,10.31339325,10.63884314,10.84787949,10.86387652,8.696098171,9.483311955,9.649166343,10.40721464,7.15936681,8.484420132,9.036242311,8.593764588
"hsa-miR-371-5p",9.393819448,9.177668687,9.441906705,10.70052642,10.16037569,10.25886043,8.825594849,9.296113212,10.50784418,8.206770189,8.012624539,8.292666734,10.68879668,8.677014857,9.389523792,9.188032429,11.02565867,9.767936133,11.19133687,10.68995431
"hsa-miR-144",8.337510407,10.18617616,11.43392443,10.55966388,12.17564311,8.891252086,7.896635141,10.17317742,8.946467699,10.84022717,14.03074041,9.843999542,7.687900522,11.06810648,7.964918408,7.919161284,7.25124569,11.11718854,7.974844753,7.531381461
"hsa-miR-200a",8.777830634,9.417747051,9.241446954,9.462297766,9.181524998,9.90478513,9.296801521,8.978567469,9.521305982,10.2439475,9.527379259,10.69985437,10.65780969,10.22797687,10.71990214,9.836760479,7.677367292,8.787412874,10.01073789,9.378403244
"hsa-miR-135a*",9.96816277,8.364791271,10.22095263,8.87682387,11.06538247,9.237150196,8.974127743,8.715447263,9.782383991,7.404290064,8.465974465,7.659995892,10.42935443,10.08161658,9.288116278,8.359529955,10.44976769,12.98590418,10.0524322,10.88145815
"hsa-miR-214",10.0359675,9.758306509,9.026385114,8.87198222,8.3022962,8.901922788,10.35738705,10.16408984,9.956739145,10.85077286,10.30697306,9.75204607,9.32395546,9.721312842,8.636624621,10.06656014,10.30161051,9.555547772,9.224122296,7.714417257
"hsa-miR-148a",8.689299161,9.347621369,8.984988019,9.126317293,8.833838844,9.529040056,9.432646288,9.333602628,10.60348726,9.989536421,10.55693707,10.88145815,10.14172399,10.16408984,9.858835787,9.661332753,9.202062588,8.876977308,9.437283927,7.983136126
"hsa-miR-30c",10.09651751,9.976528324,8.952304442,8.215168943,9.143893361,9.313790025,10.09885455,9.644487231,10.04869121,10.07370645,9.990210353,10.45133992,9.023962219,9.478314598,9.966000673,10.65199344,8.285170999,8.560619434,9.060966074,9.115108694
"hsa-miR-142-3p",8.54776213,9.815903597,10.08613623,9.466841208,9.812257542,8.354249382,9.467707432,9.549303369,8.523267899,10.13397701,11.69054368,10.05941206,8.822650492,10.08825823,10.25679839,10.22170794,8.236731772,10.60739967,7.773798574,7.375039431
"hsa-miR-181a",9.441906705,9.333602628,9.0725346,8.446669787,8.900866808,8.59058705,9.833680749,9.380677507,9.67912818,9.743193479,9.312485933,10.02458564,9.430557091,9.560858223,9.925220616,9.607145341,10.69657638,9.962679151,8.841407097,8.839361279
