"","GSM1187144","GSM1187145","GSM1187146","GSM1187147","GSM1187148","GSM1187149"
"hsa-let-7a-5p",0.114686847984303,0.0950683357304883,0.510708792679504,0.55187427829779,0.0143867176753167,0.0393461831916428
"hsa-let-7b-5p",0.142712729286363,0.263846895210468,0.994239374577339,0.993004752409102,0.0495819801108621,0.0857033781332709
"hsa-let-7c",0.0194499989629863,0.020016391242166,0.185842447346755,0.251653658654096,0.00935290576019321,0.00844816415299359
"hsa-let-7d-5p",0.0885581946421807,0.0578910716452402,0.264057154460189,0.695715933972064,0.010577918915579,0.0196136778675575
"hsa-let-7e-5p",0.0166132711551341,0.0356999131259742,0.185669944899716,0.120114347285661,0.00542298444164934,0.0117017234094088
"hsa-let-7f-5p",0.0396353536029763,0.0615398181251447,0.320370297660576,0.515465203880373,0.00740650703850703,0.0172035876690132
"hsa-let-7g-5p",0.00975706015840826,0.0186028418235957,0.213611064710066,0.195712950800808,0.0107554953064783,0.010729719444534
"hsa-let-7i-5p",0.286586666042747,0.118165670087221,0.490625578158037,0.2927393510363,0.109221465529607,0.0703508555106734
"hsa-miR-1",0.00232663270806462,0.00232663270806462,0.0137338003759487,0.0137338003759487,0.000213503067214332,0.000213503067214332
"hsa-miR-100-5p",1.35787062909642,0.497689000769683,1.68306939127187,0.965691949224704,0.0475369928313441,0.0874275372220877
"hsa-miR-107",0.0156260189140609,0.00232663270806462,0.0751766197851377,0.0417097846907717,0.000866799272475887,0.000213503067214332
"hsa-miR-10a-5p",0.00475017949733992,0.00262763869391739,0.0238131575149725,0.0313584931950986,0.000213503067214332,0.00068079140516415
"hsa-miR-10b-5p",0.00232663270806462,0.00232663270806462,0.0137338003759487,0.0137338003759487,0.00272268016967167,0.000636088265875934
"hsa-miR-125b-5p",0.826225083980924,0.574635363941153,1.14229514183372,0.542165912480578,0.0532934869364311,0.090212541872981
"hsa-miR-125b-1-3p",0.00232663270806462,0.00232663270806462,0.0137338003759487,0.0137338003759487,0.000213503067214332,0.000213503067214332
"hsa-miR-128",0.117824015171039,0.0186455675395975,0.172458072453757,0.135530929760249,0.00949623587880339,0.0134308149651566
"hsa-miR-129-5p",0.0188221537432098,0.00511393566163397,0.0300690579578029,0.023980598923582,0.000739912784569457,0.000653392871208403
"hsa-miR-130a-3p",0.570413383072799,0.188903469738633,0.334389786888345,0.114454983353941,0.0372936543270885,0.0167715681238599
"hsa-miR-130b-3p",0.331181234479961,0.0988480174155449,0.639048746378169,0.203578306760597,0.0128418122082716,0.00819714479270995
"hsa-miR-132-3p",0.0558786551614207,0.00579231869692584,0.0137338003759487,0.0401573980380826,0.00205725831839418,0.0122110839508744
"hsa-miR-140-5p",0.028158915874277,0.0101797246542327,0.0137338003759487,0.033551979316353,0.000455819617213796,0.00338635593446696
"hsa-miR-141-3p",0.00232663270806462,0.00232663270806462,0.0137338003759487,0.0137338003759487,0.000213503067214332,0.000213503067214332
"hsa-miR-145-5p",0.0105564364185424,0.00355186739550851,0.0137338003759487,0.0137338003759487,0.00160194447495659,0.00298761122951163
"hsa-miR-148a-3p",0.0441702656708895,0.0705857958377864,0.464819846562577,0.423852431759643,0.0159271168464775,0.0171194751935149
"hsa-miR-152",0.0151978093691294,0.00372599373958607,0.0137338003759487,0.071122854859713,0.00337052340837447,0.000631762082111064
