"","GSM2983836","GSM2983837","GSM2983838","GSM2983839","GSM2983840","GSM2983841","GSM2983842","GSM2983843","GSM2983844","GSM2983845","GSM2983846"
"hsa-miR-127-5p",0.000174007381657661,0.000175276799618198,0.000351354443145421,0.000342988825261417,0.000701988861264906,0.000344661952718999,0.000712126038006488,0.000707583784120395,0.000695975736994652,0.00138348690969687,0.00275791592587112
"hsa-miR-128",0.0449359253420888,0.0224981948071834,0.000351354443145421,0.000342988825261417,0.0901053922134503,0.000344661952718999,0.022901921482993,0.0113078043187369,0.000695975736994652,0.00138348690969687,0.00275791592587112
"hsa-miR-129-3p",0.000174007381657661,0.000175276799618198,0.000351354443145421,0.000342988825261417,0.0111189575243268,0.000344661952718999,0.000712126038006488,0.000707583784120395,0.000695975736994652,0.00138348690969687,0.00275791592587112
"hsa-miR-129-5p",0.000174007381657661,0.000175276799618198,0.000351354443145421,0.000342988825261417,0.000701988861264906,0.000344661952718999,0.000712126038006488,0.000707583784120395,0.000695975736994652,0.00138348690969687,0.00275791592587112
"hsa-miR-130a",0.168153207719998,0.169066489979869,0.0220737111986655,0.0217870100480675,0.323459539322018,0.0432758334788821,0.0116435790562988,0.0227877084583197,0.0113314800004221,0.0217706249981467,0.00275791592587112
"hsa-miR-130b",0.170175508495083,0.326621134765763,0.0112029052095538,0.00274898827174011,0.170614649993242,0.0437691869048022,0.0459879744698257,0.0227873392358197,0.000695975736994652,0.0220636519750744,0.0855276808523079
"hsa-miR-132",0.170352847755995,0.32082359500073,0.0878991820218353,0.0219174016960431,0.321044976076064,0.170904880494464,0.0887180846732092,0.173549470405456,0.0108981850108479,0.318028348692262,0.313413217926365
"hsa-miR-133a",0.022593867849786,0.0227493798183967,0.000351354443145421,0.000342988825261417,2.34077065718452,0.00568244804333041,0.0114538315632831,0.0457261138151322,0.000695975736994652,0.0220132127201347,0.00275791592587112
"hsa-miR-133b",0.0916895854656071,0.000175276799618198,0.000351354443145421,0.000342988825261417,0.586668517249917,0.000344661952718999,0.000712126038006488,0.000707583784120395,0.000695975736994652,0.00138348690969687,0.00275791592587112
"hsa-miR-134",0.0871054295389532,0.0241366992475269,0.044697441644627,0.000342988825261417,0.60125578783208,0.174579429286887,0.0228047635946592,0.0883489880353105,0.011397781292945,0.086093063405532,0.0859474942624577
"hsa-miR-135a",0.000174007381657661,0.000175276799618198,0.000351354443145421,0.000342988825261417,0.000701988861264906,0.000344661952718999,0.000712126038006488,0.000707583784120395,0.000695975736994652,0.00138348690969687,0.00275791592587112
"hsa-miR-135b",0.000174007381657661,0.000175276799618198,0.000351354443145421,0.000342988825261417,0.000701988861264906,0.000344661952718999,0.000712126038006488,0.0457165955422477,0.000695975736994652,0.00138348690969687,0.00275791592587112
"hsa-miR-136",0.171726270672074,0.334170318398701,0.000351354443145421,0.000342988825261417,0.000701988861264906,12.0423720668392,0.000712126038006488,0.000707583784120395,0.000695975736994652,0.00138348690969687,0.0228666204989996
"hsa-miR-137",0.0112157317107956,0.0453905462970216,0.00566079193259211,0.000342988825261417,0.0904618989799722,0.0225680043706383,0.0115164489912075,0.0455969478722286,0.000695975736994652,0.00138348690969687,0.00275791592587112
"hsa-miR-138",1.59630601404086,0.592771392728691,0.604142308213376,0.172723819077209,0.596233082570937,0.584678223320199,0.334816372709658,1.03420869908911,0.170990688848801,1.59479919365127,1.00523295602914
"hsa-miR-139-3p",0.17138711459524,0.000175276799618198,0.000351354443145421,0.000342988825261417,0.000701988861264906,0.000344661952718999,0.000712126038006488,0.000707583784120395,0.000695975736994652,0.00138348690969687,0.00275791592587112
"hsa-miR-139-5p",0.169873114783621,0.323392863751086,0.000351354443145421,0.000342988825261417,0.000701988861264906,0.00558343370796532,0.155443670146998,0.000707583784120395,0.000695975736994652,0.00138348690969687,0.00275791592587112
"hsa-miR-140-3p",0.00281888168711085,0.0110254268350063,0.0111843667054607,0.00562482223932609,0.0443064707863991,0.0226078859173789,0.0115868778265642,0.011476073584915,0.0111264735035582,0.0228076605336721,0.00275791592587112
"hsa-miR-140-5p",0.171489854883721,0.088916074115781,0.0116138119041169,0.00567317921024503,0.0901141748274776,0.171474277774386,0.000712126038006488,0.0898946883236342,0.0115119120026132,0.0446584318508809,0.0879431753337569
"hsa-miR-141",0.000174007381657661,0.000175276799618198,0.000351354443145421,0.000342988825261417,0.000701988861264906,0.000344661952718999,0.000712126038006488,0.000707583784120395,0.000695975736994652,0.00138348690969687,0.00275791592587112
"hsa-miR-142-3p",1.00239398285041,1.00882482640506,0.000351354443145421,0.00565790346856669,0.0115968243165258,0.0443907618097239,0.000712126038006488,0.0454538049128963,0.000695975736994652,0.00138348690969687,0.00275791592587112
"hsa-miR-142-5p",0.0111477900392649,0.0112422862142174,0.000351354443145421,0.000342988825261417,0.000701988861264906,0.000344661952718999,0.000712126038006488,0.000707583784120395,0.000695975736994652,0.00138348690969687,0.00275791592587112
"hsa-miR-143",0.322192187780619,0.322135758777431,0.0451157690078921,0.0435089529390612,0.594707590746319,0.321135572213716,0.0890231900670257,0.324718625080133,0.0444439080910787,0.322038312578224,0.580389409539996
"hsa-miR-145",0.320968568333608,0.169674284143987,0.32736867155632,0.320927082870325,3.18577316662732,3.16282052554894,1.02495465862093,1.60451482252476,0.318393540051458,1.58380806566733,3.14946324722181
"hsa-miR-146a",0.00280742020544934,0.0224292909469747,0.0056515229603723,0.000342988825261417,0.000701988861264906,0.581185760436209,0.000712126038006488,0.0227091755453394,0.000695975736994652,0.578314377599883,0.00275791592587112
"hsa-miR-146b-3p",0.000174007381657661,0.000175276799618198,0.000351354443145421,0.000342988825261417,0.000701988861264906,0.000344661952718999,0.000712126038006488,0.000707583784120395,0.000695975736994652,0.00138348690969687,0.00275791592587112
"hsa-miR-146b-5p",0.0226112093298433,0.0228879630716523,0.0055584850474246,0.000342988825261417,0.0447453317525881,0.169966345283787,0.000712126038006488,0.022635523977877,0.000695975736994652,0.00138348690969687,0.00275791592587112
"hsa-miR-147",0.000174007381657661,0.000175276799618198,0.000351354443145421,0.000342988825261417,0.000701988861264906,0.000344661952718999,0.000712126038006488,0.000707583784120395,0.000695975736994652,0.00138348690969687,0.00275791592587112
"hsa-miR-147b",0.000174007381657661,0.000175276799618198,0.000351354443145421,0.000342988825261417,0.000701988861264906,0.000344661952718999,0.000712126038006488,0.000707583784120395,0.000695975736994652,0.00138348690969687,0.00275791592587112
"hsa-miR-148a",0.0442377891977818,0.0886919689294386,0.000351354443145421,0.000342988825261417,0.0888193550214908,0.0442651838758801,0.0117662905184942,0.0233695708961569,0.0113610382716962,0.0229381161646512,0.088220773274597
"hsa-miR-148b",0.0224555546287538,0.0232683418207923,0.000351354443145421,0.00554777826068185,0.0233705645554248,0.000344661952718999,0.000712126038006488,0.0228127585641824,0.000695975736994652,0.00138348690969687,0.191955220045074
"hsa-miR-149",0.332190859276562,0.000175276799618198,0.000351354443145421,0.079303910051908,0.321478377152725,0.0860857105452056,0.000712126038006488,0.156611212041704,0.000695975736994652,0.1645106082537,0.00275791592587112
"hsa-miR-150",1.58396333855925,1.59420925179491,0.000351354443145421,0.000342988825261417,0.000701988861264906,0.0115557069433312,0.000712126038006488,0.000707583784120395,0.000695975736994652,0.044241496883835,0.0438115516642937
"hsa-miR-152",0.0885848148144914,0.0452052000586564,0.0115535029159929,0.0226818797415478,0.598624533606106,0.0878426443703942,0.0460764990904132,0.176104143091531,0.0226669250577448,0.0885970257383737,0.169641448737467
"hsa-miR-153",0.000174007381657661,0.000175276799618198,0.000351354443145421,0.000342988825261417,0.000701988861264906,0.000344661952718999,0.000712126038006488,0.000707583784120395,0.000695975736994652,0.00138348690969687,0.00275791592587112
"hsa-miR-154",0.000174007381657661,0.000175276799618198,0.000351354443145421,0.000342988825261417,0.000701988861264906,0.000344661952718999,0.000712126038006488,0.000707583784120395,0.000695975736994652,0.00138348690969687,0.00275791592587112
"hsa-miR-15a",0.000174007381657661,0.172523089601426,0.000351354443145421,0.000342988825261417,0.000701988861264906,0.000344661952718999,0.000712126038006488,0.000707583784120395,0.000695975736994652,0.00138348690969687,0.00275791592587112
"hsa-miR-15b",0.167156488782472,0.168930417388971,0.00557907922052902,0.000342988825261417,0.0106250647143764,0.00548881046630883,0.000712126038006488,0.000707583784120395,0.000695975736994652,0.00138348690969687,0.046902723082036
"hsa-miR-16",1.00064814382952,0.594111920143332,0.089241859877692,0.00538357362444117,0.319304483901806,0.584932501970384,0.04577782726934,0.174114551681065,0.0442144235607756,0.319299720115797,0.319135764602328
"hsa-miR-17",1.01067318993483,0.591695011743432,0.599007728549563,0.563708524629129,1.01106662374914,0.999993500644201,1.63500125880637,1.04004067715984,1.56252068944036,1.56477379568537,0.00275791592587112
"hsa-miR-181a",0.169382484586479,0.0881048843597093,0.0114346665089985,0.000342988825261417,0.0881972813799934,0.0890338917302759,0.0460641744410961,0.0931153194290232,0.000695975736994652,0.0434020155331798,0.167271286353711
"hsa-miR-181c",0.00566238705203816,0.00281617471221813,0.000351354443145421,0.000342988825261417,0.000701988861264906,0.00272714408504327,0.000712126038006488,0.00587183534480855,0.000695975736994652,0.00138348690969687,0.00275791592587112
"hsa-miR-182",0.000174007381657661,0.000175276799618198,0.000351354443145421,0.000342988825261417,0.000701988861264906,0.000344661952718999,0.000712126038006488,0.000707583784120395,0.000695975736994652,0.00138348690969687,0.00275791592587112
"hsa-miR-183",0.000174007381657661,0.000175276799618198,0.000351354443145421,0.000342988825261417,0.000701988861264906,0.000344661952718999,0.000712126038006488,0.000707583784120395,0.000695975736994652,0.00138348690969687,0.00275791592587112
"hsa-miR-184",0.000174007381657661,0.000175276799618198,0.000351354443145421,0.000342988825261417,0.000701988861264906,0.0056585070286919,0.000712126038006488,0.000707583784120395,0.000695975736994652,0.00138348690969687,0.00275791592587112
"hsa-miR-185",0.0223753558623162,0.0227132940140796,0.00576132412179175,0.000342988825261417,0.0227178811223189,0.0441621363302856,0.0112896965974323,0.000707583784120395,0.000695975736994652,0.00138348690969687,0.00275791592587112
"hsa-miR-186",0.571568476371837,0.571914649401399,0.0226206398260919,0.000342988825261417,0.0904531455829003,0.0876064790016646,0.0118730803498388,0.0909544020240535,0.0452533809065967,0.323919370419303,0.326008780856749
"hsa-miR-187",0.000174007381657661,0.000175276799618198,0.000351354443145421,0.000342988825261417,0.000701988861264906,0.000344661952718999,0.000712126038006488,0.000707583784120395,0.000695975736994652,0.00138348690969687,0.00275791592587112
"hsa-miR-188-3p",0.000174007381657661,0.000175276799618198,0.000351354443145421,0.000342988825261417,0.000701988861264906,0.000344661952718999,0.000712126038006488,0.000707583784120395,0.000695975736994652,0.00138348690969687,0.00275791592587112
"hsa-miR-18a",0.170630492740643,0.172512375222917,0.000351354443145421,0.000342988825261417,0.000701988861264906,0.0861686964755469,0.000712126038006488,0.000707583784120395,0.000695975736994652,0.00138348690969687,0.00275791592587112
"hsa-miR-18b",0.00826816618616426,0.000175276799618198,0.000351354443145421,0.000342988825261417,0.000701988861264906,0.000344661952718999,0.000712126038006488,0.000707583784120395,0.000695975736994652,0.00138348690969687,0.00275791592587112
"hsa-miR-190",0.00276373327077015,0.0114194945901806,0.000351354443145421,0.000342988825261417,0.000701988861264906,0.00582440463721287,0.000712126038006488,0.000707583784120395,0.000695975736994652,0.00138348690969687,0.00275791592587112
"hsa-miR-191",1.59430489504555,1.5979020106199,0.0872976924373852,0.0440158003657963,0.592468547686058,1.58743022040198,0.0458296786285147,0.326760143335129,0.0442387545961997,0.320292814258502,0.586271018230214
"hsa-miR-192",0.0449948688779714,0.0444565823297018,0.000351354443145421,0.000342988825261417,0.0227992537142079,0.000344661952718999,0.000712126038006488,0.000707583784120395,0.000695975736994652,0.00138348690969687,0.0234829713910048
"hsa-miR-193a-3p",0.00148199723641194,0.000175276799618198,0.000351354443145421,0.000342988825261417,0.000701988861264906,0.000344661952718999,0.000712126038006488,0.000707583784120395,0.000695975736994652,0.00138348690969687,0.00275791592587112
"hsa-miR-193a-5p",0.321566071512367,0.170015574199819,0.0222662153102991,0.00550785346135264,0.59501676664147,0.58284727758144,0.089813651641929,0.172513616917215,0.0112401103379816,0.16657791647888,0.323918367688177
"hsa-miR-193b",1.59186807024441,1.00622638113569,0.592141598852672,0.319970033669125,2.32584542204818,1.58049529796986,0.605616305883353,1.61254332767163,0.590301468778841,2.32012117705547,1.60084858061931
"hsa-miR-194",0.011204751889193,0.0444713128446177,0.000351354443145421,0.000342988825261417,0.000701988861264906,0.000344661952718999,0.000712126038006488,0.000707583784120395,0.000695975736994652,0.00138348690969687,0.00275791592587112
"hsa-miR-195",0.087876730120082,0.0889546378595686,0.0116219693097989,0.00282815447749988,0.0449266955312102,0.011017180152411,0.0115582544512541,0.0230429038066204,0.0114372285436937,0.0224017625726088,0.086923817591389
"hsa-miR-196b",0.00560247545406956,0.00569342686315215,0.000351354443145421,0.000342988825261417,0.0114715364693462,0.0112500449040824,0.0258220657218763,0.0113554701981244,0.000695975736994652,0.00138348690969687,0.00275791592587112
"hsa-miR-197",0.574564026656433,0.583438450493978,0.0225443845444708,0.000342988825261417,0.595711265708107,0.586425651561952,0.0459237889762121,0.0887815066542579,0.0433504548444472,0.167132423175404,0.314255825938703
"hsa-miR-198",0.000174007381657661,0.0110208453504953,0.000351354443145421,0.000342988825261417,0.0109547128642816,0.00580525086797493,0.000712126038006488,0.000707583784120395,0.000695975736994652,0.00138348690969687,0.00275791592587112
"hsa-miR-199a-3p",0.598706389988236,0.573493892887703,0.0430146423033453,0.000342988825261417,0.321809916010973,0.31275697111213,0.0841208146036954,0.318770009253656,0.0441803538250535,0.167029410645133,0.579434818296758
"hsa-miR-199a-5p",0.000174007381657661,0.0056891876690651,0.000351354443145421,0.000342988825261417,0.000701988861264906,0.000344661952718999,0.000712126038006488,0.000707583784120395,0.000695975736994652,0.00138348690969687,0.00275791592587112
"hsa-miR-199b-5p",0.0110703675633027,0.000175276799618198,0.000351354443145421,0.000342988825261417,0.000701988861264906,0.000344661952718999,0.000712126038006488,0.000707583784120395,0.000695975736994652,0.00138348690969687,0.00275791592587112
"hsa-miR-19a",0.16835389134463,0.0868060041230478,0.02254651503173,0.0112718463129526,0.0869990403908168,0.0443786325998382,0.000712126038006488,0.045311780200904,0.0113962497560159,0.0438616823890979,0.0880092510119545
"hsa-miR-19b",2.32232650935416,1.59320155204944,0.169289678212779,0.0859468554112516,1.61076652188926,0.993917873192893,0.171625071473283,0.59693043037061,0.172295318319281,0.583361278946883,0.99944710382266
"hsa-miR-200a",0.000174007381657661,0.000175276799618198,0.000351354443145421,0.000342988825261417,0.000701988861264906,0.000344661952718999,0.000712126038006488,0.000707583784120395,0.000695975736994652,0.00138348690969687,0.00275791592587112
"hsa-miR-200b",0.000174007381657661,0.000175276799618198,0.000351354443145421,0.000342988825261417,0.000701988861264906,0.000344661952718999,0.000712126038006488,0.000707583784120395,0.000695975736994652,0.00138348690969687,0.00275791592587112
"hsa-miR-200c",0.000174007381657661,0.0113561429485145,0.000351354443145421,0.000342988825261417,0.000701988861264906,0.000344661952718999,0.000712126038006488,0.000707583784120395,0.000695975736994652,0.00138348690969687,0.00275791592587112
"hsa-miR-202",0.00143048733549378,0.00286711682428298,0.0232695626877437,0.000342988825261417,0.0227570058645814,0.00537954911862919,0.000712126038006488,0.0461851247226098,0.000695975736994652,0.00138348690969687,0.168526012028146
"hsa-miR-203",0.0225781737016621,0.000175276799618198,0.000351354443145421,0.00543336158207242,0.0454392242226692,0.00557859059735638,0.000712126038006488,0.176612380558913,0.011256615422463,0.0226021338392523,0.00275791592587112
"hsa-miR-204",0.0438943601900673,0.0447950803944703,0.000351354443145421,0.000342988825261417,0.000701988861264906,0.0113665061276585,0.000712126038006488,0.000707583784120395,0.000695975736994652,0.00138348690969687,0.00275791592587112
"hsa-miR-205",0.000174007381657661,0.000175276799618198,0.000351354443145421,0.000342988825261417,0.000701988861264906,0.000344661952718999,0.000712126038006488,0.000707583784120395,0.000695975736994652,0.00138348690969687,0.00275791592587112
"hsa-miR-208",0.000174007381657661,0.000175276799618198,0.000351354443145421,0.000342988825261417,0.000701988861264906,0.000344661952718999,0.000712126038006488,0.000707583784120395,0.000695975736994652,0.00138348690969687,0.00275791592587112
"hsa-miR-208b",0.000174007381657661,0.000175276799618198,0.000351354443145421,0.000342988825261417,0.000701988861264906,0.000344661952718999,0.000712126038006488,0.000707583784120395,0.000695975736994652,0.00138348690969687,0.00275791592587112
"hsa-miR-20a",1.59545816381005,1.01611197553777,0.1724807052566,0.0867228374801845,0.589757016411314,0.322909832149399,0.17523708731233,0.326328901614321,0.0104620958263667,0.31802321035969,0.582522640004412
"hsa-miR-20b",0.172623649830249,0.173500285177349,0.0222498641142775,0.000342988825261417,0.000701988861264906,0.0433208867650303,0.000712126038006488,0.0449349743946057,0.000695975736994652,0.00138348690969687,0.00275791592587112
"hsa-miR-21",2.33984694223057,1.59850340774534,0.599763807958871,0.167649263623551,2.32539713696436,1.56896783055269,1.0290746928638,1.58774317231556,0.316471244781589,1.58998819919255,3.18425029906513
"hsa-miR-210",0.000174007381657661,0.000175276799618198,0.000351354443145421,0.000342988825261417,1.5400468407614,0.000344661952718999,0.000712126038006488,0.000707583784120395,0.000695975736994652,0.00138348690969687,0.00275791592587112
"hsa-miR-211",0.000174007381657661,0.000175276799618198,0.000351354443145421,0.000342988825261417,0.000701988861264906,0.000344661952718999,0.000712126038006488,0.0112722900676895,0.000695975736994652,0.00138348690969687,0.00275791592587112
"hsa-miR-212",0.0111352063064395,0.0222219203294606,0.000351354443145421,0.00545578284945037,0.0442777477575214,0.0215587678769775,0.0114171185959911,0.0452294305004912,0.0107294044033726,0.0218796041095652,0.00275791592587112
"hsa-miR-214",0.313229921095211,0.321635613644503,0.045457677228681,0.0225596813731905,1.01968296538151,0.986929746138735,0.0450381345576867,0.323402502671917,0.0444825040184684,0.167187119492398,0.584918170830475
"hsa-miR-215",0.000174007381657661,0.000175276799618198,0.000351354443145421,0.000342988825261417,0.000701988861264906,0.000344661952718999,0.000712126038006488,0.000707583784120395,0.000695975736994652,0.00138348690969687,0.00275791592587112
"hsa-miR-216a",0.000174007381657661,0.000175276799618198,0.000351354443145421,0.000342988825261417,0.000701988861264906,0.000344661952718999,0.000712126038006488,0.000707583784120395,0.000695975736994652,0.00138348690969687,0.00275791592587112
"hsa-miR-216b",0.000174007381657661,0.000175276799618198,0.000351354443145421,0.000342988825261417,0.000701988861264906,0.000344661952718999,0.000712126038006488,0.000707583784120395,0.000695975736994652,0.00138348690969687,0.00275791592587112
"hsa-miR-217",0.000174007381657661,0.000175276799618198,0.000351354443145421,0.000342988825261417,0.000701988861264906,0.000344661952718999,0.000712126038006488,0.000707583784120395,0.000695975736994652,0.00138348690969687,0.00275791592587112
"hsa-miR-218",0.173363120528211,0.0890161233992335,0.0228536131608176,0.0226611874171141,0.0885228495666883,0.0450507056932319,0.0905583996299115,0.0903529926421931,0.0454039531612792,0.0863587741639131,0.169353016579711
"hsa-miR-219-1-3p",0.000174007381657661,0.000175276799618198,0.000351354443145421,0.000342988825261417,0.000701988861264906,0.000344661952718999,0.000712126038006488,0.000707583784120395,0.000695975736994652,0.00138348690969687,0.00275791592587112
"hsa-miR-219-2-3p",0.000174007381657661,0.000175276799618198,0.000351354443145421,0.000342988825261417,0.000701988861264906,0.000344661952718999,0.000712126038006488,0.000707583784120395,0.000695975736994652,0.00138348690969687,0.00275791592587112
"hsa-miR-219-5p",0.041660364048052,0.000175276799618198,0.000351354443145421,0.000342988825261417,0.000701988861264906,0.000344661952718999,0.000712126038006488,0.000707583784120395,0.000695975736994652,0.00138348690969687,0.00275791592587112
"hsa-miR-22",0.000174007381657661,0.000175276799618198,0.000351354443145421,0.000342988825261417,0.000701988861264906,0.000344661952718999,0.000712126038006488,0.000707583784120395,0.000695975736994652,0.00138348690969687,0.00275791592587112
"hsa-miR-220",0.000174007381657661,0.000175276799618198,0.000351354443145421,0.000342988825261417,0.000701988861264906,0.569121679738993,0.000712126038006488,0.000707583784120395,0.000695975736994652,0.00138348690969687,0.00275791592587112
"hsa-miR-220b",0.000174007381657661,0.000175276799618198,0.000351354443145421,0.000342988825261417,0.000701988861264906,0.000344661952718999,0.000712126038006488,0.000707583784120395,0.000695975736994652,0.00138348690969687,0.00275791592587112
"hsa-miR-220c",0.000174007381657661,0.000175276799618198,0.000351354443145421,0.000342988825261417,0.000701988861264906,0.000344661952718999,0.000712126038006488,0.000707583784120395,0.000695975736994652,0.00138348690969687,0.00275791592587112
"hsa-miR-221",1.00213357416408,1.00010800332145,0.0888176864584811,0.0867664863013698,1.01136591926453,0.993795894405802,0.172654100685939,1.0170556391053,0.0877350741828517,0.577723797744201,1.56763097492385
"hsa-miR-222",3.21020871582661,2.35749073733694,0.598416384832382,0.324874057569762,3.21046024771631,3.18526492861888,1.03362136177227,2.38228687886872,1.02304618362217,3.19633008867482,3.19203849577261
"hsa-miR-223",4.12283275137185,4.13838038137959,0.0115415524493982,0.0226757871113038,0.089984192101504,0.594770430449684,0.0231303062129125,0.607496909808985,0.0114588124319011,0.0446011111366642,0.045058969861707
"hsa-miR-224",0.17133324347768,0.1738114734113,0.0445500828746515,0.011326470063914,0.326836359991822,0.320952815085479,0.0113954338898856,0.0877487041657602,0.000695975736994652,0.0857015156340538,0.316472623431367
"hsa-miR-23a",0.000174007381657661,0.0226983112524218,0.000351354443145421,0.000342988825261417,0.000701988861264906,0.0878230287491292,0.000712126038006488,0.170284360870947,0.000695975736994652,0.00138348690969687,0.00275791592587112
"hsa-miR-23b",0.000174007381657661,0.000175276799618198,0.000351354443145421,0.000342988825261417,0.000701988861264906,0.000344661952718999,0.000712126038006488,0.000707583784120395,0.000695975736994652,0.00138348690969687,0.00275791592587112
"hsa-miR-24",2.31871619057601,2.3338178934334,0.593109752005899,0.314031195603929,5.06181799928587,4.09334123531005,1.61054928931804,2.3419714624851,0.994605623708044,3.15649995102617,3.14546310858562
"hsa-miR-25",0.327847477197068,0.171184494941064,0.00584282535169167,0.00572350322824859,0.090754091042973,0.0115512416376915,0.000712126038006488,0.0906401532033958,0.000695975736994652,0.0228320570736082,0.088529335215467
