"","GSM5082246","GSM5082247"
"hsa-miR-5187-3p",4.50438695880825,9.78459733647099
"hsa-miR-4662a-5p",0.106208290210316,1.13176535926967
"hsa-miR-6081",0.106208290210316,1.13176535926967
"hsa-miR-5706",0.106208290210316,1.13176535926967
"hsa-miR-5703",0.818813911559477,3.63484291904392
"hsa-miR-3928-5p",0.205131024904259,1.63330848189249
"hsa-miR-6783-3p",1.71890541983448,4.99244197139536
"hsa-miR-6816-5p",0.205131024904259,1.49668626107621
"hsa-miR-1237-3p",2.12479224747152,5.3431275334379
"hsa-miR-6881-3p",0.384693155064408,2.07841468333187
"hsa-miR-6758-3p",0.384693155064408,2.07841468333187
"hsa-miR-1224-3p",0.544359868780461,2.54476801129422
"hsa-miR-6833-5p",0.995044313055513,3.49837302160129
"hsa-miR-658",1.78436016817132,4.67785560862476
"hsa-miR-6129",0.87998072010681,3.22324796493082
"hsa-miR-1263",0.297703894094045,1.69705547658399
"hsa-miR-7110-3p",1.20083314398088,3.71401409192001
"hsa-miR-6891-3p",0.87998072010681,3.13393722280968
"hsa-miR-6838-5p",0.205131024904259,1.26393023603106
"hsa-miR-5196-3p",0.205131024904259,1.26393023603106
"hsa-miR-8083",2.89087925811632,5.90189349319251
"hsa-miR-6887-3p",1.96459444688207,4.77336477580615
"hsa-miR-1290",3.78220427176568,6.8394651958741
"hsa-miR-1249-5p",0.87998072010681,3.0751733391083
"hsa-miR-206",3.27933595662712,6.2607878217982
"hsa-miR-301b-5p",3.80603922332968,6.81363482526614
"hsa-miR-3915",1.90698241695568,4.5237754817022
"hsa-miR-4800-3p",0.466734225503937,2.00475487296723
"hsa-miR-6727-3p",3.88275976991704,6.7483712630275
"hsa-miR-663b",3.20956503931604,5.97764546343837
"hsa-miR-6889-3p",1.10160488730073,3.24473774128654
"hsa-miR-1247-5p",3.68271996613494,6.42862082191406
"hsa-miR-6769b-5p",3.03230872654088,5.71437697801782
"hsa-miR-6795-3p",0.297703894094045,1.3849971042559
"hsa-miR-4676-5p",0.297703894094045,1.3849971042559
"hsa-miR-323b-5p",0.297703894094045,1.3849971042559
"hsa-miR-4665-5p",0.618021184178637,2.23693658419654
"hsa-miR-379-3p",0.384693155064408,1.63330848189249
"hsa-miR-3654",0.384693155064408,1.63330848189249
"hsa-miR-4790-3p",0.688103488314646,2.37975185518765
"hsa-miR-3202",2.83018260093005,5.41597322407957
"hsa-miR-3175",0.618021184178637,2.2153294131469
"hsa-miR-3199",0.818813911559477,2.62889387549884
"hsa-miR-4682",0.688103488314646,2.36019503020007
"hsa-miR-3667-5p",0.297703894094045,1.34575958449453
"hsa-miR-7154-3p",0.297703894094045,1.34575958449453
"hsa-miR-676-3p",0.297703894094045,1.34575958449453
"hsa-miR-1296-3p",1.04930822590766,2.9886627089293
"hsa-miR-892c-3p",0.384693155064408,1.56661402124113
"hsa-miR-134-3p",4.6119645993405,7.20619391555721
"hsa-miR-6797-5p",0.995044313055513,2.84128061688238
"hsa-miR-7843-5p",0.384693155064408,1.53207377651697
"hsa-miR-6878-3p",0.818813911559477,2.50969430272009
"hsa-miR-513a-3p",0.466734225503937,1.72790289996091
"hsa-miR-6728-5p",1.42261053633353,3.46213854670433
"hsa-miR-6729-3p",1.15207196014756,3.05098079167647
"hsa-miR-4781-5p",0.384693155064408,1.49668626107621
"hsa-miR-4713-5p",0.466734225503937,1.69705547658399
"hsa-miR-4680-5p",0.87998072010681,2.56199020576974
"hsa-miR-204-3p",0.87998072010681,2.56199020576974
"hsa-miR-4480",0.384693155064408,1.46040886036708
"hsa-miR-6821-3p",0.384693155064408,1.46040886036708
"hsa-miR-6805-3p",1.04930822590766,2.8271045405564
"hsa-miR-4259",0.466734225503937,1.66553404181063
"hsa-miR-6771-3p",0.544359868780461,1.84509169730847
"hsa-miR-3196",0.688103488314646,2.14849562548477
"hsa-miR-4646-3p",0.688103488314646,2.12551149895505
"hsa-miR-6763-5p",0.466734225503937,1.63330848189249
"hsa-miR-4462",0.544359868780461,1.81667477919598
"hsa-miR-513b-5p",0.544359868780461,1.81667477919598
"hsa-miR-6720-3p",0.384693155064408,1.42319566115018
"hsa-miR-3162-3p",1.84697368943413,3.91504104789525
"hsa-miR-4459",2.12479224747152,4.25922011738716
"hsa-miR-3672",0.688103488314646,2.07841468333187
