"","GSM4067079","GSM4067080","GSM4067081","GSM4067082","GSM4067083","GSM4067084","GSM4067085","GSM4067086","GSM4067087","GSM4067088","GSM4067089","GSM4067090","GSM4067091","GSM4067092","GSM4067093","GSM4067094","GSM4067095","GSM4067096","GSM4067097","GSM4067098","GSM4067099","GSM4067100","GSM4067101","GSM4067102","GSM4067103","GSM4067104","GSM4067105","GSM4067106","GSM4067107","GSM4067108","GSM4067109","GSM4067110","GSM4067111","GSM4067112","GSM4067113","GSM4067114","GSM4067115","GSM4067116","GSM4067117","GSM4067118","GSM4067119","GSM4067120","GSM4067121","GSM4067122","GSM4067123","GSM4067124","GSM4067125","GSM4067126","GSM4067127","GSM4067128","GSM4067129","GSM4067130","GSM4067131","GSM4067132","GSM4067133","GSM4067134","GSM4067135","GSM4067136","GSM4067137","GSM4067138","GSM4067139","GSM4067140","GSM4067141","GSM4067142","GSM4067143","GSM4067144","GSM4067145","GSM4067146","GSM4067147","GSM4067148","GSM4067149","GSM4067150","GSM4067151","GSM4067152","GSM4067153","GSM4067154","GSM4067155","GSM4067156"
"hsa-miR-199a-3p",12.3702724726161,12.0203473440422,12.3402782021309,13.7001083934467,12.3302801943836,11.8903799555465,12.4802526703128,14.2200756496966,13.1901543465297,12.4202632191261,12.1403196316682,9.13223070526569e-06,13.6101153511013,12.4702542913402,13.0801665852748,11.9503646128208,13.1701565282165,13.7201069306159,11.3005720769638,14.0300863130394,9.00238896778943e-06,13.8101004538136,14.2600734424432,11.9903547075024,12.9201861832447,14.9800446177727,13.1201619945128,13.2101522098089,12.9201861424828,12.2802901070691,12.9201861387602,13.3001430525825,13.4901253929628,12.8201994763874,12.6202291816845,12.9501822994666,14.7400526391825,14.2300751581268,12.9501822270944,13.6401129159022,12.7002167191236,11.7404217047584,13.9100937555169,14.3200705772618,13.6801098941369,7.89152029046509e-06,10.6508975684846,11.6404518889081,13.5101236839916,12.4902506784963,12.1903087253827,3.04405442162996e-05,10.8907600486971,11.1506347477179,9.39214871613643,11.0007041331205,12.2802901746455,13.0401713649984,5.42452315567321e-06,13.9700900000227,12.9301848353434,11.8203989949306,7.01148086082907e-06,11.7804101860673,12.2103044447447,12.3602744084816,12.9701798036457,13.350138182009,11.2006131272629,13.1101632062784,11.6404519738667,10.9807140922373,12.2003065768791,12.5602389045419,12.0003522130459,11.8004045637276,13.5301219584164,11.8403934924819
"hsa-miR-541",12.8501954846072,11.6704427277287,11.790407424468,12.1603152840321,11.2505923542504,11.6104609475925,12.0803315249533,12.1703131500305,13.1001641464385,11.7204275924825,11.6804396172399,13.310142018504,11.5904679080438,12.4002668808791,11.3005721244362,14.7900507854454,13.0601689289045,13.0901655178061,12.0003521042363,11.3305601657536,12.1803110182976,11.0906616926992,10.4910028991117,12.1303217359765,12.1303219229413,12.0503403528295,11.1806215177506,12.1003289315001,12.6102308060189,13.020173554098,12.3002860867086,11.6604458312109,11.8603880515712,11.5204912070727,11.6904365975561,12.4002667477041,11.8803831469508,11.9103751201959,11.620458335801,11.1606303465214,14.8900475586189,14.4200657145013,12.0203472520109,11.8703852597308,13.1401597207115,12.8801914158924,13.6101154630176,14.5800588815305,12.1503170533797,11.3905373973284,14.1300803935622,12.030345362476,14.6700553859057,13.4801263127385,15.9000236204088,13.0101744842565,12.5002498142862,12.5702367104273,10.9607240374632,10.3610974792007,12.9601810579355,12.930184991535,12.7402108540862,13.9600907760263,13.7201072652384,11.0906615980998,12.8102008813536,11.0906617370221,13.0101749338539,11.32056428625,12.0503401973845,13.2601471002912,13.1301609197024,13.7701033347862,12.6302276283201,12.3302802652615,10.4910028459812,11.2805798990405
"hsa-miR-483-5p",11.7004335697675,9.95145780671175,10.5709486962219,12.0003521781846,9.24238394474903,10.9007545669205,8.73339352742126,11.1506346557012,12.5802356999897,12.5502405970078,12.2402982995979,12.6802197656629,12.8701925846987,12.2902880388518,10.4710168071313,14.2800723958708,13.1801554397852,11.6204582835647,10.1612604535132,11.6604458370048,10.8607760229131,9.64180703552367,9.30228683993632,8.94293451857656,11.4505155961122,9.12259054674033,9.7816400968463,11.5904678009087,11.5804711656003,10.8907601406392,12.220302440303,11.1306435135834,13.1701564930001,8.88305892664781,11.6404519345507,11.1106525826286,11.0007042894301,11.2405963637921,12.2702921618849,12.3502760157779,12.330280170851,15.3100356840835,10.4210526540407,10.8307923196226,12.0303449358479,12.3502763252269,13.7401054801385,12.1403198419492,14.6600546344681,9.58188370144733,13.2701460617272,10.580942022532,15.2000383608007,15.0100436041024,16.1000205431172,14.110082563722,11.0206943715801,11.5304878495047,11.3505526631453,10.5109888598134,11.9303696336977,11.9903546341036,13.3601373011264,13.7201067253523,11.4805050558942,7.07077160645364,13.3001430397096,9.95145789370019,12.3402782193802,12.0403425421524,12.4902507171112,13.110163098917,12.0403425366723,13.2501480567884,11.870385381495,12.4102650412745,9.60185776061553,10.6608914932314
"hsa-miR-130b",13.5201228101035,12.3402782232752,12.4502577693157,12.8401967717518,12.600232373976,12.2103047555815,12.5502407242501,12.9001887110042,12.570237256751,12.1303218257582,12.2303002562688,5.4966576345706e-06,13.4701271533855,12.7002167748373,13.6001161356182,10.870770672453,12.4602560251737,13.0801666210919,11.4605120236319,13.1601575904952,1.60138260773572e-05,13.3401391418695,13.5401210818491,12.7302122033064,13.5101238002301,14.1700783539974,13.0501701753864,12.4602560620397,12.1903087426694,8.37435409360718,12.2303003034086,12.8201994903513,12.9501823011073,12.0703354868013,12.7502094295869,13.0601689236681,14.3600686080941,13.6001161902228,13.4001334330617,12.6002323505095,12.470254273543,11.9003774763307,12.3702725077674,13.5201227818586,11.6504488619018,7.89152029046509e-06,11.3605487599556,11.8403934810726,13.7501045761112,13.500124611406,11.9603620919204,2.1351728602728e-05,12.1203240696388,11.6604457443018,11.0206945736529,11.410530116157,12.3002860357944,13.8900949214395,4.81859338938893e-06,13.7901018255235,12.2402982071623,11.7404217051801,1.03440863595896e-05,12.2203023743927,12.3902688155681,12.7702065565089,12.9101874491948,13.6101154053288,11.6304551082309,12.7002168361873,11.8603880744637,12.2502961659145,11.8503907777944,12.2502961540697,12.7902037033083,12.2402982503983,13.0001760813493,12.160315406636
"hsa-miR-18a",12.5202454842276,12.51024755501,12.1103265108169,11.4505156327125,9.36219380554118,12.230300454736,10.9107492191676,12.4702543114257,11.1706260247186,11.510494541684,11.7104306251059,12.640226014511,11.8703854708914,11.8503907664639,11.5404845102561,13.2701461624926,12.9101873815354,12.0103497402005,10.1113048704396,11.9703596506494,12.6802198414974,10.8807653325295,11.180621959047,9.7217095031829,11.5704739809818,11.5504813902055,10.8607762478979,10.7108610278276,12.1403197010162,9.95145784386762,11.7404217654765,12.740210373542,12.2602941935603,10.7808202299795,10.9807140772449,11.5204911501062,12.4502571750995,11.5204913573462,10.7508369568945,13.1301605759834,13.1701566969421,11.9703595683166,10.7608317008641,13.2101524157866,12.3302801033349,12.4702542458302,11.9803570985832,12.740210636903,11.030689892306,10.0713418656729,12.9501822613664,11.0106992918117,13.2001533378095,13.4101325519659,12.7502094230955,11.5104945159698,11.3405560187511,11.4505153625922,11.2106089760093,11.1406394470648,13.9900887539485,12.8801912737121,12.5502405565982,12.3702725137622,12.1603152919115,13.0001759778091,12.4602561088903,10.4010673425432,12.6602228689965,11.5304877314816,10.4810097890199,11.6904365993022,13.2301502305271,12.5502405681438,11.6604457380622,11.740421590912,11.6404522585682,12.3602741851317
"hsa-miR-942",0.844414856132935,0.344609422458726,0.584962739246717,1.89266660272613,0.636714867850839,11.6504504429765,1,1.31296924757098,1.0100346343088,0.654755604905638,0.530491639053353,2.426848439601,0.875849251019439,0.903462967104484,0.779871191754813,1.51907181687634,1.53867515753224,1.20247534547282,0.866782194966387,14.7900511291848,0.63671495692987,0.571752076647509,14.6200571235953,0.626081618037143,12.7002164472758,13.0401715467203,13.3801349878209,0.980138651754321,1.30700235950559,0.0676763737530292,1.12498491931359,0.955701986943694,1.49961028738395,0.518302006813142,0.755119131233167,0.66577244277976,14.0300860103446,14.4700633471592,0.546061084974208,0.370955119387123,15.0600423157406,1.92937054648242,1.04570177849939,15.2200377939441,1.21381866905416,1.26570383654789,0.826829101935387,1.41693477780431,0.99003471628365,13.0201743597286,1.0875025558917,14.3600686142686,1.84185473460383,2.27412945363442,1.8202864730484,13.680110041421,13.2301495637459,1.28330245957166,0.950866301975157,0.818138348059168,1.61848759816669,1.39824311052051,15.5300304338833,1.5983267194431,1.07694853875733,14.4400652120118,1.2424746120897,0.995008550362001,0.615590596689098,0.818138368515622,2.2582870398082,1.96641006749849,1.98879271391334,1.09812558645086,14.9300461269943,1.58496250072116,0.321928051029432,0.23786270209559
"hsa-miR-374",11.8104017803362,10.2312007295839,10.67088519816,11.1206480700323,9.27233495685758,12.6402256334934,9.8515623322619,12.1803109607924,11.1206481069641,10.1312869127415,11.360548762699,11.5904679174005,10.0213887898948,11.3805411989991,10.2112175141269,11.7504188371006,13.0201736874725,11.2705841081763,9.95145784707322,10.9207444143243,11.8803826460374,10.3610974079012,10.5509619242236,9.81160615740762,10.0213887288162,11.2405960275152,9.97143784105325,9.7117215351386,10.9407341860602,9.36219385990689,11.0506802989426,11.5904679819623,11.4005337280144,9.28231879953823,10.7808202316195,11.0406850057272,11.2006129335578,10.9507289648731,10.8907596406565,11.1606303465214,13.0801666517446,12.9901774005921,9.80161748081484,11.6604456163894,11.6404519472042,13.1401598651759,12.2902880584375,11.8303962351884,10.9707191386666,9.66178199642743,12.8501953548748,10.2711679327409,13.2001533378095,12.8701927093695,12.4202632343923,11.090661498208,10.0713415800597,10.7008670575848,10.6109228125052,10.5109888598134,13.0401712913505,11.8303961757644,11.5804711184912,13.0901654694974,11.4605121326745,12.1803104995072,11.5804711745511,9.85156241377534,12.0303449375723,11.6904365661268,10.2312007859962,11.6304551419046,12.130321827689,11.5404844177488,11.0906616133151,11.4305227799326,9.71172158400084,10.6808790797352
"hsa-miR-139-5p",10.4110600191954,9.52196369737828,9.74168615642127,11.2306005389333,9.53195013757037,9.74168609676748,8.69348900027042,11.2206047253775,11.2705840801457,10.2711679257361,10.3011439343338,12.0503402021465,10.4810097688313,11.4405191662634,9.68175766094956,11.9903545958087,12.7802050810216,11.6504488610043,10.1412780444825,11.370544983766,9.78164003685496,9.71172154116036,9.06270044437917,10.3610972598175,10.6209164405062,10.141277773662,8.97287417807245,10.2911518842912,11.0206945826802,10.4810097839728,11.7704130577122,11.1006569577952,11.3205642106625,9.29230281689875,11.1406391505639,9.79162870109789,11.5004981097888,11.360548738009,11.5604777876858,10.5409686164786,12.8701927926118,12.8601940977833,10.3511049891557,11.820398946263,11.6004646595219,11.0806662958018,11.620458286314,12.2602939044845,10.9507289860117,9.42210432933362,13.1001642892134,10.2012260645499,12.9601810289693,13.0401713276607,12.5002490298908,12.1503176833573,10.1612605303661,10.2511840614465,10.4910028540009,10.5209822685261,12.2702921177862,10.5109890180007,11.3905375026548,13.0801665083096,11.4605121326745,11.1606301940089,10.930739284313,8.94293445642974,12.0003521577608,10.1712517545352,10.6209164267642,11.6404519774819,11.7404217140348,11.5004980146817,11.1306435045751,11.240596325633,8.66356220779827,9.511977293342
"hsa-miR-186",10.5609553489139,9.43208999486111,10.2511842425605,11.5004980266323,10.8407868471948,11.650448769003,11.2405964562086,11.9803571007255,11.4605120267035,9.94146796697596,9.08266331012672,1.06470854729883e-06,11.500498020657,10.4110599619781,10.2012259787676,10.1312869127415,10.910749592367,11.0406850112061,10.6409038135403,11.7804101778648,4.81859338938893e-06,12.2702920669705,13.0101748876875,9.83158420816988,12.2902880667902,11.7904073593009,12.2003066366585,11.9703595995959,11.3705449690543,7.82637031489157,10.8108033703066,10.7908145838385,11.6704426790416,10.0213888176577,10.800808966024,10.1812430891179,12.4602560441188,10.9707190624649,11.7304247195973,11.3905374945941,10.6908730297622,10.1312869063098,11.4705084944955,12.5102473349177,10.8907600486971,2.10633322208753e-06,9.59187074443055,8.41423520330838,11.5904679281608,11.2306004993082,10.0513602527888,9.6515975389546e-06,9.24238395761178,9.43209000572126,7.41845801768185,9.98142788599817,10.4210526519362,11.6504488829948,3.3903293623509e-06,11.6704426679764,11.0506802914613,11.060675573739,1.96206392133411e-06,10.1612604283155,10.4810097981048,10.151269205373,10.7208550825169,10.5209821781963,8.12517644450381,11.5604777255893,10.6708852229386,10.2811598788414,9.64180706152909,11.2505922435242,10.2112175080419,10.8707706601257,11.0506802819395,7.9857029171057
"hsa-miR-26b",10.6009292196962,9.60185782225592,9.89151971173658,11.4905014982166,9.84157326678182,11.1806216513826,10.2012259322001,10.7408433174713,10.0613508543645,9.73169784200154,9.75167447834876,1.13251516243006e-06,10.3710897580065,10.0014081943928,10.451031000724,9.47203289278757,10.7808202570401,10.5009958822685,9.8615516162926,10.9307392747049,3.11621792276749e-06,11.3005720638088,12.2502961342296,9.7816400252173,11.0007042943587,12.2103044611847,10.7408432955517,9.98142784603836,10.3411126488096,8.21486391121325,10.4110599683356,11.4805049847044,10.6508975738683,10.4510309986628,9.73169784166218,10.6209164230996,12.0403425750331,11.2805800660627,11.1006570859039,10.5409686648955,10.5109890150346,10.2312007583902,10.071341533128,12.2203023958589,10.5909356778021,2.12076015127329e-06,9.13257267044585,9.19246795860788,10.3710897601852,11.1006571069268,9.81160630735319,3.46246394327801e-06,8.84314482296529,9.53195013484203,6.50596192039012,9.65179453880589,11.0106993973963,10.9407341625728,1.20609254988224e-06,11.8203989478587,11.1106525767567,9.60185783915133,2.06305243334429e-06,9.76166292546011,9.55192329846494,11.0306898040354,10.2511842366417,10.6908730428538,8.76332392383426,10.7108610183592,9.26235116530618,10.0913230752178,9.53195013873967,10.1212958545517,10.0913230752178,9.79162872258483,10.3810822328883,9.19246794603206
