"","GSM1103460","GSM1103461","GSM1103462","GSM1103463"
"hsa-miR-369-3p",15.514,15.1822,12.0304,12.0207
"hsa-miR-369-5p",15.514,15.1822,12.0304,12.0207
"hsa-miR-370",15.514,15.1822,12.0304,12.0207
"hsa-miR-371-3p",15.514,15.1822,12.0304,12.0207
"hsa-miR-372",15.514,15.1822,11.627,12.0207
"hsa-miR-373",13.0273,15.1822,0.9829,1.0467
"hsa-miR-374a",10.9746,11.1467,-0.2079,-0.0256
"hsa-miR-374b",9.4593,9.0198,-1.2996,-0.9934
"hsa-miR-375",15.514,15.1822,10.0143,8.2468
"hsa-miR-376a",15.514,15.1822,12.0304,12.0207
"hsa-miR-376b",15.514,15.1822,12.0304,12.0207
"hsa-miR-376c",15.514,15.1822,12.0304,12.0207
"hsa-miR-377",15.514,15.1822,12.0304,12.0207
"hsa-miR-379",15.514,15.1822,12.0304,12.0207
"hsa-miR-380",15.514,15.1822,12.0304,12.0207
"hsa-miR-381",15.514,15.1822,12.0304,12.0207
"hsa-miR-382",15.514,15.1822,12.0304,12.0207
"hsa-miR-383",15.514,15.1822,12.0238,12.0207
"hsa-miR-384",15.514,15.1822,12.0304,12.0207
"hsa-miR-409-5p",15.514,15.1822,12.0304,12.0207
"hsa-miR-410",15.514,15.1822,12.0304,12.0207
"hsa-miR-411",15.514,15.1822,12.0166,11.1248
"hsa-miR-412",15.514,15.1822,12.0304,12.0207
"hsa-miR-422a",11.824,12.147,6.0053,5.984
"hsa-miR-423-5p",12.4754,11.6245,1.0129,0.9469
"hsa-miR-424",15.514,15.1822,10.0017,10.0124
"hsa-miR-425",6.4856,6.1429,-3.9668,-4.2541
"hsa-miR-429",15.514,15.1822,6.001,6.0019
"hsa-miR-431",15.514,15.1822,12.0304,12.0207
"hsa-miR-433",15.514,15.1822,12.0304,12.0207
"hsa-miR-448",15.514,15.1822,12.0304,12.0207
"hsa-miR-449a",15.514,15.1822,7.0179,7.3019
"hsa-miR-449b",15.514,15.1822,5.586,6.015
"hsa-miR-450a",15.514,15.1822,10.0254,9.0912
"hsa-miR-450b-3p",15.514,15.1822,12.0304,12.0207
"hsa-miR-450b-5p",15.514,15.1822,12.0304,12.0207
"hsa-miR-451",14.8231,15.1822,5.8077,5.979
"hsa-miR-452",15.514,15.1822,12.0304,12.0207
"hsa-miR-453",15.514,15.1822,12.0304,12.0207
"hsa-miR-454",8.314,8.1154,-1.9291,-1.0486
"hsa-miR-455-3p",15.514,15.1822,10.9834,12.0207
"hsa-miR-455-5p",15.514,15.1822,10.0054,12.0207
"hsa-miR-483-5p",14.4872,12.8284,5.9956,6.0005
"hsa-miR-484",8.4703,8.0516,-3.0039,-3.0122
"hsa-miR-485-3p",15.514,15.1822,12.0304,12.0207
"hsa-miR-485-5p",15.514,15.1822,12.0304,12.0207
"hsa-miR-486-3p",15.514,13.1892,6.0237,7.0437
"hsa-miR-486-5p",11.486,10.9591,5.0113,4.7127
"hsa-miR-487a",13.5146,15.1822,9.0452,12.0207
"hsa-miR-487b",15.514,15.1822,12.0304,12.0207
"hsa-miR-488",15.514,15.1822,11.0139,12.0207
"hsa-miR-489",14.3948,15.1822,12.0304,12.0207
"hsa-miR-490-3p",15.514,15.1822,12.0304,12.0207
"hsa-miR-491-3p",15.514,15.1822,12.0304,12.0207
"hsa-miR-491-5p",13.852,15.1822,3.6489,3.9615
"hsa-miR-492",15.514,15.1822,12.0304,12.0207
"hsa-miR-493",15.514,15.1822,12.0304,12.0207
"hsa-miR-494",10.4761,9.7902,5.0304,6.0103
"hsa-miR-495",15.514,15.1822,9.7474,12.0207
"hsa-miR-496",15.514,15.1822,12.0304,12.0207
"hsa-miR-499-3p",15.514,15.1822,12.0304,12.0207
"hsa-miR-499-5p",15.514,15.1822,12.0304,8.0133
"hsa-miR-500",14.2946,15.1822,3.9844,4.2721
"hsa-miR-501-3p",15.514,15.1822,12.0304,12.0207
"hsa-miR-501-5p",15.514,15.1822,5.908,5.9794
"hsa-miR-502-3p",15.514,15.1822,9.021,8.7285
"hsa-miR-502-5p",13.951,15.1822,7.0197,7.3842
"hsa-miR-503",15.514,15.1822,12.0304,12.0207
"hsa-miR-504",15.514,15.1822,12.0304,12.0207
"hsa-miR-505",12.828,14.196,1.9916,1.8908
"hsa-miR-506",15.514,15.1822,12.0304,12.0207
"hsa-miR-507",15.514,15.1822,12.0304,12.0207
"hsa-miR-508-3p",15.514,15.1822,12.0304,12.0207
"hsa-miR-508-5p",15.514,15.1822,12.0304,12.0207
"hsa-miR-509-3-5p",15.514,15.1822,12.0304,12.0207
"hsa-miR-509-5p",15.514,14.1994,12.0304,9.1358
"hsa-miR-510",15.514,15.1822,12.0304,12.0207
"hsa-miR-511",15.514,15.1822,12.0304,12.0207
"hsa-miR-512-3p",15.514,15.1822,9.5262,10.1232
"hsa-miR-512-5p",15.514,15.1822,12.0304,12.0207
"hsa-miR-513-5p",15.514,15.1822,12.0304,12.0207
"hsa-miR-515-3p",15.514,15.1822,12.0304,12.0207
"hsa-miR-515-5p",15.514,15.1822,12.0304,12.0207
"hsa-miR-516a-5p",15.514,15.1822,12.0304,12.0207
"hsa-miR-516b",15.514,15.1822,12.0304,12.0207
"hsa-miR-517a",15.514,15.1822,9.6462,10.0486
"hsa-miR-517b",15.514,15.1822,12.0304,12.0207
"hsa-miR-517c",15.514,15.1822,11.018,12.0207
"hsa-miR-518a-3p",15.514,15.1822,12.0304,12.0207
"hsa-miR-518a-5p",15.514,15.1822,12.0304,12.0207
"hsa-miR-518b",13.4882,12.6425,5.4012,5.9927
"hsa-miR-518c",15.514,15.1822,12.0304,12.0207
"hsa-miR-518d-3p",15.514,15.1774,12.0304,12.0207
"hsa-miR-518d-5p",15.514,15.1822,12.0304,12.0207
"hsa-miR-518e",15.514,15.1822,12.0304,12.0207
"hsa-miR-518f",15.514,15.1822,10.6094,12.0207
"hsa-miR-519a",15.514,15.1822,8.4794,10.997
"hsa-miR-519c-3p",15.514,15.1822,12.0304,12.0207
"hsa-miR-519d",15.514,15.1822,11.0026,12.0207
"hsa-miR-519e",15.514,15.1822,12.0304,12.0207
"hsa-miR-520a-3p",15.514,15.1822,12.0304,12.0207
"hsa-miR-520a-5p",15.514,15.1822,12.0304,12.0207
"hsa-miR-520b",15.514,15.1822,12.0304,12.0207
"hsa-miR-520d-5p",15.514,15.1822,12.0304,12.0207
"hsa-miR-520e",4.9924,6.203,-4.5644,-4.0082
"hsa-miR-520f",15.514,15.1822,12.0304,12.0207
"hsa-miR-520g",15.514,15.1822,12.0304,12.0207
"hsa-miR-521",15.514,15.1822,12.0304,12.0207
"hsa-miR-522",15.514,15.1822,12.0304,12.0207
"hsa-miR-523",15.514,15.1822,12.0304,12.0207
"hsa-miR-524-5p",15.514,15.1822,12.0304,12.0207
"hsa-miR-525-3p",15.514,15.1822,12.0304,12.0207
"hsa-miR-525-5p",15.514,15.1822,12.0304,12.0207
"hsa-miR-526b",15.514,15.1822,12.0304,12.0207
"hsa-miR-532-3p",13.4972,14.1817,4.0234,3.9171
"hsa-miR-532-5p",11.4829,11.1529,-0.1053,0.0034
"hsa-miR-539",15.514,15.1822,12.0304,12.0207
"hsa-miR-541",15.514,15.1822,12.0304,12.0207
"hsa-miR-542-3p",15.514,15.1822,12.0304,12.0207
"hsa-miR-542-5p",15.514,15.1822,12.0304,12.0207
"hsa-miR-544",15.514,15.1822,12.0304,12.0207
"hsa-miR-545",15.514,15.1822,5.9662,5.6179
"hsa-miR-548a-3p",15.514,15.1822,12.0304,12.0207
"hsa-miR-548a-5p",15.514,15.1822,12.0304,12.0207
"hsa-miR-548b-3p",15.514,15.1822,12.0304,12.0207
"hsa-miR-548b-5p",15.514,15.1822,11.1131,10.2529
"hsa-miR-548c-3p",15.514,15.1822,12.0304,12.0207
"hsa-miR-548c-5p",15.514,15.1822,8.993,8.5844
"hsa-miR-548d-3p",15.514,15.1822,10.0118,9.572
"hsa-miR-548d-5p",15.514,15.1822,7.9408,9.0089
"hsa-miR-551b",15.514,15.1822,12.0304,12.0207
"hsa-miR-556-3p",15.514,15.1822,12.0304,12.0207
"hsa-miR-556-5p",15.514,15.1822,12.0304,12.0207
"hsa-miR-561",15.514,15.1822,12.0304,12.0207
"hsa-miR-570",15.514,15.1822,8.0141,8.9902
"hsa-miR-574-3p",14.4651,12.8302,4.8561,4.9969
"hsa-miR-576-3p",15.514,15.1822,6.7561,7.0145
"hsa-miR-576-5p",14.5309,15.1822,8.9663,12.0207
"hsa-miR-579",14.1918,14.1285,3.9317,4.0059
"hsa-miR-582-3p",15.514,15.1822,7.9675,7.9509
"hsa-miR-582-5p",15.514,15.1822,12.0304,11.0889
"hsa-miR-589",15.514,15.1822,4.0208,3.8868
"hsa-miR-590-5p",9.4627,9.0766,-2.0696,-2.0232
"hsa-miR-597",14.4487,14.0506,2.9993,2.7848
"hsa-miR-598",10.4794,10.0943,-1.1194,-1.0076
"hsa-miR-615-3p",15.514,15.1822,12.0304,12.0207
"hsa-miR-615-5p",15.514,15.1822,12.0304,12.0207
"hsa-miR-616",15.514,15.1822,6.6068,6.9735
"hsa-miR-618",15.4812,14.6383,9.593,11.0183
"hsa-miR-624",15.514,15.1822,12.0304,12.0207
"hsa-miR-625",15.514,15.1543,6.0483,5.9782
"hsa-miR-627",15.514,15.1822,7.9264,7.9746
"hsa-miR-628-5p",15.514,15.1822,3.4823,3.9584
"hsa-miR-629",15.514,15.1822,3.7357,3.974
"hsa-miR-636",13.2335,15.1415,7.0637,7.0025
"hsa-miR-642",13.4723,13.9865,2.9587,2.9977
"hsa-miR-651",15.514,15.1822,8.7614,9.0062
"hsa-miR-652",13.2839,12.1842,1.9188,2.0106
"hsa-miR-653",15.514,15.1822,12.0304,12.0207
"hsa-miR-654-3p",15.514,15.1822,12.0304,12.0149
"hsa-miR-654-5p",15.514,15.1822,12.0304,12.0207
"hsa-miR-655",15.514,15.1822,12.0304,12.0207
"hsa-miR-660",11.5386,10.9503,0.9757,0.9923
"hsa-miR-671-3p",15.514,14.1739,7.0002,6.6095
"hsa-miR-672",15.514,15.1822,12.0304,12.0207
"hsa-miR-674",15.514,15.1822,12.0304,12.0207
"hsa-miR-708",15.514,15.1822,6.9795,7.8227
"hsa-miR-744",12.4661,11.7326,2.0037,2.2778
"hsa-miR-758",15.514,15.1822,12.0304,12.0207
"hsa-miR-871",15.514,15.1822,12.0304,12.0207
"hsa-miR-872",15.514,15.1822,12.0304,12.0207
"hsa-miR-873",15.514,15.1822,12.0304,12.0207
"hsa-miR-874",15.514,15.1822,2.0818,1.8136
"hsa-miR-875-3p",15.514,15.1822,12.0304,12.0207
"hsa-miR-876-3p",15.514,15.1822,12.0304,12.0207
"hsa-miR-876-5p",15.514,15.1822,12.0304,12.0207
"hsa-miR-885-3p",15.514,15.1822,12.0304,12.0207
"hsa-miR-885-5p",15.4954,14.1541,8.0047,6.9862
"hsa-miR-886-3p",15.514,15.1822,12.0304,12.0207
"hsa-miR-886-5p",15.514,15.1822,12.0304,12.0207
"hsa-miR-887",15.514,15.1822,12.0304,12.0207
"hsa-miR-888",15.514,15.1822,12.0304,12.0207
"hsa-miR-889",15.514,15.1822,12.0304,12.0207
"hsa-miR-890",15.514,15.1822,12.0304,12.0207
"hsa-miR-891a",15.514,15.1822,12.0304,12.0207
"hsa-miR-891b",15.514,15.1822,12.0304,12.0207
"hsa-miR-892a",15.514,15.1822,12.0304,12.0207
"hsa-miR-9",10.4385,10.1592,-0.1268,-0.0187
"hsa-miR-92a",7.411,7.15,-4.7518,-5.0049
"hsa-miR-93",7.458,7.1108,-4.373,-4.0247
"hsa-miR-95",12.905,13.1442,0.978,1.162
"hsa-miR-96",15.514,15.1822,9.0295,11.8188
"hsa-miR-98",15.4816,13.7777,2.9857,2.4747
"hsa-miR-99a",14.5094,15.0586,3.8958,3.9885
"hsa-miR-99b",13.0268,12.1055,1.9912,1.9314
