"","GSM989205","GSM989206","GSM989207","GSM989208","GSM989209","GSM989210","GSM989211","GSM989212","GSM989213","GSM989214","GSM989215","GSM989216","GSM989217","GSM989218","GSM989219","GSM989220","GSM989221","GSM989222","GSM989223","GSM989224","GSM989225","GSM989226","GSM989227","GSM989228"
"hsa-miR-302c",2.65989556724555,3.00864285338073,1.81423826718438,2.8622403030031,1.90249735095373,0.961865399242567,1.23383469419214,2.17285806260857,0.0547668921071745,0.706677124234596,-0.314097337450631,2.7598339754749,3.64519669611388,3.24891580062345,1.44050311255707,3.16800413734891,2.38737770670186,2.31919621951256,11.0280773409779,1.87277991387932,1.18464147845709,3.31975029077459,0.109068366518076,1.03685776590833
"hsa-miR-200a",3.05285249722734,1.89473473927503,-0.129297272645772,1.28606141686439,2.26537118111362,1.72692884626355,1.56559766325112,-5.01650149514113,1.64776348282782,1.18383710153895,2.14274997300019,2.35760239250152,3.57635645429087,3.2605174136868,1.63121093771777,1.96358028762679,11.0316371121652,1.90903265706489,2.25370221092553,1.59475108589494,-0.42101338298292,1.89888938376602,-1.94489154882503,0.964672838348346
"hsa-miR-152",1.66230258771174,-2.67896596051557,-0.111601858731668,-0.0713485224045664,2.57877427270579,2.46564619771857,10.9590717022969,2.3664685398202,0.896545673273935,0.614682709416159,2.30212424106128,1.94876491669295,0.292901870671162,6.50856175972981,3.62002212424509,3.44352178456533,2.09786055001295,2.11953745713263,3.84995223604586,2.64885264078513,2.65640003512272,3.15060727822779,1.44829150837933,1.87142181534388
"hsa-miR-635",1.08099186603721,0.705882912840623,0.500503491347678,0.339184029404406,6.98533761699032,-2.11278482504085,4.42555061168864,0.514201558865335,2.91344456519869,8.26308653352145,4.10106508113843,3.01174769485771,-0.516542352151341,6.28863909997006,-1.57605314855529,1.18200892107884,0.228949673565028,5.13830498049648,10.8793473757284,1.14312562337109,3.21550434455268,2.53746629754738,2.12158573314917,-0.878832046249603
"hsa-miR-32*",4.16722383308752,1.81052824399102,3.38055727329763,2.27656812864022,2.0156224510263,1.30765933793426,10.5155303313681,2.01993173115465,2.81260706512424,3.37945586327478,2.49177435509155,4.30694317341021,3.47552203634101,3.22799515752212,3.21127219791921,3.41366949158114,4.36376471721171,3.22487825761811,3.61915121223706,2.77204251323208,2.73980080398777,1.8217751042434,3.23647424973334,3.24854212245887
"hsa-miR-522",4.57311575375102,1.56593002958657,2.30786359972341,2.57574071845891,2.30251324963806,3.2765574094159,1.13225437992139,2.57148217254887,1.2317463509337,2.71453237935867,2.05179527660449,2.5828163390127,2.62616692644791,2.19842783214658,2.6101704098659,3.08439257665404,0.440410514477192,2.38390442445269,2.27512627356836,2.39995526916991,3.04222845214034,10.5371397588944,1.60086488519333,2.60603139243171
"hsa-miR-1208",3.74244606875181,-2.67896596051557,1.21253447719021,2.27656812864022,1.70004325546411,8.38984081864268,-0.758742868436211,0.961591992388107,1.37303007931997,2.40628794577332,0.241101749567625,-0.383901879708449,2.03998901724636,2.74390224855386,0.435864739369266,10.3001283016399,0.482618982150309,1.73578599740138,1.10774477263693,1.41195712489775,0.739396822772529,-1.42344187375685,0.0910623825834314,1.71581255979504
"hsa-miR-1225-5p",6.52533146496856,5.79642254566341,6.07992227275941,5.29961686144556,5.61241649259579,5.53665130800445,5.24713571220976,5.82977955395647,6.98408459221846,6.52539818459301,5.80736136264609,3.66037647118887,5.14367177516144,6.38956836045648,5.24358492637881,6.85839757535591,5.86942999436322,6.52866085944759,5.49827001821985,4.6360381436912,6.05561866358341,5.70586817530088,5.71665047695569,5.72898901410432
"hsa-miR-132",3.24450305025889,0.756712564107417,0.288665556296963,0.795317531472129,2.98620430103891,0.251403649392879,1.57548128071699,0.922709286386094,4.04988774667013,-4.22243897304747,1.35593866243908,6.28972566888796,0.113448192141726,2.94644304090383,1.91141317717763,1.17278511267298,2.38737770670186,10.3736601728485,-0.190804549206464,0.030135860080637,1.16883006140483,-0.950685126467074,1.98455362430697,1.66756472911529
"hsa-miR-891b",0.665801961745421,1.82085699740079,-1.62994466518715,0.965125619061327,1.93600956442719,3.69775603035746,6.38536338770603,-1.05292308425292,2.67140638294149,0.440085895857286,1.3508762583446,3.82267203114334,-1.81418621707211,1.83759130244278,-2.41512060090655,-2.62652038435629,10.3787175220652,-0.413969723112545,2.22339968906152,-0.0353187048950703,0.489603868697511,0.659505842154536,-0.874449136728194,0.437146331962467
"hsa-miR-1268",5.19880528960503,4.91644272637414,5.95698847928601,5.2256169740341,5.45533609840057,5.51065879492413,5.81884928299747,5.80004955910751,6.1097145028604,5.88992394936155,5.74322061487903,4.35930399080818,5.31837469260778,6.42091957742579,4.59129463897335,5.73003068937865,5.52065576392225,6.15370928829632,6.13116512406011,4.15478004164915,5.87813627604776,4.95146284037606,5.67395068037744,6.39442479389209
"hsa-miR-324-5p",0.778285546121066,0.381940382930202,3.12511759596016,0.708223882437717,-2.48619154276325,3.06166526994304,1.8794481751782,0.38082518177229,2.20505275771892,5.03908442346619,0.54107487677306,2.24836693698409,3.1006924434532,10.2489403663444,0.667139411905752,2.40603727306761,2.25382381561465,0.902713742955255,6.13116512406011,0.145971637178573,3.08794563897385,1.86569160682552,-0.228667778962581,-2.91342164913095
"hsa-miR-654-5p",3.49293759527991,5.39270071653999,4.41549435550518,3.48846873503193,4.26443209080006,5.62335214874148,5.5296629284183,4.33656761364028,3.32070373729945,3.72461098449496,4.36298319206186,3.59451749783286,3.45432305110513,5.74162014664161,4.2216528505968,4.76492094001207,4.62281031650984,5.40116897063395,9.13778476039074,3.4553836446072,4.40093611857146,2.51732634414632,4.12533535360028,5.84093750799089
"hsa-miR-638",3.73440940005062,6.19952414201958,4.60681292233246,4.39819848531248,5.8736970695279,5.42946130971572,5.22290036666072,5.03535645854397,4.97880059255968,5.64789239292422,5.40973883828458,4.62061045516885,4.64898593884143,6.46474111865001,4.56062570024075,6.65433915363555,5.32788277576755,5.80566108003606,5.2501953171975,4.38635710198868,5.73117808132092,3.91593768284852,5.65845372090795,6.49309376134694
"hsa-miR-382",0.870093141824778,1.71069470486546,5.57642690239292,2.60224568183832,3.47247737362318,0.326570481425486,1.57050373394514,-0.553152836199662,0.0110783762864873,2.437115590054,3.35740519413119,1.3360388231849,1.54807504247711,7.61607460619867,9.77858050612729,1.66136881303934,-0.141504852331028,0.332380952537569,0.467768400784466,2.29000173729764,0.421682302872377,0.80498043647963,2.55916628294377,2.23198560172947
"hsa-miR-489",3.82228656573472,1.89755139450588,-1.15238946685053,2.40277401253649,1.70004325546411,8.05296575597045,3.54114928728077,1.20264966258863,2.23565446380252,1.85209994211403,-3.99557023193602,1.33689633161011,0.78260809598351,3.10521358538208,1.0393019602765,9.6005208397604,0.204718555698577,0.8444647961737,3.43317365829652,-0.258655726098171,1.11479343990817,2.94179349376589,1.57945533478967,2.62749361247392
"hsa-miR-1265",2.67657658855767,1.68234406590633,9.12248507137718,-0.568411269601985,2.9697603618928,8.45058525865262,2.46251045227665,1.97874221234608,0.605989686304327,2.98955667434732,2.65654533669139,1.89422213465202,1.65793674460336,3.96167333097125,2.23536434950644,0.690925603400597,2.90581182593286,0.920689958226115,1.73947053369616,1.41535575876553,3.45799844199093,1.2502691562481,1.87209826565617,3.2997419823651
"hsa-miR-139-3p",-2.3592110295259,0.432556037477692,2.40678834438791,2.26356389796046,2.76572058745991,1.90056853163994,-3.93470012362618,0.93677782535338,1.56420742532078,3.00990357399306,-0.273020598338218,-2.81063009212515,-0.754625063739486,9.95978261416449,-0.840625536272238,0.57093131798007,-0.334304167483109,2.00206914354324,0.151882450241568,1.54866398538274,2.91781305006789,-1.17744506602758,1.27614704144723,-1.6935459581703
"hsa-let-7f-1*",3.78863560166666,2.42108107648927,8.66515432517443,1.18799635619743,2.49736659477312,8.80135075253445,1.17189021598369,2.9335146649264,1.72570975055579,1.3014225905079,2.25825598955584,2.65931493662048,2.23268807565048,2.3241175978275,2.46220024636617,3.49309648409254,2.09944030825685,1.72463586653659,-1.14196424319793,2.11010996433389,6.13924988972784,0.90105486037906,2.01235019681996,-1.05875183101579
"hsa-miR-96",2.62100766281403,1.73233997558075,2.19796003759681,-0.95576789127556,1.70688281223258,0.77674166576096,1.07747408512739,2.16067208266103,1.76177332390165,0.535188118541609,2.24976782550947,2.74357205430092,1.16039230783241,9.76193894618671,0.648462405771399,-2.32153212944241,-0.841925422414208,2.38219079423809,-0.234156210543403,1.83959927172573,1.11303433228774,-0.288265824048396,1.83541884047548,2.98650978150703
"hsa-miR-133a",2.53430319375764,2.11101160878026,2.51699720729017,1.12958504444981,3.21339892229207,3.22394068406173,0.801879699207587,2.1520513147209,2.39956514872983,-1.55054786497669,2.04272067216541,1.80314229111405,1.48754345918447,5.80643259058629,0.352975195464027,-0.900913555438757,2.40951232108907,-1.93659646211637,9.80286560690882,1.48839160852372,2.26173960729956,2.03098223277431,2.40260049206415,3.24345552436275
"hsa-miR-1915",6.66729182332725,5.70722521063183,4.11080503865207,4.09737903669413,5.12140669964929,4.96980483505714,4.58663085408215,4.66578272810715,5.2572784577455,5.30857421122079,4.64098988319301,3.99661471481536,4.17563078336957,6.46324152827519,4.12162054263871,6.17109231055596,4.67799525990268,5.10746316294193,4.06909461530898,3.41889857036528,5.44610732019377,3.50508680958158,5.1534008384654,6.02549595530951
"hsa-miR-1914",1.05908942063859,0.490631122812015,3.11851970272609,1.35442394960681,1.75265740334917,7.96127951291006,2.83355481683031,2.23213760825854,2.37945517012504,2.99554747146943,0.429817217837629,3.55462936935237,1.05234494019123,2.15188316443516,2.01831939586827,9.37740576913763,1.09466172033872,1.72808899505192,1.24660266312906,2.36701705866842,1.96409989593498,-2.63465057054536,-1.17197324225322,3.48491535264799
"hsa-miR-1207-5p",4.7329919942544,4.82668067531786,5.32983579600702,4.73046551783543,5.36772191102251,5.26138676420407,5.32288897040223,5.35245169376777,5.32791797577762,5.3969996060545,5.39332558297715,2.82965941999437,4.84949943213461,5.64316786006053,4.66446577368202,5.13626276445118,4.23717897893482,5.46506155687652,5.55974202995817,3.9829096336318,5.41865615056921,4.39539326499789,5.12288389007084,5.74646702549437
"hsa-miR-483-5p",6.27912320904858,5.33553291986545,4.24627202054961,4.13159606895501,4.48980108713799,4.89238665410363,6.15890551765241,4.91990065077488,4.53944111735363,5.04032961722582,4.46439054761502,4.49348530346092,4.61873611163744,5.35049158944543,4.42705298894749,4.57019088207015,4.74094050890711,6.06831417673887,4.76234243672786,4.04362185226303,5.11474763965584,4.07884633669192,5.61497480458628,5.66753083869295
"hsa-miR-1182",-0.580827033137665,3.22263132215889,1.04875164077175,2.61210522582093,1.54407235133398,0.272120679692737,0.589532157932511,2.63883519382416,2.51036320317168,0.113617388469656,0.772063675934714,2.15885596792678,1.70784103598157,2.0488342778111,0.171956296006395,2.60919044221202,1.4021884337418,9.51540200532949,0.703048059770719,1.2564769034225,2.04601078038481,1.3195427918766,0.890410425419522,1.60596788489426
"hsa-miR-92b*",9.70977207415658,-0.493383028756131,3.63617332715507,1.77720885884159,2.05648433967266,5.06722266031598,1.57548128071699,2.40950553249116,1.81959216413457,0.0805677973574139,4.86376801209635,3.65542167168184,0.879930856192844,1.46198266976843,3.48664487489629,1.27162288273135,-0.394492391328136,2.57835910411004,-5.03975164653673,2.6837159895001,3.14367504002128,1.43745893517565,3.1161864051371,3.18826212420657
"hsa-miR-181d",3.40556016694989,4.60844438390343,5.05230328789563,4.58341197288624,5.23610146872128,4.27920085784009,5.32046987551516,5.38898817227257,5.26601777291042,5.29399611971067,4.81876417244525,1.35907749878898,5.21391180555603,4.97528350165619,5.80857811790842,4.93335310153406,5.5291737745276,5.78817592746458,6.08419058013918,2.42088549733177,4.68865371769656,2.84312621038786,5.04342587730258,5.87672050568255
"hsa-miR-1299",6.04678809871722,5.00491436637513,5.35990414219401,3.83216190222603,3.75607002732791,4.95829471819102,4.35753089185325,5.09249161832283,6.28465071197775,4.77010751811503,5.12308633700825,4.21601089067106,4.37146407373695,5.47967001690163,4.23183864685917,6.50498769266274,4.82365562283954,5.74573428240564,3.55113452969973,2.37246656883488,5.06667691512522,4.92038191746209,4.88699293504638,3.71862684939295
"hsa-miR-939",4.39268698017176,4.16398089184245,4.9128697010767,3.78506817783989,5.28799267373642,5.06722266031598,5.44587432841157,5.18879414625974,4.9204957778751,5.62164106891889,5.18464925339337,3.11337295554422,4.90800152385074,4.65425794277085,4.40448695248127,5.00584278943009,4.39305232304328,5.13830498049648,5.46672401421575,3.19963999669919,5.15841580120736,4.35927728037727,5.0597965335883,5.46442714428675
"hsa-miR-1179",1.41002191780881,-0.0161013983660965,9.20457994710734,2.43811902563505,3.62272423690584,1.95516621996777,2.41515020542639,2.39009010678389,-0.00843109088458175,2.80593069148089,2.90609651011792,2.43087240264052,-0.730550986304485,0.073775080685197,0.750767614649677,2.19180865849838,2.51139213259429,1.65038821473531,0.272739758698944,2.09051405240744,6.39186084060633,1.36661485055499,1.7088136292477,-0.169599277674909
"hsa-miR-181b",6.76142224841242,3.99695992613745,5.11429705421168,4.56646021954825,4.92053055353198,3.30648419817368,5.50238248025987,5.36860912710536,5.29623970184693,5.3518120462011,5.26175043718707,2.60597546803078,4.70853986397445,4.67820433393079,4.90137570585512,4.86553929032372,4.49461977506234,5.54908630769427,6.21208116000608,1.78036679773432,4.47112631692098,3.60439992647854,4.6196413116425,5.99715712040284
"hsa-miR-1275",4.25145930837848,3.58076657809053,3.462854611156,3.32298722126177,3.44738029985638,3.17061444490799,3.26203333919691,3.23753817419079,3.26462515176411,3.28141190791289,4.09687324939208,-0.0739038178173024,2.46106146766229,3.8091283465253,3.0191770408783,3.36704740153275,2.03570378356211,3.28765594483229,8.81937280691865,4.3251316465334,3.85655251755138,3.72371909468334,3.86457840530465,3.30587540792333
"hsa-miR-876-3p",0.858428738182136,1.12206105874432,2.12372181097775,2.83635196990949,-1.80042149816739,-1.76660715382096,0.592822876281998,1.2130454896981,-1.30515545724846,3.23232076252708,-0.588497608018527,11.9242951482804,2.35430122545584,9.76193894618671,-7.2455277117806,-6.3376639571659,9.46436951227753,3.26657398045834,0.968747033604327,0.747311341945077,0.868902679369647,1.23577974328101,2.28566291619503,-0.293842574104775
"hsa-miR-324-3p",4.97932801200601,3.95800557653269,5.43225157838776,4.87138682130526,4.35735212472774,4.44634689182091,3.86465169471151,4.32111562884868,6.19484725391403,4.89294759481017,4.93276608983616,3.29109958755676,3.82719710934636,6.17265392148985,5.03194827627256,4.3869150760561,3.69665378416912,4.15583340901722,5.39401742693563,4.64741410157725,4.72271355658818,4.4016482134812,5.30831099516212,4.79757385920394
"hsa-miR-188-5p",5.10325507197859,4.88447240008445,4.91109856507114,4.36004887202339,4.94936077193871,4.90316459683489,4.57901899472592,4.67926952103738,4.99368568228873,4.77328376576406,4.83118561520738,3.58206217479426,4.07321184286839,5.56952542117874,4.32839632342038,5.29614754340641,4.79132128321574,5.08264554112506,4.66883564112522,4.07564814482895,5.38531023231183,5.08146106849091,4.2274353485653,5.21087274699902
"hsa-miR-320d",6.18473771017733,3.89830704456836,5.11375966578182,4.79753028326579,5.1824603036704,5.31398007507524,3.14803763105221,4.11352965235585,4.94008591970153,5.03908442346619,4.98451871763807,2.51470452423355,3.5283600248355,5.6279899301806,4.56962536620356,4.91220913376033,2.9116179594097,4.32031570383855,4.34489523429922,4.4783383034335,5.65514514201828,5.28524055397576,4.38646264391697,5.06316638925811
"hsa-let-7b",3.78863560166666,2.9793714594783,3.50498769266274,3.25271311155094,8.77476696713306,2.59987167273505,2.22690922278192,3.48667190234639,3.38338261337008,3.992851800184,3.41015885651193,2.68458784299716,3.65406313264398,4.20342279113531,2.76928617585735,3.05430150335943,1.98452810515424,3.83904048341603,3.70475357894785,2.85656207861802,3.3832713153297,2.46910582464453,2.53207179256905,4.10153578538065
"hsa-miR-340*",3.04278667396303,0.89654482080176,2.68337599446528,3.17237133995867,2.29826386635533,1.2594888374024,-0.0533309506553649,1.74668253058146,-0.911275742583702,1.7339568924841,1.33119900941721,2.34360793793717,1.93152308488758,0.532142977526957,0.211198641202253,1.18200892107884,1.29941758324551,-4.12972887860178,2.88763093453586,1.85665947837376,9.24954441867195,2.44989860230307,2.29882368820046,2.00564179406811
"hsa-miR-584",4.35653542623036,4.54018229607242,5.49835810812905,4.53258253043152,4.50300010535674,4.41022915299733,6.55507222700797,4.30692130687367,5.93916779658285,4.32641726236487,4.10106508113843,3.15550412205789,3.58909830396989,6.10656733722307,4.42541029204804,3.77281152109843,3.19911682975053,3.73795386237624,4.67695507494115,3.42177899171857,4.85640660382859,4.17075911889857,4.98184991399276,4.63766240764519
"hsa-miR-1288",3.35944582896875,1.19905037978154,9.41325493779792,2.5944484650818,0.184089446096202,4.85228005530762,7.44709893455151,1.75421579799345,2.51036320317168,-2.22346811096374,1.45635145783713,2.19676471222753,0.808717172104985,3.06373244371644,2.37423352194897,7.86489555326331,-0.0437344842623252,2.38803575172347,-0.297341570160796,-0.390439048920856,2.61235957655234,-0.608384694750705,-0.193233157843368,-0.82333561719378
"hsa-miR-940",3.5712666331442,4.8823207299584,3.90333333664959,4.29998237747099,4.67884263936289,4.33926568213341,4.12877427420406,4.80560149772327,4.96194970343487,4.52213360838704,4.5421763153721,3.83930055251915,4.41126284854856,4.5389937449424,4.34612435241367,4.78273302997539,4.88100429332509,4.00757676034601,6.95238482400384,3.48392409622211,4.42628018810138,4.74769352360323,4.81984340104243,4.55051285746301
"hsa-miR-409-3p",0.375272802288324,0.965465000542271,7.42730278609526,9.40038785451181,2.58193447462764,1.89526539001314,-1.0407598451304,3.12430795036616,6.37819339760676,1.56641284776145,3.27618531364235,3.28492775312775,1.32365829102624,0.0771091024144898,0.966179782802046,2.07084130153204,1.60705423688797,2.65030342030727,1.55198154234523,0.662986941520393,1.99105139977845,1.61181920464769,-0.0143062236271113,1.79280955179292
"hsa-miR-631",3.761219307921,0.148894677913437,0.364259431568048,2.07472976964581,2.77149623067341,0.794345492309137,2.67945802962128,0.616028465222307,1.55523405250092,1.62220882300272,-1.86875243079277,2.50800516319105,-1.31568716944396,-0.629101220293254,0.251006308509398,2.35417200115851,2.50278783251761,-2.28257138263001,9.26138507161289,2.59741890065048,1.17496050644234,-3.14214190782556,1.63325821608237,0.0148891199235053
"hsa-miR-107",5.4237384988702,2.76743572923091,8.65557830536922,0.620154334831976,2.64093205946636,-3.28886248546637,2.65066921863516,2.32996599904565,2.18055304494034,2.80690184467789,3.22910812379391,2.21137827374685,0.0083404621154651,3.94328561325891,2.30408926930517,1.80179768847435,3.34359045735072,3.81699590690366,2.19773583227649,2.44736099060554,-2.13639768911542,2.27423511840644,2.53929035407806,3.67137716866101
"hsa-miR-1290",4.54692963961586,4.18386282060617,5.89971943947772,4.29019214429879,4.58453263378812,4.27927590198298,3.9807967255252,3.89605770557873,4.33381655701505,4.09125214845023,5.38745284432201,4.6777235874682,3.05398711673222,5.59476648991327,3.7464095162019,4.26309827373177,4.03669937221329,4.74605634813482,4.9360140887976,4.02023815577603,5.00082435482159,3.69800061260085,4.31464650169465,4.20720725248128
"hsa-miR-1279",1.57641571558501,-1.36783528994792,8.90103581674673,0.716940338851867,0.504198224765393,5.30152472851038,0.980387226839871,3.13771286328484,2.03842213392422,-0.914114462028595,0.393069736325767,2.9754744636524,2.51752515078382,4.24599756766386,1.8193828858447,0.965105148694361,2.49091767027011,3.13002016941243,-1.87434466679186,2.09570740884482,0.397833731728398,1.18534898472641,3.07990184107612,2.71562281241071
"hsa-miR-151-5p",1.76041939654806,0.0060589566176881,8.94883822091033,1.70732511444939,3.03746340426325,6.27267177063986,0.9412730377858,0.0533546064775776,-0.300619653262724,3.0234265845385,-1.92498827063576,3.58963646671379,0.456947731370078,0.292696716042801,2.22975986697741,4.76492094001207,0.931805350061568,1.29580294351802,-0.444052339955517,2.13508366972096,5.87931661738231,-0.0555773513817564,1.28881212028341,2.2373890302891
"hsa-miR-720",4.60731670056295,4.91037674043595,4.33811487606875,3.67148360543892,5.00557694508575,3.98252727505044,3.79517366706407,3.76855170198203,3.67183116873412,4.96744392938635,5.37423442631087,4.48268309922481,4.77027617123954,3.82974505705203,4.3272741826801,5.18053975811749,4.36376471721171,3.84673098754008,1.47268947472269,3.7198525993715,4.6868926628288,4.2626518906618,4.09892901297676,5.3565819059648
"hsa-miR-144",0.79373560655768,1.63182184176033,-0.816282799818016,1.86691747082776,1.00860592539898,0.467302438173086,-1.43435681460516,1.52051930500646,1.8354806905938,2.45614430233759,0.997466351662857,7.38049223475764,2.35304347718289,8.22067626847732,1.8503097756591,-0.0382319279545133,1.28722108709955,2.43494335120104,-0.0175413083482046,2.28513377862768,1.36161285433582,-1.65814811376386,1.64151504780367,2.34333618324818
"hsa-miR-513a-3p",3.9101080623062,2.47396662048751,-0.31058041859695,1.53056620889515,0.471852741927099,2.15099956650669,-1.19681364069784,1.59481174572889,-0.381922446513155,-1.6044334971218,2.9076700174278,1.94876491669295,0.687575307123593,2.29408194412408,3.1526241121147,3.71750644233093,-0.0444629452179138,-0.948730091346797,9.03670113028536,1.70978071583539,1.54725831260928,0.0321037214994911,-0.0750946805369204,6.9820010241057
