"","GSM2079803","GSM2079804","GSM2079805","GSM2079806","GSM2079807","GSM2079808"
"hsa-miR-628-5p",6.7809,13.3371,9.0652,4.4985,12.2249,11.8754
"hsa-miR-629",13.5838,9.3053,13.0173,13.0394,12.2249,11.8754
"hsa-miR-636",4.8397,4.4183,4.0888,3.3316,3.9631,4.8951
"hsa-miR-642",13.5838,13.3371,10.0051,8.7482,12.2249,11.8754
"hsa-miR-651",13.5838,10.3223,13.0173,13.0394,12.2249,11.8754
"hsa-miR-652",3.1337,3.058,3.6668,2.731,8.2019,11.8754
"hsa-miR-653",13.5838,13.3371,13.0173,13.0394,12.2249,11.8754
"hsa-miR-654-3p",13.5838,13.3371,13.0173,8.0158,12.2249,11.8754
"hsa-miR-654-5p",13.5838,13.3371,13.0173,13.0394,12.2249,11.8754
"hsa-miR-655",6.7576,4.9284,3.9267,3.8199,6.4546,8.9075
"hsa-miR-660",6.3262,5.3975,7.474,7.2218,5.2499,11.8754
"hsa-miR-671-3p",13.5838,9.3712,4.9857,5.0395,7.1194,8.8426
"hsa-miR-672",13.5838,13.3371,13.0173,7.0491,12.2249,11.8754
"hsa-miR-674",13.5838,13.3371,13.0173,13.0394,12.2249,11.8754
"hsa-miR-708",5.5275,5.9556,5.566,7.0169,4.9497,11.8754
"hsa-miR-744",5.1979,5.3071,4.7142,4.0506,4.3134,7.3151
"hsa-miR-758",13.5838,7.3576,4.2066,4.3406,-9.2454,-9.9099
"hsa-miR-871",13.5838,13.3371,13.0173,13.0394,12.2249,11.8754
"hsa-miR-872",13.5838,13.3371,13.0173,13.0394,12.2249,11.8754
"hsa-miR-873",13.5838,13.3371,13.0173,13.0394,12.2249,11.8754
"hsa-miR-874",13.5838,13.3371,13.0173,13.0394,12.2249,11.8754
"hsa-miR-875-3p",13.5838,13.3371,13.0173,13.0394,12.2249,11.8754
"hsa-miR-876-3p",13.5838,13.3371,13.0173,13.0394,12.2249,11.8754
"hsa-miR-876-5p",13.5838,13.3371,13.0173,13.0394,12.2249,11.8754
"hsa-miR-885-3p",13.5838,13.3371,13.0173,13.0394,12.2249,11.8754
"hsa-miR-885-5p",3.4635,3.3024,3.2557,3.048,12.2249,11.8754
"hsa-miR-886-3p",3.3262,3.0604,2.8213,2.05,2.6723,5.8523
"hsa-miR-886-5p",3.561,3.0661,4.4004,4.9462,3.9896,4.8506
"hsa-miR-887",13.5838,13.3371,13.0173,13.0394,12.2249,11.8754
"hsa-miR-888",13.5838,13.3371,13.0173,13.0394,12.2249,7.8525
"hsa-miR-889",7.5175,4.6965,4.4743,8.1137,6.329,11.8754
"hsa-miR-890",13.5838,13.3371,13.0173,13.0394,12.2249,11.8754
"hsa-miR-891a",13.5838,13.3371,13.0173,13.0394,12.2249,11.8754
"hsa-miR-891b",13.5838,13.3371,13.0173,13.0394,12.2249,11.8754
"hsa-miR-892a",13.5838,13.3371,13.0173,13.0394,12.2249,11.8754
"hsa-miR-9",7.7257,7.2955,13.0173,3.0742,12.2249,6.0612
"hsa-miR-92a",0.2707,0.3078,-0.4064,-0.3725,1.8901,2.8383
"hsa-miR-93",1.3519,1.0363,0.6499,0.5614,2.4606,3.8627
"hsa-miR-95",7.5223,9.3299,6.3905,4.2383,7.0043,11.8754
"hsa-miR-96",13.5838,13.3371,13.0173,13.0394,12.2249,11.8754
"hsa-miR-98",13.5838,13.3371,13.0173,13.0394,12.2249,11.8754
"hsa-miR-99a",-0.5032,-0.9481,-2.6898,-2.2446,-2.8374,-1.9735
"hsa-miR-99b",2.3542,2.3006,1.9854,1.0848,2.5327,3.8078
