"","GSM5031574","GSM5031575","GSM5031576","GSM5031577","GSM5031578","GSM5031579","GSM5031580","GSM5031581","GSM5031582","GSM5031583","GSM5031584"
"hsa-miR-1185-2-3p",2.10401058697426,2.53417181592769,1.33320818528216,1.33320818528216,1.33320818528216,1.84963163074203,3.08622049876332,2.4492876150515,2.25563512231622,1.33320818528216,1.33320818528216
"hsa-miR-1185-5p",1.33320818528216,2.168732763335,1.33320818528216,1.33320818528216,1.33320818528216,2.07958052038919,2.10083793931809,1.86953386210258,2.25563512231622,1.33320818528216,1.33320818528216
"hsa-miR-1193",1.33320818528216,2.168732763335,1.33320818528216,1.33320818528216,1.33320818528216,1.33320818528216,1.33320818528216,1.86953386210258,2.25563512231622,1.33320818528216,1.33320818528216
"hsa-miR-1197",1.33320818528216,2.168732763335,2.33059177638015,1.33320818528216,1.33320818528216,1.84963163074203,2.10083793931809,1.33320818528216,2.25563512231622,1.33320818528216,1.33320818528216
"hsa-miR-122-5p",1.33320818528216,2.53417181592769,4.5045730369094,5.25933061329287,4.07742756064139,1.33320818528216,1.33320818528216,1.33320818528216,1.97202903039175,2.14023397976326,2.10791074044889
"hsa-miR-1228-3p",1.33320818528216,2.168732763335,3.32758010515286,2.64126144861462,2.51452749234203,1.33320818528216,1.33320818528216,1.33320818528216,1.97202903039175,2.49420504348342,2.44870793258868
"hsa-miR-1228-5p",3.0927893437967,3.39250278289375,2.75841543495097,1.33320818528216,3.00732066735433,2.07958052038919,2.10083793931809,1.86953386210258,1.33320818528216,1.33320818528216,2.10791074044889
"hsa-miR-1237-3p",1.33320818528216,1.33320818528216,2.33059177638015,1.33320818528216,1.33320818528216,1.33320818528216,1.33320818528216,1.33320818528216,1.97202903039175,1.33320818528216,1.33320818528216
"hsa-miR-1245a",1.33320818528216,1.33320818528216,1.33320818528216,1.33320818528216,1.33320818528216,1.33320818528216,1.33320818528216,1.33320818528216,2.47350896515992,2.14023397976326,1.33320818528216
"hsa-miR-1245b-3p",2.10401058697426,1.33320818528216,1.33320818528216,1.33320818528216,1.33320818528216,1.33320818528216,1.33320818528216,1.86953386210258,1.33320818528216,1.33320818528216,1.33320818528216
"hsa-miR-1245b-5p",2.10401058697426,1.33320818528216,1.33320818528216,1.33320818528216,1.33320818528216,1.84963163074203,1.33320818528216,1.86953386210258,1.33320818528216,1.33320818528216,1.33320818528216
"hsa-miR-1246",1.33320818528216,1.33320818528216,3.88939818943847,3.17510957344364,2.51452749234203,1.84963163074203,1.33320818528216,1.86953386210258,3.80426734148436,2.49420504348342,5.00288856429404
"hsa-miR-1254",2.91156693933161,2.8088833783377,2.75841543495097,2.64126144861462,2.51452749234203,2.65865181109363,2.10083793931809,2.29347332332904,1.33320818528216,2.14023397976326,1.33320818528216
"hsa-miR-1255b-5p",1.33320818528216,2.53417181592769,2.33059177638015,1.33320818528216,1.33320818528216,1.33320818528216,1.33320818528216,2.1083217964975,1.33320818528216,1.33320818528216,2.10791074044889
"hsa-miR-125a-3p",4.94650516784009,5.27131829582803,4.28935295912154,3.85085689179981,5.27102784918749,3.92283353904959,2.69474691816257,3.65177650969714,4.63424581123893,3.60953483984578,3.40337530792403
"hsa-miR-125a-5p",12.7339874184596,12.5444464692737,10.5957950337241,10.4601380813575,11.4382087742333,11.8896808876635,9.44372698796691,11.8390082235148,8.87977936531296,9.36232372562548,8.49813623055884
"hsa-miR-125b-1-3p",9.53732070321272,9.98782770715567,7.49780078659318,7.85235485361452,8.06676880349993,7.86418258744689,7.44702183802293,7.88164959157655,5.80450186375279,7.02970104244524,6.06577206437078
"hsa-miR-125b-5p",13.5173752835704,12.6331531963038,12.3427747939884,12.766233145263,13.3435589075982,11.844862482083,11.8042195271637,12.0068452665855,10.9134627795802,11.1597221185794,10.133349711752
"hsa-miR-1260a",3.25202209823359,3.91170442611473,3.54121614688015,4.30437085702516,4.2528124954628,2.40868931786028,1.33320818528216,2.4492876150515,3.19333046035363,3.47739255886045,2.10791074044889
"hsa-miR-1260b",3.39436047371734,3.39250278289375,3.07375474167472,2.64126144861462,3.87717591245676,3.19790044483265,1.33320818528216,2.70741407813912,3.48885022822368,2.76118977549256,2.9189873555982
"hsa-miR-1262",2.91156693933161,2.8088833783377,2.33059177638015,1.33320818528216,1.33320818528216,1.33320818528216,2.10083793931809,1.33320818528216,1.33320818528216,2.49420504348342,1.33320818528216
"hsa-miR-1269b",1.33320818528216,1.33320818528216,1.33320818528216,1.33320818528216,1.33320818528216,2.25815679989708,1.33320818528216,1.33320818528216,1.33320818528216,1.33320818528216,1.33320818528216
"hsa-miR-127-3p",11.6438765582307,12.3754190155259,11.637054196059,11.49812728958,11.9027883003825,11.8777839982721,12.2333793308872,12.048401541302,11.5427701393148,10.9490366050512,10.4444930019774
"hsa-miR-127-5p",4.7540675656856,3.79890156578694,4.8569167733122,4.30437085702516,3.6435409657144,4.36677461444073,6.06302405590637,4.71455916009723,5.82180712997126,4.9129115499708,4.54315786839066
"hsa-miR-1270",2.91156693933161,2.53417181592769,2.33059177638015,4.09570578873212,3.00732066735433,1.33320818528216,2.43872931286236,1.33320818528216,1.33320818528216,1.33320818528216,2.44870793258868
"hsa-miR-1273d",2.10401058697426,1.33320818528216,1.33320818528216,1.33320818528216,1.33320818528216,1.33320818528216,1.33320818528216,1.86953386210258,1.33320818528216,1.33320818528216,1.33320818528216
"hsa-miR-1278",2.70011951706306,2.168732763335,1.33320818528216,1.33320818528216,1.33320818528216,2.25815679989708,2.69474691816257,2.29347332332904,2.25563512231622,2.14023397976326,2.44870793258868
"hsa-miR-128-1-5p",2.10401058697426,2.53417181592769,1.33320818528216,2.64126144861462,1.33320818528216,2.07958052038919,2.10083793931809,1.33320818528216,1.97202903039175,2.49420504348342,1.33320818528216
"hsa-miR-128-3p",10.1983795047742,11.1214765381786,8.08455499961004,8.33767191648616,8.77141577957596,10.066240930579,8.6785126413491,9.62243135595911,7.57519256281407,7.86566592742996,7.54061067178412
"hsa-miR-1285-3p",1.33320818528216,2.168732763335,2.75841543495097,1.33320818528216,1.33320818528216,1.33320818528216,1.33320818528216,1.33320818528216,1.97202903039175,1.33320818528216,1.33320818528216
"hsa-miR-1287-5p",3.25202209823359,2.168732763335,2.75841543495097,1.33320818528216,2.51452749234203,2.07958052038919,3.51558664834756,3.10170243821784,2.65516132029158,2.98013429273758,1.33320818528216
"hsa-miR-1288-3p",1.33320818528216,1.33320818528216,1.33320818528216,1.33320818528216,1.33320818528216,1.84963163074203,1.33320818528216,1.86953386210258,1.33320818528216,1.33320818528216,1.33320818528216
"hsa-miR-129-2-3p",2.10401058697426,1.33320818528216,3.07375474167472,3.17510957344364,2.51452749234203,1.33320818528216,2.10083793931809,2.29347332332904,2.65516132029158,2.76118977549256,2.10791074044889
"hsa-miR-129-5p",3.0927893437967,5.53774256957611,3.72614453238213,3.85085689179981,4.07742756064139,2.76608654275214,2.10083793931809,2.1083217964975,2.95236786668891,2.14023397976326,1.33320818528216
"hsa-miR-1291",2.10401058697426,2.168732763335,5.71353982243137,2.64126144861462,3.00732066735433,2.25815679989708,1.33320818528216,1.33320818528216,3.39730176920196,3.33116077081226,2.70671887521544
"hsa-miR-1292-5p",1.33320818528216,3.03352580886025,2.33059177638015,2.64126144861462,1.33320818528216,2.76608654275214,2.69474691816257,2.1083217964975,1.97202903039175,2.14023397976326,1.33320818528216
"hsa-miR-1296-5p",2.10401058697426,2.53417181592769,4.03564593353398,4.64765289007888,3.6435409657144,2.25815679989708,2.90552395541442,2.81811058776964,3.7318605093761,4.03994679969742,3.5326078656042
"hsa-miR-1301-3p",5.15561687690106,5.46651930408461,3.88939818943847,4.64765289007888,5.18764409104959,5.05844417494665,2.90552395541442,5.06826289159241,4.06149071614713,4.03994679969742,3.10085326220909
"hsa-miR-1304-3p",2.91156693933161,4.11336196362428,1.33320818528216,1.33320818528216,3.3624258961907,2.54053364274142,4.10681279437431,2.91976889828265,3.19333046035363,2.76118977549256,2.44870793258868
"hsa-miR-1304-5p",2.70011951706306,3.03352580886025,2.33059177638015,2.64126144861462,3.00732066735433,2.65865181109363,2.10083793931809,2.91976889828265,2.95236786668891,3.16721000601572,2.70671887521544
"hsa-miR-1307-3p",7.89027388238887,8.62223280298474,7.19313542877752,7.00130999432952,7.65117441193515,8.13377205909249,5.48982467647776,7.42475330803734,4.7834353715702,6.06180558226417,4.76583483284789
"hsa-miR-1307-5p",2.10401058697426,2.53417181592769,2.75841543495097,1.33320818528216,1.33320818528216,1.33320818528216,1.33320818528216,1.33320818528216,1.33320818528216,1.33320818528216,2.10791074044889
"hsa-miR-130a-3p",4.19394575976454,3.91170442611473,4.03564593353398,4.09570578873212,1.33320818528216,3.19790044483265,4.74446374124357,3.47048113186719,4.27903323822324,4.29384807714604,3.65075682758319
"hsa-miR-132-3p",5.80282034037915,5.14006427865202,6.38833885249946,5.25933061329287,5.00478684727388,3.92283353904959,5.14563367851796,4.28039970021614,5.2093519125264,5.10105875416368,3.10085326220909
"hsa-miR-132-5p",5.89883875957286,5.09350664198878,3.54121614688015,4.48630701543178,3.6435409657144,3.12224638682498,4.32969503438013,3.81211633089451,2.95236786668891,3.60953483984578,3.40337530792403
"hsa-miR-133a-3p",1.33320818528216,1.33320818528216,3.32758010515286,3.17510957344364,3.00732066735433,1.84963163074203,1.33320818528216,1.33320818528216,1.33320818528216,1.33320818528216,1.33320818528216
"hsa-miR-134-3p",1.33320818528216,1.33320818528216,1.33320818528216,1.33320818528216,1.33320818528216,1.84963163074203,2.10083793931809,1.86953386210258,1.97202903039175,1.33320818528216,2.10791074044889
"hsa-miR-134-5p",7.0407816430155,8.63445551505732,6.49227152460742,7.52017539611706,7.41539510469095,7.2014989471938,8.02878361559222,6.63737552113082,6.93817965390295,7.29306664692573,6.26076234541538
"hsa-miR-1343-3p",2.10401058697426,3.03352580886025,2.33059177638015,1.33320818528216,1.33320818528216,2.40868931786028,1.33320818528216,2.1083217964975,1.33320818528216,1.33320818528216,1.33320818528216
"hsa-miR-135b-5p",1.33320818528216,1.33320818528216,1.33320818528216,1.33320818528216,1.33320818528216,2.07958052038919,2.69474691816257,1.86953386210258,2.65516132029158,2.14023397976326,2.10791074044889
"hsa-miR-136-3p",5.37200532959057,4.11336196362428,5.37556452127072,5.44592122434183,4.2528124954628,3.78600497513429,6.35933905997446,4.12745356716519,6.56977193004748,5.614586149795,6.0233959079586
"hsa-miR-136-5p",5.19401972136111,5.87671257453559,3.32758010515286,4.30437085702516,1.33320818528216,4.99841951607751,6.72678066461382,5.20757679811096,4.59438505714221,3.73016545347063,5.12834804427705
"hsa-miR-137",3.64106920201112,2.8088833783377,2.33059177638015,2.64126144861462,1.33320818528216,2.54053364274142,4.46098039034962,2.4492876150515,3.29916279234906,3.47739255886045,2.10791074044889
"hsa-miR-138-5p",2.10401058697426,3.03352580886025,2.33059177638015,1.33320818528216,2.51452749234203,1.84963163074203,2.10083793931809,1.86953386210258,1.33320818528216,1.33320818528216,1.33320818528216
"hsa-miR-139-5p",1.33320818528216,2.168732763335,3.07375474167472,1.33320818528216,3.87717591245676,1.33320818528216,2.10083793931809,1.33320818528216,1.97202903039175,2.49420504348342,1.33320818528216
"hsa-miR-140-3p",10.857528864036,9.15920950678737,10.4356014734721,9.78670141295616,10.5630500081363,8.76596150847629,8.77262141712385,7.70514036830586,8.70208781395199,9.22272002589753,8.49426483720715
"hsa-miR-140-5p",7.75579465604928,7.5318935154557,5.42898309585242,5.44592122434183,5.68978656121442,5.48000353844135,4.58119757991076,4.45100762241161,3.87311423128254,5.67499873165162,5.20628673175317
"hsa-miR-142-3p",2.44320644116334,2.168732763335,1.33320818528216,3.17510957344364,1.33320818528216,1.33320818528216,1.33320818528216,1.33320818528216,1.33320818528216,1.33320818528216,1.33320818528216
"hsa-miR-142-5p",2.10401058697426,1.33320818528216,4.28935295912154,3.17510957344364,2.51452749234203,1.33320818528216,1.33320818528216,1.33320818528216,1.33320818528216,1.33320818528216,1.33320818528216
"hsa-miR-144-5p",1.33320818528216,1.33320818528216,2.33059177638015,1.33320818528216,1.33320818528216,1.33320818528216,1.33320818528216,1.33320818528216,1.33320818528216,1.33320818528216,2.10791074044889
"hsa-miR-146b-3p",3.25202209823359,3.03352580886025,2.33059177638015,1.33320818528216,1.33320818528216,3.19790044483265,4.89100839921506,3.53359500493195,3.39730176920196,2.98013429273758,2.10791074044889
"hsa-miR-146b-5p",8.98569920813517,7.67288328464822,7.83075182251668,6.01637262671584,5.74910586737605,7.86697634447174,10.8123563386371,8.0678681699944,7.96585598655503,8.2299004350055,7.15563983960299
"hsa-miR-148b-3p",10.7345199272237,10.0785921541878,9.36135824787305,9.60786910744492,9.54406540412537,9.38838713245385,10.4004323396292,9.32913559200872,9.51810710999386,9.51665284864315,9.44264962728877
"hsa-miR-148b-5p",3.94448164429011,3.03352580886025,2.33059177638015,1.33320818528216,1.33320818528216,2.07958052038919,2.69474691816257,2.4492876150515,3.19333046035363,2.76118977549256,3.5326078656042
"hsa-miR-149-5p",5.56005822625694,5.53774256957611,5.00516068758229,4.09570578873212,5.49558506627519,5.38952178569047,4.74446374124357,5.04721042627798,5.01213189940329,5.01006515899031,4.41729640958811
"hsa-miR-150-5p",1.33320818528216,1.33320818528216,2.33059177638015,3.17510957344364,4.07742756064139,1.33320818528216,1.33320818528216,1.33320818528216,1.33320818528216,2.98013429273758,1.33320818528216
"hsa-miR-151b",4.59061706664138,5.18516056616013,4.401021000574,5.44592122434183,5.09912310050297,3.46401589984002,4.52235339235539,3.65177650969714,4.17442812511001,2.76118977549256,4.60215995357258
"hsa-miR-152-3p",12.1970182864727,12.297494274886,11.1405572756614,10.7963116139658,11.2172909181535,9.67489798818165,11.001153258212,9.59011713514666,10.1780049254058,10.1986969790821,9.58231340919322
"hsa-miR-152-5p",3.74968476562738,1.33320818528216,2.33059177638015,1.33320818528216,1.33320818528216,3.0419967781487,2.90552395541442,2.4492876150515,2.47350896515992,1.33320818528216,2.9189873555982
"hsa-miR-1538",1.33320818528216,1.33320818528216,2.33059177638015,2.64126144861462,2.51452749234203,1.33320818528216,1.33320818528216,1.86953386210258,1.33320818528216,2.14023397976326,1.33320818528216
"hsa-miR-154-3p",2.70011951706306,1.33320818528216,2.33059177638015,2.64126144861462,1.33320818528216,1.84963163074203,2.43872931286236,1.33320818528216,2.65516132029158,2.98013429273758,2.9189873555982
"hsa-miR-154-5p",2.91156693933161,2.53417181592769,4.03564593353398,1.33320818528216,3.00732066735433,2.07958052038919,4.02398806593206,2.29347332332904,3.87311423128254,4.12972809389979,3.10085326220909
"hsa-miR-15a-5p",2.10401058697426,1.33320818528216,2.33059177638015,1.33320818528216,2.51452749234203,1.84963163074203,3.08622049876332,1.33320818528216,1.33320818528216,2.49420504348342,2.10791074044889
"hsa-miR-16-5p",6.72454043393435,6.38120458857706,6.68004659583828,5.95625555562426,5.42455712752086,4.77799880832656,7.22621797321393,5.16913175197239,6.7790518845515,6.40260920541762,5.54293707238251
"hsa-miR-17-3p",1.33320818528216,1.33320818528216,1.33320818528216,1.33320818528216,1.33320818528216,2.07958052038919,1.33320818528216,2.1083217964975,1.33320818528216,1.33320818528216,1.33320818528216
"hsa-miR-17-5p",6.01050803562803,3.67620748732825,3.54121614688015,4.30437085702516,2.51452749234203,4.23365722046846,6.79023616973161,4.45100762241161,4.3764680299291,5.41646232918669,4.34994020976943
"hsa-miR-181a-3p",6.03183973252232,5.27131829582803,6.27632750754664,5.61106939338429,5.49558506627519,5.27622252530494,5.95636874995366,5.55919006045954,5.51636153981367,5.58340189802887,4.54315786839066
"hsa-miR-181a-5p",9.9325621737091,10.0067566289349,8.46898801146204,8.72739364642415,8.24204398987539,8.86430720274121,9.02026887606754,9.27143403434508,9.51012893652687,8.51634413247323,9.25635048986956
"hsa-miR-181b-3p",2.70011951706306,1.33320818528216,1.33320818528216,1.33320818528216,1.33320818528216,1.33320818528216,2.90552395541442,1.33320818528216,2.25563512231622,1.33320818528216,2.10791074044889
"hsa-miR-181b-5p",7.71683314792344,7.62468017306801,7.17763282381224,6.97126269424139,7.37833111988846,7.07188541133693,7.76387597474828,7.42881983717144,8.0117852764346,7.51568881069095,7.96099504620076
"hsa-miR-181c-3p",3.64106920201112,1.33320818528216,4.03564593353398,3.17510957344364,3.6435409657144,2.95648730956676,3.84215075968684,2.5855364793667,3.48885022822368,3.16721000601572,2.10791074044889
"hsa-miR-181c-5p",2.70011951706306,2.168732763335,2.75841543495097,1.33320818528216,2.51452749234203,1.84963163074203,2.90552395541442,2.29347332332904,2.81262777579043,2.49420504348342,2.10791074044889
"hsa-miR-181d-5p",5.80282034037915,5.60560715110923,4.6915593158324,4.48630701543178,4.54958964905692,4.26812257171294,5.63527718943677,4.12745356716519,4.81842520269826,4.63662036523948,5.38443743720528
"hsa-miR-184",3.0927893437967,5.09350664198878,1.33320818528216,3.55401275264483,2.51452749234203,4.54569089907512,2.10083793931809,2.1083217964975,1.33320818528216,1.33320818528216,4.04319890328058
"hsa-miR-186-5p",7.85482329381745,8.30296445089936,7.29722480235161,6.37887333143404,6.10741211163785,6.19189257537857,6.72678066461382,5.82928937471855,6.21131997077992,6.06180558226417,6.10693767832175
"hsa-miR-187-3p",2.44320644116334,1.33320818528216,2.33059177638015,1.33320818528216,2.51452749234203,1.84963163074203,1.33320818528216,1.86953386210258,1.33320818528216,1.33320818528216,2.10791074044889
"hsa-miR-18a-3p",2.91156693933161,1.33320818528216,1.33320818528216,2.64126144861462,1.33320818528216,2.25815679989708,1.33320818528216,2.4492876150515,1.33320818528216,2.14023397976326,1.33320818528216
"hsa-miR-18a-5p",2.10401058697426,1.33320818528216,1.33320818528216,1.33320818528216,1.33320818528216,1.84963163074203,2.69474691816257,1.33320818528216,2.25563512231622,3.16721000601572,2.10791074044889
"hsa-miR-1908-5p",2.70011951706306,2.168732763335,1.33320818528216,1.33320818528216,3.00732066735433,2.25815679989708,2.10083793931809,1.33320818528216,1.33320818528216,1.33320818528216,1.33320818528216
"hsa-miR-190a-5p",1.33320818528216,1.33320818528216,1.33320818528216,1.33320818528216,1.33320818528216,1.33320818528216,2.90552395541442,1.86953386210258,1.33320818528216,1.33320818528216,1.33320818528216
"hsa-miR-190b",2.10401058697426,2.168732763335,2.75841543495097,1.33320818528216,2.51452749234203,1.33320818528216,1.33320818528216,1.33320818528216,1.33320818528216,1.33320818528216,1.33320818528216
"hsa-miR-192-5p",6.6711810114354,6.30165604716267,4.5045730369094,4.79263254650852,4.79518888189201,4.39819620349423,5.86496871541627,4.35111316405399,4.85258122914896,4.96231031025224,4.95850846336609
"hsa-miR-193a-3p",1.33320818528216,1.33320818528216,1.33320818528216,1.33320818528216,1.33320818528216,1.84963163074203,2.69474691816257,1.86953386210258,3.65549070193601,2.76118977549256,3.10085326220909
"hsa-miR-193a-5p",8.53769120664539,8.20255366282775,7.69579226909049,7.14281781575294,7.75602879746487,7.1836807034664,6.23711991044241,6.92337492865356,5.28623757853682,6.45519955924494,5.44994667921693
"hsa-miR-193b-3p",4.11557757195817,3.39250278289375,7.42088389854475,5.82792908281112,5.09912310050297,2.54053364274142,3.74156734486736,3.59394623838997,5.47318738428097,4.9129115499708,4.34994020976943
"hsa-miR-193b-5p",4.59061706664138,4.44682946814681,4.401021000574,4.09570578873212,3.6435409657144,2.8648794704646,2.69474691816257,3.18400026759436,3.39730176920196,2.49420504348342,2.44870793258868
"hsa-miR-194-3p",1.33320818528216,1.33320818528216,1.33320818528216,1.33320818528216,2.51452749234203,1.84963163074203,1.33320818528216,1.86953386210258,1.33320818528216,1.33320818528216,1.33320818528216
"hsa-miR-194-5p",4.19394575976454,3.39250278289375,3.88939818943847,2.64126144861462,4.07742756064139,3.12224638682498,3.38701378520355,2.91976889828265,3.48885022822368,2.76118977549256,2.9189873555982
"hsa-miR-195-3p",4.53170167395446,5.31253533423719,3.07375474167472,3.55401275264483,3.00732066735433,2.40868931786028,2.90552395541442,2.29347332332904,1.33320818528216,1.33320818528216,1.33320818528216
"hsa-miR-195-5p",5.46910140464573,4.99560360414171,2.33059177638015,3.85085689179981,3.3624258961907,1.84963163074203,2.69474691816257,2.1083217964975,1.33320818528216,1.33320818528216,2.10791074044889
"hsa-miR-196a-3p",1.33320818528216,1.33320818528216,1.33320818528216,1.33320818528216,1.33320818528216,1.33320818528216,1.33320818528216,1.86953386210258,1.97202903039175,1.33320818528216,1.33320818528216
"hsa-miR-196a-5p",6.31887956722594,5.04538930861978,6.12284100555513,1.33320818528216,6.8106284777338,4.08676297036505,5.57884725449618,6.34195282914781,8.47500923232003,7.01809675849661,5.20628673175317
"hsa-miR-197-3p",5.87542743926504,6.10478995362432,6.78608960205986,7.19574964924107,8.11262415471691,5.22479283885496,5.42726204361179,5.3345730554436,6.34893853038428,6.64825036002205,5.20628673175317
"hsa-miR-1976",1.33320818528216,1.33320818528216,2.33059177638015,1.33320818528216,1.33320818528216,1.33320818528216,1.33320818528216,1.33320818528216,1.97202903039175,1.33320818528216,1.33320818528216
"hsa-miR-199a-3p",14.3314686097552,13.4059504395145,13.6670683282307,12.6129250613896,12.9430561382072,11.5107025257497,13.3063662457005,12.0500523494152,13.8985824212052,13.2200590770504,12.2756074389497
"hsa-miR-199a-5p",10.7570977019092,8.96962551689817,9.6690986863392,8.77164457431917,8.98370448935202,10.2106924873309,10.6962574786515,9.98750075667011,10.911445016773,9.79000759659936,9.76692114906554
"hsa-miR-19a-3p",2.44320644116334,2.168732763335,1.33320818528216,1.33320818528216,1.33320818528216,1.84963163074203,2.43872931286236,1.33320818528216,2.95236786668891,1.33320818528216,2.44870793258868
"hsa-miR-19b-3p",3.64106920201112,2.8088833783377,2.75841543495097,2.64126144861462,1.33320818528216,2.25815679989708,3.93600246490735,1.86953386210258,3.80426734148436,3.84119220033468,3.65075682758319
"hsa-miR-200a-5p",1.33320818528216,2.168732763335,1.33320818528216,2.64126144861462,1.33320818528216,1.84963163074203,2.10083793931809,1.33320818528216,1.33320818528216,1.33320818528216,1.33320818528216
"hsa-miR-200b-3p",3.39436047371734,3.91170442611473,3.07375474167472,2.64126144861462,3.00732066735433,2.95648730956676,2.69474691816257,2.29347332332904,2.81262777579043,2.49420504348342,2.70671887521544
"hsa-miR-200c-3p",3.0927893437967,3.22501616859652,2.75841543495097,3.17510957344364,3.00732066735433,2.25815679989708,1.33320818528216,1.33320818528216,1.33320818528216,2.14023397976326,1.33320818528216
"hsa-miR-203a-3p",5.37200532959057,1.33320818528216,3.88939818943847,2.64126144861462,1.33320818528216,1.33320818528216,1.33320818528216,1.86953386210258,1.97202903039175,2.49420504348342,2.10791074044889
"hsa-miR-20a-5p",6.40312491965543,4.65401712954999,4.28935295912154,3.55401275264483,3.87717591245676,4.67937360976178,7.94762752994243,4.45100762241161,4.98160945604306,5.55152716109682,4.76583483284789
"hsa-miR-21-3p",4.94650516784009,4.11336196362428,4.03564593353398,3.85085689179981,3.6435409657144,3.12224638682498,5.36185494027625,2.81811058776964,4.71078286723832,3.73016545347063,4.27923951126226
"hsa-miR-21-5p",17.0318654810599,16.1218831184832,15.0230475532533,14.6718172061467,14.7339256212512,14.3233541011758,16.5274258591527,14.1543014652909,15.5696504940661,15.3704050681977,15.1596280612852
