"","GSM1954293","GSM1954294","GSM1954295","GSM1954296","GSM1954297","GSM1954298","GSM1954335","GSM1954336","GSM1954337","GSM1954338","GSM1954339","GSM1954340","GSM1954341","GSM1954342","GSM1954343","GSM1954344","GSM1954345","GSM1954346","GSM1954347","GSM1954348"
"hsa-miR-23a",12.0124,13.034,13.0195,11.9977,11.005,11.0021,0.9928,1.9998,1.9634,10.9852,12.0311,11.0373,12.0125,10.0295,12.02,10.9983,12.003,11.9782,11.0006,12.0272
"hsa-miR-23b",12.0124,13.034,13.0195,11.9977,11.005,11.0021,11.9886,12.0273,11.0249,10.9852,12.0311,11.0373,12.0125,10.0295,12.02,10.9983,12.003,11.9782,11.0006,12.0272
"hsa-miR-24",-1.0034,-0.99,-1.9916,-0.0248,-0.0346,-1.021,-5.0129,-3.9942,-3.9971,-4.0286,-2.9889,-2.9874,-3.0076,-3.9932,-1.9995,-1.0009,0.0081,-1.0473,-2.0325,-1.9953
"hsa-miR-25",4.9875,3.01,0.9849,2.9629,0.9715,-0.0271,-1.0415,-1.0064,-1.0275,-2.0567,-0.0197,1.0054,-0.044,0.9999,0.9766,-0.0603,0.9685,-1.0732,-0.0366,0.9706
"hsa-miR-26a",0.9809,1.9986,0.993,0.9645,1.9699,0.9699,-3.0441,-1.9991,-1.0059,-1.0407,1.0043,1.0273,1.0099,-2.0054,2.0049,1.9666,2.9673,2.9621,1.9574,2.0354
"hsa-miR-26b",2.9937,5.0105,4.0008,4.9945,6.0102,2.9839,-0.0171,0.0062,2.0088,0.9648,3.9913,7.0221,5.0209,5.984,6.0158,6.9898,8.0642,5.9955,6.9864,3.0088
"hsa-miR-27a",3.9683,3.9926,2.9802,3.9635,5.9935,4.9811,-0.0551,0.9713,0.977,0.9344,1.988,1.9746,0.9528,0.9946,2.9634,5.9872,4.9693,4.936,3.9696,2.9731
"hsa-miR-27b",3.981,3.9978,3.9982,11.9977,6.992,3.9797,1.9716,3.0176,3.0111,2.9863,4.0165,4.0263,4.0069,3.0212,5.008,10.9983,4.9701,4.9413,3.9628,4.9944
"hsa-miR-28-3p",4.0087,5.0126,2.968,4.9698,11.005,4.0051,-1.0345,0.9878,0.9597,0.9614,1.9939,3.0061,2.9683,2.0121,3.0034,5.0026,5.9979,3.927,3.9877,4.0106
"hsa-miR-28-5p",8.0403,7.0029,7.9818,7.9685,11.005,11.0021,2.9637,2.9918,2.9962,5.9671,6.0169,6.0088,5.0046,3.0272,8.0205,10.9983,7.9809,11.9782,-2.009,4.9913
"hsa-miR-296-3p",12.0124,13.034,13.0195,11.9977,11.005,11.0021,11.9886,12.0273,11.0249,10.9852,12.0311,11.0373,12.0125,10.0295,12.02,10.9983,12.003,11.9782,11.0006,12.0272
"hsa-miR-296-5p",12.0124,13.034,5.9731,8.0249,4.9858,4.9601,1.9816,1.9991,4.0052,1.9638,5.0254,4.9756,5.0173,5.0046,4.9948,7.0022,6.0132,8.0122,6.9896,5.0339
"hsa-miR-298",12.0124,13.034,13.0195,11.9977,11.005,11.0021,11.9886,12.0273,11.0249,10.9852,12.0311,11.0373,12.0125,10.0295,12.02,10.9983,12.003,11.9782,11.0006,12.0272
"hsa-miR-299-3p",12.0124,13.034,13.0195,11.9977,5.0584,5.0102,11.9886,8.063,11.0249,10.9852,12.0311,11.0373,12.0125,10.0295,12.02,10.9983,12.003,11.9782,11.0006,12.0272
"hsa-miR-299-5p",12.0124,13.034,13.0195,11.9977,11.005,11.0021,11.9886,12.0273,11.0249,10.9852,12.0311,11.0373,12.0125,10.0295,12.02,10.9983,12.003,11.9782,11.0006,12.0272
"hsa-miR-29a",7.9913,4.9987,3.9842,5.9606,5.9762,4.9736,-2.0562,-0.0038,-0.0187,-0.0669,0.9857,0.9766,0.9803,-0.0233,1.9637,5.9586,4.9557,3.9201,3.9603,7.0157
"hsa-miR-29b",12.0124,13.034,8.9793,11.9977,11.005,11.0021,4.0324,5.0064,11.0249,10.9852,8.0295,6.9747,12.0125,5.9938,12.02,10.9983,6.9934,11.9782,11.0006,12.0272
"hsa-miR-29c",9.0029,9.0142,7.0028,7.9814,7.9912,6.9842,-0.0306,2.003,3.0111,1.9671,3.0275,3.0111,2.9937,3.0229,4.0053,6.9786,6.9881,5.9599,5.9793,5.0171
"hsa-miR-301a",4.9725,4.9951,3.9764,6.9906,4.9982,5.9743,2.9923,2.0099,2.9886,2.9663,7.0247,6.0341,7.0299,4.026,6.9782,4.9432,8.0005,6.9768,6.9835,5.9938
"hsa-miR-301b",6.9966,13.034,9.9946,11.9977,11.005,11.0021,6.963,6.0141,7.0075,10.9852,12.0311,11.0373,12.0125,6.0144,12.02,10.9983,8.9966,11.9782,11.0006,12.0272
"hsa-miR-302a",-11.966,13.034,13.0195,11.9977,11.005,11.0021,-13.9877,-13.9612,-14.9982,-15.0512,-12.9761,-14.9925,-13.9529,-15.9701,-13.986,-15.0197,-14.1019,-14.0431,-14.0475,-12.9979
"hsa-miR-302b",12.0124,13.034,13.0195,11.9977,7.2634,11.0021,11.9886,12.0273,-5.898,10.9852,12.0311,11.0373,12.0125,-6.9828,12.02,10.9983,12.003,-2.9659,-4.8168,12.0272
"hsa-miR-302c",12.0124,13.034,13.0195,11.9977,11.005,11.0021,11.9886,12.0273,-8.078,10.9852,12.0311,11.0373,12.0125,10.0295,-7.1087,10.9983,12.003,11.9782,11.0006,12.0272
"hsa-miR-30b",0.9785,1.9906,1.9951,2.9805,2.9846,1.9859,-2.0417,-1.977,-0.993,-0.0399,2.0217,2.0294,0.9919,-0.994,1.0025,1.9767,1.9755,2.9756,2.996,2.0086
"hsa-miR-30c",0.9761,2.0045,1.9859,1.9636,1.992,1.9699,-3.0208,-2.9915,-2.0022,-2.0503,0.0274,1.0194,-0.0219,-1.988,-0.0042,1.0098,0.9736,0.9595,1.0084,1.0117
"hsa-miR-31",12.0124,13.034,13.0195,11.9977,11.005,11.0021,1.9693,4.0252,4.0003,5.9606,6.0198,6.9568,12.0125,6.0189,8.0667,10.9983,7.9736,11.9782,11.0006,8.0237
"hsa-miR-32",12.0124,13.034,13.0195,11.9977,11.005,11.0021,7.9522,12.0273,11.0249,7.0183,12.0311,11.0373,12.0125,4.0001,7.0131,6.9293,12.003,11.9782,6.0162,12.0272
"hsa-miR-320",-0.0156,1.0031,-1.015,0.9685,-0.0286,-1.0102,-3.0304,-3.019,-2.0304,-3.0534,-1.0136,-0.9826,-1.012,-0.9723,-0.0064,-1.027,-0.0255,-1.0407,-1.0195,1.0242
"hsa-miR-323-3p",12.0124,5.9663,6.1049,11.9977,3.0269,4.9664,5.9803,5.038,4.0388,2.9669,5.9994,4.0427,5.002,3.032,5.0139,4.989,4.9899,5.9736,4.0012,6.0097
"hsa-miR-324-3p",6.9955,8.0102,7.002,7.9697,6.9068,4.9855,2.9627,4.0132,6.0408,3.9686,5.0086,7.0275,5.9998,5.0116,5.9988,6.9718,12.003,5.9819,6.9785,8.0089
"hsa-miR-324-5p",8.0195,13.034,6.0131,11.9977,11.005,11.0021,2.9467,5.0174,5.0134,3.9615,7.0012,7.0201,4.9497,2.9821,5.9927,10.9983,12.003,11.9782,11.0006,12.0272
"hsa-miR-325",12.0124,13.034,13.0195,11.9977,11.005,11.0021,11.9886,12.0273,11.0249,10.9852,12.0311,11.0373,12.0125,10.0295,12.02,10.9983,12.003,11.9782,11.0006,12.0272
"hsa-miR-326",12.0124,13.034,13.0195,11.9977,11.005,11.0021,6.0859,6.0055,11.0249,7.0772,12.0311,11.0373,12.0125,6.2429,12.02,10.9983,12.003,11.9782,11.0006,12.0272
"hsa-miR-328",3.9838,5.0184,2.005,5.0147,6.9974,5.006,0.9558,2.015,4.0305,2.9741,4.0105,4.0161,3.9851,4.0542,6.0352,7.9807,8.0069,7.914,7.0327,3.0259
"hsa-miR-329",12.0124,13.034,13.0195,11.9977,11.005,11.0021,11.9886,9.0498,11.0249,10.9852,7.9893,11.0373,12.0125,10.0295,12.02,10.9983,12.003,11.9782,11.0006,12.0272
"hsa-miR-330-3p",8.0748,9.0204,8.0878,7.973,11.005,11.0021,2.9564,6.1671,4.8979,5.846,5.0851,6.0908,5.9783,10.0295,6.1423,10.9983,12.003,11.9782,11.0006,12.0272
"hsa-miR-330-5p",12.0124,13.034,13.0195,11.9977,11.005,11.0021,11.9886,12.0273,11.0249,10.9852,12.0311,11.0373,12.0125,10.0295,12.02,10.9983,12.003,11.9782,11.0006,12.0272
"hsa-miR-331-3p",3.9832,4.9911,5.0093,4.0058,4.2484,3.0821,-1.0301,0.0247,0.0054,-0.045,1.9781,4.048,2.9819,0.9919,3.0059,3.9573,5.9878,3.9483,3.9819,4
"hsa-miR-331-5p",9.0451,13.034,13.0195,11.9977,11.005,11.0021,11.9886,12.0273,11.0249,10.9852,12.0311,11.0373,12.0125,10.0295,12.02,10.9983,12.003,11.9782,11.0006,8.0064
"hsa-miR-335",3.9946,3.9959,2.99,4.9589,4.9461,5.0061,0.9568,1.9721,3.0081,2.9753,2.9995,3.0081,2.9777,1.9945,4.0055,5.9768,6.9777,4.9576,4.9654,3.0034
"hsa-miR-337-5p",12.0124,13.034,9.012,11.9977,11.005,11.0021,11.9886,12.0273,11.0249,10.9852,12.0311,11.0373,12.0125,10.0295,12.02,10.9983,12.003,11.9782,11.0006,12.0272
"hsa-miR-338-3p",12.0124,9.0176,13.0195,11.9977,11.005,6.0112,7.9863,8.0372,11.0249,7.0154,7.9573,11.0373,8.0211,6.0014,12.02,6.935,12.003,11.9782,6.9821,12.0272
"hsa-miR-339-3p",6.9579,6.0168,6.0041,5.9652,5.4919,6.0162,1.9462,4.0261,2.9911,3.9665,4.0218,5.0033,5.0034,2.9847,6.0123,5.9875,8.0133,6.9261,11.0006,8.0536
"hsa-miR-339-5p",12.0124,13.034,13.0195,11.9977,11.005,11.0021,1.0288,3.0011,4.9886,7.0033,12.0311,11.0373,12.0125,10.0295,12.02,10.9983,12.003,11.9782,11.0006,12.0272
"hsa-miR-33b",12.0124,13.034,13.0195,11.9977,11.005,11.0021,11.9886,12.0273,11.0249,10.9852,12.0311,11.0373,12.0125,10.0295,12.02,10.9983,12.003,11.9782,11.0006,12.0272
"hsa-miR-340",6.9564,7.0197,4.9843,6.9708,11.005,6.9704,1.9716,2.9885,2.9699,2.9374,2.9788,4.0178,2.9916,1.9939,4.9865,6.9538,8.0034,6.9506,6.9791,4.0226
"hsa-miR-342-3p",5.0054,2.9932,-0.0046,2.9931,2.9764,-0.0229,-7.0212,-4.9761,-2.9572,-5.0474,-2.9655,-1.9799,-3.0224,-0.9942,-1.0219,2.9788,2.0046,2.9821,2.9869,1.0015
"hsa-miR-342-5p",12.0124,13.034,6.0379,11.9977,11.005,11.0021,1.0179,3.0186,3.009,2.9466,7.0294,7.1138,12.0125,10.0295,12.02,10.9983,12.003,11.9782,11.0006,12.0272
"hsa-miR-345",6.9828,9.0006,6.0115,5.9699,7.0092,6.0006,1.9753,4.0206,5.0166,5.9899,5.0279,6.0264,5.0057,5.0043,5.998,6.9793,7.9999,7.9832,6.9915,3.9802
"hsa-miR-346",12.0124,13.034,13.0195,11.9977,11.005,11.0021,11.9886,12.0273,11.0249,10.9852,12.0311,11.0373,12.0125,10.0295,12.02,10.9983,12.003,11.9782,11.0006,12.0272
"hsa-miR-34a",12.0124,6.0018,4.0101,11.9977,2.9028,1.974,5.0364,-1.9959,-2.9294,2.98,-2.0422,-3.9875,-1.9175,-4.9382,-0.919,-2.0351,-1.0678,-1.0608,-3.0729,12.0272
"hsa-miR-34c-5p",12.0124,13.034,13.0195,8.0389,11.005,11.0021,7.9556,12.0273,11.0249,10.9852,12.0311,11.0373,12.0125,10.0295,12.02,10.9983,12.003,11.9782,11.0006,12.0272
"hsa-miR-361-5p",12.0124,13.034,9.0511,8.0546,11.005,11.0021,2.9863,6.0283,5.0552,10.9852,8.0482,11.0373,6.0055,10.0295,8.0515,10.9983,12.003,11.9782,11.0006,8.0222
"hsa-miR-362-3p",12.0124,13.034,13.0195,11.9977,6.9792,11.0021,7.9875,9.0028,8.0627,7.9843,8.0023,7.0193,7.9828,7.0179,12.02,10.9983,12.003,11.9782,7.9826,12.0272
"hsa-miR-362-5p",12.0124,13.034,13.0195,11.9977,11.005,11.0021,8.0706,8.0621,11.0249,10.9852,12.0311,11.0373,12.0125,10.0295,9.011,10.9983,12.003,11.9782,11.0006,12.0272
"hsa-miR-363",12.0124,13.034,13.0195,11.9977,11.005,11.0021,2.9863,3.0347,2.0314,2.9764,3.0405,3.06,5.0077,1.0217,5.0388,4.9946,6.0253,11.9782,4.0308,12.0272
"hsa-miR-365",12.0124,9.0116,9.0186,7.993,11.005,6.9557,0.9793,1.992,3.0096,0.9535,3.0082,5.0146,2.9885,4.0225,3.994,6.9771,5.9748,5.946,3.9648,8.0058
"hsa-miR-367",12.0124,13.034,13.0195,11.9977,11.005,11.0021,11.9886,12.0273,11.0249,10.9852,12.0311,11.0373,12.0125,10.0295,12.02,10.9983,12.003,11.9782,11.0006,12.0272
"hsa-miR-369-3p",12.0124,13.034,13.0195,7.9638,11.005,11.0021,11.9886,12.0273,11.0249,10.9852,12.0311,11.0373,12.0125,6.0108,12.02,10.9983,12.003,11.9782,11.0006,12.0272
"hsa-miR-369-5p",12.0124,13.034,13.0195,11.9977,11.005,11.0021,7.9748,12.0273,11.0249,10.9852,12.0311,11.0373,12.0125,10.0295,12.02,10.9983,12.003,11.9782,11.0006,12.0272
"hsa-miR-370",12.0124,13.034,13.0195,11.9977,11.005,11.0021,5.0601,6.0764,11.0249,10.9852,5.0227,11.0373,12.0125,10.0295,12.02,10.9983,12.003,11.9782,11.0006,12.0272
"hsa-miR-371-3p",12.0124,13.034,13.0195,11.9977,11.005,11.0021,11.9886,12.0273,11.0249,10.9852,12.0311,11.0373,12.0125,10.0295,12.02,10.9983,12.003,11.9782,11.0006,12.0272
"hsa-miR-372",12.0124,13.034,13.0195,11.9977,11.005,11.0021,1.9327,2.0383,2.9815,1.9019,4.1078,2.0055,4.0283,0.0025,3.0248,10.9983,5.0785,11.9782,11.0006,4.0705
"hsa-miR-373",8.975,13.034,13.0195,11.9977,11.005,11.0021,11.9886,12.0273,11.0249,10.9852,12.0311,11.0373,12.0125,10.0295,12.02,10.9983,12.003,11.9782,11.0006,12.0272
"hsa-miR-374a",5.969,6.0094,5.9794,4.9587,4.9782,5.9629,-0.0526,0.9995,1.0161,0.9429,2.9801,4.0032,2.9769,0.9846,2.9734,3.9527,5.9765,3.9366,4.9687,4.9964
"hsa-miR-374b",3.9999,5.048,4.03,2.9662,4.9959,4.0072,-3.0162,-2.9615,-5.9663,-6.0212,-5.0322,-7.007,-6.0099,-8.0159,-5.0026,-6.0362,-5.0306,-5.059,-6.9577,8.0103
"hsa-miR-375",5.9661,4.0008,4.9912,3.9686,4.9645,3.9883,5.9757,5.0072,4.9997,2.9576,4.0092,7.0424,3.998,10.0295,4.9987,3.9738,3.9776,4.939,5.9733,6.0057
"hsa-miR-376a",7.9766,13.034,13.0195,11.9977,11.005,11.0021,4.9779,6.0177,5.0174,3.9635,5.0504,6.0246,4.979,4.0002,7.9998,10.9983,8.9787,11.9782,11.0006,12.0272
"hsa-miR-376b",12.0124,13.034,13.0195,11.9977,11.005,11.0021,6.002,12.0273,11.0249,10.9852,12.0311,11.0373,12.0125,10.0295,12.02,10.9983,12.003,11.9782,11.0006,12.0272
"hsa-miR-376c",8.0085,7.9678,6.0127,7.9787,11.005,4.9844,2.9831,3.9993,7.0218,6.9601,4.0217,4.012,3.9941,4.0273,4.9905,6.9912,12.003,7.9452,11.0006,7.0361
"hsa-miR-377",12.0124,13.034,13.0195,11.9977,11.005,11.0021,11.9886,12.0273,11.0249,10.9852,12.0311,11.0373,12.0125,10.0295,12.02,10.9983,12.003,11.9782,11.0006,12.0272
"hsa-miR-379",12.0124,8.8194,13.0195,11.9977,11.005,11.0021,4.0314,5.0125,5.0927,10.9852,12.0311,11.0373,12.0125,10.0295,12.02,10.9983,12.003,11.9782,11.0006,12.0272
"hsa-miR-380",12.0124,13.034,13.0195,11.9977,11.005,11.0021,11.9886,12.0273,11.0249,10.9852,12.0311,11.0373,12.0125,10.0295,12.02,10.9983,12.003,11.9782,11.0006,12.0272
"hsa-miR-381",7.9929,-20.1042,13.0195,11.9977,11.005,11.0021,11.9886,12.0273,11.0249,10.9852,12.0311,11.0373,12.0125,10.0295,12.02,10.9983,12.003,11.9782,11.0006,-5.9374
"hsa-miR-382",12.0124,6.0132,4.0716,11.9977,11.005,11.0021,2.9675,12.0273,11.0249,10.9852,12.0311,11.0373,12.0125,10.0295,12.02,10.9983,12.003,11.9782,11.0006,12.0272
"hsa-miR-383",12.0124,13.034,13.0195,7.8627,11.005,11.0021,8.0206,12.0273,11.0249,10.9852,12.0311,11.0373,12.0125,10.0295,12.02,10.9983,12.003,11.9782,11.0006,12.0272
"hsa-miR-384",12.0124,13.034,13.0195,11.9977,11.005,11.0021,11.9886,12.0273,11.0249,10.9852,12.0311,11.0373,12.0125,10.0295,12.02,10.9983,12.003,11.9782,11.0006,12.0272
"hsa-miR-409-5p",12.0124,13.034,6.0608,11.9977,11.005,11.0021,6.9933,12.0273,11.0249,10.9852,12.0311,11.0373,12.0125,10.0295,12.02,10.9983,12.003,11.9782,11.0006,12.0272
"hsa-miR-410",12.0124,13.034,7.9988,11.9977,11.005,11.0021,6.9892,8.0424,7.063,10.9852,7.997,7.0192,7.9856,10.0295,12.02,10.9983,12.003,11.9782,11.0006,7.0488
"hsa-miR-411",12.0124,13.034,13.0195,11.9977,11.005,11.0021,7.9489,5.9942,11.0249,10.9852,12.0311,11.0373,12.0125,5.9785,12.02,10.9983,12.003,11.9782,11.0006,12.0272
"hsa-miR-412",12.0124,13.034,9.0622,11.9977,11.005,11.0021,11.9886,12.0273,11.0249,10.9852,12.0311,11.0373,12.0125,10.0295,12.02,10.9983,12.003,11.9782,11.0006,12.0272
"hsa-miR-422a",7.9855,13.034,13.0195,11.9977,6.9765,11.0021,6.9677,8.0017,11.0249,6.9245,12.0311,7.0254,7.9934,10.0295,7.0473,10.9983,12.003,5.9574,5.9863,12.0272
"hsa-miR-423-5p",3.9789,5.9942,2.9935,4.02,2.9877,3.0146,1.9833,3.0193,4.0313,2.9752,5.0339,7.0264,5.9722,3.0051,8.0188,6.9832,8.0109,5.9705,7.0291,6.0322
"hsa-miR-424",12.0124,13.034,13.0195,11.9977,11.005,11.0021,7.9644,7.0074,11.0249,10.9852,7.9852,11.0373,12.0125,10.0295,12.02,10.9983,12.003,11.9782,11.0006,12.0272
"hsa-miR-425",12.0124,3.0161,13.0195,11.9977,11.005,11.0021,-2.0295,-1.9775,-0.9873,-2.0397,-0.9903,-1.0223,-1.0002,-0.9765,-0.0137,0.9823,1.0039,0.9969,0.9223,2.0251
"hsa-miR-429",12.0124,13.034,13.0195,11.9977,11.005,11.0021,11.9886,12.0273,11.0249,10.9852,12.0311,11.0373,12.0125,10.0295,12.02,10.9983,12.003,11.9782,6.9725,12.0272
"hsa-miR-431",12.0124,13.034,13.0195,11.9977,11.005,11.0021,11.9886,12.0273,11.0249,10.9852,12.0311,11.0373,12.0125,10.0295,12.02,10.9983,12.003,11.9782,11.0006,12.0272
"hsa-miR-433",12.0124,5.0013,6.0249,7.9776,11.005,11.0021,11.9886,12.0273,11.0249,10.9852,6.0295,11.0373,12.0125,10.0295,6.0364,10.9983,12.003,11.9782,11.0006,12.0272
"hsa-miR-448",12.0124,13.034,13.0195,11.9977,11.005,11.0021,11.9886,12.0273,11.0249,10.9852,12.0311,11.0373,12.0125,10.0295,12.02,10.9983,12.003,11.9782,11.0006,12.0272
"hsa-miR-449a",12.0124,9.9772,13.0195,8.0026,11.005,11.0021,11.9886,9.0107,11.0249,10.9852,12.0311,11.0373,12.0125,10.0295,8.0048,7.9719,12.003,11.9782,11.0006,12.0272
"hsa-miR-449b",12.0124,13.034,13.0195,11.9977,11.005,11.0021,11.9886,12.0273,11.0249,10.9852,12.0311,11.0373,12.0125,10.0295,12.02,10.9983,12.003,11.9782,11.0006,12.0272
"hsa-miR-450a",12.0124,13.034,13.0195,11.9977,11.005,11.0021,11.9886,8.0133,11.0249,10.9852,12.0311,11.0373,12.0125,6.0138,12.02,10.9983,12.003,11.9782,11.0006,12.0272
"hsa-miR-450b-3p",12.0124,13.034,13.0195,11.9977,11.005,11.0021,11.9886,12.0273,11.0249,10.9852,12.0311,11.0373,12.0125,10.0295,12.02,10.9983,12.003,11.9782,11.0006,12.0272
"hsa-miR-450b-5p",12.0124,13.034,13.0195,11.9977,11.005,11.0021,5.9767,12.0273,11.0249,10.9852,4.9555,11.0373,6.0499,10.0295,12.02,10.9983,12.003,11.9782,11.0006,12.0272
"hsa-miR-451",1.9677,-4e-04,-1.0247,-0.0218,-2.0177,-3.0257,-5.0267,-6.0095,-5.0111,-6.0277,-4.0039,-2.9951,-4.0135,-4.0143,-2.9931,-3.0399,-3.0303,-4.0505,-3.0327,-1.9959
"hsa-miR-452",12.0124,13.034,13.0195,11.9977,11.005,11.0021,6.9882,12.0273,11.0249,10.9852,6.9931,11.0373,6.9871,6.021,8.0048,10.9983,12.003,11.9782,11.0006,12.0272
"hsa-miR-453",12.0124,13.034,13.0195,11.9977,11.005,11.0021,11.9886,12.0273,11.0249,10.9852,12.0311,11.0373,12.0125,10.0295,12.02,10.9983,12.003,11.9782,11.0006,12.0272
"hsa-miR-454",3.9592,3.9722,6.9812,4.9646,4.962,3.9542,1.945,0.9641,0.97,1.9349,5.9913,11.0373,4.9657,2.9895,3.9659,6.9756,7.9624,3.9854,3.9568,4.986
"hsa-miR-455-3p",12.0124,13.034,13.0195,11.9977,11.005,11.0021,11.9886,12.0273,11.0249,10.9852,12.0311,11.0373,12.0125,10.0295,12.02,10.9983,12.003,11.9782,11.0006,12.0272
"hsa-miR-455-5p",12.0124,13.034,13.0195,11.9977,11.005,11.0021,11.9886,12.0273,11.0249,10.9852,12.0311,11.0373,12.0125,10.0295,12.02,10.9983,12.003,11.9782,11.0006,12.0272
"hsa-miR-483-5p",5.9879,6,3.9826,4.9616,2.969,1.9631,1.9454,2.9802,4.997,2.9415,4.0137,2.9927,3.9568,4.0143,4.9956,3.97,5.9849,4.9542,3.9572,6.9956
"hsa-miR-484",0.9623,0.9907,-1.0177,1.9599,0.976,-0.0342,0.9929,1.0109,2.0158,0.9995,2.0232,2.0108,2.0019,3.0115,3.9861,5.0012,4.9693,2.9565,5.0186,-1.0057
"hsa-miR-485-3p",5.0238,13.034,13.0195,11.9977,11.005,11.0021,3.9924,4.0201,4.0741,2.9623,12.0311,11.0373,4.009,1.9479,5.0652,10.9983,12.003,11.9782,11.0006,12.0272
"hsa-miR-485-5p",12.0124,13.034,13.0195,11.9977,11.005,11.0021,11.9886,12.0273,11.0249,10.9852,12.0311,11.0373,12.0125,10.0295,12.02,10.9983,12.003,11.9782,11.0006,12.0272
"hsa-miR-486-3p",12.0124,13.034,13.0195,11.9977,11.005,11.0021,1.9695,2.0188,2.0397,1.9797,4.0304,3.013,1.9846,10.0295,4.0051,10.9983,3.9585,2.9686,3.0063,12.0272
"hsa-miR-486-5p",-1.0215,3.0187,-0.976,2.9934,0.009,-1.026,-1.0378,-1.9766,-2.0046,-3.0109,0.0178,0.0301,0.0091,1.0598,0.0033,-0.0506,0.9861,-1.0415,-0.049,-2.0029
"hsa-miR-487a",12.0124,13.034,13.0195,11.9977,11.005,11.0021,0.9292,1.9189,11.0249,10.9852,12.0311,11.0373,12.0125,10.0295,12.02,10.9983,12.003,11.9782,11.0006,12.0272
"hsa-miR-487b",8.014,13.034,9.0037,11.9977,11.005,11.0021,7.946,12.0273,6.978,10.9852,12.0311,11.0373,9.0016,6.0153,7.9862,10.9983,12.003,11.9782,11.0006,12.0272
"hsa-miR-488",12.0124,13.034,13.0195,11.9977,11.005,11.0021,11.9886,12.0273,11.0249,10.9852,12.0311,11.0373,12.0125,10.0295,12.02,10.9983,12.003,11.9782,11.0006,12.0272
"hsa-miR-489",12.0124,9.072,13.0195,7.9742,11.005,11.0021,11.9886,12.0273,11.0249,10.9852,12.0311,11.0373,12.0125,10.0295,12.02,10.9983,7.9892,11.9782,11.0006,12.0272
"hsa-miR-490-3p",12.0124,13.034,13.0195,11.9977,11.005,11.0021,11.9886,12.0273,11.0249,10.9852,12.0311,11.0373,12.0125,10.0295,12.02,10.9983,12.003,11.9782,11.0006,12.0272
"hsa-miR-491-3p",12.0124,13.034,13.0195,11.9977,11.005,11.0021,11.9886,12.0273,11.0249,10.9852,12.0311,11.0373,12.0125,10.0295,12.02,10.9983,12.003,11.9782,11.0006,12.0272
"hsa-miR-491-5p",5.9935,6.9998,8.0113,11.9977,11.005,11.0021,3.9527,6.0053,5.0045,4.9593,7.0084,7.0113,5.9872,5.0102,6.9966,10.9983,12.003,11.9782,11.0006,8.0301
"hsa-miR-492",12.0124,13.034,13.0195,11.9977,11.005,11.0021,11.9886,12.0273,11.0249,10.9852,12.0311,11.0373,12.0125,10.0295,12.02,10.9983,12.003,11.9782,11.0006,12.0272
"hsa-miR-493",12.0124,13.034,13.0195,11.9977,11.005,11.0021,11.9886,12.0273,11.0249,10.9852,12.0311,11.0373,12.0125,10.0295,12.02,10.9983,12.003,11.9782,11.0006,12.0272
"hsa-miR-494",12.0124,8.9874,13.0195,7.9473,11.005,11.0021,4.9706,7.0252,5.9952,10.9852,8.0166,11.0373,8.0167,5.9891,12.02,10.9983,12.003,11.9782,11.0006,12.0272
"hsa-miR-495",6.0042,4.0452,4.0568,11.9977,11.005,11.0021,3.9595,3.9967,4.0359,3.9756,12.0311,11.0373,5.0133,5.9924,4.9817,10.9983,12.003,11.9782,11.0006,6.1059
"hsa-miR-496",12.0124,13.034,13.0195,11.9977,11.005,11.0021,11.9886,12.0273,11.0249,10.9852,12.0311,11.0373,12.0125,10.0295,12.02,10.9983,12.003,11.9782,11.0006,12.0272
"hsa-miR-499-3p",12.0124,13.034,13.0195,11.9977,11.005,11.0021,11.9886,12.0273,11.0249,10.9852,12.0311,11.0373,12.0125,10.0295,12.02,10.9983,12.003,11.9782,11.0006,12.0272
"hsa-miR-499-5p",12.0124,13.034,13.0195,11.9977,11.005,11.0021,11.9886,12.0273,11.0249,10.9852,12.0311,11.0373,12.0125,10.0295,12.02,10.9983,12.003,11.9782,11.0006,12.0272
"hsa-miR-500",12.0124,13.034,13.0195,11.9977,11.005,11.0021,4.9755,5.0134,6.9314,5.0083,8.0659,7.0145,12.0125,10.0295,8.0462,10.9983,7.9839,11.9782,11.0006,12.0272
"hsa-miR-501-3p",12.0124,13.034,13.0195,11.9977,11.005,11.0021,11.9886,12.0273,11.0249,10.9852,12.0311,11.0373,12.0125,10.0295,12.02,10.9983,12.003,11.9782,11.0006,12.0272
"hsa-miR-501-5p",12.0124,13.034,13.0195,11.9977,11.005,11.0021,11.9886,12.0273,11.0249,10.9852,12.0311,11.0373,12.0125,10.0295,12.02,10.9983,12.003,11.9782,11.0006,12.0272
"hsa-miR-502-3p",12.0124,13.034,13.0195,11.9977,11.005,8.0201,5.9731,6.0071,6.983,8.0149,8.9894,7.0133,6.9844,7.0047,7.9912,5.963,12.003,11.9782,11.0006,8.9917
"hsa-miR-502-5p",12.0124,13.034,13.0195,11.9977,11.005,11.0021,7.913,12.0273,7.0872,6.999,12.0311,11.0373,12.0125,10.0295,12.02,10.9983,12.003,7.9601,11.0006,12.0272
"hsa-miR-503",12.0124,13.034,13.0195,11.9977,11.005,11.0021,11.9886,12.0273,11.0249,10.9852,12.0311,11.0373,12.0125,10.0295,12.02,10.9983,12.003,11.9782,11.0006,12.0272
