"","GSM4979955","GSM4979956","GSM4979957"
"hsa-miR-301b-3p",1e-06,1e-06,1e-06
"hsa-miR-301b-5p",1e-06,1e-06,1e-06
"hsa-miR-302a-3p",1e-06,1e-06,1e-06
"hsa-miR-302a-5p",1e-06,1e-06,1e-06
"hsa-miR-302b-3p",1e-06,1e-06,1e-06
"hsa-miR-302b-5p",1e-06,1e-06,1e-06
"hsa-miR-302c-3p",1e-06,1e-06,1e-06
"hsa-miR-302c-5p",1e-06,1e-06,1e-06
"hsa-miR-302d-3p",1e-06,1e-06,1e-06
"hsa-miR-302d-5p",1e-06,1e-06,1e-06
"hsa-miR-302e",1e-06,1e-06,1e-06
"hsa-miR-302f",1e-06,1e-06,1e-06
"hsa-miR-3064-3p",1e-06,1e-06,1e-06
"hsa-miR-3064-5p",3.017579012,2.869756054,3.188872937
"hsa-miR-3065-3p",1e-06,1e-06,1e-06
"hsa-miR-3065-5p",1e-06,1e-06,1e-06
"hsa-miR-3074-3p",1e-06,1e-06,1e-06
"hsa-miR-3074-5p",1e-06,1e-06,1e-06
"hsa-miR-30a-3p",1.887066908,2.323463486,2.26334871
"hsa-miR-30a-5p",3.035400748,3.799321748,3.929517737
"hsa-miR-30b-3p",1e-06,1e-06,1e-06
"hsa-miR-30b-5p",0.700043166,0.709650394,1.702351357
"hsa-miR-30c-1-3p",1e-06,1e-06,1e-06
"hsa-miR-30c-2-3p",1e-06,1e-06,1e-06
"hsa-miR-30c-5p",0.366565037,1.210434018,1.571855913
"hsa-miR-30d-3p",1e-06,1e-06,1e-06
"hsa-miR-30d-5p",1.641073357,2.388373542,2.323463486
"hsa-miR-30e-3p",1e-06,1e-06,1e-06
"hsa-miR-30e-5p",1e-06,0.666172095,1.643414698
"hsa-miR-31-3p",1e-06,1e-06,1e-06
"hsa-miR-31-5p",1e-06,1e-06,1e-06
"hsa-miR-3115",1e-06,1e-06,1e-06
"hsa-miR-3116",1e-06,1e-06,1e-06
"hsa-miR-3117-3p",1e-06,1e-06,1e-06
"hsa-miR-3117-5p",1e-06,1e-06,1e-06
"hsa-miR-3118",1e-06,1e-06,1e-06
"hsa-miR-3119",1e-06,1e-06,1e-06
"hsa-miR-3120-3p",1e-06,1e-06,1e-06
"hsa-miR-3120-5p",1e-06,1e-06,1e-06
"hsa-miR-3121-3p",1e-06,1e-06,1e-06
"hsa-miR-3121-5p",1e-06,1e-06,1e-06
"hsa-miR-3122",1e-06,1e-06,1e-06
"hsa-miR-3123",1e-06,1e-06,1e-06
"hsa-miR-3124-3p",1e-06,1e-06,1e-06
"hsa-miR-3124-5p",1e-06,1e-06,1e-06
"hsa-miR-3125",1e-06,1e-06,1e-06
"hsa-miR-3126-3p",1e-06,1e-06,1e-06
"hsa-miR-3126-5p",1e-06,1e-06,1e-06
"hsa-miR-3127-3p",1e-06,1e-06,1e-06
"hsa-miR-3127-5p",1e-06,1e-06,1e-06
"hsa-miR-3128",1e-06,1e-06,1e-06
"hsa-miR-3129-3p",1e-06,1e-06,1e-06
"hsa-miR-3129-5p",1e-06,1e-06,1e-06
"hsa-miR-3130-3p",1e-06,1e-06,1e-06
"hsa-miR-3130-5p",1e-06,1e-06,1e-06
"hsa-miR-3131",1e-06,1e-06,1e-06
"hsa-miR-3132",1e-06,1e-06,0.993426006
"hsa-miR-3133",1e-06,1e-06,1e-06
"hsa-miR-3134",1e-06,1e-06,1e-06
"hsa-miR-3135a",1e-06,1e-06,1e-06
"hsa-miR-3135b",3.716117531,3.304629536,3.748337881
"hsa-miR-3136-3p",1e-06,1e-06,1e-06
"hsa-miR-3136-5p",1.694839291,1e-06,1e-06
"hsa-miR-3137",1e-06,1e-06,1e-06
"hsa-miR-3138",1e-06,1e-06,1e-06
"hsa-miR-3139",1e-06,1e-06,1e-06
"hsa-miR-3140-3p",1e-06,1e-06,1e-06
"hsa-miR-3140-5p",1e-06,1e-06,1e-06
"hsa-miR-3141",3.526182085,3.26168588,3.1587293
"hsa-miR-3142",1e-06,1e-06,1e-06
"hsa-miR-3143",1e-06,1e-06,1e-06
"hsa-miR-3144-3p",1e-06,1e-06,1e-06
"hsa-miR-3144-5p",1e-06,1e-06,1e-06
"hsa-miR-3145-3p",1e-06,1e-06,1e-06
"hsa-miR-3145-5p",1e-06,1e-06,1e-06
"hsa-miR-3146",1e-06,1e-06,1e-06
"hsa-miR-3147",0.993426006,1e-06,1e-06
"hsa-miR-3148",4.594085721,4.137230736,4.44688204
"hsa-miR-3149",5.287320065,4.824433975,5.152185533
"hsa-miR-3150a-3p",1e-06,1e-06,1e-06
"hsa-miR-3150a-5p",1e-06,1e-06,1e-06
"hsa-miR-3150b-3p",1e-06,1e-06,1e-06
"hsa-miR-3150b-5p",1e-06,1e-06,1e-06
"hsa-miR-3151-3p",0.341632352,0.225612689,1e-06
"hsa-miR-3151-5p",1e-06,1e-06,1e-06
"hsa-miR-3152-3p",1e-06,1e-06,1e-06
"hsa-miR-3152-5p",1e-06,1e-06,1e-06
"hsa-miR-3153",1e-06,1e-06,1e-06
"hsa-miR-3154",1e-06,1e-06,1e-06
"hsa-miR-3155a",1e-06,1e-06,1e-06
"hsa-miR-3155b",1e-06,1e-06,1e-06
"hsa-miR-3156-3p",1e-06,1e-06,1e-06
"hsa-miR-3156-5p",1e-06,1e-06,1e-06
"hsa-miR-3157-3p",1e-06,1e-06,1e-06
"hsa-miR-3157-5p",1e-06,1e-06,1e-06
"hsa-miR-3158-3p",1e-06,1e-06,1e-06
"hsa-miR-3158-5p",1e-06,1e-06,1e-06
"hsa-miR-3159",1e-06,1e-06,1e-06
"hsa-miR-3160-3p",1e-06,1e-06,1e-06
"hsa-miR-3160-5p",1e-06,1e-06,1e-06
"hsa-miR-3161",1e-06,1e-06,1e-06
"hsa-miR-3162-3p",1.981734055,0.871876617,0.798001407
"hsa-miR-3162-5p",4.858509235,5.093017377,4.784548069
"hsa-miR-3163",1e-06,1e-06,1e-06
"hsa-miR-3164",1e-06,1e-06,1e-06
"hsa-miR-3165",1e-06,1e-06,1e-06
"hsa-miR-3166",1e-06,1e-06,1e-06
"hsa-miR-3167",1e-06,1e-06,1e-06
"hsa-miR-3168",1e-06,1e-06,1e-06
"hsa-miR-3169",1e-06,1e-06,1e-06
"hsa-miR-3170",1e-06,1e-06,1e-06
"hsa-miR-3171",1e-06,1e-06,1e-06
"hsa-miR-3173-3p",1e-06,1e-06,1e-06
"hsa-miR-3173-5p",1e-06,1e-06,1e-06
"hsa-miR-3174",1e-06,1e-06,1e-06
"hsa-miR-3175",1e-06,1e-06,1e-06
"hsa-miR-3176",1e-06,1e-06,1e-06
"hsa-miR-3177-3p",1e-06,1e-06,1e-06
"hsa-miR-3177-5p",1e-06,1e-06,1e-06
"hsa-miR-3178",1e-06,1e-06,1e-06
"hsa-miR-3179",1e-06,1e-06,1e-06
"hsa-miR-3180",1e-06,1e-06,1e-06
"hsa-miR-3180-3p",1e-06,1e-06,1e-06
"hsa-miR-3180-5p",1e-06,1e-06,1e-06
"hsa-miR-3181",1e-06,1e-06,1e-06
"hsa-miR-3182",1e-06,1e-06,1e-06
"hsa-miR-3183",3.668576665,4.158889633,3.017579012
"hsa-miR-3184-3p",1e-06,0.336538754,1e-06
"hsa-miR-3184-5p",1e-06,1e-06,1e-06
"hsa-miR-3185",1e-06,1e-06,1e-06
"hsa-miR-3186-3p",1e-06,1e-06,1e-06
"hsa-miR-3186-5p",1e-06,1e-06,1e-06
"hsa-miR-3187-3p",1e-06,1e-06,1e-06
"hsa-miR-3187-5p",1e-06,1e-06,1e-06
"hsa-miR-3188",1e-06,0.760163577,1e-06
"hsa-miR-3189-3p",1e-06,1e-06,1e-06
"hsa-miR-3189-5p",1e-06,1e-06,1e-06
"hsa-miR-3190-3p",1e-06,1e-06,1e-06
"hsa-miR-3190-5p",1e-06,1e-06,1e-06
"hsa-miR-3191-3p",1e-06,1e-06,1e-06
"hsa-miR-3191-5p",1e-06,1e-06,1e-06
"hsa-miR-3192-3p",1e-06,1e-06,1e-06
"hsa-miR-3192-5p",1e-06,1e-06,1e-06
"hsa-miR-3193",1e-06,1e-06,1e-06
"hsa-miR-3194-3p",1e-06,1e-06,1e-06
"hsa-miR-3194-5p",1e-06,1e-06,1e-06
"hsa-miR-3195",6.614148658,6.80977101,6.893286417
"hsa-miR-3196",3.799321748,3.748337881,4.392987724
"hsa-miR-3197",1e-06,1e-06,1e-06
"hsa-miR-3198",2.412824277,2.540124029,2.282757444
"hsa-miR-3199",1e-06,1e-06,1e-06
"hsa-miR-32-3p",5.093017377,4.843892258,5.147834575
"hsa-miR-32-5p",1e-06,1e-06,1e-06
"hsa-miR-3200-3p",1e-06,1e-06,1e-06
"hsa-miR-3200-5p",1e-06,1e-06,1e-06
"hsa-miR-3201",1e-06,1e-06,1e-06
"hsa-miR-3202",1e-06,1e-06,1e-06
"hsa-miR-320a",2.848709188,3.078936839,2.919891699
"hsa-miR-320b",3.375094399,3.566715108,3.521901967
"hsa-miR-320c",4.410953237,4.48287301,4.21297628
"hsa-miR-320d",3.748337881,3.731721048,3.691734601
"hsa-miR-320e",3.26168588,3.297781338,3.375094399
"hsa-miR-323a-3p",1e-06,1e-06,1e-06
"hsa-miR-323a-5p",1e-06,1e-06,1e-06
"hsa-miR-323b-3p",1e-06,1e-06,1e-06
"hsa-miR-323b-5p",1e-06,1e-06,1e-06
"hsa-miR-324-3p",2.158036066,2.159383787,2.415988728
"hsa-miR-324-5p",1e-06,1e-06,1.252149755
"hsa-miR-325",1e-06,1e-06,1e-06
"hsa-miR-326",1e-06,1e-06,1e-06
"hsa-miR-328-3p",0.477874536,2.415988728,1e-06
"hsa-miR-328-5p",3.647467151,3.072918049,3.628873701
"hsa-miR-329-3p",1e-06,1e-06,1e-06
"hsa-miR-329-5p",1e-06,1e-06,1e-06
"hsa-miR-330-3p",1e-06,1e-06,1e-06
"hsa-miR-330-5p",1e-06,1e-06,1e-06
"hsa-miR-331-3p",0.361120715,1.234828092,2.64154778
"hsa-miR-331-5p",1e-06,1e-06,1e-06
"hsa-miR-335-3p",1e-06,1e-06,1e-06
"hsa-miR-335-5p",1e-06,1e-06,1e-06
"hsa-miR-337-3p",1e-06,1e-06,1e-06
"hsa-miR-337-5p",0.941754737,2.484426778,2.317772888
"hsa-miR-338-3p",1e-06,1e-06,1e-06
"hsa-miR-338-5p",1e-06,1e-06,1e-06
"hsa-miR-339-3p",1.234828092,1.988318845,0.899276605
"hsa-miR-339-5p",1e-06,1e-06,1e-06
"hsa-miR-33a-3p",1e-06,1e-06,1e-06
"hsa-miR-33a-5p",1e-06,1e-06,1e-06
"hsa-miR-33b-3p",7.828896042,8.349744864,7.828896042
"hsa-miR-33b-5p",1e-06,1e-06,1e-06
"hsa-miR-340-3p",1e-06,1e-06,1e-06
"hsa-miR-340-5p",1e-06,1e-06,1e-06
"hsa-miR-342-3p",1.589626123,2.882407736,2.891577711
"hsa-miR-342-5p",1e-06,1e-06,1e-06
"hsa-miR-345-3p",1e-06,1e-06,1e-06
"hsa-miR-345-5p",1e-06,1e-06,1e-06
"hsa-miR-346",1e-06,1e-06,1e-06
"hsa-miR-34a-3p",1e-06,1e-06,1e-06
"hsa-miR-34a-5p",4.869906132,5.287320065,5.699121841
"hsa-miR-34b-3p",1e-06,1e-06,1e-06
"hsa-miR-34b-5p",0.690549937,0.21860697,2.171462134
"hsa-miR-34c-3p",1e-06,1e-06,1e-06
"hsa-miR-34c-5p",1e-06,1e-06,1e-06
"hsa-miR-3529-3p",1e-06,1e-06,1e-06
"hsa-miR-3529-5p",1e-06,1e-06,1e-06
"hsa-miR-3591-3p",1e-06,1e-06,1e-06
"hsa-miR-3591-5p",1e-06,1e-06,1e-06
"hsa-miR-3605-3p",1e-06,1e-06,1e-06
"hsa-miR-3605-5p",1e-06,1e-06,1e-06
"hsa-miR-3606-3p",1e-06,1e-06,1e-06
"hsa-miR-3606-5p",1e-06,1e-06,1e-06
"hsa-miR-3607-3p",1e-06,1e-06,1e-06
"hsa-miR-3607-5p",1e-06,1e-06,1e-06
"hsa-miR-3609",1e-06,1e-06,1e-06
"hsa-miR-361-3p",1e-06,1e-06,1e-06
"hsa-miR-361-5p",1.573972087,2.236421634,2.540124029
"hsa-miR-3610",3.452423937,3.774845308,3.36130321
"hsa-miR-3611",1e-06,1e-06,1e-06
"hsa-miR-3612",1e-06,1e-06,1e-06
"hsa-miR-3613-3p",1e-06,1e-06,1e-06
"hsa-miR-3613-5p",1e-06,1e-06,1e-06
"hsa-miR-3614-3p",1e-06,1e-06,1e-06
"hsa-miR-3614-5p",1e-06,1e-06,1e-06
"hsa-miR-3615",1e-06,1e-06,1e-06
"hsa-miR-3616-3p",1e-06,1e-06,1e-06
"hsa-miR-3616-5p",1e-06,1e-06,1e-06
"hsa-miR-3617-3p",1e-06,1e-06,1e-06
"hsa-miR-3617-5p",1e-06,1e-06,1e-06
"hsa-miR-3618",1e-06,1e-06,1e-06
"hsa-miR-3619-3p",1e-06,1e-06,1e-06
"hsa-miR-3619-5p",1e-06,1e-06,1e-06
"hsa-miR-362-3p",1e-06,1e-06,1e-06
"hsa-miR-362-5p",1e-06,1e-06,1e-06
"hsa-miR-3620-3p",1e-06,1e-06,1e-06
"hsa-miR-3620-5p",3.942247724,4.509422871,3.883627515
"hsa-miR-3621",1e-06,1e-06,1e-06
"hsa-miR-3622a-3p",1e-06,1e-06,1e-06
"hsa-miR-3622a-5p",1e-06,1e-06,1e-06
"hsa-miR-3622b-3p",1e-06,1e-06,1e-06
"hsa-miR-3622b-5p",1e-06,1e-06,1e-06
"hsa-miR-363-3p",1e-06,1e-06,1e-06
"hsa-miR-363-5p",1e-06,1e-06,1e-06
"hsa-miR-3646",0.458556754,1e-06,1e-06
"hsa-miR-3648",4.297411532,4.224764868,4.224764868
"hsa-miR-3649",1e-06,1e-06,1e-06
"hsa-miR-3650",1.158286357,1.028042675,1.158286357
"hsa-miR-3651",1e-06,1e-06,1e-06
"hsa-miR-3652",2.540741421,2.562985832,2.685903137
"hsa-miR-3653-3p",1e-06,1e-06,1e-06
"hsa-miR-3653-5p",1e-06,1e-06,1e-06
"hsa-miR-3654",1e-06,1.45520993,1e-06
"hsa-miR-3655",1e-06,1e-06,1e-06
"hsa-miR-3656",5.965431015,6.470459649,5.790984555
"hsa-miR-3657",1e-06,1e-06,1e-06
"hsa-miR-3658",1e-06,1e-06,1e-06
"hsa-miR-3659",1e-06,1e-06,1e-06
"hsa-miR-365a-3p",2.752449668,2.891577711,3.195350082
"hsa-miR-365a-5p",1e-06,1e-06,1e-06
"hsa-miR-365b-5p",1e-06,1e-06,1e-06
"hsa-miR-3660",1e-06,1e-06,1e-06
"hsa-miR-3661",1e-06,1e-06,1e-06
"hsa-miR-3662",1e-06,1e-06,1e-06
"hsa-miR-3663-3p",4.060211433,4.019884765,4.540710468
"hsa-miR-3663-5p",1e-06,1e-06,1e-06
"hsa-miR-3664-3p",1e-06,1e-06,1e-06
"hsa-miR-3664-5p",1e-06,1e-06,1e-06
"hsa-miR-3665",4.518756092,4.594085721,4.509422871
"hsa-miR-3666",1e-06,1e-06,1e-06
"hsa-miR-3667-3p",1e-06,1e-06,1e-06
"hsa-miR-3667-5p",1e-06,1e-06,1e-06
"hsa-miR-3668",1e-06,1e-06,1e-06
"hsa-miR-367-3p",1e-06,1e-06,1e-06
"hsa-miR-367-5p",1e-06,1e-06,1e-06
"hsa-miR-3670",1e-06,1e-06,1e-06
"hsa-miR-3671",1e-06,1e-06,1e-06
"hsa-miR-3672",1e-06,1e-06,1e-06
"hsa-miR-3674",1e-06,1e-06,1e-06
"hsa-miR-3675-3p",1e-06,1e-06,1e-06
"hsa-miR-3675-5p",1e-06,1e-06,1e-06
"hsa-miR-3677-3p",1e-06,1e-06,1e-06
"hsa-miR-3677-5p",1e-06,1e-06,1e-06
"hsa-miR-3678-3p",1e-06,1e-06,1e-06
"hsa-miR-3678-5p",1e-06,1e-06,1e-06
"hsa-miR-3679-3p",0.400245059,1.306378215,0.810345229
"hsa-miR-3679-5p",4.688649939,4.858509235,4.647451904
"hsa-miR-3680-3p",1e-06,1e-06,1e-06
"hsa-miR-3680-5p",1e-06,1e-06,1e-06
"hsa-miR-3681-3p",1e-06,1e-06,1e-06
"hsa-miR-3681-5p",1e-06,1e-06,1e-06
"hsa-miR-3682-3p",1.637344446,1e-06,1e-06
"hsa-miR-3682-5p",1e-06,1e-06,1e-06
"hsa-miR-3683",1e-06,1e-06,1e-06
"hsa-miR-3684",1e-06,1e-06,1e-06
"hsa-miR-3685",1e-06,1e-06,1e-06
"hsa-miR-3686",1e-06,1e-06,1e-06
"hsa-miR-3687",1e-06,1e-06,1e-06
"hsa-miR-3688-3p",1e-06,1e-06,1e-06
"hsa-miR-3688-5p",1e-06,1e-06,1e-06
"hsa-miR-3689a-3p",1e-06,1e-06,1e-06
"hsa-miR-3689a-5p",1e-06,1e-06,1e-06
"hsa-miR-3689b-3p",0.415764981,0.222943045,0.871876617
"hsa-miR-3689d",1e-06,1e-06,1e-06
"hsa-miR-3689f",1e-06,1e-06,1e-06
"hsa-miR-369-3p",1e-06,1e-06,1e-06
"hsa-miR-369-5p",1e-06,1e-06,1e-06
"hsa-miR-3690",1e-06,1e-06,1e-06
"hsa-miR-3691-3p",1e-06,1e-06,1e-06
"hsa-miR-3691-5p",1e-06,1e-06,1e-06
"hsa-miR-3692-3p",1e-06,1e-06,1e-06
"hsa-miR-3692-5p",0.466779281,1.903514183,1e-06
"hsa-miR-370-3p",1e-06,1e-06,1e-06
"hsa-miR-370-5p",1e-06,1e-06,1e-06
"hsa-miR-3713",1e-06,1e-06,1e-06
"hsa-miR-3714",1e-06,1e-06,1e-06
"hsa-miR-371a-3p",1e-06,1e-06,1e-06
"hsa-miR-371a-5p",1.117795871,3.33333e-07,1e-06
"hsa-miR-371b-3p",1e-06,1e-06,1e-06
"hsa-miR-371b-5p",1e-06,1e-06,1e-06
"hsa-miR-372-3p",1e-06,1e-06,1e-06
"hsa-miR-372-5p",1e-06,1e-06,1e-06
"hsa-miR-373-3p",1e-06,1e-06,1e-06
"hsa-miR-373-5p",1e-06,1e-06,1e-06
"hsa-miR-374a-3p",1e-06,1e-06,1e-06
"hsa-miR-374a-5p",1.409812459,0.434082573,2.633432354
"hsa-miR-374b-3p",1e-06,1e-06,1e-06
"hsa-miR-374b-5p",1e-06,1e-06,1e-06
"hsa-miR-374c-3p",1e-06,1e-06,1e-06
"hsa-miR-374c-5p",1e-06,1e-06,1e-06
"hsa-miR-375",1e-06,1e-06,1e-06
"hsa-miR-376a-2-5p",1e-06,1e-06,1e-06
"hsa-miR-376a-3p",3.872172834,4.705121641,4.500921884
"hsa-miR-376a-5p",1e-06,1e-06,1e-06
"hsa-miR-376b-3p",1e-06,0.405859999,1.433381677
"hsa-miR-376b-5p",1e-06,1e-06,1e-06
"hsa-miR-376c-3p",4.799714105,5.56757166,5.232087015
"hsa-miR-376c-5p",1e-06,1e-06,1e-06
"hsa-miR-377-3p",2.429006984,2.944981721,3.452423937
"hsa-miR-377-5p",1e-06,1e-06,1e-06
"hsa-miR-378a-3p",3.33333e-07,0.109808051,1e-06
"hsa-miR-378a-5p",1e-06,1e-06,1e-06
"hsa-miR-378b",1e-06,1e-06,1e-06
"hsa-miR-378c",1e-06,1e-06,1e-06
"hsa-miR-378d",1e-06,1e-06,1e-06
"hsa-miR-378e",1e-06,1e-06,1e-06
"hsa-miR-378f",1e-06,1e-06,1e-06
"hsa-miR-378g",1e-06,1e-06,1e-06
"hsa-miR-378h",1e-06,1e-06,1e-06
"hsa-miR-378i",1e-06,1e-06,1e-06
"hsa-miR-378j",1e-06,1e-06,1e-06
"hsa-miR-379-3p",1e-06,1e-06,1e-06
"hsa-miR-379-5p",0.65426938,0.354414825,1.772478039
"hsa-miR-380-3p",1e-06,1e-06,1e-06
"hsa-miR-380-5p",1e-06,1e-06,1e-06
"hsa-miR-381-3p",1.702351357,2.680533556,3.112917403
"hsa-miR-381-5p",1e-06,1e-06,1e-06
"hsa-miR-382-3p",1e-06,1e-06,1e-06
"hsa-miR-382-5p",2.058539209,1.702351357,1.926929513
"hsa-miR-383-3p",1e-06,1e-06,1e-06
"hsa-miR-383-5p",1e-06,1e-06,1e-06
"hsa-miR-384",1e-06,1e-06,1e-06
"hsa-miR-3907",3.628873701,2.995771623,3.297781338
"hsa-miR-3908",1e-06,1e-06,1e-06
"hsa-miR-3909",1e-06,1e-06,1e-06
"hsa-miR-3910",1e-06,1e-06,1e-06
"hsa-miR-3911",1e-06,1e-06,1e-06
"hsa-miR-3912-3p",1e-06,1e-06,1e-06
"hsa-miR-3912-5p",2.579091009,1e-06,2.028293707
"hsa-miR-3913-3p",1e-06,1e-06,1e-06
"hsa-miR-3913-5p",1e-06,1e-06,1e-06
"hsa-miR-3914",1e-06,1e-06,1e-06
"hsa-miR-3915",1e-06,1e-06,1e-06
"hsa-miR-3916",1e-06,1e-06,1e-06
"hsa-miR-3917",1e-06,1e-06,1e-06
"hsa-miR-3918",1e-06,1e-06,1e-06
"hsa-miR-3919",1e-06,1e-06,1e-06
"hsa-miR-3920",1e-06,1e-06,1e-06
"hsa-miR-3921",1e-06,1e-06,1e-06
"hsa-miR-3922-3p",1e-06,1e-06,1e-06
"hsa-miR-3922-5p",1e-06,1e-06,1e-06
"hsa-miR-3923",2.498867418,1e-06,1.958944879
"hsa-miR-3924",1e-06,1e-06,1e-06
"hsa-miR-3925-3p",1e-06,1e-06,1e-06
"hsa-miR-3925-5p",1e-06,1e-06,1e-06
"hsa-miR-3926",1e-06,1e-06,1e-06
"hsa-miR-3927-3p",1e-06,1e-06,1e-06
"hsa-miR-3927-5p",1e-06,1e-06,1e-06
"hsa-miR-3928-3p",1e-06,1e-06,1e-06
"hsa-miR-3928-5p",1e-06,1e-06,1e-06
"hsa-miR-3929",1e-06,1e-06,1e-06
"hsa-miR-3934-3p",1e-06,1e-06,1e-06
"hsa-miR-3934-5p",2.187009081,2.498867418,2.412824277
"hsa-miR-3935",1e-06,1e-06,1e-06
"hsa-miR-3936",1e-06,1e-06,1e-06
"hsa-miR-3937",1e-06,1e-06,1e-06
"hsa-miR-3938",1e-06,1e-06,1e-06
"hsa-miR-3939",1e-06,1e-06,1e-06
"hsa-miR-3940-3p",1e-06,1e-06,1e-06
"hsa-miR-3940-5p",1.522218143,1.065826729,1.637344446
"hsa-miR-3941",1e-06,1e-06,1e-06
"hsa-miR-3942-3p",1e-06,1e-06,1e-06
"hsa-miR-3942-5p",1e-06,1e-06,1e-06
"hsa-miR-3943",1e-06,1e-06,1e-06
"hsa-miR-3944-3p",1e-06,1e-06,1e-06
"hsa-miR-3944-5p",1e-06,1e-06,1e-06
"hsa-miR-3945",1e-06,1e-06,1e-06
"hsa-miR-3960",7.762088111,8.085002823,7.762088111
"hsa-miR-3972",1e-06,1e-06,1e-06
"hsa-miR-3973",1e-06,1e-06,1e-06
"hsa-miR-3974",1e-06,1e-06,1e-06
"hsa-miR-3975",1e-06,1e-06,1e-06
"hsa-miR-3976",1e-06,1e-06,1e-06
"hsa-miR-3977",1e-06,1e-06,1e-06
"hsa-miR-3978",1e-06,1e-06,1e-06
"hsa-miR-409-3p",2.494012087,3.622559099,3.337243483
"hsa-miR-409-5p",1e-06,1e-06,1e-06
"hsa-miR-410-3p",2.141140286,3.38369951,2.552449986
"hsa-miR-410-5p",1e-06,1e-06,1e-06
"hsa-miR-411-3p",1e-06,1e-06,1e-06
"hsa-miR-411-5p",1e-06,1e-06,0.864364907
"hsa-miR-412-3p",1e-06,1e-06,1e-06
"hsa-miR-412-5p",1e-06,1e-06,1e-06
"hsa-miR-421",1e-06,1e-06,1e-06
"hsa-miR-422a",1e-06,1e-06,1e-06
"hsa-miR-423-3p",1e-06,1e-06,1e-06
"hsa-miR-423-5p",1e-06,1e-06,1e-06
"hsa-miR-424-3p",1e-06,1e-06,1e-06
"hsa-miR-424-5p",1.5088647,0.734807813,2.45380356
"hsa-miR-425-3p",1e-06,1e-06,1e-06
"hsa-miR-425-5p",1e-06,1.117795871,1.294862208
"hsa-miR-4251",1e-06,1e-06,1e-06
"hsa-miR-4252",1e-06,1e-06,1e-06
"hsa-miR-4253",1e-06,1e-06,1e-06
"hsa-miR-4254",1e-06,1e-06,1e-06
"hsa-miR-4255",1e-06,1e-06,1e-06
"hsa-miR-4256",1e-06,1e-06,1e-06
"hsa-miR-4257",1e-06,1e-06,1e-06
"hsa-miR-4258",1e-06,1e-06,1e-06
"hsa-miR-4259",1.532635976,1e-06,1e-06
"hsa-miR-4260",1e-06,1e-06,1e-06
"hsa-miR-4261",1e-06,1e-06,1e-06
"hsa-miR-4262",1e-06,1e-06,1e-06
"hsa-miR-4263",1e-06,1e-06,1e-06
"hsa-miR-4264",1e-06,1e-06,1e-06
"hsa-miR-4265",1e-06,1e-06,1e-06
"hsa-miR-4266",1e-06,1e-06,1e-06
"hsa-miR-4267",1e-06,1e-06,1e-06
"hsa-miR-4268",1e-06,1e-06,1e-06
"hsa-miR-4269",1e-06,1e-06,1e-06
"hsa-miR-4270",4.900572057,4.44688204,4.858509235
"hsa-miR-4271",3.929517737,4.547531732,3.916662642
"hsa-miR-4272",1e-06,1e-06,1e-06
"hsa-miR-4273",1e-06,1e-06,1e-06
"hsa-miR-4274",2.153249304,2.439972291,1.981734055
"hsa-miR-4275",1e-06,1e-06,1e-06
"hsa-miR-4276",1e-06,1e-06,1e-06
"hsa-miR-4277",1e-06,1e-06,1e-06
"hsa-miR-4278",1e-06,1e-06,1e-06
"hsa-miR-4279",1e-06,1e-06,1e-06
"hsa-miR-4280",1e-06,1e-06,1e-06
"hsa-miR-4281",7.281597404,6.914152185,7.281597404
"hsa-miR-4282",1e-06,1e-06,1e-06
"hsa-miR-4283",1e-06,1e-06,1e-06
"hsa-miR-4284",4.500921884,5.830996722,4.672000358
"hsa-miR-4285",1e-06,1e-06,1e-06
"hsa-miR-4286",8.349744864,7.77799538,9.485625175
"hsa-miR-4287",1e-06,1e-06,1e-06
"hsa-miR-4288",1e-06,1e-06,1e-06
"hsa-miR-4289",1e-06,1e-06,1e-06
"hsa-miR-429",1e-06,1e-06,1e-06
"hsa-miR-4290",2.028293707,2.073508845,1e-06
"hsa-miR-4291",1e-06,1e-06,1e-06
"hsa-miR-4292",1e-06,1e-06,1e-06
"hsa-miR-4293",1e-06,1e-06,1e-06
"hsa-miR-4294",1e-06,1e-06,1e-06
"hsa-miR-4295",1e-06,1e-06,1e-06
"hsa-miR-4296",1e-06,1e-06,1e-06
"hsa-miR-4297",1e-06,1e-06,1e-06
"hsa-miR-4298",3.896179227,4.060211433,3.741515777
"hsa-miR-4299",3.996130793,4.040075074,3.684724016
"hsa-miR-4300",1e-06,1e-06,1e-06
"hsa-miR-4301",1e-06,1e-06,1e-06
"hsa-miR-4302",1e-06,1e-06,1e-06
"hsa-miR-4303",1e-06,1e-06,1e-06
"hsa-miR-4304",1e-06,1e-06,1e-06
"hsa-miR-4305",1e-06,1e-06,1e-06
"hsa-miR-4306",2.83448603,3.163855588,2.83448603
"hsa-miR-4307",1e-06,1e-06,1e-06
"hsa-miR-4308",1e-06,1e-06,1e-06
"hsa-miR-4309",1e-06,1e-06,1e-06
"hsa-miR-431-3p",1e-06,1e-06,1e-06
"hsa-miR-431-5p",1e-06,1e-06,1e-06
"hsa-miR-4310",1e-06,1e-06,1e-06
"hsa-miR-4311",1e-06,1e-06,1e-06
"hsa-miR-4312",1e-06,1e-06,1e-06
"hsa-miR-4313",0.305003087,0.307755199,1e-06
"hsa-miR-4314",1e-06,1e-06,1e-06
"hsa-miR-4315",1e-06,1e-06,1e-06
"hsa-miR-4316",1e-06,1e-06,1e-06
