"","GSM1936137","GSM1936138","GSM1936139","GSM1936140"
"hsa-miR-125b-5p",7.33909798112957,7.61363578265815,7.25024064261705,7.20917529153087
"hsa-miR-668",7.30213207253867,7.41030415560418,7.35561058110711,7.30193563651967
"hsa-miR-1289",7.24762441219096,7.42019552560614,7.25428361252943,7.19662423972757
"hsa-miR-128",7.05791969339616,6.97311103462462,6.68805439148447,6.74087604266882
"hsa-miR-373-5p",7.44946912996911,7.38021651567127,7.35936916218427,7.29410213363068
"hsa-miR-1250",7.38021651567127,7.36493407008802,7.37430632300692,7.26634498596407
"hsa-miR-516b-5p",6.89723807877282,6.93222117600782,6.66394266727331,6.72930389768964
"hsa-miR-32-3p",7.98078763637362,7.88761339307844,7.58157893351377,7.41821171135589
"hsa-miR-361-3p",7.07680266617066,7.13801847396639,6.90416445978196,7.03682212994181
"hsa-miR-23a-5p",7.45909647198341,7.44946912996911,7.30583649564709,7.39642603175194
"hsa-miR-363-5p",8.75573466239655,8.69998747438737,9.09769140269524,9.03091685590312
"hsa-miR-376b-3p",6.93222117600782,6.97311103462462,6.74087604266882,6.69401987981639
"hsa-miR-1255b-5p",7.60931903442884,7.84051073312943,7.77690015443753,7.68104154023517
"hsa-miR-1249",7.53388629650811,7.57873463352083,7.62905688726678,7.49880263674073
"hsa-miR-626",7.28599491528724,7.28599491528724,7.09659042751794,6.9793634618116
"hsa-miR-483-3p",9.39643286333647,9.67984350133813,8.73940319357196,8.80288498331411
"hsa-miR-1184",6.99312941958301,6.97311103462462,6.71176975379512,6.68805439148447
"hsa-miR-1255a",7.3074712607567,7.1967421832225,7.11003844066933,7.08755493529475
"hsa-miR-34a-5p",7.11992491364128,7.25869194163687,6.91952110523551,6.89383512557113
"hsa-miR-557",7.29677305048311,7.29677305048311,7.12777632166635,7.13656414544952
"hsa-miR-574-5p",9.62530502150106,9.61887736364612,9.81843720299085,9.82320793271807
"hsa-miR-1270",7.17937468147773,7.25316879032854,7.04617996408976,7.02267057520253
"hsa-miR-1228-5p",9.96302817400085,9.80591386416157,10.4487938804067,10.4999165275939
"hsa-miR-371a-3p",7.22523133847809,7.0954416765461,6.84104911344516,6.98910023441799
"hsa-miR-219-2-3p",7.54296819251982,7.38021651567127,7.20917529153087,7.28227154533386
"hsa-miR-149-3p",10.0737017632142,9.96302817400085,10.4527575237111,10.3957929126782
"hsa-miR-296-5p",7.1138429470171,6.96637603296726,6.86239583484218,6.99877173367045
"hsa-miR-505-5p",7.43490657504602,7.47816053895003,7.37801657341454,7.48510629750689
"hsa-miR-654-5p",7.52932381965791,7.48288745177163,7.46431485817788,7.41821171135589
"hsa-miR-105-5p",7.21390309638238,7.29677305048311,7.05547749095516,7.22161809465238
"hsa-miR-222-3p",7.13801847396639,7.04519232419387,6.87820111935906,6.83025612543931
"hsa-miR-320c",7.36493407008802,7.36493407008802,7.24212055252697,7.36311797578116
"hsa-miR-342-3p",7.22523133847809,7.17937468147773,6.86768352600676,6.81391372456086
"hsa-miR-214-3p",8.91636194412965,8.90759928761979,9.09318417621772,9.13105409888213
"hsa-miR-569",7.00632234055826,7.08304246472824,6.88864259153667,7.04617996408976
"hsa-let-7d-3p",7.63926849864679,7.66445373017145,7.29410213363068,7.29410213363068
"hsa-miR-431-3p",7.17937468147773,7.14995599748102,6.95969052895025,6.89383512557113
"hsa-miR-1294",6.96637603296726,7.07053576366697,7.02740319994307,6.88343130227757
"hsa-miR-595",7.78034412836882,7.76877810849452,7.67803492571611,7.63216721385808
"hsa-miR-517-5p",7.49229506878073,7.29677305048311,7.21333482822722,7.20500372847095
"hsa-miR-432-3p",7.05791969339616,7.00632234055826,6.84104911344516,6.83025612543931
"hsa-miR-300",7.61793965382141,7.56096224773479,7.53581059729534,7.67200283424963
"hsa-miR-485-3p",7.62223072305369,7.72954099242956,7.53581059729534,7.52915210392271
"hsa-miR-609",7.76877810849452,7.78800361370215,7.47127868373497,7.52246273773791
"hsa-miR-1303",7.24762441219096,7.22523133847809,7.22574196188215,7.29802420137557
"hsa-miR-637",7.96059605638319,7.9907784325048,8.15756731028466,8.15324359284515
"hsa-miR-885-5p",8.13288798379574,7.98078763637362,7.86678442602155,7.8851515710605
"hsa-miR-640",7.39031560998482,7.31279076321829,7.17971782273753,7.27830635807818
"hsa-miR-30c-2-3p",7.0954416765461,7.14995599748102,7.05083621676783,7.06471548287314
"hsa-miR-593-5p",7.17937468147773,7.14995599748102,7.08755493529475,7.05547749095516
"hsa-miR-1266",7.04519232419387,6.97981473985215,6.88864259153667,6.86239583484218
"hsa-miR-612",8.01708717211566,7.92976872286533,8.10480729480094,8.05236811854251
"hsa-miR-873-5p",7.03235167481093,7.07680266617066,6.74087604266882,6.87295190774982
"hsa-miR-92b-3p",7.22523133847809,7.03235167481093,6.86239583484218,6.84104911344516
"hsa-miR-211-5p",7.45909647198341,7.43001954018067,7.22161809465238,7.19662423972757
"hsa-miR-145-5p",7.37514033303822,7.35465508877124,6.96956052879589,7.03682212994181
"hsa-miR-1286",7.05791969339616,6.98648744043378,6.91442036517865,6.63942110427012
"hsa-miR-665",8.31886032493069,8.12383733926405,8.28752724981577,8.4793483563057
"hsa-miR-409-3p",7.11992491364128,7.13201246498093,6.95969052895025,6.98910023441799
"hsa-miR-1285-3p",10.8519916795064,11.2756006898805,11.7631146557803,11.5827632504102
"hsa-miR-744-3p",7.25316879032854,7.11992491364128,6.97447032092764,6.95473009256228
"hsa-miR-541-3p",7.59629074499047,7.58753939406327,7.45731725543399,7.53581059729534
"hsa-miR-423-5p",9.5314620963374,9.64863108387194,10.0254031166493,10.04303774754
"hsa-miR-371a-5p",7.21390309638238,7.21390309638238,6.98910023441799,7.08755493529475
"hsa-miR-182-5p",7.12598134916179,7.17937468147773,6.90416445978196,7.03682212994181
"hsa-miR-379-3p",7.03235167481093,7.0954416765461,6.72348282891598,6.76374553485453
"hsa-miR-513b",7.11992491364128,7.01939570950789,6.63942110427012,6.75235610329973
"hsa-miR-1204",7.56542591114693,7.55199327386659,7.26233572243675,7.21333482822722
"hsa-miR-1",8.40107146200486,8.3707886137626,8.00516615742521,8.11817928485894
"hsa-miR-129-1-3p",7.45909647198341,7.72555794345609,7.28227154533386,7.29410213363068
"hsa-miR-1321",7.76877810849452,8.06830768653896,7.72540466085279,7.85085287512145
"hsa-miR-664a-5p",7.28599491528724,7.11992491364128,6.83025612543931,6.84104911344516
"hsa-miR-486-3p",7.68511069809849,7.62223072305369,7.59120034374122,7.67200283424963
"hsa-miR-193a-5p",7.17937468147773,7.07680266617066,7.13217692465734,7.14964632138327
"hsa-miR-193b-5p",7.29677305048311,7.3286325873093,7.14529876325702,7.11003844066933
"hsa-miR-606",7.11992491364128,7.17353873986194,6.77504575444658,6.80291502893897
"hsa-miR-513a-5p",7.55199327386659,7.50629245995034,7.39276288484863,7.37058650702827
