"","GSM1103464","GSM1103465","GSM1103466","GSM1103467"
"hsa-miR-141",16.1812,16.1864,8.0399,7.13
"hsa-miR-142-3p",6.1332,6.1544,-0.9824,-0.5831
"hsa-miR-142-5p",12.9667,13.1556,2.0495,1.9277
"hsa-miR-143",16.1812,16.1864,12.0645,11.0198
"hsa-miR-145",16.1812,16.1864,12.0645,12.0113
"hsa-miR-146a",7.1279,6.8947,-4.1874,-4.0287
"hsa-miR-146b-3p",16.1812,16.1864,7.9931,12.0113
"hsa-miR-146b-5p",10.8333,11.143,0.0568,-0.0511
"hsa-miR-147",16.1812,16.1864,12.0645,12.0113
"hsa-miR-147b",16.1812,16.1864,12.0645,12.0113
"hsa-miR-148a",8.1155,8.1305,-4.41,-4.0485
"hsa-miR-148b",13.1336,12.4327,1.5748,1.9803
"hsa-miR-149",14.1751,14.1915,3.7534,3.9936
"hsa-miR-150",11.002,10.1419,-0.4076,-0.0266
"hsa-miR-152",11.1068,11.1483,-1.0871,-1.042
"hsa-miR-153",16.1812,16.1864,12.0645,12.0113
"hsa-miR-154",16.1812,16.1864,12.0645,12.0113
"hsa-miR-15a",11.2782,16.1864,12.0645,12.0113
"hsa-miR-15b",8.7162,9.1822,-0.9567,-1.3681
"hsa-miR-16",4.8455,5.1505,-5.9688,-6.0756
"hsa-miR-17",3.0587,3.1327,-7.1089,-7.0316
"hsa-miR-181a",12.3851,12.1518,0.1845,0.973
"hsa-miR-181c",13.4017,14.1206,2.0569,2.3234
"hsa-miR-182",16.1812,16.1864,12.0645,12.0113
"hsa-miR-183",12.613,13.1852,2.0491,1.4109
"hsa-miR-184",14.1218,13.1705,4.0112,3.8068
"hsa-miR-185",13.973,15.1531,3.996,3.9874
"hsa-miR-186",8.1263,8.1856,-1.9785,-1.9951
"hsa-miR-187",16.1812,16.1864,12.0645,8.0333
"hsa-miR-188-3p",16.1812,16.1864,12.0645,12.0113
"hsa-miR-18a",10.1308,9.9671,-0.976,-0.7698
"hsa-miR-18b",10.1821,10.4572,-0.2644,-0.0682
"hsa-miR-190",14.7994,15.1407,9.0317,9.9462
"hsa-miR-191",6.1755,5.9994,-3.9646,-3.6407
"hsa-miR-192",15.7342,15.141,3.9405,3.9861
"hsa-miR-193a-3p",16.1701,14.5837,6.7221,6.9825
"hsa-miR-193a-5p",13.8502,13.1518,1.8129,1.9977
"hsa-miR-193b",8.1719,7.8872,-4.0567,-4.0153
"hsa-miR-194",16.1526,14.0273,3.8802,3.9949
"hsa-miR-195",11.1626,10.8345,-0.197,-0.015
"hsa-miR-196b",16.1812,16.1864,12.0645,12.0113
"hsa-miR-197",11.8888,13.154,0.7059,1.0069
"hsa-miR-198",16.1812,16.1864,12.0645,12.0113
"hsa-miR-199a-3p",13.6771,14.1535,3.0034,2.9497
"hsa-miR-199a-5p",16.1812,16.1864,12.0645,12.0113
"hsa-miR-199b-5p",16.1812,16.1864,12.0645,10.0102
"hsa-miR-19a",4.0466,5.1387,-2.9444,-3.3825
"hsa-miR-19b",2.1982,2.1656,-8.595,-8.0289
"hsa-miR-200a",12.0862,12.1833,1.0179,0.6381
"hsa-miR-200b",10.1426,9.8221,0.8309,0.9893
"hsa-miR-200c",13.9995,14.1799,12.0645,12.0113
"hsa-miR-202",16.1812,16.1864,10.0381,8.4935
"hsa-miR-203",12.8473,12.1377,1.0353,0.9917
"hsa-miR-204",16.1679,15.4245,5.0683,4.9805
"hsa-miR-205",14.2857,15.166,4.0291,3.9858
"hsa-miR-208",16.1812,16.1864,12.0645,12.0113
"hsa-miR-208b",16.1812,16.1864,12.0645,12.0113
"hsa-miR-20a",3.8088,4.1499,-7.2138,-7.0241
"hsa-miR-20b",12.1384,11.9234,-2.0245,-2.0319
"hsa-miR-21",8.9316,9.1668,-2.9683,-3.2312
"hsa-miR-210",12.1787,8.6275,1.0575,0.6685
"hsa-miR-211",16.1812,16.1864,4.0418,3.9852
"hsa-miR-212",15.1461,14.8936,5.6262,5.9892
"hsa-miR-214",16.1812,16.1864,12.0645,12.0113
"hsa-miR-215",16.1812,15.1694,12.0645,5.0807
"hsa-miR-216a",16.1812,16.1864,12.0645,12.0113
"hsa-miR-216b",16.1812,16.1864,12.0645,10.0005
"hsa-miR-217",16.1812,16.1864,12.0645,12.0113
"hsa-miR-218",16.1812,16.1864,8.9963,8.967
"hsa-miR-219-1-3p",15.1628,16.1864,7.0394,6.3644
"hsa-miR-219-2-3p",16.1812,16.1864,12.0645,12.0113
"hsa-miR-219-5p",16.1812,16.1864,6.0177,5.6603
"hsa-miR-22",16.1812,16.1864,2.0709,2.1282
"hsa-miR-220",16.1812,16.1864,12.0645,12.0113
"hsa-miR-220b",16.1812,16.1864,12.0645,12.0113
"hsa-miR-220c",16.1812,16.1864,12.0645,12.0113
"hsa-miR-221",12.1331,13.1596,0.825,0.9676
"hsa-miR-222",6.0902,5.8013,-5.4249,-5.0596
"hsa-miR-223",12.8936,13.1303,2.6164,2.9626
"hsa-miR-224",16.1812,16.1864,10.0458,8.5015
"hsa-miR-23a",11.4315,12.1603,2e-04,-9e-04
"hsa-miR-23b",14.1917,13.2932,12.0645,12.0113
"hsa-miR-24",5.1682,5.0847,-6.9697,-6.7245
"hsa-miR-25",10.7656,11.1488,-2.0435,-2.0199
"hsa-miR-26a",7.1566,6.9247,-1.5454,-1.0276
"hsa-miR-26b",9.1391,8.9246,1.0449,1.5279
"hsa-miR-27a",11.1235,10.9571,-0.9906,-1.1264
"hsa-miR-27b",12.8516,13.1549,0.9318,0.996
"hsa-miR-28-3p",13.0208,14.1467,2.9383,2.9484
"hsa-miR-28-5p",16.1812,15.128,6.0038,6.1542
"hsa-miR-296-3p",16.1812,16.1864,8.1134,12.0113
"hsa-miR-296-5p",13.4357,13.1434,0.7717,1.0141
"hsa-miR-298",16.1812,16.1864,12.0645,12.0113
"hsa-miR-299-3p",16.1812,16.1864,12.0645,12.0113
"hsa-miR-299-5p",16.1812,16.1864,12.0645,12.0113
"hsa-miR-29a",5.5132,5.1324,-3.0222,-3.045
"hsa-miR-29b",11.7241,11.1481,2.0195,1.8986
"hsa-miR-29c",9.1529,9.022,0.0363,-0.3504
"hsa-miR-301a",9.7812,10.1377,0.0509,0.0463
"hsa-miR-301b",15.15,14.1011,4.0353,4.758
"hsa-miR-302a",16.1812,16.1864,12.0645,12.0113
"hsa-miR-302b",14.7019,16.1864,12.0645,12.0113
"hsa-miR-302c",16.1812,16.1864,12.0645,11.9656
"hsa-miR-30b",7.23,7.1424,-2.3402,-2.0098
"hsa-miR-30c",7.1349,7.1232,-3.0616,-3.0415
"hsa-miR-31",11.171,11.124,1.8619,1.9714
"hsa-miR-32",16.1408,14.7967,6.0402,6.0091
"hsa-miR-320",7.3376,7.1352,-2.959,-3.0873
"hsa-miR-323-3p",15.4476,16.1744,9.1338,7.9296
"hsa-miR-324-3p",12.1824,12.1687,1.9694,1.9988
"hsa-miR-324-5p",13.1401,12.2565,1.1482,0.9684
"hsa-miR-325",16.1812,16.1864,12.0645,12.0113
"hsa-miR-326",16.1812,16.1864,12.0645,12.0113
"hsa-miR-328",13.2331,12.1742,0.0481,-0.0979
"hsa-miR-329",16.1812,16.1864,12.0645,12.0113
"hsa-miR-330-3p",12.575,13.145,2.0542,2.487
"hsa-miR-330-5p",15.1482,16.1864,12.0645,12.0113
"hsa-miR-331-3p",8.1609,8.2396,0.728,0.9862
"hsa-miR-331-5p",14.556,16.1864,6.0982,6.9945
"hsa-miR-335",13.1677,13.0384,0.7621,0.9975
"hsa-miR-337-5p",16.1812,16.1864,12.0645,12.0113
"hsa-miR-338-3p",16.1812,16.1864,8.9865,7.5824
"hsa-miR-339-3p",11.6623,12.1608,2.5454,2.9847
"hsa-miR-339-5p",11.6969,12.1703,2.0519,1.8493
"hsa-miR-33b",16.1812,16.1864,9.0838,7.7111
"hsa-miR-340",16.1812,16.1864,12.0645,12.0113
"hsa-miR-342-3p",16.1812,16.1864,7.021,6.9893
"hsa-miR-342-5p",16.1812,16.1864,12.0645,12.0113
"hsa-miR-345",15.1046,16.1864,6.0408,5.9808
"hsa-miR-346",16.1812,16.1864,12.0645,12.0113
"hsa-miR-34a",11.631,11.1509,0.0425,-0.022
"hsa-miR-34c-5p",16.1812,16.1864,10.0676,11.4451
"hsa-miR-361-5p",15.7489,15.1724,2.0582,1.6846
"hsa-miR-362-3p",16.1812,16.1864,5.726,6.0125
"hsa-miR-362-5p",13.4644,13.1466,6.9803,6.9926
"hsa-miR-363",16.1812,16.1864,12.0645,12.0113
"hsa-miR-365",11.9364,11.2017,-1.1672,-1.0444
"hsa-miR-367",16.1812,16.1864,12.0645,12.0113
"hsa-miR-369-3p",16.1812,16.1864,12.0645,12.0113
"hsa-miR-369-5p",16.1812,16.1864,12.0645,12.0113
"hsa-miR-370",16.1812,16.1864,12.0645,12.0113
"hsa-miR-371-3p",16.1812,16.1864,12.0645,12.0113
"hsa-miR-372",16.1812,16.1864,12.0645,11.9713
"hsa-miR-373",14.1734,13.7188,-1.3637,-1.0259
"hsa-miR-374a",10.9619,11.1542,2.6709,2.9921
"hsa-miR-374b",9.1039,9.1413,1.0604,1.5602
"hsa-miR-375",16.1812,16.1864,4.832,4.9643
"hsa-miR-376a",16.1812,16.1864,12.0645,9.9476
"hsa-miR-376b",16.1812,16.1864,12.0645,12.0113
"hsa-miR-376c",16.1812,16.1864,10.0589,10.817
"hsa-miR-377",16.1812,16.1864,12.0645,12.0113
"hsa-miR-379",16.1812,16.1864,12.0645,12.0113
"hsa-miR-380",16.1812,16.1864,12.0645,12.0113
"hsa-miR-381",16.1812,16.1864,10.2088,10.9656
"hsa-miR-382",16.1812,16.1864,12.0645,12.0113
"hsa-miR-383",15.1594,14.5937,4.0375,3.8427
"hsa-miR-384",16.1812,16.1864,12.0645,12.0113
"hsa-miR-409-5p",16.1812,16.1864,12.0645,12.0113
"hsa-miR-410",16.1812,16.1864,12.0645,12.0113
"hsa-miR-411",16.1812,16.1864,12.0645,10.985
"hsa-miR-412",16.1812,16.1864,12.0645,12.0113
"hsa-miR-422a",14.0404,16.1476,8.467,8.9729
"hsa-miR-423-5p",14.1858,13.1058,1.0627,0.9864
"hsa-miR-424",16.1812,14.5201,6.7141,6.9833
"hsa-miR-425",9.5566,9.1706,-1.9364,-1.9507
"hsa-miR-429",13.69,15.1568,4.7279,4.9827
"hsa-miR-431",16.1812,16.1864,12.0645,12.0113
"hsa-miR-433",16.1812,16.1864,12.0645,12.0113
"hsa-miR-448",16.1812,16.1864,11.0472,9.0946
"hsa-miR-449a",11.5937,16.1864,7.7355,7.9874
"hsa-miR-449b",15.1634,16.1744,7.0431,6.3186
"hsa-miR-450a",16.1812,16.1864,8.0357,7.4544
"hsa-miR-450b-3p",16.1812,16.1864,12.0645,12.0113
"hsa-miR-450b-5p",16.1812,16.1864,12.0645,12.0113
"hsa-miR-451",16.1812,16.1864,10.2559,12.0113
"hsa-miR-452",16.1812,16.1864,12.0645,12.0113
"hsa-miR-453",16.1812,16.1864,12.0645,12.0113
"hsa-miR-454",7.9069,8.1226,3.004,3.3235
"hsa-miR-455-3p",16.1812,13.5425,6.0595,6.4393
"hsa-miR-455-5p",15.1614,14.5945,3.7664,3.9781
"hsa-miR-483-5p",14.1434,14.1507,5.851,5.9673
"hsa-miR-484",6.1712,6.1472,-5.0167,-5.0091
"hsa-miR-485-3p",16.1812,16.1864,12.0645,12.0113
"hsa-miR-485-5p",16.1812,16.1864,12.0645,12.0113
"hsa-miR-486-3p",16.1812,16.1864,12.0645,12.0113
"hsa-miR-486-5p",16.1812,16.1864,12.0645,12.0113
"hsa-miR-487a",13.1994,13.0345,12.0645,12.0113
"hsa-miR-487b",16.1812,16.1864,12.0645,12.0113
"hsa-miR-488",16.1812,16.1864,12.0645,12.0113
"hsa-miR-489",16.1812,16.1581,7.6732,10.0103
"hsa-miR-490-3p",16.1812,16.1864,12.0645,12.0113
"hsa-miR-491-3p",16.1812,16.1864,12.0645,12.0113
"hsa-miR-491-5p",14.1399,12.9174,3.0116,3.3189
"hsa-miR-492",16.1812,16.1864,12.0645,12.0113
"hsa-miR-493",2.1163,16.1864,12.0645,12.0113
"hsa-miR-494",13.0993,12.1878,10.0902,12.0113
"hsa-miR-495",16.1812,16.1864,10.0505,12.0113
"hsa-miR-496",16.1812,16.1864,12.0645,12.0113
"hsa-miR-499-3p",16.1812,16.1864,12.0645,12.0113
"hsa-miR-499-5p",16.1812,16.1864,11.0745,12.0113
"hsa-miR-500",14.9629,15.1702,4.8286,4.9913
"hsa-miR-501-3p",16.1812,16.1864,5.8957,6.0204
"hsa-miR-501-5p",15.1531,15.5718,4.62,5.0459
"hsa-miR-502-3p",16.1812,16.1864,8.0535,8.2094
"hsa-miR-502-5p",16.1812,16.1864,7.0404,6.7837
"hsa-miR-503",16.1812,16.1864,12.0645,12.0113
"hsa-miR-504",16.1812,16.1864,12.0645,12.0113
"hsa-miR-505",15.1569,16.1864,4.0548,3.7185
"hsa-miR-506",16.1812,16.1864,12.0645,12.0113
"hsa-miR-507",16.1812,16.1864,12.0645,12.0113
"hsa-miR-508-3p",16.1812,16.1864,12.0645,12.0113
"hsa-miR-508-5p",16.1812,16.1864,12.0645,12.0113
"hsa-miR-509-3-5p",16.1812,16.1864,12.0645,12.0113
"hsa-miR-509-5p",16.1812,16.1864,7.1425,12.0113
"hsa-miR-510",16.1812,16.1864,12.0645,12.0113
"hsa-miR-511",16.1812,16.1864,10.0822,11.715
"hsa-miR-512-3p",16.1812,16.1864,6.8273,6.9991
"hsa-miR-512-5p",16.1812,16.1864,12.0645,12.0113
"hsa-miR-513-5p",15.1852,16.1864,12.0645,12.0113
"hsa-miR-515-3p",16.1812,16.1864,12.0645,12.0113
"hsa-miR-515-5p",16.1812,16.1864,10.015,12.0113
"hsa-miR-516a-5p",16.1812,16.1864,12.0645,12.0113
"hsa-miR-516b",16.1812,16.1864,8.1416,10.9684
"hsa-miR-517a",16.1812,16.1864,6.0388,6.3461
"hsa-miR-517b",16.1812,16.1864,12.0645,12.0113
"hsa-miR-517c",15.6736,16.1864,7.049,6.8952
"hsa-miR-518a-3p",16.1812,16.1864,12.0645,12.0113
"hsa-miR-518a-5p",16.1812,16.1864,12.0645,12.0113
"hsa-miR-518b",16.1812,16.1864,5.5211,5.9915
"hsa-miR-518c",16.1812,16.1864,12.0645,12.0113
"hsa-miR-518d-3p",16.1812,16.1864,12.0645,12.0113
"hsa-miR-518d-5p",16.1812,16.1864,12.0645,12.0113
"hsa-miR-518e",16.1812,16.1864,12.0531,12.0113
"hsa-miR-518f",16.1812,16.1864,9.3236,9.9744
"hsa-miR-519a",16.1812,16.1864,6.3744,6.988
"hsa-miR-519c-3p",16.1812,16.1864,12.0645,10.9894
"hsa-miR-519d",16.1812,16.1864,10.0583,9.1488
"hsa-miR-519e",16.1812,16.1864,11.0579,12.0113
"hsa-miR-520a-3p",16.1812,16.1864,12.0645,12.0113
"hsa-miR-520a-5p",16.1812,16.1864,12.0645,12.0113
"hsa-miR-520b",16.1812,16.1864,12.0645,12.0113
"hsa-miR-520d-5p",16.1812,16.1864,12.0645,12.0113
"hsa-miR-520e",6.9864,8.1937,12.0645,-4.0059
"hsa-miR-520f",16.1812,16.1864,12.0645,12.0113
"hsa-miR-520g",16.1812,16.1864,12.0645,12.0113
"hsa-miR-521",16.1812,16.1864,10.2134,12.0113
"hsa-miR-522",16.1812,16.1864,12.0645,12.0113
"hsa-miR-523",16.1812,16.1864,12.0645,12.0113
"hsa-miR-524-5p",16.1812,16.1864,12.0645,12.0113
"hsa-miR-525-3p",16.1761,16.1864,12.0645,12.0113
"hsa-miR-525-5p",16.1812,16.1864,12.0645,12.0113
"hsa-miR-526b",16.1812,16.1864,12.0645,12.0113
"hsa-miR-532-3p",12.7294,12.1737,2.0768,2.7152
"hsa-miR-532-5p",11.0842,11.1687,-0.2129,-0.0068
"hsa-miR-539",16.1812,16.1864,12.0645,9.0131
"hsa-miR-541",16.1812,16.1864,12.0645,12.0113
"hsa-miR-542-3p",16.1812,16.1864,9.0336,8.961
"hsa-miR-542-5p",16.1812,16.1864,9.9358,10.9776
"hsa-miR-544",16.1812,16.1864,12.0645,12.0113
"hsa-miR-545",16.1812,16.1864,6.4044,5.9443
"hsa-miR-548a-3p",16.1812,16.1864,12.0645,11.0329
"hsa-miR-548a-5p",16.1812,16.1864,12.0645,12.0113
"hsa-miR-548b-3p",16.1812,16.1864,12.0645,12.0113
"hsa-miR-548b-5p",16.1812,16.1864,9.0813,11.0279
"hsa-miR-548c-3p",16.1812,16.1864,12.0645,12.0113
"hsa-miR-548c-5p",16.1812,16.1864,9.0127,8.6877
"hsa-miR-548d-3p",16.1812,16.1864,8.7614,10.9882
"hsa-miR-548d-5p",16.1812,16.1864,8.053,7.8505
"hsa-miR-551b",15.073,15.1583,5.0364,4.9407
"hsa-miR-556-3p",16.1812,16.1864,12.0645,12.0113
"hsa-miR-556-5p",16.1812,16.1864,12.0645,12.0113
"hsa-miR-561",16.1812,16.1864,12.0645,12.0113
"hsa-miR-570",16.1812,16.1864,10.0313,9.6722
"hsa-miR-574-3p",10.156,9.91,0.8838,0.9973
"hsa-miR-576-3p",16.1812,16.1864,7.7446,7.9663
"hsa-miR-576-5p",16.1812,16.1864,12.0645,12.0113
"hsa-miR-579",15.0921,16.1864,4.8833,4.9732
"hsa-miR-582-3p",16.1812,16.1864,12.0645,12.0113
"hsa-miR-582-5p",16.1812,16.1864,12.0645,12.0113
"hsa-miR-589",16.1812,16.1864,7.358,7.9779
"hsa-miR-590-5p",10.1505,10.1448,-0.1395,-0.0307
"hsa-miR-597",15.5733,16.1509,5.984,5.9848
"hsa-miR-598",13.8952,13.1652,1.8935,1.9834
"hsa-miR-615-3p",16.1812,16.1864,12.0645,12.0113
"hsa-miR-615-5p",16.1812,16.1864,12.0645,12.0113
"hsa-miR-616",16.1812,16.1864,8.6159,9.0024
"hsa-miR-618",15.1091,16.1864,11.4295,10.9834
"hsa-miR-624",16.1812,16.1864,12.0645,12.0113
"hsa-miR-625",16.1812,16.1864,8.0341,7.7741
"hsa-miR-627",16.1812,16.1864,11.044,10.3469
"hsa-miR-628-5p",12.1001,12.6581,4.0024,4.6222
"hsa-miR-629",15.7476,16.1864,4.0323,3.9843
"hsa-miR-636",15.1424,15.139,6.0332,5.9938
"hsa-miR-642",16.1812,16.1823,6.0323,5.7746
"hsa-miR-651",16.1812,16.1864,12.0363,12.0113
"hsa-miR-652",15.1776,14.0791,2.8193,2.9811
"hsa-miR-653",16.1812,16.1864,12.0645,12.0113
"hsa-miR-654-3p",16.1812,16.1864,11.0202,12.0113
"hsa-miR-654-5p",16.1812,16.1864,12.0645,12.0113
"hsa-miR-655",16.1812,16.1864,12.0645,8.6292
"hsa-miR-660",11.1555,11.0794,-0.1818,-0.0151
"hsa-miR-671-3p",14.7283,15.1778,5.0116,4.9807
"hsa-miR-672",16.1812,16.1864,12.0645,12.0113
"hsa-miR-674",16.1812,16.1864,12.0645,12.0113
"hsa-miR-708",16.1812,16.1864,9.0232,8.5163
"hsa-miR-744",13.8811,13.1487,3.6075,3.9712
"hsa-miR-758",16.1812,16.1864,12.0645,12.0113
"hsa-miR-871",16.1812,16.1864,12.0645,12.0113
"hsa-miR-872",16.1812,16.1864,12.0645,12.0113
"hsa-miR-873",16.1812,16.1864,9.371,10.0228
"hsa-miR-874",16.1812,16.1864,12.0645,12.0113
"hsa-miR-875-3p",16.1812,16.1864,12.0645,12.0113
"hsa-miR-876-3p",16.1812,16.1864,11.0695,12.0113
"hsa-miR-876-5p",16.1812,16.1864,10.0831,10.1522
"hsa-miR-885-3p",16.1812,16.1864,12.0645,12.0113
"hsa-miR-885-5p",16.1547,15.1669,5.0508,4.9799
"hsa-miR-886-3p",11.5838,12.1461,1.0318,0.964
"hsa-miR-886-5p",8.9533,9.1673,-1.9739,-1.6657
"hsa-miR-887",16.1812,16.1864,12.0645,12.0113
"hsa-miR-888",16.1812,16.1864,11.7379,10.9672
"hsa-miR-889",16.1812,16.1864,11.0291,10.5807
"hsa-miR-890",16.1812,16.1864,12.0645,12.0113
"hsa-miR-891a",16.1812,16.1864,10.0444,12.0113
"hsa-miR-891b",16.1812,16.1864,12.0645,12.0113
"hsa-miR-892a",16.1812,16.1864,12.0645,12.0113
"hsa-miR-9",10.1234,10.0603,3.0532,3.9558
"hsa-miR-92a",8.1502,8.1659,-4.9664,-5.0623
"hsa-miR-93",6.8168,7.1393,-4.2373,-4.0257
"hsa-miR-95",16.0611,16.1443,5.4673,5.9793
"hsa-miR-96",16.1812,16.1864,11.6265,12.0113
"hsa-miR-98",16.151,15.0654,12.0645,12.0113
"hsa-miR-99a",10.8184,10.1457,0.048,-0.1026
"hsa-miR-99b",15.1405,14.9742,3.923,4.1349
