"","GSM2716217","GSM2716218","GSM2716219","GSM2716220","GSM2716221","GSM2716222","GSM2716223","GSM2716224","GSM2716225","GSM2716226","GSM2716227","GSM2716228","GSM2716229","GSM2716230","GSM2716231","GSM2716232","GSM2716233","GSM2716234","GSM2716235","GSM2716236","GSM2716237","GSM2716238","GSM2716239","GSM2716240","GSM2716241","GSM2716242","GSM2716243","GSM2716244","GSM2716245","GSM2716246"
"hsa-miR-339-5p",-3.51980408,1.051587885,-1.552305698,-2.612437796,2.248414732,1.41333259,2.931394215,-5.199497004,-3.614826288,-4.561926202,-0.126413846,2.379742651,-5.023684506,-2.382536471,-5.263295179,-3.685949619,-0.805130627,1.352853632,-2.016063165,-4.667738552,-8.779032875,-7.819218503,-7.313120214,-6.215264039,-8.531269873,-6.88682436,-6.00178115,-6.352512024,-6.196375641,-5.30880065
"hsa-miR-33a-5p",2.998281875,-5.363308821,-3.418121943,-2.837517187,-0.265467286,-0.933112376,-3.546701874,-4.255699384,-0.257203686,-2.193638421,-0.640519316,-3.721501999,-4.858775456,-0.693644251,-4.451204939,-1.714059689,-1.494651737,1.557456682,-4.363660955,-0.263083232,-5.411250505,-6.868015233,-5.112169664,-6.361821339,-6.481629343,-0.40239284,-6.76451077,-4.253924004,-5.482265411,-4.59634915
"hsa-miR-663a",-0.951026949,-2.600096513,-1.840366966,0.871346909,-3.83532844,-2.808015073,-2.770390952,-3.92328377,0.693689968,-0.555691479,0.868558244,-1.890154099,-3.393533976,-4.504718081,-6.040582879,-3.947379269,-5.173280127,-5.170495598,-4.454100015,-2.562260552,-8.795445435,-7.582157403,-7.105861014,-5.264901399,-9.366875153,-5.73526026,2.23761994,-6.667234254,-6.847242381,-5.07491008
"hsa-miR-195-5p",-2.16218344,-1.2730566,-2.039456376,-1.154941565,0.278095623,5.119870823,-2.307202467,-2.658241958,-4.918011378,-0.104868723,-2.287485426,-2.756812439,-5.194793826,1.235349219,-3.377991439,-2.835654839,-4.490819017,-4.452111008,-4.561180065,-2.866369912,-5.092667795,-4.557876483,-5.526396934,-5.951449839,-5.012643973,-4.92083495,-6.30918358,-4.177971144,-5.084562161,-7.16172057
"hsa-miR-106b-3p",0.681183551,-3.823852769,-1.840366966,0.629058331,-3.83532844,-4.033677631,1.976919126,-5.546568881,-5.682877056,-3.11696531,-2.428816386,0.033759441,-5.505940366,-4.393943371,-3.507114749,-0.513832719,-1.743187397,-5.389376218,-2.990267775,-3.932039612,-8.133674075,-8.706056003,-6.781342104,-6.675236189,-7.351163193,-0.74209264,-5.75331056,-1.752601804,-7.012863231,-5.38725459
"hsa-miR-551a",-4.095474298,0.032486079,0.862943418,-0.581233106,2.914135679,-5.115658519,2.931394215,1.913288923,-5.130851391,-4.721404677,-2.237732116,4.507660921,-5.764225066,-0.268791321,-5.933288959,-1.935085229,-3.443298557,-2.434212158,-4.719284385,-3.754971322,-6.128939715,-6.479968713,-5.735485684,-7.038054039,-6.419723773,-5.817083,-6.49786184,-5.550402744,-4.019170071,-7.25820855
"hsa-miR-30e-3p",-2.536034122,-1.505714693,-1.950816223,-4.351208349,2.493059199,-6.086721661,-2.350448041,-5.199497004,2.141016142,-0.888370893,-1.837674956,1.028992391,-4.858775456,-1.599376111,-5.288432209,-2.572527719,-0.548281207,-5.484539208,-0.388028975,-1.988035322,-7.756343515,-6.837886773,-6.229602024,-7.182952499,-6.502894753,-1.45824845,-6.43703048,-5.671111494,-6.451212611,-6.58527055
"hsa-miR-199b-5p",-1.265024905,0.533387847,-3.873899656,-4.053599304,-2.479568475,-2.022661507,-1.954861316,-5.397705577,-4.135835731,-3.425598915,-2.428816386,0.590538651,4.258588184,-3.719252461,-3.551577069,-3.957236939,-4.110404547,-3.491842108,-4.031726755,-3.871592062,-5.142266215,-7.081435023,-5.398942734,-6.764238769,-6.003535123,-6.42612303,-6.4206283,-5.702004544,-5.500235491,-5.42156371
"hsa-miR-205-5p",0.594913686,0.225289555,-0.277845331,-4.855361056,-3.894524477,1.672846704,-4.147068402,-3.841271829,-0.979507687,-4.621575146,-1.231816336,-4.639797869,-1.235989916,-4.521014291,-6.257422479,-3.015566829,1.692272553,-1.683175018,-2.243299095,-0.837295522,-4.932446075,-5.547321343,-5.826854044,-5.253287599,-7.349292223,-5.68974109,-5.03060348,2.414771506,-6.795052351,-6.21759493
"hsa-miR-335-3p",-2.462836515,-0.085592568,-2.24716827,-3.933817594,-3.553897259,-4.351058932,-0.703261891,4.471847866,3.690626006,-4.476229734,-2.208527816,-4.553210099,-0.793669046,-4.457613251,-6.033715629,-0.121245529,-5.006145637,-2.103444058,-1.933186515,-2.664569292,-5.499885465,-7.501061243,-5.562690934,-3.678715059,-7.287276783,-6.83781027,-5.75331056,-5.550402744,-5.797799131,-0.59096638
"hsa-miR-505-3p",0.594913686,-3.07920604,0.845298493,-3.804833642,-0.826238207,-2.291897013,-1.664451272,1.846047632,-4.957763272,-3.769009027,-2.369891846,-4.020637459,2.059203154,0.288732829,-5.350532109,-3.203816509,-4.347933037,-5.487524708,-2.068416975,-0.263083232,-6.000533395,-6.445713253,-4.796582794,-4.926180549,-6.084547233,-4.55729752,-7.57794225,-0.954715274,-6.063112041,-5.83353708
"hsa-miR-18a-3p",-0.010250515,0.31606317,-3.823487564,-4.855361056,-2.389247386,-1.71265265,-3.04852801,-5.369483698,-4.535639083,-3.954461177,-1.689529136,-0.099633999,-4.650097996,-1.599376111,-5.190575009,1.204979451,-0.010549907,-4.452111008,-2.371836815,-2.017156522,-7.065869355,-6.027133783,-2.365478064,-7.085157939,-6.531636533,0.35032413,-6.57807087,-4.169055094,-6.516463641,-7.22026736
"hsa-miR-204-5p",-2.16218344,1.051587885,-2.993616971,2.09722387,-0.619952984,-5.802996738,1.877823982,-3.92328377,-5.649477972,-2.364705796,2.183037664,-4.429400219,-1.235989916,-1.321723141,-4.665189739,-1.329904719,1.227266913,-3.491842108,4.178780265,-2.345752872,-7.692465265,-7.296081573,-2.489413744,-6.964500209,-7.991759553,-5.91341293,-6.9383883,-5.923102484,-6.808625961,-5.17311643
"hsa-miR-191-5p",2.997763835,-2.201741249,-4.35706952,-4.298512157,-0.619952984,2.25886561,1.877823982,-5.857187374,-5.232280486,1.766112027,-2.087329656,-1.009157689,-5.194685926,-2.643250041,-1.032020789,-2.663372149,-2.737660367,0.919393442,-3.629419885,-3.691328582,-1.919418955,-1.949604123,-1.685693174,-6.244056249,-1.822643443,0.07142125,-1.01769615,-1.408979914,-1.955095721,-1.30081413
"hsa-miR-744-5p",-3.408201545,1.879611131,0.493644734,-0.653607392,-3.114282109,-2.45397255,-4.403071525,0.268698557,-3.926946539,-4.898802346,-0.656702376,3.337104191,2.059203154,-2.213924421,-6.058810709,0.196680691,-1.526061647,-3.624904468,-3.316156995,-2.092272852,-6.889823295,-7.414639323,-7.049633694,-7.321774589,-7.541094433,-3.07093136,-7.69972373,-4.177971144,-6.349684411,-6.5476732
"hsa-miR-361-5p",-4.124532643,-3.291129888,3.269154386,-2.642530779,-0.242637997,-3.322713103,1.976919126,-5.276106967,2.957816874,-4.819418448,-1.097987746,-0.335777889,-4.251430746,-0.950054361,-2.577624699,-2.835167649,-4.411953207,-0.613314508,-0.471573225,-3.394474122,-3.662141665,-3.448298453,-3.035443754,-2.837166669,-2.890158003,-2.70928356,-3.33697387,-5.733124354,-2.761401811,-3.70124787
"hsa-miR-628-3p",0.413504501,-2.737482013,-2.733264074,1.695187532,-0.976217279,-5.984781672,-2.096746926,-1.321990284,-3.71572506,-4.621575146,4.227190904,-4.429400219,-5.667256596,-4.385080691,-4.073549529,-2.634993159,-4.411953207,-2.103444058,4.178780265,-4.420676102,-7.764769055,-7.397864363,-4.572571454,-6.488112059,-6.982683263,-6.64009703,-6.25413257,-6.144253854,-7.185216081,-6.18299147
"hsa-miR-192-5p",0.61216475,-5.211989475,-2.261278137,-4.824704859,-2.922954727,-3.422369904,-2.216322381,-4.712158495,-4.071163193,-3.725586268,-1.911980576,-0.651091329,-5.519512866,-3.594687551,-4.388711619,-0.612310459,-5.009735897,-0.674986128,-2.990267775,-2.000919952,-8.228961695,-7.296081573,-6.857202444,-2.575813559,-6.749776233,-1.45824845,-3.39174894,-2.501392494,-3.987555121,-4.38118774
"hsa-miR-410",1.625064597,-2.201741249,-3.418121943,-1.018393215,-2.495341292,-4.105018695,-0.478018499,-5.076946753,-5.620742234,-0.555691479,-2.709075166,-1.099068199,-2.660279426,0.288732829,-3.893632819,-0.271109519,-1.494651737,-3.007023918,-1.350985505,-4.572289222,-2.723774675,-8.587559133,-5.900638144,-0.885424649,-8.114134913,-6.83781027,-7.36156088,-4.499888694,-7.531290781,-1.17550968
"hsa-miR-7-5p",-1.265024905,-5.031639602,0.377285721,-3.306296571,-4.355344614,-1.029972403,-2.948518162,-4.000567913,2.957816874,-2.398725598,-0.580295976,0.033759441,-1.910503986,-0.287362851,-1.571063429,-0.612310459,-4.988680237,1.352853632,-3.848399405,-2.836591232,-6.049494625,-6.154902303,-2.548795704,-0.885424649,-4.565879503,-5.36965956,-5.26208453,-5.421640184,-5.015311331,-6.44279215
"hsa-miR-95",-4.095474298,-3.926357171,-3.263298814,-2.209534828,1.914520916,-4.974665107,-3.367210674,-5.199497004,-2.310216225,5.24212799,0.713096994,-0.093784189,-5.194685926,-2.659459271,-5.246755719,-1.631627219,-3.239418727,-3.587873428,-1.350985505,-2.345752872,-8.367371245,-8.419413873,-1.359388524,-6.235405189,-2.166457713,2.99247053,-6.84137683,-5.623397894,-2.893001761,-6.82013752
"hsa-miR-132-3p",-2.405567478,-1.496423027,-2.993616971,-4.248066899,-1.747476737,3.213639144,-1.335756122,-4.012921255,-2.924264035,0.759405469,-2.894700766,-4.382574419,-4.091712466,-2.913307471,-1.965633409,-3.045674589,0.390629753,0.298207412,-2.067377455,-1.988035322,-6.137425735,-6.108382683,-5.801060744,-4.098370979,-6.317221193,-4.34118648,-7.62275832,-6.006372864,-6.966500061,-1.82646083
"hsa-miR-582-5p",-4.27719177,1.262765603,-4.263917682,-5.018130531,-0.931985924,-0.600784108,-2.965162935,-2.359943381,-4.198575562,-3.962645543,-1.689529136,-2.842860439,-5.195935706,-0.268791321,-0.420915409,-3.771764599,-5.188506547,-2.434212158,-3.569420795,-2.913659092,-6.463958445,-7.722345343,-6.857202444,-7.070546289,-7.048470663,-6.54163763,-5.88853128,0.021357676,-4.393881041,-4.5544581
"hsa-miR-96-5p",-2.405567478,1.051587885,-2.733264074,-3.43412623,-4.413598453,3.213639144,-0.478018499,-3.757333412,-0.578116353,-1.057866394,0.672444214,-4.422155609,-4.696512006,-1.599376111,-1.534728269,-3.149095769,-4.407054937,-2.103444058,-1.431053405,-2.640612292,-7.542075935,-7.538614203,-6.659819184,-6.191010519,-7.174549573,-6.28135973,-6.46974371,-1.070318154,-6.967066721,-0.89136495
"hsa-miR-98-5p",-3.236086216,-1.28995789,-3.060563414,-0.192715654,1.914520916,2.919148572,-3.885147697,-3.33917526,-3.926946539,0.54963478,-1.665907196,-3.576499459,-0.793669046,-2.507783411,-1.843644969,-2.296016029,-5.251999457,-1.585856228,-4.553575435,-2.345752872,-7.833793505,-8.057104493,-7.207536994,-7.070546289,-7.441675093,-6.7313533,-6.59370249,-1.791169454,4.735987839,-6.49671703
"hsa-miR-409-3p",-4.331191245,-5.10178941,-2.535792241,-1.971710593,-2.495341292,-4.974665107,-3.760243894,-4.325717653,-5.232280486,-4.561926202,3.814231674,-1.890154099,-0.981717476,-2.221946491,-3.974992369,-1.204245369,-4.751745267,-4.392191328,-4.486461045,-4.170920722,-4.927643995,-7.792308163,1.976107536,-1.538292839,-4.904641353,-6.99727141,-7.61242273,-2.989529234,-7.707599891,-1.21118405
"hsa-miR-222-3p",1.500693635,-2.239005663,-1.986989871,-1.971710593,-1.31576842,-1.344817418,-1.121454911,-1.267007417,-2.031817983,-0.991760627,-1.097987746,-3.533748759,-4.050414886,-3.582885821,1.183327791,0.660111791,-4.490819017,-1.414680028,-4.386231965,-1.259300142,-2.657286105,-2.075765273,-6.599629574,-5.872767449,-9.470415223,-4.02765077,-0.43267555,-6.608770004,-1.805643481,-4.88882612
"hsa-miR-493-5p",-2.061238586,-5.363308821,-4.297768872,-4.805269837,2.914135679,-4.675508739,-1.954861316,-5.660076212,-5.932273668,2.130787879,-0.742021336,-2.546604729,-5.765096836,-3.025361831,-5.972752169,-1.671571899,-4.273272987,-0.815973888,-1.933186515,-0.470904292,-6.137545415,2.070145807,-4.369304824,-7.321774589,-9.091203013,-4.68310984,-5.98356262,-6.445955994,-7.974742471,-1.64283054
"hsa-miR-17-3p",-3.267159106,-5.140569454,-3.873899656,-3.97363555,-3.114282109,-1.715092156,-4.321863436,-5.627253889,-5.406385708,1.291401061,0.165478334,-1.755525329,-5.473104606,-0.287362851,-1.534728269,-1.714059689,-5.250205657,-4.746755478,-3.181931035,-3.754971322,-8.108703785,-8.380358683,-3.711121614,-6.215264039,-6.815189143,-6.7313533,-3.69322712,-4.195959714,-1.388220111,-6.62223589
"hsa-miR-29a-5p",-2.462836515,-5.255757304,-0.018315553,-1.971710593,2.325858683,-0.750872284,-1.071690053,-4.703106346,-1.876088358,-0.662892961,-2.468462236,-1.572499499,-4.729577226,2.310364989,-6.298111049,-1.631627219,-3.740643627,-1.805845488,-4.685799795,-4.424229052,-9.100087355,-7.722345343,-7.249253194,-6.675236189,-3.867890453,-6.89297922,-6.77712301,-1.752601804,-5.382689991,-7.17431089
"hsa-miR-941",-4.40857231,-0.522029206,-3.902241474,-4.841181213,-2.902106028,-6.086721661,-2.948518162,-2.820265537,-5.130851391,0.759405469,1.075090514,-4.484736049,-0.940252326,0.334608699,-4.096877249,-3.045674589,-1.588151037,-3.087790468,-4.062967495,-1.794232422,-3.960028195,-7.840989893,-4.219458284,-6.267968079,-8.822187213,0.01686454,-7.04197507,-5.677325424,-0.870460751,-6.78481214
"hsa-miR-1537",-3.345958494,-4.983264027,0.264642434,-4.682101896,-4.072607862,-2.038347717,-0.478018499,3.378062552,-5.749530814,-4.810533352,0.010783044,-3.721501999,3.148307044,-3.171540341,-4.394424009,0.196680691,3.596804843,-3.471249588,-4.486461045,-2.472453042,-7.147878765,-7.443355913,-1.664325824,-7.054224979,-5.650463523,-3.4365292,-7.22093831,-3.949605774,-6.877417231,-6.90644181
"hsa-miR-200c-3p",0.413504501,-2.614347979,1.867301369,-0.149872922,-0.810793441,-3.326032985,-1.071690053,-5.619194834,5.189542233,-1.344826759,2.671777764,-3.189005029,4.051053944,3.706452319,0.507423081,-0.612310459,-4.411953207,-5.036155398,-1.203123805,-2.826077202,-9.016992765,-1.839419883,-1.748236694,-4.567383959,-7.463494473,-5.03896096,-7.08673568,-4.512230444,0.490117599,-6.88847734
"hsa-miR-29b-2-5p",0.681183551,-2.032634401,-1.840366966,-0.783150998,-1.942435166,-3.390271148,-1.341327192,-5.769488696,-3.745550305,-0.662892961,-1.192304916,-3.904598349,-2.318843556,-2.009575281,-4.451204939,-2.436256719,-2.092434857,-4.979477318,-3.316156995,0.363951038,-7.764769055,-7.443355913,-6.723108894,-6.603517439,-8.418261633,-5.92034081,-7.12861568,-6.615138444,-7.118834791,-6.69053194
"hsa-miR-376a-3p",-3.51980408,-2.032634401,0.660220111,-0.192715654,-3.236669479,-5.646489798,-3.746700058,-0.215459827,-4.526915129,0.35875657,-1.697864276,2.379742651,-4.274348626,-3.652338351,-5.400576909,-0.554286839,-1.542198897,-3.000460028,-4.850190325,-3.754971322,-6.137545415,-6.662824683,-3.992220304,-1.075232399,-6.419723773,-6.06763545,-7.25335833,-5.354748954,-4.823437361,-2.98955228
"hsa-miR-145-3p",-0.401364662,-3.07920604,0.377285721,-1.956301047,3.906091842,-4.798622866,-2.216322381,1.933584209,-3.326300435,-1.821398277,-2.287485426,-0.468455029,-0.847006486,-3.903153991,-6.310008169,0.243416311,-3.213858037,-1.862842218,-3.270748575,-0.690919982,-8.507749995,-8.299927793,-0.762723314,-3.714984569,-7.289413013,-6.71285999,-6.05178902,-6.352512024,-8.034533401,-5.63087696
"hsa-miR-377-3p",2.791471104,0.343644269,-2.311583273,-2.858133845,1.317971552,-5.888610177,-4.29717223,-3.708865123,-1.812707476,0.064213415,-1.939634286,-0.335777889,-4.858775456,-1.321723141,-3.457635049,1.827037261,-4.336230327,-5.308714498,-1.177401715,-2.664569292,-8.216353365,1.033571547,1.619554406,-4.098370979,-8.648681773,-6.7690816,-7.10413842,-5.855397584,-0.453839171,-6.27230034
"hsa-miR-885-5p",-4.152621223,-1.502477044,-3.295165822,1.091057051,-3.894524477,0.210816636,-0.469586102,-0.942384219,-5.84738541,-0.976143451,-0.954835186,-1.209291669,-5.194793826,-2.430176991,-2.990445859,1.467703111,-4.964131827,-5.426131668,-4.144316165,-1.400090832,-7.517194385,-8.007855963,-4.572571454,-6.005299169,-3.775346543,-4.73033761,-7.2360878,-1.461509174,-7.573075191,-7.17431089
"hsa-let-7g-3p",-3.539471497,-4.054189089,-0.018315553,-4.855361056,-2.101530736,-0.501485086,-2.572796999,-5.627253889,-2.310216225,-2.320666734,0.672444214,-4.639797869,-4.530733786,1.145335099,-5.590880319,-3.763075819,2.718542883,-3.746050938,-3.703326555,-2.353796852,-2.868014215,-1.321469673,-6.769230734,-2.449401909,-8.338794573,-1.58803511,-1.36169046,-1.752601804,-6.809773991,-7.16172057
"hsa-miR-337-3p",-3.869006288,-1.720486717,-1.552305698,-4.824704859,-1.835485375,2.25886561,-3.546701874,-2.218411502,-5.649477972,-4.066425794,4.227190904,-3.721501999,-4.276157346,-3.046485261,-0.388460649,-2.927517069,-2.296076467,-0.335998798,-0.388028975,-2.284462542,-7.937432625,-2.189093553,-4.243535254,-6.343711739,-6.300094183,-5.70428553,-1.00431946,-6.608770004,-6.966500061,-2.32958442
"hsa-miR-598",-0.604270836,-5.046906075,-0.581415654,-3.524333894,-4.289969559,-4.974665107,-1.071690053,-6.03706912,-2.912833041,-3.894868148,-2.287485426,-4.453109889,-2.820758046,-2.337460611,-1.064221939,-2.138259509,-4.490819017,-2.820871488,0.209741905,-1.297120092,-7.368397365,-2.189093553,-1.364228944,-6.467875579,-8.291266353,-6.84219573,-7.6394139,-5.234588954,-4.393881041,-6.50483208
"hsa-miR-190a",0.884375346,0.343644269,-3.984755566,-4.030948331,3.655518776,-0.842587404,3.472124023,-6.03706912,-3.745550305,-0.555691479,0.320010684,-0.468455029,-0.891045756,0.156229009,-6.310008169,1.467703111,-3.580256887,-4.954561148,-2.493465615,-2.973789042,-8.953893115,-7.948141673,-6.769230734,-6.591313059,-9.085593343,2.34330366,-7.64501918,-2.904995864,-3.900231841,-6.60434398
"hsa-miR-548c-5p",-2.16218344,-2.604341551,-0.13271392,-3.524333894,2.325858683,-4.105018695,-1.971698157,2.106261574,2.281802931,-1.617036105,-2.129780616,-4.429400219,-0.888760566,-2.507783411,-2.244829879,-3.685949619,-2.804992627,-3.774892638,1.130148115,-3.337094912,-8.133674075,-7.513794003,-5.644304264,-1.725187589,-9.180227503,-4.65002325,-4.91524087,-4.252349354,1.973390599,-6.67868532
"hsa-miR-1908",-3.51980408,-4.427634068,-2.347964706,-2.95325139,-1.747476737,-5.290939092,-4.29717223,-5.996254752,-3.926946539,-4.449753572,0.186408474,0.089117491,1.706303224,-2.382536471,-1.537904139,-2.768456559,-2.111908987,-2.378561648,-4.587435215,-1.297120092,-6.332088175,-7.093364423,-1.274195794,-1.438442879,-7.441675093,-0.93918395,0.32955984,-6.305118004,-4.694759161,-4.32040961
"hsa-miR-627",-2.536034122,-3.181470744,-0.581415654,-5.032791493,1.454809546,-5.802996738,-2.568630848,-2.126626601,-5.909720503,-0.888370893,1.075090514,0.420245831,-5.643609066,1.017951269,-6.336078859,-2.970622319,0.390629753,-5.487524708,-2.949969035,-4.420676102,-8.555117695,-7.929698913,-4.727976564,-4.721921319,-0.167722173,-5.4054699,-7.62275832,1.547424526,-6.737421551,-6.37233639
"hsa-miR-376b-3p",1.621394501,-3.930038989,3.269154386,-4.351208349,-3.236669479,-2.022661507,-1.842147059,-5.67823042,-4.890232018,-1.617036105,-2.428816386,-3.904598349,-0.303450186,-4.024271111,-2.502219549,-1.935085229,0.390629753,-5.446534808,-3.848399405,-0.470904292,-7.941225975,-4.549166873,-6.453150094,-5.074902889,-5.012643973,-5.10012638,-7.10413842,-5.547076974,-7.983537791,-3.17286938
"hsa-miR-196b-5p",-4.041708427,0.225289555,-0.581415654,1.091057051,-4.590339216,0.092022774,0.143631586,-2.658241958,-5.37098778,-2.942911879,-2.089316026,-2.823060519,-4.140039096,-1.894617051,-1.558818599,-1.631627219,-2.133484587,-3.770464988,-0.279506685,-4.593125712,-7.526807965,-8.535032163,-6.411723944,-6.347973249,-6.464076953,-3.71848859,-7.4163416,-1.841828934,-7.118834791,-1.90517348
"hsa-miR-361-3p",2.27899512,-2.201741249,-2.48869608,-3.146210274,-4.260957575,-5.902875201,-4.499831132,-1.267007417,-4.415463843,-2.398725598,-3.049599076,-1.297787109,-4.367621496,-4.458154551,-4.261222569,-2.850800109,-2.071017427,-3.746050938,-1.350985505,-2.092272852,-6.430388995,-7.081632583,-4.473826194,-0.673204599,-8.544725553,-5.68974109,-0.39692752,-3.515067024,-7.868805961,-5.09652038
"hsa-miR-501-5p",-2.400582495,-1.28995789,-4.35706952,1.091057051,2.248414732,-3.72658374,-0.478018499,-2.359943381,-2.944060595,-2.320666734,-2.287485426,-0.028653119,-5.507640216,-2.295665751,-1.984151049,-2.768456559,-4.407054937,2.298294422,0.998451325,-1.568186972,-8.348584615,-7.518237163,-3.613505934,-5.951449839,2.539999507,-2.00015332,-4.36538915,-1.461509174,-7.320575341,-7.17006881
"hsa-miR-301b",-3.51980408,-0.282923065,-2.261278137,-2.420157856,-0.433805864,-6.094216729,1.493885196,-5.369483698,-0.44233829,-3.470375925,-0.281587096,-0.662029439,-4.696512006,-4.509834461,-2.244829879,-1.345562329,-2.071017427,2.999184372,-3.703326555,-2.780490222,-7.969579815,-8.374753353,-5.900638144,-3.717767149,-1.800169763,-6.0068428,-7.04197507,-1.941609144,-6.918500171,-7.24785076
"hsa-miR-1",-4.095474298,2.959305459,-1.552305698,-4.824704859,-3.553289348,-6.094216729,0.868425456,-5.076946753,-1.762491814,-0.888370893,3.294399324,-4.203581959,-0.024020536,-3.697335331,-5.673324029,-1.329904719,-4.164340707,-3.087790468,0.579767475,-3.871592062,-7.951766955,-8.820369493,-5.265256434,-6.764238769,-8.621968803,6.2957083,-6.7346278,-3.515067024,-1.620723601,-6.30757782
"hsa-miR-101-5p",2.998281875,-1.496423027,-2.870461034,0.195202266,-4.568430248,-6.086721661,0.596271245,-3.624487862,-3.614826288,3.908371423,-1.665907196,-2.420766399,-5.776747706,4.797213659,-2.725190579,3.989673441,-2.804992627,-5.473266138,-4.561180065,-3.394474122,-8.866600655,-4.470629723,-7.209039024,-5.715305199,-7.723468123,-6.28135973,-5.04965077,-4.509669564,-6.663085061,-4.59634915
"hsa-miR-188-5p",2.791471104,-5.39075667,-3.263298814,-2.837517187,1.359177992,-0.372854976,1.919777298,-3.757333412,-3.71572506,-4.066425794,2.671777764,-4.392465829,-5.194793826,-4.393943371,0.712923141,-2.970622319,-3.158523687,-5.170495598,-3.569420795,-2.857875072,-3.715640125,-7.727952013,-5.644304264,-6.591313059,-6.991630463,1.00810859,-3.32499371,-1.070318154,-7.151888841,-7.23530921
"hsa-miR-193b-3p",-3.229638434,2.066351975,-0.997313277,-4.053599304,-3.602195853,-5.888610177,-2.350448041,-0.810377423,5.189542233,1.638813514,-0.580295976,-0.872864009,-5.023684506,-3.582885821,-5.869134039,-1.935085229,-4.859621087,-4.964779988,4.338707465,1.632011698,-5.874188145,-6.088253163,-4.572571454,-5.795364459,-5.210223783,-6.11811795,-5.26208453,-3.498374414,-5.015311331,-6.21759493
"hsa-miR-362-5p",4.275847352,1.879611131,-2.535792241,-2.210417959,-1.905625724,-3.324895857,1.493885196,1.951802429,-1.68996093,-4.008288372,-0.127355996,-3.365734629,-5.707087036,-1.214522341,-4.275907889,-1.671571899,-5.073192307,-2.820871488,-4.062967495,-4.667738552,-6.430388995,-3.482488363,0.475693506,-7.348583709,-1.822643443,-6.89297922,-7.61242273,-1.829767924,-0.621860381,-7.69135181
"hsa-miR-486-3p",4.275847352,-2.737482013,-0.087757798,-1.162124233,1.454809546,0.863897321,-1.954861316,-4.000567913,-0.578116353,-2.001808167,-1.939634286,-1.733081969,-4.140039096,-0.862691731,-1.622661879,-2.835654839,1.811321513,-5.457213578,-0.388028975,-3.608470892,-7.300702875,-6.901021973,-6.353095184,0.964377251,-7.049533783,-2.34383667,-7.6859112,6.991857826,-7.196495731,-7.00587636
"hsa-miR-548j",-3.51980408,0.032486079,-3.902241474,-1.885919091,-4.020202778,-2.808015073,-3.903893994,2.202699715,-2.944060595,-4.594307296,-1.697864276,-0.093784189,0.349185364,-2.337460611,-2.427194769,-3.001475959,3.699898213,-5.426131668,-2.016063165,-4.216153362,-8.479730835,-0.537827283,-6.599629574,-1.438442879,-8.719631843,-6.12311874,1.61546613,-6.667234254,-7.029433651,-2.19577131
"hsa-miR-766-3p",-2.16218344,-2.532053514,-2.48869608,0.909398649,0.767605238,5.119870823,-0.703261891,2.339671074,1.325181583,-3.853065142,3.814231674,-1.822451479,-5.473104606,0.088279249,-5.302952139,0.866171551,-5.173280127,-4.320611718,-2.741424605,-2.866369912,-6.538466765,-6.725421403,-0.229146594,-6.267968079,-6.160790613,0.52962047,-5.04965077,-5.766561144,-5.139829001,-4.90587564
"hsa-miR-105-3p",-0.604270836,-2.201741249,-3.311422512,-2.209534828,3.906091842,-4.351058932,-0.738367112,-3.757333412,-0.257203686,-0.732374306,-0.640519316,-1.411130329,-4.367621496,-2.295665751,-0.808984519,-1.935085229,-0.548281207,-4.964779988,-3.212280125,-2.780490222,-2.618600525,2.642281817,-6.365382304,-2.449401909,-8.359371233,-5.85984473,-5.57259157,-3.595520384,-6.419625761,-6.49671703
"hsa-miR-20a-3p",-4.199540482,1.879611131,-4.263917682,0.52063501,-0.242637997,-3.740018397,-4.335492102,-4.058053209,0.338466093,-4.819418448,-0.126413846,-3.576499459,-2.099092406,-2.058066521,-2.089701949,-3.261187669,-5.009735897,-4.893703028,-3.316156995,-4.216153362,-9.119089835,-5.935139413,-7.306597724,-0.004058609,-9.402917783,5.29756308,-1.61165395,-4.517361154,-7.812162031,-2.32958442
"hsa-miR-625-3p",-2.319287729,-4.349955997,2.621201398,-1.67445012,-4.072607862,-4.105018695,-0.61884207,-5.546568881,-3.92029203,-0.104868723,-0.656702376,-4.020637459,-2.929879946,-3.832507481,-5.350532109,-3.261187669,-0.548281207,1.352853632,-1.626580245,0.334092868,-9.064194355,-8.419413873,-7.044017224,-1.279693359,-8.834499623,-6.97410727,-3.91180687,-0.579444154,-3.787968791,-0.72140521
"hsa-miR-769-5p",-4.152621223,-5.09274878,-0.420948598,0.195202266,-2.922954727,0.684952107,2.128354404,2.202699715,-5.620742234,-3.22428901,-2.709075166,-4.553210099,0.511152704,-0.965301851,-1.032020789,-3.947379269,-2.347814747,-1.598237378,-1.203123805,-4.051403662,-7.366925205,-1.380781793,-1.526623314,-7.038054039,-7.656435963,-6.81668366,-7.24652724,-5.702004544,-7.812162031,-1.19949001
"hsa-miR-942",-3.571919855,-2.256090957,-3.263298814,-3.825508517,-3.753390995,-6.142152828,1.919777298,-5.660076212,-5.170251408,-4.659348783,-0.429588546,-3.809241069,-5.566441356,1.764137529,-3.552221329,-3.957236939,-2.071017427,-2.245669778,-3.545372275,-1.182643002,0.718075665,-8.283883073,-0.992187094,-1.279693359,-9.091203013,-6.96966182,-6.57807087,-5.470415754,-6.967066721,-7.26795709
