"","GSM4610194","GSM4610195","GSM4610196","GSM4610197","GSM4610198","GSM4610199"
"hsa-miR-4488",2.48269880127881,0,0,8.74078700366885,10.2692607395076,8.87443425632673
"hsa-let-7f-5p",14.4406579335498,14.2495294248836,15.3676919881238,12.070729375461,11.5183982575246,9.87289643767074
"hsa-let-7i-5p",14.2036622237445,14.7786297428715,13.9433188181623,12.8086615360845,11.8390205364702,12.4565761695571
"hsa-miR-1246",7.7286916710419,7.00413629813005,6.24470267780181,9.80676699759952,10.1881323354363,10.194516772208
"hsa-miR-103a-3p",11.4300562375208,9.99426869018023,11.454883528497,8.74078700366885,8.32199455380871,9.45837172686958
"hsa-miR-423-5p",8.58577619016435,8.98060534467491,10.8701779740529,12.6070578376052,13.120033426455,11.9591821930365
"hsa-let-7a-5p",14.8509818568131,14.6406681951805,15.4699464313625,13.6764218733585,13.263744966526,12.2639677581308
"hsa-miR-320a-3p",8.61139656954927,9.39871464666806,9.98186571909409,11.629883304806,11.8771664002789,10.8721269129693
"hsa-miR-320c",4.27483440112183,5.44147806448623,0,8.28951671689586,9.42649261898548,0
"hsa-miR-320d",3.34750148980652,3.5377879683262,0,7.13473659156144,8.74967813144894,0
"hsa-miR-320b",6.34544720007879,6.74334789969835,7.23515852291917,9.76654871545666,10.6458462821271,0
"hsa-miR-218-5p",6.79631351637289,9.59957634117876,6.24470267780181,4.12228507372442,4.67466376992046,0
"hsa-miR-26b-5p",9.41958882921811,9.58967369694464,11.9401635086741,9.03971482720249,7.98031585449026,8.46042105946261
"hsa-let-7g-5p",12.5913999299185,12.4165835348383,14.5248200301442,12.1768339409927,11.2323491851928,11.2642610555432
"hsa-miR-375-3p",4.58177930190633,6.12909205228273,0,8.53272487761084,8.29406857116666,6.88362690203164
"hsa-miR-125b-1-3p",7.1393194322975,7.17281200439223,7.23515852291917,8.89797937241834,9.46457305264531,8.87443425632673
"hsa-miR-98-5p",8.47848697561684,7.93735064330511,8.55132967030132,6.51229421192332,5.81285987673964,0
"hsa-miR-21-5p",14.8829989062252,15.1903135841931,14.2396458590728,13.9105087718897,13.7328394878109,13.4861925537516
"hsa-miR-126-3p",5.97629904435326,5.75675101110667,10.6187860129571,5.65093569354736,5.81285987673964,6.88362690203164
"hsa-miR-26a-5p",14.6060360532406,15.4366929556737,15.3867163667885,14.589218257265,13.7618016722469,13.5993936760333
"hsa-let-7d-5p",9.5967812712402,8.83731333333039,9.6867340499699,7.99682629927917,7.87114231435861,7.87750498440862
"hsa-miR-181a-5p",10.6128615915005,10.4641950674764,12.1327626938657,10.2669610084187,9.90394844324888,8.87443425632673
"hsa-miR-23b-3p",9.75839950462128,8.56146190746651,6.8233094291741,7.13473659156144,6.71826956473464,6.88362690203164
"hsa-miR-379-5p",10.7148705715626,9.55955128338078,6.8233094291741,7.90100044424669,8.0818058967911,0
"hsa-miR-193a-5p",7.09157200188527,7.77205827506615,6.8233094291741,9.20933521259646,9.29176857424202,7.87750498440862
"hsa-miR-485-5p",6.34544720007879,5.75675101110667,6.24470267780181,8.08668176797915,8.04876286144653,7.87750498440862
"hsa-miR-7704",0,0,0,8.28951671689586,8.79022701133813,0
"hsa-miR-7-5p",11.2770443890153,10.7967195518955,10.7182605191984,10.1675089675256,8.95978988261004,10.4573459676876
"hsa-miR-185-5p",6.17264798000676,5.60770955212589,8.68848354870997,5.3936324206811,4.27833397257434,0
"hsa-miR-28-3p",9.88283557119893,9.72248268880045,9.61970321171709,8.97058697407193,8.59804739543213,7.87750498440862
"hsa-miR-146b-5p",8.63656989170293,9.32899917866654,12.2145390779871,9.49839863725562,9.42649261898548,8.46042105946261
"hsa-miR-196a-5p",7.52807767863979,8.7687544343539,6.24470267780181,6.51229421192332,5.45760388188571,0
"hsa-miR-146a-5p",13.0917788989169,13.854037846761,12.3026519999369,11.6704088512899,11.4087331930945,12.8488324797959
"hsa-let-7a-3p",5.92273235638419,6.59284020505389,0,7.62923886512792,7.53174767297247,8.87443425632673
"hsa-miR-374b-5p",5.23708054680729,6.23453417169702,6.8233094291741,3.20283455899799,2.83489298150229,0
"hsa-miR-342-3p",5.97629904435326,5.2535679377619,8.81372299493131,4.12228507372442,4.98524968378326,6.88362690203164
"hsa-miR-22-3p",8.33207889246257,9.30499140469527,8.55132967030132,10.5536309996167,10.5006787173525,7.87750498440862
"hsa-miR-199b-5p",8.42169395893714,9.82733240365647,5.26360363208135,7.74415543984486,6.22146699259299,6.88362690203164
"hsa-miR-744-5p",7.2737545589676,6.42478227468215,8.23036266339873,9.44842835334432,9.46457305264531,0
