"","GSM3356836","GSM3356837","GSM3356838","GSM3356839","GSM3356840","GSM3356841","GSM3356842","GSM3356843"
"hsa-miR-7975",16.6043331480209,16.3526469520657,16.1769444792264,16.4692586458724,16.3247800210796,16.27952897014,16.3478081982111,16.0089625305311
"hsa-miR-7977",16.4271753257988,15.9616712547947,15.6281350721165,16.1724001609391,15.9526843789869,16.1292971056949,16.2638285177764,15.6532845471802
"hsa-miR-1246",15.5888053866773,15.597729602841,15.8668732143607,15.2081124009416,16.695160310069,15.1284253568067,14.7672740809514,16.3281244162002
"hsa-miR-21-5p",15.5211710022921,14.9498905292748,15.1252277938871,15.0231175768299,16.2409571282374,15.0105412180576,14.1758457935195,15.5246947422898
"hsa-miR-6089",14.2889813929014,15.3750699850882,13.4306616227536,15.1456097954399,16.1070494817212,15.7200197550777,14.7732577089453,15.6592126968269
"hsa-miR-6087",14.2191609559759,15.417516321445,13.1729821645103,15.016843101336,16.220270620383,15.1534847402582,14.8896845741785,15.4401976132387
"hsa-miR-1290",13.8066905819515,14.4298970594173,14.860572951306,13.6437660185168,16.2896028742369,13.4988990569158,13.3104281730423,16.0842852163698
"hsa-miR-4459",14.4645968002107,14.2720319398536,14.5868456506573,14.9150530649188,15.3755214260666,14.3492812288175,13.4660382134067,14.7885603126381
"hsa-miR-4516",13.1258702946321,14.0155718585431,12.8081698306627,14.0330185634908,16.039176100715,15.4522541123848,13.2254951638397,14.3184792596766
"hsa-miR-1268a",10.5472801556635,12.3934548141516,10.1018181342274,11.1990465505677,16.4917716919691,12.3082423162681,12.2392464639317,16.0703872313395
"hsa-miR-3960",13.359845626999,14.0251655222484,13.3989039824823,13.9678746773027,15.7378678769086,14.7289993077595,13.2151052239667,14.501488906133
"hsa-miR-6869-5p",13.2169473971012,13.5526570910142,11.9001837807285,13.5883750001838,15.7377305902777,14.8447646006935,13.3419913049373,14.9449041880004
"hsa-miR-6090",12.303546747806,13.4355400479268,13.240718301329,13.7085019633628,15.566675447989,15.0824193549861,13.1831453029374,14.2641786684563
"hsa-miR-192-5p",12.9108488150412,13.2114001163576,14.2646405173724,14.476619646192,15.0609027639375,12.5851503394091,9.31504990640975,14.2140078998573
"hsa-miR-5100",14.4252749214348,13.4626811924959,14.4207694922724,14.7946341630615,12.4961222603928,13.0351564975944,13.9057818492593,11.5144181874989
"hsa-let-7a-5p",14.0858541618568,13.3767630085761,13.3860645578674,13.9297946955666,15.2441036389128,12.9147980725393,12.667548454574,13.0275276540839
"hsa-miR-8069",13.7622885968864,13.272161737044,13.5575235334295,14.020988617265,14.3785996756839,13.0757198014336,13.0894107551433,13.3717766443379
"hsa-miR-20a-5p",13.2643150392332,12.8009949173447,14.0406750047884,14.9128004745534,13.9717501003322,12.1875283780734,12.0890399266399,13.3903570748083
"hsa-let-7f-5p",13.7823942303022,12.977210148615,12.6181422793491,13.3585001110561,15.0189521110866,12.6445322946254,12.3028645057313,12.872534451119
"hsa-miR-16-5p",13.0683147679772,12.9988936035906,13.5571166280332,14.0477629608233,14.1117469903363,12.4259790182693,12.9940563808289,13.2345540104649
"hsa-miR-3162-5p",13.5097007897102,13.0381422345344,11.6751278623513,13.2020028797668,14.3860982479846,13.4268543986951,12.7924547921002,13.6439125439491
