"","GSM4240598","GSM4240599","GSM4240600","GSM4240601","GSM4240602","GSM4240603","GSM4240604","GSM4240605","GSM4240606","GSM4240607","GSM4240608","GSM4240609","GSM4240610","GSM4240611","GSM4240612","GSM4240583","GSM4240584","GSM4240585","GSM4240586","GSM4240587","GSM4240588","GSM4240589","GSM4240590","GSM4240591","GSM4240592","GSM4240593","GSM4240594","GSM4240595","GSM4240596","GSM4240597"
"hsa-miR-107",12.9500819678853,12.6182432447799,12.5529020038447,12.5314204517473,12.819257034737,12.4509122369036,12.4545923273553,12.5546703846652,12.4216414644617,12.5366187711065,13.067083056031,13.0317873415015,12.6644450622803,11.6417763087071,12.5690960952621,13.1458700691247,12.6315499614571,12.7039208718426,12.4508761616039,12.6936481191391,12.7645378252609,12.8950791523315,13.1272157131173,13.5358464113958,13.3896730117357,12.5982432955986,13.0951645771931,12.6453949949378,13.0570609790273,12.5114388828849
"hsa-miR-27a-3p",12.8284875924868,13.2683563151953,12.9551358649328,12.7145524870758,12.4144817644666,12.6481710533033,12.9487760346026,12.7382083969646,13.7160070201645,12.8219493265128,11.6784240825929,12.6056600751406,12.3190567559265,12.9577314504967,12.7824310904792,12.2574114159484,12.9627261389574,12.2760516869577,12.3518640436078,12.4562363249161,12.5172879978023,12.6540206039573,12.3878234774717,12.2086946546218,12.9421497535513,12.045971204748,12.593801928905,13.2534944482303,12.6285116127811,12.7085041187928
"hsa-let-7b-5p",13.284779286356,13.1860987598981,12.3811184076131,12.801176848141,13.3328729346874,12.9777289067722,12.9148559868521,12.653642267302,11.7429998779258,12.3186021205349,12.6697266062302,12.7782825099957,12.1425889390971,11.8505580142404,12.2540158486628,13.0417840474856,12.7561392983729,12.0740210100863,12.6874544214669,11.8977433749148,12.5155865073781,11.9413851252076,12.56924090829,13.646917539293,13.5374744416238,12.5293622246168,12.2666723618534,12.632838472702,12.7441064215064,12.9834122803997
"hsa-miR-106b-5p",12.9080998485789,12.5577389074802,12.0781741629232,12.2386883538897,12.3514168709113,12.3046194132685,12.0106504815164,12.4313226107205,12.3756775306757,12.6173687415365,12.7490125204187,12.3624589299774,12.0884205629676,11.0407349285716,12.2930634980894,13.1553495303903,12.3805178842924,12.8543755860306,12.6004518929659,12.7772614805422,12.6880644955336,12.8097259322774,12.451999226318,12.9700681326457,12.7496767200674,11.6914818216089,12.323682494547,12.7009078244753,12.4676972438877,12.6181170368873
"hsa-miR-142-5p",12.5863097018392,12.3194632649985,12.4922713170798,12.3203436419074,11.8308399946692,12.1842027960851,12.1603252603035,12.3248359124537,13.2095934854541,12.5409537911536,11.6107065206489,12.0802112818335,12.0779839739628,12.5067538597946,12.8076688672858,12.2853588679994,12.4825861416957,12.4603919002557,12.4432647499221,12.785039626661,12.6037051532954,12.5509415360684,12.1897411815433,12.287700837943,12.7726279899129,11.7219493419394,12.6215345168899,13.4082939118033,12.5720725223463,12.9788766668743
"hsa-miR-101-3p",11.7261415087992,12.2751496751848,12.2155694003388,11.9588462993721,12.335836940378,12.495417856031,11.910740155936,12.5840064925005,12.1994545746856,12.1359368933668,12.8271938218576,12.4821171931289,12.3476628883575,11.9205984946484,12.2016675514298,12.9176890794936,12.4227953923989,13.0430939468726,12.2888084113412,12.3980970059109,12.1616231976263,12.3600789051567,12.8048227518554,12.3111380769267,12.0598818221036,12.7090127102362,12.5274012528076,12.8904219919096,12.0610302253724,12.3032898744339
"hsa-miR-484",12.5890729228118,11.942595141528,12.2702690423149,11.7268865497006,12.1902537215199,11.9278038829616,11.9041942954288,12.091405632911,12.3284842007579,12.0961452103207,12.0497090368168,11.9452353182231,12.0340079453354,10.6387707541549,12.0918089047396,12.2011804975132,12.2086276007263,12.4537027603838,12.6900198038063,12.5478079096537,12.2967355719872,12.4772244919518,12.394039256145,12.6245875795029,12.3693737821069,11.6307676579188,12.0321318451246,11.8920000912457,11.9384769386664,11.4692704128149
"hsa-miR-423-5p",12.1189345857708,12.461111052585,11.7932537689854,11.8918254648387,12.7360023018789,12.0112097808135,12.2247855346036,11.8823832185957,11.5246396543483,12.0946088639527,12.1644324432771,12.6042149853913,12.0797947566216,10.1530706308417,12.0706509536589,12.5974450442193,12.1042252555513,11.718310247195,12.1233131245687,11.2185511279142,11.2889006707544,11.0480781206135,12.4258033540251,13.0441686806455,12.8052722997821,12.3908299503954,11.7217656829129,11.8363975702844,11.9065336347095,11.3389480365902
"hsa-miR-29a-3p",11.5675235822398,11.4403968412053,11.9691778371419,11.7502631406087,11.4117757755765,11.6559778624869,11.9802288505603,12.2043021421304,11.9594514012216,11.8422167543549,11.6430218905163,12.059276854037,12.0699028461837,11.3605892411135,12.7801665377067,11.6423811820146,12.2331492862923,11.8667998214023,11.8739554249892,11.9476588521404,12.1125535364359,12.2652516900382,12.0103497685264,11.491542482712,12.1361965141466,12.0576330344721,12.0716601162133,13.3348403061137,12.3857491802204,11.8642325825885
"hsa-miR-29c-3p",11.5675235822398,11.4403968412053,11.9691778371419,11.7502631406087,11.4117757755765,11.6559778624869,11.9802288505603,12.2043021421304,11.9594514012216,11.8422167543549,11.6430218905163,12.059276854037,12.0699028461837,11.3605892411135,12.7801665377067,11.6423811820146,12.2331492862923,11.8667998214023,11.8739554249892,11.9476588521404,12.1125535364359,12.2652516900382,12.0103497685264,11.491542482712,12.1361965141466,12.0576330344721,12.0716601162133,13.3348403061137,12.3857491802204,11.8642325825885
"hsa-let-7g-5p",12.1391867956274,11.9390134846805,11.9443423733998,12.1299011823651,12.0406698683483,11.9579000926978,11.7797932113608,12.1174775260756,12.363072493095,11.9942721061695,11.2017134914258,11.5781981231918,11.7384047533886,12.1217471861502,11.937848264507,11.4613668922187,12.329260973257,11.9758121509028,11.9674856611955,11.7848392946531,12.4627297526399,11.9084789396949,11.4340600024569,11.8673443854744,11.5949683539255,11.7577275155187,11.8856925607153,12.7786972893658,11.7154987438786,12.7642848583728
"hsa-miR-30e-5p",11.1870984038306,11.6039600918645,11.817047599444,11.5585689932686,11.9221420868224,11.9827119935899,11.582424281834,11.7803224036361,11.5716768099709,11.533840717981,12.0685129535234,11.9406622980779,12.6952391682268,12.7257283774734,12.2008189297902,11.7982206644424,11.5228070879653,12.6448724808946,12.7260904061812,12.3063864301968,12.1173671319752,12.1277912463907,11.8683364312385,11.6085320589594,11.2072950203298,12.7038257280869,11.7880861486057,12.0084566352945,11.9411063109464,11.7844712654178
"hsa-miR-223-3p",10.6372769481876,12.5793842989607,12.0605169345417,12.3157665957474,11.1490865797382,11.8223318224662,12.2172004173675,11.7627100754153,14.3161818126134,12.5995897799056,10.4450148458684,11.6968023890378,11.8487794064607,14.2893215294763,11.9534253096761,10.472619768771,11.2089354133791,11.8354306839172,11.5315910259934,12.4346594995891,11.3129623466949,11.4458942698767,10.337945190004,11.0583909124021,11.3514693242671,11.4259659097359,11.7286730796243,13.7423083833289,11.0103043064575,13.4914046891303
"hsa-miR-126-5p",11.0264888616873,12.4899683472138,11.7376994349543,11.9396306332827,11.6113245589306,11.8256266475489,11.8910127944091,11.7112281623697,13.110816050488,12.2240167524538,10.4312468606665,11.8893936846681,11.1665962028198,12.2463932412071,11.4849286007728,11.2423524133023,12.1090503434862,11.1674244184052,11.1914108979994,11.3487668763544,11.2165821818265,11.7018175966723,11.0202021458103,11.3534721672802,11.862211149457,10.8770540202695,11.4434305304913,11.9964664270662,11.5677754896356,11.864545999553
"hsa-miR-142-3p",9.9844469421338,12.6986156891519,11.819097333723,12.2504109389935,11.8290606874019,12.178845332194,12.0201257327979,11.9212644875664,13.3561259239187,12.4727492159398,10.665691217037,13.0696142346861,11.4392179459658,13.6222989605084,11.3974981620506,10.8337756076758,11.2558134562763,11.1712205908522,10.4887740673254,10.6741304622607,10.7736584834702,10.8300714763487,10.286372936954,10.4901990604562,10.77438350969,11.2314072067633,11.2071241658719,13.3783165341118,10.9162974907184,13.1745153421481
"hsa-miR-221-3p",11.3695973462787,11.7460775836654,11.6070204709681,11.4848933661298,11.5038903200059,11.50674394399,11.570567288872,11.5774382697263,12.1459098621857,11.5040294099017,10.9254431737547,11.8013607770673,11.7936683306892,11.8156354651933,11.4497367487912,11.1382141936301,11.4817237638576,11.0440183685969,11.3159873051098,11.3033298355181,11.6930077219501,11.4068533814211,11.6137112051206,11.5994712281194,11.7487295665007,11.4213285094378,11.50589092973,11.5436263743017,11.5039797364783,11.3124121878854
"hsa-miR-191-5p",11.8282951877904,11.6860627498954,11.2673719312653,11.3832344762066,11.334859854581,11.5016033498603,11.2579063653641,11.0054561313824,12.7754415586958,11.6154549214448,10.679735187661,11.4031718406135,11.5866756228143,11.7696601812395,11.1188243031117,11.4889698363927,10.9920248592976,11.8494832936819,11.4888092073193,11.9700267775485,11.9201183425799,11.2715622389578,11.2524643871665,11.2075085599523,10.871135184243,11.1926503612398,11.5514150792761,11.9326503003787,11.4575758246901,12.2109117729239
"hsa-miR-93-5p",11.1401331732217,11.5734720465593,11.1398838501715,10.9864464901925,11.7305041025299,11.7912076667694,11.065752701817,11.1962947450283,11.6233968532533,11.2896154812325,12.2155360331635,11.6527643231989,12.1284583841469,11.7725785077038,11.7846143990543,11.362765744154,10.757690018734,11.8243780462907,11.9757655873381,11.8176272543339,11.6954936603256,11.2641082784954,11.2612369621957,11.3453664342615,10.2543082230929,11.4630185239438,10.9129117846296,12.0262536900417,10.9010629770232,12.1212582911821
"hsa-miR-185-5p",11.5344536619867,11.6485238643784,11.3142830055865,11.1809223517412,11.2928737549063,11.592101926135,10.9712202045859,11.4594060023758,11.0521468636574,11.5098096365083,11.399950776004,11.1011746806857,11.6708244062247,10.0071534446158,11.1594740365026,11.7040938444157,11.0850939759573,12.4599259234051,13.0804811259738,12.3176698111524,11.9368072249168,11.9092143175654,11.4516181005214,12.1314132829551,10.9416858907009,10.9646080088062,11.1996846125992,10.69266780389,10.9419132571368,11.2146469687833
"hsa-let-7a-5p",11.8513039856689,11.656670654691,11.2779440779714,11.5753406971577,11.5309573628213,11.4950655248345,11.3282934489702,11.5066447821948,11.5387127477218,11.2408628689854,10.9228222308237,11.1282328165281,11.020104892183,11.7863513181465,10.9719314775501,11.1260720260357,11.5495584772122,11.1989299510497,11.1480316296364,10.8620251282731,11.6499117989969,11.1762105564455,10.7273759385949,11.5749198706143,11.3686428672224,11.2296900555514,11.3257888961914,11.8534616152455,11.3130984360922,12.2204811145436
"hsa-miR-30d-5p",11.3337982687782,11.3808939168897,11.4986148866506,11.115693952197,11.322266186919,11.372739934076,11.2426263220135,11.2088135152323,11.3334796406529,10.9468478053875,11.322254918461,11.3763370558646,11.8447606783493,11.9986538900083,11.1981626139293,11.0866869188454,11.1199332330189,11.7355983310637,11.5887286877383,11.521732926042,11.4981012439949,11.4570063043551,11.1854515621797,11.0846091067707,10.925391246629,11.6236117594535,11.2766594993507,10.7879515187996,11.5683456835187,11.2497356807937
"hsa-miR-19b-3p",10.1656733119093,11.2385062498916,11.2279828875601,11.2715038803409,11.3640361368085,11.3778015888433,10.9831931432084,10.980596596742,10.7913501336604,11.1411044828219,11.7880943075841,12.3828239367557,12.853301757031,11.4241032876591,11.4536513235546,11.6772483547527,10.6689647379301,11.9809035751595,11.5361792082584,11.6207650868444,10.8084091854756,11.2010947099819,11.3162702164466,10.9564778030426,10.3087144460878,12.4981586015166,10.6864392463594,11.2329245233258,11.2970996858368,11.5751232066306
"hsa-miR-26a-5p",10.9119761385851,11.9935788411731,11.2412324194084,11.4724674631126,10.8989565383794,11.403022678595,11.3432301395535,11.2517900896307,13.3079748971135,11.7746841239199,9.58933280100237,11.234140822109,11.3806450429728,12.6605686659605,11.1749319225176,10.210147739187,11.3819862900803,11.1407467079942,10.9464603879431,11.190608687658,11.3067566594332,11.1093017867731,10.1259945645129,10.7559307410844,11.0224233002322,11.3386249732499,11.5622233408271,12.501847134489,10.8721053842399,12.3916222069059
"hsa-miR-148a-3p",11.4128714793111,10.8352767115902,11.0597703107493,11.5455919748509,11.2967384393844,11.1590513907257,11.3836934938181,11.422033220018,11.3953734700531,10.9035956878618,11.3049900961822,11.278292635019,11.2610018366558,10.8370838636118,11.098064990775,11.306819304213,10.9560566524124,11.7245266429129,11.2530969938715,10.9770151188593,10.9347376302567,11.2646830293649,11.2934141698031,11.0682744557205,11.5898102929325,11.9971477187109,11.5700027177589,11.1292958980932,11.6321318656491,10.9009950753732
"hsa-let-7d-5p",11.7147993032119,11.542320934111,11.013957682414,11.6948062110046,11.4915675346765,11.3749959760226,11.1580037047798,11.1082434697846,11.3036209471549,11.4218018604699,10.9195337557802,11.2115537354061,10.6602722784771,10.3955983966164,10.8179669437803,11.6459420805141,11.4209286698049,11.0944934070488,10.8494676554741,10.7528489237195,10.8418080521935,10.8683981702916,11.4157417682901,11.9301422509611,11.5398470296436,11.0289834697209,11.3591181058285,11.7340871967445,11.2812751613236,11.5448582063521
"hsa-miR-26b-5p",11.307195115779,11.197099945602,11.2699974113134,11.3844006351005,10.9275113202899,11.137112826332,11.0577548631363,11.2473163741956,12.6906004240505,11.4970634271776,9.84126555705607,10.7187554705939,11.2906812744208,11.9663251938883,10.9298131846641,10.1184739375584,10.9003536243403,11.0502227849988,10.9972782922825,11.0351221230774,11.5188891600974,10.9102604593245,9.90006676571875,10.359409158323,10.5589372357284,11.203886312901,11.4005219194736,12.2902492909936,10.7942290187446,12.3769230474723
"hsa-let-7f-5p",11.5401764828675,11.214003344906,10.9486519459311,11.3518116046015,11.0379381169959,11.128690359767,10.8291915352837,11.1237075765121,11.7699906984082,11.12009528588,10.220849877669,10.8118161853677,10.6975670760824,11.5444573725432,10.5301526970147,10.7007171328215,11.1612515776074,11.028237612487,10.8078298383419,10.7057014968458,11.5682079073121,10.9707530164108,10.1071909158793,10.8129153144035,10.7258178283101,10.7294762968892,10.9664045101907,11.7873108351724,10.9057104092612,12.1272012009077
"hsa-miR-20a-5p",10.4081917280181,10.9583859621464,10.4644844880973,10.5580092760467,11.0130713839005,11.1175327199582,10.306540229262,10.7590642639777,11.7215862724526,10.5489952525887,11.4983206865331,11.1255490800266,11.6465812099018,12.2918268439238,11.248182572667,11.1572142821722,9.78167117087737,11.5905496254338,11.5445153313063,11.4854067001459,11.4485396541457,11.0702752710406,10.6616801336716,10.4121252207645,9.47846628800163,11.3330602858775,10.5160052946492,11.7417029219043,10.445180425467,12.149718544716
"hsa-miR-425-5p",10.7600545744383,10.9006026921408,10.8521549374622,10.7348789406932,10.848904567069,10.9393735201144,10.7876658988266,10.8660193074274,10.9409155122429,10.8480986555468,11.0860831349965,10.7711923163518,11.1258589968394,10.1575364187649,10.7162021335324,11.3521372475943,10.3693137955807,11.7371374675167,11.5974566837096,11.5977499678703,11.6272237902681,11.3071495680755,11.5731974585165,11.1910098485873,10.8583152014939,11.0174278450722,10.971751896258,10.7291448645917,10.9269482479498,10.6346386423498
"hsa-miR-32-5p",10.6085043376585,10.5677659844947,11.1121397287011,10.9240404849185,10.9861762506663,10.9065524243273,10.716519404422,10.8213514734944,10.3560667599402,11.0102063832894,11.1547295197946,11.3140790342338,10.7280820681863,9.44499414708234,10.8753269999433,11.5177923957684,10.9003536243403,11.137452290772,10.7240362863652,11.0422544484822,10.868791694658,10.9320153893401,11.4622210679175,11.3668904367406,11.2373055794614,10.9424925128692,10.9705876674273,10.9945867951238,11.3593926852212,10.5373348987991
"hsa-miR-24-3p",11.2419712363913,11.7433407669714,11.044954147927,11.0528804650537,10.7328373048524,10.8108607873965,11.0430546330043,11.0372380661074,11.9806394348613,11.2144405546665,9.90840763313103,10.536878560203,10.8449175637968,11.483160774004,11.0205494266854,10.5139545410697,10.8591309616138,10.5006327781665,10.659781879765,10.8892986100196,10.7333458661115,10.8314339293519,10.3841793533351,10.7671002418258,11.3190962826689,10.3591565500896,10.863543599826,10.8039615671835,10.8309429608671,10.8244178273258
"hsa-miR-363-3p",10.9525956601193,10.6779310100453,11.1574100992621,10.416934719587,11.0036373704638,10.6667210920622,10.8662898303806,10.5635681020662,9.8707808216026,10.4124851666948,10.9449535879398,11.1886012080798,10.9344206686354,7.95599855302086,10.9016060752036,10.9498340044466,11.1999176802746,10.7515775319036,11.5132587919227,11.6879005224807,11.5441337266493,11.3548994952417,11.4477806358055,11.2193924112954,10.8366973707457,10.8021851373099,10.6602990227041,10.4495407409554,10.8450509030147,10.5160249992908
"hsa-miR-23a-3p",10.7361566692281,11.0783376386577,10.7879107194082,10.6648383503443,10.2660837583277,10.3371870211023,11.008071405777,10.796323575968,11.8025486759585,10.7450271927583,10.5564006746915,11.7500286009953,10.4509740781759,11.8422521173684,10.7397046764571,10.401306206006,10.0984269272017,10.4744360432523,9.84241320457331,10.3322491875064,10.5329597630665,10.720167289694,10.8061790329531,10.0491134043297,10.959799129355,10.1028942924644,10.7016183623038,11.905432135544,10.4611519899754,11.3501380756257
"hsa-miR-27b-3p",11.0719717745761,11.2481885037404,10.4403812673719,11.3501822861694,10.347898144596,10.7290513699193,10.8437483571075,10.9043410857749,11.7236012219125,10.8288029220115,10.1452698566505,9.8025809860722,10.4166603225777,10.9902599991306,10.5061389509932,10.0009154826916,10.7527569526997,10.243578643147,10.5305136329431,10.560877324943,10.3721250267335,10.4841683481909,10.1875995125358,10.3323051399674,10.675560149035,11.1636496760158,11.0017178127852,10.9928604653427,10.7477482297046,11.0493993386136
"hsa-miR-19a-3p",9.04878655288323,10.595350736033,10.5422677244598,10.5831203861791,10.6536064433053,10.70956635384,10.2784726898376,10.3334013703475,10.1670668381826,10.4418133567677,11.3229984479608,11.6694343089871,12.1768525645536,10.8216783305098,10.8571723618457,11.0137623248007,9.96318509361413,11.1799153085146,10.6695848937505,10.613725015903,9.84807517564711,10.3481416635852,10.7418377248702,10.1237075765121,9.16817065999688,11.7882452403626,9.98751983678566,10.6390421891407,10.5545792592585,10.7472782937289
"hsa-miR-122-5p",12.0821390595732,12.523054669405,10.1809409940622,12.45107456459,12.0529212097513,10.0064663434651,12.1974194426461,12.3483962076773,11.1874201232484,9.9407540474748,11.7999291507253,9.28725064325462,10.3276312323321,9.53019172146871,8.88291811329446,10.5043820420369,9.26019035926318,10.2092705801853,10.173477268601,8.98151020085132,8.52473758701238,10.2418163544989,9.52935246299125,10.0787645899353,10.9130539497164,13.7800178341179,12.4995967814898,7.3547342399706,11.1876489953106,7.70307300632852
"hsa-miR-140-3p",10.6337127322056,10.1217795574519,10.4178946983347,9.76244848254778,10.2634570084949,10.3394937379017,10.0327345285867,10.320428265228,10.2792042943527,10.1387581637141,10.4922037087669,10.760861299709,10.9586904536083,9.11811050560737,10.9016060752036,10.5165569229088,9.73498052343589,10.9608924778868,11.097037913163,11.1077990065273,10.865307976514,10.9880810709555,10.8684058874875,10.6033388899607,9.7337102247683,10.3488830364889,10.3020105349578,10.0940644862058,10.1978309980122,9.80517957938963
"hsa-miR-148b-3p",9.86488255676617,10.0876617285113,10.3414854657488,10.3898894203943,10.347898144596,10.2556423520194,10.1328852536252,10.2196767630733,11.0842702658264,10.6592110240682,10.3776877340269,10.2272549236749,10.4630645175761,10.1006491996463,10.3002610303802,10.5973263160536,10.1433449457093,11.0719181607279,10.5529092065339,10.5078243657518,10.2788675701031,10.3345191147948,10.5984898962173,10.4803661136361,10.0590334433664,10.2314252080116,10.3610006709134,10.5653591694196,10.4114368387844,10.3911254189479
"hsa-miR-17-5p",10.467462903691,10.5125824588014,9.90936809921476,9.90744652719643,10.3429191420841,10.2746576956491,9.78506006713863,10.0370115063079,11.0795647831822,10.0886690027946,10.6093357450636,10.2197251577948,10.6173939970943,11.0894968267014,10.3824403009015,10.2208136100656,9.42714520098445,10.657238049475,10.6808166122306,10.5875806439236,10.70309896879,10.1730649539958,9.88880412082253,9.60425669095392,9.06037169412222,10.2454695171581,9.84981165689447,11.2769153437688,9.80501831233816,11.6365611840655
"hsa-miR-106a-5p",10.467462903691,10.5125824588014,9.90936809921476,9.90744652719643,10.3429191420841,10.2746576956491,9.78506006713863,10.0370115063079,11.0795647831822,10.0886690027946,10.6093357450636,10.2197251577948,10.6173939970943,11.0894968267014,10.3824403009015,10.2208136100656,9.42714520098445,10.657238049475,10.6808166122306,10.5875806439236,10.70309896879,10.1730649539958,9.88880412082253,9.60425669095392,9.06037169412222,10.2454695171581,9.84981165689447,11.2769153437688,9.80501831233816,11.6365611840655
