"","GSM4567692","GSM4567693"
"hsa-let-7i-5p",3.1078075310517,2.93120308731811
"hsa-miR-1-3p",6.00093717680962,4.27679157655642
"hsa-miR-15b-5p",2.70617665930739,2.18097943128196
"hsa-miR-23b-3p",4.51207514899484,4.3676954258731
"hsa-miR-27b-3p",2.10322669980208,7.37733846247848
"hsa-miR-30b-5p",2.99054885247905,2.40940913095337
"hsa-miR-122-5p",5.08070319449151,5.85594167309691
"hsa-miR-124-3p",5.29315624927555,5.35185034120341
"hsa-miR-125b-5p",3.46444387388463,3.52484575962335
"hsa-miR-128-3p",4.437055183226,4.95586398584491
"hsa-miR-130a-3p",4.46210350606993,5.99620421702459
"hsa-miR-132-3p",5.32376823253384,5.21498192818349
"hsa-miR-133a-3p",2.35657458198483,2.0108159951734
"hsa-miR-135a-5p",9.38441182997641,4.38166621739632
"hsa-miR-137",2.9617216652521,3.76203068598298
"hsa-miR-138-5p",3.79686693649339,2.93787918256285
"hsa-miR-140-5p",7.54795166819065,6.23099113772997
"hsa-miR-141-3p",4.28268087655323,4.58628862947097
"hsa-miR-142-5p",5.18667513948659,6.42243440205972
"hsa-miR-142-3p",1.87287090727945,8.37666126885863
"hsa-miR-143-3p",2.42289632639005,7.37733846247848
"hsa-miR-144-3p",4.42734730915253,6.95151544611505
"hsa-miR-145-5p",1.90622680320575,4.23675243316334
"hsa-miR-152-3p",3.79082968196743,7.40733425841779
"hsa-miR-153-3p",4.52695275508023,4.92733751441651
"hsa-miR-191-5p",2.563287503345,2.36158113373172
"hsa-miR-9-5p",3.38996184686939,4.94697568585864
"hsa-miR-9-3p",7.09018196383051,11.6724851095912
"hsa-miR-125a-5p",3.79804200999814,3.5897904473962
"hsa-miR-126-5p",1.69758613246823,10.2409212702103
"hsa-miR-126-3p",4.60850506211527,6.44544347581147
"hsa-miR-127-3p",3.50192238298087,2.0585669104749
"hsa-miR-134-5p",5.09508120944997,4.54721838956242
"hsa-miR-136-5p",7.3510554673593,5.77875894578867
"hsa-miR-146a-5p",4.0090136045371,1.94534138676069
"hsa-miR-149-5p",4.70964911413601,4.75126901703888
"hsa-miR-150-5p",2.67717354780695,2.14303025010657
"hsa-miR-154-5p",2.04092047790848,3.21557873815624
"hsa-miR-154-3p",2.32146491543496,12.7308267081821
"hsa-miR-184",6.00077524025732,5.86347011781678
"hsa-miR-185-5p",3.28549010960594,3.46925029522861
"hsa-miR-186-5p",8.87907675024891,4.90457460671443
"hsa-miR-188-5p",4.93680059517092,4.71996460661308
"hsa-miR-190a-5p",1.76152868101671,2.56325137772862
"hsa-miR-193a-3p",6.78677790266215,2.82902246172021
"hsa-miR-194-5p",3.62858021212194,3.33832186069527
"hsa-miR-195-5p",4.06787599178768,4.76275514764326
"hsa-miR-206",6.4953629559959,3.95910298630943
"hsa-miR-320a",5.93858340526425,6.2295288410157
"hsa-miR-200c-3p",5.51616442164564,5.39531919109227
"hsa-miR-155-5p",3.02258460051147,3.4388388163187
"hsa-miR-106b-5p",2.54668928943556,2.75679487285703
"hsa-miR-29c-3p",1.87324269945924,4.78203064676127
"hsa-miR-200a-3p",8.06271921857711,3.80051965114953
"hsa-miR-302a-5p",5.1454110618231,5.93662686848386
"hsa-miR-302a-3p",2.42984061884659,2.15043554747299
"hsa-miR-34b-5p",2.72526017798945,1.83382801777185
"hsa-miR-34c-5p",1.72817565290978,6.81520975206001
"hsa-miR-299-3p",5.6751620830043,2.56323819653524
"hsa-miR-301a-3p",4.63494251634551,1.97249341968429
"hsa-miR-99b-5p",3.80494195577727,4.10078435063281
"hsa-miR-296-5p",8.02378246964118,7.33669579149876
"hsa-miR-130b-3p",3.47789643480491,4.29237140607282
"hsa-miR-30e-5p",2.75106196442869,8.035333989067
"hsa-miR-30e-3p",4.93242246147472,4.52517260972586
"hsa-miR-361-5p",5.02401052880175,1.91129083085046
"hsa-miR-362-5p",9.63716595371964,6.89130041967123
"hsa-miR-363-3p",8.92448233801925,5.75335874484154
"hsa-miR-365a-3p, hsa-miR-365b-3p",3.5894062439277,3.00239396844738
"hsa-miR-302b-5p",7.52595218284269,3.11320090284705
"hsa-miR-302b-3p",6.91416959386168,4.58962837778003
"hsa-miR-302c-5p",6.80283268292997,6.53651021493661
"hsa-miR-302c-3p",11.4839251821913,4.03384116830925
"hsa-miR-302d-3p",2.61490344668741,2.20734627272179
"hsa-miR-367-3p",5.61891602279947,7.5386966403143
"hsa-miR-376c-3p",5.18667513948659,5.58315177445183
"hsa-miR-369-3p",8.10459268925312,2.60412305095187
"hsa-miR-370-3p",8.5199499400471,7.99559253605955
"hsa-miR-371a-3p",4.67927639065956,2.34754745817195
"hsa-miR-372-3p",3.87816296331347,4.59778596229831
"hsa-miR-373-5p",6.67562971215369,6.74262593522575
"hsa-miR-373-3p",2.653424200026,2.28408795409506
"hsa-miR-374a-5p",5.10723365013947,2.69020900165902
"hsa-miR-375",7.20193323833083,2.68564888969896
"hsa-miR-376a-3p",5.03718820952775,5.76830063572148
"hsa-miR-377-3p",4.06538412170607,5.71849070937267
"hsa-miR-378a-5p",2.03265523946939,8.88214568316351
"hsa-miR-378a-3p",3.7639346956017,4.05668418404621
"hsa-miR-379-5p",4.46058931025042,4.36768662067615
"hsa-miR-380-5p",5.62931989646572,2.21506815623003
"hsa-miR-380-3p",2.35768036357871,4.6878995149727
"hsa-miR-381-3p",10.6081026184027,5.75335874484154
"hsa-miR-382-5p",2.89683757662615,2.23039363822425
"hsa-miR-383-5p",3.17918839828349,4.65194442161157
"hsa-miR-340-3p",2.66633826327687,2.65294991852847
"hsa-miR-330-3p",4.12849088360054,4.10069723656153
"hsa-miR-328-3p",4.71986781885228,4.96126974133629
"hsa-miR-342-3p",4.90976115362424,5.04757568582176
"hsa-miR-337-3p",2.69876677597225,2.99551111125575
"hsa-miR-323a-3p",2.70557167885903,5.21498192818349
"hsa-miR-326",3.5687885306461,3.89795510875948
"hsa-miR-151a-3p",7.00376337284962,1.91129083085046
"hsa-miR-135b-5p",9.96878124102232,6.1366963724345
"hsa-miR-148b-3p",6.33489837880797,2.03042966509941
"hsa-miR-331-3p",2.02515639823756,2.64291247404265
"hsa-miR-324-5p",6.1949551153513,2.18699045831704
"hsa-miR-324-3p",5.15699045721856,5.00428618541021
"hsa-miR-338-3p",1.98849492013493,2.21100315713838
"hsa-miR-339-5p",2.15306531933418,2.65922586917676
"hsa-miR-335-5p",2.54246707060981,3.37258970756569
"hsa-miR-133b",4.17550903235435,3.43830216784546
"hsa-miR-325",1.82582632350691,2.44798351765401
"hsa-miR-345-5p",4.41641544883654,4.20682120581756
"hsa-miR-346",4.94551373955077,5.22378352607585
"hsa-miR-384",2.72252700983609,4.93886477705435
"hsa-miR-196b-5p",2.89783248681444,3.59399501217887
"hsa-miR-422a",4.07742486276824,4.25124796250367
"hsa-miR-423-3p",2.0633855891329,3.01636652142399
"hsa-miR-424-5p",1.82927439629943,5.31763854292061
"hsa-miR-425-3p",2.13423474224397,3.20445142004566
"hsa-miR-18b-5p",5.35057655777116,4.52710913057247
"hsa-miR-20b-5p",4.50400250698792,3.59782373574575
"hsa-miR-448",3.79799139521162,4.06190923039683
"hsa-miR-429",5.76274539595266,12.4115153428366
"hsa-miR-449a",2.47750636972973,2.77433059510256
"hsa-miR-450a-5p",4.31964452208492,7.24721262332867
"hsa-miR-191-3p",2.49088096950105,2.45819456762481
"hsa-miR-200a-5p",2.90010418739622,3.24617745043714
"hsa-miR-369-5p",2.72674687574835,2.93947220997464
"hsa-miR-431-5p",3.04107963579129,1.96102649581131
"hsa-miR-433-3p",3.57313429966147,2.06572257014165
"hsa-miR-329-3p",4.0090136045371,4.40305464318301
"hsa-miR-323b-5p",3.61708968135675,3.6199730760581
"hsa-miR-451a",3.44480340621108,3.37144525461639
"hsa-miR-452-5p",2.30773830704786,2.30109183618235
"hsa-miR-452-3p",4.08852630948755,6.2295288410157
"hsa-miR-409-5p",2.85451017650756,3.52701927461804
"hsa-miR-409-3p",4.47419284784257,3.82746287882228
"hsa-miR-412-3p",3.79799139521162,3.65177868369904
"hsa-miR-410-3p",4.30969338069662,5.2872398183831
"hsa-miR-376b-3p",2.99054885247905,7.3219980548837
"hsa-miR-483-3p",4.56794214640322,5.95526504453769
"hsa-miR-484",4.56050055161545,4.28958197145151
"hsa-miR-485-5p",3.91448846429027,3.26658987109367
"hsa-miR-485-3p",4.59963248591606,4.53771856202405
"hsa-miR-486-5p",4.70766928507653,4.64042588728345
"hsa-miR-487a-3p",3.02507203924756,2.10384270384438
"hsa-miR-488-5p",3.46157911053765,3.49757481290811
"hsa-miR-489-3p",2.61184894216339,3.36858007418083
"hsa-miR-490-3p",2.90193615485683,2.04716981581271
"hsa-miR-491-5p",6.77251693627071,6.34524039081646
"hsa-miR-511-5p",7.00056551577295,1.72134028324302
"hsa-miR-146b-5p",5.04713665359128,4.34583022580772
"hsa-miR-202-5p",2.99942497144415,9.9852861803881
"hsa-miR-202-3p",4.46742022114902,4.13723832219119
"hsa-miR-492",2.97453977473823,3.44924427699467
"hsa-miR-493-5p",3.91721490517982,4.33243189783621
"hsa-miR-432-5p",3.47255886468288,3.21037125148789
"hsa-miR-432-3p",3.09840069183743,2.90199560412042
"hsa-miR-494-3p",6.05825962232288,6.41870127854175
"hsa-miR-495-3p",5.34870960264674,4.05765578743325
"hsa-miR-496",11.4839251821913,4.37867773170142
"hsa-miR-193b-3p",3.37876490497539,3.18938622921327
"hsa-miR-497-5p",5.73500346660118,3.14666108672153
"hsa-miR-181d-5p",4.67328295309191,3.03039117167062
"hsa-miR-512-5p",3.68928327961935,3.49554717647391
"hsa-miR-512-3p",2.80798070986462,1.93691717062989
"hsa-miR-498",6.92324373238667,6.57237279702319
"hsa-miR-520e",4.26029587243397,3.43191842121158
"hsa-miR-515-5p",3.45424183969091,6.33551859252383
"hsa-miR-515-3p",1.77275431359436,2.22342749277886
"hsa-miR-519e-5p",3.93896011537447,3.36567392256052
"hsa-miR-519e-3p",2.33689062038207,2.10242768483445
"hsa-miR-520f-3p",2.89783248681444,3.36567392256052
"hsa-miR-519c-5p, hsa-miR-523-5p, hsa-miR-518e-5p, hsa-miR-522-5p, hsa-miR-519a-5p, hsa-miR-519b-5p",5.20059329503242,5.27662380777411
"hsa-miR-519c-3p",4.56532512176903,2.38423275766903
"hsa-miR-520a-5p",5.04763701666581,3.1620680482806
"hsa-miR-520a-3p",2.13958835040146,2.12932687420758
"hsa-miR-526b-5p",4.88252689550907,4.90080538046074
"hsa-miR-526b-3p",2.07185051865448,4.42948260079786
"hsa-miR-519b-3p",10.2950056432703,6.92334203413043
"hsa-miR-525-5p",4.64760860283238,4.50869643903741
"hsa-miR-525-3p",4.5902242609971,4.72792083565241
"hsa-miR-523-3p",1.91461618406249,3.78208004180135
"hsa-miR-518f-5p",3.99489664787448,3.58197495439465
"hsa-miR-518f-3p",2.54246707060981,2.55001852920349
"hsa-miR-520b",3.62035908010406,3.80710984918567
"hsa-miR-518b",2.87131200021737,2.62563123494106
"hsa-miR-526a, hsa-miR-520c-5p, hsa-miR-518d-5p",5.48727982182695,5.51281952151048
"hsa-miR-520c-3p",1.72817565290978,2.89716896682925
"hsa-miR-518c-5p",5.58622292554749,5.3988551705545
"hsa-miR-518c-3p",4.96714273287867,3.75742292010724
"hsa-miR-524-5p",5.56872503409322,5.04605872822607
"hsa-miR-524-3p",6.06271750811394,7.05049398114076
"hsa-miR-517-5p",6.63792827117796,2.30109183618235
"hsa-miR-517a-3p, hsa-miR-517b-3p",2.24769058827827,1.92599676095765
"hsa-miR-519d-3p",3.86375522841003,3.71324666211741
"hsa-miR-521",3.25365592585077,2.57209487614567
"hsa-miR-520d-5p",6.00093717680962,5.32603867507313
"hsa-miR-520d-3p",4.32711685517633,4.20682120581756
"hsa-miR-520g-3p",2.04305152613749,2.2022343364062
"hsa-miR-516b-5p",4.88960451810905,4.82439720497411
"hsa-miR-516b-3p, hsa-miR-516a-3p",3.78749086907972,1.83016890593165
"hsa-miR-518e-3p",4.31964452208492,2.98514317332507
"hsa-miR-527, hsa-miR-518a-5p",5.31763702357928,4.59653828705718
"hsa-miR-518a-3p",3.61708968135675,10.1214302366222
"hsa-miR-518d-3p",9.29658972176857,3.58042205487914
"hsa-miR-517c-3p",4.0194218870217,2.18376279943582
"hsa-miR-520h",7.33384135531505,2.82902246172021
"hsa-miR-522-3p",5.99716834588635,8.07547216463432
"hsa-miR-519a-3p",7.30888357431759,4.85471232694195
"hsa-miR-499a-5p",5.90682689921636,5.51337451678745
"hsa-miR-500a-3p",5.90268910241342,3.59902267762436
"hsa-miR-501-5p",2.76790200541377,3.11265543352847
"hsa-miR-502-5p",2.07185051865448,11.8378200668591
"hsa-miR-503-5p",4.14697733266242,3.50414403374053
"hsa-miR-504-5p",5.2058285479627,8.89111867104561
"hsa-miR-505-3p",6.46028078817174,6.26668491142836
"hsa-miR-513a-5p",7.09452150813068,6.76488662121854
"hsa-miR-506-3p",2.0297408659732,2.95011805614028
"hsa-miR-507",6.29179660797267,2.89042859807705
"hsa-miR-508-3p",3.1090480809508,4.52710913057247
"hsa-miR-509-3p",2.15040077641169,2.31464983667939
"hsa-miR-510-5p",2.2169964531685,2.51169978296609
"hsa-miR-514a-3p",3.62858021212194,3.66082265322685
"hsa-miR-532-5p",2.45232553007785,5.35145621441974
"hsa-miR-299-5p",2.72674687574835,3.24690359601353
"hsa-miR-18a-3p",4.13514713851708,3.68797988951459
"hsa-miR-455-5p",3.68928327961935,4.71996460661308
"hsa-miR-493-3p",4.12501350049628,4.34271743771594
"hsa-miR-539-5p",5.78576299098901,1.81934323399793
"hsa-miR-544a",4.54012469005299,3.53286525381562
"hsa-miR-545-3p",6.30825723565901,11.9320860706051
"hsa-miR-487b-3p",8.24936909411723,6.58805900094644
"hsa-miR-551a",3.89292739501727,4.10104414804397
"hsa-miR-552-3p",2.81053153433059,2.74382169932576
"hsa-miR-553",6.15781957679738,4.55421554441161
"hsa-miR-554",2.06803099949837,4.40305464318301
"hsa-miR-92b-3p",4.40970456092085,4.91852429528224
"hsa-miR-555",7.26353510130565,3.98270441366503
"hsa-miR-556-5p",2.89683757662615,4.25124796250367
"hsa-miR-557",6.24185322266283,6.59149848533813
"hsa-miR-558",6.35181849353971,2.99494912993921
"hsa-miR-559",3.31021111580209,6.39809355899254
"hsa-miR-561-3p",10.4596747066159,3.21557873815624
"hsa-miR-562",8.15969821812023,2.34417004614953
"hsa-miR-563",5.8312248415494,4.45177060412624
"hsa-miR-564",7.20193323833083,7.61625145989947
"hsa-miR-566",3.47002138533863,3.34090374714013
"hsa-miR-567",5.70870502866447,6.96665521332548
"hsa-miR-568",4.82931707465334,8.61982677230835
"hsa-miR-551b-3p",2.53164720386153,3.55848928748806
"hsa-miR-569",2.0844163891164,10.407703265987
"hsa-miR-570-3p",5.38947901531628,3.1620680482806
"hsa-miR-571",2.02379435461773,8.89060161842653
"hsa-miR-572",4.01877453812007,4.13388561386537
"hsa-miR-573",6.55879922372797,2.26357110877067
"hsa-miR-574-3p",5.35417277710313,5.48911052473689
"hsa-miR-575",7.03809063360378,7.45337072599636
"hsa-miR-576-5p",5.20059329503242,5.15359013152709
"hsa-miR-577",2.84957098961049,4.28776859046979
"hsa-miR-578",3.55735555764304,2.25255614297893
"hsa-miR-579-3p",7.61324514077171,12.7792511589012
"hsa-miR-580-3p",2.00026975875099,3.36130586504562
"hsa-miR-581",4.67298262379696,7.41545926812591
"hsa-miR-582-5p",4.48700989576389,5.280919095678
"hsa-miR-583",6.56978441337059,7.12834987892378
"hsa-miR-584-5p",5.12181947933064,4.75933088580543
"hsa-miR-585-3p",3.03454482782418,4.66796800377254
"hsa-miR-548a-3p",5.14430893580366,2.681319495638
"hsa-miR-586",6.02966203048631,2.46441603468096
"hsa-miR-587",4.88992847461618,5.67820523553214
"hsa-miR-548b-3p",2.7920096810978,10.9304172802273
"hsa-miR-588",6.06259780302979,3.49198209955843
"hsa-miR-589-3p",1.88972351013677,2.70482593909513
"hsa-miR-550a-3p",3.71342033495563,4.10117537419424
"hsa-miR-590-5p",2.07848243199485,2.98514317332507
"hsa-miR-591",4.61837093573743,2.30992092190223
"hsa-miR-592",4.56993257026197,4.99822696584032
"hsa-miR-593-5p",5.77660986936894,5.84908074977227
"hsa-miR-595",4.85463404313388,4.92452550342493
"hsa-miR-596",3.08880731555,3.66082265322685
"hsa-miR-597-5p",6.02318210660604,5.81415306365513
"hsa-miR-598-3p",2.73671461553434,6.44544347581147
"hsa-miR-599",3.28509322708334,2.65294991852847
"hsa-miR-600",2.09950797354021,13.3106749425849
"hsa-miR-601",2.70557167885903,2.37363958158456
"hsa-miR-602",3.07484894321647,4.09963799306823
"hsa-miR-603",3.20228857068712,3.0720270590898
"hsa-miR-604",2.75106196442869,3.30433784960109
"hsa-miR-605-5p",3.55426086218821,3.42925628327817
"hsa-miR-606",4.52823248328142,8.97773766610157
"hsa-miR-607",4.0992211317457,2.01715012691776
"hsa-miR-608",5.15045504489766,5.17395682465108
"hsa-miR-609",2.54716476629733,3.19426911151699
"hsa-miR-610",3.08808476333675,3.44499245804829
"hsa-miR-611",5.31511662223084,2.89903967037267
"hsa-miR-612",5.37692500037972,5.78939506134269
"hsa-miR-613",3.34751882839129,3.58789312228362
"hsa-miR-614",6.91053225102367,7.80736896894406
"hsa-miR-615-3p",4.61892694357723,4.67958988090229
"hsa-miR-616-5p",3.91167825725196,9.97202560369756
"hsa-miR-548c-3p",4.53253016816862,4.4255391315034
"hsa-miR-617",3.29524327071614,2.77504695845233
"hsa-miR-618",3.8613875012985,3.96821943654728
"hsa-miR-619-3p",9.92874896152782,7.34999069441355
"hsa-miR-620",3.03454482782418,7.07374563357754
"hsa-miR-621",3.888354094869,5.31755049083271
"hsa-miR-622",4.33124014895615,3.94991978711472
"hsa-miR-623",6.1615030400411,7.41545926812591
"hsa-miR-624-5p",3.35356367325438,3.5216539538844
"hsa-miR-625-5p",3.59518090373785,2.2888537483541
"hsa-miR-626",2.79686890872087,5.21155972165493
"hsa-miR-627-5p",3.48722083610117,6.67018768481626
"hsa-miR-628-3p",3.44696178668745,3.23259890375145
"hsa-miR-629-3p",3.52770306530807,3.80291831213813
"hsa-miR-630",3.7772232746755,4.56062258235606
"hsa-miR-631",3.85526517888361,4.23199619664316
"hsa-miR-33b-5p",5.70282667894312,2.40940913095337
"hsa-miR-632",4.48085797891185,4.25786888713737
"hsa-miR-633",2.50866418052715,2.18376279943582
"hsa-miR-634",4.86940255279221,4.73203014173697
"hsa-miR-635",3.25403236496717,1.66844594116848
"hsa-miR-636",3.68946556413426,4.34935183011897
"hsa-miR-637",5.62187215245849,6.13869192552501
"hsa-miR-638",11.245504845777,12.2560760910332
"hsa-miR-639",3.84168102913036,8.4445074123338
"hsa-miR-640",1.87324269945924,8.82127189093756
"hsa-miR-641",5.77660986936894,10.24081723844
"hsa-miR-642a-5p",3.51735280288379,3.90562258284793
"hsa-miR-643",3.80612831607836,2.09336410774977
"hsa-miR-644a",1.83834915714846,1.69823670630546
"hsa-miR-645",7.62558686260765,2.44664266157345
"hsa-miR-646",5.53644955575053,3.84717573934618
"hsa-miR-647",2.38871636223804,4.44835957471092
"hsa-miR-648",1.75663306852321,1.84929034387287
"hsa-miR-649",3.84025676011914,1.67037446591545
"hsa-miR-650",7.75917557882208,7.27642622273473
"hsa-miR-651-5p",2.2169964531685,3.28645670242099
"hsa-miR-652-3p",2.50006139846588,4.73872196161054
"hsa-miR-548d-3p",9.20425073500821,5.19800236698422
"hsa-miR-661",4.03419458195499,4.35360728497247
"hsa-miR-662",1.76152868101671,7.62644675171228
"hsa-miR-663a",9.89526248430572,11.162238631045
"hsa-miR-449b-5p",2.42026248450614,2.56325137772862
"hsa-miR-653-5p",2.54979754146538,6.6678584411428
"hsa-miR-411-5p",4.39048265988629,4.61495384504148
"hsa-miR-654-5p",6.55879922372797,5.18064203167454
"hsa-miR-655-3p",8.10459268925312,2.01715012691776
"hsa-miR-656-3p",5.29320080599142,8.66720066699871
"hsa-miR-549a",6.70825832039082,7.25542672703737
"hsa-miR-657",4.41059788202158,4.29024398197671
"hsa-miR-658",9.17342136814466,7.28375290489459
"hsa-miR-659-3p",4.44578899899626,4.49361454507895
"hsa-miR-660-5p",2.41802556041782,3.50207251802174
"hsa-miR-421",3.25926917222534,2.09336410774977
"hsa-miR-542-5p",4.80996718278141,4.96521420362795
"hsa-miR-363-5p",2.03169019865993,2.82902246172021
"hsa-miR-376a-5p",2.14068378156085,7.22894880610291
"hsa-miR-542-3p",5.67777798241468,3.14967429204645
"hsa-miR-425-5p",5.71672844266048,2.50312022674604
"hsa-miR-758-3p",2.54668928943556,3.46944659050286
"hsa-miR-671-5p",7.20963423705522,7.40541447691422
"hsa-miR-668-3p",4.0992211317457,4.39355486167905
"hsa-miR-767-5p",2.35933758901639,2.37041903185197
"hsa-miR-767-3p",3.60483577320155,3.2203680340959
"hsa-miR-454-5p",3.79799139521162,3.46925029522861
"hsa-miR-454-3p",5.46029982696876,6.81520975206001
"hsa-miR-769-5p",3.21403385673198,3.27139235746108
"hsa-miR-769-3p",3.82967839452016,3.95422879392887
"hsa-miR-766-3p",5.68956941686762,5.74985411899751
"hsa-miR-765",5.05683558782614,5.66453785059762
"hsa-miR-770-5p",3.5048440881238,4.02722598979038
"hsa-miR-802",11.7535034408674,7.01223962732194
"hsa-miR-675-5p",6.42039554068215,6.96665521332548
"hsa-miR-297",2.04889355040934,2.65641376503086
"hsa-let-7a-3p",5.51616442164564,5.3128314891697
"hsa-let-7b-3p",3.52643945652784,3.73220254523372
"hsa-let-7d-3p",4.32766494762476,4.30721290632144
"hsa-let-7e-3p",5.0160351971034,2.19764746128007
"hsa-let-7f-1-3p",3.34751882839129,3.43139604163828
"hsa-let-7f-2-3p",2.86817351388876,2.00485191106207
"hsa-miR-15a-3p",4.16262109426446,8.7831402246948
"hsa-miR-16-1-3p",2.89989061229942,3.8498215629203
"hsa-miR-19a-5p",2.85192370311512,6.54249119954675
"hsa-miR-19b-1-5p",5.36463164460776,3.47808728479761
"hsa-miR-19b-2-5p",5.70282667894312,5.18194883204082
"hsa-miR-20a-3p",2.15040077641169,2.74382169932576
"hsa-miR-21-3p",2.85192370311512,2.81697932395378
"hsa-miR-22-5p",4.80198129584812,5.00056840002934
"hsa-miR-23a-5p",5.65142304045783,5.71366895649398
"hsa-miR-24-2-5p",1.9961417677362,2.68564888969896
"hsa-miR-25-5p",4.99968324858462,5.35145621441974
"hsa-miR-26a-1-3p",8.18100964543915,2.34113068996516
"hsa-miR-26b-3p",3.80946239607016,4.12168270035252
