"","GSM1332375","GSM1332376","GSM1332377","GSM1332378","GSM1332379","GSM1332380","GSM1332381","GSM1332382"
"hsa-miR-339",6.799373588,7.009753612,7.356590181,3.518081865,6.396914521,5.464454591,8.029396012,7.988350102
"hsa-miR-150",10.92869158,10.75845892,6.687792771,6.106653176,7.690238983,6.863073664,1.442368691,2.02712432
"hsa-miR-494",7.25520801,7.178412886,4.675214118,6.891805571,6.520093912,7.696413286,6.205287912,5.812570615
"hsa-miR-151",1.296661793,1.63940398,6.946349553,5.981966101,7.053418745,6.130364427,11.1033724,11.13600357
"hsa-miR-877",5.714937296,5.756866911,7.895596487,7.216432553,7.093007609,6.358848088,5.257764214,4.749909105
"hsa-miR-1231",5.805320319,5.495655194,5.928867955,6.83993566,6.564996334,7.025592514,6.062617812,6.291926736
"hsa-miR-1225",5.959573347,6.334895198,6.676752589,7.551152991,7.305732544,7.596480503,3.51137442,4.532327558
"hsa-miR-505",6.818877396,5.729726775,6.934166164,5.01115031,6.148880429,4.865998467,7.008483527,6.397205365
"hsa-miR-29b-2 ",5.685916888,5.61787118,7.436225982,6.485679116,6.685818237,6.597950484,4.985893839,5.171511894
"hsa-miR-125a",2.073644769,2.880810691,6.574405671,3.461696183,6.381794006,5.593535441,10.74615486,10.74902635
"hsa-miR-625",1.728338939,2.448450633,7.704568375,7.362877496,7.05459021,7.015411707,7.433616318,7.551052989
"hsa-miR-501",5.865535826,5.274839369,6.520797803,5.481590216,6.311323094,5.518285226,6.723700531,6.518508545
"hsa-miR-551b",6.776818577,7.345768924,6.538820281,4.985497698,6.118338752,5.762416856,5.51698303,4.658445152
"hsa-miR-720",5.393682871,4.87206585,5.668640237,7.373828276,5.838464233,6.368514668,6.118125875,5.918279126
"hsa-miR-138-2 ",1.430332916,3.071218982,8.897520889,7.756567664,8.522293944,7.932238969,5.279664063,4.411435059
"hsa-miR-422a",7.573141966,8.156664083,4.335594729,3.400110249,2.979616021,1.666506655,9.18273177,9.452548077
"hsa-miR-30e",5.843080118,6.756844499,4.185012566,6.434017663,6.685699119,6.095206268,4.893629172,4.655038638
"hsa-miR-331",5.76644622,6.124525623,5.828722966,5.030391701,5.219144895,5.472988729,5.91510352,5.93641769
"hsa-miR-939",4.997135211,5.822491293,6.521679894,6.577969548,6.412343909,6.936449493,3.629182903,3.97053711
"hsa-miR-1281",4.643845225,5.350397174,6.548277395,6.549853808,6.615645526,7.072659999,4.036462892,4.04993304
"hsa-miR-345",7.190935797,7.802237816,4.702205384,3.263209172,3.142987461,4.549698739,7.109692776,7.006250891
"hsa-miR-193a",5.060707171,5.841340166,6.096850485,5.400999627,6.218051888,5.709882262,5.014450815,5.119597298
"hsa-miR-1301",4.949364508,5.00940361,5.99309214,4.71755031,5.496857292,4.565442419,7.039107679,6.621673593
"hsa-miR-195",8.143403113,8.283539848,4.518637106,2.705778674,2.490002182,2.508702967,7.669326587,7.65722054
"hsa-miR-31",0.830506841,2.648628111,5.928884058,4.184973701,5.175978017,4.514109001,10.17484331,10.34697904
"hsa-miR-181c",5.22247692,4.975791119,6.627203504,5.199689225,6.11341234,5.611314636,4.528431293,5.193703155
"hsa-miR-769",5.630109831,5.642635442,5.75689359,4.9789017,5.390436572,4.502220473,5.880133513,5.612649442
"hsa-miR-1180",4.678335624,4.988466562,5.509749356,2.315425084,4.479257728,3.62838167,8.945156147,8.598657747
"hsa-miR-660",5.288266268,6.077580557,5.889735628,4.471060617,5.153828435,2.748046399,6.733897961,6.579923665
"hsa-miR-99b",2.292851821,1.250113286,5.94905629,4.283232106,5.007722958,4.549085691,9.950607364,9.647364702
"hsa-miR-1202",2.994523246,5.675735497,6.750468499,7.794500346,7.778098162,7.73137538,2.351305213,1.712614268
"hsa-miR-550-1 ",7.515778672,7.314433699,3.147350826,4.22656787,4.432296016,4.338425128,5.381203759,5.438016996
"hsa-miR-197",6.118703372,5.51698492,4.839802918,3.725020174,4.554000603,2.916677652,7.290817869,6.705686293
"hsa-miR-663b",4.158243301,5.140261679,6.206919797,6.995202962,6.26463307,6.984655423,2.945152388,2.898646223
"hsa-miR-34a",4.129666311,5.482977965,4.785715317,3.051155942,4.01134535,1.868664643,8.890165459,9.171187308
"hsa-miR-628",5.169327361,4.723997528,5.658938075,5.362261219,4.598512898,5.09037584,4.793279459,4.619590255
"hsa-miR-148b",4.620482603,5.945667159,4.290784885,3.695709922,4.512242692,3.879966447,6.546079531,6.404797559
"hsa-miR-184",5.677585477,4.841781451,6.832783706,4.313211018,6.851506698,5.43629512,2.424094114,2.749509811
"hsa-miR-296",6.240251544,5.960531634,4.541055096,3.815632808,4.569791217,4.270248599,4.82822079,4.677052078
"hsa-miR-200c",6.914312173,6.403650334,4.844234486,2.829707921,3.094489786,3.507472455,5.728539592,5.570861803
"hsa-miR-885",3.681786567,5.290107711,5.65366369,5.917030208,6.813043625,5.281070597,3.295599905,2.897391271
"hsa-miR-572",3.366774013,5.044711914,5.919885638,7.306678748,6.531449305,6.966430467,1.721762867,1.846913677
"hsa-miR-491",3.932145288,4.377347981,4.820409265,4.498022955,4.375256341,4.395326081,6.274813284,5.739743352
"hsa-miR-100",5.301157042,5.650605751,4.707372385,4.593500185,5.409458826,3.474779965,5.095150979,4.095043348
"hsa-miR-301a",4.97102156,6.019358544,4.476787348,3.041760241,3.578007603,3.239095692,6.244115856,6.195968013
"hsa-miR-602",1.877228713,4.583552178,4.63961768,5.958397737,5.531478781,5.787486011,4.161550746,4.594588558
"hsa-miR-484",4.971078138,4.81974379,4.455271978,5.086439013,4.961950629,4.032666875,4.808918883,3.922254946
"hsa-miR-10a",3.790464494,2.79109494,2.497522442,2.187396893,2.176800826,1.888504411,10.33555561,10.15048987
"hsa-miR-766",4.536031135,4.758357549,5.068067986,3.596833792,5.158383484,3.609353107,4.506118238,4.474176426
"hsa-miR-708",2.169642205,1.839115082,4.701907191,2.655781367,5.18016338,3.747995287,7.822481606,7.473212186
"hsa-miR-935",3.07370166,2.790902125,3.952015728,2.93843937,4.576377619,3.550406962,6.926374281,6.720788737
"hsa-miR-342",3.528432543,2.250435015,3.080354086,1.879786524,3.188792722,1.723158352,9.517676277,9.124330462
"hsa-miR-155",11.15783196,10.97016414,2.868869263,2.190948553,1.6916226,1.562151554,1.927864225,1.414890517
"hsa-miR-346",1.808468665,2.968826201,3.797063835,4.198079987,5.042681542,4.906490433,5.303625148,5.426445584
"hsa-miR-30a",4.021915846,4.691616235,1.316199046,1.832069318,3.277128395,3.722117331,7.158057244,7.245420552
"hsa-miR-146b",7.63375087,7.604976432,3.067031673,3.001029897,1.952060286,1.747797269,4.491803082,3.679495864
"hsa-miR-1274a",1.993578722,2.338792066,4.969109497,4.107268557,3.709942348,3.478599115,6.293677267,5.914606139
"hsa-miR-483",4.240760046,3.442575976,3.044963391,4.522864903,4.475505824,4.921746698,3.728157799,3.769466033
"hsa-miR-335",4.866160233,5.352496893,2.928422439,2.300323491,3.274894668,5.376828307,3.6423862,3.85284083
"hsa-miR-575",3.796026626,4.099772376,4.099744609,3.583132725,4.178278022,5.911343568,2.595635894,3.306746946
"hsa-miR-1271",3.180444837,3.792768955,2.452320258,1.382714281,1.836208544,1.380781526,8.810690837,8.699051844
"hsa-miR-938",4.026953172,4.115706643,3.554236423,4.311475505,3.607239162,4.633005082,3.617160931,3.636950531
"hsa-miR-29c",4.660316567,5.201606026,2.936980282,3.113874325,4.766162076,3.763854514,3.987306312,3.062680406
"hsa-miR-936",4.334310118,3.924512297,4.57386225,4.736368916,4.518615706,4.063380412,3.14924717,2.173455281
"hsa-miR-196a-2 ",4.932123078,2.941866156,1.386771224,1.260088904,1.096171429,1.060426517,9.680944395,8.875665505
"hsa-miR-589",3.32502512,2.68954697,3.496385649,2.180133218,4.170110937,3.544783341,5.945344103,5.781527581
"hsa-miR-1184 ",3.549978375,3.932097087,4.137804327,3.532720907,4.28660766,3.79008284,4.269829103,3.602494888
"hsa-miR-1300",1.530162656,3.9709429,5.378648603,4.710881355,5.022364262,5.890745318,2.559329302,2.031746652
"hsa-miR-1825",2.029915393,2.942600267,4.297790825,4.70993849,4.593650766,5.591982739,3.226463522,3.517918148
"hsa-miR-1224",1.861663224,4.343805042,3.05867219,5.540889317,4.231587545,6.017535134,2.68722063,3.062365595
"hsa-miR-664",4.77015616,3.706508451,4.719730509,2.928397613,4.413567681,4.328780467,3.164941672,2.706738515
"hsa-miR-940",3.662681761,3.35833718,4.172212263,4.374362075,3.932268147,5.487281173,2.720494525,2.943781269
"hsa-miR-1226",3.1094408,3.59213288,3.085884179,4.009683081,4.148922719,4.869330047,3.42824693,3.863368592
"hsa-miR-641",4.795221991,3.840503518,3.188047487,2.332834799,2.312174028,3.124643607,5.221754918,5.170354941
"hsa-miR-1303",3.648640305,2.867919191,4.521531974,1.867308199,3.303945973,3.948736327,4.750746909,5.041706894
"hsa-miR-874",4.464938094,4.114773455,1.758182912,4.338773101,3.937859414,3.358209161,4.229050273,3.738388472
"hsa-miR-33b",2.60648937,2.88381844,6.567257787,4.257520602,3.652863898,4.86414503,2.021946573,2.766470073
"hsa-miR-1292",4.359704588,3.904147831,4.357674453,3.1994817,2.622341208,3.431844896,4.192220999,3.350118136
"hsa-miR-548a-2 ",4.020858631,3.176189509,3.618336163,3.406588369,3.211141033,4.563499235,2.959054935,4.45995614
"hsa-miR-10b",2.175590706,2.684501669,1.445797142,2.038455497,1.779636264,2.030058108,8.816862061,8.290305975
"hsa-miR-650",1.480263054,1.612972382,5.667049361,6.150413653,5.425712734,5.645946582,2.003132655,0.943063141
"hsa-miR-1285-2 ",2.743394326,4.669852223,2.840083098,2.687894925,2.811922265,3.526888861,4.688450069,4.416466187
"hsa-miR-188",2.616961046,2.990226978,4.511191593,2.956392746,3.702291837,3.928916028,3.762304163,3.829268104
"hsa-miR-1272",3.735173376,3.160244815,3.327937371,3.312092977,3.718098547,3.149568946,4.359088888,3.532421697
"hsa-miR-933",1.958592525,3.770915711,3.728155622,4.361413957,3.669201421,4.907992394,2.8956206,2.924380224
"hsa-miR-139",5.961064384,4.774968867,3.40471787,3.092984741,3.582466886,2.382254165,2.235751258,2.706497842
"hsa-miR-1234",3.370192185,3.610450852,3.831095908,3.714970805,3.519471454,3.804984896,2.749636379,3.293938533
"hsa-miR-9-3 ",6.248579616,5.270422044,1.345411705,2.338099469,2.27057439,2.574710679,4.676279822,2.762810362
"hsa-miR-1323",2.752898632,2.50336044,4.135732677,4.591934882,3.203059699,3.640020451,3.49178128,2.968308661
"hsa-miR-1266",3.443842661,3.342816409,3.523735069,3.675616107,3.486525176,3.427178396,3.103322055,3.007967424
"hsa-miR-497",4.324376434,5.471525979,1.783287335,2.123217229,1.745557895,1.693093487,5.176108906,4.528290629
"hsa-miR-489",3.761022458,4.652030382,2.356134793,3.218143204,3.459145674,2.291275555,3.664837782,3.314925599
"hsa-miR-675",3.213673582,2.830271755,3.025478016,4.022068589,3.171191933,3.895467436,2.381876666,4.078525299
"hsa-miR-28",0.903315981,1.334839971,3.308204749,2.470589965,2.588537154,2.427507755,6.746234824,6.446086968
"hsa-miR-941-1 ",1.378648118,2.730698641,3.399019295,3.557853627,2.643145054,1.751431585,5.434177503,5.11802493
"hsa-miR-665",3.288056111,2.820522309,3.702960012,3.99675299,2.351338008,4.8915164,2.126003468,2.645405159
"hsa-miR-1254",2.924027274,3.664527213,3.98847656,2.999749671,3.440993379,3.921761929,2.464023353,2.317772058
"hsa-miR-658",2.771551798,3.596472452,2.945504142,3.308350244,4.476676548,3.205387195,2.012917953,2.178837635
"hsa-miR-196b",2.014085655,1.477915081,1.796660045,1.382457542,1.162175226,1.616280525,7.697132297,7.230595957
"hsa-miR-1263",2.460097203,2.646180864,3.268344409,2.142654575,2.435348561,3.966590122,3.503098086,3.761886271
"hsa-miR-1270",1.542263003,2.056713573,5.387998681,3.249642845,4.760676042,4.738218211,1.422235154,0.991025269
"hsa-miR-299",2.520706611,3.256596161,3.445693601,3.388285989,3.329825394,3.151378271,2.357548627,2.449934512
"hsa-miR-129-2 ",3.453528115,2.584848283,2.717683222,2.912141096,2.875621633,3.258415505,2.899330141,3.172638402
"hsa-miR-615",1.295153474,2.213117054,1.116107205,1.913376203,2.290517887,1.212653377,6.73230855,6.546136808
"hsa-miR-212",2.766598342,2.50728114,3.125081052,1.667727301,2.629142561,1.792356048,4.344358409,4.328674209
"hsa-miR-98",4.193557294,3.442575976,3.354670777,2.885296341,2.487581531,2.868082421,2.339195833,1.530986124
"hsa-miR-1274b",1.555742056,3.126938836,2.874216034,2.932712808,1.654016604,2.334445853,4.259121053,4.358483474
"hsa-miR-635",3.691853488,1.817731711,2.068401161,2.748654009,3.119667759,3.882260562,3.121586562,2.625551285
"hsa-miR-200b",3.702455862,3.490668959,2.355068715,2.654073676,3.150399152,3.365143794,2.423715846,1.825088733
"hsa-miR-374b",2.867205386,2.749060514,2.319291904,1.775415121,1.67455963,1.607313741,5.33601625,4.546051742
"hsa-miR-1181",2.971962852,2.027007863,3.102566763,4.183024333,3.017756078,3.378375671,1.75399639,2.253034715
"hsa-miR-523",3.075826959,2.10405581,2.568217964,3.32293907,3.404375908,3.368082452,2.383959981,2.426410225
"hsa-miR-637",2.874288245,3.354834365,2.532653341,4.042297629,3.811931304,2.13476111,2.159514554,1.691994146
"hsa-miR-1299",2.659536211,1.936411424,3.881075284,3.326396408,3.027384454,3.102955541,2.516264823,2.001022148
"hsa-miR-542",2.307432023,3.051959328,2.297626068,2.060581117,2.043633925,2.251236144,4.733359222,3.653422366
"hsa-miR-619",3.406723049,2.60988046,2.698978971,2.833926357,2.56142439,3.350517049,2.285634807,2.618203175
"hsa-miR-144",2.559017689,2.090127837,2.555142249,2.603166508,2.669026312,3.014166552,3.448487372,3.111564043
"hsa-miR-187",2.249029312,2.575448122,2.315569998,2.756832226,3.124424422,3.031015945,3.018355898,2.916155012
"hsa-miR-338",2.368205686,2.497228873,2.177484121,2.267770385,2.573518983,2.436305515,3.843908492,3.770259254
"hsa-miR-337",2.663594194,3.301375177,2.140661207,2.390296785,2.711487198,2.38870121,3.021209996,3.19151954
"hsa-miR-564",3.095638384,2.965246625,3.177116356,2.491273337,2.436327905,2.629632658,2.42790353,2.48459807
"hsa-miR-124-3 ",0.911536664,3.475497393,2.608820122,2.989623156,1.593128086,2.290629941,4.09543247,3.708670629
"hsa-miR-454",2.29606735,3.031564759,2.253188152,2.148481219,2.095144648,2.455553956,4.443241954,2.885571241
"hsa-miR-606",3.036800634,1.869501113,2.175467435,2.969497915,2.262119808,2.885771526,3.250615861,3.104121917
"hsa-miR-199b",4.048082699,4.588645085,2.123033099,2.43463143,2.324182419,1.719742883,2.387601316,1.914880581
"hsa-miR-7-2 ",2.807348327,2.735666223,2.243181602,1.603578635,1.938102455,0.815049077,4.294914771,4.971114015
"hsa-miR-1260",2.12263926,2.041105226,3.008778367,2.380486763,2.766599402,1.955152082,3.241820205,3.808315025
"hsa-miR-921",3.374491451,3.332279715,2.959187211,2.602507003,3.046034886,1.828074623,1.981695957,1.743082763
"hsa-miR-1290",2.166227609,3.709554223,3.27718688,2.168281317,4.387771963,2.679699879,0.691389442,1.728046317
"hsa-miR-214",2.279940727,2.830004778,2.866136093,2.691465825,2.678381375,3.011330321,2.428335649,2.000059871
"hsa-miR-202",2.36528156,2.699599825,1.854556653,2.691986332,3.391748477,1.910964395,2.293303381,3.437619259
"hsa-miR-1201",2.120548025,2.496444198,1.533334592,1.572327999,1.249816662,2.878314934,4.250271885,4.483156017
"hsa-miR-199a-1 ",4.68073505,4.189544688,2.952428625,1.52947066,1.846986265,1.594505077,1.919001729,1.481095854
"hsa-miR-1238",1.507307022,2.787059414,2.595599137,3.976683486,2.721358222,2.601841254,1.608082509,2.375620008
"hsa-miR-1183",3.286512297,2.475489092,2.283148079,1.753245529,2.830517793,2.91483639,2.348332996,2.238600092
"hsa-miR-943",2.572008264,2.352402609,2.385940101,2.704106381,3.066567655,2.919813529,1.999424611,1.968405622
"hsa-miR-486",1.431292934,1.063055568,0.97988779,1.376624899,2.301624811,1.62808859,5.719102376,5.375909305
